"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"103","2019-10-09 11:13:08-03","UFBA","ALCB","023392","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Santana, W","1976","09","21","Brasil",NA,NA,"Estação 1.",NA,NA,NA,NA,NA,"ALCB007196","ALCB007196","Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-10-09 11:13:08-03","UFBA","ALCB","023394","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Santana, W","1976","11","22","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB055840",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-10-09 11:13:12-03","UFBA","ALCB","85066","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Jesus, NG de","2003","03","19","Brasil","Bahia","Conde","Siribinha","-37.526944","-11.755556","-37.526944","-11.755556","Arvoreta 3 m, comum. Folhas cartáceas, glabras e lisas. Fruto imaturo verde.","ALCB055837",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-10-09 11:13:08-03","UFBA","ALCB","021743","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Pinto, GCP; Vaz, A","Ferreira, MC","1988","04","02","Brasil","Bahia","Jandaíra","Mangue Seco.","-37.383333","-11.45","-37.383333","-11.45","Ca. 2m de alt.; área de mangue.","ALCB055821",NA,"Southern America",NA,NA,"Dicotyledon",NA,"162",NA,NA,NA,NA,"1988","10",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-10-09 11:13:08-03","UFBA","ALCB","021772","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Queiroz, E","1989","03","08","Brasil","Bahia","Salvador","Baía de Todos os Santos, Ilha de Medo.","-38.5","-12.966667","-38.5","-12.966667","Ca. 3m.","ALCB007197","ALCB007197","Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-10-09 11:13:08-03","UFBA","ALCB","022776","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Bautista, HP; Pinto, GCP","Pinto, GCP; Bautista, HP","1986","02","25","Brasil","Bahia","Entre Rios","Porto Sauípe.","-37.9425","-12.377778","-37.9425","-12.377778",NA,"ALCB055820",NA,"Southern America",NA,NA,"Dicotyledon",NA,"24",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-10-09 11:13:08-03","UFBA","ALCB","023379","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Santana, W","1976","09","21","Brasil",NA,NA,"Estação 1 - Coroa do Mangue.",NA,NA,NA,NA,NA,"ALCB055843",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-10-09 11:13:08-03","UFBA","ALCB","023387","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Santana, W","1976","09","21","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB055842",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-10-09 11:13:08-03","UFBA","ALCB","023388","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Santana, W","1976","09","21","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB055841",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-10-09 11:13:08-03","UFBA","ALCB","024406","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML; Bautista, HP","Bautista, HP; Guedes, ML","1991","12","17","Brasil","Bahia","Vera Cruz","Distrito de Cacha Pregos, Mangue do Limão - canal de Itapecirica, Bom Jardim.","-38.6","-12.95","-38.6","-12.95","Ca.3 m de alt.; folhas crassas, concolor com pecíolos vinhos, flores cremes.","ALCB055903",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1625",NA,NA,NA,NA,"1991","12",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-10-09 11:13:08-03","UFBA","ALCB","025560","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Félix, LP; Miranda, AM; et al.","1993","03","08","Brasil","Pernambuco","Ilha Fernando de Noronha",NA,"-32.425","-3.836111","-32.425","-3.836111","Flores alvas, frutos imaturos.","ALCB007195","ALCB007195","Southern America",NA,NA,"Dicotyledon",NA,"5641",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-10-09 11:13:08-03","UFBA","ALCB","025838","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Neves, E","1994","03","02","Brasil","Bahia","Valença","Cajaíba.","-39.066667","-13.366667","-39.066667","-13.366667","Ca. 4m de alt.; folhas concolores, membranáceas, flor de cor verde amarelada.","ALCB055902",NA,"Southern America",NA,NA,"Dicotyledon",NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-10-09 11:13:08-03","UFBA","ALCB","026110","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Alunos de Botânica III","1994","11","20","Brasil","Bahia","Vera Cruz","Jeribatuba.","-38.6","-12.95","-38.6","-12.95","Ca. 1,90cm de alt.; folhas crassas, discolores com pecíolos avermelhados. Inflorescência com flores de cor creme.","ALCB055901",NA,"Southern America",NA,NA,"Dicotyledon",NA,"3629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:13:08-03","UFBA","ALCB","026305","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML","1990","12","28","Brasil","Bahia","Madre de Deus","Ilha de Bati.","-38.616667","-12.733333","-38.616667","-12.733333","Ca. 2m de alt.; folhas discolores, glabras, flores de cor creme.","ALCB055899",NA,"Southern America",NA,NA,"Dicotyledon",NA,"3557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:13:09-03","UFBA","ALCB","026843","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML","1995","10",NA,"Brasil","Bahia","Madre de Deus","Ilha de Pati.","-38.616667","-12.733333","-38.616667","-12.733333","Ca. 4m de alt.; frutos imaturos verdes.","ALCB055900",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-09 11:13:09-03","UFBA","ALCB","026865","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Ribeiro, AJ","1987","02","14","Brasil","Bahia","Mata de São João","Litoral Norte, Praia do Forte.","-38.283333","-12.516667","-38.283333","-12.516667","Ca. 3m de alt.; flores alvas, frutos imaturos verdes.","ALCB055898",NA,"Southern America",NA,NA,"Dicotyledon",NA,"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:13:09-03","UFBA","ALCB","026882","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Ribeiro, AJ","1995","04","05","Brasil","Bahia","Salvador","Ilha de Maré.","-38.5","-12.966667","-38.5","-12.966667","Ca. 4m de alt.; folhas discolores, coriáceas. Flores alvas, frutos imaturo verde.","ALCB055897",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:13:09-03","UFBA","ALCB","027426","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Ribeiro, AJ","1995",NA,NA,"Brasil","Bahia","Camaçari","Porto de Sauípe.","-38.316667","-12.683333","-38.316667","-12.683333","Ca. 2m de alt.; folhas crassas, frutos imaturos de cor verde.","ALCB055896",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-09 11:13:09-03","UFBA","ALCB","03064","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Souza, JP","Noblick, LR","1979","03","28","Brasil","Bahia","Salvador","Enseada dos Tanheiros.","-38.5","-12.966667","-38.5","-12.966667","Flores brancas, frutos verde clara.","ALCB055833",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-10-09 11:13:09-03","UFBA","ALCB","03066","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Noblick, LR","Costa, AL","1975","04","12","Brasil","Bahia","Ilha de Itaparica","Ilha do Medo.",NA,NA,NA,NA,NA,"ALCB055832",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"1979","10",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-09 11:13:09-03","UFBA","ALCB","03067","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Costa, AL","1975","01","11","Brasil","Bahia","Ilhéus","Manguesal do Rio. Fundão próximo à ponte na rodovia Ilhéus - Itabuna.","-39.116667","-14.683333","-39.116667","-14.683333",NA,"ALCB055831",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-09 11:13:09-03","UFBA","ALCB","027748","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Santana, W","1976","09","21","Brasil","Bahia","Jacuruna","Piemonte da Diamantina, Rio Jacuruna.","-38.833333","-13.033333","-38.833333","-13.033333",NA,"ALCB055893",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-10-09 11:13:09-03","UFBA","ALCB","043168","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML","1997","12","14","Brasil","Bahia","Alcobaça","Extremo Sul","-39.183333","-17.516667","-39.183333","-17.516667","10,0 m. Folhas semi-crassas, discolores. Inflorescência panícula de espigas; flores alvas. Frutos imaturos verdes. Comum.; Substrato lodoso.","ALCB055838",NA,"Southern America",NA,NA,"Dicotyledon",NA,"6493",NA,NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-09 11:13:09-03","UFBA","ALCB","057208","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Alves, L. de J.; Guedes, ML; Loureiro, DM","2002","05","20","Brasil","Bahia","Simões Filho","Área do Empreendimento da BELOV, Mapele.","-38.445833","-12.774167","-38.445833","-12.774167","Ca. 5m de alt.; folhas semi - crassas, discolores.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"432",NA,NA,NA,NA,"2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-09 11:13:09-03","UFBA","ALCB","058465","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Rocha, EA","Rocha, EA; Silva, DC","2001","03","20","Brasil","Bahia","Ilhéus","Mata da Esperança.","-39.077222","-14.790556","-39.077222","-14.790556","Ca. 4m de alt.; com pneumatóforos verticais de 10 - 15 cm de alt.; folhas opostas, obovadas, com pecíolos e caules jovens avermelhados, planta com propágulos esverdeados.","ALCB055854",NA,"Southern America",NA,NA,"Dicotyledon",NA,"693",NA,NA,NA,NA,"2001","04",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-09 11:13:09-03","UFBA","ALCB","058835","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Mattos Silva, LA; Equipe de Oceonografia da UESC","2001","03","05","Brasil","Bahia","Itacaré","Margem do Rio de Engenho, em direção à Cachoeira. Manguezal.","-39.269444","-14.278889","-39.269444","-14.278889","Ca. 6m de alt. x 15 cm de diâ. Folhas quebradiças, flores branco - esverdeadas, frutos imaturos, cor verde.","ALCB007194","ALCB007194","Southern America",NA,NA,"Dicotyledon",NA,"4302",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-09 11:13:09-03","UFBA","ALCB","08125","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Pereira, AL; Mércia","1981","05","01","Brasil","Bahia","Salvador","Lobato.","-38.5","-12.966667","-38.5","-12.966667","No local onde a maré chega e cobre todos os dias.","ALCB055829",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-09 11:13:09-03","UFBA","ALCB","09726","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML","1982","06","19","Brasil","Bahia","Jeribatuba",NA,NA,NA,NA,NA,"Ca. 2,5 m de alt.; frutos imaturos.","ALCB055830",NA,"Southern America",NA,NA,"Dicotyledon",NA,"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:13:09-03","UFBA","ALCB","10072","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Queiroz, LP de","Andrade, I","1981","03","26","Brasil","Bahia","Salinas da Margarida",NA,"-38.75","-12.866667","-38.75","-12.866667",NA,"ALCB055828",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"1983","03",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:13:09-03","UFBA","ALCB","104122","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Teixeira, SR; Santos, MLF dos","2012","02","08","Brasil","Bahia","Belmonte","Extremo Sul, Rio Passuí","-38.866667","-15.85","-38.866667","-15.85","ca. 4m de altura. Folhas semi-crassas, discolores.&nf;Inflorecências axilares com botões cremes e frutos imaturos verdes.","ALCB055835",NA,"Southern America",NA,NA,"Dicotyledon",NA,"19324",NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:13:09-03","UFBA","ALCB","105230","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML; Oliveira, D","Oliveira, D; Queiroz, EP; Teixeira, SR; Guedes, ML","2012","06","19","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Base Naval","-38.5","-12.966667","-38.5","-12.966667","de ca 3 m de altura. Folhas com pecíolos vermelhos, lâmina semicrassa, discolores. Inflorescência com flores cremes.","ALCB055855",NA,"Southern America",NA,NA,"Dicotyledon",NA,"60",NA,NA,NA,NA,"2012","09",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:13:09-03","UFBA","ALCB","1083","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Santos, J dos","1982","01","23","Brasil","Bahia","Valença",NA,"-39.066667","-13.366667","-39.066667","-13.366667","Folhas semicoriáceas e frutos esverdeados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:13:09-03","UFBA","ALCB","111249","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Gomes, FS; Kelmo, F; et al.","2013","07","20","Brasil","Bahia","Jandaíra","Litoral Norte, dunas de São Francisco do Conde.","-37.783333","-11.55","-37.783333","-11.55","de ca 5 m de altura. Folhas cartáceas, discolores. Frutos imaturos verdes.","ALCB055883",NA,"Southern America",NA,NA,"Dicotyledon",NA,"21006",NA,NA,NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:13:12-03","UFBA","ALCB","130333","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Patricia","2018","02","19","Brasil","Bahia","Mata de São João","Manguezal do Rio Pojuca.","-38.077778","-12.992778","-38.077778","-12.992778","Folhas catáceas, discolores. Inflorescência em espiga, flores com pétalas cremes. Fruto jovem drupa.","ALCB047884","ALCB047884","Southern America",NA,NA,"Dicotyledon",NA,"02",NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:13:12-03","UFBA","ALCB","119084","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","2014","11","29","Brasil","Bahia","Porto Seguro","Extremo Sul, Trancoso.","-39.966667","-16.616667","-39.966667","-16.616667","de ca 5 m de altura. Folhas cartáceas, discolores, pecíolo vermelho.Inflorescência com flores cremes.","ALCB055834",NA,"Southern America",NA,NA,"Dicotyledon",NA,"23236",NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-10-09 11:13:12-03","UFBA","ALCB","15291","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Macedo, N",NA,NA,NA,"Brasil","Bahia","Salvador","Ilha de Maré.","-38.5","-12.966667","-38.5","-12.966667","Folhas suculentas semicoriáceas, concolor, com ramos e pecíolos avermelhados e fruto esverdeado.","ALCB055839",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-09 11:13:12-03","UFBA","ALCB","17625","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Grupo Geoquímica dos Manguezais","1985","03","05","Brasil","Bahia","Maragogipe","Recôncavo Sul, Capanema.","-38.916667","-12.766667","-38.916667","-12.766667",NA,"ALCB055826",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-09 11:13:12-03","UFBA","ALCB","19363","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Costa, AL","1975","04","04","Brasil","Bahia","Jaguaripe",NA,"-38.883333","-13.1","-38.883333","-13.1",NA,"ALCB055825",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-09 11:13:12-03","UFBA","ALCB","19403","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.",NA,"Costa, AL","1975","04","04","Brasil","Bahia","Jaguaripe","Rio Jacuruna.","-38.883333","-13.1","-38.883333","-13.1",NA,"ALCB055824",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-09 11:13:12-03","UFBA","ALCB","20399","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Costa, AL","1976","09","21","Brasil","Bahia",NA,"Rio Jacuruna. Estação 01.",NA,NA,NA,NA,NA,"ALCB007192","ALCB007192","Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-09 11:13:12-03","UFBA","ALCB","20699","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Santos, JJ dos","1982","01","23","Brasil",NA,NA,"Lado esquerdo do Canal Aratu.",NA,NA,NA,NA,"Folhas semicoriáceas e frutos esverdeados.","ALCB055823",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"1985","11",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:13:12-03","UFBA","ALCB","21064","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML; et al.","Santana, W; Pinto, GCP","1980","04","20","Brasil","Bahia","Morro de São Paulo","Ilha Tinharé. A beira da praia no eiradão.",NA,NA,NA,NA,NA,"ALCB055822",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:13:12-03","UFBA","ALCB","61714","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Loureiro, DM","2003","02","14","Brasil","Bahia","Belmonte","Extremo Sul, Canal norte em uma área de apicum., #?#arcela nº 1","-38.866667","-15.85","-38.866667","-15.85","de ca. 4 m., Folhas semi-crassa, discolores. Fruto imaturo verde.; Arbóreo.","ALCB055853",NA,"Southern America",NA,NA,"Dicotyledon",NA,"10171",NA,NA,NA,NA,"2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:13:12-03","UFBA","ALCB","67492","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Chastinet, C","2004","10","06","Brasil","Bahia","Santa Cruz Cabrália","Santo André, Ilha do Paraíso.","-39","-16.233333","-39","-16.233333","Ca. 3m.; folhas crassas, ligeiramente concolor, pecíolos avermelhados.","ALCB055847",NA,"Southern America",NA,NA,"Dicotyledon",NA,"11280",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-09 11:13:12-03","UFBA","ALCB","67922","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Leme, CL","2005","04","02","Brasil","Bahia","Lauro de Freitas","Rio Sapata, Buraquinho.","-38.316667","-12.883333","-38.316667","-12.883333","Ca. 3m.; folhas semi - crassas. Botões esbranquiçados. Frutos imaturos verdes.","ALCB055848",NA,"Southern America",NA,NA,"Dicotyledon",NA,"s/n",NA,NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:13:12-03","UFBA","ALCB","69051","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Accioly, M","2005","06","04","Brasil","Bahia","Simões Filho","Baía de Aratú, área da antiga fábrica de cimento Aratú.","-38.452778","-12.800556","-38.452778","-12.800556","Ca. 5m.; folhas crassas, com pecíolo vermelho, frutos imaturos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"11490",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:13:12-03","UFBA","ALCB","76061","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Santos, JS; Carvalho, G; Valadão, RM; Guedes, ML","2006","04","02","Brasil","Bahia","Cachoeira","Recôncavo Sul, RPPN da Peninha - Manguezal","-38.95","-12.616667","-38.95","-12.616667","ca de 2m de altura. Folhas crassas; discolores. Inflorescência de flores alvas. Frutos imaturos verdes. Frequente.","ALCB055852",NA,"Southern America",NA,NA,"Dicotyledon",NA,"177",NA,NA,NA,NA,"2006","04",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:13:12-03","UFBA","ALCB","90229","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Bautista, HP","Ribeiro, T; Jost, T; Bezerrra, N","2004","04","15","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, mangue","-37.827778","-12.311389","-37.827778","-12.311389","ca. 1,5 m. de altura. Folhas crassas. Frutos imaturos verde-claros.","ALCB055888",NA,"Southern America",NA,NA,"Dicotyledon",NA,"477",NA,NA,NA,NA,"2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:13:12-03","UFBA","ALCB","93827","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaertn.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","2009","11","23","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Caminho para Porto Seguro","-39.016667","-16.266667","-39.016667","-16.266667","de ca 5 m de altura. Inflorescência com flores cremes. Frutos imaturos verdes.","ALCB055887",NA,"Southern America",NA,NA,"Dicotyledon",NA,"16963",NA,NA,NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
