"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"627","2009-09-01 18:51:00-03","MO","MOBOT","1525056","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Michael H. Nee|Israel G. Vargas C.","Nee 44916","1994",NA,NA,"Bolivia","Santa Cruz","Ichilo","5 km WSW of El Hondo, Potrerillo. Secondary semi-evergreen forest west of Quebrada La Concha.","-63.47638","-17.67222",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2008-05-27 22:02:00-03","MO","MOBOT","1526592","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee, 2000",NA,NA,NA,"Michael H. Nee","Nee 51566",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,"275.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2013-02-13 05:33:00-02","MO","MOBOT","1527202","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Michael H. Nee|Mario Saldias P.","Nee 36895","1988",NA,NA,"Bolivia","Santa Cruz","Ichilo","Ca. 3-4 km S of San Rafael and 0.5 km N of San Salvador, 11 km (by air) SW of Villa German Busch. Tropical evergreen forest on hills, recently opened to selective logging.","-63.93333","-17.48333",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2008-07-01 03:33:00-03","MO","MOBOT","1530841","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Michael H. Nee","Nee 38154","1989",NA,NA,"Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, along Rio Saguayo, 0-1 km downstream from Quebrada Yapoje. Tropical evergreen forest on higher banks; with Gynerium sagittatum thickets on low sandy floodplain.","-63.73333","-17.56666",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2008-07-01 03:33:00-03","MO","MOBOT","1534088","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"Michael H. Nee","Nee 41926","1991",NA,NA,"Bolivia","Santa Cruz","Ichilo","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour ** PN Amboro, Rio Macunucu","-63.6","-17.73333",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-07-01 03:33:00-03","MO","MOBOT","1534539","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Michael H. Nee","Nee 37344","1988",NA,NA,"Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, along Rio Saguayo, 0.5 km NE of entrance into first Andean foothills. Tropical evergreen forest Iriartea deltoidea, Scheelea princeps, Jessenia bataua, selective logging ca. 10 years ago.","-63.71666","-17.65",NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2013-12-09 11:21:00-02","MO","MOBOT","1554320","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 10326","1999","1","19","Peru","Cajamarca",NA,"San José de Lourdes. Base del Cerro Picorana.","-78.90138","-4.99027",NA,NA,NA,"2010.00000000",NA,"5",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2013-12-09 11:23:00-02","MO","MOBOT","1555317","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Ernesto Ancuash Atsut","Ancuash Atsut 1244","1978","1","8","Peru","Amazonas","Condorcanqui","Río Cenepa. Vicinity of Huampami, ca. 5 km. east of Chávez Valdívia. Camino de Chigkan entsa. En bosque primario.","-78.63333","-4.5",NA,NA,NA,"200.00000000","250.00000000","6",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"39",NA,NA
"635","2020-10-20 15:15:00-03","MO","MOBOT","166321","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77336","1992","5","29","Peru","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 10","-69.83333","-13.5",NA,NA,NA,"850.00000000",NA,"5",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"942",NA,NA
"636","2013-12-06 16:27:00-02","MO","MOBOT","166493","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Carlos E. Cerón|Factos, Miriam","Cerón Martínez 7635","1989","8","23","Ecuador","Napo",NA,"Cantón Archidona. Carretera Hollín-Loreto. Río Huataraco. Dos horas a pié por bosque primario desde la aldea de Guagua Sumaco. Transectos Hd1 y Hd2 para censo de mamíferos. Bosque muy húmedo Pre-Montano.","-77.53333","-0.71666",NA,NA,NA,"800.00000000","1000.00000000","3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"89-46",NA,NA
"637","2016-12-07 05:17:00-02","MO","MOBOT","1736893","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Jürgen Homeier","Homeier 588","2000","11","7","Ecuador","Zamora-Chinchipe",NA,"Area of Estación Cientifica San Franciso, road Loja-Zamora, ca. 30 km from Loja, montane tropical forest.","-79.06666","-3.96666",NA,NA,NA,"2050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2014-01-07 14:41:00-02","MO","MOBOT","1752655","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Ramiro Fonnegra G.|Julio C. Betancur B.|Francisco J. Roldán|A. Betancur","Fonnegra G. 1866","1987","4","27","Colombia","Antioquia","Mutatá","1 km Carretera Mutata-Pavarando.",NA,NA,NA,NA,NA,"150.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2014-01-07 14:37:00-02","MO","MOBOT","1752656","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","!M. Nee (MO)",NA,NA,NA,"Ramiro Fonnegra G.|Francisco J. Roldán|J. Betancourt|Beatriz E. Echeverry C.|Omar D. Escobar","Fonnegra G. 1825","1987","3","7","Colombia","Antioquia","Mutatá","Hacienda El Darien. Carretera Mutata-Pavarandó",NA,NA,NA,NA,NA,"150.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2014-01-07 14:43:00-02","MO","MOBOT","1752659","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Enrique Rentería A.|Álvaro Cogollo P.","Rentería Arriaga 3768","1985","4","5","Colombia","Antioquia","Chigorodó","Vereda Bohios, Finca La Cabaña.",NA,NA,NA,NA,NA,"30.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2014-01-07 14:39:00-02","MO","MOBOT","1752661","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Enrique Rentería A.|Álvaro Cogollo P.","Rentería Arriaga 3742","1985","4","4","Colombia","Antioquia","Chigorodó","Finca La Cabaña. Vereda Bohios",NA,NA,NA,NA,NA,"30.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2014-01-07 14:26:00-02","MO","MOBOT","1754786","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Ricardo Callejas|Francisco J. Roldán|Orlando Marulanda|Hernando Correa","Callejas Posada 3962","1987","6","10","Colombia","Antioquia","Jardín","2 km Norte de Jardin, via a Morro Amarillo, Alto de las Flores, bosques a margen derecha","-75.8","5.6666667",NA,NA,NA,"2220.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-03-26 10:43:00-03","MO","MOBOT","1755770","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Remberto Alvarez|Marcelino Villanueva|Honorio Pariamo","Fuentes Claros 5145","2002","7","20","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Patiapo, 33.5 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas.","-68.2152778","-14.4847222",NA,NA,NA,"1715.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-34",NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","1762627","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"N. Helme","Helme 166",NA,NA,NA,"Bolivia","La Paz",NA,"40 km NNW Apolo, Rio Recina","-68.61666","-14.35",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2011-06-08 17:15:00-03","MO","MOBOT","1763032","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"José Steinbach","Steinbach G. 3165","1916","11","16","Bolivia","Santa Cruz","Ichilo","Buena Vista, bosques del fraile","-63.56666","-17.4",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2011-06-08 17:15:00-03","MO","MOBOT","1763040","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"José Steinbach","Steinbach G. 6374","1924","8","28","Bolivia","Santa Cruz","Ichilo","rio Surutu","-63.81666","-17.41666",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2013-12-18 14:38:00-02","MO","MOBOT","1763492","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Miguel Bang","Bang 1634","1892","12",NA,"Bolivia","La Paz","Larecaja","Guanai","-67.9","-15.48333",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2013-12-18 14:55:00-02","MO","MOBOT","1763494","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Miguel Bang","Bang 1634","1892","12",NA,"Bolivia","La Paz","Larecaja","Guanai","-67.9","-15.4833333",NA,NA,NA,"600.00000000",NA,"1",NA,NA,"Syntype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2008-08-07 03:32:00-03","MO","MOBOT","1763541","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Vargas L",NA,NA,NA,"Lourdes Vargas|A. Portugal|J. Torrez","Vargas Ramírez 1333","1995","10","15","Bolivia","La Paz",NA,"entre Tumupasa y Ixiamas","-67.91666","-14.05",NA,NA,NA,"365.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1763569","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Stephan G. Beck","Beck 1596","1979","5","5","Bolivia","Cochabamba","Carrasco","Rio Leche con rio Izarzama","-64.75","-17.08333",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","1763695","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Stephan G. Beck","Beck 8326","1983","4","30","Bolivia","La Paz","Nor Yungas","NNW de Coroico, Suapi","-67.76666","-16.08333",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","1763883","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Stephan G. Beck|et al.","Beck 19274","1989","10","10","Bolivia","Pando",NA,"Nacebe sobre Rio Orthon, 10 km N de Nacebe","-67.5","-10.75",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-07-06 12:23:00-03","MO","MOBOT","1764060","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"Otto Buchtien","Buchtien 1943","1907","8",NA,"Bolivia","La Paz","Larecaja","San Carlos cerca Mapiri","-68.2666667","-15.4166667",NA,NA,NA,"750.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2014-01-07 15:20:00-02","MO","MOBOT","1809587","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Alwyn H. Gentry|Scott A. Mori","Gentry 13736","1975","1","20","Colombia","Chocó",NA,"Cerro Tacarcuna Expedition. Trail from Unguia to Cerro Mali, lowest slopes of Serrania del Darien, wet forest.","-77.196233","8.168822",NA,NA,NA,"300.00000000","500.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3852",NA,NA
"655","2014-01-07 15:06:00-02","MO","MOBOT","1881258","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Djaja D. Soejarto","Soejarto 2649","1971","2","8","Colombia","Antioquia","Anorí","Corregimiento de Providencia. Along Rio Anori, advanced secondary forest.",NA,NA,NA,NA,NA,"400.00000000","700.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2012-01-20 05:01:00-02","MO","MOBOT","1831679","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Wilson Quizhpe|Carlos Chimbo|A. Jiménez","Quizhpe 139","2002","8","7","Ecuador","Zamora-Chinchipe","Nangaritza","Región de la Cordillera del Cóndor; cuenca alta del Río Nangaritza. Sector Las Orquídeas, al oeste del río. Bosque muy húmedo premontano; substrato de roca arenisca.","-78.65444","-4.20611",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2013-12-09 12:14:00-02","MO","MOBOT","1836303","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Gerrit Davidse|Otto Huber|Bernard Rollet","Davidse 16721","1979","4","17","Venezuela","Aragua",NA,"Distrito Giraldot; Parque Nacional Henri Pittier (Rancho Grande), La Cumbre de Rancho Grande trail.","-67.65","10.35",NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"79-43",NA,NA
"658","2017-01-28 05:27:00-02","MO","MOBOT","1842886","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Jorge Brand|Álvaro Cogollo P.","Brand Mesa 102","1981","7","10","Colombia","Antioquia","Turbo","Carretera Tapon del Darien. Sector Rio Leon-Lomas Aisladas","-76.71666","7.61666",NA,NA,NA,"20.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-08-16 07:13:00-03","MO","MOBOT","1851224","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 93","2002","10","9","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9708334","-14.3488889",NA,NA,NA,"349.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-03",NA,NA
"660","2013-03-15 10:58:00-03","MO","MOBOT","1852223","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","A. Fuentes (LPB)",NA,NA,NA,"Tatiana B. Miranda|et al.","Miranda Gonzáles 685","2002","12","7","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San Jose de Uchupiamonas, ladera exposición SSE sobre rio Machariapo. Parcela Temporal de Muestreo (0.1 ha) 73.","-68.36611","-14.62944",NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-31",NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","1853864","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","det. M. Nee (NY)",NA,NA,NA,"Manuel J. Macía|et al.","Macía 4783","2001","6","21","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa","-67.91083","-14.17638",NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-07-14 18:18:00-03","MO","MOBOT","1854168","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Renate Seidel|et al.","Seidel 9099","2002","3","31","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza aluvial antigua. Parcela Temporal de Muestreo (0.1 ha) 23.","-67.7930555","-14.6472222",NA,NA,NA,"280.00000000",NA,"2",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-26",NA,NA
"663","2020-07-15 08:47:00-03","MO","MOBOT","1857445","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Renate Seidel|et al.","Seidel 9281","2002","8","11","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona, orilla del río Mamacona. Parcela temporal 49.","-68.1875","-14.4525",NA,NA,NA,"1540.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-37",NA,NA
"664","2020-07-15 09:11:00-03","MO","MOBOT","1858244","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Renate Seidel|et al.","Seidel 9324","2002","8","13","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona, cancha debajo de Mamacona","-68.1794445","-14.4547222",NA,NA,NA,"1550.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-40",NA,NA
"665","2013-03-15 10:58:00-03","MO","MOBOT","1864815","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","A. Fuentes (LPB)",NA,NA,NA,"Tatiana B. Miranda|et al.","Miranda Gonzáles 365","2002","12","1","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San José de Uchupiamonas, a 5 minutos antes de llegar a río 3 de Mayo.","-68.33694","-14.56777",NA,NA,NA,"1735.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-19",NA,NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","1864911","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","det. M. Nee (NY)",NA,NA,NA,"Manuel J. Macía|et al.","Macía 5415","2001","7","7","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa","-67.91222","-14.17055",NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","1867204","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"Genevieve Bourdy","Bourdy 1869","1997","8","9","Bolivia","La Paz","Abel Iturralde","Macahua Tacana, al borde del camino para ir a los chacos de la comunidad de Macahua.","-68.13333","-13.76666",NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-04-11 08:15:00-03","MO","MOBOT","1867686","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 1848","2002","3","24","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro. estacionalmente inundada. Parcela Temporal de Muestreo 15.","-67.7944444","-14.6475",NA,NA,NA,"230.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-14",NA,NA
"669","2013-12-05 14:07:00-02","MO","MOBOT","1869544","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Lourdes Vargas|A. Portugal|J. Torrez","Vargas Ramírez 1333","1995","10","15","Bolivia","La Paz","Abel Iturralde","Madidi camino a Ixiamas 1 hora y 45 minutos de Tumupasa en carro, sobre el arroyo Huri-Huapo.","-67.9166667","-14.05",NA,NA,NA,"365.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2013-02-02 11:47:00-02","MO","MOBOT","1869602","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Tatiana B. Miranda|et al.","Miranda Gonzáles 638","2002","12","7","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San Jose de Uchupiamonas, ladera exposición SSE sobre rio Machariapo. Parcela Temporal de Muestreo (0.1 ha) 73.","-68.3661111","-14.6294445",NA,NA,NA,"1650.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"02-31",NA,NA
"671","2014-03-28 05:48:00-03","MO","MOBOT","1881253","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Angela Gómez|et al.","Gómez 848","1993","1","10","Colombia","Antioquia","Támesis","Vereda El Tabor, quebrada cerca a Río Frío.","-75.7166667","5.65",NA,NA,NA,"900.00000000","1000.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2017-01-28 05:27:00-02","MO","MOBOT","1881262","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Jorge Brand|Enrique Rentería A.|Álvaro Cogollo P.","Brand Mesa 1323","1985","1","16","Colombia","Antioquia","Turbo","Carretera Tapón del Darién, sector Río León-Lomas Aisladas, km 36, bosque primario perturbado.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2014-01-07 15:07:00-02","MO","MOBOT","1881263","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 2124","1987","5","3","Colombia","Antioquia","Mutatá","Finca La Palmera, margen erecha de la quebrada Pipo.",NA,NA,NA,NA,NA,"180.00000000","200.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
