"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"48","2019-08-27 13:25:53-03","IAP","PACA-AGP","736","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","C. Orth SJ",NA,NA,"Brasil","RS","Canoas",NA,NA,NA,NA,"det. conf. Swallen Habitat: in campestribus graminosis Fenofase: fruto","PACA000736","Magnoliophyta","Cyperales","L. Parodi","1931","11","06","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:25:53-03","IAP","PACA-AGP","38314","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Esteio",NA,NA,NA,NA,"Habitat: in subhumidis graminosis Fenofase: fruto","PACA038314","Magnoliophyta","Cyperales","Emrich-Rambo","1948","11","24","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:25:53-03","IAP","PACA-AGP","40681","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Vila Manresa",NA,NA,NA,NA,"Habitat: in agro Fenofase: fruto","PACA040681","Magnoliophyta","Cyperales","Emrich-Rambo","1949","03","26","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:25:53-03","IAP","PACA-AGP","29247","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Vila Manresa",NA,NA,NA,NA,"Habitat: in agro inculto Fenofase: fruto","PACA029247","Magnoliophyta","Cyperales","Emrich-Rambo","1945","10","10","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:25:53-03","IAP","PACA-AGP","3875","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Morro do Vigia",NA,NA,NA,NA,"Habitat: in siccis campestribus Fenofase: fruto","PACA003875","Magnoliophyta","Cyperales","Emrich-Rambo","1941","01","12","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,"(Lam.) Lam.",NA,NA,NA,"79795","auto","Liliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:25:53-03","IAP","PACA-AGP","2910","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Baglione",NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Habitat: in incultis subhumidis Fenofase: fruto","PACA002910","Magnoliophyta","Cyperales","Emrich-Rambo","1943",NA,NA,"São Borja","-56.0043983459473","-28.6606006622314",NA,"(Lam.) Lam.",NA,NA,NA,"75549","auto","Liliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:25:53-03","IAP","PACA-AGP","25580","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Fazenda Santa Cecilia",NA,NA,NA,NA,"Habitat: in campestribus subhumidis Fenofase: fruto","PACA025580","Magnoliophyta","Cyperales","Emrich-Rambo","1944","01",NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,"(Lam.) Lam.",NA,NA,NA,"56206","auto","Liliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:25:53-03","IAP","PACA-AGP","25572","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Fazenda Santa Rita",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: fruto","PACA025572","Magnoliophyta","Cyperales","J.R. Swallen","1944","01",NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,"(Lam.) Lam.",NA,NA,NA,"56206","auto","Liliatae",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:25:53-03","IAP","PACA-AGP","7440","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","F. Theissen SJ",NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Habitat: in arenosis siccis Fenofase: fruto","PACA007440","Magnoliophyta","Cyperales","Emrich-Rambo","1907",NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(Lam.) Lam.",NA,NA,NA,"10287","auto","Liliatae",NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:25:53-03","IAP","PACA-AGP","38768","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Conceição",NA,NA,NA,NA,"Habitat: in arenosis graminosis Fenofase: fruto","PACA038768","Magnoliophyta","Cyperales","Emrich-Rambo","1948","12","14","São Sebastião do Caí","-51.3755989074707","-29.5867004394531",NA,"(Lam.) Lam.",NA,NA,NA,"12036","auto","Liliatae",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:25:53-03","IAP","PACA-AGP","35169","PreservedSpecimen","Plantae","Gramineae","Eleusine","tristachya","Eleusine tristachya","Rambo, B.",NA,NA,"Brasil","RS","Fazenda da Ronda",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: fruto","PACA035169","Magnoliophyta","Cyperales","Emrich-Rambo","1947","01","15","Vacaria","-50.9338989257812","-28.5121994018555",NA,"(Lam.) Lam.",NA,NA,NA,"63451","auto","Liliatae",NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:57-03","UFV","VIC","38361","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Longhi-Wagner, H.M.; Coelho, C.","10051",NA,"Brasil","Minas Gerais","Serra de Ouro Branco","1338","1338",NA,NA,NA,"VIC038361",NA,NA,NA,"2006","01","10","Ouro Branco","-43","-20",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,"-43","-20",NA,NA,NA
"60","2020-12-20 21:18:57-03","UFV","VIC","32350","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Longhi-Wagner, H.; Coelho, C.","10051",NA,"Brasil","Minas Gerais","Serra de Ouro Branco - Área 2, Beira de estrada, alterada.",NA,NA,NA,NA,NA,"VIC032350",NA,NA,NA,"2006","01","10","Ouro Branco","-43.482694","-20.503417","VIC032350","(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,"-43.482694","-20.503417",NA,NA,NA
"61","2019-11-21 14:42:34-03","UFJF","CESJ","7657","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","L. Krieger","CESJ7657","América do Sul","Brasil","Paraná",NA,NA,NA,NA,NA,"Em touceira baixa, procumbente.","CESJ007657","Angiosperma",NA,"R.M.Pereira","1969","12","21","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(Lam.) Lam.","2006","07","15","46557","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:47:17-03","UFMS","CGMS","40028","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri-Caporal; F.J.M. Caporal","3046",NA,"Brasil","Mato Grosso do Sul","BR-267, km 671, Fazenda Retiro Conceição.","103","103",NA,NA,NA,"CGMS1070003",NA,NA,"José F.M. Valls","2010","01","19","Porto Murtinho","-57.7605556","-21.6927777",NA,"(Lam.) Lam.","2018","05","18",NA,NA,NA,NA,"-57,7605556","-21,6927777",NA,NA,NA
"63","2021-04-07 11:47:17-03","UFMS","CGMS","40021","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri-Caporal; F.J.M. Caporal","3018",NA,"Brasil","Mato Grosso do Sul","BR-267, km 671, Fazenda Retiro Conceição.","87","87",NA,NA,NA,"CGMS1069978",NA,NA,"José F.M. Valls","2010","01","19","Porto Murtinho","-54.7627778","-21.6894444",NA,"(Lam.) Lam.","2018","05","18",NA,NA,NA,NA,"-54,7627778","-21,6894444",NA,NA,NA
"64","2021-04-07 11:47:17-03","UFMS","CGMS","43688","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri-Caporal; F.J.M. Caporal","3079",NA,"Brasil","Mato Grosso do Sul","MS 160, km 23, junto ao acesso às Fazendas Paraíso e Cerro Verde.","397","397",NA,NA,NA,"CGMS1073660",NA,NA,"José F.M. Valls","2010","02","12","Tacuru","-55.0375","-23.8019444",NA,"(Lam.) Lam.","2018","05","18",NA,NA,NA,NA,"-55,0375","-23,8019444",NA,NA,NA
"65","2021-04-07 11:47:17-03","UFMS","CGMS","40020","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri-Caporal; F.J.M. Caporal","3016",NA,"Brasil","Mato Grosso do Sul","BR-267, km 671, Fazenda Retiro Conceição.","87","87",NA,NA,NA,"CGMS1069998",NA,NA,"José F.M. Valls","2010","01","19","Porto Murtinho","-54.7627778","-21.6894444",NA,"(Lam.) Lam.","2018","05","18",NA,NA,NA,NA,"-54,7627778","-21,6894444",NA,NA,NA
"66","2021-04-07 11:47:17-03","UFMS","CGMS","40026","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri-Caporal; F.J.M. Caporal","3038",NA,"Brasil","Mato Grosso do Sul","BR-267, km 671, Fazenda Retiro Conceição.","103","103",NA,NA,NA,"CGMS1070001",NA,NA,"José F.M. Valls","2010","01","19","Porto Murtinho","-57.7605556","-21.6927777",NA,"(Lam.) Lam.","2018","05","18",NA,NA,NA,NA,"-57,7605556","-21,6927777",NA,NA,NA
"67","2021-04-07 11:47:17-03","UFMS","CGMS","20303","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A. Guglieri; F.J.M. Caporal; L.F. Lima; N.I. Matzenbacher","1043",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,NA,NA,NA,"CGMS1049701",NA,NA,"A. Guglieri","2006","03","12","Guaíba","-51.3250007629395","-30.113899230957",NA,"(Lam.) Lam.",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:47:17-03","UFMS","CGMS","20520","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","F.J.M. Caporal","578",NA,"Brasil","Rio Grande do Sul","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.",NA,NA,NA,NA,NA,"CGMS1049914",NA,NA,"A. Guglieri","2007","10","13","Guaíba","-51.3250007629395","-30.113899230957",NA,"(Lam.) Lam.",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-05-21 10:21:45-03","UFCG","CSTR","4975","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Ribeiro, T.O.","25",NA,"Brasil","Paraíba","Caatinga",NA,NA,NA,NA,"Erva ca 18cm alt., folhas membranaceas, infl. verdes; NUPEÁRIDO",NA,NA,NA,"Lucena, D.S.","2012","11","20","Patos","-37.2799987792969","-7.02443981170654",NA,"(Lam.) Lam","2013","10","22","26419","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:20:26-03","UNICAMP","UEC","87863","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","s/ coletor","s.n.",NA,"Brazil","São Paulo","Posto Experimental Araçatuba",NA,NA,NA,NA,"Parcela 11/3;. doação Depto. Produção animal número 397, 4 folhas no herbáreo.","UEC048214","Liliopsida",NA,"Guglieri, A","1945","04","30","Araçatuba","-50.4300003051758","-21.2000007629395","UEC048214","(Lam.) Lam.","1998","03","20","59490","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:20:26-03","UNICAMP","UEC","105489","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","390",NA,"Brazil","São Paulo","Fazenda Ipanema, Subindo para o Jacarezinho.",NA,NA,NA,NA,"Erva cespitosa, com inflorescência esverdeadas, anteras brancas, espiguetas maduras paleáceas.","UEC048216","Liliopsida",NA,"Filgueiras, TS","1998","12","04","Iperó","-47.6800003051758","-23.3500003814697","UEC048216","(Lam.) Lam.","2000",NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:20:26-03","UNICAMP","UEC","33589","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Filgueiras, TS","14707",NA,"Brazil","São Paulo","Próximo ao Instituto Botânico - terreno baldio",NA,NA,NA,NA,"Erva cerca de 40 cm. Única planta vista.","UEC048213","Liliopsida",NA,"Guglieri, A","1983","06","06","São Paulo","-46.6300010681152","-23.5400009155273","UEC048213","(Lam.) Lam.","1998","03","20","53584","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-04-22 16:26:46-03","UFPB","JPB","2681-2","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Sousa, MA","665","Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Monocotyledon",NA,"1900","01","01","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-04 13:19:37-03","UDESC","LUSC","1131","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Stefen, D.V.",NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,"LUSC007250",NA,NA,"Stefen, D.V.","2007","05","20","Itajaí","-48.6618995666504","-26.9078006744385","LUSC007250","(Lam.) Lam.",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-04 13:19:37-03","UDESC","LUSC","1132","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Schneider, O.",NA,NA,"Brasil","Santa Catarina","UDESC-CAV.",NA,NA,NA,NA,NA,"LUSC007248",NA,NA,"Schneider, O.","2007","04","12","Lages","-50.326099395752","-27.8160991668701","LUSC007248","(Lam.) Lam.",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-09-24 17:42:54-03","PUCRS","MPUC","806","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","17","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","315","1",NA
"77","2019-01-17 11:23:28-02","PUCRS","MPUC","1284","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1975","05","02","Garibaldi","-51.5305556","-29.2516389",NA,"(Lam.) Lam.","1975","01","01",NA,NA,"Liliopsida",NA,"-51.5305556000","-29.2516389000",NA,"1",NA
"78","2020-09-24 17:42:54-03","PUCRS","MPUC","805","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","17","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","129","1",NA
"79","2019-01-17 11:23:28-02","PUCRS","MPUC","126","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Morro Santana",NA,NA,NA,NA,NA,NA,NA,"Poales","Ir. Augusto","1943","12","06","Porto Alegre","-51.2372222222","-30.0191388889",NA,"(Lam.) Lam.","1943","01","01",NA,NA,"Liliopsida",NA,"-51.2372222222","-30.0191388889",NA,"1",NA
"80","2019-01-17 11:23:28-02","PUCRS","MPUC","813","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000","258","1",NA
"81","2019-01-17 11:23:28-02","PUCRS","MPUC","802","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000","487","1",NA
"82","2020-09-24 17:42:54-03","PUCRS","MPUC","2989","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1977","12","14","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000",NA,"1",NA
"83","2019-01-17 11:23:28-02","PUCRS","MPUC","2431","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Morro Santana",NA,NA,NA,NA,NA,NA,NA,"Poales","P. Holme","1972","09","20","Porto Alegre","-51.2372222222","-30.0191388889",NA,"(Lam.) Lam.","1972","01","01",NA,NA,"Liliopsida",NA,"-51.2372222222","-30.0191388889",NA,"1",NA
"84","2019-01-17 11:23:28-02","PUCRS","MPUC","5778","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1988","03","03","Uruguaiana","-57.0880556","-29.755",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-57.0880556000","-29.7550000000",NA,"1",NA
"85","2019-01-17 11:23:28-02","PUCRS","MPUC","5916","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"Lavoura. s/herbicida",NA,NA,"Poales","B. Sonja","1988","02","04","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000",NA,"1",NA
"86","2019-01-17 11:23:28-02","PUCRS","MPUC","2851","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","SC",".",NA,NA,NA,NA,NA,NA,NA,"Poales","A.M.B. Herve","1986","11","21","Tubarão","-49.0072222","-28.4644444",NA,"(Lam.) Lam.","1986","01","01",NA,NA,"Liliopsida",NA,"-49.0072222000","-28.4644444000",NA,"1",NA
"87","2020-09-24 17:42:54-03","PUCRS","MPUC","808","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","17","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","123","1",NA
"88","2019-01-17 11:23:28-02","PUCRS","MPUC","269","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","Ir. Babino","1949","02","12",NA,NA,NA,NA,"(Lam.) Lam.","1949","01","01",NA,NA,"Liliopsida",NA,NA,NA,NA,"1",NA
"89","2019-01-17 11:23:28-02","PUCRS","MPUC","5906","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1988","03","02","Uruguaiana","-57.0880556","-29.755",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-57.0880556000","-29.7550000000",NA,"1",NA
"90","2020-09-24 17:42:54-03","PUCRS","MPUC","811","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1977","12","14","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000",NA,"1",NA
"91","2019-01-17 11:23:28-02","PUCRS","MPUC","801","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000","475","1",NA
"92","2020-09-24 17:42:54-03","PUCRS","MPUC","1495","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1977","12","14","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000",NA,"1",NA
"93","2019-01-17 11:23:28-02","PUCRS","MPUC","810","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","23","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000",NA,"1",NA
"94","2019-01-17 11:23:28-02","PUCRS","MPUC","5905","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1988","02","04","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000",NA,"1",NA
"95","2019-01-17 11:23:28-02","PUCRS","MPUC","803","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000","221","1",NA
"96","2020-09-24 17:42:54-03","PUCRS","MPUC","807","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","16","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","85","1",NA
"97","2019-01-17 11:23:28-02","PUCRS","MPUC","20131","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Parque Estadual do Espinilho",NA,NA,NA,NA,NA,NA,NA,"Poales","A. Bastos","1995","10","06","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,"(Lam.) Lam.","1996","01","01","42332","auto","Liliopsida",NA,NA,NA,NA,"1",NA
"98","2020-09-24 17:42:54-03","PUCRS","MPUC","5777","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","T. Strehl",NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1988","01","20","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000",NA,"1",NA
"99","2019-01-17 11:23:28-02","PUCRS","MPUC","800","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Farroupilha","-51.3500833","-29.2168889",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-51.3500833000","-29.2168889000","430","1",NA
"100","2020-09-24 17:42:54-03","PUCRS","MPUC","804","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","17","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","202","1",NA
"101","2019-01-17 11:23:28-02","PUCRS","MPUC","6239","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","SC","Engenho Velho, rio Jacutinga",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1988","09","05","Concórdia","-52.0277778","-27.2344444",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-52.0277778000","-27.2344444000",NA,"1",NA
"102","2019-01-17 11:23:28-02","PUCRS","MPUC","812","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","03","17","Pelotas","-52.3422222","-31.7719444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.3422222000","-31.7719444000","250","1",NA
"103","2019-01-17 11:23:28-02","PUCRS","MPUC","12209","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","L. Eggers","1989","05","25","Porto Xavier","-55.1380556","-27.9138889",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Liliopsida",NA,"-55.1380556000","-27.9138889000",NA,"1",NA
"104","2020-09-24 17:42:54-03","PUCRS","MPUC","809","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Distrito Ferreira",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1978","02","17","Cachoeira do Sul","-52.8938889","-30.0394444",NA,"(Lam.) Lam.","1978","01","01",NA,NA,"Liliopsida",NA,"-52.8938889000","-30.0394444000","54","1",NA
