"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"64","2021-02-11 17:19:54-03","UFPR","UPCB","84193","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Caglioni, E.","267","2012","12","03",NA,"Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059",NA,"Arvoreta de 3m de altura em subosque de floresta secundária, com flores alvas. Parque Nacional da Serra do Itajaí.","UPCB0016720","UPCB0016720","2012",NA,NA,NA,"-49.078","-27.059",NA,"320","320",NA,NA,NA,NA,NA
"65","2021-02-11 17:19:54-03","UFPR","UPCB","84399","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. Ex DC.","Sobral, M.","Sobral, M.","14766","2012","03","03",NA,"Brasil","Minas Gerais","Tiradentes","Trilha da Mãe d'Água","-44.167","-21.1",NA,"Árvore 4-5m, em interior de mata; frutos imaturos..","UPCB0016723","UPCB0016723","2012",NA,NA,NA,"-44.167","-21.100",NA,"901","901",NA,NA,NA,NA,NA
"66","2021-02-11 17:19:54-03","UFPR","UPCB","89910","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Folli, D.A.","6684","2010","08","27",NA,"Brasil","Espírito Santo","Guaçuí","Estrada de Guaçuí a São José Calçado","-41.709618","-20.892169",NA,"Porte: arbustivo; Forma de vida: terrestre; Cor botão: branco; Cor flor: branco; Cor exsudação: Incolor; Descamação: ausente; Altura total: 2m; Altura fuste: 1m; CAP fuste: 18 cm; Diametro copa: 1m; Exsudação: seiva; Ecossistema: Mat","UPCB0030578","UPCB0030578","2016",NA,NA,NA,"-41.709618","-20.892169",NA,"596","596",NA,NA,NA,NA,NA
"67","2021-02-11 17:19:54-03","UFPR","UPCB","77668","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Goldenberg, R. | Fraga, C.N. | Saavedra, M.M. | Mynssen, C.","1080","2008","05","03",NA,"Brasil","Espírito Santo","Castelo","Caxixe Quente. Floresta Ombrófila Densa Montana com inselbergues. Elev.: 650m.","-41.184700012207","-20.6035995483398",NA,"Árvore 6m, com folhas até 60cm. Frutos imaturos verdes (Exsicata em duas partes)..","UPCB0016764","UPCB0016764 UPCB0016764_1","2009",NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:19:54-03","UFPR","UPCB","40238","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Goldenberg, R.","455","1998","02","12",NA,"Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha","-46.3880996704102","-20.8635997772217",NA,"Arvoreta 5m, frutos imaturos verdes. Floresta..","UPCB0016701","UPCB0016701","1999","01","22010","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:19:54-03","UFPR","UPCB","52146","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Goldenberg, R.","736","2005","10","17",NA,"Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,"Arbusto 1,5m, botões novos castanhos. Floresta ombrófila densa. Primeiro registro para o Paraná..","UPCB0016730","UPCB0016730","2005","01","41885","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:19:54-03","UFPR","UPCB","51941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Arzolla, F.A.R.D.P.","560","2004","06","03",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,"Árvore, botão floral, fruto imaturo verde e maduro arroxeado..","UPCB0016712","UPCB0016712","2005","01","38855","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:19:54-03","UFPR","UPCB","63468","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Bertoncello, R.","414","2007","05","18",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"UPCB0020965","UPCB0020965","2008","01","34265","auto",NA,NA,"01","1120","1120",NA,NA,NA,NA,NA
"72","2021-02-11 17:19:54-03","UFPR","UPCB","52384","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Rutter, R.A.","254","2005","03","02",NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José, João Malta","-44.1781005859375","-21.1103000640869",NA,"Frutos jovens verdes. Mata, beira da trilha..","UPCB0015535","UPCB0015535","2005","01","10355","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 10:56:00-03","MO","MOBOT","101235249","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","fide Caddah et al.","C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America","Brazil","São Paulo",NA,"inter Lorena et Mochy das Cruzes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,"1",NA
"74","2020-11-24 11:16:00-03","MO","MOBOT","2477639","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","fide Caddah et al.","Ernst Üle","Üle 1127",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Garciawalde near Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA
"75","2018-09-12 14:48:19-03","UNIOESTE","UNOP","5025","S","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Silva, J.M.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,"Arbusto, 2 m, anteras alvas. Floresta atlântica.",NA,NA,"2006",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","33930",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","R. Goldenberg/IV-2009","R. Goldenberg; et al","1080","2008","05","03",NA,"Brasil","Espírito Santo","Castelo","Caxixe Quente","-41.184700012207","-20.6035995483398",NA,"Árvore 6m, com folhas de até 60cm. Frutos imaturos verdes (exsicata em duas partes)","MBML033930","MBML033930_1 MBML033930_2",NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-11-24 14:11:30-02","UFLA","ESAL","17305","S","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"arvoreta; 4,0m; ;; floresta",NA,NA,NA,NA,"35110","auto",NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"78","2017-11-24 14:11:30-02","UFLA","ESAL","13077","S","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,"; ; ;; floresta",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-25 10:13:00-03","CVRD","CVRD","13121","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Renato Goldenberg","Folli, D.A.","6684","2010","08","27","América do Sul","BRASIL","ES","Guaçuí",NA,"-41.709618","-20.892169",NA,"<ll>dwc_commonname:</ll> Quaresmeira vermelha","CVRD013121",NA,"2017","03",NA,NA,"-41,709618","-20,892169","21","596","596","Magnoliopsida",NA,NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","95123","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Rio & Organ Mts",NA,NA,NA,NA,"US00829197","US00829197_01 US00829197_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","259820","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"F. Sello","165",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01905340","US01905340_01 US01905340_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","3248331","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"J. Pessoa & et al.","s.n.","1988","12","5","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sitio Sofronites","-42.5311012268066","-22.2819004058838",NA,NA,"US01905338","US01905338_01 US01905338_02",NA,NA,"33190","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","1361206","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Sello, --","s.n.","1818","9","8","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01905339","US01905339_01 US01905339_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"84","2019-11-13 11:25:31-03","USP","SPF","197980","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Santos, MF","Santos, MF","264","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.432861","-19.431861",NA,NA,"SPF00197980",NA,"2008",NA,NA,NA,"-43.432861","-19.431861",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:25:31-03","USP","SPF","174442","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Silva, JM","Silva, JM","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,"SPF00174442",NA,"2006",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-25 13:52:36-03","UNIVILLE","JOI","2434","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","J.M. Silva","J.M. Silva","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Atlântica","JOI002434",NA,"2006","01","49901","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:34:28-03","UEFS","HUEFS","117426","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Silva, J.M.","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,"Floresta Atlântica.","HUEFS0117426","HUEFS0117426",NA,NA,"49901","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"88","2019-10-07 09:34:28-03","UEFS","HUEFS","113140","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Wanderley, M.G.L.","1008","1988","04","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata do Rio Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0113140","HUEFS0113140",NA,NA,"37574","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"89","2019-11-22 16:09:04-03","UEFS","HUEFS","229541","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","R.Goldenberg",NA,"6684","2004","08","27",NA,"Brasil","Espírito Santo","Guaçuí","Estrada Guaçuí a São José Calçado.","-47.71","-20.8925",NA,"Mata de altitude.","HUEFS0229541","HUEFS0229541","2017","03",NA,NA,"47W42'36''","20S53'33''",NA,"596","596","Rosanae",NA,NA,NA,NA
"90","2019-09-04 19:53:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"91","2015-03-07 08:52:48-03","F","FMNH-SEEDPLANTS","V0135301F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0135301F","V0135301F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"92","2015-03-07 08:52:48-03","F","FMNH-SEEDPLANTS","V0135302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0135302F","V0135302F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"93","2018-05-14 16:32:25-03","F","FMNH-SEEDPLANTS","V0181725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea",NA,"RRC ID Flag","Mello Barreto","6689",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0181725F","V0181725F_01 V0181725F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6689",NA,NA
"94","2020-04-29 16:30:05-03","UFVJM","HDJF","5393","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","Moreira, SN","Moreira, SN; Pereira, E","1899","2015","09","07","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419133","-18.912189",NA,NA,"HDJF005393","HDJF005393_01","2015","09",NA,NA,"-43.419133","-18.912189",NA,"718","718",NA,NA,NA,NA,NA
"95","2019-01-25 15:42:41-02","IAC","IAC","38525","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","brunnea","Miconia brunnea","DC.","R. Goldenberg","R.B. Torres; E.V. Franceschinelli; G.F. Árbocz & C.S. Figueiredo","761","1999","10","12",NA,"Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1447","-22.7553",NA,"coordenada do material: 22°44#?#76S, 46°08#?#94W, 1000 m.s.m.",NA,NA,"2001","05",NA,NA,"-46.1447","-22.7553","12",NA,NA,NA,NA,NA,NA,NA
"96","2020-07-23 12:13:06-03","CEPLAC","CEPEC","51042","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea",NA,"A. F. Silva","A. F. Silva","1373","1986","01","12",NA,"Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","Área da Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA,"45W56'15","23S4'30",NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
