"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"98","2016-08-23 10:40:00-03","MO","MOBOT","1015021","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Anders F. Regnell","Regnell I 290","1862","5","25","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2016-08-16 13:27:00-03","MO","MOBOT","1141191","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alexfry","Alexfry s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2016-08-23 10:39:00-03","MO","MOBOT","1141194","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Apparicio P. Duarte","Duarte 182","1910","9",NA,"Brazil","São Paulo",NA,"Atibaia. Serra de Itapetinga. (S.P. 15002) ar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2016-08-23 10:38:00-03","MO","MOBOT","1282770","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","* ZANDOVAL","ZANDOVAL s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Piracicaba. Parque da ESALQ/USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2016-08-19 18:12:00-03","MO","MOBOT","1577319","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Lúcia G. Lohmann|Harri Lorenzi","Lohmann 719","2001","8","2","Brazil","São Paulo",NA,"Municipio de Santa Cruz da Conceicao; 8km da cidade na estrada para Analandia. Area de pastagens; planta crescendo em fragmentos de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2008-05-27 22:02:00-03","MO","MOBOT","2191894","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","Rotman, A. D.","MACHADO","MACHADO 1","1976","8","1","Argentina","Misiones","Montecarlo","Montecarlo","-54.78333","-26.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-08-23 11:21:00-03","MO","MOBOT","2255936","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 200","1998","7","22","Argentina","Misiones","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú. Ruta 7, debajo del puente sobre el arroyo Cuña Pirú","-54.9666667","-27.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2016-08-23 11:27:00-03","MO","MOBOT","3392595","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","A. Salino","Salino 3481","1997","9","27","Brazil","Minas Gerais",NA,"Jequeri, área de inundação da Usina de Cachoeira Escura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2016-08-16 13:34:00-03","MO","MOBOT","480991","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry|G.A. Franco","Gentry 59062","1987","9","5","Brazil","São Paulo",NA,"17 km NE of São Miguel do Arcanjo. Exposed road cut.","-46.9666667","-23.8333333",NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-216",NA,"6"
"107","2016-08-16 13:33:00-03","MO","MOBOT","481007","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry|G.A. Franco","Gentry 59064","1987","9","5","Brazil","São Paulo",NA,"Near Pilar do Sul on São Miguel Arcanjo-Sorocabá road.","-46.75","-23.8333333",NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-217",NA,"8"
"108","2016-08-16 13:31:00-03","MO","MOBOT","481606","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry|M.G. Vieira|L. El-Dash","Gentry 59129","1987","9","6","Brazil","Minas Gerais",NA,"Fazenda Lagoa, Mata Lagoa, disturbed semideciduous forest.","-46.25","-21.4166667",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-220",NA,"10"
"109","2016-08-16 13:29:00-03","MO","MOBOT","481631","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry|M.G. Vieira|L. El-Dash","Gentry 59130","1987","9","6","Brazil","Minas Gerais",NA,"Fazenda Lagoa, Mata Lagoa, disturbed semideciduous forest.","-46.25","-21.4166667",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-220",NA,"4"
"110","2016-08-16 13:30:00-03","MO","MOBOT","482370","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry|M.G. Vieira|A. Calos","Gentry 59193","1987","9","8","Brazil","Minas Gerais",NA,"Fazenda Lagoa, Municip. Monte Belo; semideciduous forest.","-46.25","-21.4166667",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"87-229",NA,"2"
"111","2016-08-23 11:22:00-03","MO","MOBOT","485126","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","David R. Brunner|Reinilda Duré|William R. Buck","Brunner 879","1984","10","12","Paraguay","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84-5",NA,"2"
"112","2016-08-23 10:08:00-03","MO","MOBOT","925532","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","C. B. Jaster|F. Bonatto|G. C. Sessegolo","Jaster 126","1989","10","8","Brazil","Santa Catarina",NA,"Serra do Boi (Mpio. Jaraguá do Sul) Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2016-08-15 07:42:00-03","MO","MOBOT","925617","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Gert G. Hatschbach|J.M. Silva","Hatschbach 53226","1989","7","20","Brazil","Paraná",NA,"Salto Osorio (Mpio. Quedas do Iguacu) Paraná.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2015-07-02 11:35:00-03","MO","MOBOT","959597","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","Alexandre Zuntini (SPF)","Elsa M. Zardini|Leongino Guerrero","Zardini 40867","1994","8","31","Paraguay","Alto Paraná",NA,"Estancia Río Bonito, Forest V (Río Monday). Gallery forest.","-54.8044444","-25.6066667",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"951",NA,"5"
"115","2020-10-06 10:56:00-03","MO","MOBOT","101227048","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.",NA,"Anders F. Regnell","Regnell III 902",NA,NA,NA,"Brazil","Minas Gerais","Caldas","without locality","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"25710","auto",NA,"Syntype","1"
"116","2020-07-08 11:31:00-03","MO","MOBOT","1011956","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"L. Denis","Denis 21769","1919","7",NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-07-10 11:36:00-03","MO","MOBOT","1034030","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Karl Fiebrig","Fiebrig 5451","1909","10",NA,"Paraguay",NA,NA,"Alto Parana, Colonia Mayntzhusen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2012-04-13 05:14:00-03","MO","MOBOT","1011965","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Román A. Pérez-Moreau","Pérez-Moreau 21209","1937","7","26","Argentina","Misiones",NA,"Arroyo La Cruz, km 284, ruta 14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1011974","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"G.J. Schwarz","Schwarz 4841","1947","9","27","Argentina","Misiones",NA,"San Ignacio, Santo Pepo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1012656","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Ulrich G. Eskuche","Eskuche 1836","1970","10","29","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1014781","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Anonymous","Anonymous s.n.","1827","8","1","Brazil","São Paulo",NA,"Between Jundica Hy. & Rio Capuary.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1014796","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"W.J. Burchell","Burchell 5240","1827","8","20","Brazil","São Paulo",NA,"Orisanga to Itupera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 12:41:00-03","MO","MOBOT","1015078","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Karl Fiebrig","Fiebrig 5451A","1909",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2011-02-18 16:40:00-02","MO","MOBOT","1016377","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"A. Loefgren","Loefgren s.n.","1887","8","19","Brazil","São Paulo",NA,"Tatut.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-01-26 12:51:00-02","MO","MOBOT","1017780","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"F. Allemão","Allemão e Cysneiro 141","1925","9","28","Brazil","São Paulo",NA,"Ipanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2009-07-09 17:04:00-03","MO","MOBOT","1018299","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Gert G. Hatschbach","Hatschbach 19831",NA,NA,NA,"Brazil","Paraná",NA,"Mpio. Laranjeivas do Sul. Campo Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-09 17:04:00-03","MO","MOBOT","1018306","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Gert G. Hatschbach","Hatschbach 40042","1977","7","21","Brazil","Paraná",NA,"Quatigua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-07-09 17:04:00-03","MO","MOBOT","1018319","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Gert G. Hatschbach","Hatschbach 1909","1950","4","2","Brazil","Paraná",NA,"Mpio. Morretes. Serra Marumb, Parauedo Lineu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-06-22 05:24:00-03","MO","MOBOT","1019172","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 9839","1960","9","2","Brazil","Santa Catarina",NA,"Monte Crista, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","1019537","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Anonymous","Anonymous 582",NA,NA,NA,"Brazil","São Paulo",NA,"Atabaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-06-26 21:21:00-03","MO","MOBOT","1019567","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Ezechias P. Heringer","Heringer 5277","1956","8","3","Brazil","Minas Gerais",NA,"Serra do Cipo-Riacho da serra, margem da Cullion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2011-02-18 16:40:00-02","MO","MOBOT","1019576","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"A. Loefgren","Loefgren 1292","1889","7","11","Brazil","São Paulo",NA,"Beira rio, Mogy-Guassu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-11-27 16:14:00-02","MO","MOBOT","1019603","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"J.F. de Toledo","Toledo 14995",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-11-27 16:14:00-02","MO","MOBOT","1019616","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"J.F. de Toledo","Toledo 14998",NA,NA,NA,"Brazil","São Paulo",NA,"Campos Novaes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1019680","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Fry, A.","Fry s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2011-02-18 16:40:00-02","MO","MOBOT","1021513","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"A. Loefgren","Loefgren 71","1887","8","19","Brazil","São Paulo",NA,"Patuhy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-07-09 09:44:00-03","MO","MOBOT","1025410","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Per Dusén","Dusén 6938","1908","10",NA,"Brazil","Paraná",NA,"Porto de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2009-07-09 17:05:00-03","MO","MOBOT","1025420","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Gert G. Hatschbach","Hatschbach 34314","1974","4",NA,"Brazil","Paraná",NA,"Mpio. Morretes, Rio Mae Catira. Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2011-03-02 10:37:00-03","MO","MOBOT","1029923","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Johan F. Widgren","Widgren s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1037224","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 3720","1980","9","17","Paraguay","Itapúa",NA,"cerca de Yatytay, junto a la Balsa del Rio Tembey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1038589","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Enrique Forero|et al.","Forero 8708",NA,NA,NA,"Brazil","São Paulo",NA,"Ilhado Cardosa, Rio Jacarea.",NA,NA,NA,NA,"0E8","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-02-23 09:58:00-03","MO","MOBOT","1029621","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Anders F. Regnell","Regnell 902","1869",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-21 10:40:26-03","UNIOESTE","UNOP","4259","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Hentz Junior, E.J.","Temponi, L.G.; Rodolfo, A.M.; Snak. C.; Candido Jr.; J.F.; Rodolfo, A.M.; Snak. C.; Candido Jr.; J.F.","494","2007","10","07","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,"Cipó. Flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","08","12",NA,NA,NA,NA,NA
"144","2018-12-03 15:35:23-02","UNIOESTE","UNOP","9409","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Hentz Junior, E.J.","Hentz Junior, E.J.; Rauber, C.R.; Conceição, L.H.S.M.;; Rauber, C.R.; Conceição, L.H.S.M.;","40","2018","09","14","Brasil","Paraná","Foz do Iguaçu",NA,"-54.469389","-25.623333","-54.469389","-25.623333",NA,NA,"Liana, com folha lanceolada. Flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","11","05",NA,NA,NA,NA,NA
"145","2021-01-10 20:44:23-03","INPA","INPA","284975","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K.Schum.","Fonsêca, LHM","Kataoka, EY","351","2016","10","02","Brasil","São Paulo","Salto de Pirapora","Borda de plantação de eucalipto. Caminho de estrada não pavimentada do bairro Capão Redondo ao bairro da Barra.","-47.653139","-23.641361","-47.653139","-23.641361","497","497",NA,"INPA0284975",NA,"Dicotyledon Asterids","Lamiales","Southern America",NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA
"146","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","14174",NA,"Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers","M. Kaehler/18-07-2007","L. Kollmann; et al","3509","2000","12","12","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18",NA,NA,"Trepadeira no sol. Flores alaranjadas.","MBML014174","MBML014174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26397","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Catharino, E.L.M.","1305","1988","08","30","Brasil","São Paulo","Galha","Reserva Biológica de Caetetus",NA,NA,NA,NA,NA,NA,"Trepadeira, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA
"148","2020-06-15 15:29:03-03","UNESP-RC","HRCB","32634","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Bertoncini, A.P.","Bertoncini, A.P.","1028","1999","07","06","Brasil","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667","49º19' W","22º10' S",NA,NA,"Liana 1,2m altura, folhas cartáceas, flores de corola amarela, perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,"1999","07",NA,NA,NA,NA,NA,NA
"149","2020-06-15 15:29:03-03","UNESP-RC","HRCB","34471","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Udulutsch, R.G.","395","2001","07","26","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.499444","-22.355194","47º29'58 W","22º21'18,7 S",NA,NA,"Liana rara, flores amarelo-limão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-15 15:29:03-03","UNESP-RC","HRCB","44207","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Sem Coletor","s/nº","2003","08","05","Brasil","Paraná","Londrina","Fazenda Figueira","-50.975556","-23.540833","50º58'32W","23º32'27S",NA,NA,"Liana, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA
"151","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26399","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Hoehne, W.","6226","1968","08","14","Brasil","São Paulo","Águas de Lindóia",NA,"-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"Semi-escandente, rasteira, tubo das flores amarelado, fauce alaranjada, estames brancos.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,"8148","auto",NA,NA,NA
"152","2020-06-15 15:29:03-03","UNESP-RC","HRCB","26395","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Kawall, M.","211","1992","08","27","Brasil","São Paulo","Araras","Fazenda Santo Antonio","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"Trepadeira, corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,"22739","auto",NA,NA,NA
"153","2020-06-15 15:29:03-03","UNESP-RC","HRCB","25312","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, M.A.","Amaral Jr. A.","1080","1972","09","15","Brasil","São Paulo","Botucatu","A mais ou menos 14 km da cidade pela estrada de Itatinga","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Trepadeira, flores amarelo-esverdeadas com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"40412","auto",NA,NA,NA
"154","2020-06-15 15:29:03-03","UNESP-RC","HRCB","52803","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, R.G.","Udulutsch, R.G.","2378","2003","09","21","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Liana, flores com corola amarelo-limão.",NA,NA,NA,NA,NA,NA,NA,NA,"2003","09","21","23314","auto",NA,NA,NA
