"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","class"
"48","2020-11-23 12:17:42-03","UFOP","OUPR","35321","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Pedrosa, L.G.","Pedrosa, L.G.","2739","2020","02",NA,"Brasil","Minas Gerais","Região das Andorinhas.",NA,"Erva, 20cm. Flores alvas. Sobre afloramento.",NA,NA,"29","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"(Naudin) Cogn.","2020","44599","auto","02",NA,NA,"29",NA,NA,NA
"49","2020-11-23 12:17:42-03","UFOP","OUPR","35326","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Pedrosa, L.G.","Pedrosa, L.G.","2744","2020","02",NA,"Brasil","Minas Gerais","Região das Andorinhas.",NA,"Erva, 5-25cm. Flores lilases. Grande população no local, que germinou após aplicação de herbicida. Campo antropizado.",NA,NA,"29","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"(Naudin) Cogn.","2020","44599","auto","02",NA,NA,"29",NA,NA,NA
"50","2021-03-21 19:37:24-03","UFC","EAC","34581","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, J.G.","Lima-Verde, L.W.; Oliveira, R.F.","s.n.","2000","04","Southern America","Brasil","Ceará","Sítio Santa Luzia, Sbstrato rochoso.",NA,"Rupícula","EAC0034581","EAC0034581","26","Quixadá","-39.024444","-4.955556","270","270","(Naudin) Cogn.","2011",NA,NA,"08","-39.024444","-4.955556","11",NA,NA,NA
"51","2020-12-21 16:35:02-03","MBM","MBM","397701","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Versiane, A.F.A.; Pacheco, R.A.; Rocha, M.J.R.; Pacheco, R.A.; Rocha, M.J.R.","518","2013","02","Southern America","Brazil","Goiás","Parque Estadual dos Pireneus, BR 070, marco 9 do P.E. dos Pireneus",NA,"Subarbusto, 0,05-0,15m alt. Hipanto e lacínias verdes, corola lilás, estames roxos, ápice das anteras e apêndice ventral alvos.; Cerrado, campo graminoso.","MBM397701","MBM397701","19","Cocalzinho de Goiás","-48.8275","-15.781667",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.8275","-15.781667",NA,NA,NA,NA
"52","2015-11-07 08:52:22-02","MNHN","RECOLNAT_MNHN_P","P02274421","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis",NA,"Weddell, H.A.",NA,"1844",NA,NA,"Brésil",NA,"Brésil central.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274421' target='other'> <mi>dwc_moreinfo</mi></a>","P02274421","P02274421_01",NA,NA,NA,NA,NA,NA,"Triana",NA,NA,NA,NA,NA,NA,NA,"700",NA,NA
"53","2020-12-11 11:38:37-03","UFMG","BHCB","1176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Schwacke, CAW","s.n.","1904",NA,"Southern America","Brasil","Minas Gerais","São Julião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:38:37-03","UFMG","BHCB","123769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2660","2008","05","Southern America","Brasil","Minas Gerais","Mina de Gongo Soco, Região da Barragem de Rejeito",NA,"Herbácea; Próximo a curso d'água","BHCB055324",NA,"07","Barão de Cocais","-43.603056","-19.974722","868","868","(Naudin) Cogn.","2020",NA,NA,"02","-43.603056","-19.974722",NA,NA,NA,NA
"55","2020-12-11 11:38:37-03","UFMG","BHCB","162224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Rocha, MJR; Versiane, AFA; Pacheco, RA","900","2013","02","Southern America","Brasil","Goiás","Serra dos Pirineus, Beira da estrada (área perturbada), sentido marco 9 da Serra dos Pirineus",NA,"Herbácea 5-20 cm de altura. Pétalas róseas; estames com anteras roxas e ápice creme.",NA,NA,"19","Cocalzinho de Goiás","-48.772833","-15.825972","1135","1135","(Naudin) Cogn.","2013",NA,NA,"02","-48.772833","-15.825972","19",NA,NA,NA
"56","2020-12-11 11:38:37-03","UFMG","BHCB","154491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Rocha, MJR; Guimarães, PJF; Freitas, JG","349","2012","02","Southern America","Brasil","Bahia","Início da trilha Estrada Real, próximo ao hotel Raposo.",NA,"Herbácea ca 15-20 cm. Pétalas róseo claro; filetes creme e anteras amarelas, estilete creme, frutos maduros marrons e imaturos avermelhados.",NA,NA,"14","Mucugê","-41.815278","-13.6025","922","922","(Naudin) Cogn.",NA,NA,NA,NA,"-41.815278","-13.6025",NA,NA,NA,NA
"57","2020-12-11 11:38:37-03","UFMG","BHCB","72637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Menezes, J","s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Data: 1935",NA,NA,NA,"Itabira","-43.2268981933594","-19.6191997528076",NA,NA,"(Naudin) Cogn.",NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:38:37-03","UFMG","BHCB","72639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Barreto, HLM","8648","1939","04","Southern America","Brasil","Minas Gerais","Caeté",NA,"Herbacea, baixa frequência e flôr lilaz; Campo","BHCB041441","BHCB041441","03","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"(Naudin) Cogn.","1939","22051","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:38:37-03","UFMG","BHCB","23202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Tameirão Neto, E","448","1991","03","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG, 2ª Estação de coleta, trilha G",NA,"Herbáceo; flores rosa-claras.",NA,NA,"19","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"(Naudin) Cogn.",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:38:37-03","UFMG","BHCB","23202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Tameirão Neto, E","448","1991","03","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG, 2ª Estação de coleta, trilha G",NA,"Herbáceo; flores rosa-claras.",NA,NA,"19","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"(Naudin) Cogn.",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:38:37-03","UFMG","BHCB","72638","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Barreto, HLM","6739","1935","03","Southern America","Brasil","Minas Gerais","Jardim Botânico",NA,"Herbacea 0,15m, frequência regular e flôr alva; Brejo","BHCB041439","BHCB041439","08","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"(Naudin) Cogn.","1935","17082","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:38:37-03","UFMG","BHCB","4086","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Schwacke, CAW","7211",NA,NA,"Southern America","Brasil","Minas Gerais","Miguel Burnier (antiga São Julião).",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"(Naudin) Cogn.",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:38:37-03","UFMG","BHCB","66997","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Mota, RC da","801","2000","04","Southern America","Brasil","Minas Gerais","Serra do Caraça.",NA,"Planta coletada em mata de galeria; erva; flores lilases.",NA,NA,"03","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"(Naudin) Cogn.",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:38:37-03","UFMG","BHCB","72636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Barreto, HLM","6732","1934","03","Southern America","Brasil","Minas Gerais","Serra do Curral",NA,"Herbacea, baixa frequência e flôr alva; Canga","BHCB041440","BHCB041440","17","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"(Naudin) Cogn.","1934","29211","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:20:17-03","UFPR","UPCB","92585","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis","Meyer,F.S.","Meyer, F.S.","1164","2012","03",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros.",NA,"Erva 10-15 cm alt., crescendo entre gramíneas. Flores com pétalas róseas.","UPCB0033882","UPCB0033882","20","Alto Paraíso de Goiás","-47.472455","-14.094455",NA,NA,"Triana","2017",NA,NA,NA,"-47.472455","-14.094455",NA,NA,NA,NA
"66","2017-05-14 10:48:00-03","MO","MOBOT","100716306","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","S.S. Renner","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26878","1970","3","South America","Brazil","Minas Gerais","Wet ground in cerrado. Cerrado and gallery, ca. 12 km W of Corinto.",NA,NA,NA,NA,"4",NA,NA,NA,"600.00000000",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2014-07-09 07:43:00-03","MO","MOBOT","100716307","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","S.S. Renner","Anders F. Regnell","Regnell 1733","1869","11","South America","Brazil","Minas Gerais","Capivary no vargem no caminho fauce ponte de pedra no Rio Capivary.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2014-07-09 08:09:00-03","MO","MOBOT","100716309","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","S.S. Renner","Howard S. Irwin|William R. Anderson|M.T. Stieber|E.Y.-T. Lee","Irwin 35011","1972","1","South America","Brazil","Goiás","Wet ground in cerrado. Cerrado and gallery, ca. 5 km W of Niquelândia.",NA,NA,NA,NA,"25",NA,NA,NA,"750.00000000",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2014-07-09 07:55:00-03","MO","MOBOT","100716308","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","J. Wurdack","M.A. da Silva|F.C.A. Oliveira|C.J. Carneiro da Silva","Silva 2896","1996","3","South America","Brazil","Distrito Federal","BR-060 Brasília/Anápolis, km-09. EMBRAPA-CNPH. Área Nova, Fazenda Tamaduá. Próximo à cidade satélite de Samambaia.",NA,NA,NA,NA,"12","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Cogn.",NA,"70570","auto",NA,NA,NA,NA,NA,"1",NA
"70","2019-12-19 11:19:42-03","UFG","UFG","28267","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis","Ferreira, H.D.","Rizzo, J.A.; et al.","13052","2005","04",NA,"Brasil","Goiás","Área da COPEBRÁS, cerrado, com tapete graminoso, atualmente ocupado pelo Urochloa decumbens (Stapl) R.D. Webster (Braquiária), em um transecto de 1000m.",NA,"Erva de 10cm de altura, corola rosa.","UFG028267",NA,"01","Catalão","-18.159722","-18.163333",NA,NA,"Triana","2005",NA,NA,"10","-18.159722","-18.163333","25",NA,NA,NA
"71","2019-12-19 11:19:42-03","UFG","UFG","8046","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis",NA,"Rizzo, J.A.","7648","1972","02",NA,"Brasil","Goiás","A 8km do rio Maranhão, cerradão e cerrado.",NA,"Herbáceo; corola amarela, filete roxo.","UFG008046",NA,"11","Uruaçu","-49.1408004760742","-14.5247001647949",NA,NA,"Triana",NA,"80860","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-19 11:19:42-03","UFG","UFG","3075","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Rizzo, J.A.; Barbosa, A.","10","1968","04",NA,"Brasil","Goiás",NA,NA,NA,"UFG0003075",NA,"06","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"Cogn.",NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-06-10 10:11:10-03","FZB-BH","BHZB","2399","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","R. Romero","Ordones, J.","137","2000","04",NA,"Brasil","MG","Caraça/ Buraco da Boiada",NA,"red list",NA,NA,"03","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"2000","11966","auto","10",NA,NA,"30",NA,NA,NA
"74","2021-02-04 10:29:20-03","UFRPE","HST","4628","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","C.M.L.R.Araújo","F.H.L.Magalhães","3","1992","07",NA,"Brasil","Paraíba","CCA",NA,"Erva; flores lilás.","HST004628",NA,"13","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"(Naudin) Cogn.","2011","15425","auto","05",NA,NA,"24",NA,NA,NA
"75","2021-03-01 11:49:15-03","UFPE","UFP","8149","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis","Pereira, R","Melo, GA; Lopes, A","s.n.","1991","09",NA,"Brasil","Pernambuco",NA,NA,"Erva.","UFP008149",NA,"04","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"1991","18865","auto","10",NA,NA,"10",NA,NA,NA
"76","2021-03-01 11:49:15-03","UFPE","UFP","47035","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Gomes, P","Leite, MS; Maciel, B; Gomes, P","443","2007","08",NA,"Brasil","Pernambuco",NA,NA,"Erva emergente da vegetação Efêmera, junto a paepalanthus sp. (Eriocaulaceae) Drosera sp. (Droseraceae). Individuos em plena floração. Flores brancas com estames amarelos, sem odor.; Caatinga .","UFP047035",NA,"18","Agrestina","-36.008333","-8.388889","832","832","(Naudin.) Cogn.","2008",NA,NA,"06","-36.008333","-8.388889","19",NA,NA,NA
"77","2021-03-01 11:49:15-03","UFPE","UFP","47052","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Leite, MS","460","2007","09",NA,"Brasil","Pernambuco",NA,NA,"Erva da vegetação efêmera, junto a Paepalanthus sp. ( Eriocaulaceae )&nf;e Utricularia pusilla (Utriculariaceae). Indivíduos em plena floração. Flores brancas com estames amarelos, sem odor.","UFP047052",NA,"14","Maraial","-35.838889","-8.794444","451","451","(Naudin.) Cogn.","2012",NA,NA,"07","-35.838889","-8.794444",NA,NA,NA,NA
"78","2021-03-01 11:49:15-03","UFPE","UFP","47053","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Gomes, P","Leite, MS","461","2007","11",NA,"Brasil","Pernambuco",NA,NA,"Erva de vegetação Efêmera, vegetando com Paepalanthus sp. (Eriocaulaceae) e Utricularia pussila ( Utriculariaceae). Individuos em plena floração. Flores brancas com estames amarelos, sem odor.","UFP047053",NA,"14","Maraial","-35.838889","-8.794444","451","451","(Naudin.) Cogn.","2008",NA,NA,"06","-35.838889","-8.794444","19",NA,NA,NA
"79","2021-03-01 11:49:15-03","UFPE","UFP","61744","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Baumgratz, JFA","Mendes, K; Gomes, M; Alves, M; Heald, S; Amorim, BS","135","2007","10",NA,"Brasil","Sergipe",NA,NA,"Flor branca, perto do alagado.","UFP061744",NA,"13","Itabaiana","-37.355556","-10.772222",NA,NA,"(Naudin.) Cogn.","2009",NA,NA,"04","-37.355556","-10.772222","14",NA,NA,NA
"80","2021-03-01 11:49:15-03","UFPE","UFP","55899","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Gomes, P; Sobral-Leite, M; Maciel, B","439a","2007","08",NA,"Brasil","Pernambuco",NA,NA,"Erva, Flores róseas, em trecho bastante úmido do afloramento rochoso.","UFP055899",NA,"14","Agrestina","-36.010278","-8.408333","740","740","(Naudin.) Cogn.","2012",NA,NA,"06","-36.010278","-8.408333",NA,NA,NA,NA
"81","2021-03-01 11:49:15-03","UFPE","UFP","73673","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Araujo, CMLR; Brito, MFM","301","2011","09",NA,"Brasil","Paraíba",NA,NA,"Geo- referenciamento da coleção do Herbário J.P.B. Base cartográfica do IBGE ( carta de 50.000 Datum - IBGE- Sad69) Sede do munícipio.; Erva 4-12 cm de alt. Flores 3-4 meras, róseas, estames completamente amarelos. Frutos secos castanh","UFP073673",NA,"14","Santa Rita","-34.977778","-7.113889",NA,NA,"(Naudin.) Cogn.","2012",NA,NA,"05","-34.977778","-7.113889",NA,NA,NA,NA
"82","2021-03-01 11:49:15-03","UFPE","UFP","73675","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Araújo, CMLR; França, ES; Sampaio, VS; Silva, JWS","302","2011","11",NA,"Brasil","Alagoas",NA,NA,"Erva 4-15 cm de alt. Flores 4-5-meras, caule avermelhado. pétalas e filetes lilases, anteras roxas com ápice branco, conectivo e apêndices ventrais brancos. Frutos castanhos.; Mata atlântica.","UFP073675",NA,"22","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"(Naudin.) Cogn.","2012","34538","auto","04",NA,NA,NA,NA,NA,NA
"83","2021-03-01 11:49:15-03","UFPE","UFP","54126","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Gomes, P; Alves, M; Alves-Araújo, A; Maciel, B; Lucena, MFA; Lucena, J; et al.","98","2005","08",NA,"Brasil","Pernambuco",NA,NA,"erva em trecho úmido da rocha; cálice e folhas pilosos; pétalas brancas.","UFP054126",NA,"31","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"(Naudin.) Cogn.","2012","25699","auto","06",NA,NA,NA,NA,NA,NA
"84","2021-03-01 11:49:15-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Araújo, CMLR","Araújo, CMLR; França, ES; Sampaio, VS; Silva, JWS","302","2011","11",NA,"Brasil","Alagoas",NA,NA,"Erva 4-15 cm de alt. Flores 4-5-meras, caule avermelhado. pétalas e filetes lilases, anteras roxas com ápice branco, conectivo e apêndices ventrais brancos. Frutos castanhos.; Mata atlântica.",NA,NA,"22","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"(Naudin.) Cogn.","2012","34538","auto","04",NA,NA,NA,NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"A. Regnell","III.1733","1869","11","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Caldas","-46.386100769043","-21.9235992431641",NA,NA,"Cogn.",NA,"25710","auto",NA,NA,NA,NA,NA,"1","Dicotyledonae"
"86","2020-09-12 05:00:02-03","US","US","2591325A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","26878","1970","3","South America - Neotropics","Brazil","Minas Gerais","Cerrado and gallery, ca. 12km W of Corinto.",NA,NA,"US01903148","US01903148_01 US01903148_02","4",NA,NA,NA,"600",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"87","2020-09-12 05:00:02-03","US","US","2959562","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"E. P. Heringer, J. E. Paula, R. C. de Mendonça & A. E. Heringer Salles","1106","1979","3","South America - Neotropics","Brazil","Distrito Federal","Estrada BSB-Anápolis, km 34 à 40.",NA,NA,"US01903147","US01903147_01 US01903147_02","26","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Cogn.",NA,"70570","auto",NA,NA,NA,NA,NA,"1","Dicotyledonae"
"88","2020-09-12 05:00:02-03","US","US","2595952","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","24995","1969","3","South America - Neotropics","Brazil","Goiás","10 km W of Alto do Paraíso (formely Veadeiros).",NA,NA,"US01903149","US01903149_01 US01903149_02","24",NA,NA,NA,"1000",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"89","2020-09-12 05:00:02-03","US","US","2645814","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"H. S. Irwin, W. R. Anderson & M. Stieber","34778","1972","1","South America - Neotropics","Brazil","Goiás","Cerrado and adjacent gallery forest, ca. 15km S of Niquelândia.",NA,NA,"US01903151","US01903151_01 US01903151_02","22",NA,NA,NA,"750",NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"90","2020-09-12 05:00:02-03","US","US","279871","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"R. C. Mendonça","276",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01903150","US01903150_01 US01903150_02",NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"91","2020-09-12 05:00:02-03","US","US","2645813","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"H. S. Irwin, W. R. Anderson, M. Stieber & E. Y. T. Lee","35011","1972","1","South America - Neotropics","Brazil","Goiás","ca. 5 km W of Niquelândia",NA,NA,"US01903145","US01903145_01 US01903145_02","25","Niquelândia","-48.4597015380859","-14.4738998413086","750",NA,"Cogn.",NA,"74171","auto",NA,NA,NA,NA,NA,"1","Dicotyledonae"
"92","2020-09-12 05:00:02-03","US","US","2504309","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","14147","1966","3","South America - Neotropics","Brazil","Distrito Federal","Lightly wooded slopes, Parque Municipal do Gama.",NA,NA,"US01903146","US01903146_01 US01903146_02","21","Brasília","-47.9296989440918","-15.7797002792358","1000",NA,"Cogn.",NA,"70570","auto",NA,NA,NA,NA,NA,"1","Dicotyledonae"
"93","2020-09-02 16:33:18-03","Cenargen","CEN","101508","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","B. M. T. Walter","Bárbara Pachêco","24","2017","04",NA,"Brasil","BA","Área da mineradora Anglo American Brasil.","Exsicatas","Doação Embrapa Cerrados.","CEN00101508","CEN00101508","11","BARRO ALTO","-49.016111","-15.104722",NA,NA,"(Naudin) Cogn.","2017",NA,NA,"09","-49.016111","-15.104722",NA,NA,"1",NA
"94","2020-09-02 16:33:18-03","Cenargen","CEN","49809","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Glocimar Pereira-Silva","6428","2002","04",NA,"Brasil","GO","Canteiro da obra - Cavalcante, km 19.","Exsicatas","Área de Influência da UHE Cana Brava; influência indireta.","CEN00049809","CEN00049809","18","CAVALCANTE","-48.030277","-13.452222","350","350","(Naudin) Cogn.","2013",NA,NA,"03","-48.030277","-13.452222",NA,NA,"2",NA
"95","2020-09-02 16:33:18-03","Cenargen","CEN","105232","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","P. J. F. Guimarães","Carlos Romero Martins","2962","2018","03",NA,"Brasil","DF","Parque Nacional de Brasília - Cascalheira entorno do canal que leva água para a Lagoa da meditação.","Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00105232","CEN00105232","18","BRASILIA","-47.929166","-15.734166",NA,NA,"(Naudin) Cogn.","2018",NA,NA,"03","-47.929166","-15.734166",NA,NA,"1",NA
"96","2020-09-02 16:33:18-03","Cenargen","CEN","55287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","B. M. T. Walter","Aécio Amaral-Santos","2383","2004","03",NA,"Brasil","GO","Fazenda São Domingos, próximo à beira do rio São Mateus.","Exsicatas","Pétalas brancas com filetes vermelhos.","CEN00055287","CEN00055287","15","SAO DOMINGOS","-46.780555","-13.566111",NA,NA,"(Naudin) Cogn.","2017",NA,NA,"09","-46.780555","-13.566111",NA,NA,"3",NA
"97","2020-09-02 16:33:18-03","Cenargen","CEN","64560","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Sandra Martins Verboonen","48","1999","03",NA,"Brasil","GO","Margem do lago.","Exsicatas","Flor: estames rosa. Folha: pilosa. Área de influência da UHE Serra da Mesa.","CEN00064560","CEN00064560","11","URUACU",NA,NA,NA,NA,"(Naudin) Cogn.","2013",NA,NA,"04",NA,NA,NA,NA,"1",NA
