"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"772","2014-03-15 15:16:00-03","MO","MOBOT","2636590","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Wilson Quizhpe|D. Pardo|V. Granda|S. Cobos","Quizhpe 894","2005","2","1","Ecuador","Zamora-Chinchipe","Zamora","Región de la Cordillera del Cóndor. Parroquia San Carlos de Las Minas. Nambija. San Carlos. Bosque muy húmedo montano bajo.","-78.8183334","-4.0172223",NA,NA,"1880.00000000","1960.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"12","13"
"773","2012-07-13 12:58:00-03","MO","MOBOT","2641943","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Wilson Quizhpe|Byron Medina|C. Aguirre|M. Prado","Quizhpe 930","2005","3","11","Ecuador","Zamora-Chinchipe","Palanda","Región de la Cordillera del Cóndor, sector sur. Parroquia San Francisco de Vergel. Cuenca alta del Río Vergel. Sendero a Sol Naciente. Páramo arbustivo, dominado por Weinmannia, Clusia y Rubiaceae. Substrato de roca arenisca.","-78.955","-4.7258334",NA,NA,"2010.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"14","9"
"774","2012-07-13 12:54:00-03","MO","MOBOT","2647809","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Wilson Quizhpe|Byron Medina|C. Aguirre|M. Prado","Quizhpe 1031","2005","3","13","Ecuador","Zamora-Chinchipe","Palanda","Región de la Cordillera del Cóndor, sector sur. Parroquia San Francisco de Vergel. Playones. Margen izquierdo del Río Vergel. Bosque muy húmedo montano bajo.","-78.9630556","-4.7169445",NA,NA,"1800.00000000","2100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"17","12"
"775","2019-02-22 14:57:00-03","MO","MOBOT","2652832","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"Wilson Quizhpe|Byron Medina|C. Aguirre|M. Prado","Quizhpe 1162","2005","3","17","Ecuador","Zamora-Chinchipe","Palanda","Región de la Cordillera del Cóndor, sector sur. Parroquia San Francisco de Vergel. Playones. Cuenca alta del Río Vergel. Bosque muy húmdeo montano bajo.","-78.9630556","-4.7169445",NA,NA,"1880.00000000","2200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"20","11"
"776","2018-06-15 05:26:00-03","MO","MOBOT","2742068","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|Carlos Arias C.|César Rojas","Monteagudo Mendoza 7657","2004","11","15","Peru","Pasco","Oxapampa","Dist. Oxapampa. Carretera Oxapampa-Tsachopem. Bosque secundario.","-75.4263889","-10.5538889",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"777","2012-09-18 13:47:00-03","MO","MOBOT","2746462","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|V. Chama","Calatayud Hermosa 2520","2004","7","19","Peru","Cusco","La Convención","Dist. Vilcabamba, Chihuankiri, Cultivos.","-73.15166","-12.81638",NA,NA,"1117.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"778","2019-01-25 04:35:00-02","MO","MOBOT","2747730","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|A. Carazas","Valenzuela Gamarra 2835","2004","2","23","Peru","Cusco","Calca","Dist. Quebrada Yanatile, camino a Lacco. Bosque Húmedo Primario.","-72.2536111","-12.6475",NA,NA,"2425.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"779","2012-09-18 13:46:00-03","MO","MOBOT","3065329","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 630","2005","5","27","Peru","Pasco","Oxapampa","Dist. Villa Rica. Palma Centro Bocaz, camino a Purús-Zona de Amortiguamiento, Parque Nacional Yanachaga-Chemillén. Bosque montano inferior.","-75.18666","-10.64888",NA,NA,"1500.00000000","2000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"780","2016-03-18 09:29:00-03","MO","MOBOT","51652","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3666","1989","7","19","Peru","Madre de Dios","Tambopata","Puerto Maldonado, riveras del Río Madre de Dios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"32","8"
"781","2009-03-08 22:18:00-03","MO","MOBOT","3068399","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Edwin Narváez","Narváez 1156","2004","3","31","Ecuador","Sucumbíos","Lago Agrio","Zona del pozo petrolero Guanta 16; Bloque petrolero 1, PetroEcuador. Estudio de impacto ambiental. Bosque húmedo tropical. Bosque secundario, suelo aluvial.","-76.7666667",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"17","2"
"782","2011-04-04 18:25:00-03","MO","MOBOT","3106924","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Abel Monteagudo|J.L. Mateo|Estudiantes Curso 2005","Monteagudo Mendoza 8197","2005","3","6","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Sector Huampal, cerca al puesto de vigilancia. Bosque primario.","-75.3333333","-10.1",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11"
"783","2011-02-17 21:49:00-02","MO","MOBOT","3109276","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Gloria Calatayud|Isau Huamantupa|L. Vargas|N. Anaya|José Tito","Calatayud Hermosa 3056","2005","5","14","Peru","Cusco","La Convención","Dist. Echarati, Localidad Pie del Urusayhua, Bosque Primario intervenido","-72.35","-12.45",NA,NA,"1656.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11"
"784","2019-01-25 04:35:00-02","MO","MOBOT","3112884","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 5424","2005","4","16","Peru","Cusco","La Convención","Dist. Santa Teresa, Yanatile, Bosque Secundario","-72.3833333","-13.0833333",NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"785","2017-05-23 12:04:00-03","MO","MOBOT","3113367","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"Rocío Rojas","Rojas Gonzáles 3861","2005","8","26","Peru","Pasco","Oxapampa","Dist. Oxapampa. Abra Villa Rica. Remanente de bosque primario.","-75.1833333","-10.4",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"786","2010-05-13 21:22:00-03","MO","MOBOT","3138180","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Spichiger & Cottier",NA,NA,NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","Cervi 7439","1994","3","6","Brazil","Alagoas",NA,"Municipio de Quebrangulo Reserva Biologica de Pedra Talhada, Agresta, Area de Transicão Florestal Estacional Semidecidual/ Decidual Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss)","-36.41666","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2008-05-27 22:02:00-03","MO","MOBOT","3140379","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.v.d. Werff 05",NA,NA,NA,"FIASCHI","FIASCHI 1297","2003","2","14","Brazil","Bahia",NA,"Arataca: BR 101, entre Jussari e Camacã. Entrada à direita, ca. 17, 2 km da saída para Jussari, após km 574 da BR 101. Ca. 5 km da estrada para a Torre Serra Boa. Degradada.","-39.48333","-15.23333",NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-10-24 04:40:00-03","MO","MOBOT","3141029","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.v.d. Werff 03",NA,NA,NA,"L. P. de Queiroz|Jefferson Carvalho-Sobrinho|Raimundo Nonato|E.B. Valente","Queiroz 6467","2001","3","3","Brazil","Bahia",NA,"Elísio Medrado: Serra da Jibória, Fazenda Jequitibá, na estrada para Monte Cruzeiro. Mata Altântica de encosta.","-39.47972","-12.86805",NA,NA,"435.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-03-27 09:57:00-03","MO","MOBOT","3141187","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.v.d. Werff",NA,NA,NA,"João Geraldo Kuhlmann","Kuhlmann s.n.","1938","11","8","Brazil","Rio de Janeiro",NA,"P.Calogeras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"790","2013-03-08 11:37:00-03","MO","MOBOT","3178771","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens Rohwer (HBG)",NA,NA,NA,"H. van der Werff|Bruce Gray|V. Placencia","van der Werff 22031","2006","11","12","Ecuador","Zamora-Chinchipe","Palanda","Río Vergel valley, west of the Cordillera del Cóndor. Along road Palanda-La Canela. Forest remnants along road.","-78.9666667","-4.6",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"442","10"
"791","2020-11-10 04:40:00-03","MO","MOBOT","3246169","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet",NA,NA,NA,"H. C. de Lima","Lima 5914","2001","11","13","Brazil","Rio de Janeiro",NA,"Regiao SE, Nova Iguaçu. Rebio. Tinguá, Estrada do Ouro, Riacho Nova Estrela km 9 da sede da reserva.","-43.46833","-22.56944",NA,NA,"790.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-10-24 04:40:00-03","MO","MOBOT","3287953","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"L. P. de Queiroz|J.G. Sobrinho|L. Rios|F. Bravo|G. Melo","Queiroz 6316","2000","6","17","Brazil","Bahia",NA,"Santa Teresinha: Cerca de 2 km de Pedra Branca no caminho para a torre. Mata higrófila.","-39.47888","-12.84972",NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2008-05-27 22:02:00-03","MO","MOBOT","3432113","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"Winfried Meier","Meier 11135","2005","1","8","Venezuela","Sucre",NA,"Límite Distritos Arismendi/Bermúdez/Benítez. Península de Paria: al sureste de Carúpano, al noreste de Maturincito: Cerro Cerbatana: bosque nublado perturbado: otro lado de la cumbre.","-63.16666","10.63333",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2012-01-20 05:01:00-02","MO","MOBOT","3452781","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Wilson Quizhpe|Abel Wisum","Quizhpe 2484","2007","3","5","Ecuador","Zamora-Chinchipe","Palanda","Región de la Cordillera del Cóndor. Parroquia San Francisco de Vergel, cerca a La Canela. Sendero a Las Palmales, en la cima de la montaña. Bosque intervenido. Bosque muy húmedo montano bajo.","-78.9855555","-4.5955555",NA,NA,"2190.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"81","10"
"795","2013-03-08 11:31:00-03","MO","MOBOT","3455404","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Wilson Quizhpe|Abel Wisum","Quizhpe 2614","2007","3","9","Ecuador","Zamora-Chinchipe","Palanda","Cuenca del Río Chinchipe. Sector de La Cruz, Palanda. Bosque intervenido.","-79.0822223","-4.665",NA,NA,"1840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84","10"
"796","2008-05-27 22:02:00-03","MO","MOBOT","47258","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Bruce A. Stein|Tucker, D.","Stein 3117","1985","7","3","Ecuador","Pastaza",NA,"Trail towards Colonia 24 de Mayo; 2.5 km W on road departing main Puyo-Tena road at Km 9. Virgin premontane forest.","-77.96666","-1.41666",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-262","4"
"797","2012-09-18 13:47:00-03","MO","MOBOT","3483397","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Isau Huamantupa","Huamantupa Chuquimaco 10220","2007","7","23","Peru","Cusco","Calca","Distrito Lares, Mantto. Bosque húmedo secundario.","-72.06222","-12.98416",NA,NA,"2585.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"798","2015-03-12 06:15:00-03","MO","MOBOT","3485015","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|J.L. Mateo|L. Chuck|César Rojas","Monteagudo Mendoza 15166","2007","9","20","Peru","Pasco","Oxapampa","Distrito Oxapampa. Zona de Amortiguamiento del Parque Nacional Yanachaga-Chemillén, borde de carretera Oxapampa-Huancabamba. Bosque húmedo montano secundario.","-75.48861","-10.40222",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"799","2009-02-17 13:08:00-03","MO","MOBOT","3486252","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Juan Perea","Perea 3469","2007","7","28","Peru","Cajamarca","San Ignacio","Distrito Huarango. Poblado Huarandoza, caserio el Eden. Bosque secundario húmedo lluvioso, en borde de camino.","-78.7252778","-5.1661111",NA,NA,"1583.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"800","2011-03-05 20:45:00-03","MO","MOBOT","3486283","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Juan Perea|J.L. Mateo","Perea 2931","2007","4","18","Peru","Cajamarca","San Ignacio","Distrito Huarango. Poblado Selva Andina, trocha de captación de agua. Bosque premontano húmedo lluvioso con suelo arcilloso.","-78.7536111","-5.0602778",NA,NA,"1798.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"801","2011-03-05 20:45:00-03","MO","MOBOT","3486296","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff (MO)",NA,NA,NA,"Juan Perea|J.L. Mateo","Perea 2935","2007","4","18","Peru","Cajamarca","San Ignacio","Distrito Huarango. Poblado Selva Andina, trocha de captación de agua. Bosque premontano húmedo lluvioso con suelo arcilloso.","-78.7536111","-5.0602778",NA,NA,"1798.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"802","2017-05-23 11:57:00-03","MO","MOBOT","3486568","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer (HBG)",NA,NA,NA,"Juan Perea","Perea 3192","2007","5","21","Peru","Cajamarca","San Ignacio","Distrito Huarango. Poblado Huarandoza, caserio el Eden, anexo a las Malvinas. Bosque secundario, suelo arenoso.","-78.7252778","-5.1661111",NA,NA,"1583.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"803","2019-01-25 04:35:00-02","MO","MOBOT","3487903","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 8231","2006","11","28","Peru","Cusco","La Convención","Distrito Maranura, río blanco. Bosque primario intervenido.","-72.61583","-12.93638",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"804","2019-01-25 04:36:00-02","MO","MOBOT","3488099","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 8592","2007","1","24","Peru","Cusco","Quispicanchis","Distrito Marcapata, Capire. Bosque primario.","-70.7966666","-13.2983333",NA,NA,"754.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"805","2019-01-25 04:36:00-02","MO","MOBOT","3488738","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff (MO)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 9247","2007","3","19","Peru","Cusco","La Convención","Distrito Echarate, Kepashiato, Puguientimari-Pomoreni. Bosque primario.","-73.26222","-12.68083",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"806","2019-01-25 04:36:00-02","MO","MOBOT","3488918","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 9351","2007","3","22","Peru","Cusco","La Convención","Distrito Echarate, Kepashiato, Puguientimari-Pomoreni. Bosque primario.","-73.2505556","-12.6733334",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"807","2019-01-25 04:36:00-02","MO","MOBOT","3489135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Jens G. Rohwer (HBG)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 9559","2007","4","24","Peru","Cusco","La Convención","Distrito Huayopata, Inkatambo. Bosque primario intervenido.","-72.4469444","-13.0686111",NA,NA,"2630.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"808","2016-12-07 05:17:00-02","MO","MOBOT","3578849","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 2002","2005","10","27","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, Cordillera Galleras, Rio Chiriyacu, premontane rain forest","-77.56666","-0.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"809","2019-04-14 18:28:00-03","MO","MOBOT","3579873","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|C. Chicaiza|B. Moreno","Homeier 1636","2005","9","24","Ecuador","Napo",NA,"area of the Yanayacu biological station, 5 km SW of Cosanga, montane tropical forest","-77.8833333","-0.6",NA,NA,"2080.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"810","2016-12-07 05:17:00-02","MO","MOBOT","3580244","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|C. Chicaiza|B. Moreno","Homeier 1660","2005","9","25","Ecuador","Napo",NA,"area of the Yanayacu biological station, 3 km SW of Cosanga, montane tropical forest","-77.88333","-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"811","2016-12-07 05:17:00-02","MO","MOBOT","3580785","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.G. Rohwer (HBG)",NA,NA,NA,"Jürgen Homeier|U. Knörr","Homeier 1093","2002","4","7","Ecuador","Zamora-Chinchipe",NA,"area of the Estación Cientifica San Francisco, road Loja-Zamora, ca. 35 km from Loja, montane tropical forest","-79.06666","-3.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"812","2008-05-27 22:02:00-03","MO","MOBOT","47314","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. Rohwer",NA,NA,NA,"Bruce A. Stein|Carol A. Todzia","Stein 2344","1985","3","7","Peru","Junín","Chanchamayo","Puente Río Colorado, E of La Merced along marginal hwy.","-75.25","-11",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-91","5"
"813","2011-11-08 05:06:00-02","MO","MOBOT","47761","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer (HBG)",NA,NA,NA,"Ricardo Callejas|Julio C. Betancur B.|Francisco J. Roldán","Callejas Posada 3593","1987","5","17","Colombia","Antioquia","Tarazá","Corregimiento El 12, camino El 12-Barroblanco, Km 4 N.O. de Medellín, 210 Km en troncal del Caribe, bht/bmht. En bosque.","-75.25","7.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2011-11-08 05:06:00-02","MO","MOBOT","47769","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J. G. Rohwer (HBG)",NA,NA,NA,"Ricardo Callejas|et al.","Callejas Posada 3698","1987","6","7","Colombia","Antioquia","Jardín","6 Km de Jardín, N.O.; bosque perturbado.","-75.83333","5.5",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2016-10-13 05:55:00-03","MO","MOBOT","47854","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Henk van der Werff",NA,NA,NA,"David A. Neill|Walter A. Palacios|Alberto Angel Alvarado","Neill 8956","1989","5","3","Ecuador","Napo","Archidona","Cantón Archidona Southern slopes of Volcán Sumaco; Hollín-Loreto road, km 40, near Huamaní community. Premontane Wet Forest. Trees left as forest remnants in pastures or roadsides.","-77.61666","-0.7",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"89-15","12"
"816","2008-05-27 22:02:00-03","MO","MOBOT","47973","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"Walter A. Palacios|Daniel Rubio|Aída Alvarez","Palacios Cuenca 9556","1992","1","12","Ecuador","Napo","El Chaco","Chaco. Camino a la Reserva Cayambe-Coca. Río San Juan Chico afluente del Río Oyacachi. Potreros con árboles dejados.","-77.05","-0.28333",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"92-2","4"
"817","2016-10-13 05:55:00-03","MO","MOBOT","48058","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H. van der Werff",NA,NA,NA,"David A. Neill|Bernardo Castro","Neill 9775","1991","2","1","Ecuador","Pichincha","Quito","Maquipucuna Biological Reserve, 9 km northeast of Nanegal. Secondary forest and pastures. Tropical Premontane Wet Forest.","-78.66666","0.16666",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"91-5","4"
