"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","class","relatedCatalogItem"
"50","2008-05-27 22:02:00-03","MO","MOBOT","1577057","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Howard S. Irwin|et al.","Irwin 9373","1965","10","20","South America","Brazil","Goiás",NA,"Chapada dos Veadeiros; Creek margin, Chapada dos Veadeiros, ca. 12 km NW of Veadeiros",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","1577508","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. Boechat|Tarciso S. Filgueiras","Boechat 34","1994","8","19","South America","Brazil","Goiás",NA,"Rod. GO 118, próximo ao Km 179. Area c/ muitas rochas entremeadro por árvores espaçadas c/ vegeteçao graminoide, vestígios de fogo","-47.51222","-14.05055",NA,NA,NA,NA,NA,NA,"T.S. Filgueiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","1578125","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. Boechat|Tarciso S. Filgueiras","Boechat 22","1994","7","18","South America","Brazil","Goiás",NA,"Rod. GO 118 9 km ao N de Alto Paraíso",NA,NA,"1520.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","1578127","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","P.M. Andrade","Andrade 1176","1988","4","27","South America","Brazil","Minas Gerais",NA,"Parque Est. Ibitipoca; Lima Duarte. Campo altimontano",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","1578128","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. Boechat|Tarciso S. Filgueiras","Boechat 33","1994","7","19","South America","Brazil","Goiás",NA,"Rod. GO 118, proximo ao KM 179, Área c/ muitas rochas entremeadas por árvores espaçádas c/ vegetação graminóide, vestígios de fogo",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","1578129","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. Boechat|Tarciso S. Filgueiras","Boechat 25","1994","7","18","South America","Brazil","Goiás",NA,"Rod. GO 118, 9 km ao N de Alto Paraíso",NA,NA,"1520.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","1578132","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. Boechat|Tarciso S. Filgueiras","Boechat 30","1994","7","19","South America","Brazil","Goiás",NA,"Rod. GO 118, próximo ao Km 179, área c/ mitas rochas entremeadas por árvores espaçadas c/vegetação graminoide, vestígios de fogo","-47.51444","-14.05472",NA,NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2009-10-24 07:52:00-02","MO","MOBOT","1578151","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 4699","1993","2","23","South America","Brazil","Minas Gerais",NA,"Rodovia de Cardeal Mota a Conceiçao do Mato Dentro, BR-010, Serra do Cipó, km 120; campo rupestre","-43.5","-19.33333","1300.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","228645","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Scott A. Mori|et al.","Mori 12440","1979","7","21","South America","Brazil","Bahia",NA,"6-10 km ao NW de Rio de Contras, na estrada para o Pico das Almas. Campo Rupestre.","-41.88333","-13.53333","1000.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2012-08-18 05:19:00-03","MO","MOBOT","228655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","João Murça Pires|M.R. dos Santos","Pires 16383","1978","8","4","South America","Brazil","Mato Grosso",NA,"Sarare, RADAMBRASIL folha SD 21-YC, ponto 28. Vegetacao de catinga Amazonica baixa.","-58.91666","-13.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 12:04:51-03","UFLA","ESAL","31621","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Arruda, I A C; Martins, C P V","664","2016","04","26",NA,"Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Norte","-44.697944","-21.354778","1068","1068",NA,"Erva, 40cm, brácteas arroxeadas c/ indumentos brancos e anteras brancas.; Campo Rupestre, campo geral arenoso.",NA,NA,"Massensini Jr.; A.","2017","01",NA,"-44.697944","-21.354778",NA,NA,NA,NA,NA
"61","2018-10-09 16:32:02-03","UFLA","ESAL","4777","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL, Cerrado abaixo a carpintaria","-44.999444","-21.245278",NA,NA,NA,"erva; ; ;; cerrado",NA,NA,"Hilda M. Longhi Wagner",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"62","2017-11-24 14:12:01-02","UFLA","ESAL","4644","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga","Próximo a Hidrelétrica","-44.6577987670898","-21.2980995178223",NA,NA,NA,"; ; ;; campo rupestre",NA,NA,"Hilda M. Longhi Wagner",NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA
"63","2017-11-24 14:12:01-02","UFLA","ESAL","18411","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga","Próximo à Hidrelétrica","-44.6577987670898","-21.2980995178223",NA,NA,NA,"; ; ;; campo rupestre",NA,NA,"Hilda M.Longhi Wagner",NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA
"64","2017-11-24 14:12:01-02","UFLA","ESAL","5221","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Nazareno","Km 283 da Rod. para São João Del Rei","-44.611400604248","-21.2164001464844",NA,NA,NA,"; ; ;",NA,NA,"Hilda M. Longhi Wagner",NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA
"65","2017-11-24 14:12:01-02","UFLA","ESAL","7674","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","S. C. Pereira; M. H. Lagoa","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Tomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,NA,"; ; ;; campo rupestre",NA,NA,"Hilda M. Longhi Wagner",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA
"66","2019-12-19 11:20:02-03","UFG","UFG","8183","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Rizzo, J.A.","8179","1972","07","08",NA,"Brasil","Goiás","Alto Paraiso","Chapada dos Veadeiros, Campo Rupestre.",NA,NA,NA,NA,NA,"Corola branca.","UFG008183",NA,"Filgueiras, T.S.","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-19 11:20:02-03","UFG","UFG","25044","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Oliveira, R.C.; Pereira, J.B.; Silva, G.P.; et al.","4276","1999","06","21",NA,"Brasil","Goiás","Niquelândia","Estrada de Colinas do Sul, cerca de 7km de Colinas e 2km após a ponte do rio Tocantinzinho; campo limpo úmido, no entorno de vereda; relevo plano no local; área de influência do AHE Serra da Mesa.","-48.095","-14.196667","550","550",NA,"Erva cespituosa; flor alva.","UFG025044",NA,"Oliveira, R.C.","1999","06",NA,"-48.095","-14.196667",NA,NA,NA,NA,NA
"68","2019-12-19 11:20:02-03","UFG","UFG","42932","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Amaral, A.G.; et al.","2104","2008","07","03",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UFG0042932","UFG0042932","Oliveira, R.C.","2008","07","01",NA,NA,"70570","auto",NA,NA,NA
"69","2020-09-02 16:36:14-03","Cenargen","CEN","108784","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Marcelo Fragomeni Simon","3364","2018","08","21",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","P. N. Chapada dos Veadeiros. Acesso na entrada para a escola Bona Espero, 13 km N.","-47.639444","-14.06","1190","1190","Exsicatas","Erva 40 cm. Flores alvas.","CEN00108784","CEN00108784","J. F. M. Valls","2019","03",NA,"-47.639444","-14.06",NA,NA,"7",NA,NA
"70","2020-09-02 16:36:14-03","Cenargen","CEN","108975","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Marcelo Fragomeni Simon","3554","2018","10","05",NA,"Brasil","TO","MATEIROS","ESEC Serra Geral do Tocantins, 43 km W do acampamento da Vila dos Prazeres.","-46.415833","-10.852222","560","560","Exsicatas","Erva 80 cm. Frequente.","CEN00108975","CEN00108975","J. F. M. Valls","2019","04",NA,"-46.415833","-10.852222",NA,NA,"5",NA,NA
"71","2020-09-02 16:36:14-03","Cenargen","CEN","23697","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Leopoldo Krieger","8565","1970","05","12",NA,"Brasil","MG","SANTA RITA DO IBITIPOCA","Parque Florestal Estadual de Ibitipoca.",NA,NA,NA,NA,"Exsicatas","Doação do Herbário do Centro de Ensino Superior - Juiz de Fora.","CEN00023697","CEN00023697","R. C. Oliveira","1991","09",NA,NA,NA,NA,NA,"1",NA,NA
"72","2020-09-02 16:36:14-03","Cenargen","CEN","24776","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Regina Célia Oliveira","280","1994","11","01",NA,"Brasil","BA","CORRENTINA","Vereda do Alegre, próximo a nascente do Córrego do Alegre.","-44.666666","-13.333333","600","600","Exsicatas",NA,"CEN00024776","CEN00024776","J. F. M. Valls","2000",NA,NA,"-44.666666","-13.333333",NA,NA,"2",NA,NA
"73","2020-09-02 16:36:14-03","Cenargen","CEN","13401","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Benedito José Dias","38","1989","07","28",NA,"Brasil","BA","CORRENTINA","Campo limpo junto ao Rio das Éguas (Corrente). Estrada de terra entre Correntina - BA e Posse - GO. 110 km a Sudoeste de Correntina.","-44.6366996765137","-13.3432998657227","680","680","Exsicatas","Inflorescência em panícula de cor branca. Doação da Flora do Brasil.","CEN00013401","CEN00013401","T. S. Filgueiras","1997","08",NA,NA,NA,"182507","auto","1",NA,NA
"74","2020-09-02 16:36:14-03","Cenargen","CEN","62153","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Gabriel Hugo Rua","620","2005","06","17",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros, Portal da Chapada, estrada GO - 239 Alto Paraíso - São Jorge, 9 km de Alto Paraíso.","-47.5099983215332","-14.1324996948242",NA,NA,"Unicata",NA,"CEN00062153","CEN00062153","G. H. Rua","2005","06",NA,NA,NA,"44724","auto","1",NA,NA
"75","2020-09-02 16:36:14-03","Cenargen","CEN","23164","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Taciana Barbosa Cavalcanti","661","1990","08","15",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.","-47.5099983215332","-14.1324996948242",NA,NA,"Exsicatas","Inflorescência paleácea.","CEN00023164","CEN00023164","T. S. Filgueiras","1997",NA,NA,NA,NA,"44724","auto","4",NA,NA
"76","2020-09-02 16:36:14-03","Cenargen","CEN","34210","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Bruno Machado Teles Walter","4276","1999","06","21",NA,"Brasil","GO","NIQUELANDIA","Estrada Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, 2 km após a ponte do rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","550","550","Exsicatas","Área de Influência do AHE Serra da Mesa.","CEN00034210","CEN00034210","R. C. Oliveira","1999","06",NA,"-4809500.0","-1419667.0","74171","auto","5",NA,NA
"77","2020-09-02 16:36:14-03","Cenargen","CEN","52456","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Aylthon Brandão Joly","1649","1972","04","15",NA,"Brasil","MG","JABOTICATUBAS","Km 117 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação Instituto de Botânica de São Paulo - SP.","CEN00052456","CEN00052456","C. A. García","2001","03",NA,NA,NA,"31264","auto","1",NA,NA
"78","2020-09-02 16:36:14-03","Cenargen","CEN","52046","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Aylthon Brandão Joly","1285","1972","03","06",NA,"Brasil","MG","JABOTICATUBAS","km 122 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação Insitituto de Botânica de São Paulo.","CEN00052046","CEN00052046","C. A. García","2001","03",NA,NA,NA,"31264","auto","1",NA,NA
"79","2020-09-02 16:36:14-03","Cenargen","CEN","52047","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Aylthon Brandão Joly","1346","1972","03","06",NA,"Brasil","MG","JABOTICATUBAS","km 122 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação Insitituto de Botânica de São Paulo.","CEN00052047","CEN00052047","C. A. García","2001","03",NA,NA,NA,"31264","auto","1",NA,NA
"80","2020-09-02 16:36:14-03","Cenargen","CEN","51554","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Aylthon Brandão Joly","276","1970","06","07",NA,"Brasil","MG","JABOTICATUBAS","Km 132 ao longo da rodovia Lagoa Santa Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação Instituto de Botânica de São Paulo.","CEN00051554","CEN00051554","C. A. García","2001","03",NA,NA,NA,"31264","auto","1",NA,NA
"81","2020-09-02 16:36:14-03","Cenargen","CEN","98193","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","George A. Black","11811","1947","10","29",NA,"Brasil","MG","MORRO DO PILAR","Cruzamento das estradas Morro do Pilar e Conceição, km 137; -19.2156 N; -43.3764 L. (Coordenadas: Municípios).","-43.3763999938965","-19.2155990600586",NA,NA,"Exsicatas","Doação do Herbário IAC 17.268.","CEN00098193","CEN00098193","D. Dedecca","1954","09",NA,NA,NA,"18539","auto","1",NA,NA
"82","2020-09-02 16:36:14-03","Cenargen","CEN","52286","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Aldicir Osni Scariot","812","2003","09","26",NA,"Brasil","TO","DIANOPOLIS","Beira do rio, afloramento rochoso. Na cachoeira.","-46.8205986022949","-11.627799987793","700","700","Exsicatas",NA,"CEN00052286","CEN00052286","J. F. M. Valls","2014","06",NA,"-4632417.0","-1156472.0","77760","auto","2",NA,NA
"83","2019-11-13 11:28:42-03","USP","SPF","221067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Longhi-Wagner, HM","CFSC8276","1982","03","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, SAntana do Pirapama. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,NA,NA,"SPF00221067","SPF00221067","Garcia, CA","2000","02",NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"84","2019-11-13 11:28:42-03","USP","SPF","100311","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Splett, S","650","1994","09","23",NA,"Brasil","Minas Gerais",NA,"Estrada Diamantina - Conselheiro Mata, 20,3km depois do asfalto.","-43.883333","-18.333333","1200","1200",NA,NA,"SPF00100311","SPF00100311","Longhi-Wagner, HM","1995","08",NA,"-43.883333","-18.333333",NA,NA,NA,NA,NA
"85","2019-11-13 11:28:42-03","USP","SPF","169538","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Araújo-Nóbrega, M","101","2000","07","12",NA,"Brasil","Bahia","Ibicoara","Serra do Sincorá, Chapada Diamantina.","-41.266667","-13.35","1250","1250",NA,NA,"SPF00169538","SPF00169538","Garcia, CA",NA,NA,NA,"-41.266667","-13.35",NA,NA,NA,NA,NA
"86","2019-11-13 11:28:42-03","USP","SPF","189288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Viana, PL","3308","2007","11","15",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada para SCAI.","-44.180278","-17.728889","1057","1057",NA,NA,"SPF00189288","SPF00189288","Viana, PL","1997","11",NA,"-44.180278","-17.728889",NA,NA,NA,NA,NA
"87","2019-11-13 11:28:42-03","USP","SPF","221068","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Longhi-Wagner, HM","CFSC8273","1982","03","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, SAntana do Pirapama. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,NA,NA,"SPF00221068","SPF00221068","Garcia, CA","2000","02",NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"88","2019-11-13 11:28:42-03","USP","SPF","23216","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Rossi, L","CFCR3005","1982","04",NA,NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Morro do Pico do Itambé.","-43.35","-18.416667","1500","1500",NA,NA,"SPF00023216","SPF00023216","Longhi-Wagner, HM","1995","08",NA,"-43.35","-18.416667",NA,NA,NA,NA,NA
"89","2019-11-13 11:28:42-03","USP","SPF","23282","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Rossi, L","CFCR3075","1982","04","06",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Descida do Morro do Pico Itambé.","-43.333333","-18.433333","935","935",NA,NA,"SPF00023282","SPF00023282","Delfini, C","2019","01",NA,"-43.333333","-18.433333",NA,NA,NA,NA,NA
"90","2019-11-13 11:28:42-03","USP","SPF","30090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Hensold, N","CFCR3488","1982","05","22",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.533333","1067","1067",NA,NA,"SPF00030090","SPF00030090","Longhi-Wagner, HM","1993",NA,NA,"-42.916667","-16.533333",NA,NA,NA,NA,NA
"91","2019-11-13 11:28:42-03","USP","SPF","39998","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Furlan, A","CFSC8299","1982","04","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.533333","-19.266667",NA,NA,NA,NA,"SPF00039998","SPF00039998","Garcia, CA","2000","02",NA,"-43.533333","-19.266667",NA,NA,NA,NA,NA
"92","2019-11-13 11:28:42-03","USP","SPF","75545","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Arbo, MM","4266","1990","05","16",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,"1380","1380",NA,NA,"SPF00075545","SPF00075545","Garcia, CA","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:28:42-03","USP","SPF","110103","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Roque, N","126","1996","02","13",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"SPF00110103","SPF00110103","Garcia, CA","2000","02",NA,NA,NA,"60318","auto",NA,NA,NA
"94","2019-11-13 11:28:42-03","USP","SPF","69492","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Simão-Bianchini, R","CFCR13108","1990","06","15",NA,"Brasil","Minas Gerais","Grão Mogol","Descida do Morro Papo da Ema para Jambeiro.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00069492","SPF00069492","Longhi-Wagner, HM","1993",NA,NA,NA,NA,"67219","auto",NA,NA,NA
"95","2019-11-13 11:28:42-03","USP","SPF","47666","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pirani, JR","CFCR10805","1987","05","22",NA,"Brasil","Minas Gerais","Grão Mogol","Vale do Ribeirão dos Bois.","-42.8897018432617","-16.5594005584717","960","960",NA,NA,"SPF00047666",NA,"Longhi-Wagner, HM","1988",NA,NA,NA,NA,"67219","auto",NA,NA,NA
"96","2019-11-13 11:28:42-03","USP","SPF","39421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pirani, JR","CFCR8121","1985","09","01",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","1100","1100",NA,NA,"SPF00039421","SPF00039421","Oliveira, RC","2001","04",NA,NA,NA,"37503","auto",NA,NA,NA
"97","2019-11-13 11:28:42-03","USP","SPF","75024","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pirani, JR","CFSC12209","1991","03","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra da Lapinha","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00075024","SPF00075024","Garcia, CA","2001","07",NA,NA,NA,"26557","auto",NA,NA,NA
"98","2019-11-13 11:28:42-03","USP","SPF","67781","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Souza, VC","CFSC11780","1990","03","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00067781","SPF00067781","Garcia, CA","2000","02",NA,NA,NA,"26557","auto",NA,NA,NA
"99","2019-11-13 11:28:42-03","USP","SPF","140740","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Garcia, CA","65","2000","03","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00140740","SPF00140740","Anônimo",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"100","2019-11-13 11:28:42-03","USP","SPF","221069","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Garcia, CA","82","2000","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. BH-Conceição do Mato Dentro, entrada da segunda sede do IBAMA.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00221069","SPF00221069","Anônimo",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
