especie_original,cat_ameaca_cncflora,fonte
Diplusodon appendiculosus,DD,cncflora_out_1
Diplusodon argenteus,EN,cncflora_out_1
Diplusodon argyrophyllus,CR,cncflora_out_1
Diplusodon bradei,VU,cncflora_out_1
Diplusodon canastrensis,EN,cncflora_out_1
Diplusodon capitalensis,EN,cncflora_out_1
Diplusodon capitatus,CR,cncflora_out_1
Diplusodon chapadensis,DD,cncflora_out_1
Diplusodon decussatus,EN,cncflora_out_1
Diplusodon ericoides,CR,cncflora_out_1
Diplusodon floribundus,EN,cncflora_out_1
Diplusodon glaziovii,CR,cncflora_out_1
Diplusodon glocimarii,EN,cncflora_out_1
Diplusodon gracilis,CR,cncflora_out_1
Diplusodon grahamae,DD,cncflora_out_1
Diplusodon hatschbachii,VU,cncflora_out_1
Diplusodon heringeri,EN,cncflora_out_1
Diplusodon kielmeyeroides,DD,cncflora_out_1
Diplusodon leucocalycinus,VU,cncflora_out_1
Diplusodon longipes,EN,cncflora_out_1
Diplusodon mattogrossensis,EN,cncflora_out_1
Diplusodon minasensis,EN,cncflora_out_1
Diplusodon mononeuros,DD,cncflora_out_1
Diplusodon nigricans,DD,cncflora_out_1
Diplusodon orbicularis,VU,cncflora_out_1
Diplusodon ovatus,EN,cncflora_out_1
Diplusodon panniculatus,CR,cncflora_out_1
Diplusodon parvifolius,NT,cncflora_out_1
Diplusodon petiolatus,EN,cncflora_out_1
Diplusodon plumbeus,EN,cncflora_out_1
Diplusodon pygmaeus,DD,cncflora_out_1
Diplusodon retroimbricatus,CR,cncflora_out_1
Diplusodon rosmarinifolius,LC,cncflora_out_1
Diplusodon rotundifolius,EN,cncflora_out_1
Diplusodon rupestris,DD,cncflora_out_1
Diplusodon saxatilis,DD,cncflora_out_1
Diplusodon sigillatus,EN,cncflora_out_1
Diplusodon sordidus,EN,cncflora_out_1
Diplusodon thysanosepalus,DD,cncflora_out_1
Diplusodon trigintus,EN,cncflora_out_1
Diplusodon vidalii,DD,cncflora_out_1
Diplusodon villosissimus,VU,cncflora_out_1
Dipteryx alata,LC,cncflora_out_1
Dipteryx hermetopascoalana,VU,cncflora_out_1
Discaria americana,VU,cncflora_out_1
Disciphania hernandia,DD,cncflora_out_1
Disciphania sagittaria,EN,cncflora_out_1
Discocactus bahiensis,VU,cncflora_out_1
Discocactus catingicola,VU,cncflora_out_1
Discocactus ferricola,DD,cncflora_out_1
Discocactus heptacanthus,DD,cncflora_out_1
Discocactus horstii,CR,cncflora_out_1
Discocactus placentiformis,NT,cncflora_out_1
Discocactus pseudoinsignis,CR,cncflora_out_1
Discocactus zehntneri,VU,cncflora_out_1
Discocarpus pedicellatus,VU,cncflora_out_1
Discolobium psoraleifolium,DD,cncflora_out_1
Disteganthus calatheoides,DD,cncflora_out_1
Disynaphia ericoides,EN,cncflora_out_1
Disynaphia praeficta,EN,cncflora_out_1
Disynaphia variolata,EN,cncflora_out_1
Ditassa aequicymosa,LC,cncflora_out_1
Ditassa arianeae,EN,cncflora_out_1
Ditassa auriflora,CR,cncflora_out_1
Ditassa cipoensis,EN,cncflora_out_1
Ditassa cordeiroana,EN,cncflora_out_1
Ditassa emmerichii,DD,cncflora_out_1
Ditassa fontellae,DD,cncflora_out_1
Ditassa guilleminiana,DD,cncflora_out_1
Ditassa imbricata,DD,cncflora_out_1
Ditassa insignis,EN,cncflora_out_1
Ditassa itambensis,EN,cncflora_out_1
Ditassa laevis,EN,cncflora_out_1
Ditassa leonii,VU,cncflora_out_1
Ditassa linearis,NT,cncflora_out_1
Ditassa longisepala,EN,cncflora_out_1
Ditassa maricaensis,EN,cncflora_out_1
Ditassa maricaensis,EN,cncflora_out_0
Ditassa oberdanii,EN,cncflora_out_1
Ditassa obscura,EN,cncflora_out_1
Ditassa subumbellata,DD,cncflora_out_1
Ditrichum itatiaiae,CR,cncflora_out_1
Dolichoura spiritusanctensis,NT,cncflora_out_1
Doliocarpus glomeratus,LC,cncflora_out_1
Doliocarpus lancifolius,EN,cncflora_out_1
Dorstenia albertii,DD,cncflora_out_1
Dorstenia arifolia,LC,cncflora_out_1
Dorstenia bonijesu,LC,cncflora_out_1
Dorstenia brasiliensis,LC,cncflora_out_1
Dorstenia brevipetiolata,DD,cncflora_out_1
Dorstenia cayapia,LC,cncflora_out_1
Dorstenia conceptionis,EN,cncflora_out_1
Dorstenia contensis,VU,cncflora_out_1
Dorstenia elata,LC,cncflora_out_1
Dorstenia fischeri,VU,cncflora_out_1
Dorstenia fischeri,DD,cncflora_out_0
Dorstenia gracilis,NT,cncflora_out_1
Dorstenia hildegardis,CR,cncflora_out_1
Dorstenia milaneziana,LC,cncflora_out_1
Dorstenia strangii,CR,cncflora_out_1
Dorstenia sucrei,DD,cncflora_out_1
Dorstenia tenuis,LC,cncflora_out_1
Doryopteris crenulans,DD,cncflora_out_1
Doryopteris itatiaiensis,EN,cncflora_out_1
Doryopteris lomariacea,LC,cncflora_out_1
Doryopteris magdalenensis,CR,cncflora_out_1
Doryopteris paradoxa,VU,cncflora_out_1
Doryopteris quinquelobata,DD,cncflora_out_1
Doryopteris quinquelobata,CR,cncflora_out_0
Doryopteris rediviva,VU,cncflora_out_1
Doryopteris rosenstockii,EN,cncflora_out_1
Doryopteris rufa,EN,cncflora_out_1
Doryopteris subsimplex,EN,cncflora_out_1
Doryopteris subsimplex,EN,cncflora_out_0
Doryopteris tijucana,EN,cncflora_out_1
Doryopteris tijucana,EN,cncflora_out_0
Doryopteris trilobata,EN,cncflora_out_1
Douradoa consimilis,LC,cncflora_out_1
Dracontioides desciscens,LC,cncflora_out_1
Drepanolejeunea aculeata,EN,cncflora_out_1
Drimys angustifolia,LC,cncflora_out_1
Drimys brasiliensis,LC,cncflora_out_1
Drosera graminifolia,CR,cncflora_out_1
Drosera graomogolensis,EN,cncflora_out_1
Drosera magnifica,CR,cncflora_out_1
Drosera quartzicola,EN,cncflora_out_1
Dryadella auriculigera,CR,cncflora_out_1
Dryadella gomesferreirae,DD,cncflora_out_1
Dryadella kautskyi,DD,cncflora_out_1
Dryadella lilliputiana,VU,cncflora_out_1
Dryadella susanae,CR,cncflora_out_1
Drymonia serrulata,LC,cncflora_out_1
Drypetes sessiliflora,LC,cncflora_out_1
Duckeanthus grandiflorus,DD,cncflora_out_1
Duckeodendron cestroides,LC,cncflora_out_1
Duguetia aripuanae,DD,cncflora_out_1
Duguetia bahiensis,VU,cncflora_out_1
Duguetia chrysocarpa,LC,cncflora_out_1
Duguetia dicholepidota,DD,cncflora_out_1
Duguetia elliptica,DD,cncflora_out_1
Duguetia fufuracea,LC,cncflora_out_1
Duguetia gardneriana,LC,cncflora_out_1
Duguetia glabriuscula,LC,cncflora_out_1
Duguetia lanceolata,LC,cncflora_out_1
Duguetia longicuspis,LC,cncflora_out_1
Duguetia magnolioidea,EN,cncflora_out_1
Duguetia magnolioidea,EN,cncflora_out_0
Duguetia manausensis,LC,cncflora_out_1
Duguetia megalocarpa,LC,cncflora_out_1
Duguetia microphylla,EN,cncflora_out_1
Duguetia pohliana,EN,cncflora_out_1
Duguetia restingae,CR,cncflora_out_1
Duguetia restingae,CR,cncflora_out_0
Duguetia reticulata,DD,cncflora_out_1
Duguetia reticulata,EN,cncflora_out_0
Duguetia riedeliana,LC,cncflora_out_1
Duguetia rotundifolia,VU,cncflora_out_1
Duguetia rotundifolia,DD,cncflora_out_0
Duguetia salicifolia,LC,cncflora_out_1
Duguetia scottmorii,EN,cncflora_out_1
Duguetia scottmorii,CR,cncflora_out_0
Duguetia sessilis,LC,cncflora_out_1
Duguetia sooretamae,EN,cncflora_out_1
Duguetia sooretamae,EN,cncflora_out_0
Duguetia subcordata,EN,cncflora_out_1
Dungsia harpophylla,VU,cncflora_out_1
Dungsia kautskyi,CR,cncflora_out_1
Duroia hirsutissima,DD,cncflora_out_1
Duroia palustris,DD,cncflora_out_1
Duroia prancei,LC,cncflora_out_1
Duroia valesca,VU,cncflora_out_1
Dyckia agudensis,CR,cncflora_out_1
Dyckia alba,DD,cncflora_out_1
Dyckia bracteata,LC,cncflora_out_1
Dyckia brevifolia,DD,cncflora_out_1
Dyckia cabrerae,EN,cncflora_out_1
Dyckia choristaminea,DD,cncflora_out_1
Dyckia commixta,DD,cncflora_out_1
Dyckia delicata,CR,cncflora_out_1
Dyckia distachya,CR,cncflora_out_1
Dyckia domfelicianensis,CR,cncflora_out_1
Dyckia dusenii,DD,cncflora_out_1
Dyckia elisabethae,DD,cncflora_out_1
Dyckia encholirioides,NT,cncflora_out_1
Dyckia fosteriana,EN,cncflora_out_1
Dyckia hatschbachii,CR,cncflora_out_1
Dyckia hebdingii,DD,cncflora_out_1
Dyckia ibicuiensis,CR,cncflora_out_1
Dyckia ibiramensis,EN,cncflora_out_1
Dyckia irmgardiae,DD,cncflora_out_1
Dyckia julianae,DD,cncflora_out_1
Dyckia maritima,EN,cncflora_out_1
Dyckia martinellii,CR,cncflora_out_1
Dyckia minarum,LC,cncflora_out_1
Dyckia monticola,CR,cncflora_out_1
Dyckia polycladus,DD,cncflora_out_1
Dyckia pseudococcinea,CR,cncflora_out_1
Dyckia pseudococcinea,CR,cncflora_out_0
Dyckia rariflora,EN,cncflora_out_1
Dyckia reitzii,EN,cncflora_out_1
Dyckia remotiflora,EN,cncflora_out_1
Dyckia retroflexa,DD,cncflora_out_1
Dyckia rigida,DD,cncflora_out_1
Dyckia tuberosa,LC,cncflora_out_1
Dyckia ursina,CR,cncflora_out_1
Dyschoriste lavandulaceae,EN,cncflora_out_1
Dyschoriste smithii,CR,cncflora_out_1
Dyssochroma longipes,LC,cncflora_out_1
Dyssochroma viridiflora,LC,cncflora_out_1
Ecclinusa bullata,DD,cncflora_out_1
Ecclinusa lancifolia,DD,cncflora_out_1
Echinocoryne echinocephala,EN,cncflora_out_1
Echinodorus bolivianus,LC,cncflora_out_1
Echinodorus lanceolatus,LC,cncflora_out_1
Echinodorus paniculatus,LC,cncflora_out_1
Echinopsis calochlora,CR,cncflora_out_1
Echinopsis oxygona,EN,cncflora_out_1
Edmundoa lindenii,LC,cncflora_out_1
Eduandrea selloana,EN,cncflora_out_1
Egletes viscosa,LC,cncflora_out_1
Eithea blumenavia,EN,cncflora_out_1
Elachyptera coriacea,DD,cncflora_out_1
Elachyptera festiva,LC,cncflora_out_1
Elachyptera micrantha,LC,cncflora_out_1
Elaphoglossum acrocarpum,VU,cncflora_out_1
Elaphoglossum amplissimum,EN,cncflora_out_1
Elaphoglossum beckeri,CR,cncflora_out_1
Elaphoglossum edwallii,LC,cncflora_out_1
Elaphoglossum gayanum,LC,cncflora_out_1
Elaphoglossum herminieri,DD,cncflora_out_1
Elaphoglossum iguapense,LC,cncflora_out_1
Elaphoglossum insigne,LC,cncflora_out_1
Elaphoglossum itatiayense,NT,cncflora_out_1
Elaphoglossum jamesonii,DD,cncflora_out_1
Elaphoglossum langsdorffii,LC,cncflora_out_1
Elaphoglossum macahense,LC,cncflora_out_1
Elaphoglossum mourae,DD,cncflora_out_1
Elaphoglossum nigrescens,LC,cncflora_out_1
Elaphoglossum pteropus,LC,cncflora_out_1
Elaphoglossum strictum,LC,cncflora_out_1
Elaphoglossum tamandarei,NT,cncflora_out_1
Elaphoglossum tectum,LC,cncflora_out_1
Elaphoglossum wettsteinii,NT,cncflora_out_1
Eleocharis barrosii,LC,cncflora_out_1
Eleocharis bonariensis,LC,cncflora_out_1
Eleocharis loefgreniana,LC,cncflora_out_1
Eleocharis morroi,EN,cncflora_out_1
Eleocharis olivaceonux,EN,cncflora_out_1
Eleocharis plicarhachis,LC,cncflora_out_1
Eleocharis stenocarpa,DD,cncflora_out_1
Eleocharis urceolata,DD,cncflora_out_1
Elephantopus riparius,LC,cncflora_out_1
Elizabetha speciosa,VU,cncflora_out_1
Elleanthus linifolius,LC,cncflora_out_1
Eltroplectris calcarata,LC,cncflora_out_1
Eltroplectris kuhlmanniana,DD,cncflora_out_1
Elvasia capixaba,DD,cncflora_out_1
Elvasia gigantifolia,VU,cncflora_out_1
Elvasia kollmannii,DD,cncflora_out_1
Elvasia tricarpellata,LC,cncflora_out_1
Encholirium biflorum,CR,cncflora_out_1
Encholirium disjunctum,CR,cncflora_out_1
Encholirium fragae,DD,cncflora_out_1
Encholirium gracile,EN,cncflora_out_1
Encholirium heloisae,EN,cncflora_out_1
Encholirium horridum,EN,cncflora_out_1
Encholirium irwinii,CR,cncflora_out_1
Encholirium kranzianum,CR,cncflora_out_1
Encholirium longiflorum,CR,cncflora_out_1
Encholirium luxor,EN,cncflora_out_1
Encholirium pedicellatum,CR,cncflora_out_1
Encholirium scrutor,EN,cncflora_out_1
Encholirium splendidum,EN,cncflora_out_1
Encholirium vogelii,CR,cncflora_out_1
Encyclia advena,LC,cncflora_out_1
Encyclia argentinensis,LC,cncflora_out_1
Encyclia bragancae,EN,cncflora_out_1
Encyclia fowliei,DD,cncflora_out_1
Endlicheria balsamea,DD,cncflora_out_1
Endlicheria coriacea,EN,cncflora_out_1
Endlicheria lhotzkyi,VU,cncflora_out_1
Enterolobium glaziovii,LC,cncflora_out_1
Enterolobium gummiferum,LC,cncflora_out_1
Enterolobium monjollo,LC,cncflora_out_1
Enydra anagallis,LC,cncflora_out_1
Eperua duckeana,LC,cncflora_out_1
Eperua glabriflora,LC,cncflora_out_1
Eperua oleifera,LC,cncflora_out_1
Eperua praesagata,DD,cncflora_out_1
Ephedranthus dimerus,LC,cncflora_out_1
Epidendrum addae,VU,cncflora_out_1
Epidendrum ammophilum,EN,cncflora_out_1
Epidendrum ansiferum,LC,cncflora_out_1
Epidendrum caldense,LC,cncflora_out_1
Epidendrum carpophorum,LC,cncflora_out_1
Epidendrum chlorinum,LC,cncflora_out_1
Epidendrum coronatum,LC,cncflora_out_1
Epidendrum cristatum,LC,cncflora_out_1
Epidendrum dendrobioides,LC,cncflora_out_1
Epidendrum ecostatum,VU,cncflora_out_1
Epidendrum filicaule,LC,cncflora_out_1
Epidendrum geniculatum,NT,cncflora_out_1
Epidendrum goebelii,DD,cncflora_out_1
Epidendrum harrisoniae,CR,cncflora_out_1
Epidendrum henschenii,EN,cncflora_out_1
Epidendrum hololeucum,NT,cncflora_out_1
Epidendrum infaustum,DD,cncflora_out_1
Epidendrum kautskyi,DD,cncflora_out_1
Epidendrum macrocarpum,LC,cncflora_out_1
Epidendrum martianum,LC,cncflora_out_1
Epidendrum paranaense,LC,cncflora_out_1
Epidendrum polyanthum,DD,cncflora_out_1
Epidendrum proligerum,LC,cncflora_out_1
Epidendrum robustum,VU,cncflora_out_1
Epidendrum saxatile,LC,cncflora_out_1
Epidendrum secundum,LC,cncflora_out_1
Epidendrum tridactylum,LC,cncflora_out_1
Epidendrum vesicatum,LC,cncflora_out_1
Epidendrum zappii,EN,cncflora_out_1
Epiphyllum phyllanthus,LC,cncflora_out_1
Epistephium portellianum,DD,cncflora_out_1
Eragrostis neesii,LC,cncflora_out_1
Eremanthus arboreus,CR,cncflora_out_1
Eremanthus argenteus,EN,cncflora_out_1
Eremanthus argenteus,EN,cncflora_out_0
Eremanthus auriculatus,VU,cncflora_out_1
Eremanthus brasiliensis,DD,cncflora_out_1
Eremanthus brevifolius,CR,cncflora_out_1
Eremanthus capitatus,LC,cncflora_out_1
Eremanthus cinctus,LC,cncflora_out_1
Eremanthus crotonoides,LC,cncflora_out_1
Eremanthus elaeagnus,LC,cncflora_out_1
Eremanthus glomerulatus,LC,cncflora_out_1
Eremanthus goyazensis,LC,cncflora_out_1
Eremanthus leucodendron,EN,cncflora_out_1
Eremanthus ovatifolius,CR,cncflora_out_1
Eremanthus pabstii,EN,cncflora_out_1
Eremanthus polycephalus,NT,cncflora_out_1
Eremanthus polycephalus,VU,cncflora_out_0
Eremanthus praetermissus,VU,cncflora_out_1
Eremanthus seidelii,VU,cncflora_out_1
Eremanthus uniflorus,LC,cncflora_out_1
Eremanthus veadeiroensis,EN,cncflora_out_1
Erianthecium bulbosum,CR,cncflora_out_1
Eriocaulon aquatile,LC,cncflora_out_1
Eriocaulon burchellii,EN,cncflora_out_1
Eriocaulon cipoense,CR,cncflora_out_1
Eriocaulon griseum,DD,cncflora_out_1
Eriocaulon melanolepis,DD,cncflora_out_1
Eriocaulon papillosum,DD,cncflora_out_1
Eriochrysis filiformis,LC,cncflora_out_1
Eriocnema acaulis,EN,cncflora_out_1
Eriocnema fulva,VU,cncflora_out_1
Eriope anamariae,EN,cncflora_out_1
Eriope angustifolia,CR,cncflora_out_1
Eriope blanchetii,VU,cncflora_out_1
Eriope confusa,EN,cncflora_out_1
Eriope crassipes,LC,cncflora_out_1
Eriope crassipes subsp. cristalinae,CR,cncflora_out_1
Eriope filifolia,EN,cncflora_out_1
Eriope luetzelburgii,VU,cncflora_out_1
Eriope machrisae,EN,cncflora_out_1
Eriope macrostachya,LC,cncflora_out_1
Eriope montana,VU,cncflora_out_1
Eriope obovata var. gracilis,EN,cncflora_out_1
Eriope simplex,NT,cncflora_out_1
Eriope sincorana,NT,cncflora_out_1
Eriope xavantium,DD,cncflora_out_1
Eriosema glaziovii,DD,cncflora_out_1
Eriosema platycarpon,DD,cncflora_out_1
Eriosorus biardii,EN,cncflora_out_1
Eriosorus cheilanthoides,EN,cncflora_out_1
Eriosorus insignis,EN,cncflora_out_1
Eriosorus rufescens,CR,cncflora_out_1
Eriotheca bahiensis,EN,cncflora_out_1
Eriotheca candolleana,LC,cncflora_out_1
Eriotheca dolichopoda,VU,cncflora_out_1
Eriotheca estevesiae,NT,cncflora_out_1
Eriotheca longipedicellata,VU,cncflora_out_1
Eriotheca longipes,EN,cncflora_out_1
Eriotheca obcordata,LC,cncflora_out_1
Eriotheca pubescens,LC,cncflora_out_1
Eriotheca saxicola,CR,cncflora_out_1
Erisma arietinum,EN,cncflora_out_1
Erisma arietinum,EN,cncflora_out_0
Erisma bracteosum,LC,cncflora_out_1
Erisma fuscum,EN,cncflora_out_1
Erisma lanceolatum,DD,cncflora_out_1
Erithalis insularis,CR,cncflora_out_1
Erycina pusilla,LC,cncflora_out_1
Eryngium corallinum,CR,cncflora_out_1
Eryngium divaricatum,EN,cncflora_out_1
Eryngium dorae,CR,cncflora_out_1
Eryngium dusenii,DD,cncflora_out_1
Eryngium ekmanii,LC,cncflora_out_1
Eryngium eriophorum,LC,cncflora_out_1
Eryngium eurycephalum,NT,cncflora_out_1
Eryngium falcifolium,EN,cncflora_out_1
Eryngium fluminense,VU,cncflora_out_1
Eryngium glaziovianum,DD,cncflora_out_1
Eryngium koehneanum,VU,cncflora_out_1
Eryngium ombrophilum,EN,cncflora_out_1
Eryngium ramboanum,CR,cncflora_out_1
Eryngium sanguisorba,LC,cncflora_out_1
Eryngium scirpinum,EN,cncflora_out_1
Eryngium smithii,EN,cncflora_out_1
Eryngium stenophyllum,DD,cncflora_out_1
Eryngium urbanianum,EN,cncflora_out_1
Eryngium zosterifolium,VU,cncflora_out_1
Erythrina verna,LC,cncflora_out_1
Erythrophyllastrum andinum,DD,cncflora_out_1
Erythroxylum ambiguum,LC,cncflora_out_1
Erythroxylum andrei,NT,cncflora_out_1
Erythroxylum anguifugum,LC,cncflora_out_1
Erythroxylum ayrtonianum,CR,cncflora_out_1
Erythroxylum bezerrae,EN,cncflora_out_1
Erythroxylum catharinense,EN,cncflora_out_1
Erythroxylum cincinnatum,EN,cncflora_out_1
Erythroxylum coelophlebium,LC,cncflora_out_1
Erythroxylum compressum,EN,cncflora_out_1
Erythroxylum distortum,NT,cncflora_out_1
Erythroxylum frangulifolium,EN,cncflora_out_1
Erythroxylum grandifolium,NT,cncflora_out_1
Erythroxylum leal-costae,CR,cncflora_out_1
Erythroxylum leal-costae,CR,cncflora_out_0
Erythroxylum magnoliifolium,EN,cncflora_out_1
Erythroxylum maracasense,NT,cncflora_out_1
Erythroxylum maracasense,NT,cncflora_out_0
Erythroxylum mattos-silvae,EN,cncflora_out_1
Erythroxylum mattos-silvae,EN,cncflora_out_0
Erythroxylum membranaceum,EN,cncflora_out_1
Erythroxylum myrsinites,LC,cncflora_out_1
Erythroxylum nelson-rosae,EN,cncflora_out_1
Erythroxylum nitidum,EN,cncflora_out_1
Erythroxylum occultum,CR,cncflora_out_1
Erythroxylum ovalifolium,VU,cncflora_out_1
Erythroxylum passerinum,LC,cncflora_out_1
Erythroxylum pauferrense,LC,cncflora_out_1
Erythroxylum pauferrense,EN,cncflora_out_0
Erythroxylum pelleterianum,LC,cncflora_out_1
Erythroxylum petrae-caballi,VU,cncflora_out_1
Erythroxylum petrae-caballi,VU,cncflora_out_0
Erythroxylum plowmanii,LC,cncflora_out_1
Erythroxylum pulchrum,LC,cncflora_out_1
Erythroxylum sobraleanum,CR,cncflora_out_1
Erythroxylum splendidum,EN,cncflora_out_1
Erythroxylum tapacuranum,DD,cncflora_out_1
Erythroxylum tianguanum,CR,cncflora_out_1
Escallonia chlorophylla,LC,cncflora_out_1
Escallonia farinacea,LC,cncflora_out_1
Escallonia obtusissima,VU,cncflora_out_1
Escallonia petrophila,EN,cncflora_out_1
Eschweilera alvimii,EN,cncflora_out_1
Eschweilera alvimii,EN,cncflora_out_0
Eschweilera amazonica,LC,cncflora_out_1
Eschweilera amazoniciformis,DD,cncflora_out_1
Eschweilera atropetiolata,LC,cncflora_out_1
Eschweilera carinata,LC,cncflora_out_1
Eschweilera complanata,EN,cncflora_out_1
Eschweilera compressa,EN,cncflora_out_1
Eschweilera compressa,EN,cncflora_out_0
Eschweilera cyathiformis,LC,cncflora_out_1
Eschweilera mattos-silvae,VU,cncflora_out_1
Eschweilera obversa,LC,cncflora_out_1
Eschweilera piresii,LC,cncflora_out_1
Eschweilera pseudodecolorans,LC,cncflora_out_1
Eschweilera punctata,LC,cncflora_out_1
Eschweilera rabeliana,DD,cncflora_out_1
Eschweilera rankiniae,EN,cncflora_out_1
Eschweilera rhododendrifolia,LC,cncflora_out_1
Eschweilera rionegrense,LC,cncflora_out_1
Eschweilera romeu-cardosoi,LC,cncflora_out_1
Eschweilera roraimensis,LC,cncflora_out_1
Eschweilera sphaerocarpa,CR,cncflora_out_1
Eschweilera subcordata,CR,cncflora_out_1
Eschweilera subcordata,EN,cncflora_out_0
Eschweilera tetrapetala,EN,cncflora_out_1
Eschweilera tetrapetala,EN,cncflora_out_0
Eschweilera truncata,LC,cncflora_out_1
Escobedia grandiflora,LC,cncflora_out_1
Esenbeckia decidua,LC,cncflora_out_1
Esenbeckia hieronymi,NT,cncflora_out_1
Esenbeckia irwiniana,EN,cncflora_out_1
Esenbeckia leiocarpa,LC,cncflora_out_1
Esenbeckia oligantha,EN,cncflora_out_1
Esenbeckia pilocarpoides,LC,cncflora_out_1
Espostoopsis dybowskii,EN,cncflora_out_1
Esterhazya caesarea,VU,cncflora_out_1
Esterhazya nanuzae,EN,cncflora_out_1
Eubrachion ambiguum,LC,cncflora_out_1
Eugenia agathopoda,LC,cncflora_out_1
Eugenia altissima,EN,cncflora_out_1
Eugenia amorimii,CR,cncflora_out_1
Eugenia angustissima,LC,cncflora_out_1
Eugenia anomala,LC,cncflora_out_1
Eugenia arenaria,LC,cncflora_out_1
Eugenia arenosa,LC,cncflora_out_1
Eugenia arrabidae,DD,cncflora_out_1
Eugenia arvensis,DD,cncflora_out_1
Eugenia astringens,LC,cncflora_out_1
Eugenia augustana,DD,cncflora_out_1
Eugenia aurata,LC,cncflora_out_1
Eugenia badia,DD,cncflora_out_1
Eugenia bahiana,DD,cncflora_out_1
Eugenia bahiensis,LC,cncflora_out_1
Eugenia barrana,CR,cncflora_out_1
Eugenia batingabranca,LC,cncflora_out_1
Eugenia belemitana,VU,cncflora_out_1
Eugenia bimarginata,LC,cncflora_out_1
Eugenia blanchetiana,EN,cncflora_out_1
Eugenia blanda,EN,cncflora_out_1
Eugenia bocainensis,LC,cncflora_out_1
Eugenia brachysepala,VU,cncflora_out_1
Eugenia brasiliensis,LC,cncflora_out_1
Eugenia brejoensis,LC,cncflora_out_1
Eugenia breviracemosa,DD,cncflora_out_1
Eugenia brevistyla,LC,cncflora_out_1
Eugenia brevistyla,LC,cncflora_out_0
Eugenia brunoi,EN,cncflora_out_1
Eugenia bunchosiifolia,VU,cncflora_out_1
Eugenia bunchosiifolia,VU,cncflora_out_0
Eugenia burkartiana,LC,cncflora_out_1
Eugenia caatingicola,EN,cncflora_out_1
Eugenia caducibracteata,LC,cncflora_out_1
Eugenia cambucae,EN,cncflora_out_1
Eugenia capitulifera,LC,cncflora_out_1
Eugenia capixaba,DD,cncflora_out_1
Eugenia cerasiflora,LC,cncflora_out_1
Eugenia cereja,LC,cncflora_out_1
Eugenia cinerascens,CR,cncflora_out_1
Eugenia circumdata,CR,cncflora_out_1
Eugenia coccifera,DD,cncflora_out_1
Eugenia copacabanensis,LC,cncflora_out_1
Eugenia corcovadensis,EN,cncflora_out_1
Eugenia crenata,DD,cncflora_out_1
Eugenia culicina,CR,cncflora_out_1
Eugenia cymatodes,VU,cncflora_out_1
Eugenia decussata,DD,cncflora_out_1
Eugenia dimorpha,NT,cncflora_out_1
Eugenia dipetala,DD,cncflora_out_1
Eugenia disperma,EN,cncflora_out_1
Eugenia disperma,VU,cncflora_out_0
Eugenia ellipsoidea,LC,cncflora_out_1
Eugenia elongata,DD,cncflora_out_1
Eugenia espinhacensis,EN,cncflora_out_1
Eugenia excelsa,LC,cncflora_out_1
Eugenia excoriata,NT,cncflora_out_1
Eugenia farneyi,CR,cncflora_out_1
Eugenia flamingensis,LC,cncflora_out_1
Eugenia florida,LC,cncflora_out_1
Eugenia fluminensis,DD,cncflora_out_1
Eugenia gastropogena,CR,cncflora_out_1
Eugenia glabrescens,EN,cncflora_out_1
Eugenia goiapabana,EN,cncflora_out_1
Eugenia gracillima,LC,cncflora_out_1
Eugenia hamiltonii,LC,cncflora_out_1
Eugenia hatschbachii,VU,cncflora_out_1
Eugenia hermesiana,CR,cncflora_out_1
Eugenia hermesiana,CR,cncflora_out_0
Eugenia hiemalis,LC,cncflora_out_1
Eugenia imaruiensis,EN,cncflora_out_1
Eugenia inversa,EN,cncflora_out_1
Eugenia irirensis,DD,cncflora_out_1
Eugenia ischnosceles,CR,cncflora_out_1
Eugenia itacarensis,EN,cncflora_out_1
Eugenia itacarensis,EN,cncflora_out_0
Eugenia itaguahiensis,EN,cncflora_out_1
Eugenia itajurensis,EN,cncflora_out_1
Eugenia janeirensis,EN,cncflora_out_1
Eugenia joenssonii,EN,cncflora_out_1
Eugenia joenssonii,VU,cncflora_out_0
Eugenia klotzschiana,LC,cncflora_out_1
Eugenia lacistema,EN,cncflora_out_1
Eugenia lagoensis,EN,cncflora_out_1
Eugenia laxa,DD,cncflora_out_1
Eugenia leonorae,EN,cncflora_out_1
Eugenia longibracteata,DD,cncflora_out_1
Eugenia longipetiolata,EN,cncflora_out_1
Eugenia macahensis,EN,cncflora_out_1
Eugenia macrantha,LC,cncflora_out_1
Eugenia macrobracteolata,EN,cncflora_out_1
Eugenia macrobracteolata,EN,cncflora_out_0
Eugenia magnifica,LC,cncflora_out_1
Eugenia malacantha,VU,cncflora_out_1
Eugenia malacantha,EN,cncflora_out_0
Eugenia mandioccensis,LC,cncflora_out_1
Eugenia marambaiensis,CR,cncflora_out_1
Eugenia mattosii,EN,cncflora_out_1
Eugenia mattosii,EN,cncflora_out_0
Eugenia megaflora,LC,cncflora_out_1
Eugenia mollicoma,CR,cncflora_out_1
Eugenia moonioides,EN,cncflora_out_1
Eugenia myrciariifolia,EN,cncflora_out_1
Eugenia myrciariifolia,EN,cncflora_out_0
Eugenia neolaurifolia,EN,cncflora_out_1
Eugenia neosericea,EN,cncflora_out_1
Eugenia neosilvestris,LC,cncflora_out_1
Eugenia neotristis,EN,cncflora_out_1
Eugenia neotristis,EN,cncflora_out_0
