"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","individualCount","fieldNumber","infraspecificEpithet","sex"
"88","2021-03-01 16:24:09-03","UNICAMP","UEC","198530","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Semir, J; Monge, M","Sasaki, D; Mello-Silva, R; Lovo, J; Capeli, FM","560","2003","06","20",NA,"Brazil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, rpóximo ao antigo aeroporto.","-47.4700012207031","-20.25",NA,"Árvore até 2,5m alt. Folhas discolores, face abaxial creme, eixo da inflorescência castanho-claro. Brácteas involucrais verdes, flores alvas, papus creme.; Campo sujo pedregoso com afloramentos rochosos.","UEC026134","UEC026134","720","720","2015","11",NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:05:36-03","UNICAMP","UEC","80404","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Lombardi, JA","556","1994","07","01",NA,"Brazil","Minas Gerais",NA,"Furnas ärea em torno das eclusas da represa., cerrado",NA,NA,NA,"Arvoreta, 2,5m, folhas argenteas, frutos e flores branco-arroxeadas.","UEC069224","UEC069224",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:05:36-03","UNICAMP","UEC","96817","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Goldenberg, R; Semir, J; Dutilh, JHA; Romero, R","492","1998","02","13",NA,"Brazil","Minas Gerais",NA,"Furnas-Capitólio",NA,NA,NA,"Vegetação sobre Canyon, ãs margens da Represa de Furnas. Arvoreta 2,5m, caítulos jovens.","UEC069339","UEC069339",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Lombardi, JA","556","1994","07","01",NA,"Brazil","Minas Gerais",NA,"Furnas ärea em torno das eclusas da represa., cerrado",NA,NA,NA,"Arvoreta, 2,5m, folhas argenteas, frutos e flores branco-arroxeadas.",NA,NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Goldenberg, R; Semir, J; Dutilh, JHA; Romero, R","492","1998","02","13",NA,"Brazil","Minas Gerais",NA,"Furnas-Capitólio",NA,NA,NA,"Vegetação sobre Canyon, ãs margens da Represa de Furnas. Arvoreta 2,5m, caítulos jovens.",NA,NA,NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:24:09-03","UNICAMP","UEC","185493","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Monge, M","Kinoshita, LS; Evangelista, AS; Muler, AL; Leite, CL; Palmeira, JA; Galvão, JC; Alonso, MA; Fo","11/367","2011","05","26",NA,"Brazil","Minas Gerais","Delfinópolis","Região da Serra da Canastra","-46.8539009094238","-20.343900680542",NA,"Arvoreta, flores em capítulo.","UEC117269","UEC117269",NA,NA,"2011","06",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:05:36-03","UNICAMP","UEC","32308","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.",NA,"Schumacher, H","3027","1983","06","04",NA,"Brazil","Minas Gerais","Formiga","Formiga Richtung Passos, bei km 288","-45.426399230957","-20.4643993377686",NA,NA,"UEC069528","UEC069528",NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.",NA,"Schumacher, H","3027","1983","06","04",NA,"Brazil","Minas Gerais","Formiga","Formiga Richtung Passos, bei km 288","-45.426399230957","-20.4643993377686",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Romero, R; Semir, J; Dutilh, JHA; Goldenberg, R","5072","1998","02","12",NA,"Brazil","Minas Gerais","Mendes Pimentel","Estrada para Mendes, entrada da Fazenda do José Nestor, caminho para Morro do Chapéu","-41.4047012329102","-18.6611003875732",NA,"Afloramnetos, arvoreta ca. 2,5 m, cpítulos jovens.",NA,NA,NA,NA,"1998","11",NA,"19634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-20 10:05:36-03","UNICAMP","UEC","97249","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.","Nakajima, JN","Romero, R; Semir, J; Dutilh, JHA; Goldenberg, R","5072","1998","02","12",NA,"Brazil","Minas Gerais","Mendes Pimentel","Estrada para Mendes, entrada da Fazenda do José Nestor, caminho para Morro do Chapéu","-41.4047012329102","-18.6611003875732",NA,"Afloramnetos, arvoreta ca. 2,5 m, cpítulos jovens.","UEC069354","UEC069354",NA,NA,"1998","11",NA,"19634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-10-14 15:56:23-03","BS","M","M-0029441","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in altis lapidosis Serro Frio prope Tejuco; Provinciae Minas Geraes.",NA,NA,NA,NA,"M0029441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"99","2014-10-14 15:56:23-03","BS","M","M-0029451","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.",NA,"Schumacher, H.",NA,"1981","08","24",NA,"Brasil",NA,NA,"Minas Gerais, Furnas in Richtung Piui, Kurz vor Staumauer.",NA,NA,NA,NA,"M0029451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ISOTYPE","21:00",NA,NA,NA,NA
"100","2020-12-21 16:15:51-03","MBM","MBM","145879","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. in DC.) Sch. Bip.","Nakajima, J.","Tenório, E.C.; et al.; et al.","s.n.","1979","06","07","Southern America","Brazil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,"Arbusto","MBM145879","MBM145879",NA,NA,"2009","09",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:15:51-03","MBM","MBM","128688","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. in DC.) Sch. Bip.","Robinson, H.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53074","1989","05","22","Southern America","Brazil","Minas Gerais","Gouveia","Barro Branco, Torre Telemig","-43.7407989501953","-18.4543991088867",NA,NA,"MBM128688","MBM128688",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02511083","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.) MacLeish","Loeuille","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire. Nº 522 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511083' target='other'> <mi>dwc_moreinfo</mi></a>","P02511083","P02511083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02511084","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart.) MacLeish","Loeuille","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire. Nº 522 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511084' target='other'> <mi>dwc_moreinfo</mi></a>","P02511084","P02511084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:32:51-03","UFMG","BHCB","10352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Costa, LVC","117","1987","06","28","Southern America","Brasil","Minas Gerais",NA,"Serra da Canastra",NA,NA,NA,"Arbóreo, 2,2m.; Transição cerrado - mata ciliar.","BHCB051508",NA,NA,NA,"1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:32:51-03","UFMG","BHCB","120917","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1348","2008","06","19","Southern America","Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó.","-43.832222","-17.913889",NA,"Arbusto. Estames e gineceu cor-de-rosa.; Campo rupestre e campo sujo.","BHCB051515",NA,"1267","1267","2009","03",NA,NA,NA,"-43.832222","-17.913889",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:32:51-03","UFMG","BHCB","55058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Duarte, AP","2862","1950","08","23","Southern America","Brasil","Minas Gerais",NA,"Serra da Cotiara.",NA,NA,NA,"Solo pedregoso, siderito da série de Minas, ainda mal desagregado.","BHCB051509",NA,"1000","1000","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:32:51-03","UFMG","BHCB","120927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1358","2008","06","19","Southern America","Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó.","-43.846111","-17.929444",NA,"Arbusto. Estames e gineceu brancos.; Cerrado rupestre.","BHCB051516",NA,"1312","1312","2009","03",NA,NA,NA,"-43.846111","-17.929444",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:32:51-03","UFMG","BHCB","147151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2010","12","16","Southern America","Brasil","Minas Gerais","Grão Mogol",NA,"-43.571944","-17.022",NA,"Solo limo arenoso.","BHCB025617",NA,"726","726","2015","06",NA,NA,NA,"-43.571944","-17.022",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:32:51-03","UFMG","BHCB","170756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Marques, D; Araújo, I M","239","2011","08","23","Southern America","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Ponto 1. Trilha para a cachoeira da sentinela.","-43.541917","-18.176611",NA,"Arbusto, ca. 3 m. Brácteas involucrais verdes, papus creme e cipsela palha.; Campo rupestre.","BHCB015433",NA,"1191","1191","2011","11","25",NA,NA,"-43.541917","-18.176611",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:32:51-03","UFMG","BHCB","194163","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Júlio, JL; Mendes, LMO; Simões, IJ","3","2018","11","16","Southern America","Brasil","Minas Gerais","Santana do Riacho","Lapinha da Serra, Trilha para o Lageado.","-43.655833","-19.145278",NA,"Árvoreta, dominante na área.; Cerrado, Campo Sujo quartzítico.","BHCB194163",NA,"1120","1120","2018","11","20",NA,NA,"-43.655833","-19.145278",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:32:51-03","UFMG","BHCB","195933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Júlio, JL; Alvarenga, APS; Lima, RM; Rocha, ABS","40","2019","06","01","Southern America","Brasil","Minas Gerais","Nova União","Altamira de Cima, trilha para parte alta da Cachoeira Alta.","-43.569722","-19.501944",NA,"Árvore ca. 2m.; Campo rupestre, campo sujo.","BHCB195933",NA,"1355","1355","2019","06","01",NA,NA,"-43.569722","-19.501944",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:32:51-03","UFMG","BHCB","199376","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Contro, FL; Romero, R; Versiane, AFA","143","2015","07","02","Southern America","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço","-43.706667","-19.069722",NA,"Arvoreta, 1,5-2m de altura. Brácteas involucrais verdes, corola rosea, ramos do estilete brancos; Campo rupestre","BHCB199376",NA,"1201","1201","2016",NA,NA,NA,NA,"-43.706667","-19.069722",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:32:51-03","UFMG","BHCB","25367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Lombardi, JA","556","1994","07","01","Southern America","Brasil","Minas Gerais","Furnas","Área em torno das eclusas da represa.",NA,NA,NA,"Arvoreta, 2,5m. Folhas argênteas. Frutos e flores branco-arroxeados.; Cerrado.","BHCB051506",NA,NA,NA,"1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:32:51-03","UFMG","BHCB","169549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Sarmento, CD","s.n.","2012","11",NA,"Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.614444","-19.370833",NA,"Arvoreta, 1,62 m.; Cerrado Rupestre.","BHCB014745",NA,"964","964","2015","06",NA,NA,NA,"-43.614444","-19.370833",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:32:51-03","UFMG","BHCB","37997","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Lombardi, JA","1904","1997","07","14","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.664444","-20.171389",NA,"Plantas do Brasil.; Arbusto, ca. 1m. Folhas cartáceas, argênteas. Inflorescências brancas.; Campo rupestre, próximo à beira da estrada.","BHCB051504",NA,"1396","1396","1997","11",NA,NA,NA,"-46.664444","-20.171389",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:32:51-03","UFMG","BHCB","71531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4844","2002","06","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Do alojamento a Cachoeira dos Criolos e de volta ao alojamento, pelo camping.","-43.339444","-18.1",NA,"Plantas do Brasil.; Arvoreta, ca. 3 m. Folhas papiráceas, argênteas na face abaxial. Frutos maduros.; Cerrado.","BHCB051518",NA,NA,NA,"2003","08",NA,NA,NA,"-43.339444","-18.1",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:32:51-03","UFMG","BHCB","39848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Mondin, L","1239","1997","10","11","Southern America","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,"Muito frequente.; Arvoreta com ca. 3m.; Cerrado.","BHCB051514",NA,"900","900",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:32:51-03","UFMG","BHCB","35662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Teixeira, EM; Brina, AE","s.n.","1990",NA,NA,"Southern America","Brasil","Minas Gerais","Várzea da Palma",NA,"-44.7308006286621","-17.5981006622314",NA,"Plantas do Brasil.; Arbustivo.; Cerrado.","BHCB051505",NA,NA,NA,"2009","03",NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:32:51-03","UFMG","BHCB","57190","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Velten, SB; Fonseca, CC","s.n.","2001","05","15","Southern America","Brasil","Minas Gerais","Santana do Riacho","Caminho do Lago Azul.","-43.7144012451172","-19.1688995361328",NA,"Plantas do Brasil.; Arbusto.; Solo arenoso.","BHCB051510",NA,NA,NA,"2001","11","30","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:32:51-03","UFMG","BHCB","61004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Mello-Silva, R de; Giulietti, AM; Zappi, DC; Meguro, M; Gonçalves, JCC","CFCR9844","1986","07","23","Southern America","Brasil","Minas Gerais","Grão Mogol","Córrego Escurinha.","-42.8897018432617","-16.5594005584717",NA,"Flora de Campos Rupestres.; Arvoreta de até 5m. Ritidoma desprendendo-se do tronco. Folhas glaucas superiormente e ocráceas inferiormente.; Solo arenoso, no cerrado.","BHCB051502",NA,"740","740","1998",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:32:51-03","UFMG","BHCB","83920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Giulietti, AM; Semir, J; Menezes, NL de; Mattos, AJ","CFCR1740","1981","08","29","Southern America","Brasil","Minas Gerais","Gouveia","Fazenda Contagem., Fazenda Contagem. 13km direita da rodoria Curvelo - Diamantina.","-43.7407989501953","-18.4543991088867",NA,"Flora de Campos Rupestres.; Arbusto 1,0-1,2m. Brácteas involucrais verdes, com ápice cor de vinho. Capítulos creme.; Sobre pedras.","BHCB051517",NA,NA,NA,"1998",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:32:51-03","UFMG","BHCB","47137","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Brandão, MGL","s.n.","1999","04","01","Southern America","Brasil","Minas Gerais","Santana do Riacho","Lapinha.","-43.7144012451172","-19.1688995361328",NA,"Plantas do Brasil.","BHCB051513",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:32:51-03","UFMG","BHCB","55056","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Barreto, HLM; Brade, AC","1076","1935","04","15","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,"Frequência regular.; Árvore.; Campo.","BHCB051507",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:32:51-03","UFMG","BHCB","55055","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Barreto, HLM","3862","1943","08","23","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 110 - Vaccaria.","-43.8513984680176","-19.7696990966797",NA,"Muito frequente.; Arbusto 0,5m.; Cerrado.","BHCB051512",NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:32:51-03","UFMG","BHCB","168765","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Barreto, HLM","11532","1943","06","25","Southern America","Brasil","Minas Gerais","Araxá","Serra do Taquaral., Divisas de Araxá e Sacramento.","-46.940601348877","-19.5932998657227",NA,"Muito frequente.; Arbusto 2m. Flor amarelada.; Em rochas de arenito.","BHCB012971",NA,NA,NA,"2010",NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:32:51-03","UFMG","BHCB","55057","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Barreto, HLM","11532","1943","06","25","Southern America","Brasil","Minas Gerais","Araxá","Serra do Taquaral., Divisas de Araxá e Sacramento.","-46.940601348877","-19.5932998657227",NA,"Muito frequente.; Arbusto, 2m. Flor amarelada.; Em rochas de arenito.","BHCB051511",NA,NA,NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:32:51-03","UFMG","BHCB","55054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Barreto, HLM","3867","1933","03","31","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,"Muito frequente.; Árvore 4m.; Cerrado.","BHCB002270","BHCB002270",NA,NA,"2000","08",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:32:51-03","UFMG","BHCB","8826","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Andrade, PM de; Lopes, MA","s.n.","1985","02","22","Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT)","-43.7144012451172","-19.1688995361328",NA,"Arbóreo, 2,5m. Resto de flores.; Campo rupestre, Quartzito, solo pedregoso.","BHCB051503",NA,NA,NA,"1995","11",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:32:53-03","UFMG","BHCB","181250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & Schumach.",NA,"Siriani-Oliveira, S","35","2012","05","12","Southern America","Brasil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha do Capão.","-43.616806","-19.349167",NA,"Arvoreda, ca. de 2,0m. Folhas com tonalidade semelhante a cinza.; Área de transição entre Cerrado e Campo Rupestre.","BHCB036310",NA,NA,NA,"2013","03","20",NA,NA,"-43.616806","-19.349167",NA,NA,NA,NA,NA,NA,NA
"130","2021-01-20 15:54:00-03","MO","MOBOT","101244767","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","fide Loeuille et al.","C.F.P. Martius","Martius s.n. (533)",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"altis lapidosis Serro Frio prope Tejuco [now Diamantina]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1",NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3326668","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Nanda F.F. MacLeish","V.F. Ferreira","Ferreira 689","1980",NA,NA,"South America","Brazil","Minas Gerais",NA,"Between Gouveia and Diamantina Campo rupestre; sand and stone substrate with Poaceae and small trees",NA,NA,NA,NA,NA,NA,"1370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-05-07 06:03:00-03","MO","MOBOT","3326974","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch. Bip.","Nanda F.F. MacLeish","Ynés Mexia","Mexia 5887","1931",NA,NA,"South America","Brazil","Minas Gerais",NA,"Diamantina. Barao, about 1 km. along railroad in open, gravelly pasture.",NA,NA,NA,NA,NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
