"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","typeStatus","individualCount","class"
"49","2019-10-07 09:15:20-03","UEFS","HUEFS","72429","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Miranda, L.A.P.de","79","2002","06","25",NA,"Brasil","Bahia","Lençóis","Margem da BR 242.","-41.283333","-12.5",NA,NA,NA,NA,"HUEFS0072429","HUEFS0072429","2014","05","41W17'","12S30'",NA,NA,NA,NA,NA,"Asteranae"
"50","2019-10-07 09:15:20-03","UEFS","HUEFS","98775","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Castro, R.M.","1276","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444","739","739",NA,"Floresta. Alto da serra.","HUEFS0098775","HUEFS0098775","2007","11","40W12'36''","10S24'16''",NA,NA,NA,NA,NA,"Asteranae"
"51","2019-10-07 09:15:20-03","UEFS","HUEFS","204112","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Harley, R.M.","56990","2014","02","16",NA,"Brasil","Bahia","Souto Soares","20 km ao N de Souto Soares na estrada para Canarana e Irecê (?BA-432). Na beira da estrada.","-41.766667","-13.123333","1215","1215",NA,"Caatinga, com vegetação ruderal.","HUEFS0204112","HUEFS0204112","2014","05","41W45'60''","13S7'24''",NA,NA,NA,NA,NA,"Asteranae"
"52","2019-10-07 09:15:20-03","UEFS","HUEFS","110725","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Melo, A.C.","29","2006","03","30",NA,"Brasil","Bahia","Ibipeba","52 Km da cidade de Ibipeba.","-42.2","-11.283333",NA,NA,NA,"Caatinga hipoxerófila. Solos latossólico com frações de areia e/ou argila.","HUEFS0110725","HUEFS0110725","2006","08","42W12'","11S17'",NA,NA,NA,NA,NA,"Asteranae"
"53","2019-10-07 09:15:20-03","UEFS","HUEFS","42436","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva","Giulietti, A.M.","1601","1999","12","24",NA,"Brasil","Bahia","Jussiape","Perto de Brejo de Cima, na estrada para Cascável.","-41.5","-13.433333",NA,NA,NA,"Caatinga pedregosa, de encosta.","HUEFS0042436","HUEFS0042436","2000","08","41W30'","13S26'",NA,NA,NA,NA,NA,"Asteranae"
"54","2019-10-07 09:15:20-03","UEFS","HUEFS","65808","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Miranda, L.A.P.de","32","2001","12","02",NA,"Brasil","Bahia","Lençóis","BR 242.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0065808","HUEFS0065808","2014","04",NA,NA,"47385","auto",NA,NA,NA,"Asteranae"
"55","2019-10-07 09:15:20-03","UEFS","HUEFS","132917","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","L.H.M.Fonseca","Oliveira, M.","1806","2005","07","28",NA,"Brasil","Ceará","Maranguape","Estação maranguape.","-38.6856002807617","-3.89083003997803",NA,NA,NA,"Mata Serrana vegetação arbórea. Mata em estado de conservação bastante pertubado e presença de alguns representantes de caatinga. Solo argiloso.","HUEFS0132917","HUEFS0132917","2014","10",NA,NA,"40608","auto",NA,NA,NA,"Asteranae"
"56","2019-10-07 09:15:20-03","UEFS","HUEFS","40583","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Nunes, T.S.","152","1999","09","21",NA,"Brasil","Bahia","Maracás","Pé de Serra, coméco da descida da Serra, sentido Maracás-Pé de Serra.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Beira de estrada.","HUEFS0040583","HUEFS0040583","2012","08",NA,NA,"50558","auto",NA,NA,NA,"Asteranae"
"57","2019-10-07 09:15:20-03","UEFS","HUEFS","164269","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Fotius, G.","3680","1984","01","18",NA,"Brasil","Bahia","Irecê","Solo a crosta do calcário bambui, area cultivada.","-41.8558006286621","-11.3042001724243",NA,NA,NA,NA,"HUEFS0164269","HUEFS0164269","2011","05",NA,NA,"19644","auto",NA,NA,NA,"Asteranae"
"58","2021-04-08 17:12:19-03","UESB","HUESB","4821","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","Silva-Castro, M.M.","Queiroz, L.P. de; et al.; et al.","6247","2000","05","21",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro da Carlota, ca. 7,6km NW de Campo Alegre de Lourdes.","-43.0925","-9.484167","594","594",NA,"Liana. Folíolos coriáceos. Flores com cálice verde-acinzentado e corola amarelo-clara.; Caatinga arbórea sobre solo argiloso com afloramentos rochosos ricos em minério de ferro.","HUESB000004821",NA,"2011","03","-43.0925","-9.484167",NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:12:19-03","UESB","HUESB","5568","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","M.M. da Silva Castro.","Nunes, T.S.; M.J.S.Lemos, BM Silva,; et al.; M.J.S.Lemos, BM Silva,; et al.","296","2001","04","11",NA,"Brasil","Bahia","Barro Alto","Comunidade de Lagoa Funda, fazenda Lagoa Branca.","-41.855556","-11.753056","546","546",NA,"Arbusto ca. 1m de altura. Folíolos membranáceos verdes discolores. Flores com cálice verde-mustarda, corola verde-amarelada.",NA,NA,"2001","07","-41.855556","-11.753056",NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:12:19-03","UESB","HUESB","4921","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","M.M Silva-Castro","Nunes, T.S.; et al.; et al.","152","1999","09","21",NA,"Brasil","Bahia","Maracás","Pé de Serra, começo da descida da Serra, sentido Maracás-Pé de Serra.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Erva rastejante, crescendo em beira de estrada sobre Gramineas. Folhas membranáceas, discolores. Flores com cálice verde-amarronzado, com glândulas escuras, corola amarela-esverdeada. Muito visitadas por formigas e pequenas abelha","HUESB000004921",NA,"2011","07",NA,NA,"50558","auto","23",NA,NA,NA
"61","2021-04-08 17:12:19-03","UESB","HUESB","4793","S","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","M.M. Silva-Castro","Nunes, T.S.; et al.; et al.","152","1999","09","21",NA,"Brasil","Bahia","Maracás","Pé de Serra, começo da descida da Serra, sentido Maracás-Pé de Serra.","-40.4308013916016","-13.4411001205444",NA,NA,NA,"Muito visitada por formigas e pequenas abelhas pretas.; Erva rastejante, crescendo em beira de estrada sobre Gramíneas. Folhas membranáceas, discolores. Flores com cálice verde-amarronzado, com glândulas escuras, corola amarela-esverdeada.",NA,NA,"2012","05",NA,NA,"50558","auto","09",NA,NA,NA
