"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"796","2019-12-19 11:19:24-03","UFG","UFG","42711","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desc.) Blume","Hashimoto, M.Y.","2009","11","04","Hashimoto, M.Y.; et al.","2867","2009","09","04","Brasil","Mato Grosso","Alto Taquari",NA,"-53.248056","-17.604722","-53.248056","-17.604722",NA,"UFG0042711",NA,NA,NA,NA,NA,NA,NA,"UFG0042711",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-02-19 08:13:19-03","UFG","UFG","60218","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desc.) Blume",NA,NA,NA,NA,"D. Alvarenga; et al.","1298","2000","03","01","Brasil","Goiás","Nova Roma",NA,"-46.864444","-13.73","-46.864444","-13.73","Subarbusto hemiparasita; caule com casca lisa; folhas crassas, concolor verde; frutos imaturos de cor verde.","UFG0060218",NA,NA,NA,NA,NA,NA,NA,"UFG0060218","610","610",NA,NA,NA,NA,NA,NA,NA
"798","2020-12-07 12:15:10-03","UFG","UFG","62122","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desc.) Blume","Garcia, R.J.","2006","05","30","Garcia, R.J.F.; et al.","2753","2006","03","12","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,"Hemiparasita; flores verdes. Voucher de estudo paleo-ambiental IG-UNICAMP.","UFG0062122","26998","auto",NA,NA,NA,NA,NA,"UFG0062122",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-12-19 11:19:24-03","UFG","UFG","15980","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desc.) Blume","Barboza, M.A.","1999","10","20","Monteiro, C.H.","52","1994","10","05","Brasil","Goiás","Leopoldo de Bulhões","Antes da cidade, à direita da pista; cerrado.","-48.7435989379883","-16.6191997528076",NA,NA,"Hemiparasita.","UFG0015980","30231","auto",NA,NA,NA,NA,NA,"UFG0015980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-12-07 12:15:10-03","UFG","UFG","62120","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","Garcia, R.J.F.","2012","08","30","Honda, S.; et al.","1102","2012","06","25","Brasil","São Paulo","São Paulo","RPPN Cantacasa","-46.6300010681152","-23.5400009155273",NA,NA,"Epífita. Fruto verde a preto.","UFG0062120","53584","auto",NA,NA,NA,NA,NA,"UFG0062120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-12-07 12:15:10-03","UFG","UFG","62119","S","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","Garcia, R.J.F.","2012","12","11","Pereira, F.G.; et al.","547","2012","05","10","Brasil","São Paulo","São Paulo","Parque Natural Municipal itaim","-46.708333","-23.799167","-46.708333","-23.799167","Hemiparasita sobre Lauraceae. Pétalas verdes e estamos brancos. Foto.","UFG0062119",NA,NA,NA,NA,NA,NA,NA,"UFG0062119",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2019-06-10 10:10:58-03","FZB-BH","BHZB","5248","S","Plantae","Loranthaceae","Struthanthus","cf. marginatus","Struthanthus cf. marginatus",NA,NA,NA,NA,NA,"Echternacht, L.A.","161","2005","06","15","Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,"Vegetação secundária.",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-06-10 10:10:58-03","FZB-BH","BHZB","12526","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","1757","2019","02","20","Brasil","MG","Botumirim","Estrada para o Rio do Peixe, próximo a reserva da SAVE - Rolinha-do-planalto.","-43.010799407959","-16.872200012207","42°59'31.0","16°53'48.2","com duplicata , crescendo sobre árvore.",NA,"39434","auto",NA,NA,NA,NA,NA,NA,"802","802",NA,NA,NA,NA,NA,NA,NA
"804","2019-06-10 10:10:59-03","FZB-BH","BHZB","1560","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Soares, M.E. & Costa, E.P.",NA,"1992","09","25","Brasil","ES","Santa Marta","Posto de Fiscalização IBAMA",NA,NA,NA,NA,"O sumo das folhas é usado para reumatismo e pneumonia. Usar quando estiver sobre assa-peixe. Entrevistado: José Liberato De Jesus. Doação: Fundação Biodiversitas nº 648. <ll>dwc_commonname:</ll> Erva-de-passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-06-10 10:10:59-03","FZB-BH","BHZB","3923","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Ordones, J.","831","2001","07","07","Brasil","MG","Catas Altas","Caraça/ Caminho para Cascatona","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-06-10 10:10:59-03","FZB-BH","BHZB","6727","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Ordones, J. et al.","1369","2008","05","07","Brasil","MG","Belo Horizonte","FZBBH/ Aquário","-43.937801361084","-19.9207992553711",NA,NA,"Nº 432. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. <ll>dwc_commonname:</ll> Erva de passarinho",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-06-10 10:10:59-03","FZB-BH","BHZB","7290","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,"G.A. Dettke","2016","08","09","Couto, P.A.",NA,"2008","09","19","Brasil","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","44W 02' 50.1","19S 51' 26.1","Nº 24. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Doação para o Herbário HCF em julho de 2016. Anteriormente identificada como S. concinnus Mart. por R. Mota13/02/2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-06-10 10:10:59-03","FZB-BH","BHZB","7364","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Couto, P.A.",NA,"2008","09","22","Brasil","MG","Contagem","Córrego do Banguelo/ Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","44W 02' 50.1","19S 51' 26.1","Nº124 . Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.Anterriormente identificada como S. concinnus Mart. Por R.C. Mota em 13/02/2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-06-10 10:10:58-03","FZB-BH","BHZB","2397","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Ordones, J.","28","2000","04","01","Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-06-10 10:10:59-03","FZB-BH","BHZB","5332","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Faria, F.","8","2002","05","15","Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-01-26 13:55:37-03","IMA","MAC","452","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","C.Rizzini","1949",NA,NA,"O.Machado","486","1947","10","04","Brasil","Brasília","Distrito Federal","Bosque na restinga da Gávea.","-47.797089","-15.775444","-47.797089","-15.775444","Sobre <em>Myrshinum atropurpureum</em> Lelott e <em>Eugenia uniflora</em> Zin.","MAC0000452",NA,NA,NA,NA,NA,NA,NA,"MAC0000452",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2021-01-26 13:55:39-03","IMA","MAC","58011","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","C.S.Caires","2015","10","01","J.M.L.Azevedo; C.Geraldo; R.C. de Souza","s.n.","2012","12","04","Brasil","Alagoas","Murici.",NA,"-36.575833","-9.518611","-36.575833","-9.518611","Trepadeira.; Mata Atlântica.","MAC0058011",NA,NA,NA,NA,NA,NA,NA,"MAC0058011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2021-01-26 13:55:39-03","IMA","MAC","58013","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","C.S.Caires","2015","10","01","J.M.L.Azevedo; C.Geraldo; R.C. de Souza","s.n.","2012","12","04","Brasil","Alagoas","Murici.",NA,"-36.575833","-9.518611","-36.575833","-9.518611","Trepadeira.; Mata Atlântica.","MAC0058013",NA,NA,NA,NA,NA,NA,NA,"MAC0058013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-01-26 13:55:37-03","IMA","MAC","18331","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","L.A.Pereira","2012","05","05","L.A.Pereira; R.C.Duré; I.B.Lima; J.R.Lima","199","2011","02","23","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração.","-34.977222","-6.5025","-34.977222","-6.5025","Parasita com flores de cor creme.","MAC0018331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2021-01-26 13:55:37-03","IMA","MAC","57529","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","C.S.Caires","2015","10","01","J.M.L.Azevedo; C.Geraldo; R.C. de Souza","s.n.","2015","01","22","Brasil","Alagoas","Rio Largo","CECA.","-36.425833","-9.806389","-36.425833","-9.806389","Trepadeira.; Mata Atlântica.","MAC0057529",NA,NA,NA,NA,NA,NA,NA,"MAC0057529",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-01-26 13:55:37-03","IMA","MAC","13600","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"I.A.Bayma; M.N.Rodrigues","625","2001","03","01","Brasil","Pernambuco","Itambé","Usina Central Olho D'água, Fazenda Guararema, mata estacional semidecidual, margem do rio Água Torta.","-36.42095","-7.464803","-36.42095","-7.464803","Hemiparasita sobre árvore. Inflorescência com botões verde amarelados e amarelos.; Mata Atlântica.","MAC0013600",NA,NA,NA,NA,NA,NA,NA,"MAC0013600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-01-26 13:55:39-03","IMA","MAC","57842","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"L.Nusbaumer","4219","2014","10","23","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana, borda da floresta.","-36.719953","-9.421844","-36.719953","-9.421844","Liana. Flores brancas com pétalas reflexas; estames brancos; anteras pretas.; Mata Atlântica.","MAC0057842",NA,NA,NA,NA,NA,NA,NA,"MAC0057842",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2021-01-26 13:55:39-03","IMA","MAC","1034","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","C.Rizzini","1981","03","19","M.N.Rodrigues","32","1980","07","16","Brasil","Alagoas","Feliz Deserto","a 2 km antes de Feliz Deserto.","-36.330122","-10.288836","-36.330122","-10.288836","Parasita. Frutos imaturos amarelos.; Mata de Restinga Costeira.","MAC0001034",NA,NA,NA,NA,NA,NA,NA,"MAC0001034",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2021-01-26 13:55:39-03","IMA","MAC","1310","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","C.Rizzini","1981","03","19","M.N.Rodrigues","32","1980","07","16","Brasil","Alagoas","Feliz Deserto","A 2km antes de Feliz Deserto.","-36.330122","-10.288836","-36.330122","-10.288836","Parasita. Frutos imaturos amarelos.; Mata de Restinga Costeira.","MAC0001310",NA,NA,NA,NA,NA,NA,NA,"MAC0001310",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-03-03 13:56:18-03","UFF","NIT","NIT10943","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","O. Boscolo",NA,NA,NA,"C. Machado","38","2015","06","24","Brasil","Rio de Janeiro","Niterói","Bairro do Sapê, Comunidade da Fazendinha. Quintal.","-43.047778","-22.889444","43º2'52''W","22º53'22''S",NA,"NIT00003697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-03-03 13:56:18-03","UFF","NIT","NIT914","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don",NA,NA,NA,NA,"A. Lobão","2306","2015","05","18","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"NIT00000955","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-02-04 10:29:03-03","UFRPE","HST","19617","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","E.Melo","2009","10",NA,"E.Melo; F.França, B.M.Silva, M.A.Santos & L.Damascena","6976","2009","10","30","Brasil","Bahia","Rodelas","ca. 14,5 Km da cidade","-38.88","-8.869722","38W52'48''","8S52'11''","Hemiparasita sobre Poincianella pyramidalis; flores amarelas; frutos amarelados.","HST019617",NA,NA,NA,NA,NA,NA,NA,NA,"338","338",NA,NA,NA,NA,NA,NA,NA
"823","2021-02-04 10:29:03-03","UFRPE","HST","23167","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"M.L. Fonseca; M.Aparecida da Silva ; F.C.A.Oliveira & E.Cardoso","3305","2002","03","23","Brasil","Goiás","Cocalzinho","Estrada de chão para Padre Bernardo, depois da Mineração Pirineus. Fazenda Funil. (Itaú) ","-48.695833","-15.650833","48W41'45''","15S39'03''","Hemiparasita. Folhas concolores, verdes, cartáceas. Frutos imaturos cor verde, maduros alaranjados. Comum.","HST023167",NA,NA,NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA
"824","2021-02-04 10:29:03-03","UFRPE","HST","13663","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","A.M.Miranda","2017","06","19","A.M.Miranda","5385","2006","01","23","Brasil","Bahia","Mata de São João","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,NA,"Parasita; caule verde; folhas gressas; flores cremes.","HST013663","47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-02-04 10:29:03-03","UFRPE","HST","22146","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","A.M.Miranda","2017","12","18","A.M.Miranda; D.G.Oliveira, A.Figueredo","6895","2017","12","13","Brasil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu","-38.7686004638672","-12.7375001907349",NA,NA,"Parasita; caule verde, crasso; folhas crassas; flores verdes. Comum.","HST022146","14104","auto",NA,NA,NA,NA,NA,"HST022146_v1 HST022146_v2","133","133",NA,NA,NA,NA,NA,NA,NA
"826","2021-02-04 10:29:03-03","UFRPE","HST","13865","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","G.A.Dettkke","2016",NA,NA,"A.M.Miranda; B.Costa e Silva; K.Ribeiro","1091","1993","11","13","Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.3711013793945","-8.14583015441895",NA,NA,"Trepadeira; inflorescência creme; folhas semi-crassas.","HST013865","34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-02-04 10:29:03-03","UFRPE","HST","7158","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","A.M.Miranda","2017","06","20","A.M.Miranda; L.P.Félix et J.Semir","2251","1995","10","17","Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,NA,"Hemiparasita, sobre Senna; folhas quebradiças; inflorescência em botões creme.","HST007158","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-02-09 10:13:22-03","UENF","HUENF","8166","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don",NA,NA,NA,NA,"Fábio (técnico LBCT/CBB)","4","2003","08","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","Campus da UENF","-41.291111","-21.761944","41º17'28''W","21º45'43''S","Planta hospedeira: Carambola","HUENF00008170",NA,NA,NA,NA,NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA,NA
"829","2021-02-09 10:13:22-03","UENF","HUENF","8134","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler",NA,NA,NA,NA,"Fábio (técnico LBCT/CBB)","6","2003","08","21","Brasil","Rio de Janeiro","Campos dos Goytacazes","Campus da UENF","-41.291111","-21.761944","41º17'28''W","21º45'43''S","Árvore hospedeira: Mangueira","HUENF00008138",NA,NA,NA,NA,NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA,NA
"830","2021-02-09 10:13:22-03","UENF","HUENF","8135","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler",NA,NA,NA,NA,"Fábio (técnico LBCT/CBB)","5","2003","08","21","Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,"Árvore hospedeira: Genipapo","HUENF00008139","62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-02-25 10:13:17-03","CVRD","CVRD","8026","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Brian Stannard","1999","02","14","Stannard, B.","1026","1999","02","14","BRASIL","ES","Itarana","Mata de encosta perturbada , 530m&nf;Est. Jatiboca a 12,4 Km da est. Itarana Stereza","-40.875301361084","-19.8738994598389",NA,NA,"Hemiparasita lenhoso&nf;B.L.Stannard1000, R.Mello-Silva, E.Nic Lughadha & M.C. Assis <ll>dwc_commonname:</ll> Erva preta","CVRD008026","23320","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"832","2021-02-25 10:13:17-03","CVRD","CVRD","16232","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","J.R. Mangueira & R.R. Rodrigues","2011","04","17","Lopes, J.C.","197","2011","04","17","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,06517 W","19,16194 S","Parasita. Perianto verde. <ll>dwc_commonname:</ll> Erva preta","CVRD016232","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"833","2021-02-25 10:13:17-03","CVRD","CVRD","5431","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Brian Stannard","2001","11","29","Folli, D.A.","2742","1996","05","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Em uma árvore de acácia no arboreto <ll>dwc_commonname:</ll> Erva preta","CVRD005431","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"834","2021-02-25 10:13:17-03","CVRD","CVRD","11810","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Paula-Souza, J. & Paciencia, M.","2006","04","13","Paciencia, M.B.","2467","2006","04","11","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"liana; frutos imaturos verdes <ll>dwc_commonname:</ll> Erva preta","CVRD011810","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"835","2021-02-25 10:13:17-03","CVRD","CVRD","2428","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","J. Kuijt","1997","02","18","Farias, G.L.","330","1989","11","09","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Erva preta","CVRD002428","68835","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"836","2021-02-25 10:13:17-03","CVRD","CVRD","7194","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Domingos A. Folli","2002","01","15","Folli, D.A.","4164","2002","01","15","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Árvore hospedeira Louro <ll>dwc_commonname:</ll> Erva preta","CVRD007194","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,"CVRD007194",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"837","2021-02-25 10:13:17-03","CVRD","CVRD","16222","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","N. Ivanauskas","2011","04","17","Lopes, J.C.","184","2011","04","17","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,06517 W","19,16194 S","Parasita. Botões florais verdes. <ll>dwc_commonname:</ll> Erva preta","CVRD016222","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"838","2021-02-25 10:13:17-03","CVRD","CVRD","16240","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","J.R. Mangueira & R.R. Rodrigues","2011","04","17","Lopes, J.C.","209","2011","04","17","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,06125 W","19,15961 S","Parasita. Frutos amarelos na base e alaranjadas no ápice. <ll>dwc_commonname:</ll> Erva preta","CVRD016240","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"839","2021-02-25 10:13:17-03","CVRD","CVRD","6148","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Brian Stannard","2001","11","29","Stannard, B.","1005","1999","02","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Erva preta","CVRD006148","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"840","2021-02-25 10:13:17-03","CVRD","CVRD","16359","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Kotovskier, E.R.","2011","04","15","Lima, D.F.","132","2011","04","14","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,0369 W","19,193 S","Parasita de Melastomataceae. Frutos verdes. <ll>dwc_commonname:</ll> Erva preta","CVRD016359","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"841","2021-02-25 10:13:17-03","CVRD","CVRD","13555","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Geovane S. Siqueira","2011","11","21","Ferreira, V.B.R.","137","2010","06","25","BRASIL","ES","Linhares","C.N.Caingá","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Erva preta","CVRD013555","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"842","2021-02-25 10:13:17-03","CVRD","CVRD","6153","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Brian Stannard","2001","11","29","Stannard, B.","1013","1999","02","10","BRASIL","ES","Linhares","Córrego Pau atravessado","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Erva preta","CVRD006153","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,"CVRD006153",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"843","2021-02-25 10:13:17-03","CVRD","CVRD","5922","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Brian Stannard","2001","11","29","Folli, D.A.","3170","1998","05","01","BRASIL","ES","Linhares","Entrada do nativo.","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Erva preta","CVRD005922","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"844","2021-02-25 10:13:17-03","CVRD","CVRD","10903","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Paula-Souza, J. & Paciencia, M.","2006","04","13","Paciencia, M.B.","2354","2006","04","07","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"hemiepífita; frutos esverdeados passando a magenta <ll>dwc_commonname:</ll> Erva preta","CVRD010903","48094","auto","Magnoliophyta","Santalales",NA,"América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
