"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"250","2008-05-27 22:02:00-03","MO","MOBOT","540472","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Ronald L. Liesner","Liesner 23651","1988","4","23","South America","Venezuela","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río karaurin and Río Asadon (Río Sanpa). Gallery forest.",NA,NA,NA,NA,NA,NA,"Kunth","900.00000000","1000.00000000",NA,"Julian A. Steyermark","-61.05","5.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-15","4",NA
"251","2015-02-18 10:32:00-02","MO","MOBOT","541398","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Thomas B. Croat","Croat 17771","1972","7","7","South America","Peru","Loreto","Quebrada Cuninico.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor","-75.15","-4.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"237","1",NA
"252","2014-04-04 05:46:00-03","MO","MOBOT","542076","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 7479","1986","4","21","South America","Peru","Loreto","San Antonio; Río Pintuyacu. Bosque inundable estacional.",NA,NA,NA,NA,NA,NA,"Kunth","160.00000000",NA,NA,"C.M. Taylor","-73.9","-3.66666","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-19","5",NA
"253","2008-12-11 16:23:00-02","MO","MOBOT","542080","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Thomas B. Croat","Croat 19083","1972","8","11","South America","Peru","Loreto","Ca. 6 km up Río Itaya from Iquitos.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor","-73.3208334","-3.8194445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"281","23",NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","542569","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Felix Woytkowski","Woytkowski 6104","1960","12",NA,"South America","Peru","San Martín","Rioja. Forest.",NA,NA,NA,NA,NA,NA,"Kunth","800.00000000",NA,NA,"C. M. Taylor","-77.15","-6.08333","Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"255","2008-08-11 10:30:00-03","MO","MOBOT","542577","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Felix Woytkowski","Woytkowski 6220","1961","1",NA,"South America","Peru","San Martín","Rio Negro, Rio Seco and Trapiche, some 25 kms. along the old trail to Chachapoyas. Southwest of Rioja. The trail (some 18 years ago), a splendid collecting region is used no more. An impenetrable thicket has covered the ancient mule trail, and thus this valuable collecting surface is no longer accessible.",NA,NA,NA,NA,NA,NA,"Kunth","1400.00000000",NA,NA,"C. M. Taylor","-77.2252778","-6.1338889","Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3",NA
"256","2014-04-04 05:48:00-03","MO","MOBOT","772688","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 8733","1987","1","13","South America","Peru","Loreto","Saquena. Bagazán-Río Ucayali. Bosque inundable de restinga alta (terraza media).",NA,NA,NA,NA,NA,NA,"Kunth","130.00000000",NA,NA,"C. M. Taylor","-73.63333","-4.75","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","4",NA
"257","2014-04-04 05:48:00-03","MO","MOBOT","772950","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9454","1987","8","27","South America","Peru","Loreto","Dtto. Iquitos. Quistococha. Bosque con suelos hidromorficos (aguajal).",NA,NA,NA,NA,NA,NA,"Kunth","122.00000000",NA,NA,"C.M. Taylor","-73.25","-3.75","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-34","5",NA
"258","2012-06-15 14:19:00-03","MO","MOBOT","920581","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Randall J. Evans","Evans 1831","1994","6","19","South America","Suriname","Para","Wit-santi (white sand area), ca. 0.5 km SE of Zanderij Hwy., ca. 1.5 km NE of town of Zanderij, ca. 1 km N of Johan Adolph Pengel Airport.",NA,NA,NA,NA,NA,NA,"Kunth","20.00000000",NA,NA,"C.M. Taylor (MO)","-55.1916666","5.5416666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210","8",NA
"259","2009-07-13 12:29:00-03","MO","MOBOT","3188917","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Anibal Castillo","Castillo 1293","1981","7","24","South America","Venezuela","Amazonas","Dpto. de Atures puerto Ayacucho. Bosque húmedo del río Cataniapo,sector puente",NA,NA,NA,NA,NA,NA,"Kunth","37.00000000",NA,NA,"J.Steyermark","-67.41666","6.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2009-10-27 11:57:00-02","MO","MOBOT","3191984","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Renée Rondeau","Rondeau 263","1983","5","30","South America","Venezuela","Guárico","Ca. 39 km south-sothwest of Calabozo on Hato Masaguaral. Near power line.",NA,NA,NA,NA,NA,NA,"Kunth","100.00000000",NA,NA,NA,"-67.96666","8.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2009-11-28 13:05:00-02","MO","MOBOT","1158381","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Charlotte M. Taylor","Taylor 12078","1997","5","20","South America","Guyana","West Demerara","Ceiba Biological Centre, just W of Soesdyck-Linden Highway, ca. 7.6 km S of Timehri Airport turnoff. Forest on white sand, and roadsides. GPS unit used.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,"-58.21916","6.49861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"252","4",NA
"262","2008-08-07 03:32:00-03","MO","MOBOT","3192205","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Mónica Moraes","Moraes R. 980","1987","12","25","South America","Bolivia","Beni","Estación Biológica Beni, bosque ribereño, río Curiraba",NA,NA,NA,NA,NA,NA,"Kunth","250.00000000",NA,NA,"C. M. Taylor (MO)","-66.36666","-14.65","Yacuma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2014-09-11 10:54:00-03","MO","MOBOT","1827251","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Gerrit Davidse|Ángel C. González","Davidse 12964","1977","5","10","South America","Venezuela","Apure","4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.",NA,NA,NA,NA,NA,NA,NA,"55.00000000",NA,NA,"J.A. Steyermark","-67.8166667","6.9666667","Pedro Camejo","anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1269","1",NA
"264","2014-09-11 10:55:00-03","MO","MOBOT","1827285","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Gerrit Davidse|Ángel C. González","Davidse 12990","1977","5","10","South America","Venezuela","Apure","4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.",NA,NA,NA,NA,NA,NA,NA,"55.00000000",NA,NA,"J.A. Steyermark","-67.8166667","6.9666667","Pedro Camejo","anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1269","1",NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","3188468","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Mennega","Mennega 886","1974",NA,NA,"South America","Suriname",NA,"road paranam-Afobaka near km 36, white-sand savanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Steyermark",NA,NA,NA,"anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2009-11-14 07:43:00-02","MO","MOBOT","3190829","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Julian A. Steyermark","Steyermark 99211","1967","7","19","South America","Venezuela","Falcón","SIERRA DE SAN LUIS: Selva nublada entre La Chapa y Uria",NA,NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2014-09-11 10:57:00-03","MO","MOBOT","513713","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"Gerrit Davidse|Otto Huber","Davidse 23042","1982","11","30","South America","Venezuela","Bolívar","Lower section of Río Ambutuir, along trail to Uriman.",NA,NA,NA,NA,NA,NA,NA,"500.00000000","800.00000000",NA,"Julian A. Steyermark","-62.6666667","5.4333333","Piar","anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-13","3",NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","1871319","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Gerrit Davidse|Ronald L. Liesner|Julian A. Steyermark","Davidse 20821","1982","10","21","South America","Venezuela","Yaracuy","Distrito Nirgua and Distrito San Felipe border; Cerro La Chapa, 7 km N of Nirgua by road. Cloud forest.",NA,NA,NA,NA,NA,NA,"Steyerm.","1200.00000000","1300.00000000",NA,"J.A. Steyermark","-68.58333","10.2",NA,"robustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1503",NA,NA
"269","2009-11-12 16:52:00-02","MO","MOBOT","3190979","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Julian A. Steyermark|Victor Carreño E.","Steyermark 11461","1975","3","22","South America","Venezuela","Yaracuy","Estado Yaracuy: selva nublada, El Amparo, 7-11 km. al norte de Salom, Distrito Nirgua. Altura:",NA,NA,NA,NA,NA,NA,"Steyerm.","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,"robustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","1871319","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Gerrit Davidse|Ronald L. Liesner|Julian A. Steyermark","Davidse 20821","1982","10","21","South America","Venezuela","Yaracuy","Distrito Nirgua and Distrito San Felipe border; Cerro La Chapa, 7 km N of Nirgua by road. Cloud forest.",NA,NA,NA,NA,NA,NA,"Steyerm.","1200.00000000","1300.00000000",NA,"J.A. Steyermark","-68.58333","10.2",NA,"robustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1503",NA,NA
"271","2009-11-12 16:52:00-02","MO","MOBOT","3190979","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps robustior",NA,"Julian A. Steyermark|Victor Carreño E.","Steyermark 11461","1975","3","22","South America","Venezuela","Yaracuy","Estado Yaracuy: selva nublada, El Amparo, 7-11 km. al norte de Salom, Distrito Nirgua. Altura:",NA,NA,NA,NA,NA,NA,"Steyerm.","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,"robustior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","1574687","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","familiarifolia","Psychotria familiarifolia",NA,"José J. Triana","Triana 134",NA,NA,NA,"South America","Colombia",NA,"[Without locality.]",NA,NA,NA,NA,NA,NA,"Wernham",NA,NA,NA,"Wernham - TYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2009-08-21 07:03:00-03","MO","MOBOT","2517087","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Émile Hassler","Hassler 10703",NA,NA,NA,"South America","Paraguay","Amambay","orillas de bosques húmedos, Estrella",NA,NA,NA,NA,NA,NA,"Standl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2010-06-24 14:45:00-03","MO","MOBOT","100286466","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","salicifolia","Psychotria salicifolia",NA,"Miguel Bang","Bang s.n.",NA,NA,NA,"South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,"Rusby",NA,NA,NA,"R.C. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"275","2010-06-24 14:48:00-03","MO","MOBOT","100286468","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","salicifolia","Psychotria salicifolia",NA,"Miguel Bang","Bang s.n.",NA,NA,NA,"South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,"Rusby",NA,NA,NA,"R.C. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"276","2020-08-31 08:57:28-03","INPA","INPA","139707","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Maury, CM","304","1982","10","26","Southern America","Brasil","Distrito Federal","Próximo a F.Z.D.F., mata de galeria do córrego bragueto. Borda da mata.",NA,NA,NA,"INPA0139707","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,"INPA0139707 INPA0139707_e INPA0139707_e1","Taylor, CM","-47.9296989440918","-15.7797002792358","Brasília",NA,"2014",NA,NA,NA,NA,"10",NA,"70570","auto",NA,NA,NA
"277","2020-08-31 08:57:28-03","INPA","INPA","242271","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Zartman, CE","8552","2011","08","01","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Beira do Rio Anauá abaixo Campinho",NA,NA,NA,"INPA0242271","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,"INPA0242271 INPA0242271_e","Taylor, CM","-61.21626","0.58248","Caracaraí",NA,"2014","-61.21626","0.58248",NA,NA,"10",NA,NA,NA,NA,NA,NA
"278","2020-08-31 08:57:28-03","INPA","INPA","182679","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Pipoly III, JJ","8443","1986","09","13","Southern America","Guianas",NA,"Region: East Demerara. Vicinity of Yarowkabra Housing scheme, E of Forestry Station. Undisturbed and disturbed savanna, scrub forest. On white sand.",NA,NA,NA,"INPA0182679","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,"INPA0182679 INPA0182679_e","Taylor, CM","-58.2","-6.466667",NA,NA,"1982","-58.2","-6.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-31 08:57:28-03","INPA","INPA","192196","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Henkel, TW","5731","1994","07","20","Southern America","Guyana",NA,"Region: Potaro-Siparuni. Pakaraima Mts. Upper Ireng R watershed; E bank Kaatnang River at base of Achiknang",NA,NA,NA,"INPA0192196","Dicotyledon Asterids","Gentianales","Kunth","750","750","INPA0192196 INPA0192196_e","Taylor, CM","-60.133333","-4.983333",NA,NA,"2014","-60.133333","-4.983333",NA,NA,"10",NA,NA,NA,NA,NA,NA
"280","2020-08-31 08:57:28-03","INPA","INPA","192275","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Evans, R","1888","1994","07","17","Southern America","Suriname",NA,"Ca. 0.5 Km N of from Zanderij to Kraka, 3.0 Km from intersection with road from Paranam to Affobaka.",NA,NA,NA,"INPA0192275","Dicotyledon Asterids","Gentianales","Kunth","30","30","INPA0192275 INPA0192275_e","Taylor, CM","-55.133333","-5.5",NA,NA,"1995","-55.133333","-5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-31 08:57:28-03","INPA","INPA","214806","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Chanderbali, A","59","1995","06","09","Southern America","Guyana",NA,"Cuyuni-Mazaruni. Essequibo River; Butakari logging trail.",NA,NA,NA,"INPA0214806","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,"INPA0214806 INPA0214806_e","Taylor, CM","-58.733333","5.766667",NA,NA,"1997","-58.733333","5.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-31 08:57:28-03","INPA","INPA","228757","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Acevedo-Rodríguez, P","14698","2008","08","21","Southern America","Brasil","Amazonas","Tunuí, Forest behind Tunuí village.",NA,NA,NA,"INPA0228757","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,"INPA0228757 INPA0228757_e","Taylor, CM","-68.15","-1.4","São Gabriel da Cachoeira",NA,"2014","-68.15","-1.4",NA,NA,"10",NA,NA,NA,NA,NA,NA
"283","2020-08-31 08:57:28-03","INPA","INPA","264756","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Holanda, ASS","759","2014","09","25","Southern America","Brasil","Amazonas","Rio Demini",NA,NA,NA,"INPA0264756","Dicotyledon Asterids","Gentianales","Kunth",NA,NA,NA,"Taylor, CM","-62.53912","-0.25013","Barcelos",NA,"2014","-62.53912","-0.25013",NA,NA,"09","25",NA,NA,NA,NA,NA
"284","2019-12-19 11:20:21-03","UFG","UFG","44789","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Resende, I.L.M.","1062","2009","01","13",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0044789",NA,NA,"Standl.",NA,NA,"UFG0044789","Resende, I.L.M.","-48.9533004760742","-16.9727993011475","Bela Vista de Goiás",NA,"2009","-48513.95","-16572.7083",NA,NA,"01","13","39117","auto",NA,NA,NA
"285","2019-12-19 11:20:21-03","UFG","UFG","44787","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Resende, I.L.M.","1044","2009","01","13",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0044787",NA,NA,"Standl.",NA,NA,"UFG0044787","Resende, I.L.M.","-48.9533004760742","-16.9727993011475","Bela Vista de Goiás",NA,"2009","-48513.95","-16572.7083",NA,NA,"01","13","39117","auto",NA,NA,NA
"286","2019-12-19 11:20:21-03","UFG","UFG","44773","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Resende, I.L.M.","722","2008","11","04",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0044773",NA,NA,"Standl.",NA,NA,"UFG0044773","Resende, I.L.M.","-48.9533004760742","-16.9727993011475","Bela Vista de Goiás",NA,"2008","-48513.95","-16572.7083",NA,NA,"11","20","39117","auto",NA,NA,NA
"287","2019-12-19 11:20:21-03","UFG","UFG","44771","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Resende, I.L.M.","680","2008","11","04",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0044771",NA,NA,"Standl.",NA,NA,"UFG0044771","Resende, I.L.M.","-48.9533004760742","-16.9727993011475","Bela Vista de Goiás",NA,"2008","-48480.8333","-17013.1667",NA,NA,"09","20","39117","auto",NA,NA,NA
"288","2019-12-19 11:20:21-03","UFG","UFG","44765","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Resende, I.L.M.","528","2008","09","06",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0044765",NA,NA,"Standl.",NA,NA,"UFG0044765","Resende, I.L.M.","-48.9533004760742","-16.9727993011475","Bela Vista de Goiás",NA,"2008","-48480.8333","-17013.1667",NA,NA,"09","20","39117","auto",NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","2407388","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","biacuminata","Mapouria biacuminata","Syntype","Herbert H. Smith","1826","1898",NA,NA,"South America - Neotropics","Colombia","Magdalena","Santa Marta.",NA,NA,"Protologue cites two collection localities and dates.","US00997801",NA,"Rubiales","Rusby",NA,NA,NA,"Hamilton, C. W.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","704006","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","biacuminata","Mapouria biacuminata","Syntype","Herbert H. Smith","1826","1898",NA,NA,"South America - Neotropics","Colombia",NA,"Santa Marta",NA,NA,"Protologue cites two collection localities and dates.","US00138612",NA,"Rubiales","Rusby","610","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","3401265","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. D. Clarke, K. David, C. Chin & C. Perry","5970","1997","7","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 1.5 km N; summit of Warimatipu",NA,NA,NA,NA,NA,"Rubiales","Kunth","880",NA,NA,"Taylor, C. M.","-61.0656","5.83389",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","3024372","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J.-J. de Granville, C. C. Berg, M. J. Jansen-Jacobs & J. van Setten","6155","1984","1","18","South America - Neotropics","French Guiana",NA,"Montagnes de la Trinité, inselberg NW",NA,NA,NA,NA,NA,"Rubiales","Kunth","200",NA,NA,"Taylor, C. M.","-52.33","4.6",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","3333144","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & M. Ameer","9254","1986","12","9","South America - Neotropics","Guyana","Demerara-Mahaica","Along Linden-Soesdyke Hwy, ±1 m E of Soesdyke along steep slopes",NA,NA,NA,NA,NA,"Rubiales","Kunth",NA,"50",NA,"Taylor, C. M.","-58.1833","6.5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","3214307","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & H. Godfrey","7364","1986","5","23","South America - Neotropics","Guyana","Demerara-Mahaica","Yarowkabra settlement and Forestry Commission Station ca. 6 km ESE of station",NA,NA,NA,NA,NA,"Rubiales","Kunth",NA,"10",NA,"Kirkbride, J. H.","-58.1667","6.5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","3265671","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Hoffman, C. Capellaro & L. Patterson","898","1992","1","29","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Arawak Amerindian land, Timberhead Resort, 3 km up Pokerero River from Santa Mission. Near compound",NA,NA,NA,NA,NA,"Rubiales","Kunth","5","10",NA,"Taylor, C. M.","-58.3542","6.5775",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","3344411","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"T. Henkel & M. Chin","5731","1994","7","20","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mtns; Upper Ireng R. watershed; E bank Kaatnang River at base of Achiknang",NA,NA,NA,NA,NA,"Rubiales","Kunth","750",NA,NA,"Taylor, C. M.","-60.1333","4.98333",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","3131278","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly, A. Lorrimer & H. Godfrey","7424","1986","5","24","South America - Neotropics","Guyana","Demerara-Mahaica","Yarowkabra settlement and Forestry Commission Station ca. 3.5 km S of station",NA,NA,NA,"US00636273",NA,"Rubiales","Kunth",NA,"10",NA,"Taylor, C. M.","-58.1667","6.41667",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","1123091","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. S. de la Cruz","2860","1922","11","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kamakusa, Upper Mazaruni R.",NA,NA,NA,"US00636683",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.","-59.9","5.95",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","2598305","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","18177","1966","7","12","South America - Neotropics","Brazil","Distrito Federal","Planalto do Brasil. Riacho Vicente Pires, ca. 15 km. W. of Brasilia, D.F.",NA,NA,NA,"US02522287",NA,"Rubiales","Kunth","1000",NA,"US02522287_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","3103196","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly & K. Alfred","7810","1986","6","15","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., headwaters of the Karowrieng River",NA,NA,NA,"US00635241",NA,"Rubiales","Kunth","712",NA,NA,"Taylor, C. M.","-60.1333","5.71667",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","1902131","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Maguire & D. B. Fanshawe","23133","1944","5","1","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Plateau, Kaieteur Savannas",NA,NA,NA,"US00636682",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.","-59.48","5.16",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
