"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"98","2015-09-03 19:07:14-03","MNHN","RECOLNAT_MNHN_P","P01991879","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Claussen","1841","1","1","Brasil","Minas Gerais",NA,NA,"-43.95","-19.8",NA,NA,"Coll. Nees nº 4. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991879' target='other'> <mi>dwc_moreinfo</mi></a>","P01991879",NA,NA,NA,NA,"hb","P01991879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"99","2015-09-03 19:07:18-03","MNHN","RECOLNAT_MNHN_P","P01991880","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra da Caraça","-43.79084","-17.93018",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991880' target='other'> <mi>dwc_moreinfo</mi></a>","P01991880",NA,NA,NA,NA,"hb","P01991880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"100","2015-09-03 19:07:18-03","MNHN","RECOLNAT_MNHN_P","P01991881","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Miers",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-43.22779","-22.89327",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991881' target='other'> <mi>dwc_moreinfo</mi></a>","P01991881",NA,NA,NA,NA,"hb","P01991881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4273",NA
"101","2015-09-03 19:07:14-03","MNHN","RECOLNAT_MNHN_P","P01991882","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Glaziou, A.","1895","10","23","Brasil","Minas Gerais",NA,"Brésil (Minas) Entre Lagoa do Cercado et São José de Matosinho.","-44.05981","-19.56367",NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991882' target='other'> <mi>dwc_moreinfo</mi></a>","P01991882",NA,NA,NA,NA,"hb","P01991882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22070",NA
"102","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01991886","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Glaziou, A.","1889","2","23","Brésil",NA,NA,"(Rio Jan.) Serra dos Orgaos",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991886' target='other'> <mi>dwc_moreinfo</mi></a>","P01991886",NA,NA,NA,NA,"hb","P01991886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17738",NA
"103","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01991887","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Mosén","1873","11","15","Brasil","Minas Gerais","Caldas","Prov. Minas Geraes, Caldas.","-46.38666","-21.92019",NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991887' target='other'> <mi>dwc_moreinfo</mi></a>","P01991887",NA,NA,NA,NA,"hb","P01991887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"690",NA
"104","2015-09-03 19:06:06-03","MNHN","RECOLNAT_MNHN_P","P02005340","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Glaziou, A.","1893","2","12","Brésil",NA,NA,"Rio Jan. Alta Macahé",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02005340' target='other'> <mi>dwc_moreinfo</mi></a>","P02005340",NA,NA,NA,NA,"hb","P02005340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20453",NA
"105","2015-09-03 19:07:18-03","MNHN","RECOLNAT_MNHN_P","P01991883","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Glaziou, A.","1893","2","18","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.188","-22.324",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991883' target='other'> <mi>dwc_moreinfo</mi></a>","P01991883",NA,NA,NA,NA,"hb","P01991883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20453",NA
"106","2015-09-03 19:07:18-03","MNHN","RECOLNAT_MNHN_P","P01991885","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Glaziou, A.","1891","4","7","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-41.87988","-22.27131",NA,NA,"Nome vulgar: Canella ceiro <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991885' target='other'> <mi>dwc_moreinfo</mi></a>","P01991885",NA,NA,NA,NA,"hb","P01991885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18452",NA
"107","2015-09-03 19:07:18-03","MNHN","RECOLNAT_MNHN_P","P01991884","PreservedSpecimen",NA,"Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Mosén","1874","3","25","Brasil","São Paulo",NA,"Prov. S. Paulo","-46.63331","-23.55052",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991884' target='other'> <mi>dwc_moreinfo</mi></a>","P01991884",NA,NA,NA,NA,"hb","P01991884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1583",NA
"108","2020-12-11 11:37:09-03","UFMG","BHCB","163930","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Mendes, MS","2011","12",NA,"Brasil","Minas Gerais","São Brás do Suaçuí","Área da CSN - Zona rural. Coordenadas aproximadas.","-44.643442","-21.021028","-44.643442","-21.021028","Coordenadas aproximadas.; Arbóreo. Frutos azulados.; Floresta secundária.",NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:37:09-03","UFMG","BHCB","61838","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Coelho, MM","2001","04","02","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.783333","-21.083333","-43.783333","-21.083333","Mata de altitude, arbóreo. Frutos maduros",NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:37:09-03","UFMG","BHCB","144026","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Carmo, FF","2009","02","02","Brasil","Minas Gerais","Moeda","Marinho da Serra/C2","-43.937528","-20.332361","-43.937528","-20.332361","coletado em capão. Afloramento de canga.",NA,"Dicotyledon",NA,"4224","Southern America",NA,NA,"1540","1540",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:37:09-03","UFMG","BHCB","39263","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Brina, AE","1997","01",NA,"Brasil","Minas Gerais",NA,"Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:37:09-03","UFMG","BHCB","25534","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Duarte, AP","1968","11","30","Brasil","Minas Gerais","Carmo do Cajuru",NA,"-44.7710990905762","-20.1842002868652",NA,NA,"Maçaranduba. Árvore de ca. 60 cm diam., madeira de ótima qualidade",NA,"Dicotyledon",NA,"11273","Southern America",NA,NA,NA,NA,NA,NA,"23005","auto",NA,NA,NA,NA,NA
"113","2020-12-11 11:37:09-03","UFMG","BHCB","25534","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Duarte, AP","1968","11","30","Brasil","Minas Gerais","Carmo do Cajuru",NA,"-44.7710990905762","-20.1842002868652",NA,NA,"Maçaranduba. Árvore de ca. 60 cm diam., madeira de ótima qualidade",NA,"Dicotyledon",NA,"11273","Southern America",NA,NA,NA,NA,NA,NA,"23005","auto",NA,NA,NA,NA,NA
"114","2020-12-11 11:37:09-03","UFMG","BHCB","67578","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Dicotyledon",NA,"9946","Southern America",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"115","2020-12-11 11:37:09-03","UFMG","BHCB","35744","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Teixeira, EM; Brina, AE","1990",NA,NA,"Brasil","Minas Gerais","Nazareno",NA,"-44.611400604248","-21.2164001464844",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA,NA,NA
"116","2020-12-11 11:37:09-03","UFMG","BHCB","827","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Schwacke, CAW","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"o líber é comestível",NA,"Dicotyledon",NA,"11089","Southern America",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"117","2020-12-11 11:37:09-03","UFMG","BHCB","42575","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Hoehne, W","1975","11","17","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"118","2020-12-11 11:37:09-03","UFMG","BHCB","96161","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","1999","06","22","Brasil","Espírito Santo","Santa Teresa","Dois Pinheiros, Mata do Banestes","-40.6002998352051","-19.9356002807617",NA,NA,"Mata de encosta. Árvore 21m. DAP 40cm. Fuste 11,5m. Frutos verdes",NA,"Dicotyledon",NA,"2642","Southern America",NA,NA,"650","650",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"119","2020-12-11 11:37:09-03","UFMG","BHCB","23732","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1991","12","14","Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,NA,"Mata. Arbóreo",NA,"Dicotyledon",NA,"827","Southern America",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA
"120","2020-12-11 11:37:09-03","UFMG","BHCB","23735","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1991","11","23","Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"826","Southern America",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA
"121","2020-12-11 11:37:09-03","UFMG","BHCB","23735","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Tameirão Neto, E; Werneck, MS","1991","11","23","Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"Dicotyledon",NA,"826","Southern America",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA
"122","2021-02-11 17:19:22-03","UFPR","UPCB","74618","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Brotto, M.L.","2011","04","18","Brotto, M.L.","2011","04","18","Brasil","Paraná","Telêmaco Borba","Próximo ao rio Tibagi.","-50.542778","-24.415","-50.542778","-24.415","Árvore de 7 m de alt., frutos imaturos. Floresta Ombrófila Mista. (UPCB-DNA 2294).",NA,NA,NA,"644",NA,NA,NA,"692","692",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:19:22-03","UFPR","UPCB","1623","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Guimarães, O.A.","1996","09",NA,"Hatschbach, G.","1957","12","18","Brasil","Paraná","Bocaiúva do Sul","Cabeça D'Anta","-49.1150016784668","-25.2061004638672",NA,NA,"Árvore, 10m, flor esverdeada. Mata..",NA,NA,NA,"4303",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"124","2021-02-11 17:19:22-03","UFPR","UPCB","29421","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Guimarães, O.A.","1996","09",NA,"Hatschbach, G.","1957","12","18","Brasil","Paraná","Bocaiúva do Sul","Cabeça D'Anta","-49.1150016784668","-25.2061004638672",NA,NA,"Árvore, 10m, flor esverdeada. Mata..",NA,NA,NA,"4303",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"125","2021-02-11 17:19:22-03","UFPR","UPCB","14232","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1987","01","10","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Árvore, 10m, fruto imaturo, pouco freqüente em floresta de Araucária..",NA,NA,NA,"1290",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"126","2021-02-11 17:19:22-03","UFPR","UPCB","22958","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp",NA,NA,NA,NA,"Roderjan, C.V.","1993","12","15","Brasil","Paraná","Quatro Barras","Morro Anhagava","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore, 10m. Floresta montana..",NA,NA,NA,"1117",NA,NA,NA,"1200","1200",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"127","2021-02-11 17:19:22-03","UFPR","UPCB","29343","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Silva, S.M. & Kozera, C.","1996","12",NA,"Kozera, C.","1996","11","29","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore ca. 18m, com botões florais..",NA,NA,NA,"408",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"128","2021-02-11 17:19:22-03","UFPR","UPCB","29403","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Santos, E.P.","1996","11","29","Cervi, A.C.","1996","08","17","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"Arvoreta, ca. 3m, frutos verdes. Mata ciliar..",NA,NA,NA,"6141",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"129","2021-02-11 17:19:22-03","UFPR","UPCB","33338","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Uhlmann, A.","1998","04",NA,"Annan, H.M.","1994","04","16","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"Arbusto, 1,5m, flor creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"130","2021-02-11 17:19:22-03","UFPR","UPCB","28382","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","Kopp","Kuniyoshi, Y.S.",NA,NA,NA,"Maranho, L.T.","1993","01","20","Brasil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,"Nome vulgar: pau-Andrade..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"131","2009-07-27 09:31:00-03","MO","MOBOT","1900388","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1900297","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"F.S. Araujo","2002","4","20","Bolivia",NA,NA,"Bias Fortes. Sítio das Areias, setor nordeste da Serra do Ibitipoca. Coleta em Neossolo quartzarênico - areião.",NA,NA,NA,NA,NA,NA,NA,NA,"Araujo 216X","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1900309","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"O.S. Ribas","1996","8","17","Brazil","Paraná",NA,"Serra do Ibitiraquire, subida ao Pico Paraná (Mun. Campina Grande do Sul). Mata da encosta do morro.",NA,NA,NA,NA,NA,NA,NA,NA,"Ribas 1476","South America",NA,NA,"1800.00000000","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1900327","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach","1969","1","9","Brazil","Paraná",NA,"Estr. Graciosa, Alto da Serra (mun. Morretes). Mata encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20696","South America",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1900339","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"RODERJAN","1993","12","15","Brazil","Paraná",NA,"Morro Anhangava (mun. Quatro Barras); floresta montana.",NA,NA,NA,NA,NA,NA,NA,NA,"RODERJAN 1117","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1900351","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"ASSIS","2001","11","10","Brazil","Minas Gerais",NA,"Município de Barroso. Mata do Baú. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,"ASSIS 372","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1900396","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach","1999","5","18","Brazil","Espírito Santo",NA,"Caxixe Quente (Mun. Castelo), floresta atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 69152","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","1900490","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"ASSIS","2002","2","14","Brazil","Minas Gerais",NA,"Município de Barroso, Mata do Baú. Encontrada na borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,"ASSIS 439","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-11-20 06:25:00-02","MO","MOBOT","1900497","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H. van der Werff (MO)",NA,NA,NA,"Y.S. Kuniyoshi","1987","3","30","Brazil","Paraná",NA,"Embrapa (mun. Colombo). Da mata.",NA,NA,NA,NA,NA,NA,NA,NA,"Kuniyoshi 5135","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-01-01 21:00:00-02","MO","MOBOT","3140739","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H.v.d. Werff",NA,NA,NA,"F.H.F. do Nascimento","2000","12","5","Brazil","Bahia",NA,"Rio de Pires: Campo do Cigano. Mota do Cigano. Mata ombrófila montana.","-41.91944","-13.86583",NA,NA,NA,NA,NA,NA,"Nascimento 404","South America",NA,NA,"1650.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-01-01 21:00:00-02","MO","MOBOT","3140932","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H.v.d. Werff",NA,NA,NA,"F.H.F. do Nascimento","1999","2","10","Brazil","Bahia",NA,"Rio de Contas: Mata da base do pico do Itoibira.","-41.88416","-13.36861",NA,NA,NA,NA,NA,NA,"Nascimento 122","South America",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2014-01-01 21:00:00-02","MO","MOBOT","3140956","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","H.v.d. Werff",NA,NA,NA,"F.H.F. do Nascimento","1999","2","10","Brazil","Bahia",NA,"Rio de Contas: Mata da base do pico do Itoibira.","-41.88416","-13.36861",NA,NA,NA,NA,NA,NA,"Nascimento 122","South America",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2016-08-26 09:16:57-03","UFSM","HDCF","71","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) Kopp.","Hatschbach, G.","1979","11","18","Longhi, S. J.","1979","09","20","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,"Floresta de Araucária",NA,NA,NA,"33","América",NA,NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"144","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3064","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Cordeiro, J.; Barboza, E.","2009",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2008","12","08","Brasil","Paraná","Turvo","Propriedade da família Rickli","-52.557508","-25.045278","-52.557508","-25.045278","Árvore heliófita, de tronco tortuoso, ca. 4,5 m. Botões florais de cor ferrugínea. Casca é utilizada como medicamento pela população local. - Relevo: suave-ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,NA,"2430",NA,NA,NA,"934","934",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-10-22 10:02:57-02","UNIOESTE","UNOP","1815","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Brotto, M.L.","2013","06","26","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2013","02","01","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea. Fruto vináceo. Área 1, 80º indivíduo.",NA,NA,NA,"136",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"146","2015-10-22 10:02:57-02","UNIOESTE","UNOP","1821","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Borges, J.P.","2013","06","29","Borges, J.P.; Simão, P.C.; Escher, A.R.; Simão, P.C.; Escher, A.R.","2013","02","25","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea. Fruto vináceo. Área 1, 80º indivíduo.",NA,NA,NA,"142",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"147","2018-09-12 14:48:16-03","UNIOESTE","UNOP","4799","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Temponi, L.G.","2009","03",NA,"Snak, C.","2007","12","12","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222","-53.420556","-24.937222","Árvore ca. 4m. Lâmina discolor, cartácea, nervuras da face abaxial marrons devido aos tricomas. Flor marrom assim como o cálice. Fruto imaturo verde.",NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-10-22 10:02:57-02","UNIOESTE","UNOP","1834","S","Plantae","Lauraceae","Persea","major","Persea major","(Nees) L.E. Kopp","Borges, J.P.","2013","03","06","Borges, J.P.; Simão, P.C.; Simão, P.C.","2013","03","06","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Arbórea. Fruto vináceo. Área 2, 1216º indivíduo.",NA,NA,NA,"155",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA
"149","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","12960",NA,"Plantae","Lauraceae","Persea","major","Persea major","(Ness) Kopp","H. van der Werff/1999",NA,NA,NA,"G. Hatschbach; et al","1999","05","18","Brasil","Espírito Santo","Castelo","Caxixe Quente","-41.184700012207","-20.6035995483398",NA,NA,"Árvore, 7m, floresta atlântica. EX HERB MBM","MBML012960",NA,NA,"69152",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"150","2018-10-09 16:31:36-03","UFLA","ESAL","1038","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","L.Cézanne",NA,NA,NA,"Heringer, EP",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
