"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","infraspecificEpithet"
"102","2020-12-21 16:41:02-03","MBM","MBM","401982","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Barboza, E.","Barboza, E.","4442","2016","02","01","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611",NA,"Planta ereta, espigas vinosas.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM401982",NA,"(Kunth) Nash","920","920","2016",NA,NA,"-49.2375","-25.443611",NA,NA,"02","10",NA,NA,NA,NA
"103","2020-12-21 16:41:02-03","MBM","MBM","402556","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Barboza, E.","Brotto, M.L.; Lubow, S.; Lubow, S.","2233","2016","02","18","Southern America","Brazil","Paraná","Curitiba","Alto Boqueirão","-49.236111","-25.545",NA,"Erva cespitosa com 1,2m de altura; espigas castanhas.; Estepe (Campos de Curitiba).","MBM402556","MBM402556","(Kunth) Nash","900","900","2016",NA,NA,"-49.236111","-25.545",NA,NA,"03","30",NA,NA,NA,NA
"104","2020-12-21 16:41:02-03","MBM","MBM","402578","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","2206","2016","02","15","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611",NA,"Erva cespitosa com 90cm de altura; espigas com filamentos roxos de pontas douradas.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM402578",NA,"(Kunth) Nash","920","920","2016",NA,NA,"-49.2375","-25.443611",NA,NA,"03","30",NA,NA,NA,NA
"105","2020-12-21 16:41:02-03","MBM","MBM","411677","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Cordeiro, J.","Cordeiro, J.; Silva, J.M.; Ceolin, L.; Silva, J.M.; Ceolin, L.","5375","2015","02","21","Southern America","Brazil","Paraná","Curitiba","Tatuquara, Eletrolux","-49.325","-25.553333",NA,"Erva cespitosa.; Campo limpo, seco.","MBM411677",NA,"(Kunth) Nash","911","911","2015",NA,NA,"-49.325","-25.553333",NA,NA,"02","21",NA,NA,NA,NA
"106","2020-12-21 16:41:02-03","MBM","MBM","416708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Marinero, F.","Marinero, F.; Fiuza, F.; Fiuza, F.","682","2018","04","17","Southern America","Brazil","Paraná","Castro","Propriedade particular","-50.148889","-24.776111",NA,"Herbácea cespitosa 60 cm; espiguetas marrons.; Estepe gramíneo-lenhosa.","MBM416708",NA,"(Kunth) Nash","1170","1170","2018",NA,NA,"-50.148889","-24.776111",NA,NA,"04","25",NA,NA,NA,NA
"107","2020-12-21 16:41:02-03","MBM","MBM","407042","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Cordeiro, J.","Deconto, L.R.","s.n.","2012","02","02","Southern America","Brazil","Paraná","Candói","Fazenda Rodeio Velho 1, Monitoramento UHE Fundão - Santa Clara","-52.0558013916016","-25.5722007751465",NA,"Campo úmido.","MBM407042","MBM407042","(Kunth) Nash",NA,NA,"2016","42664","auto",NA,NA,NA,NA,"11","16",NA,NA,NA,NA
"108","2020-12-21 16:41:02-03","MBM","MBM","2064","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Hatschbach, G.","15242",NA,NA,NA,"Southern America","Brazil","Paraná","Contenda","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,"MBM002064","MBM002064","(Kunth) Nash",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:41:02-03","MBM","MBM","208464","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Clayton, W.D.","Dombrowski, L.T.","4773",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208464",NA,"(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:41:02-03","MBM","MBM","208458","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Clayton, W.D.","Dombrowski, L.T.; et al.; et al.","1597",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208458",NA,"(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:41:02-03","MBM","MBM","208474","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Dombrowski, L.T.","5872",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208474",NA,"(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:41:02-03","MBM","MBM","208475","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Dombrowski, L.T.","5980",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208475",NA,"(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:41:02-03","MBM","MBM","208556","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Dombrowski, L.T.","5903",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208556","MBM208556","(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:41:02-03","MBM","MBM","29337","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Kummrow, R.","371",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM029337","MBM029337","(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:41:02-03","MBM","MBM","208471","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","13259",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208471",NA,"(Kunth) Nash",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:41:02-03","MBM","MBM","208463","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Dombrowski, L.T.","14183",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM208463",NA,"(Kunth) Nash",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:41:02-03","MBM","MBM","9524","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Hatschbach, G.","21126",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Km 127","-52.4160995483398","-25.4078006744385",NA,NA,"MBM009524","MBM009524","(Kunth) Nash",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:41:02-03","MBM","MBM","19470","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","28220",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Rio Chopim","-51.9906005859375","-26.4841995239258",NA,NA,"MBM019470","MBM019470","(Kunth) Nash",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:41:02-03","MBM","MBM","222796","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","14400",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM222796","MBM222796","(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:41:02-03","MBM","MBM","208476","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","14265",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208476",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:41:02-03","MBM","MBM","208467","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Kierski, M.I.; et al.; et al.","133",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208467",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:41:02-03","MBM","MBM","208468","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","12404",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208468",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:41:02-03","MBM","MBM","208469","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","12830",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208469",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:41:02-03","MBM","MBM","208470","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","13681",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208470",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:41:02-03","MBM","MBM","208472","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Dombrowski, L.T.","8949",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208472",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:41:02-03","MBM","MBM","208473","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dombrowski, L.T.","Dombrowski, L.T.","9374",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM208473",NA,"(Kunth) Nash",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:41:02-03","MBM","MBM","208461","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Hatschbach, G.","Imaguire, N.","2270",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM208461",NA,"(Kunth) Nash",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:41:02-03","MBM","MBM","208460","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Hatschbach, G.","Imaguire, N.","2270",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM208460",NA,"(Kunth) Nash",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:41:02-03","MBM","MBM","168294","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Hatschbach, G.","Imaguire, N.","2270",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM168294","MBM168294","(Kunth) Nash",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:41:02-03","MBM","MBM","208459","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Dombrowski, L.T.","9595",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM208459",NA,"(Kunth) Nash",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:41:02-03","MBM","MBM","26284","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Clayton, W.D.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","12292",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Rio Jaguariaíva, Barra do Mortes","-49.7057991027832","-24.2511005401611",NA,NA,"MBM026284","MBM026284","(Kunth) Nash",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:28:35-03","PUC-RIO","FCAB","1492","PreservedSpecimen","Plantae",NA,"Angiospermae","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"P.E. Leite S.J.","s.n.","1946","02",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"001492",NA,"(Kunth) Nash","1600","1600",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2013-01-07 15:23:51-02","MNHN","RECOLNAT_MNHN_P","P00669473","PreservedSpecimen",NA,NA,NA,"Poaceae","Andropogon","stipoides","Andropogon stipoides","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Colombie]",NA,NA,"Ibague [Nov. gen. sp. : Crescit in temperatis regni Novogranatensis, inter Popayan et Almaguer, prope Rio Putes, S. Miguel et La Ascension, in radicibus montis Socoboni]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669473' target='other'> <mi>dwc_moreinfo</mi></a>","P00669473","P00669473_01","Kunth","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA
"134","2020-10-01 14:27:08-03","JBB","HEPH","21681","S","Plantae","Monocotyledon","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Oliveira, RC; Chacon, RG","Azevedo, INC de","341","2005","03","31","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área do Cristo Redentor","-47.85","-15.866667",NA,NA,NA,NA,"(Kunth) Nash.","1020","1020","2005",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:27:08-03","JBB","HEPH","32609","S","Plantae","Monocotyledon","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Chacon, RG","Chacon, RG; Soares, ACA; Oliveira, JAS","1426","2017","04","18","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo á nascente do Córrego Tapera","-47.882778","-15.914306",NA,NA,NA,NA,"(Kunth) Nash.",NA,NA,"2017",NA,NA,"-47.882778","-15.914306",NA,NA,"04",NA,NA,NA,NA,NA
"136","2021-02-11 17:21:20-03","UFPR","UPCB","86350","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Cordeiro, J.","2036","2002","02","28",NA,"Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Planta formando touceiras. Campo limpo, seco..","UPCB0040154","UPCB0040154","(Kunth) Nash",NA,NA,"2004","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:21:20-03","UFPR","UPCB","9215","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Hatschbach, G.","25102","1970","10","23",NA,"Brasil","Mato Grosso do Sul","Rio Brilhante","Rio Anhandui","-54.5463981628418","-21.8019008636475",NA,"Brejo..","UPCB0040149","UPCB0040149","Nash",NA,NA,"1972","65544","auto",NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"138","2021-02-11 17:21:20-03","UFPR","UPCB","84662","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, S.A.","Cordeiro, J.","1604","1999","11","13",NA,"Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Em touceira. Campo limpo, seco..","UPCB0040151","UPCB0040151","(Kunth) Nash",NA,NA,"2004","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-10-25 12:43:00-02","MO","MOBOT","240217","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","stipoides","Andropogon stipoides",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Colombia","Tolima",NA,"Ibague (Novaganada -- int Popayan and Almaguer --- int Socobani)","-75.2642","4.43537",NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"140","2010-11-23 21:46:00-02","MO","MOBOT","1928544","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","G. Davidse (MO)","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2639","1992","9","26","South America","Guyana","Rupununi",NA,"Kusad Mountains. Bush-island on base of slope","-59.83333","2.75",NA,NA,NA,NA,"(Kunth) Nash","150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1928529","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","R. Seidel","Mónica Moraes","Moraes R. 783","1986","3","31","South America","Bolivia","Beni","Yacuma","Estació Biológica Beni, pista de El Porvenir, sabana xeromórfica","-66.36666","-14.65",NA,NA,NA,NA,"(Kunth) Nash","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-11-26 05:40:00-02","MO","MOBOT","100353426","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J.R.I. Wood|David J.N. Hind|Julia Gutiérrez R.","Wood 23028","2007","3","8","South America","Bolivia","Santa Cruz","Florida","El Fuerte, Samaipata.","-63.8280556","-18.1683334",NA,NA,NA,NA,"(Kunth) Nash","1874.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"143","2012-03-27 17:58:00-03","MO","MOBOT","1519940","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"P. Saravia","Saravia 903",NA,NA,NA,"South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1802866","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davilla","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10739","1976","2","27","South America","Brazil","Minas Gerais",NA,"1 km E of Itutinga along Highway 265 to Barbacena. Rocky hillside with grassland and a few scattered shrubs.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1120",NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1824421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12169","1976","4","9","South America","Brazil","Distrito Federal",NA,"3 km W of the Goias-Distrito Federal border along Highway BR-020-030.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235",NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1859957","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","St. G. Beck","Stephan G. Beck","Beck 18351","1990","1","6","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas. Pampa-monte al aldo de la pista de aterrizaje","-68.18333","-13.81666",NA,NA,NA,NA,"(Kunth) Nash","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1928538","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J. Hoock","Hoock 952","1956","8","12","South America","Guyana","Rupununi",NA,"Route de Good Hope",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2012-04-06 10:04:00-03","MO","MOBOT","1928540","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","J. Blydenstein","Blydenstein 1711","1963","9","24","South America","Colombia","Meta","Puerto Lopez","Llanos Orientales. Hacienda San Cayetano, al lado de la carretera a Villavicencio",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-05-07 06:03:00-03","MO","MOBOT","1928541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Ynés Mexia","Mexia 5647","1931","4","17","South America","Brazil","Minas Gerais",NA,"Corinto. Fazenda do Diamante; top of Serra do Angico; grassland near thicket",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-04-03 10:50:00-03","MO","MOBOT","1945423","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J.R.I. Wood","Wood 8103","1994","3","13","South America","Bolivia","Chuquisaca","Oropeza","3 KM from Punilla hacia Ravelo",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"151","2009-06-25 13:34:00-03","MO","MOBOT","2075951","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Paul C. Hutchison|J. Kenneth Wright","Hutchison 5384","1964","5","26","South America","Peru","Cajamarca","Celendin","Canyon of Río Marañon above Balsas, 5 km below summit of road to Calendin.","-78.01666","-6.83333",NA,NA,NA,NA,"(Kunth) Nash","2930.00000000","2930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"442",NA
"152","2012-04-20 10:36:00-03","MO","MOBOT","216016","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J. Hoock","Hoock 950","1956","8","15","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-01-04 05:10:00-02","MO","MOBOT","2249753","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dávila, P.","Bernadino S. Bertoni","Bertoni 2728","1946","2","20","South America","Argentina","Misiones","Apóstoles","San José","-55.78333","-27.76666",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-08-22 07:53:00-03","MO","MOBOT","232330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Gerrit Davidse (MO)","Elsa M. Zardini|R. Velázquez","Zardini 25569","1991","1","5","South America","Paraguay","Caaguazú",NA,"2 km N of Arroyo Yuquyry.","-55.9166667","-25.25",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"515",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","233526","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Simon Lægaard","Lægaard 70363","1988","2","23","South America","Ecuador","Loja",NA,"Road Loja - Saraguro.","-79.23333","-3.88333",NA,NA,NA,NA,"(Kunth) Nash","2000.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
