"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"214","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","22989","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Eric Smidt",NA,NA,NA,NA,"Epífita; brancas com nervuras rósea;","Liliopsida","(Sw.) Lindl.","F.C. de Quero",NA,NA,NA,"Brasil","São Paulo","Uchôa","arredores","-49.1699981689453","-20.9500007629395","19864","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","22837","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Eric Smidt",NA,NA,NA,NA,"Epífita; brancas com nervuras rósea;","Liliopsida","(Sw.) Lindl.","E.C. Smidt",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Jd. Britânia","-45.4099998474121","-23.6200008392334","30093","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-31 09:19:38-03","INPA","INPA","104332","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Miranda, FEL de","1985",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Teixeira, LOA","1982","05","18","Brasil","Rondônia","Ariquemes","Mineração Mibrasa, Setor Alto Candeias, Km 128. Sudoeste de Ariquemes. Vegetação na Serra com bastante luz, sobre grandes pedras.","-63.583333","-10.583333",NA,NA,"595","Southern America",NA,"INPA0104332","INPA0104332 INPA0104332_e INPA0104332_e1","-63.583333","-10.583333",NA,NA,NA,NA,NA,NA,NA
"217","2020-08-31 09:19:38-03","INPA","INPA","104330","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Miranda, FEL de","1985",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Teixeira, LOA","1982","05","18","Brasil","Rondônia","Ariquemes","Mineração Mibrasa, Setor Alto Candeias, Km 128. Sudoeste de Ariquemes. Vegetação na Serra com bastante luz, sobre grandes pedras.","-63.583333","-10.583333",NA,NA,"593","Southern America",NA,"INPA0104330","INPA0104330 INPA0104330_e INPA0104330_e1","-63.583333","-10.583333",NA,NA,NA,NA,NA,NA,NA
"218","2020-08-31 09:19:38-03","INPA","INPA","177033","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Hágsater, E","2017",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Macêdo, M","1991","10","04","Brasil","Mato Grosso","Alta Floresta","Alta Floresta, Fazenda Mogno, pátio da Sede Velha.","-56.853139","-9.876497",NA,NA,"3060","Southern America",NA,"INPA0177033","INPA0177033 INPA0177033_e INPA0177033_e1","-56.853139","-9.876497",NA,NA,NA,NA,NA,NA,NA
"219","2020-08-31 09:19:38-03","INPA","INPA","113508","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Miranda, FEL de","1983",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Silva, MN da","1983","05","20","Brasil","Pará","Itaituba","BR 163, km 1229, Estrada Santarém-Cuiabá, BR 163, Km 1229. Mata alta de terra firme, solo argilo-arenoso.","-55.9","-4.6",NA,NA,"386","Southern America",NA,"INPA0113508","INPA0113508 INPA0113508_e","-55.9","-4.6",NA,NA,NA,NA,NA,NA,NA
"220","2021-01-10 20:51:55-03","INPA","INPA","288761","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Krahl, AH","2019","07","28","Brasil","Amazonas","Iranduba","AM-070, Km 15.","-60.206889","-3.193361",NA,NA,"1292","Southern America",NA,"INPA0288761",NA,"-60.206889","-3.193361",NA,NA,NA,NA,NA,NA,NA
"221","2021-01-10 20:51:55-03","INPA","INPA","288762","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Krahl, AH","2019","07","28","Brasil","Amazonas","Iranduba","AM-070, Km 15.","-60.206889","-3.193361",NA,NA,"1293","Southern America",NA,"INPA0288762",NA,"-60.206889","-3.193361",NA,NA,NA,NA,NA,NA,NA
"222","2020-08-31 09:19:38-03","INPA","INPA","95182","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Braga, PIS","1980",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Ferreira, CAC","1980","07","17","Brasil","Pará","Oriximiná","Rio Trombetas, Rio Trombetas, margem esquerda, igarapé Candeeiro, a Oeste do lago Erepecu.","-57.106239","-1.493697",NA,NA,"1589","Southern America",NA,"INPA0095182","INPA0095182 INPA0095182_e INPA0095182_e1","-57.106239","-1.493697",NA,NA,NA,NA,NA,NA,NA
"223","2020-08-31 09:19:38-03","INPA","INPA","96438","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Braga, PIS","1980",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Ferreira, CAC","1980","09","06","Brasil","Pará","Oriximiná","Rio Paru do Oeste, Rio Paru do Oeste, margem direita.","-56.654044","-1.017244",NA,NA,"2199","Southern America",NA,"INPA0096438","INPA0096438 INPA0096438_e INPA0096438_e1","-56.654044","-1.017244",NA,NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:19:38-03","INPA","INPA","96678","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Braga, PIS","1980",NA,NA,NA,NA,NA,"(Sw.) Lindl.","Ferreira, CAC","1980","09","09","Brasil","Pará","Oriximiná","Rio Paru do Oeste, Rio Paru do Oeste, margem direita, lago Araça, entre o rio Trombetas e Cachoeira Pancada","-56.069428","-1.430425",NA,NA,"2330","Southern America",NA,"INPA0096678","INPA0096678 INPA0096678_e INPA0096678_e1","-56.069428","-1.430425",NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","38837",NA,"Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","D.R.Couto -15/3/2005","2005","03","15",NA,"Epífita em Coffea arabica. Sítio Sr. Waldecir Cabral.",NA,"(Sw.) Lindl.","D.R. Couto","2005","03","15","Brasil","Espírito Santo","Mimoso do Sul","Novo Brasil- Conceição de Muqui","-41.3664016723633","-21.0641994476318","29430","auto","269",NA,NA,"MBML038837","MBML038837",NA,NA,"670","670",NA,NA,NA,NA,NA
"226","2020-06-15 15:31:06-03","UNESP-RC","HRCB","72716","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Sabino, G.P.",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Shima",NA,NA,NA,"Brasil","São Paulo","Rio Claro","Parque Geológico de Assistência","-47.587111","-22.506611",NA,NA,NA,NA,NA,NA,NA,"47º35'13.6W","22º30'23.8S",NA,NA,NA,NA,NA,NA,NA
"227","2020-06-15 15:31:06-03","UNESP-RC","HRCB","74535","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G.M. Marcusso",NA,NA,NA,NA,NA,NA,"(Sx.) Lindl.","Borgiani",NA,NA,NA,"Brasil","São Paulo","Itirapina","Fragmento de cerrado sensu stricto na Rodovia Municipal Ayrton Senna, próximo ao posto de combustível","-47.868889","-22.1775",NA,NA,NA,NA,NA,NA,NA,"47º52'08W","22º10'39S",NA,NA,NA,NA,NA,NA,NA
"228","2017-11-24 14:11:54-02","UFLA","ESAL","16667","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Cássio van den Berg",NA,NA,NA,NA,"erva; 0.4m; rosa;; formação antrópica",NA,"(Sw.) Lindl.","Leandro A. Rocha",NA,NA,NA,"Brasil","Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975","45214","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-06-10 10:11:20-03","FZB-BH","BHZB","5883","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","R.C.Motta","2006","05",NA,NA,"Epífita. Coord: 42°38' W a 48°28' W e 19°45' S a 19°30' S.",NA,NA,"Ordones, J. et al.","2006","03","27","Brasil","MG","Mariana","Parque Estadual do Rio Doce - Campolina - Coletada na estrada antes do salão dourado","-42.633333","-19.5",NA,NA,"1014",NA,NA,NA,NA,"42W 38'","19S 30'",NA,NA,NA,NA,NA,NA,NA
"230","2014-11-06 16:18:28-02","UFPB","EAN","3102","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Herbácea; flores liláses..Habitat: Epífita",NA,"(Sw.) Lindl.","L. P. Felix ; G. V. Dornelas","1985","09",NA,"Brasil","Goiás","Piracanjuba",NA,"-49.0167","-17.3028","41044","auto","341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","1795670","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. Cuatrecasas","1939","11","7","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,"7492","South America - Neotropics",NA,NA,NA,NA,NA,"240","240",NA,NA,NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","537548","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. M. Curran","1916","4",NA,"Colombia","Bolívar",NA,NA,NA,NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,NA,NA,"150","600",NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","1457797","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","G. Klug","1933","12",NA,"Peru","San Martín",NA,NA,NA,NA,NA,NA,"3391","South America - Neotropics",NA,NA,NA,NA,NA,"1200","1600",NA,NA,NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","3384187","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Christenson, E. A.",NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. D. Clarke","1997","5","25","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"5000","South America - Neotropics",NA,NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","1518989","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","W. A. Archer","1931","4",NA,"Colombia","Chocó",NA,NA,NA,NA,NA,NA,"1804","South America - Neotropics",NA,NA,NA,NA,NA,"60","60",NA,NA,NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","1902254","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","B. Maguire & D. B. Fanshawe","1944","4","30","Guyana",NA,NA,NA,NA,NA,NA,NA,"23100","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","1022913","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. N. Rose & G. Rose","1918","10","6","Ecuador",NA,NA,NA,NA,NA,NA,NA,"23417","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","1747555","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","O. E. White","1921","7","19","Bolivia",NA,NA,NA,NA,NA,NA,NA,"273","South America - Neotropics",NA,NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","537920","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. A. Samuels","1916","5","23","Suriname","Paramaribo",NA,NA,NA,NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","2704181","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. Schunke Vigo","1964","4","13","Peru","Loreto",NA,NA,NA,NA,NA,NA,"6388","South America - Neotropics",NA,NA,NA,NA,NA,"210","210",NA,NA,NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","1517495","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","Q. Jalm","1918","6",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"1322","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Hágsater, E.",NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","1987","10","11","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"201","South America - Neotropics",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","1284931","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","F. Holmgren","1919","11","17","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2947201A","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. Teppner","1979","6","2","Peru","Junín",NA,NA,NA,NA,NA,NA,"29","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","2818302","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","I. L. Wiggins","1964","2","20","Ecuador","Colón",NA,NA,NA,NA,NA,NA,"18804","South America - Neotropics",NA,NA,NA,NA,NA,"200","200",NA,NA,NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","1359434","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","E. P. Killip & A. C. Smith","1929","6","16","Peru","Junín",NA,NA,NA,NA,NA,NA,"25149","South America - Neotropics",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","3263916","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Christenson, E. A.",NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","B. Hoffman","1991","12","14","Guyana","Barima-Waini",NA,NA,NA,NA,NA,NA,"602","South America - Neotropics",NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","1066181","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. F. Pittier","1921","2","16","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,"9235","South America - Neotropics",NA,NA,NA,NA,NA,"550","550",NA,NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","814703","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. F. A. von Eggers","1892","1",NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,"14230","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","921014","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","A. Stewart","1905","10","2","Ecuador","Colón",NA,NA,NA,NA,NA,NA,"1145","South America - Neotropics",NA,NA,NA,NA,NA,"137","137",NA,NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2435092","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. J. Wurdack & J. V. Monachino","1955","12","10","Venezuela","Bolivar",NA,NA,NA,NA,NA,NA,"39786","South America - Neotropics",NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","243759","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","L. Lee","1888","4","8","Ecuador","Colón",NA,NA,NA,NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","3231895","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","G. Hatschbach & J. M. Silva","1990","9","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"54445","South America",NA,"US00511205","US00511205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","2625341","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","A. C. Brade","1918","10","13","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"7747","South America - Neotropics",NA,"US00008996","US00008996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Romero, Gustavo A.",NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","2004","6","28","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"12132","South America - Neotropics",NA,NA,NA,NA,NA,"488",NA,NA,NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","1519088","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","W. A. Archer","1931","4",NA,"Colombia","Chocó",NA,NA,NA,NA,NA,NA,"1987","South America - Neotropics",NA,NA,NA,NA,NA,"60","60",NA,NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","1708916","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","O. L. Haught","1944","5","7","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,"4143","South America - Neotropics",NA,NA,NA,NA,NA,"250","250",NA,NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","1797829","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","J. Cuatrecasas","1939","11","1","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,"7360","South America - Neotropics",NA,NA,NA,NA,NA,"240","240",NA,NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3017099","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","P. S. Bentley","1983","2","10","Ecuador","Colón",NA,NA,NA,NA,NA,NA,"213","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2429860","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","M. Cárdenas","1959","8",NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"5696","South America - Neotropics",NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Romero, Gustavo A.",NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","2009","5","17","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"6648","South America - Neotropics",NA,NA,NA,NA,NA,"478",NA,NA,NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","814488","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","H. H. Rusby & R. Squires","1896","4",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"399","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","1909250","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,"1",NA,"Monocotyledonae","(Sw.) Lindl.","F. Cardona","1946","9","21","Guyana",NA,NA,NA,NA,NA,NA,NA,"1646","South America - Neotropics",NA,NA,NA,NA,NA,"420","420",NA,NA,NA,NA,NA
"264","2020-09-02 16:35:17-03","Cenargen","CEN","31523","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","1998","08",NA,"1","Reservatório em formação do AHE Serra da Mesa. Planta com folhas de coloração vinácea. Labelo com a parte central amarelada e estrias lilás mais escuras.",NA,"(Sw.) Lindl.","Bruno Machado Teles Walter","1998","07","16","Brasil","GO","CAMPINACU","No antigo vale do rio Carneiro, subindo, próximo ao final do lago (naquele ponto).",NA,NA,NA,NA,"4235",NA,"Exsicatas","CEN00031523","CEN00031523",NA,NA,"450","450",NA,NA,NA,NA,NA
"265","2020-09-02 16:35:17-03","Cenargen","CEN","14034","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","1990","08",NA,"1",NA,NA,"(Sw.) Lindl.","Roberto Fontes Vieira","1990","08","09","Brasil","DF","BRASILIA","Fercal; APA da Cafuringa; a 38 km do Cenargen.","-47.9296989440918","-15.7797002792358","70570","auto","361",NA,"Exsicatas","CEN00014034","CEN00014034",NA,NA,"910","910",NA,NA,NA,NA,NA
"266","2020-09-02 16:35:17-03","Cenargen","CEN","15096","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","1991","06",NA,"1",NA,NA,"(Sw.) Lindl.","Luciano de Bem Bianchetti","1991","06","16","Brasil","DF","BRASILIA","Margem do Ribeirão Jacaré quando cortado pela DF-100","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,"Exsicatas","CEN00015096","CEN00015096",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-09-02 16:35:17-03","Cenargen","CEN","34425","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J. A. N. Batista","1999","08",NA,"1","Mata ciliar inundada aberta.Somente observado este exemplar. Em plena floração. Ocorrendo em Luetzelburgia.",NA,"(Sw.) Lindl.","João Aguiar Nogueira Batista","1999","08","31","Brasil","DF","BRASILIA","Reserva Ecológica do Guará. Atrás do Guará I. Área entre a EPTG e o final da reserva onde a mata é cortada pelo metro. Em trecho da mata um pouco abaixo da sede da ACPB (associação de criadores de passaros de Brasília).","-47.9296989440918","-15.7797002792358","70570","auto","935",NA,"Unicata","CEN00034425","CEN00034425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-09-02 16:35:17-03","Cenargen","CEN","15097","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","1990","08",NA,"1","Flores róseas-arroxeado com nervuras, em todas as peças, mais escuras.",NA,"(Sw.) Lindl.","João Aguiar Nogueira Batista","1990","08","05","Brasil","GO","FORMOSA","Estrada Formosa - Alvorada do Norte, cerca de 10 km NE do povoado Bezerra.","-47.334400177002","-15.5371999740601","113054","auto","98",NA,"Exsicatas","CEN00015097","CEN00015097",NA,NA,NA,NA,NA,NA,NA,NA,NA
