"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"221","2020-12-20 21:17:33-03","UFV","VIC","13382","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC013382","VIC013382",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-20 21:17:33-03","UFV","VIC","13459","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Capoeirão José Brás.",NA,NA,NA,NA,NA,NA,"VIC013459","VIC013459",NA,NA,"s.n.",NA,NA,"Casca externa lisa, base gretada interna bege, alburno creme, oxida rapidamente.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:17:33-03","UFV","VIC","13616","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC013616","VIC013616",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:17:33-03","UFV","VIC","13832","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1992","03","20","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,NA,NA,NA,"VIC013832","VIC013832",NA,NA,"s.n.",NA,NA,"Casca cinza-esverdeada a amarelada, gretada em pequenas placas deiscentes; casca interna creme com estrias vermelhas com exsudato sanguinolento, fluxo lento; folíolo página inferior pubescente; fruto verde. CAP 19 cm; altura de 5,0 met",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-20 21:17:33-03","UFV","VIC","13922","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,NA,NA,NA,"VIC013922","VIC013922",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-20 21:17:33-03","UFV","VIC","14024","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Vasco.",NA,NA,NA,NA,NA,NA,"VIC014024","VIC014024",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-20 21:17:33-03","UFV","VIC","14044","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata.",NA,NA,NA,NA,NA,NA,"VIC014044","VIC014044",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-20 21:17:33-03","UFV","VIC","14533","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Barreiro.",NA,NA,NA,NA,NA,NA,"VIC014533","VIC014533",NA,NA,"s.n.",NA,NA,"Com frutos, casca cinza gretada; casca interna bege com estrias vermelhas exsudato sanguinolento, tardio; fluxo lento, página inferior pubescente.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-20 21:17:33-03","UFV","VIC","14744","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata de Furnas.",NA,NA,NA,NA,NA,NA,"VIC014744","VIC014744",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-20 21:17:33-03","UFV","VIC","14745","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata de Furnas.",NA,NA,NA,NA,NA,NA,"VIC014745","VIC014745",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-20 21:17:33-03","UFV","VIC","16413","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1992","08","14","Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC016413","VIC016413",NA,NA,"s.n.",NA,NA,"Casca cinza lisa a irregularmente gretada; casca interna bege com estrias vermelhas e vinho, exsudato pouco, tardio em pontos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-20 21:17:33-03","UFV","VIC","16928","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Projeto Jaíba","1996","10","15","Brasil","Minas Gerais","Mocambinho","Ao lado do posto médico",NA,NA,NA,NA,NA,NA,"VIC016928","VIC016928",NA,NA,"47",NA,NA,"Árvore, 5 m, fruto imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-20 21:17:33-03","UFV","VIC","32480","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","07",NA,"Vaz, A.F.; et al.","1992","03","25","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso, Fazenda do Curtume Carioca. Mata de Pedra Ferro.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,"VIC032480","VIC032480",NA,NA,"966",NA,NA,"Árvore, c.a. de 10 metros de altura. Frutos com parte nuclear verde escura e ala verde clara.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-20 21:17:33-03","UFV","VIC","33984","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Durigan, G.","2008","09","23","Guerin, N.; et al.","2008","09","23","Brasil","São Paulo","Águas de Santa Bárbara","E. Ec. Águas de Santa Bárbara, Cerrado típico com invasão de braquiária, gordura e pinus esparso.","-49.22","-22.813611","-49.22","-22.813611",NA,NA,"VIC033984","VIC033984",NA,NA,"150",NA,NA,"Árvore, c.a. de 3,0 metros de altura. Fruto jovem.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-20 21:17:33-03","UFV","VIC","36304","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Fernandes, J.M.",NA,NA,NA,"Fernandes, J.M.; et al.","2005","11","23","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento da Eva.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC036304",NA,NA,NA,"100",NA,NA,"Floresta Estacional Semidecidual. Árvore 7m altura; presença de cálice nos frutos jovens.","16385","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-20 21:17:33-03","UFV","VIC","36310A","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Fernandes, J.M.",NA,NA,NA,"Fernandes, J.M.","2006","06","28","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento da Eva.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC36310A",NA,NA,NA,"302",NA,NA,"Floresta Estacional Semidecidual. Árvore de 10 m alt., fruto maduro.","16385","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-20 21:17:33-03","UFV","VIC","21719","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Fernandes, J.M.","2005","09","21","Fernandes, J.M.; et al.","2005","09","21","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento da Eva. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC021719","VIC021719",NA,NA,"50",NA,NA,"Árvore, c.a. de 7,0 metros de altura; fruto maduro.","16385","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-20 21:17:33-03","UFV","VIC","36624","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Dutra, V.F.; Fernandes, J.M.","2008","01","20","Brasil","Minas Gerais","Diamantina","Estrada para Extração","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"VIC036624","VIC036624",NA,NA,"444",NA,NA,"Arbusto ca. 2m frutos jovens verdes.","101169","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-20 21:17:33-03","UFV","VIC","10675","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","12",NA,"Alvarenga, D.","1988","10","10","Brasil","Minas Gerais","Formoso","Fazenda Matinha, Mata ciliar; córrego matinha.","-46.2318992614746","-14.9467000961304",NA,NA,NA,NA,"VIC010675","VIC010675",NA,NA,"111",NA,NA,"Árvore, c.a. de 6,0 metros de altura; frutos imaturos de cor verde-amarelados.","79140","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-20 21:17:33-03","UFV","VIC","21032","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Lima, L.C.P.","2005","06","20","Lima, L.C.P.; et al.","2005","06","17","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Trilha da Mata de Belém. Mata.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"VIC021032","VIC021032",NA,NA,"370",NA,NA,"Árvore, c.a. de 3,0 metros de altura. Fruto esverdeado.","33524","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-20 21:17:33-03","UFV","VIC","22663","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A.","1999","12",NA,"Bortoluzzi, R.L.C.; et al.","1998","12","15","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC022663","VIC022663",NA,NA,"408",NA,NA,"Liana, nas margens da Lagoa do Aníbal. Frutos marrons escuros quando secos, região da semente cor preto.","28215","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-20 21:17:33-03","UFV","VIC","22696","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A.","1999","12",NA,"Bovini, M.G.","1998","10","28","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Margem da Lagoa do Bispo.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC022696","VIC022696",NA,NA,"1562",NA,NA,"Árvore, c.a. de 10 metros de altura, heliófila. Folíolos cartáceos, discolores. Frutos secos marrons.","28215","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-20 21:17:33-03","UFV","VIC","29001","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A.L.B.","2004","07","06","Dutra, V.F.; Thiago, P.S.S.; Silva, J.L.","2004","03","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC029001","VIC029001",NA,NA,"205",NA,NA,"Arvoreta cerca de 5 metros e altura, frutos jovens verdes, filito.","44599","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-20 21:17:33-03","UFV","VIC","29000","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A.L.B.","2004","07","06","Vieira, M.F.; Carvalho, A.F.; Dutra, V.F.; Garcia, F.C.P.","2004","01","22","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC029000","VIC029000",NA,NA,"174",NA,NA,"Arvoreta cerca de 5 metros de altura,incio de frutificação, frutos jovens verdes, Canga.","44599","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-12-20 21:17:33-03","UFV","VIC","28307","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Dutra, V.F.","2003","09","30","Dutra, V.F.; Garcia, F.C.P.; Carvalho, A.F.","2003","09","30","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC028307","VIC028307",NA,NA,"134",NA,NA,"Arbusto aproximadamente 2 metros em frutificação, Sâmara marrom escuro sobre filito.","44599","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-20 21:17:33-03","UFV","VIC","25588","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","12",NA,"Valente, G.E.","2001","03","28","Brasil","Minas Gerais","Teixeiras","BR Teixeiras - Viçosa, À esquerda da BR, em direção à Viçosa, c.a. de 1.500 metros de Teixeiras.","-42.8567008972168","-20.6511001586914",NA,NA,NA,NA,"VIC025588","VIC025588",NA,NA,"637",NA,NA,"Árvore, c.a. de 10 metros de altura. Fruto do tipo sâmara, cultriforme, com núcleo seminífero basal, semente solitária.","10355","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-20 21:17:33-03","UFV","VIC","2223","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Mendonça-Filho, C.V.","2000","04","10","Kuhlmann, J.G.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002223","VIC002223",NA,NA,"s.n.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-20 21:17:33-03","UFV","VIC","13289","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Silva, A.F. da; Fontes, N.R.L.","1994","05","05","Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC013289","VIC013289",NA,NA,"s.n.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-20 21:17:33-03","UFV","VIC","20112","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Meira Neto, J.A.A.","1994","11",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC020112","VIC020112",NA,NA,"2137",NA,NA,"Árvore, c.a. de 9,0 metros de altura.","13937","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-20 21:17:33-03","UFV","VIC","4545","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Mendonça-Filho, C.V.","2002","06",NA,"Irwin, H.S.","1959","02","24","Brasil","Minas Gerais","Viçosa","E. S. A. V., Beira de pasto. Solo argiloso vermelho.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC004545","VIC004545",NA,NA,"s.n.",NA,NA,"Árvore com copa redonda, c.a. de 5,0 metros de altura. Fruto verde. Ocasional.","13937","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-20 21:17:33-03","UFV","VIC","259","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Mendonça-Filho, C.V.","2000","04","10","Mexia, Y.","1930","02","19","Brasil","Minas Gerais","Viçosa","E. S. A. V., Morro noroeste da construção principal; floresta cortada.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000259","VIC000259",NA,NA,"4361",NA,NA,"Árvore, c.a. de 8,0 metros de altura, espalhada, com folhagem densa. Fruto vagem verde.","13937","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-20 21:17:33-03","UFV","VIC","11498","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Sartori, A.","1994","07","12","Morellato-Fonzar, L.P.C.; Rodrigues, R.R.","1984","10","01","Brasil","São Paulo","Jundiaí","Serra do Japi - Mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"VIC011498","VIC011498",NA,NA,"s.n.",NA,NA,"Árvore, c.a. de 12 metros de altura; frutos novos, verdes.","17840","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-20 21:17:33-03","UFV","VIC","041936","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Siqueira, L.C. de; Fernandes, J.M.","2012","09","11","Brasil","Minas Gerais","Araponga","PESB, Serras da cabeças.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC041936","VIC041936",NA,NA,"727",NA,NA,"Trepador, presença de frutos verdes e imaturos.","16385","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-20 21:17:33-03","UFV","VIC","38493","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Silva Nunes","2001","03","15","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha estrada portaria- Área de camping","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC038493","VIC038493",NA,NA,"42",NA,NA,"Na beira de estrada.","28215","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-20 21:17:33-03","UFV","VIC","20113","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Meira Neto, J.A.A.","1994","11",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC020113","VIC020113",NA,NA,"2174",NA,NA,"Planta jovem, c.a. de 10 metros de altura.","13937","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-20 21:17:33-03","UFV","VIC","1560","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Alvim, P.","1944","03","07","Kuhlmann, J.G.","1934","11","22","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC001560","VIC001560",NA,NA,"s.n.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-20 21:17:33-03","UFV","VIC","2221","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Alvim, P.","1944","03","07","Kuhlmann, J.G.","1935","10","10","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002221","VIC002221",NA,NA,"s.n.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-20 21:17:33-03","UFV","VIC","29354","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","12",NA,"Vieira, A.O.S.","1999","10","28","Brasil","Paraná","São Jerônimo da Serra","Área de Cerrado na entrada da cidade.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"VIC029354","VIC029354",NA,NA,"704",NA,NA,"Árvore, c.a. de 6,0 metros de altura.","30511","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-20 21:17:34-03","UFV","VIC","39212","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Filardi, F.L.R.; et al.","2005","05","03","Brasil","Minas Gerais","Volta Grande","Rod. Recepção-Viveiro","-48","-20","-48","-20",NA,NA,"VIC039212","VIC039212",NA,NA,"574",NA,NA,"Frutos; Árvore; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-20 21:17:34-03","UFV","VIC","21039","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","Filardi, F.L.R.","2009","12",NA,"Garcia, F.C.P.; Carvalho, A.F.","2005","11","06","Brasil","Minas Gerais","Ouro Preto","Estrada Ouro Preto - São Bartolomeu, Borda de mata.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC021039","VIC021039",NA,NA,"1098",NA,NA,"Liana. Cálice e corola esverdeados.","44599","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-20 21:17:34-03","UFV","VIC","36315","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","Fernandes, J.M.","2006","03","26","Fernandes, J.M.","2006","03","26","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento da Lurdinha. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC036315","VIC036315",NA,NA,"242",NA,NA,"Liana; fruto maduro.","16385","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:17:34-03","UFV","VIC","23832","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.","1993","09","01","Brasil","Minas Gerais","Uberlândia","Indianápolis - RSMR, Próximo à casa de visita.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"VIC023832","VIC023832",NA,NA,"1796",NA,NA,"Árvore, c.a. de 7,0 metros de altura. Flores brancas esverdeadas.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-20 21:17:34-03","UFV","VIC","23831","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Filardi, F.L.R.","2009","12",NA,"Mota, A.L.P.","1992","08","21","Brasil","Minas Gerais","Uberlândia","Área 23 Vasco - UHE de Miranda","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"VIC023831","VIC023831",NA,NA,"1304",NA,NA,"Casca cinza irregularmente gretada, casca interna bege com estrias rosa avermelhadas, alburnp bege com exsudato tardio em ponto vermelho rosado. Botões florais verde negros. Folha nova.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"264","2020-02-27 16:43:55-03","UFSC","CTBS","4719","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Menezes, H.F.","2019",NA,NA,"Menezes, H.F. & Pastore, J.F.B.","2019","11","07","Brasil","São Paulo","Cunha","Estrada Real entre Cunha e o Bairro do Monjollo","-44.897083","-23.139861","44°53'49.5W","23°08'23.5S",NA,NA,NA,NA,NA,NA,"463",NA,NA,"Árvore 5m de altura. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-02-27 16:43:55-03","UFSC","CTBS","4723","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Menezes, H.F.","2019",NA,NA,"Menezes, H.F. & Pastore, J.F.B.","2019","11","07","Brasil","São Paulo","Cunha","Capelinha, Rodovia Paulo Virgínio","-44.906111","-23.136778","44°54'22W","23°08'12.4S",NA,NA,NA,NA,NA,NA,"467",NA,NA,"Árvore 3m de altura. Frutos verdes compressos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-24 17:09:10-03","UFES","SAMES","2493","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Ribeiro,R.D.; Farney,C.;Araujo,D.S.D.;Menezes,L.F.T.;Silva,J.C.","2007","07","05","Brasil","Espírito Santo","Conceição da Barra","Fazenda Rancho Tropical II. Comunidade de Lajinha. Restinga arbórea sobre cordão arenoso.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES02493",NA,NA,NA,"861",NA,NA,"Trepadeira lenhosa, ramos roliços não armados (pelo menos não visto espinhos). Folhas discolores. Frutos pedunculos, sâmaras com núcleo seminífero e alas amareladas.","41644","auto",NA,NA,NA,NA,NA,NA,NA
"267","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023633","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","C. V. Mendonca",NA,NA,NA,"G. Hatschbach; M. Hatschbach, E. Barbosa","1997","11","23","Brazil","Minas Gerais",NA,"Rod. MG-010, córrego Passa Sete (Mun. Conceição do Mato Dentro).","-43.417678","-19.042033",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","67427",NA,NA,"Arvore 15m; floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023652","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","C. V. Mendonça F",NA,NA,NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","1999","5","20","Brazil","Espirito Santo",NA,"Itaunas (Mun. Conceicao da Barra).","-39.70507","-18.42437",NA,NA,"5",NA,NA,NA,"Magnoliophyta","Fabales","69231",NA,NA,"Trepadeira lenhosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023653","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","V. E. Rudd",NA,NA,NA,"G. Hatschbach; R. Callejas","1983","11","30","Brazil","Parana",NA,"Serrinha (mun. Antonina).","-48.7167","-25.45",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","47168",NA,NA,"Trepadeira lenhosa, flor alvescente.",NA,NA,NA,NA,NA,NA,NA,NA,NA
