"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"104","2012-04-10 05:01:00-03","MO","MOBOT","2440813","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Elena Schwindt","Schwindt 916",NA,NA,NA,"South America","Argentina","Misiones","Oasis",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,"Cainguás","-55.25","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-08-21 06:32:00-03","MO","MOBOT","2458045","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Balduino Rambo","Rambo 51611",NA,NA,NA,"South America","Brazil","Rio Grande do Sul","Vacaria. Passo do Socorro",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-16 06:16:00-03","MO","MOBOT","2515453","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Benedict (Benjamin) Balansa","Balansa 1591","1874","1",NA,"South America","Paraguay","Guairá","Villa Rica",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2016-11-15 05:15:00-02","MO","MOBOT","2515478","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Antonio C. Krapovickas","Krapovickas 13939",NA,NA,NA,"South America","Paraguay","San Pedro","8 km de San Estanislao",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-02-19 16:04:00-02","MO","MOBOT","2515495","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 28324","1993","3","28","South America","Paraguay","Alto Paraná","Pirá Pytá, 12 Km NE de Hernandarias. Ea. Sta.Elena",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","Krapovickas, A., //",NA,"-54.58333","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA
"109","2012-04-20 05:09:00-03","MO","MOBOT","2515510","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 30115","1995","10","11","South America","Paraguay","Caaguazú","Cnia. Pindo, camino entre Itaquyry y Curuguati. Estribaciones de la Sra. de San Joaquin",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","Krapovickas, A., //",NA,"-55.33333","-24.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA
"110","2011-03-16 21:52:00-03","MO","MOBOT","2516119","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Osvaldo Del Puerto","Del Puerto 3646",NA,NA,NA,"South America","Uruguay","Rivera","Bajada de Pena",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3121649","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Nélida Soria","Soria Rey 4205","1990","4","17","South America","Paraguay","Cordillera","Pirareta. Orillas de campos de cultivos.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-08-24 12:06:00-03","MO","MOBOT","3121722","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Itaipú Binacional","Itaipú Binacional 543","1979","10","18","South America","Paraguay","Alto Paraná","Rva. Tatí Yupí, Sabana - campo alto.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","Antonio Krapovickas, VII/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-11-23 18:54:00-02","MO","MOBOT","3407285","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Renée H. Fortunato|Rosa Guaglianone|Erik Garino","Fortunato 2341","1991",NA,NA,"South America","Argentina","Formosa","Dpto. Patino: por ruta 86, a 11 km del desvio a Cogoik, en direcc. E a General Belgrano",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovckas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-05-07 07:25:00-03","MO","MOBOT","969659","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 41260","1994","9","16","South America","Paraguay","Concepción","Estancia Bello Horizonte. On limestone.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovickas (CTES)",NA,"-57.4247223","-22.7972222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"961","4"
"115","2008-05-27 22:02:00-03","MO","MOBOT","969809","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 41343","1994","10","13","South America","Paraguay","Concepción","Estancia Bello Horizonte. Savanna on black soil.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovickas (CTES)",NA,"-57.43333","-22.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,"966","5"
"116","2008-05-27 22:02:00-03","MO","MOBOT","970238","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Elsa M. Zardini|A. Ramirez","Zardini 41393","1994","10","14","South America","Paraguay","Concepción","Parque Nacional San Luis de la Sierra. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovickas (CTES)",NA,"-57.34972","-22.67222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"270.00000000",NA,"967","4"
"117","2008-05-27 22:02:00-03","MO","MOBOT","970435","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 41531","1994","10","15","South America","Paraguay","Concepción","Estancia Santa Maria de la Sierra. Woodland savanna on limestone.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell","A. Krapovickas (CTES)",NA,"-57.51833","-22.68555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,"972","4"
"118","2016-08-26 09:16:59-03","UFSM","HDCF","3897","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Longhi, S. J.","1254","1988","11","07","América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"(A. St. -Hil.) Fryxell",NA,"Chapada","-53.067798614502","-28.0552997589111",NA,NA,"23411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-07 11:44:36-03","FUVATES","HVAT","5270","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","M. Caumo","s.n.","2017","02","08",NA,"Brasil","Rio Grande do Sul","Vila Capivarita, Horto Tarumã CMPC.",NA,"Herbácea; APP com vegetação campestre, estágio inicial.","HVAT00005270",NA,"(A.St.-Hil.) Fryxell","E. Freitas","Pantano Grande","-52.485833","-30.324444",NA,NA,NA,NA,"2017","03","10","-52º29'9''W","-30º19'28''S",NA,NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","1541011","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","P. Jorgensen","4587","1931","3",NA,"South America","Paraguay",NA,"Tapyten?",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2564561","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","G. Hatschbach","15441","1966","12","14","South America","Brazil","Paraná","Estrada Palmas-Mangueirinha.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2102099","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","B. Rambo","51611","1952","12","26","South America","Brazil","Rio Grande do Sul","Passo do Socorro P.Vacaria",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2056245","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","J. E. Montes","3376","1948","11","12","South America","Argentina","Misiones","Puerto Rico.",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,"Cainguás",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"205",NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2104145","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","E. Schwindt","916","1948","11","16","South America","Argentina","Misiones","Dep. Cainguas. Oasis",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2250497","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","L. B. Smith & R. M. Klein","8314","1956","12","5","South America","Brazil","Santa Catarina","Camp W of Curitibanos and near Campos Novos,",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,"Curitibanos","-50.584400177002","-27.2828006744385",NA,"Dicotyledonae","25987","auto",NA,NA,NA,NA,NA,"850","950",NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1692173","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","S. Campinas & J. Santoro","795","1936","11","5","South America - Neotropics","Brazil","São Paulo","Jardim Chapadao",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","2055216","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","E. Hassler","6943",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3471081","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","E. M. Zardini & L. Guerrero","44090","1995","11","29","South America","Paraguay","Caaguazú","Estigarriba (=Pastoreo)",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,NA,"-55.8019","-25.3958",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2169680","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","G. Hatschbach","3441","1953","10","25","South America","Brazil","Paraná","Fazenda Monte Alegre",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"Dicotyledonae","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","3112355","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","G. Hatschbach","3441","1953","10","25","South America","Brazil","Paraná","Fazenda Monte Alegre",NA,NA,NA,NA,"(A. St.-Hil.) Fryxell",NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"Dicotyledonae","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2250498","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","L. B. Smith & R. M. Klein","8315","1956","12","5","South America","Brazil","Santa Catarina","Camp W of Curitibanos and near Campos Novos,",NA,NA,"US01176730",NA,"(A. St.-Hil.) Fryxell",NA,"Curitibanos","-50.584400177002","-27.2828006744385","US01176730_01","Dicotyledonae","25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"132","2019-11-13 11:24:51-03","USP","SPF","16795","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Sem coletor","s.n.","1980",NA,NA,NA,"Brasil","São Paulo","Cidade Universitária. Depto de Botânica.",NA,NA,"SPF00016795",NA,"(A.St.-Hil.) Fryxell","Krapovickas, A","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1987","01",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-25 13:52:31-03","UNIVILLE","JOI","10789","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","E. Pasini","451","2010","11","06",NA,"Brasil","Rio Grande do Sul",NA,NA,"coletada em campo alterado.; HABITAT: beira da estrada","JOI010789",NA,"(A.St.-Hil.) Fryxell","F.C.S Vieira","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,"34187","auto","2019","07","12",NA,NA,NA,NA,NA,NA
"134","2015-03-13 18:50:10-03","F","FMNH-SEEDPLANTS","V0240536F","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240536F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0240536F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-03-13 18:50:10-03","F","FMNH-SEEDPLANTS","V0240537F","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240537F","Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0240537F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-01-31 20:01:33-02","F","FMNH-SEEDPLANTS","V0240538F","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","G. Lavia","61","1995","12","11","South America","Uruguay",NA,NA,NA,NA,"V0240538F","Spermatophyta",NA,NA,NA,"-55.7933","-32.8667","V0240538F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-03-13 18:50:10-03","F","FMNH-SEEDPLANTS","V0240539F","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0240539F","Spermatophyta",NA,NA,NA,"-64.9208","-35.3869","V0240539F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-01-25 15:42:22-02","IAC","IAC","10369","S","Plantae",NA,"Malvaceae-8.Malvoideae","Krapovickasia","urticifolia","Krapovickasia urticifolia","A.B. Joly","s/nº","1946","11","27",NA,"Brasil","São Paulo","Butantã",NA,"Recebido da Faculdade de Filosofia, Ciências e Letras de São Paulo em 02/12/1948",NA,NA,"(A.St.-Hil.) Fryxell","A. Krapovickas","São Paulo","-46.6361","-23.5475",NA,NA,NA,NA,"1987","01","17","-46.6361","-23.5475",NA,NA,NA,NA
"139","2019-01-25 15:42:22-02","IAC","IAC","12841","S","Plantae",NA,"Malvaceae-8.Malvoideae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Huidobro","4861","1947","02","21",NA,"Argentina","Misiones",NA,NA,"da argentina em Maio de 1950.",NA,NA,"(A.St.-Hil.) Fryxell","A. Krapovickas","Candelaria","-55.7333","-27.4667",NA,NA,NA,NA,"1987","01","17","-55.7333","-27.4667",NA,NA,NA,NA
"140","2019-01-25 15:42:22-02","IAC","IAC","21674","S","Plantae",NA,"Malvaceae-8.Malvoideae","Krapovickasia","urticifolia","Krapovickasia urticifolia","A. Krapovickas & C.L. Cristóbal","12010","1966","01","15",NA,"Argentina","Corrientes","25Km E de Ituzaingó",NA,NA,NA,NA,"(A.St.-Hil.) Fryxell","A. Krapovickas","Ituzaingó","-56.7333","-27.5667",NA,NA,NA,NA,"1987","01","17","-56.7333","-27.5667",NA,NA,NA,NA
"141","2019-01-25 15:42:22-02","IAC","IAC","5901","S","Plantae",NA,"Malvaceae-8.Malvoideae","Krapovickasia","urticifolia","Krapovickasia urticifolia","H.P. Krug","s/nº","1940","11","26",NA,"Brasil","São Paulo","Jardim Guanabara",NA,NA,NA,NA,"(A.St.-Hil.) Fryxell","A. Krapovickas","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1987","01","17","-47.0608","-22.9056",NA,NA,NA,NA
"142","2019-01-25 15:42:22-02","IAC","IAC","795","S","Plantae",NA,"Malvaceae-8.Malvoideae","Krapovickasia","urticifolia","Krapovickasia urticifolia","J. Santoro","s/nº","1936","11","05",NA,"Brasil","São Paulo","Jardim Chapadão",NA,NA,NA,NA,"(A.St.-Hil.) Fryxell","A. Krapovickas","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1987","01","17","-47.0608","-22.9056",NA,NA,NA,NA
"143","2020-11-12 17:01:26-03","UEL","FUEL","55594","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Gonzatti, F","2288","2016","12","16",NA,"Brasil","Rio Grande do Sul","em entrada de loteamento",NA,NA,"FUEL055594","Tracheophyta","(A.St.-Hil.) Fryxell","Grings, M","Caxias do Sul","-50.893056","-29.076111",NA,NA,NA,NA,"2017","06","02","-50.893056","-29.076111","800","800",NA,NA
"144","2019-10-16 14:13:37-03","UEL","FUEL","48814","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Pasini, E","451","2010","11","06",NA,"Brasil","Rio Grande do Sul","Beira da estrada, campo alterado",NA,NA,"OK","Tracheophyta","(A.St.-Hil.) Fryxell","Bovini, MG","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,"34187","auto","2012","12",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-20 14:57:34-03","UFSC","FLOR","53584","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","700","2013","11","24",NA,"Brasil","Paraná","Fazenda Nossa Senhora de Fátima, Prorpietários: Alberto Claudemir Reis e Celcio Luiz Reis, Responsável: Junior.",NA,NA,"FLOR0053584",NA,"(A.St.-Hil.) Fryxell","Trevisan, R.; Campestrini, S.","Coronel Domingos Soares","-51.907778","-26.368333",NA,NA,NA,NA,"2014","01","22","51º54'28''W","26º22'6''S","1092","1092",NA,NA
"146","2020-08-20 14:57:34-03","UFSC","FLOR","22214","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Falkenberg, D.B.","18","1982","12","13",NA,"Brasil","Rio Grande do Sul",NA,NA,"subarbusto prostrado Habitat: campo","FLOR0022214",NA,"(A.St.-Hil.) Fryxell","Grings, M.","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"50525","auto","2019","09","11",NA,NA,NA,NA,NA,NA
"147","2020-08-20 20:39:51-03","UFSC","FLOR","8462","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Falkenberg, D.B.; Irgang, B.E.","271","1982","04","16",NA,"Brasil","Rio Grande do Sul","Viveiro da SMAN.",NA,NA,"FLOR0008462",NA,"(A.St.-Hil.) Fryxell","Krapovickas, A.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-08-20 20:39:51-03","UFSC","FLOR","23333","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.L.","3862","1984","11","19",NA,"Brasil","Rio Grande do Sul","km 21 da estrada (RS ?) entre Soledade e Espumoso.",NA,"erva rasteira, numerosa, dispersa, flor rosada-clara","FLOR0023333",NA,"(A.St.-Hil.) Fryxell","Bueno, O.L.","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"42411","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-08-20 20:39:51-03","UFSC","FLOR","8438","PreservedSpecimen","Plantae","Malvales","Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Falkenberg, D.B.","291","1982","04","03",NA,"Brasil","Rio Grande do Sul","Itapuã.",NA,NA,"FLOR0008438",NA,"(A.St.-Hil.) Fryxell","Krapovickas, A.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto","1984",NA,NA,NA,NA,"20","20",NA,NA
"150","2021-02-08 12:43:20-03","UFRGS","ICN","156653","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","s.n.","1983","11","06","América do Sul","Brasil","RS","Fazenda Faxinal",NA,"Doação de Karner Hagelund.",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"29956","auto","2011","04","01",NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:43:20-03","UFRGS","ICN","162436","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","13844","1982","03","13","América do Sul","Brasil","RS","Granja Faxinal",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"29956","auto","2009","11","05",NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:43:20-03","UFRGS","ICN","050715","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Cabral, E","164","1980","02","22","América do Sul","Argentina","Corrientes","Empalme ruta 34 y ruta 14",NA,"Doação CTES; Flores amarillas; Borde de camino",NA,"Dicotyledon","(A.St.-Hil.) Fryxell",NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:43:20-03","UFRGS","ICN","059936","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Tressens, SG; Vanni, R; Cabral, E; Radovancich, A; Cáceres, S","1449","1981","12","02","América do Sul","Argentina","Corrientes","3 km SW de Gdor. Virasoro",NA,"Doação CTES; Flores rosadas; Em campo",NA,"Dicotyledon","(A.St.-Hil.) Fryxell",NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:43:20-03","UFRGS","ICN","156654","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","14639","1983","10","29","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund.",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Morro Sapucaia",NA,NA,NA,NA,NA,NA,"2011","04","01",NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:43:20-03","UFRGS","ICN","156655","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","14640","1983","10","29","América do Sul","Brasil","RS",NA,NA,"Doação de Karner Hagelund.",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Morro Sapucaia",NA,NA,NA,NA,NA,NA,"2010","04","27",NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:43:20-03","UFRGS","ICN","160011","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Freitas, E","660","2009","02","27","América do Sul","Brasil","RS","Gruta São Tomé (29°36'17S 55°04'29W )",NA,"Herbácea, ramos prostados; Campo seco de solo arenoso e pedregoso",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Trevisan, R","São Francisco de Assis","-55.074722","-29.604722",NA,NA,NA,NA,"2009",NA,NA,"-55.074722","-29.604722",NA,NA,NA,NA
"157","2021-02-08 12:43:20-03","UFRGS","ICN","162200","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","693","2009","02","27","América do Sul","Brasil","SC","28°29.634'S 49°43.642'W",NA,"erva reptante, frutificando; em topo de coxilha campestre",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Bom Jardim da Serra","-49.727222","-28.493889",NA,NA,NA,NA,NA,NA,NA,"-49.727222","-28.493889","1196","1196",NA,NA
"158","2021-02-08 12:43:20-03","UFRGS","ICN","163032","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M; Paniz, R","854","2009","12","12","América do Sul","Brasil","RS","Cerro Palomas S 30° 49'37.3 W 55°20'43.1",NA,"erva reptante frutificando; em campo da encosta do cerro",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Santana do Livramento","-55.345278","-30.826944",NA,NA,NA,NA,NA,NA,NA,"-55.345278","-30.826944",NA,NA,NA,NA
"159","2021-02-08 12:43:20-03","UFRGS","ICN","164059","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Matzenbacher, NI","3006","2009","11","29","América do Sul","Brasil","RS","Fazenda São Maximiano",NA,"flores róseas; herbaceae, campo",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Guaíba","-51.386111","-30.180833",NA,NA,NA,NA,"2010",NA,NA,"-51.386111","-30.180833",NA,NA,NA,NA
