"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","class","relatedCatalogItem","coordinatePrecision","geoFlag","relationshipType","fieldNumber","typeStatus","individualCount"
"46","2020-10-14 10:06:37-03","FURB","FURB","65398","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Schwirkowski, P.","2019","09","28","Schwirkowski, P.","2019","09","28","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Linha férrea, próximo à URVE.","-49.3122222","-26.3083333","-49.3122222","-26.3083333","FURB65398","FURB65398","750","750","3496",NA,NA,NA,"Transição entre FOM e FOD Habitat: Borda de mata, heliófita. Cálice verde, corola amarela Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-11-08 08:56:30-03","FURB","FURB","401","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Cordeiro, J","2006",NA,NA,"Elgin","1995","08","21","Brasil","Santa Catarina","Bombinhas","Praia da Tainha.","-48.5169982910156","-27.1380004882812",NA,NA,"FURB43878","FURB43878","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA
"48","2020-10-14 10:06:37-03","FURB","FURB","5062","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Oliveira, AA de","2010","09","14","Gasper, A.L. de","2006","11","02","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,"FURB43875","FURB43875",NA,NA,"467",NA,NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA
"49","2021-03-16 17:55:10-03","UCS","HUCS","41937","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers.","Sobral, M.","2010","01",NA,"Codorin, T.","2009","10","09","Brasil","Santa Catarina","Taiô","Passo Manso, Fazenda Tarumã","-50.129447","-27.000294","-50.129447","-27.000294",NA,NA,"812","812","191",NA,NA,NA,"FURB: 18250; Ecótono FOD, estádio avançado de sucessão","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-16 17:55:10-03","UCS","HUCS","49565","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers.","Schwirkowski, P.","2018","08","11","Schwirkowski, P.","2018","08","11","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.388889","-26.293611","-49.388889","-26.293611",NA,NA,"850","850","2980",NA,NA,NA,"FOM. Caíva. Heliófita. Cálice verde, corola amarelada","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-16 17:55:10-03","UCS","HUCS","1006","PreservedSpecimen","Plantae","Solanaceae","Markea","longipes","Markea longipes","(Sendtn.) Cuatrecasas","Smith, S.F.","1985","07",NA,"Sehnem, A.","1967","10","05","Brasil","Santa Catarina","Lagoa do Peri","Ilha de Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Arbustiva ad silvam&nf;ASSL - 9528","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:41:11-03","UTFPR","HCF","22891","S","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","J. Cordeiro","2011",NA,NA,"J.M. Silva","2011","09","22","Brasil","PR","Palmeira","Cercado","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"7843",NA,NA,NA,"arbusto, 3 m, flor creme esverdeada. Sobre afloramentos rochosos.",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"53","2020-12-21 16:45:30-03","MBM","MBM","58098","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hunziker, A.T.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Furna","-48.7118988037109","-25.4286003112793",NA,NA,"MBM058098","MBM058098",NA,NA,"40196","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"54","2020-12-21 16:45:30-03","MBM","MBM","27320","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"MBM027320","MBM027320",NA,NA,"27544","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"55","2020-12-21 16:45:30-03","MBM","MBM","14950","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM014950","MBM014950",NA,NA,"22329","Southern America",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"56","2020-12-21 16:45:30-03","MBM","MBM","6351","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Frenzel, A.",NA,NA,NA,"Brazil","Paraná","Prudentópolis","Linha Esperança","-50.9777984619141","-25.2131004333496",NA,NA,"MBM006351","MBM006351",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA
"57","2020-12-21 16:45:30-03","MBM","MBM","329824","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Stehmann, J.R.","2009","07","17","Assis, M.A.","2004","08","15","Brazil","São Paulo","Piedade","Fazenda Rondo do Buzio, Floresta Ombrófila Densa Montana, Vegetação Secundária","-47.4199981689453","-23.7099990844727",NA,NA,"MBM329824","MBM329824",NA,NA,"1727","Southern America",NA,NA,"Arvoreta escandente crescendo sobre rocha, ca. 3m de altura, flores com cálice verde; corola amarela esverdeada e filetes com anteras branco",NA,NA,NA,NA,"30307","auto",NA,NA,NA,NA
"58","2020-12-21 16:45:30-03","MBM","MBM","104917","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Carvalho, L.F. de",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","Córrego do Cavalo","-40.6591987609863","-20.3633003234863",NA,NA,"MBM104917","MBM104917",NA,NA,"49968","Southern America",NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA
"59","2020-12-21 16:45:30-03","MBM","MBM","118815","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Estrada da Ribeira, Boa Vista","-48.9911003112793","-24.6571998596191",NA,NA,"MBM118815","MBM118815",NA,NA,"51287","Southern America",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA
"60","2020-12-21 16:45:30-03","MBM","MBM","24162","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Figueira de Braça","-48.7118988037109","-25.4286003112793",NA,NA,"MBM024162","MBM024162",NA,NA,"30366","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"61","2020-12-21 16:45:30-03","MBM","MBM","203588","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Barboza, E.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Estrada para o Parque das Lauráceas, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"MBM203588","MBM203588",NA,NA,"1326","Southern America",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"62","2020-12-21 16:45:30-03","MBM","MBM","209363","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Campo Magro","Caverna do Sumidouro","-49.4514007568359","-25.3686008453369",NA,NA,"MBM209363","MBM209363",NA,NA,"560","Southern America",NA,NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA
"63","2020-12-21 16:45:30-03","MBM","MBM","242412","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,"MBM242412","MBM242412",NA,NA,"3056","Southern America",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"64","2020-12-21 16:45:30-03","MBM","MBM","58097","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio da Vila","-48.5092010498047","-25.5200004577637",NA,NA,"MBM058097","MBM058097",NA,NA,"40159","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"65","2020-12-21 16:45:30-03","MBM","MBM","267602","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Labiak, P.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM267602","MBM267602",NA,NA,"2005","Southern America",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"66","2020-12-21 16:45:30-03","MBM","MBM","38530","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"MBM038530","MBM038530",NA,NA,"34835","Southern America",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"67","2020-12-21 16:45:30-03","MBM","MBM","163777","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Tibagi","Cânion do Rio Iapó, Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"MBM163777","MBM163777",NA,NA,"59691","Southern America",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"68","2020-12-21 16:45:30-03","MBM","MBM","340632","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Stehmann, J.R.","2009","07","15","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","2008","05","21","Brazil","Paraná","Tibagi","Morro do Jacaré","-50.4136009216309","-24.5093994140625",NA,NA,"MBM340632","MBM340632",NA,NA,"6544","Southern America",NA,NA,"Epífita, flor creme. Encosta do paredão. Unicata",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"69","2020-12-21 16:45:30-03","MBM","MBM","217767","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Tunas","Estrada para o Parque das Lauráceas, Rio Capivari",NA,NA,NA,NA,"MBM217767","MBM217767",NA,NA,"1963","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:45:30-03","MBM","MBM","386160","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Larocca, P.","2013","11","14","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","2013","10","24","Brazil","Paraná","Piraquara","Recreio da Serra","-49.010406","-25.452994","-49.010406","-25.452994","MBM386160","MBM386160","1130","1130","1397","Southern America",NA,NA,"Liana; flor amarela.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:45:30-03","MBM","MBM","386160","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Larocca, P.","2013","11","14","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","2013","10","24","Brazil","Paraná","Piraquara","Recreio da Serra","-49.010406","-25.452994","-49.010406","-25.452994","MBM386160","MBM386160","1130","1130","1397","Southern America",NA,NA,"Liana; flor amarela.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:45:30-03","MBM","MBM","392174","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Brotto, M.L.","2014","09","09","Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","2014","08","28","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada","-48.695139","-24.852778","-48.695139","-24.852778","MBM392174","MBM392174","883","883","1779","Southern America",NA,NA,"Trepadeira ciófila; flor verde-amarelada.; Floresta Ombrófila Densa Montana, vegetação secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:45:30-03","MBM","MBM","409714","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Brotto, M.L.","2017","08","23","Brotto, M.L.; Rau, T.G.; Rau, T.G.","2017","06","28","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.711111","-24.853333","-48.711111","-24.853333","MBM409714","MBM409714","896","896","2482","Southern America",NA,NA,"Liana; corola amarelo-esverdeada.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:45:30-03","MBM","MBM","415051","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Brotto, M.L.","2018","10","12","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","10","09","Brazil","Paraná","Tibagi","Rio Tibagi","-50.385556","-24.580278","-50.385556","-24.580278","MBM415051","MBM415051","720","720","1874","Southern America",NA,NA,"Arbusto sobre bloco de arenito no interior de floresta de encosta; flor com corola amarelo-esverdeado.; Ecotono Floresta Ombrófila Mista / Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:45:30-03","MBM","MBM","415323","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Roher, D.","2018","12","07","Roher, D.; Dutra, M.; Dutra, M.","2018","11","09","Brazil","Paraná","Tibagi","UHE Tibagi Montante, margem direita","-50.387222","-24.584444","-50.387222","-24.584444","MBM415323",NA,"715","715","395","Southern America",NA,NA,"Epífita crescendo sobre afloramento rochoso, flor esverdeada.; Zona ripária do Rio Tibagi - Ecotone - Floresta Estacional Semidescidual, Cerrado, Floresta Ombrofila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:45:30-03","MBM","MBM","423988","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers",NA,NA,NA,NA,"Alves, A.","2016","09","16","Brazil","Paraná","Curitiba","Bairro Boa Vista, Bosque Martim Lutero, no lado direito da entrada para o bosque pela Rua Holanda","-49.2492","-25.396961","-49.2492","-25.396961","MBM423988",NA,"950","950","91","Southern America",NA,NA,"Arbusto com 1,8m de altura, casca marrom, folhas verdes, flores amarelo-esverdeadas com sépalas verdes.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:45:30-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Völtz, R.R.","2019","10","04","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2019","10","04","Brazil","Paraná","Curitiba","Refúgio da Vida Silvestre do Bugio","-49.3375","-25.625833","-49.3375","-25.625833",NA,NA,"865","865","2135","Southern America",NA,NA,"Arbusto hemiepífito a 4 m alt.; flores verdes; interior de Floresta Ombrófila Mista Montana.; Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:45:30-03","MBM","MBM","304549","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Giacomin, L.L.","2008","12",NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2004","11","23","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Bernech.","-48.9911003112793","-24.6571998596191",NA,NA,"MBM304549","MBM304549",NA,NA,"4348","Southern America",NA,NA,"Flor esverdeada. Floresta atlântica. Unicata.",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA
"79","2020-12-21 16:45:30-03","MBM","MBM","312032","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Stehmann, J.R.","2009","07","15","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A.; Silva, J.M.; Andrade, C.C.A.","2005","10","27","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,"MBM312032","MBM312032",NA,NA,"7094","Southern America",NA,NA,"Arbusto apoiante, 2m, flor esverdeada. Pode atingir e florescer na copa das árvores. Fliresta ombrófila densa.",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA
"80","2020-12-21 16:45:30-03","MBM","MBM","77622","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,"MBM077622","MBM077622",NA,NA,"45279","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"81","2020-12-21 16:45:30-03","MBM","MBM","320560","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Giacomin, L.L.","2008","12",NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","2006","09","06","Brazil","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza, Cota 800.","-48.7118988037109","-25.4286003112793",NA,NA,"MBM320560","MBM320560",NA,NA,"5012","Southern America",NA,NA,"Trepadeira lenhosa, flor verde-pálida, alto do morro. Unicata.",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"82","2020-12-21 16:45:30-03","MBM","MBM","42940","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Smith, L.B.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Pedra Preta","-49.1150016784668","-25.2061004638672",NA,NA,"MBM042940","MBM042940",NA,NA,"1512","Southern America",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"83","2020-12-21 16:45:30-03","MBM","MBM","158542","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Rodovia para o Parque das Lauráceas","-49.1150016784668","-25.2061004638672",NA,NA,"MBM158542","MBM158542",NA,NA,"879","Southern America",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"84","2020-12-21 16:45:30-03","MBM","MBM","203587","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"MBM203587","MBM203587",NA,NA,"1691","Southern America",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"85","2020-12-21 16:45:30-03","MBM","MBM","10928","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM010928","MBM010928",NA,NA,"2543","Southern America",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"86","2020-12-21 16:45:30-03","MBM","MBM","8931","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Guará","-51.4580993652344","-25.395299911499",NA,NA,"MBM008931","MBM008931",NA,NA,"19770","Southern America",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"87","2020-12-21 16:45:30-03","MBM","MBM","197395","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Silva, S.M.",NA,NA,NA,"Cervi, A.C.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM197395","MBM197395",NA,NA,"3290","Southern America",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"88","2020-12-21 16:45:30-03","MBM","MBM","38512","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Paredão da Santa","-49.7057991027832","-24.2511005401611",NA,NA,"MBM038512","MBM038512",NA,NA,"35471","Southern America",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"89","2020-12-21 16:45:30-03","MBM","MBM","24159","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Rios dos Padres","-48.834400177002","-25.476900100708",NA,NA,"MBM024159","MBM024159",NA,NA,"30897","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"90","2020-12-21 16:45:30-03","MBM","MBM","257812","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Imaguire, N.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM257812","MBM257812",NA,NA,"426","Southern America",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"91","2020-12-21 16:45:30-03","MBM","MBM","14949","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Tesoura","-50.3828010559082","-25.8742008209229",NA,NA,"MBM014949","MBM014949",NA,NA,"22273","Southern America",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"92","2020-12-21 16:45:30-03","MBM","MBM","57967","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"MBM057967","MBM057967",NA,NA,"40481","Southern America",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"93","2020-12-21 16:45:30-03","MBM","MBM","42939","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Smith, L.B.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Rio Itararé","-49.1988983154297","-25.9281005859375",NA,NA,"MBM042939","MBM042939",NA,NA,"4133","Southern America",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"94","2020-12-21 16:45:30-03","MBM","MBM","254026","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","Estrada Pacas ao Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"MBM254026","MBM254026",NA,NA,"3237","Southern America",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA
"95","2020-12-21 16:45:30-03","MBM","MBM","103717","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","longipes","Dyssochroma longipes","(Sendtn.) Miers","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Zanin, A.; Zanin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro do Poção, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"MBM103717","MBM103717",NA,NA,"2625","Southern America",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
