"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-04-07 11:47:43-03","UFMS","CGMS","65508","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","A. Pott","2014","12","06","A. Pott; V.J. Pott","16599","2014","11","24","Brasil","Mato Grosso do Sul","Aquidauana","Vale das Bruxas, Acampamento Batista, Distrito de Piraputanga, entre Palmeiras e Piraputanga, Serra de Maracaju.","-55.4983333","-20.455","-55,4983333","-20,455","173","173","Flor esverdeada. Fruto espigueta castanho-clara. Habitat: Floresta estacional semidecidual próximo a floresta de galeria. Solo argilo-arenoso. Relevo encosta de serra. Mancha ocasional. Habito: Erva cespitosa.","CGMS1098469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:47:43-03","UFMS","CGMS","67631","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","A. Pott",NA,NA,NA,"A. Pott; V.J. Pott; S.N. Moreira","15952","2010","05","22","Brasil","Mato Grosso do Sul","Bonito","Retiro do Ruivo, próximo ao Córrego Taquaral, Fazenda América, Bacia do Rio Formoso, Serra da Bodoquena.","-56.5944444","-21.1677778","-56,5944444","-21,1677778","375","375",NA,"CGMS1100590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:47:43-03","UFMS","CGMS","20791","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","A. Guglieri",NA,NA,NA,"A. Guglieri; C.R. Lehn; C. Leuchtenberger; F. Maragno","1081","2006","06","06","Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Retiro da Igreja Batista.","-55.4861111","-20.4602778","-55,4861111","-20,4602778","175","175",NA,"CGMS1050193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:47:43-03","UFMS","CGMS","64152","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","A. Pott; V.J. Pott","2015","07","11","A. Pott; V.J. Pott","16736","2015","07","11","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Lagoa da Serra. 4,5 Km E da Rodovia Rio Negro - Aquidauana, MS-419.","-55.1633333","-19.3483333","-55,1633333","-19,3483333","167","167",NA,"CGMS1097121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:20:43-03","UNICAMP","UEC","171777","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Santos, AG","2002","02",NA,"Santos, AG; Francisco, ML","417","2002","02","27","Brazil","Espírito Santo",NA,"Reserva da CVRD, Trilha do Aníbal.",NA,NA,NA,NA,NA,NA,"Planta Herbácea com ca. 60-70cm de altura. Ocasional na área. Touceira com 12 colmos. Espiguetas no FAA Fértil. Tratado com AE 70.","UEC016860","UEC016860","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:20:43-03","UNICAMP","UEC","173870","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Lombardi, JA","2010","03",NA,"Lombardi, JA; Oliveira, APC","7720","2010","03","25","Brazil","São Paulo","Porto Ferreira","Trilha de uso extensivo dos Jequitibás.","-47.416667","-21.816667","-47.416667","-21.816667","520","600","Erva, infrutescências verdes.; Borda de trilha em mata semidecídua.","UEC089437","UEC089437","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:20:43-03","UNICAMP","UEC","38488","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Klink, CA","16648","1983","07","08","Brazil","São Paulo","Campinas","Mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Planta herba com + ou - 40cm de altura, com frutos a maioria predador. Interior da mata. Local sombreado.","UEC056447","UEC056447","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"52","2021-03-01 16:20:43-03","UNICAMP","UEC","78350","S","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Zickel, CS","30334","1990","10","04","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Indivíduo c/ 10cm de altura (Vegetativo).","UEC056450","UEC056450","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"53","2020-04-22 16:26:54-03","UFPB","JPB","49861","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Viana, JL","2011","12","09","Viana, JL; Araújo, DA; Amorim, BS","341","2011","11","23","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Mata do Peru","-35.9000015258789","-8.65832996368408",NA,NA,NA,NA,"; DESC: Erva de interior de mata","JPB0049861",NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,"14934","auto",NA,NA,NA,NA,NA
"54","2019-11-08 08:55:10-03","FURB","FURB","37400","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Funez, L.A.","2014","06","10","Funez, L.A.","287","2012","01","19","Brasil","Santa Catarina","Penha","Mirante.","-48.5969444","-26.8011111","-48.5969444","-26.8011111","56","56",NA,"FURB04806","FURB04806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:41:06-03","MBM","MBM","25506","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.","15727",NA,NA,NA,"Brazil","Paraná","Terra Boa","Rio Ivaí","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"= 1837","MBM025506","MBM025506",NA,NA,"Southern America",NA,NA,"26445","auto",NA,NA,NA,NA,NA
"56","2020-12-21 16:41:06-03","MBM","MBM","321303","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Swallen, J.R.",NA,NA,NA,"Tessmann, G.","s.n.","1949","02","24","Brazil","Paraná","Bela Vista","Fazenda no Rio Vermelho, 18 km ao noroeste de Bela Vista. Norte do Paraná",NA,NA,NA,NA,NA,NA,"Grama. Crescendo em tufos. Espiga verde. Estames anteras e estigmas branco.. Não raro.; Mata pluvial-tropical do interior do mato em determinados lugares de vez em quando.","MBM321303","MBM321303",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:41:06-03","MBM","MBM","421159","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Mazziero, F.F.F.","2019","02","01","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4131","2019","01","20","Brazil","Minas Gerais","Rio Casca",NA,"-42.763611","-20.069444","-42.763611","-20.069444","287","287","Erva terrícola no interior da floresta.; Vegetação secundária média/avançada","MBM421159",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:41:06-03","MBM","MBM","70208","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees",NA,NA,NA,NA,"Brigada Vazquez","1399",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070208","MBM070208",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:41:06-03","MBM","MBM","96283","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","48770",NA,NA,NA,"Brazil","Espírito Santo","Linhares","Bebedouro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"MBM096283","MBM096283",NA,NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:41:06-03","MBM","MBM","111462","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Sarahyba, L.S.",NA,NA,NA,"Silva, Chagas, F; Pott, V.","727",NA,NA,NA,"Brazil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM111462","MBM111462",NA,NA,"Southern America",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:41:06-03","MBM","MBM","1837","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. & Nees","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.","15727",NA,NA,NA,"Brazil","Paraná","Terra Boa","Rio Ivaí","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"= 25506","MBM001837","MBM001837",NA,NA,"Southern America",NA,NA,"26445","auto",NA,NA,NA,NA,NA
"62","2015-09-05 12:14:28-03","MNHN","RECOLNAT_MNHN_P","P06770453","PreservedSpecimen",NA,"Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Soderstrom, T.R.|Calderón, C.E.",NA,"1972","3","1","Brasil","Rio de Janeiro",NA,"Morro Novo Mundo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06770453' target='other'> <mi>dwc_moreinfo</mi></a>","P06770453","P06770453_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1861",NA,NA
"63","2020-12-11 11:45:20-03","UFMG","BHCB","130712","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Viana, PL; Versieux, LM; Garcia, LC; Giorni, VT; Silva, LVC; Silva, DF","4111","2009","03","17","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, S11D.","-50.2775","-6.396111","-50.2775","-6.396111","743","743",NA,"BHCB021832",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:45:20-03","UFMG","BHCB","68235","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,"2018",NA,NA,"Mota, RC da","1360","2001","12","12","Brasil","Minas Gerais","Frei Inocêncio","Rio Suaçuí Grande.",NA,"-18.699525",NA,"-18.699525",NA,NA,"erva; Planta coletada em mata secundária","BHCB045954",NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:45:20-03","UFMG","BHCB","41192","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Muriaé","Rio Glória.","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"32715","auto",NA,NA,NA,NA,NA
"66","2021-02-11 17:21:21-03","UFPR","UPCB","17073","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Soares e Silva, L.H.","1986","10",NA,"Chagas e Silva, F.","720","1985","04","13","Brasil","Paraná","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Erva, 0,3m, inflorescência esverdeada, pouco freqüente..","UPCB0040927","UPCB0040927",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"67","2021-02-11 17:21:21-03","UFPR","UPCB","8058","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Renvoize, S.A.","1970","01","01","Hatschbach, G.","15727","1967","01","18","Brasil","Paraná","Três Barras do Paraná","Rio Ivaí","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Interior da mata pluvial, alcança até 80cm..","UPCB0040926","UPCB0040926",NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"68","2021-02-11 17:21:21-03","UFPR","UPCB","46114","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Boldrini, I.","2002","01","01","Negrelle, R.R.B.","17","2002","01","31","Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"UPCB0040929","UPCB0040929",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"69","2021-02-11 17:21:21-03","UFPR","UPCB","46147","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Boldrini, I.","2002","01","01","Negrelle, R.R.B.","17","2002","01","31","Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"UPCB0040928","UPCB0040928",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA
"70","2018-08-02 07:23:00-03","MO","MOBOT","101053871","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse (MO)",NA,NA,NA,"D.A. Folli","Folli 4747","2004","1","26","Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD. Cinco Folhas. Km 0.1. Próx. ao estrada do galpão.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"48094","auto",NA,NA,NA,"1",NA
"71","2009-06-24 18:36:00-03","MO","MOBOT","2992761","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom & E.J. Judziewicz",NA,NA,NA,"Agnes Chase","Chase 11011","1930","2","18","Brazil","Mato Grosso",NA,"Vicinity of Dourados, Matto Grosso.","-54.0005833","-22.0002",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,NA,NA,NA
"72","2013-08-23 04:12:00-03","MO","MOBOT","2994592","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Ricardo Callejas","Callejas Posada 7024","1988","8","10","Colombia","Meta","La Macarena","4 km O de La Macarena, bosques de galeria sobre el caño  Morrocoy (Afl. del Guaybero).","-73.18333","2.26666",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-04-24 09:42:00-03","MO","MOBOT","1011590","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata spicata",NA,"T.R. Soderstrom,E.J. Judziewicz (US)",NA,NA,NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8646","1980","2","10","Brazil","Pará","Conceição do Araguaia","Municipio Conceicão do Araguaia: Range of low hills ca. 20 km. west of Redencão near Corrego São João and Troncamento Santa Teresa.","-50.1708334","-8.0722223",NA,NA,"350.00000000","620.00000000",NA,NA,NA,NA,NA,"South America",NA,"spicata",NA,NA,NA,NA,"12","6",NA
"74","2018-08-15 04:31:00-03","MO","MOBOT","100302463","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse",NA,NA,NA,"M. M. M. Lopes|F. Matos|J. Jardim|L.C. da J. Gomes|R. Perdiz","Lopes 1287","2007","4","19","Brazil","Bahia","Almadina","Serra do Corcovado. 9.8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte baixa da encosta.","-39.6033333","-14.7058333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","1356735","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse (MO)",NA,NA,NA,"Osvaldo Morrone|José F. Pensiero","Morrone 489","1992","4","30","Paraguay","Amambay",NA,"Parque Nac. Cerro Corá, Ruta 5, 35 km al W de P.J. Caballero.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1393948","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse, May 2001 (MO)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 50988","1999","5","29","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Jejuí-Mí. Low forest on swamp on black soil (estero).","-55.52777","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1176","4",NA
"77","2014-04-03 11:17:00-03","MO","MOBOT","1437697","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Timothy J. Killeen","Killeen 970",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2012-11-29 15:31:00-02","MO","MOBOT","1479383","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse, Oct. 2000 (MO)",NA,NA,NA,"W. Wayt Thomas","Thomas 12051","1999","2","6","Brazil","Bahia","Porto Seguro","Porto Seguro: Parque Nacional Monte Pascoal, 3 km S of entrance along road on N side of park. Southern Bahian wet forest, some areas disturbed by selective logging","-39.4022222","-16.8522222",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1495060","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse (MO)",NA,NA,NA,"Bonifacio Mostacedo C.","Mostacedo C. 751","1993","5","24","Bolivia","Santa Cruz","Nuflo de Chavez","Concepción. Monte Verde; 2-3 km al N de Monte Verde. Bosque alto, con predominio de Terminalia oblonga (Verdolaga, Ampelocera ruizii Blanquillo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1793630","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse (MO)",NA,NA,NA,"CALLEJAS","CALLEJAS 5012","1987","8","3","Colombia","Antioquia","Turbo","Corregimiento Currulao, vía Currulao Nueva Antioquia E-NE de Turbo, 11 kms. de Currulao, bht, sotobosque perturbado,",NA,NA,NA,NA,"45.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1865788","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","St.G. Beck",NA,NA,NA,"Stephan G. Beck","Beck 24226","1997","8","7","Bolivia","La Paz","Abel Iturralde","subiendo el río Tuichi, afluente del río Beni. Bosque alto, alrededor de la Laguna Santa Rosa","-67.86666","-14.45",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2017-10-05 06:26:00-03","MO","MOBOT","1874157","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 21723","1982","11","8","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15",NA,NA,"300.00000000","350.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1522","1",NA
"83","2012-01-03 05:22:00-02","MO","MOBOT","215015","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast","Lewis 14381","1988","12","3","Peru","Loreto","Alto Amazonas","Puranchim, río Sinchiyacu. Rainforest, terra firma and palm lowlands.","-76.9166667","-2.8333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"16","2",NA
"84","2014-07-31 12:14:00-03","MO","MOBOT","215168","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","G. Davidse",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 11978","1986","11","21","Peru","Loreto","Alto Amazonas","Puranchim, Río Sinchiyacu.","-76.9166667","-2.8333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"86-13","3",NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","219334","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Judziewicz",NA,NA,NA,"Simon Lægaard","Lægaard 54675","1985","7","16","Ecuador","Esmeraldas",NA,"Hacienda Montecarmelo at km 12 on road Borbon - Esmeraldas. Mostly primary forest.","-79.01666","1.05",NA,NA,"5.00000000","10.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","219343","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Judziewicz, E.J. (IBUG)",NA,NA,NA,"Simon Lægaard","Lægaard 71771","1990","7","16","Ecuador","Esmeraldas",NA,"Same","-79.91666","0.83333",NA,NA,"5.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2018-10-03 04:36:00-03","MO","MOBOT","229128","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","Gentry 30709","1981","1","24","Ecuador","Los Ríos","Vinces","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.","-79.7","-1.2666667",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1972","3",NA
"88","2013-02-26 13:08:00-03","MO","MOBOT","100572174","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse",NA,NA,NA,"Guillaume Léotard","Léotard 437","2013","6","5","French Guiana","Cayenne",NA,"Borne frontière n°4.","-53.7732084","2.3723445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","230296","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 32552","1992","7","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 2 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"701","5",NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","2431785","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"James C. Solomon","Solomon 6864",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","247314","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Davidse, G.",NA,NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6869","1982","2","11","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Low forest, 15 m, with many Myrtaceae, Leguminosae, etc., vicinity of park headquarters.","-56.05","-22.65",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"264","6",NA
"92","2012-04-05 14:35:00-03","MO","MOBOT","2480500","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","Smith, L. B.",NA,NA,NA,"José F.M. Valls","Valls 2736","1970","3","28","Brazil","Santa Catarina",NA,"Içara. km 376 da BR-101 no trecho de Tubarão a Cricúma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2018-10-03 04:36:00-03","MO","MOBOT","2653035","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees",NA,NA,NA,NA,"Simon Lægaard|Carmen Bonifaz B.|Xavier Cornejo S.","Lægaard 20540","1999","9","10","Ecuador","Los Ríos",NA,"Estaciùn Biolùgica Jauniche.","-79.66666","-1.23333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-04-22 08:39:00-03","MO","MOBOT","2991619","PreservedSpecimen","Plantae","Poaceae","Streptochaeta","spicata","Streptochaeta spicata","Schrad. ex Nees","RW",NA,NA,NA,"R.C. Wingfield","Wingfield 11748","1983","12","28","Venezuela","Falcón",NA,"Cerro El Caballo, 53km E. de Coro. Selva siempreverde natural sobre colina de caliza, en sombra.",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
