"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","identifiedBy","recordNumber","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"115","2019-08-27 13:29:18-03","IAP","PACA-AGP","25399","PreservedSpecimen","Plantae","Caesalpinaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","J.A. Rohr SJ","1942","01","10","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA025399",NA,"Magnoliophyta","Fagales",NA,NA,"Habitat: Culta. Fenofase: flor","R.L.C. Bortoluzzi",NA,NA,"27000","auto","2003","09",NA,NA,"Magnoliatae",NA,NA,NA
"116","2020-12-20 21:17:21-03","UFV","VIC","26275","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Bortoluzzi, R.L.C.; et al.","1998","10","27","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC026275","VIC026275",NA,NA,NA,NA,"Árvore, c.a. de 8,0 - 10 metros de altura, ramificada, heliófila, na beira da estrada. Inflorescências vermelhas. Frutos lenhosos com superfície reticulada. Planta introduzida na área de estudo.","Bortoluzzi, R.L.C.","340","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o Parque, próximo à entrada para a Campolina.","28215","auto","1998","10",NA,NA,NA,NA,NA,NA
"117","2020-12-20 21:17:21-03","UFV","VIC","8516","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Garcia, M.V.B.","1984","01","13","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC008516","VIC008516",NA,NA,NA,NA,"Árvore ornamental; flores vermelhas ou vermelho-alaranjado.","Vieira, M.F.","s.n.","Campus da UFV, Em frente ao CCBS. Margem da represa.","13937","auto","1984","01","15",NA,NA,NA,NA,NA
"118","2020-12-20 21:17:21-03","UFV","VIC","6385","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Vidal, W.N.; Vidal, M.R.R.","1979","10","28","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC006385","VIC006385",NA,NA,NA,NA,"Árvore. Corola vermelha, vagem castanha, longa.",NA,"513","Campus da UFV, Jardim Botânico.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-20 21:17:21-03","UFV","VIC","6729","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Júlio, N.M.","1979","10","28","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC006729","VIC006729",NA,NA,NA,NA,"Flores vermelhas.",NA,"s.n.","Campus da UFV, Vila Gianetti.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-20 14:17:25-03","UFOPA","HSTM","5489","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Neves, A. G. L.; s.c.","2001","03","29","Brasil","Pará","Santarém","-54.740556","-2.419722","54º44'26''W","2º25'11''S",NA,NA,"HSTM005489","HSTM005489",NA,NA,NA,NA,NA,NA,NA,"Colégio Dom Amando.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-20 14:17:25-03","UFOPA","HSTM","14482","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","E.B.Santos; H.S. Oliveira, N.P. Almeida","2018","09","01","Brasil","Pará","Oriximiná","-55.870833","-1.75","55º52'15''W","1º45'S",NA,NA,"HSTM014482",NA,NA,NA,NA,NA,NA,"Santos, E.B.","7","Praça da Saudade.",NA,NA,"2018","09","01",NA,NA,NA,NA,NA
"122","2020-10-20 14:17:25-03","UFOPA","HSTM","5491","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Texeira, D.; Nogueira, C.","1994","02","25","Brasil","Pará","Santarém","-54.708056","-2.443333","54º42'29''W","2º26'36''S",NA,NA,"HSTM005491","HSTM005491",NA,NA,NA,NA,NA,NA,NA,"Bairro do Santíssimo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 14:36:24-03","UFJF","CESJ","2093","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Hook.) Raf..","s.col","1947","01","15","Brasil","Espirito Santo",NA,NA,NA,NA,NA,NA,NA,"CESJ002093",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,"CESJ2039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 14:36:24-03","UFJF","CESJ","25840","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Hook.) Raf..","L. Krieger","1980","09","20","Brasil","Minas Gerais","Rio Branco",NA,NA,NA,NA,NA,NA,"CESJ025840",NA,"Angiosperma",NA,"América do Sul",NA,"Flamboyant. Árvore cultivada, ornamental, copada, flores vermelhas. Originária de Madagascar.",NA,"CESJ25840",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 14:36:24-03","UFJF","CESJ","7865","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Hook.) Raf..","L. Krieger","1969","12",NA,"Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"CESJ007865",NA,"Angiosperma",NA,"América do Sul",NA,"Árvore regular, cultivada. Flores vermelho-salmão. Originária da Índia. N.V: Flamboyant.",NA,"CESJ7865",NA,"29178","auto","2012",NA,NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:44:02-03","UFMS","CGMS","4475","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Bety; Silvia","1992","03","21","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"CGMS1018180",NA,NA,NA,NA,NA,"Caesalpinioideae. Originária de Madagascar.","E.S. Burkhardt",NA,"Câmpus UFMS. Área Glauce Rocha.",NA,NA,"1992","06","13",NA,NA,NA,NA,NA
"127","2021-04-07 11:44:02-03","UFMS","CGMS","78520","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Cristina Gonzaga","1985","11","18","Brasil","Mato Grosso do Sul","Corumbá","-56.9166667","-17.5166667","-56,9166667","-17,5166667","99","99","CGMS1111531",NA,NA,NA,NA,NA,"Caesalpiniaceae. Flor branca. CPAP - 2265. Habitat: Beira de Rio. Relevo plano. Habito: Árvore. Muito frequente.",NA,"13","Baia do Castelo, Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:44:02-03","UFMS","CGMS","9758","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","L.C.P. Lima; C.E. Correa","2000","11","12","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"CGMS1018179",NA,NA,NA,NA,NA,"Caesalpinioideae. Flor vermelha","L.C.P. Lima",NA,"Câmpus UFMS. Área II.",NA,NA,"2000","11","17",NA,NA,NA,NA,NA
"129","2019-11-27 13:48:47-03","UFS","ASE","27385","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Silva, TR; Santos, JPS","2012","12","21","Brasil","Sergipe","Nossa Senhora do Socorro","-37.125833","-10.855","-37.125833","-10.855",NA,NA,"ASE0005819","ASE0005819","Magnoliophyta",NA,"Southern America",NA,"Árvore, +- 7m. Flores vermelhas com uma pétala diferenciada. Exótica.; Mata Atlântica","Silva, TR","96",NA,NA,NA,"2013","03","14",NA,NA,NA,NA,NA
"130","2019-11-27 13:48:47-03","UFS","ASE","11852","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Matos, ECA; Nascimento - Júnior, JE; Costa, SM; Calazans, C","2007","10","29","Brasil","Sergipe","Aracaju","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0005793","ASE0005793","Magnoliophyta",NA,"Southern America",NA,"Árvore. 8 m.; Árvore. 8 m.; Ambiente urbano.","Matos, ECA","94","Parque Teófilo Dantas",NA,NA,"2007","11",NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:48:47-03","UFS","ASE","15915","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Silva, ACC; Santos, V","2010","01","25","Brasil","Sergipe","Canindé de São Francisco","-37.789167","-9.66","-37.789167","-9.66",NA,NA,"ASE0022465","ASE0022465","Magnoliophyta",NA,"Southern America",NA,"Árvore exótica, plantada, folhas alternas, compostas, folíolos opostos, inflorescência com botões florais e com flores com corola vermelha.; Árvore exótica, plantada, folhas alternas, compostas, folíolos opostos, inflorescência com bo","Silva, ACC","204","Unid. de Conser. Monumento Natural Grota do Angico",NA,NA,"2015","04","24",NA,NA,NA,NA,NA
"132","2019-11-27 13:48:47-03","UFS","ASE","21054","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Santos, CZA","2010","05","11","Brasil","Sergipe","São Cristóvão","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"ASE0005802","ASE0005802","Magnoliophyta",NA,"Southern America",NA,"Mata atlântica.","Conceição, GG","ASE21054","Campus universitário UFS",NA,NA,"2011","08","21",NA,NA,NA,NA,NA
"133","2019-11-27 13:48:47-03","UFS","ASE","36976","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Santos, JPB; Fabricante, JR","2016","06","07","Brasil","Sergipe","Aracaju","-37.0253","-10.521","-37.0253","-10.521",NA,NA,"ASE0038379",NA,"Magnoliophyta",NA,"Southern America",NA,"Arbóreo. 9 m. Flor actinomorfa de cor vermelha amarelada. Sépala e pétala. Gineceu verde, androceu vermelho com estilete. Fruto verde do tipo capsula. Folhas compostas pinuladas.&nf;; Manguezal","Santos, JPB","19","Atalaia, Sítio com influencia fluviomarinha",NA,NA,"2016","06","14",NA,NA,NA,NA,NA
"134","2020-07-24 11:01:11-03","UFCG","CSTR","7171","PreservedSpecimen","Plantae","Fabaceae/Caesalpinioideae","Delonix","regia","Delonix regia","Raff.","Benício, D.A.; Lemos, A.O.","2015","09","19","Brasil","Paraíba","Patos","-37.287722","-7.037139","-37.287722","-7.037139","221","221",NA,NA,NA,NA,NA,NA,"Arvore 6 a 10 m alt. ramos cilíndricos. Folhas bipinadas, com pecíolos.; Rua Sérgio de Lima","Lemos, A.O.","10","Paisagismo Urbano",NA,NA,"2019","05","28",NA,NA,NA,NA,NA
"135","2020-05-26 14:30:42-03","UFCG","CSTR","6123","PreservedSpecimen","Plantae","Fabaceae/Caesalpinioideae","Delonix","regia","Delonix regia","Raff.","Souza, M.A.S.; Souza, M.A.S. & M.B.Leite","2013","04","05","Brasil","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"É uma árvore de grande porte, com raízes aflorantes, sua copa é em forma de sombrinha, com flores laranja.; Campus da UFCG","Souza, M.A.S.; Leite, M.B.","s.n.","Caatinga arbustiva aberta sobre inselbergue, com a maior parte da rocha exposta e pequenas ilhas de vegetação.","26419","auto","2013","04","05",NA,NA,NA,NA,NA
"136","2020-05-26 14:30:42-03","UFCG","CSTR","5107","PreservedSpecimen","Plantae","Fabaceae/Caesalpinioideae","Delonix","regia","Delonix regia","Raff.","Costa, V.F.; MLucena, F.","2014","08","08","Brasil","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, flores vermelhas; Campus UFCG","Lucena, M.F.A.","75","Caatinga arbustiva aberta, solo arenoso pedregoso","26419","auto","2014","07","24",NA,NA,NA,NA,NA
"137","2020-05-26 14:30:42-03","UFCG","CSTR","3972","PreservedSpecimen","Plantae","Fabaceae/Caesalpinioideae","Delonix","regia","Delonix regia","Raff.","Lucena, D.S.; Lucena, D.S.","2012","07","10","Brasil","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore ca.7m de alt; folhas membranáceas.; Zona urbana: Praça do coreto1","Lucena, D.S.","281","Caatinga; Solo: Bruno não cálcico","26419","auto","2012","07","10",NA,NA,NA,NA,NA
"138","2019-08-20 10:13:14-03","UNICAMP","UEC","99945","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Hoehne, W","1951","10","28","Brazil","São Paulo","Jales","-50.545833","-20.288889","-50.545833","-20.288889",NA,NA,"UEC147408",NA,"Magnoliopsida",NA,NA,NA,"Árvore cultivada, flores amarelas.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:13:14-03","UNICAMP","UEC","57719","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Santos, FS","1987","12","08","Brazil","Bahia","Santa Cruz Cabrália","-40.333333","-16.383333","-40.333333","-16.383333",NA,NA,"UEC147411",NA,"Magnoliopsida",NA,NA,NA,"Árvore de 6 metros de altura x 0,11 metros de diâmetro de flores vermelhas com botões florais coloração verde.",NA,"753","Estação Ecológica do Pau-Brasil (ESPAB), Região de Mata Higrófila. Sul da Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:30:25-03","UNICAMP","UEC","197388","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Braga, JO","2017","10","22","Brazil","São Paulo","Amparo","-46.808333","-22.7575","-46.808333","-22.7575",NA,NA,"UEC160296","UEC160296","Magnoliopsida",NA,NA,NA,"Árvore, flores vermelhas com 1 pétala amarelada",NA,"53","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:13:14-03","UNICAMP","UEC","70207","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Siviero, P","1944","11","24","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC147407",NA,"Magnoliopsida",NA,NA,NA,"Árvore.","Santoro, J","s.n.",NA,"23900","auto","1947","05","03",NA,NA,NA,NA,NA
"142","2019-08-20 10:13:14-03","UNICAMP","UEC","70207","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Siviero, P","1994","11","24","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"Árvore.",NA,"s.n.",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:30:25-03","UNICAMP","UEC","111067","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Spinelli, T; Ahn, YJ; Constâncio, SS","2000","03","20","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC147410",NA,"Magnoliopsida",NA,NA,NA,"Árvore, botão vermelho, flor com corola vermelha com guia de nectário branca, fruto imaturo verde.",NA,"264","EMEF Padre Francisco Silva","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-08-20 10:13:14-03","UNICAMP","UEC","68442","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Pacheco, C","1953","01","15","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC147409",NA,"Magnoliopsida",NA,NA,NA,NA,NA,"s.n.","Parque do Instituto Agronômico","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-08-20 10:13:14-03","UNICAMP","UEC","684442","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Pacheco, C","1953","01","15","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"s.n.","Parque do Instituto Agronômico","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-08-20 10:13:14-03","UNICAMP","UEC","144880","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Ikemoto, E","2005","10","07","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC147405",NA,"Magnoliopsida",NA,NA,NA,"Árvore de 7 m.",NA,"05159","Parque Portugal, Entorno da lagoa principal.","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-08-20 10:13:14-03","UNICAMP","UEC","126541","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Cielo-Filho, R","1999","11","30","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC147406",NA,"Magnoliopsida",NA,NA,NA,"Árvore de aproximadamente 10 m de altura, flores vermelhas.",NA,"87","Pça. João Lech Jr. (Bosque dos Alemães","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-08-20 10:13:14-03","UNICAMP","UEC","99945","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer) Raf.","Hoehne, W","1951","10","28","Brazil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"Árvore cultivada, flores amarelas.",NA,"s.n.",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-01-07 12:00:36-03","UFRPE","PEUFR","55008","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","J.I.S. Barbosa; A.J. Silva","2019","05","13","Brasil","Pernambuco","Recife","-34.950611","-8.016944","34º57'02,2W","08º01'01S",NA,NA,"PEUFR055008",NA,NA,NA,NA,NA,"Árvore com cerca de 8m de altura.","M.C.R.S. Melo","123","Campus da UFRPE",NA,NA,"2019","11","01",NA,NA,NA,NA,NA
"150","2019-11-19 14:07:38-03","UFRPE","PEUFR","14591","PreservedSpecimen","Plantae","Leguminosae-Caes.","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","L.G. Rocha","1965","10","11","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR014591",NA,NA,NA,NA,NA,"Árvore de +/- 5 m de alt.; flores vermelhas sem perfume","S. Tavares","32","Derby, em lugar seco e plano","18865","auto","1966","01","17",NA,NA,NA,NA,NA
"151","2019-11-19 14:07:38-03","UFRPE","PEUFR","20621","PreservedSpecimen","Plantae","Leguminosae-Caes.","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","L.C. Gomes","1990","01","05","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR020621",NA,NA,NA,NA,NA,"Árvore com ca. de 7 m de alt.; planta ornamental e melífera","L.C. Gomes","95","Dois Irmãos-Campus da UFRPE","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-19 14:07:38-03","UFRPE","PEUFR","5828","PreservedSpecimen","Plantae","Leguminosae-Caes.","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mª.E.A. Bandeira","1982","06","03","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR005828",NA,NA,NA,NA,NA,"Flores avermelhadas e porte arbóreo","Mª.E.A. Bandeira","6","Praça da Torre","18865","auto","1982","06","05",NA,NA,NA,NA,NA
"153","2019-11-19 14:07:38-03","UFRPE","PEUFR","14593","PreservedSpecimen","Plantae","Leguminosae-Caes.","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","G. Teixeira","1965","03","10","Brasil","Pernambuco","Vicência","-35.3266983032227","-7.65693998336792",NA,NA,NA,NA,"PEUFR014593",NA,NA,NA,NA,NA,"Árvore ornamental de flores vermelho coral, bastante numerosos; cálice de sépalas amarelo-esverdeadas em sua face externa e vermelho coral internamente; flores perfumadas; fruto legume","S. Tavares","2625","Mata do Engenho Belmonta","21084","auto","1966","05","09",NA,NA,NA,NA,NA
"154","2020-04-22 16:20:27-03","UFPB","JPB","1074","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Xavier, LP","1942","10","26","Brasil","Paraíba","Alagoinha","-35.544722","-6.95","-35.544722","-6.95","133","133",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"; DESC: Cultivada. Árvore parecida com flamboyant. Folhas bicompostas. vegm plana comprida.",NA,"JPB1074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-04-22 16:20:27-03","UFPB","JPB","2326-1","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Pereira, MS","1900","01","01","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-22 16:20:27-03","UFPB","JPB","28118","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Gadelha Neto, PC","1994","12","30","Brasil","Paraíba","Sousa","-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"; DESC: Ornamental. Arbóreo, flor vermelha.",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-04-22 16:20:27-03","UFPB","JPB","614","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Xavier, LP","1942","01","31","Brasil","Paraíba","Cabedelo","-34.833889","-6.981111","-34.833889","-6.981111","3","3",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"JPB614","Praia do Poço.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-04-22 16:20:27-03","UFPB","JPB","6481","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Araújo, WF","1981","08","21","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"; DESC: Planta cultivada ornamental. Árvore. Flores de coloração vermelha, em corimbos racemosos 4 petalas vermelhas, amarela; vagem grande, pendente, escura.","Montenegro, NF","9","Cidade Universitária.",NA,NA,"1986","02","11",NA,NA,NA,NA,NA
"159","2020-04-22 16:20:27-03","UFPB","JPB","6601","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Montenegro, NF","1985","11","21","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"; DESC: Ornamental. Arbóreo. Planta com folhas com numeros folíolos. Flores em corimbo racemosos, vermelhos, vistosas (4pétalas vermelhas e 1 amarela com peuqena listras vermelhas). Vagem grande. Folhas caducas durante a frutificação.",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-12 10:09:45-03","UFPB","JPB","64789","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Silveira, MS","2004","12","27","Brasil","Paraíba","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"JPB0064789",NA,"Angiosperma","Dicotyledon","Southern America",NA,"; DESC: Flor vermelha",NA,"255","Bairro dos Estados","15975","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-04-22 16:20:27-03","UFPB","JPB","26513","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Severo, A","2000","11","08","Brasil","Paraíba","Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"12",NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-04 13:19:12-03","UDESC","LUSC","400","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,"Égerton Z.","2002","10","22","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"LUSC006362","LUSC006362",NA,NA,NA,NA,NA,NA,NA,"Epagri.","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-01-17 11:25:19-02","PUCRS","MPUC","3318","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.",NA,"1986","11","20","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,"S.M. Nunes",NA,".",NA,NA,"1986","01","01",NA,"Magnoliopsida",NA,"1",NA
"164","2019-01-17 11:25:19-02","PUCRS","MPUC","3827","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.",NA,"1985","02","09","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,"S.M. Nunes",NA,"Morro Santana",NA,NA,"1985","01","01",NA,"Magnoliopsida",NA,"1",NA
"165","2019-01-17 11:25:19-02","PUCRS","MPUC","3266","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.",NA,"1969","08","01","Brasil","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,"S.M. Nunes",NA,".",NA,NA,"1992","01","01",NA,"Magnoliopsida",NA,"1",NA
"166","2020-10-14 10:01:35-03","FURB","FURB","19186","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Verdi, M.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","-49.2147222","-28.6530556","-49.2147222","-28.6530556","23","23","FURB01682","FURB01682",NA,NA,NA,NA,"Coleta Extra IFFSC (Arbusto) Habitat: cultivada Habito: arvoreta; flor vermelha","Verdi, M","3293","Centro.",NA,NA,"2009","12","02",NA,NA,NA,NA,NA
"167","2019-02-25 16:14:52-03","UNEMAT","HERBAM","14767","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Antoniazzi, S.A.; Pereira O.G.; Silva M. & Plácido J.J.","2014","10","29","Brasil","Mato Grosso","Nova Canaã do Norte","-55.9530982971191","-10.5580997467041",NA,NA,NA,NA,"HERBAM014767",NA,NA,NA,NA,NA,NA,"Ferneda Rocha, L","287EquipeCopel2","Resgate de FLORA da UHE Colíder. Estrada de supres","88792","auto","2014",NA,NA,NA,NA,NA,NA,NA
