"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"179","2019-08-20 10:03:00-03","UNICAMP","UEC","123482","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Farias, RR; França, AR","410","2001","12","09",NA,"Brazil","Piauí","Fazenda Lourdes, Alto de Comandante","-42.059611","-4.866667",NA,NA,NA,"Arvoreta,Flor amarela, frequente","UEC037433","Marcondes-Ferreira, W","Campo Maior","UEC037433",NA,"2013","11",NA,"-42.059611","-4.866667",NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:03:00-03","UNICAMP","UEC","126188","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Fonseca, ML; Cardoso, E; Mendonça, RC; Oliveira, FCA","2948","2001","10","18",NA,"Brazil","Goiás","Próximo a Fazenda Forquilha. (Mata 3). P","-46.53","-13.803333","475","475",NA,"flor, Relevo ondulado. Árvore heliófita ca. 6 m de altura e 0,13 m DAP; folhas discolores, verdes, novas, membranáceas, botões florais de cor verde. Comum. Mata estacional decidual - mata seca. Solo argiloso, afloramento calcáreo.","UEC037434","Marcondes-Ferreira, W","Guarani de Goiás","UEC037434",NA,"2013","05",NA,"-46.53","-13.803333",NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:03:00-03","UNICAMP","UEC","126038","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Farias, RR; Mendes, MRA","509","2002","04","16",NA,"Brazil","Piauí","Alto do Comandante.","-42.519444","-4.860833",NA,NA,NA,"fruto, Arvoreta. pereiro branco. Solo pedregoso. Complexo de Campo Maior. Frutos imaturos. Estaca 89. Indivíduo 354.","UEC037436","Marcondes-Ferreira, W","Campo Maior","UEC037436",NA,"2013","11",NA,"-42.519444","-4.860833",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:21:37-03","UNICAMP","UEC","145822","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Fernandes-Bulhão, C; Stefanello, D; Fragas Silva, E; Jancoski, H; Lima, H; Ratter, JA","358CFB","2003","10","25",NA,"Brazil","Mato Grosso","Fazenda taquaral, cabeceira do rio Pindaíba.","-52.333333","-15.7",NA,NA,NA,"Árvore ca. 14m de altura. Casca levemente fissurada formando pequenas placas que soltam; entrecasca bege; latex em pequena quantidade branco. Flores esverdeadas.; mata mesófila de solo mesotrófico.","UEC037398","Marcondes-Ferreira, W","Barra do Garças","UEC037398",NA,"2013","11",NA,"-52.333333","-15.7",NA,NA,NA,NA,NA,NA,NA
"183","2019-08-20 10:03:00-03","UNICAMP","UEC","51114","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","McPherson, G; Zarucchi, JL; Roldán, PJ; Escobar, O","13020","1988","11","08",NA,"Colombia","Antioquia","Just north of Liborina, roadside, rather","-75.833333","-6.666667",NA,NA,NA,"fruto, Tree 4m; no sap, fruit brown green. Alt.920m.","UEC037423","Marcondes-Ferreira, W","Liborina","UEC037423",NA,"2013","11",NA,"-75.833333","-6.666667",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:21:37-03","UNICAMP","UEC","155649","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Pereira, BAS; Alvarenga, D","3638","2009","11","25",NA,"Brazil","Goiás","Folha: SD-23-Y-B. Vale do rio Paraná, tributário da bacia do Tocantins. Margem esquerda do rio Vermelho, afluente do rio Corrente.","-46.091111","-14.543833","689","689",NA,"Árvore latescente, ca 8 m altura e 20 cm DAP crescendo entre blocos de rocha calcária. Copa arredondada, ampla. Casca moderadamente espessa; ritidoma cinzento, fissurrado. Flores amareladas.; Relevo suave ondulado. Floresta de galeria","UEC055757","Marcondes-Ferreira, W","Mambaí","UEC055757",NA,"2013","11",NA,"-46.091111","-14.543833",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:03:00-03","UNICAMP","UEC","51126","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Gentry, AH; Cuadros, H; Keating, P","60699","1988","01","13",NA,"Colombia","Cesar","5 km W of Manaure. Bosque Humedo Subtrop","-74.333333","10.366667",NA,NA,NA,"esteril, Tree 8 cm dbh, sterille, faint latex. Alt. 440 -460m.","UEC037426","Marcondes-Ferreira, W","Manaure","UEC037426",NA,"2013","11",NA,"-74.333333","10.366667",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:21:37-03","UNICAMP","UEC","175007","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Árbocz, GF","1752","1995","08","17",NA,"Brazil","São Paulo","Tamboré da Vista Alegre.","-51.566667","-20.783333",NA,NA,NA,"árvore ca. 7m; frutos verdes, inflorescências cor cinza.","UEC029680","Marcondes-Ferreira, W","Andradina","UEC029680",NA,"2013","05",NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:21:37-03","UNICAMP","UEC","169335","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Santos, AA; Sinigaglia, C; Pereira, JB; Pastore, JFB; Barbosa, NF","2208","2004","03","09",NA,"Brazil","Goiás","Fazenda São Vicente. Afloramento 3.","-46.483056","13.517222","597","597",NA,"Arbusto.&nf;Frutos imaturos verdes.; Mata decídua. Relevo plano no local.&nf;Afloramento calcáreo.","UEC063783","Marcondes-Ferreira, W","São Domingos","UEC063783",NA,"2013","11",NA,"-46.483056","13.517222",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:21:37-03","UNICAMP","UEC","205859","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Oliveira, JA; Lima, JLC; Escobar, NAG; Daneu, L","679","2016","11","02",NA,"Brazil","Bahia","Brasil, Bahia, Brotas de Macaúbas.BA-156, próximo à comunidade de Barriguda.","-42.541111","-12.258333","533","533",NA,"Árvore entre 3-4m alt.Látex escasso, folhas discolores, frutos passados.Material em sílica.; Área de caatinga árborea com corte seletivo de madeira e criação de bode no sub-bosque.","UEC161806","Castello, ACD; Pereira, AS","Brotas de Macaúbas","UEC161806",NA,"2017","01",NA,"-42.541111","-12.258333",NA,NA,NA,NA,NA,NA,NA
"189","2019-08-20 10:03:00-03","UNICAMP","UEC","51111","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Gentry, AH; H; Cuadros, V","47454","1984","07",NA,NA,"Colombia","Bolivar","N tip of Bolivar.","-75.25","10.8",NA,NA,NA,"flor, Thorn scrub forest. Flowers green.Altitude near sea level. Transect 6. Treelet 2 dbh.","UEC037429","Marcondes-Ferreira, W","Galerazamba","UEC037429",NA,"2013","11",NA,"-75.25","10.8",NA,NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:03:00-03","UNICAMP","UEC","53342","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Silva, PEN; Ratter, JA; Silva Junior, MC; Machado; JMB","140","1989","11","18",NA,"Brazil","Minas Gerais","Reserva do INCRA, próximo a mata calcari",NA,NA,NA,NA,NA,"flor, Planta ca 2m de altura, botõe florais verdes.","UEC037418","Marcondes-Ferreira, W","Sagarana","UEC037418",NA,"2013","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:21:37-03","UNICAMP","UEC","90494","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Pastore, JA; Castellani, ED; Custódio-Filho, A","745","1997","03","18",NA,"Brazil","São Paulo","ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,"porte arbóreo, frutos jovens.; cerradão","UEC037395","Marcondes-Ferreira, W","Barretos","UEC037395",NA,"2013","04",NA,"-48.833333","-20.433333",NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:03:00-03","UNICAMP","UEC","99887","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Fonseca, ML; Santos, AJ; Filgueiras, TS; Mendonça, RC","1095","1996","08","14",NA,"Brazil","Goiás","Morro pedregoso com entrada na Avenida B","-48.444444","-14.455833",NA,NA,NA,"fruto, Arvoreta heliófita ca. de 2m, de altura. Folhas verdes, membranáceas, frutos imaturos de cor verde. Cerrado de topo de morro pedregoso e queimado. Rara.","UEC037419","Marcondes-Ferreira, W","Niquelândia","UEC037419",NA,"2013","11",NA,"-48.444444","-14.455833",NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:03:00-03","UNICAMP","UEC","20627","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Heringer, EP","13012","1974","02","26",NA,"Brazil","Goiás","Serra de Caldas Novas, junto as termas d","-48.625","-17.74169921875",NA,NA,NA,"estéril, Árvore de 8 m de altura, . Mata ciliar seca, solo pedregoso.","UEC037430","Marcondes-Ferreira, W","Caldas Novas","UEC037430",NA,"2013","11",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA
"194","2019-08-20 10:03:00-03","UNICAMP","UEC","121063","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Fonseca, ML; Cardoso, E; Silva, MA","2428","2001","03","06",NA,"Brazil","Goiás","Fazenda Forquilha, prop. Virgilato Franc","-46.4803009033203","-13.9357995986938",NA,NA,NA,"fruto, Árvore semi-ciófita, ca. 5,5 m alt. E 0,37 m DAP.; Folhas discolores verdes, cartáceas, frutos imaturos verdes. Mata seca de encosta. Alt: 445 m. Comum. Solo argiloso com afloramento de rochas calcáreas, relevo ondulado.","UEC037417","Marcondes-Ferreira, W","Guarani de Goiás","UEC037417",NA,"2013","05",NA,NA,NA,NA,"35901","auto",NA,NA,NA,NA
"195","2019-08-20 10:03:00-03","UNICAMP","UEC","131422","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Fagg, CW; Oliveira, N","1240",NA,NA,NA,NA,"Brazil","Goiás","Fazenda Sabonete","-46.6316986083984","-14.0958003997803",NA,NA,NA,"Árvore de 5-6m de altura, em associação com Lonchocarpus sp. e Machaerium sp. Mata seca de encosta, solo raso com afloramento de rochas calcarias. Mata seca com parcelas permanentes da UnB.","UEC037421","Marcondes-Ferreira, W","Iaciara","UEC037421",NA,"2013","11",NA,NA,NA,NA,"39086","auto",NA,NA,NA,NA
"196","2019-08-20 10:03:00-03","UNICAMP","UEC","34127","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Prado, AL; Leitão Filho, HF","327","1982","03","25",NA,"Brazil","Mato Grosso",NA,"-56.0766983032227","-15.8655996322632",NA,NA,NA,"fruto, Árvore de 4m de altura. Fruto verde opaco. Cerrado.","UEC037435","Marcondes-Ferreira, W","Santo Antônio do Leverger","UEC037435",NA,"2013","11",NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA
"197","2021-03-01 16:21:37-03","UNICAMP","UEC","205856","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Scudeler, AL; Messias, PA; Scatigna, AV","523","2017","05","31",NA,"Brazil","Mato Grosso do Sul","Horto Florestal","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Árvore, ca. 5 m, látex branco nos ramos, frutos verde-claros","UEC191115","Pereira, AS de S","Corumbá","UEC191115",NA,"2019","08","19",NA,NA,NA,"295160","auto",NA,NA,NA,NA
"198","2019-08-20 10:03:00-03","UNICAMP","UEC","148074","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Araújo, GM; Gusson, AE","s.n.","2007",NA,NA,NA,"Brazil","Minas Gerais","Capim Branco I, Funil I., Floresta decídua","-48.187198638916","-18.6471996307373",NA,NA,NA,"Árvore, ca. de 11m, flor esverdeada.","UEC037428","Marcondes-Ferreira, W","Araguari","UEC037428",NA,"2013","11",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"199","2019-08-20 10:03:00-03","UNICAMP","UEC","147607","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Rosa, PO; et al.","249","2006",NA,NA,NA,"Brazil","Minas Gerais","Capim Branco I, Funil I., Mata decídua, borda","-48.187198638916","-18.6471996307373",NA,NA,NA,"Arbusto, ca. de 1,5m, botões florais esvrdeados.","UEC037427","Marcondes-Ferreira, W","Araguari","UEC037427",NA,"2013","11",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"200","2021-03-01 16:21:37-03","UNICAMP","UEC","169319","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Santos, AA","1539","2002","09","28",NA,"Brazil","Minas Gerais","Estrada de acesso ao túnel de fuga.","-47.0905990600586","-16.0296993255615",NA,NA,NA,"Comum no local.&nf;Frutos paleáceos.&nf;; Mata ciliar. Relevo plano no local. Solo arenoso.&nf;Área de influência do AHE Queimado.","UEC063791","Marcondes-Ferreira, W","Cabeceira Grande","UEC063791",NA,"2013","11",NA,NA,NA,NA,"31320","auto",NA,NA,NA,NA
"201","2019-08-20 10:03:00-03","UNICAMP","UEC","59551","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Schiavini, I","282","1990","07","10",NA,"Brazil","Minas Gerais","Estação Ecológica do Panga. Mata de gale","-48.2771987915039","-18.9186000823975",NA,NA,NA,"estéril, árvore ca 8,0 m altura. Material vegetativo.","UEC037424","Marcondes-Ferreira, W","Uberlândia","UEC037424",NA,"2013","11",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"202","2019-08-20 10:03:00-03","UNICAMP","UEC","84152","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Bernacci, LC; Metezger, JP; Goldenberg, R","35012","1993","07","07",NA,"Brazil","São Paulo","Mata do Poço do Jatobá, margem do rio Ja","-48.5099983215332","-22.1299991607666",NA,NA,NA,"estéril, Floresta ripária. Árvore, material estéril.","UEC037432","Marcondes-Ferreira, W","Bocaina","UEC037432",NA,"2013","11",NA,NA,NA,NA,"18396","auto",NA,NA,NA,NA
"203","2021-03-01 16:21:37-03","UNICAMP","UEC","117296","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Marcondes-Ferreira, W; Belinello, R","1444","1997","06","27",NA,"Brazil","São Paulo","estrada Nuporanga - S. João da bela Vista, logo após a ponte do rio Sapucaí-mirim, lado esquerdo.","-47.7299995422363","-20.7299995422363",NA,NA,NA,"arvoreta ca. 5m, caule ca. 10cm DAP, com frutos; terra vermelha com afloramento de basalto.","UEC037394","Marcondes-Ferreira, W","Nuporanga","UEC037394",NA,"2013","11",NA,NA,NA,NA,"17557","auto",NA,NA,NA,NA
"204","2021-03-01 16:21:37-03","UNICAMP","UEC","150434","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Lorenzi, H","1483","1994","04","13",NA,"Brazil","São Paulo","estrada para S. José da Bela Vista, em um bosque em terreno bem pedregoso e seco.","-47.7299995422363","-20.7299995422363",NA,NA,NA,"árvore de 5-6m, copa estreita, frutos verdes","UEC037397","Marcondes-Ferreira, W","Nuporanga","UEC037397",NA,"2013","11",NA,NA,NA,NA,"17557","auto",NA,NA,NA,NA
"205","2019-08-20 10:03:00-03","UNICAMP","UEC","156729","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Farah, FT","1227","2000",NA,NA,NA,"Brazil","São Paulo","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,"UEC008716","Marcondes-Ferreira, W","Orlândia","UEC008716",NA,"2013","11",NA,NA,NA,NA,"16147","auto",NA,NA,NA,NA
"206","2019-08-20 10:03:00-03","UNICAMP","UEC","89849","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Melzi, KG; Avelino, ER","s.n.","1996","04","08",NA,"Brazil","São Paulo","Bosque Municipal","-49.3699989318848","-20.8199996948242",NA,NA,NA,"flor, Árvore, ca 10m, com inflorescências esverdeadas","UEC037438","Marcondes-Ferreira, W","São José do Rio Preto","UEC037438",NA,"2013","11",NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA
"207","2019-08-20 10:03:00-03","UNICAMP","UEC","107181","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Marinis, G","381","1987","05","28",NA,"Brazil","São Paulo","Bairro de Palmeiras","-49.2900009155273","-21.2000007629395",NA,NA,NA,"flor, Árvore de 10m. Flores cinzentas","UEC037420","Marcondes-Ferreira, W","Urupês","UEC037420",NA,"2013","11",NA,NA,NA,NA,"14655","auto",NA,NA,NA,NA
"208","2019-11-19 14:04:34-03","UFRPE","PEUFR","50120","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","62","2009","07","17",NA,"Brasil","São Jose das Piranhas",NA,NA,NA,NA,NA,NA,"árvore, frutificação.","PEUFR050120","E.M.N. Ferraz","Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-19 14:04:34-03","UFRPE","PEUFR","4126","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","E. P. Heringer; D.A. Lima; J. P. L. Sobrinho; A. C. Sarmento","206","1971","04","20",NA,"Brasil","Pernambuco","Arredores de Afrânio",NA,NA,NA,NA,NA,"Árvore esguia 4-5m; folhas com dorso mais claro; flores amarelo-claro.","PEUFR004126","R. F. Souza-Silva",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-19 14:04:34-03","UFRPE","PEUFR","50064","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","6","2009","07","17",NA,"Brasil","Coremas",NA,NA,NA,NA,NA,NA,"árvore, frutificação.","PEUFR050064","E.M.N. Ferraz","Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-19 14:04:34-03","UFRPE","PEUFR","12532","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F.B. Ramalho","218","1973","05","23",NA,"Brasil","Bahia",NA,"-42.7310981750488","-10.8217000961304",NA,NA,NA,"árvore com mais ou menos 6m de altura, flores ainda em botões, sem perfume.","PEUFR012532",NA,"Xique-Xique",NA,NA,NA,NA,NA,NA,NA,NA,"100560","auto",NA,NA,NA,NA
"212","2019-11-19 14:04:34-03","UFRPE","PEUFR","33345","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F.B. Ramalho","218","1975","05","23",NA,"Brasil","Bahia","Povoado Tiririca, Fazenda amores","-42.7310981750488","-10.8217000961304",NA,NA,NA,"árvore com aproximademente 6m de altura, flores em botões , sem perfume.","PEUFR033345","C. T. Rizzini","Xique-Xique",NA,NA,"1974","01","19",NA,NA,NA,"100560","auto",NA,NA,NA,NA
"213","2019-11-19 14:04:34-03","UFRPE","PEUFR","12548","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F. Paiva","1010","1963","05","06",NA,"Brasil","Ceará","Sítio Retiro da Fazenda Nava. Margem da pequena reprêsa d'água. Sobre cristalino","-39.4094009399414","-7.23416996002197",NA,NA,NA,"árvore com mais ou menos 5m . Flores alvas sem perfume. Folhas ligeiramente pilosas.","PEUFR012548",NA,"Crato",NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA
"214","2019-11-19 14:04:34-03","UFRPE","PEUFR","31643","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","A. E. da Silva","64","1975","11","25",NA,"Brasil","Maranhão","Fazenda Belém","-43.8856010437012","-4.45527982711792",NA,NA,NA,"árvore com aproximadamente 7m de altura, flores amarelas sem perfume, madeira dura, não tem látex.","PEUFR031643","M. Haluli","Codó",NA,NA,"1976","02","02",NA,NA,NA,"70751","auto",NA,NA,NA,NA
"215","2019-11-19 14:04:34-03","UFRPE","PEUFR","12544","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","A. E. da Silva","64","1976","02","02",NA,"Brasil","Maranhão","Fazenda Belém","-43.8856010437012","-4.45527982711792",NA,NA,NA,"árvore com mais ou menos 7m de altura, flores amarelas sem perfume, madeira dura.","PEUFR012544","M.Haluli","Codó",NA,NA,"1975","11","25",NA,NA,NA,"70751","auto",NA,NA,NA,NA
"216","2019-11-19 14:04:34-03","UFRPE","PEUFR","12545","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F. Paiva","14","1975","04","11",NA,"Brasil","Maranhão","Fazenda Inhuma","-44.0766983032227","-6.6016697883606",NA,NA,NA,"árvore com mais ou menos 5m de altura. Florês esverdeadas com pouco perfume.","PEUFR012545","Z. Tavares","Pastos bons",NA,NA,"1972","08","02",NA,NA,NA,"47195","auto",NA,NA,NA,NA
"217","2019-11-19 14:04:34-03","UFRPE","PEUFR","50184","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","J.R. Andrade; E.L. Araújo; E.M.N. Ferraz","27","2009","07","17",NA,"Brasil","Paraíba","Caatinga. Área de tensão ecológica próximo a serra","-37.94580078125","-7.01444005966187",NA,NA,NA,"árvore, frutificação.","PEUFR050184","E.M.N. Ferraz","Coremas",NA,NA,NA,NA,NA,NA,NA,NA,"19767","auto",NA,NA,NA,NA
"218","2019-11-19 14:04:34-03","UFRPE","PEUFR","12547","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F.B. Ramalho","306","1973","12","05",NA,"Brasil","Piauí","Fazenda catarem","-42.6719017028809","-6.97333002090454",NA,NA,NA,"árvore com mais ou menos 6m de altura, flôres amarelas, sem perfume.","PEUFR012547","C. T. Rizzini","Nazare do Piauí",NA,NA,"1974","10","07",NA,NA,NA,"38075","auto",NA,NA,NA,NA
"219","2019-11-19 14:04:34-03","UFRPE","PEUFR","12549","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","D. P. Lma","13305","1974","11","06",NA,"Brasil","Piauí","Fazenda Jacobina","-41.1497001647949","-8.14361000061035",NA,NA,NA,"árvore com mais ou menos 6m altura, flôres amareladas, com pouco perfume enjoativo.","PEUFR012549","M. Haluli","Paulistana",NA,NA,"1974","12","09",NA,NA,NA,"40262","auto",NA,NA,NA,NA
"220","2019-11-19 14:04:34-03","UFRPE","PEUFR","12546","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","SF Blake","F.B. Ramalho","259","1973","09","20",NA,"Brasil","Piauí","Fazenda Angico Branco","-41.4668998718262","-7.07694005966187",NA,NA,NA,"árvore com mais ou menos 5m de altura, flôres amarelas. Perfumadas","PEUFR012546","C. T. Rizzini","Picos",NA,NA,"1974","10","07",NA,NA,NA,"31259","auto",NA,NA,NA,NA
"221","2020-04-22 16:17:22-03","UFPB","JPB","26743","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Gadelha Neto, PC","460","1999","09","14","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"; DESC: Arbóreo. Flor branca.",NA,"Francisco Morales",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-04-22 16:17:22-03","UFPB","JPB","42629","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Gadelha Neto, PC; Lima, JR","2702","2009","10","11","Southern America","Brasil","Paraíba","Olho D'água do Frade, Substrato areno-argiloso","-38.311944","-6.993611","323","323",NA,"; HABITAT: Mata Serrana; DESC: Árvore de pequeno porte, bastante ramificada. Folhas simples. Frutos esquizocárpicos, gêmeos, lenhosos, deiscentes. Sementes aladas.",NA,NA,"Nazaresinho",NA,NA,NA,NA,NA,"-38.311944","-6.993611",NA,NA,NA,NA,NA,NA,NA
"223","2020-06-03 21:51:52-03","UFPB","JPB","5333","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","Sousa, MA; et al.","1317","1982","08","02","Southern America","Brasil","Paraíba",NA,"-38.3246994018555","-6.91583013534546",NA,NA,NA,NA,NA,NA,"Nazarezinho",NA,NA,NA,NA,NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA
