"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"436","2021-03-03 13:56:14-03","UFF","NIT","NITw93","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Amostra 28.3 (Nascimento et al. 2015) cedida por madereira no estado do Rio de Janeiro","NITw00002820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-03-03 13:56:14-03","UFF","NIT","NITw1410","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"NITw00003309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-03 13:56:14-03","UFF","NIT","NITw323","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,NA,NA,"2013","06","01",NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Amostras 28.3 (Nascimento et al. 2015) cedida por madeireira no estado do Rio de Janeiro","NITw00002819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-03-03 13:56:14-03","UFF","NIT","NITw631","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"C. Lesser",NA,"2014","11","01",NA,"Brasil","Rio de Janeiro","Niterói","Comunidade Vital Brasil.","-43.1035995483398","-22.88330078125",NA,NA,NA,"Amostra retirada do telhado (8.1) na Comunidade Vital Brasil - Christopher Lesser","NITw00002818",NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-03-03 13:56:14-03","UFF","NIT","NITw633","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"C. Lesser",NA,"2014","11","01",NA,"Brasil","Rio de Janeiro","Niterói","Comunidade Vital Brasil.","-43.1035995483398","-22.88330078125",NA,NA,NA,"Amostra retirada do telhado (8.3) na Comunidade Vital Brasil - Christopher Lesser","NITw00002817",NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-25 10:11:49-03","CVRD","CVRD","5439","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Ghillea T. Prance","Folli, D.A.","2750","1996","05","05","América do Sul","BRASIL","ES","Linhares","Plantado área do apiário.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Castanha do Brasil","CVRD005439","CVRD005439","48094","auto",NA,NA,NA,"1997","09","Magnoliopsida",NA,"29",NA,NA
"442","2020-09-12 05:00:02-03","US","US","1664844","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. A. Krukoff","1386","1931","11",NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Near Tabajara, upper Machado River Region",NA,NA,NA,NA,NA,NA,"US01884334","US01884334_01 US01884334_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"443","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8467","1968","11","15","South America - Neotropics","Brazil","Rondônia",NA,"Basin of Rio Madeira. Trail from Fortaleza, Rio Abunã, 20 km above south to São Sebastião mines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"444","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. C. Smith","2868","1938","1","8","South America - Neotropics","Guyana",NA,NA,"Basin of Shodikar Creek (Essequibo tributary)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"445","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25407","1977","11","15","South America - Neotropics","Brazil","Pará",NA,"BR 163, km 1131; vicinity of Igarapé Natal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"446","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25371","1977","11","14","South America - Neotropics","Brazil","Pará",NA,"BR-163, Cuiabá-Santarém Highway, km 953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"447","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"448","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"M. A. Freitas & et al.","593","1991","1","14","South America - Neotropics","Brazil","Amazonas","Manaus","10 km leste de Manaus. Proprietário Edimilson","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"449","2020-09-12 05:00:02-03","US","US","2845399","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, A. J. Henderson & B. W. Nelson","25876","1977","11","29","South America - Neotropics","Brazil","Pará","Itaituba","BR 230, transamazon highway. 10 km W of Ruropolis Presidente Medici towards","-55.9836006164551","-4.27611017227173",NA,NA,NA,NA,"US01884315","US01884315_01 US01884315_02","457045","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"450","2020-09-12 05:00:02-03","US","US","1777054","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. C. Smith","2868","1938","1","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Shodikar Creek, basin of (Essequibo tributary), Akarai Mts.","-58.63","1.3",NA,NA,"Bulky fruit",NA,"US00605738",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"451","2020-09-12 05:00:02-03","US","US","1543346","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"H. N. Whitford","19","1918","6","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01884335","US01884335_01 US01884335_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"452","2020-09-12 05:00:02-03","US","US","1977779","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. M. Pires & K. Black","1531","1947","4","25","South America - Neotropics","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"US01884332","US01884332_01 US01884332_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"453","2020-09-12 05:00:02-03","US","US","2839094","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. F. Ramos","20205","1974","2","2","South America - Neotropics","Brazil","Amazonas","Manaus","INPA, Estrada do Aleixo, km 3","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"US01884326","US01884326_01 US01884326_02","138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"454","2020-09-12 05:00:02-03","US","US","33189","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"W. J. Burchell","9879",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01884337","US01884337_01 US01884337_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"455","2020-09-12 05:00:02-03","US","US","USw23213","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"P. Capucho","497",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Boa Vista, Tapajoz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"456","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25398","1977","11","14","South America - Neotropics","Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway, km 1056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"457","2020-09-12 05:00:02-03","US","US","USw15377","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. M. Pires & G. A. Black","1531",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"458","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, P. Maas, D. B. Woolcott, D. F. Coêlho & O. P. Monteiro","15416","1971","10","18","South America - Neotropics","Brazil","Amazonas",NA,"North of Rio Negro 2 km above Tapuruquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"459","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. A. Krukoff","6761","1934","10","12","South America - Neotropics","Brazil","Amazonas","Humaitá","Basin of Rio Madeira. Near Livramento, on Rio Livramento","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"460","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. F. Ramos","P20205","1974","2","2","South America - Neotropics","Brazil","Amazonas","Manaus","INPA, Estrada do Aleixo, km 3","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"461","2020-09-12 05:00:02-03","US","US","1995337","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"N. T. Silva","320",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01884331","US01884331_01 US01884331_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"462","2020-09-12 05:00:02-03","US","US","1561352","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"J. C. B. Mutis","4631","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03043840",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"463","2020-09-12 05:00:02-03","US","US","2845452","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. S. Silva","AS/213","1977","11","17","South America - Neotropics","Brazil","Pará",NA,"BR 163, Cuiabá - Santarém highway, km 1180",NA,NA,NA,NA,NA,NA,"US01884319","US01884319_01 US01884319_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"464","2020-09-12 05:00:02-03","US","US","2839092","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance & J. F. Ramos","23064","1974","10","28","South America - Neotropics","Brazil","Amazonas","Manaus","Compania de Plantações, km 12. Estrada do Aleixo","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"US01884325","US01884325_01 US01884325_02","138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"465","2020-09-12 05:00:02-03","US","US","1672155","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Collector illegible","4948","1920","11","30","South America - Neotropics","Suriname",NA,NA,"Kaboerie","-57.21","5.26",NA,NA,NA,NA,"US00605741","US00605741_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"466","2020-09-12 05:00:02-03","US","US","3096122","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"S. A. Mori, D. Daly & J. A. Cardoso","17503","1984","12","23","South America - Neotropics","Brazil","Amapá","Mazagão","Road under construction which will connect Macapá and Monte Dourado, 78 km WSW of Macapá Castanhal at Retiro São Francisco","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,"US01884313","US01884313_01 US01884313_02","195641","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"467","2020-09-12 05:00:02-03","US","US","2866085","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. Acosta M.","54","1968","12","23","South America - Neotropics","Peru","Madre de Dios",NA,"Carretera Maldonado-Quincemil. Dpto. Madre de Dios. Prov. Tambopata. Dtto. Tambopata.",NA,NA,"270",NA,NA,NA,"US03043835",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"468","2020-09-12 05:00:02-03","US","US","3028423","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"B. Nelson","631","1980","10","9","South America - Neotropics","Brazil","Acre",NA,"Estrada Rio Branco/Porto Velho, km 45",NA,NA,NA,NA,NA,NA,"US01884314","US01884314_01 US01884314_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"469","2020-09-12 05:00:02-03","US","US","2845394","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. Balick, A. J. Henderson & B. W. Nelson","25783","1977","11","26","South America - Neotropics","Brazil","Pará",NA,"BR-163, km 1430 (Cuiabá - Santarém highway)",NA,NA,NA,NA,NA,NA,"US01884316","US01884316_01 US01884316_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"470","2020-09-12 05:00:02-03","US","US","1777054","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. C. Smith","2868","1938","1","8","South America - Neotropics","Guyana",NA,NA,"British Guiana. Basin of Shodikar Creek (Essequibo tributary).",NA,NA,NA,NA,NA,NA,"US00605738",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"471","2020-09-12 05:00:02-03","US","US","1995336","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"N. T. Silva","320","1949","11","7","South America - Neotropics","Brazil","Pará","Belém","Mata da Secretária; I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"US01884330","US01884330_01 US01884330_02","48462","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"472","2020-09-12 05:00:02-03","US","US","1564629","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Ll. Williams","14586","1942","3","2","South America - Neotropics","Venezuela","Amazonas",NA,"San Carlos de Río Negro","-67.06","1.93","100",NA,NA,NA,"US00740641","US00740641_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"473","2020-09-12 05:00:02-03","US","US","2845338","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","P/25385","1977","11","14","South America - Neotropics","Brazil","Pará",NA,"BR 163, Cuiabá - Santarém highway, km 1004.",NA,NA,NA,NA,NA,NA,"US01884322","US01884322_01 US01884322_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"474","2020-09-12 05:00:02-03","US","US","2845345","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25323","1977","11","13","South America - Neotropics","Brazil","Pará",NA,"BR 163, Cuiabá - Santarém highway. BR 163, km 913. Cuiabá - Santarém, north of Rio Pará",NA,NA,NA,NA,NA,NA,"US01884324","US01884324_01 US01884324_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"475","2020-09-12 05:00:02-03","US","US","2570372A","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8526","1968","11","16","South America - Neotropics","Bolivia","Pando",NA,"Bolivian Amazonia. Rio Abunã, 3km. above confluence of Rio Negro, south bank.",NA,NA,NA,NA,NA,NA,"US03043836",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"476","2020-09-12 05:00:02-03","US","US","1123418","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. F. M. Glaziou","658 a","1865","4","9","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01884336","US01884336_01 US01884336_02","57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"477","2020-09-12 05:00:02-03","US","US","2845344","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25667","1977","11","22","South America - Neotropics","Brazil","Pará",NA,"BR 163, km 1305, vicinity of Igarapé José Preto",NA,NA,NA,NA,NA,NA,"US01884317","US01884317_01 US01884317_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"478","2020-09-12 05:00:02-03","US","US","2845343","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"G. T. Prance, A. S. Silva, M. J. Balick, C. C. Berg & A. J. Henderson","25538","1977","11","18","South America - Neotropics","Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway. Vicinity of Igarapé Kazuo, km 1223",NA,NA,NA,NA,NA,NA,"US01884318","US01884318_01 US01884318_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"479","2020-09-12 05:00:02-03","US","US","1185008","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"Bro. Ariste-Joseph","A929",NA,NA,NA,"South America - Neotropics","Colombia","Tolima",NA,"Volcán de Tolima.",NA,NA,NA,NA,NA,NA,"US03043837","US03043837_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"480","2020-09-12 05:00:02-03","US","US","3332866","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"T. Henkel, R. Williams & V. James","3357","1993","10","6","South America - Neotropics","Guyana","Upper Takutu-Upper Essequibo",NA,"The Guianas. Region: U. Takutu-U. Essequibo. Kuyuwini River; 8 km upstream from Taruma Rapids; N bank.","-59.3","2.38","200",NA,NA,NA,"US00518455","US00518455_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"481","2020-09-12 05:00:02-03","US","US","3332866","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,"Henkel, T. W.","T. Henkel, R. Williams & V. James","3357","1993","10","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Kuyuwini River; 8 km upstream from Taruma Rapids; N bank","-59.3","2.38333","200",NA,"Bulky fruit",NA,"US00518455","US00518455_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"482","2020-09-12 05:00:02-03","US","US","1777055","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"A. C. Smith","2868","1938","1","8","South America - Neotropics","Guyana",NA,NA,"British Guiana. Basin of Shodikar Creek (Essequibo tributary).",NA,NA,NA,NA,NA,NA,"US00605739",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"483","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa",NA,NA,"T. Henkel, R. Williams & V. James","3357","1993","10","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Kuyuwini River; 8 km upstream from Taruma Rapids; N bank","-59.3","2.38333","200",NA,"Bulky Fruit",NA,"US00635689",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"484","2020-09-02 16:30:26-03","Cenargen","CEN","77637","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","F. S. Catenacci","Glocimar Pereira-Silva","15638","2010","08","16",NA,"Brasil","RO","PORTO VELHO","Margem esquerda do rio Madeira, área da pedreira.","-64.661944","-9.2547222","90","90","Exsicatas","Área de influência direta (lago).","CEN00077637","CEN00077637",NA,NA,NA,"-64.661944","-9.2547222","2015",NA,NA,NA,NA,"8",NA
"485","2020-09-02 16:30:26-03","Cenargen","CEN","88256","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","F. S. Catenacci","Fernanda Silveira Catenacci","58","2014","11","02",NA,"Brasil","RO","PORTO VELHO","Rodovia BR-364, sentido Acre, barraca do irmão.","-65.696666","-9.4238888","121","121","Exsicatas","Tronco cilíndrico sem sapopema, base reta. Ritidoma de coloração geral cinza com fissuras profundas que deixam transparecer uma coloração castanho-avermelhada. Desprendimento em placas lenhosas grandes. Sem lenticelas. Casca externa castanho-avermelhada; casca interna amarela, alburno creme. Face adaxial da folha verde escuro brilhante com as nervuras amareladas, abaxial opaca. Cálice verde, corola creme-amarelada. Capuz creme com parte externa terminal amarela, parte interna arroxeado claro, apêndices internos do capuz amarelo forte. Anel estaminal com filetes creme e anteras alaranjadas.","CEN00088256","CEN00088256",NA,NA,NA,"-65.696666","-9.4238888","2015","03",NA,NA,NA,"6",NA
"486","2020-09-02 16:30:26-03","Cenargen","CEN","81092","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","F. S. Catenacci","Aldeci da Silva Oliveira",NA,"2012","04","02",NA,"Brasil","AC","RIO BRANCO","Reserva Florestal CPAFAC. Coordenada UTM 19 L 644637 / 8890106","-67.8099975585938","-9.9747200012207",NA,NA,"Exsicatas","Doação Amostras Embrapa Acre. Exsicatas referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00081092","CEN00081092","178770","auto",NA,NA,NA,"2015",NA,NA,NA,NA,"1",NA
"487","2019-11-13 11:21:20-03","USP","SPF","45266","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Cid Ferreira, CA","6213","1985","09","24",NA,"Brasil","Mato Grosso","Sinop",NA,"-55.933333","-11.2",NA,NA,NA,NA,"SPF00045266",NA,NA,NA,NA,"-55.933333","-11.2","2013",NA,NA,NA,NA,NA,NA
"488","2019-11-13 11:21:20-03","USP","SPF",NA,"PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Cid Ferreira, CA","6213","1985","09","24",NA,"Brasil","Mato Grosso","Sinop",NA,"-55.933333","-11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.933333","-11.2","2013",NA,NA,NA,NA,NA,NA
"489","2019-11-13 11:21:20-03","USP","SPF","127248","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Mori, SA","22387","1992","06","17",NA,"Brasil","Amazonas",NA,"Rio Solimões, Paraná do Janauacá. At place called Lagoinho.","-60.266667","-3.383333",NA,NA,NA,NA,"SPF00127248",NA,NA,NA,NA,"-60.266667","-3.383333","1992",NA,NA,NA,NA,NA,NA
