"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"295","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Steyermark JA",NA,"1961","01","10","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397137",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Estado Bolivar, Venezuela, Savanna bordering morichal northwest of camp. Vicinity of camp, 5 kms. from Hato de Nuria, E. of Miamo.",NA,NA,NA,NA,"NL-U1397137",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"296","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Alston AHG",NA,"1938","12","28","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397138",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Flora of Venezuela, Between Valencia and Carabobo.",NA,NA,NA,NA,"NL-U1397138",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"297","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397139","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Liesner RL",NA,"1988","05","03","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397139",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Venezuela, Edo. Bolivar: Gran Sabana; San Ignacio de Yuruaní.","-61.166667","5",NA,NA,"NL-U1397139",NA,NA,"-61.166667","5.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"298","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397140","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Nee MH",NA,"1990","11","07","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397140",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Plants of Bolivia, Depto. Santa Cruz, Prov. Ichilo, 2 km S of San Miguel Afuera an d1 km N of San Isidro.","-63.533333","-17.45",NA,NA,"NL-U1397140",NA,NA,"-63.533333","-17.45",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"299","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U.1397141","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Williams Ll; Alston AHG",NA,"1938","12","06","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397141",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Flora of Venezuela.",NA,NA,NA,NA,"NL-U1397141",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"300","2020-02-08 10:03:54-03","NBC","NL-BOTANY","WAG.1094422","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Wurdack JJ",NA,"1977","09","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094422",NA,"Myrtales","(Bonpl.) Triana",NA,NA,NA,"Furna (mun. Antonina) Paraná.",NA,NA,NA,NA,"NL-WAG1094422",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"301","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U 0004092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis glabrata","Hostmann FWR",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004092",NA,"Myrtales","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0004092",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","720","glabrata",NA,NA
"302","2020-02-08 10:03:54-03","NBC","NL-BOTANY","U 0004092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis glabrata","Hostmann FWR",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004092",NA,"Myrtales","Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0004092",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","720","glabrata",NA,NA
"303","2020-11-04 11:13:37-03","ESALQ","ESA","130313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35516.0","2013","02","24",NA,"Brasil",NA,NA,NA,"ESA130313","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","São Paulo","Cachoeira Paulista","Fragmento 36 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, área alagável.","-22.6471","-45.0495","550","550",NA,NA,NA,"-22.6471","-45.0495","2013",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-04 11:13:37-03","ESALQ","ESA","15063","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C. ; Sakuragui, C.M.","2009.0","1992","10","10",NA,"Brasil",NA,NA,NA,"ESA015063","Magnoliophyta",NA,"(Bonpl.) Triana","Ivanauskas, N.M.","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,"24458","auto",NA,NA,"1994","10","18",NA,NA,NA,NA,NA,NA
"305","2020-11-04 11:13:37-03","ESALQ","ESA","101216","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Raggi, F.",NA,"2004","08","14",NA,"Brasil",NA,NA,NA,"ESA101216","Magnoliophyta",NA,NA,"Raggi, F.","Minas Gerais","São Gonçalo do Rio Abaixo",NA,"-43.3622016906738","-19.826099395752",NA,NA,"ESA101216","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-11-04 11:13:37-03","ESALQ","ESA","101214","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Raggi, F.","8.0","2004","08","04",NA,"Brasil",NA,NA,NA,"ESA101214","Magnoliophyta",NA,NA,"Raggi, F.","Minas Gerais","São Gonçalo do Rio Abaixo",NA,"-43.3622016906738","-19.826099395752",NA,NA,"ESA101214","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-11-04 11:13:37-03","ESALQ","ESA","44021","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15533.0","1997","04","24",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; botões creme.","ESA044021","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Marcelândia","BR-080. Cerca de 100 Km de Matupá em direção ao Rio Xingu. Savana arborizada (cerrado), parcialmente utilizada como pasto.",NA,"-10.45",NA,NA,"ESA044021",NA,NA,NA,"-10.45","1997","12","28",NA,NA,NA,NA,NA,NA
"308","2020-11-04 11:13:37-03","ESALQ","ESA","44012","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Paes de Barros, L.T.L.","1036.0","1997","05","15",NA,"Brasil",NA,NA,NA,"ESA044012","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Jaciara",NA,"-54.9682998657227","-15.9652996063232",NA,NA,"ESA044012","41566","auto",NA,NA,"1997","12","29",NA,NA,NA,NA,NA,NA
"309","2020-11-04 11:13:37-03","ESALQ","ESA","39088","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Goldenberg, R.","442.0","1997","06","03",NA,"Brasil",NA,NA,NA,"ESA039088","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Querência",NA,"-52.1996994018555","-12.5968999862671",NA,NA,"ESA039088","188860","auto",NA,NA,"1997","09","06",NA,NA,NA,NA,NA,NA
"310","2020-11-04 11:13:37-03","ESALQ","ESA","31794","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Silva, J.M. ; Ribas, O.S.","1626.0","1996","02","01",NA,"Brasil",NA,NA,NA,"ESA031794","Magnoliophyta",NA,"(Bonpl.) Triana","Hatschbach, G.","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"ESA031794","30514","auto",NA,NA,"1996","01","01",NA,NA,NA,NA,NA,NA
"311","2020-11-04 11:13:37-03","ESALQ","ESA","6841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Pismel, F.S.",NA,"1990","01","01",NA,"Brasil",NA,NA,NA,"ESA006841","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-11-04 11:13:37-03","ESALQ","ESA","25193","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Rodrigues, R.R. et al.","217.0","1995","09","04",NA,"Brasil",NA,NA,NA,"ESA025193","Magnoliophyta",NA,"(Bonpl.) Triana","Elias, S.I.","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"38804","auto",NA,NA,"1998","04","21",NA,NA,NA,NA,NA,NA
"313","2020-11-04 11:13:37-03","ESALQ","ESA","20266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Barreto, K.D. et al.","2798.0","1994","08","04",NA,"Brasil",NA,NA,NA,"ESA020266","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-11-04 11:13:37-03","ESALQ","ESA","44020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18760.0","1997","07","10",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes com tricomas avermelhados.","ESA044020","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Juruena","Beira da estrada entre Juruena e Aripuanã","-58.3588981628418","-10.3180999755859",NA,NA,"ESA044020","65163","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"315","2020-11-04 11:13:37-03","ESALQ","ESA","44016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20797.0","1997","10","12",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores alvas.","ESA044016","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Nova Brasilândia","ca. 10km W (em linha reta) de Nova Brasilândia. Contato floresta estacional - savana","-54.9655990600586","-14.9568996429443",NA,NA,"ESA044016","68729","auto","-55,016,667","-14,933,333","1997","12","28",NA,NA,NA,NA,NA,NA
"316","2020-11-04 11:13:37-03","ESALQ","ESA","44015","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14722.0","1997","03","20",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; flores alvas.","ESA044015","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","São Félix do Araguaia","Ca. 31 km WNW (em linha reta) de São Félix do Araguaia. Estrada para Luciara. Fazenda Buritizal. Savana Parque. Área arborizada com palmeiras (buritizal).","-50.6693992614746","-11.6171998977661",NA,NA,"ESA044015","290331","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"317","2020-11-04 11:13:37-03","ESALQ","ESA","119132","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Merlin, B.L.","113.0","2007","09","23",NA,"Brasil",NA,NA,NA,"ESA119132","Magnoliophyta",NA,NA,"Merlin, B.L.","Minas Gerais","São Roque de Minas","Cerrado pedregoso ao redor da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,"ESA119132","57119","auto",NA,NA,"2007","11","10",NA,NA,NA,NA,NA,NA
"318","2020-11-04 11:13:37-03","ESALQ","ESA","44018","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20633.0","1997","10","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores alvas.","ESA044018","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","Mato Grosso","Nova Brasilândia","Estrada velha Nova Brasilândia - Planalto da Serra, ca 17km ENE (em linha reta) de Nova Brasilândia. Contato floresta aluvial - savana","-54.51","-14.53",NA,NA,"ESA044018",NA,NA,"-54.51","-14.53","1999","01","01",NA,NA,NA,NA,NA,NA
"319","2020-11-04 11:13:37-03","ESALQ","ESA","44913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Marcondes-Ferreira, W. et al.","1690.0","1997","11","07",NA,"Brasil",NA,NA,NA,"ESA044913","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Igaçaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"320","2020-11-04 11:13:37-03","ESALQ","ESA","44014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15713.0","1997","04","25",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; botões verdes com tricomas vermelhos.","ESA044014","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Matupá","BR-080. Agropecuária Cachimbo. Reserva de mata entre as Fazendas São José e São Jerônimo. Área de tensão ecológica Floresta Estacional Semidecidual / Floresta Ombrófila Aberta.","-54.75",NA,NA,NA,"ESA044014",NA,NA,"-54.75","-10,233,333","1997","12","28",NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:13:37-03","ESALQ","ESA","44010","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Bernacci, L.C.","2322.0","1997","08","08",NA,"Brasil",NA,NA,NA,"ESA044010","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Confresa",NA,"-51.5689010620117","-10.6438999176025",NA,NA,"ESA044010","80545","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"322","2020-11-04 11:13:37-03","ESALQ","ESA","44011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C. et al.",NA,"1997","07","10",NA,"Brasil",NA,NA,NA,"ESA044011","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Juruena",NA,"-58.3588981628418","-10.3180999755859",NA,NA,"ESA044011","65163","auto",NA,NA,"1997","12","29",NA,NA,NA,NA,NA,NA
"323","2020-11-04 11:13:37-03","ESALQ","ESA","102896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Amorim, E.H.","702.0","2003","06","13",NA,"Brasil",NA,NA,NA,"ESA102896","Magnoliophyta",NA,NA,NA,"Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA102896","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-11-04 11:13:37-03","ESALQ","ESA","15894","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C. et al.","5878.0","1994","04","22",NA,"Brasil",NA,NA,NA,"ESA015894","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,"38740","auto",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA
"325","2020-11-04 11:13:37-03","ESALQ","ESA","44907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Marcondes-Ferreira, W. et al.","1661.0","1997","11","07",NA,"Brasil",NA,NA,NA,"ESA044907","Magnoliophyta",NA,"(Bonpl.) Triana",NA,"São Paulo","Igaçaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-11-04 11:13:37-03","ESALQ","ESA","120053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Bovo, A.A.A.","24.0","2007","10","01",NA,"Brasil",NA,NA,NA,"ESA120053","Magnoliophyta",NA,NA,"Bovo, A.A.A.",NA,NA,NA,NA,NA,NA,NA,"ESA120053",NA,NA,NA,NA,"2007","11","24",NA,NA,NA,NA,NA,NA
"327","2020-11-04 11:13:37-03","ESALQ","ESA","105759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Silva, A.C.B.","487.0","2000","05","06",NA,"Brasil",NA,NA,NA,"ESA105759","Magnoliophyta",NA,NA,"Romero, R.","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,"ESA105759","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-11-04 11:13:37-03","ESALQ","ESA","18829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C. et al.","7828.0","1995","03","07",NA,"Brasil",NA,NA,NA,"ESA018829","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-11-04 11:13:37-03","ESALQ","ESA","101215","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Raggi, F.",NA,"2004","08","04",NA,"Brasil",NA,NA,NA,"ESA101215","Magnoliophyta",NA,NA,"Raggi, F.","Minas Gerais","São Gonçalo do Rio Abaixo",NA,"-43.3622016906738","-19.826099395752",NA,NA,"ESA101215","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-04 10:56:09-03","ESALQ","ESA","142906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","P. Rosa, T.S. Pereira, A. Pintor & J.F.A. Baumgratz","559.0","2013","08","22",NA,"Brasil",NA,NA,NA,"ESA142906",NA,NA,NA,"P. Rosa & J.F.A. Baumgratz","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,"29995","auto",NA,NA,"2013","08","22",NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:13:37-03","ESALQ","ESA","3556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Mantovani, W.",NA,"1985","11","29",NA,"Brasil",NA,NA,NA,"ESA003556","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,"12906","auto",NA,NA,"1994","10","14",NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:13:37-03","ESALQ","ESA","88226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15580.0","1997","04","24",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; botões alvos.","ESA088226","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Peixoto de Azevedo","BR-080. Cachoeira de um afluente do Rio Peixoto de Azevedo (localmente chamada de cachoeirinha). Cerca de 63 Km de Matupá em direção ao Rio Xingu. Gleba Leonislândia. Mata ciliar.","-54.9796981811523","-10.2230997085571",NA,NA,"ESA088226","259886","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"333","2020-11-04 11:13:37-03","ESALQ","ESA","24814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","9171.0","1995","09","05",NA,"Brasil",NA,NA,"Arbusto, até 2 m alt.; flores alvas.","ESA024814","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","São Paulo","Eldorado","Cachoeira do Sapatu. Mata Atlântica.","-48.0999984741211","-24.5200004577637",NA,NA,NA,"38804","auto",NA,NA,"2009","01","01",NA,NA,NA,NA,NA,NA
"334","2020-11-04 11:13:37-03","ESALQ","ESA","44013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15193.0","1997","04","20",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; corola alva.","ESA044013","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Novo Mundo","Cerca de 50 Km W de Novo Mundo. Estrada entre o Rio Teles Pires e a Serra do Rochedo, 1-10 Km do Rio. Beira de Floresta Ombrófila Aberta.","-55.198299407959","-9.95028018951416",NA,NA,"ESA044013","93610","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"335","2020-11-04 11:13:37-03","ESALQ","ESA","75398","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2179.0","2001","04","12",NA,"Brasil",NA,NA,"Árvore, ca. 5m alt. Flores alvas, frutos maduros roxos.","ESA075398","Magnoliophyta",NA,"(Bonpl.) Triana",NA,"São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","-46.6300010681152","-23.5400009155273","700","700","ESA075398","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-11-04 11:13:37-03","ESALQ","ESA","73287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25036.0","2001","07","04",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m alt.; flores alvas. Mata ciliar.","ESA073287","Magnoliophyta",NA,"(Bonpl.) Triana","Goldenberg, R.","Minas Gerais","Santana do Riacho","Serra do Cipó. Estrada entre a sede do IBAMA e a Cachoeira da Farofa, ca. 5,5 km da sede. Entre o Ribeirão Mascates e a Cachoeira da Farofa. 950 m.s.m. Campo arenoso com mata ciliar adjacente.","-43.7144012451172","-19.1688995361328","950","950","ESA073287","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-11-04 10:56:09-03","ESALQ","ESA","140157","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.","41017.0","2017","07","24",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA140157",NA,NA,"(Bonpl.) Triana","Souza, V.C.","Goiás","Posse","34 km de Formosa em direção a Vila Boa (BR 020). Cerrado.","-46.3694000244141","-14.0930995941162","900","900",NA,"55730","auto","-47,107,389","-15,446,333","2017","07","25",NA,NA,NA,NA,NA,NA
"338","2020-11-04 11:13:37-03","ESALQ","ESA","44019","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20033.0","1997","10","06",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores alvo-rosadas.","ESA044019","Magnoliophyta",NA,"(Bonpl.) Triana","Souza, V.C.","Mato Grosso","Nova Brasilândia","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia. Savana arborizada (cerrado) recentemente queimada. Solo pedregoso","-54.9655990600586","-14.9568996429443",NA,NA,"ESA044019","68729","auto",NA,NA,"1997","12","28",NA,NA,NA,NA,NA,NA
"339","2020-11-04 10:56:09-03","ESALQ","ESA","137742","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","39689.0","2015","12","16",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; botões alvos; frutos imaturos verdes.","ESA137742",NA,NA,"(Bonpl.) Triana","Souza, V.C.","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada que beira o Jardim Botânico de Brasília. Projeto Fogo. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2015","12","16",NA,NA,NA,NA,NA,NA
