"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","phylum","order","identifiedBy","imagecode","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"129","2019-08-20 10:12:49-03","UNICAMP","UEC","79391","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Árbocz, GF","1994","08","17",NA,"Brazil",NA,NA,"Árvore 6m, 15 cm DAP, tronco liso e manchado, frutos maduros marrom-claros,",NA,"654","Minas Gerais","Januária","Fazenda Santa Cecília, Formação: pasto com algumas árvores esparsas.","Magnoliopsida",NA,"Fernandes, JM",NA,"(Benth.) Barneby & Grimes","-44.3616981506348","-15.4881000518799",NA,NA,NA,"2010","11","25",NA,NA,"148972","auto",NA,NA,NA,NA
"130","2020-04-22 16:20:24-03","UFPB","JPB","28064","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gadelha Neto, PC","2000","05","14","Southern America","Brasil",NA,NA,"; DESC: Arbóreo, flor amarela.",NA,"586","Paraíba","Sousa","Fazenda Jangada","Angiosperma","Dicotyledon","Almeida, PGC de",NA,"(Benth.) Barneby & J.W. Grimes","-38.228056","-6.759444","220","220",NA,"2013","04","22",NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA
"131","2020-04-22 16:20:24-03","UFPB","JPB","37648","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gadelha Neto, PC","1999","11","15","Southern America","Brasil",NA,NA,"; DESC: Árvore decídua de folhas compostas. Inflorescência em capítulo. Flor branca. Fruto legume. Solo Argiloso.",NA,"466","Paraíba","Sousa","Fazenda Jangada","Angiosperma","Dicotyledon","Almeida, PGC de",NA,"(Benth.) Barneby & J.W. Grimes","-38.228099822998","-6.7591700553894",NA,NA,NA,"2013","04","22",NA,NA,"21208","auto",NA,NA,NA,NA
"132","2020-04-22 16:20:24-03","UFPB","JPB","37644","PreservedSpecimen","Plantae","Leguminosae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gadelha Neto, PC","1998","04","17","Southern America","Brasil",NA,NA,"; DESC: Árvore com cerca de 6m, decídua. Folhas compostas. Inflorescência em capítulo. Fruto legume. Solo Argiloso.",NA,"425","Paraíba","Sousa","Fazenda Jangada","Angiosperma","Dicotyledon","Almeida, PGC de",NA,"(Benth.) Barneby & J.W. Grimes","-38.228099822998","-6.7591700553894",NA,NA,NA,"2013","04","22",NA,NA,"21208","auto",NA,NA,NA,NA
"133","2021-03-21 19:35:06-03","UFC","EAC","33035","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernandes, A.","2003","10","25","Southern America","Brasil",NA,NA,NA,"EAC0033035","EAC33035","Ceará","Chaval","Margem de mangue.","Dicotyledon",NA,"Almeida, P.G.C.","EAC0033035","(Benth.) Barneby & Grimes","-41.2439002990723","-3.03361010551453",NA,NA,NA,"2013","04","11",NA,NA,"18364","auto",NA,NA,NA,NA
"134","2021-03-21 19:35:06-03","UFC","EAC","25771","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pereira, B.A.S.; Alvarenga, D.","1996","07","04","Southern America","Brasil",NA,NA,"Árvore a. 6m.;; Floresta estacional","EAC0025771","3123","Goiás","Guarani de Goiás","Próximo a vila Claretiana.","Dicotyledon",NA,"Fernandes, A.; Nunes, E.","EAC0025771","(Benth.) Barneby & Grimes","-46.666667","-14","680","680",NA,"1997","05","02",NA,NA,NA,NA,"-46.666667","-14",NA,NA
"135","2020-12-21 16:25:58-03","MBM","MBM","279836","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","03","17","Southern America","Brazil",NA,NA,NA,"MBM279836","74865","Mato Grosso do Sul","Miranda","Rodovia Agchi - Fazenda Santa Cruz",NA,NA,"Lewis, G.P.","MBM279836","(Benth.) Barneby & J.W. Grimes","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA
"136","2020-12-21 16:25:58-03","MBM","MBM","417675","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Medina, W.A.; Salas, R.M.; Cajade, R.; Fandiño, B.; Salas, R.M.; Cajade, R.; Fandiño, B.","2013","10","04","Southern America","Argentina",NA,NA,"Árbol de 6-7 m alt. Corteza corchosa. Botones florales.; Ladera W, al pie del cerro.","MBM417675","446","Corrientes","San Martín","Paraje Tres Cerros, Ea. ''Las Marias''', Cerro Chico",NA,NA,"Medina, W.A.","MBM417675","(Benth.) Barneby & J.W. Grimes","-56.866389","-29.153056",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"-56.866389","-29.153056",NA,NA
"137","2015-09-04 02:44:41-03","MNHN","RECOLNAT_MNHN_P","P02935516","PreservedSpecimen",NA,"Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Balansa, B.","1876","8","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935516' target='other'> <mi>dwc_moreinfo</mi></a>","P02935516",NA,NA,NA,"L´ Assomption.",NA,NA,NA,"P02935516_01","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1428 a",NA
"138","2015-09-04 02:44:41-03","MNHN","RECOLNAT_MNHN_P","P02935517","PreservedSpecimen",NA,"Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Balansa, B.","1875","7","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935517' target='other'> <mi>dwc_moreinfo</mi></a>","P02935517",NA,NA,NA,"Cerro de Paraguari.",NA,NA,NA,"P02935517_01","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1428",NA
"139","2015-09-04 02:44:41-03","MNHN","RECOLNAT_MNHN_P","P02935518","PreservedSpecimen",NA,"Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Balansa, B.","1875","7","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935518' target='other'> <mi>dwc_moreinfo</mi></a>","P02935518",NA,NA,NA,"Cerro de Paraguai.",NA,NA,NA,"P02935518_01","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1428",NA
"140","2020-10-01 14:20:04-03","JBB","HEPH","6063","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Salles, AEH","1985","10","27","Southern America","Brasil",NA,NA,"Plantada pelo professor Ezechias Paulo Heringer, na Reserva Biologica da UnB.com espinhos nos ramos,casa grossa de cor cre",NA,"315","Distrito Federal","Brasília",NA,"Dicotyledon","Fabales","Iganci",NA,"(Benth.) Barneby & Gimes","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"141","2020-12-11 11:35:52-03","UFMG","BHCB","69233","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Gouveia, JS","1950","09","26","Southern America","Brasil",NA,NA,"Árvore de formação primaria na borda de campo.","BHCB008884","s.n.","Minas Gerais","Bom Despacho",NA,"Dicotyledon",NA,NA,NA,NA,"-45.2522010803223","-19.736400604248",NA,NA,NA,"2011","09","29",NA,NA,"30831","auto",NA,NA,NA,NA
"142","2020-12-11 11:35:52-03","UFMG","BHCB","42953","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Teixeira, WA","1998","08","20","Southern America","Brasil",NA,NA,"Árvore; Floresta estacional decídual","BHCB008893","s.n.","Minas Gerais","Montes Claros",NA,"Dicotyledon",NA,NA,NA,NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"2011","09","29",NA,NA,"72568","auto",NA,NA,NA,NA
"143","2020-12-11 11:35:52-03","UFMG","BHCB","27658","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Tameirão Neto, E","1993","07","29","Southern America","Brasil",NA,NA,"Arbóreo 4,0 m; Transição cerrado/caatinga","BHCB008885","912","Minas Gerais","Januária","Margem esquerda do rio São Francisco. Estrada para o clube Carcará.","Dicotyledon",NA,NA,NA,NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,"2011","09","29",NA,NA,"148972","auto",NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1068244","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","R.D. Locke|et al.","1995","8","28","South America","Paraguay",NA,NA,NA,NA,"Locke 7","Central",NA,"Asunción: American Embassy.",NA,NA,"R. Fortunato (BAB)",NA,"(Benth.) Barneby & J.W. Grimes","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4"
"145","2008-05-27 22:02:00-03","MO","MOBOT","86632","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Leongino Guerrero","1993","8","5","South America","Paraguay",NA,NA,NA,NA,"Zardini 36790","Paraguarí",NA,"Estero del Ypoá: Trinchera Cué. Border of estero.",NA,NA,"R. Barneby (NY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.38333","-25.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"838","4"
"146","2014-05-27 12:47:00-03","MO","MOBOT","78960","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|C. Velázquez","1989","6","24","South America","Paraguay",NA,NA,NA,NA,"Zardini 13052","Paraguarí",NA,"Mbatoví Mountain. Forest along northern slope.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.11666","-25.41666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","4"
"147","2012-04-16 16:21:00-03","MO","MOBOT","100466175","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. de Egea Juvinel|R. Elsam|H. del Castillo","2006","6",NA,"South America","Paraguay",NA,NA,NA,NA,"de Egea Juvinel 986","Presidente Hayes",NA,"Estancia 11 de Junio. Bosque de galeria del brazo norte del Pilcomayo.",NA,NA,"J. De Egea",NA,"(Benth.) Barneby & J.W. Grimes","-59.0661111","-24.5230556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2014-05-27 12:46:00-03","MO","MOBOT","100509559","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Reinaldo Lozano|Ariel Lliully|J. Alberto Peñaranda","2008","4","27","South America","Bolivia",NA,NA,NA,NA,"Lozano 3159","Chuquisaca","Azurduy","Torrepampa ca. 5 km al NW de la comunidad de San Pedro.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-64.4747223","-19.6038889","2135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2014-05-28 16:13:00-03","MO","MOBOT","100514608","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Alberto Peñaranda|J.G. Tudela","2009","5","30","South America","Bolivia",NA,NA,NA,NA,"Peñaranda 988","Chuquisaca","Luis Calvo","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Comunidad de Aguairenda - Hacienda Bella Vista.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-63.7636944","-19.5288889","875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"150","2012-09-02 07:50:00-03","MO","MOBOT","100515287","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","G.A. Parada|M. Betancur|M.T. Martinez","2012","8","22","South America","Bolivia",NA,NA,NA,NA,"Parada-Gutierrez 4909","Santa Cruz","Vallegrande","Río Grande, a 2 km de la junta del Ñancahuasu.",NA,NA,"G. A. Parada (USZ) 2012",NA,"(Benth.) Barneby & J.W. Grimes","-63.6763889","-19.0702778","526.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-36","1"
"151","2014-05-28 16:12:00-03","MO","MOBOT","100531705","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Alberto Peñaranda|J.G. Tudela|et al.","2009","6","12","South America","Bolivia",NA,NA,NA,NA,"Peñaranda 1276","Chuquisaca","Hernando Siles","Cantón Sauces, Comunidad Azero Norte, PN-ANMI Serrania del Iñao.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-63.9899444","-19.5665556","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2014-07-08 11:16:00-03","MO","MOBOT","100537585","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Ariel Lliully|J. Alberto Peñaranda|et al.","2008","10","8","South America","Bolivia",NA,NA,NA,NA,"Lliully 1245","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán, P.N. y Area de Manejo Integrado de la Serranía del Iñao. Por el camino entre la comunidad de Montegrande y Cumandati.",NA,NA,"(equals!) RL",NA,"(Benth.) Barneby & J.W. Grimes","-63.8447222","-19.3786111","1025.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2011-03-24 16:44:00-03","MO","MOBOT","101445","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Alwyn H. Gentry|Marielos Peña","1991","10","26","South America","Bolivia",NA,NA,NA,NA,"Gentry 75243","Santa Cruz",NA,"Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transect 1",NA,NA,"D.A. Neill (MO)",NA,"(Benth.) Barneby & J.W. Grimes","-62.3","-18.7666667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"770","4"
"154","2011-06-09 17:49:00-03","MO","MOBOT","105865","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Blas Pérez","1990","6","20","South America","Paraguay",NA,NA,NA,NA,"Pérez Maricerich 95","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3"
"155","2012-06-21 05:16:00-03","MO","MOBOT","111156","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","James Aronson","1988","11","6","South America","Argentina",NA,NA,NA,NA,"Aronson 7691","Jujuy",NA,"Arroyo Palo Morado. 35 km S of San Salvador de Jujuy. Disturbed forest with scattered remnants. Formerly much cut to provide firewood and charcoal for the city.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-65.16666","-24.33333","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","1"
"156","2012-04-27 13:52:00-03","MO","MOBOT","1323996","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. Chiraye|S. Arauz|L. Ramon","1998","10","26","South America","Bolivia",NA,NA,NA,NA,"Chiraye 98","Santa Cruz","Cordillera","En los alrrededor de la comunidad hasta 3 km. al Oeste.",NA,NA,"S. Jiménez",NA,"(Benth.) Barneby & J.W. Grimes","-62.5736111","-19.4411111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"157","2008-05-27 22:02:00-03","MO","MOBOT","1521783","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 49835","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"M. Nee",NA,"(Benth.) Barneby & J.W. Grimes","-63.6","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1523157","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee","1987","8","2","South America","Bolivia",NA,NA,NA,NA,"Nee 35490","Santa Cruz","Ichilo","W side of Rio Surutu across from ''Terminal'' area of Huaytu, 16 km. (by air) S of Buena Vista. Sandy floodplain, disturbed evergreen forest or brushy open areas, with Tessaria integrifolia, Tecoma stans, Solanum spp.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-63.63333","-17.6","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","1523912","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee","1989","1","22","South America","Bolivia",NA,NA,NA,NA,"Nee 37695","Santa Cruz","Andrés Ibáñez","Along Rio Chore-Chore (=Rio Pantano), 7 km. SE of Palmar del Oratorio and 18 km. SE of center of Santa Cruz. Stabilized and active sand dunes along S side of the shallow, intermittent river, grassy, with scattered shrubs, grading into scrub forest.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-63.1","-17.93333","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1525761","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 38883","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"Barneby & Grimes",NA,"(Benth.) Barneby & J.W. Grimes","-63.95","-18.10833","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","1527241","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 37934","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"Barneby & Grimes",NA,"(Benth.) Barneby & J.W. Grimes","-63.2","-17.74166","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1527258","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 39987","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"Barneby & Grimes",NA,"(Benth.) Barneby & J.W. Grimes","-63.2","-17.74166","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1527588","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee","1987","8","25","South America","Bolivia",NA,NA,NA,NA,"Nee 35759","Santa Cruz","Andrés Ibáñez","11 km. S of center of Santa Cruz, 1 km. E of oil refinery. Flat, sandy plains, grazed, with natural grassland and scattered patches of shrubs and small trees.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-63.18333","-17.875","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1527779","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 39014","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"M. Nee",NA,"(Benth.) Barneby & J.W. Grimes","-63.2","-17.74166","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1528440","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 39055","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"M. Nee",NA,"(Benth.) Barneby & J.W. Grimes","-63.95","-18.10833","315.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2013-05-24 05:54:00-03","MO","MOBOT","1529779","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee|G. Coimbra S.","1987","8","30","South America","Bolivia",NA,NA,NA,NA,"Nee 35895","Santa Cruz","Andrés Ibáñez","Sandy floodplain with Tessaria integrifolia on W side of Rio Parai, opposite Santa Cruz and 6 km. W of center ot the city.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-63.23333","-17.78333","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1531044","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 40224","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"Barneby & Grimes",NA,"(Benth.) Barneby & J.W. Grimes","-63.6","-17.5","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1536748","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 40587","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"M. Nee",NA,"(Benth.) Barneby & J.W. Grimes","-63.6","-17.5","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1580441","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Leongino Guerrero","2001","3","1","South America","Paraguay",NA,NA,NA,NA,"Zardini 56412","Concepción",NA,"Around Yby-Jaú. Cerrado forest.",NA,NA,"E. Zarate (BAB)",NA,"(Benth.) Barneby & J.W. Grimes","-56.35333","-22.79388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231","4"
"170","2008-05-27 22:02:00-03","MO","MOBOT","1585447","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Leongino Guerrero","2001","6","23","South America","Paraguay",NA,NA,NA,NA,"Zardini 56642","San Pedro",NA,"Around Antequera. Mosaic of Chaco and Paranense Forest.",NA,NA,"R. Fortunato (BAB)",NA,"(Benth.) Barneby & J.W. Grimes","-57.20222","-24.08194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234","4"
"171","2009-07-29 11:26:00-03","MO","MOBOT","1863151","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Stephan G. Beck|Máximo Liberman","1983","10","28","South America","Bolivia",NA,NA,NA,NA,"Beck 9849","Chuquisaca","Hernando Siles","Monteagudo, ? kms hacia el NW, pasando la estación de bombeao No. 2 Cañadillas.",NA,NA,"D.A. Neill (MO)",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2020-08-23 20:00:00-03","MO","MOBOT","2158297","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","L. Cayola|et al.","2004","9","2","South America","Bolivia",NA,NA,NA,NA,"Cayola Pérez 819","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.",NA,NA,"A. Fuentes (USZ), OCT/",NA,"(Benth.) Barneby & J.W. Grimes","-68.495","-14.5422222","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","1"
"173","2014-05-27 12:47:00-03","MO","MOBOT","2222962","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fátima Mereles","1995","7","20","South America","Paraguay",NA,NA,NA,NA,"Mereles H. 6101","Presidente Hayes",NA,"Estancia Rio Salado.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-58.23583","-23.74777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2016-11-15 05:15:00-02","MO","MOBOT","2254712","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini|Maria M. Arbo|Camilo L. Quarín|J.M. González","1974",NA,NA,"South America","Argentina",NA,NA,NA,NA,"Krapovickas 26397","Corrientes","Ituzaingó","Ruta 39, 10 Km de ruta 14.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-04-03 21:11:00-03","MO","MOBOT","2408385","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. Di Giácomo","2001","9","15","South America","Argentina",NA,NA,NA,NA,"Di Giácomo 520","Formosa","Laishí","Reserva El Bagual",NA,NA,"Schinini, A. & Tressens, S. G., //",NA,"(Benth.) Barneby & J.W. Grimes","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
