"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"541","2021-03-12 08:14:07-03","IMA","MAC","28847","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","R.C.Oliveira","2006","12","12","R.C.Oliveira; A.S.Silva; A.R.O. Ribeiro","1835","2006","12","12","Brasil","Rio Grande do Norte","Grossos","Estrada para Tibau.","-37.161253","-4.993456","-37.161253","-4.993456","Arvoreta ca. de 2,5m de altura. Cálice verde, corola alva com interior do tubo amarelo. Flores com odor adocicado.","MAC0028847","MAC0028847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-03-12 08:14:07-03","IMA","MAC","29542","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","R.C.Oliveira","2006","12","12","R.C.Oliveira; A.S.Silva","1835","2006","12","12","Brasil","Rio Grande do Norte","Grossos","Estrada para tibau","-37.161253","-4.993456","-37.161253","-4.993456","Arvoreta. ca. de 2,5m de altura. Cálice verde, corola alva com interior do tubo amarelo. Flores com odor adocicado.","MAC0029542","MAC0029542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-12 08:14:07-03","IMA","MAC","35","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","O.Viégas","1977",NA,NA,"O.Viégas; G.L.Esteves","65","1976","12","20","Brasil","Alagoas","Maceió","Canal principal., Paiol da Pólvora, margem da lagoa Mundaú.","-35.739264","-9.647675","-35.739264","-9.647675","Árvore folhas coriáceas, alternas. Flores amarelas.","MAC0000035","MAC0000035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-12 08:14:07-03","IMA","MAC","71","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","O.Viégas","1977",NA,NA,"O.Viegas; G.L.Esteves","64","1976","12","20","Brasil","Alagoas","Maceió","Canal principal da Lagoa Mundaú., Margem da Lagoa Mundaú.","-35.779464","-9.622814","-35.779464","-9.622814",NA,"MAC0000071","MAC0000071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-03-12 08:14:07-03","IMA","MAC","8207","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","R.P.Lyra-Lemos","1998",NA,NA,"R.P.Lyra-Lemos","2652","1993","02","10","Brasil","Alagoas","Barra de São Miguel","Margem da Lagoa do Roteiro.","-35.932272","-9.835539","-35.932272","-9.835539","Árvore com cerca de 3m de alt.; raízes respiratórias, frutos maduros avermelhados.","MAC0008207","MAC0008207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-03-12 08:14:07-03","IMA","MAC","39220","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.S.Silva","2008","01","12","A.R.O.Ribeiro; A.S.Silva; A.C.Nogueira","87","2007","07","14","Brasil","Rio Grande do Norte","Areia Branca","Foz do Rio Mossoró, Em frente ao ministério dos transportes.","-38.229978","-4.956653","-38.229978","-4.956653","Arvoreta ca. de 2m de altura. Flores cremes.","MAC0039220","MAC0039220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-03-12 08:14:07-03","IMA","MAC","63384","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","M.Figueira; B.Schindler","2016","10","01","M.Figueira; B.Schindler","501","2016","10","01","Brasil","Alagoas","Maceió","barra da lagoa Mundaú","-35.799016","-9.714019","-35.799016","-9.714019","Arvoreta, ca. de 3,5 m de alt., folhas visivelmente discolores, face abaxial das folhas com cristais de sal, flores brancas","MAC0063384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-01-26 09:40:37-03","IMA","MAC","26","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Andrade Lima","1977",NA,NA,"O.Viégas; G.L.Esteves","22","1976","11","04","Brasil","Alagoas","Maceió","Marechal Deodoro., Margem da Lagoa Mundaú.","-35.896731","-9.709714","-35.896731","-9.709714","Árvore de folhas opostas, frequente nos manguezais.&nf;Interesse econômico: combustível.","MAC0000026","MAC0000026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-01-26 14:12:04-03","CPACT","ECT","3930","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.A.Oliveira","2011","04","05","L.Sevegnani",NA,"2011","03","26","Brasil","Santa Catarina","Balneário Barra do Sul","Canal do Linguado. Mangue.","-48.664444","-26.365278","48º39'52''W","26º21'55''S",NA,"ECT0003930","ECT0003930","2","2","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-01-26 14:12:04-03","CPACT","ECT","3776","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.Stival-Santos","2010","03","17","A.Stival-Santos; E.Legal | S.Silveira","2152","2010","03","17","Brasil","Santa Catarina","Florianópolis","Avenida das Saudades. Mangue. Altitude obtida a partir dos dados de coordenadas geográficas.","-48.518889","-27.577222","48º31'8''W","27º34'38''S",NA,"ECT0003776","ECT0003776","6","6","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-01-26 14:12:04-03","CPACT","ECT","3841","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","T.J.Cadorin","2010","03","30","T.J.Cadorin","1646","2010","03","14","Brasil","Santa Catarina","Florianópolis","Manguezal do Itacorubi. Mangue.","-48.517222","-27.5775","48º31'2''W","27º34'39''S",NA,"ECT0003841","ECT0003841","5","5","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","304","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Biral, L.","2018","10",NA,"Biral, L.","1440","2018","10","13","Brasil","Paraná","Paranaguá","Ilha do Mel.","-48.310894","-25.558342","48º18'39.22 W","25º33'30.03 S","Arbusto, profusamente ramificado, folhas cartáceas, cálice verde, corola branca. Habitat: Floresta ombrófila densa.","SHPR000304",NA,NA,NA,"Anthophyta",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","316","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Biral, L.","1452","2018","10","13","Brasil","Paraná","Paranaguá","Ilha do Mel.","-48.317294","-25.559381","48º19'02.26 W","25º33'33.77 S","Arbusto, profusamente ramificado, folhas cartáceas, cálice verde, corola branca.Habitat: Costão rochoso.","SHPR000316",NA,NA,NA,"Anthophyta",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA
"554","2014-09-09 14:13:07-03","UNIVILLE","JOIW","888","S","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf e Leechm. ex Moldenke",NA,NA,NA,NA,"Merilluce S. Weiers","136","2008","05","09","Brasil","SC","São Francisco do Sul","Cepa Vila da Glória","-48.6381","-26.2433",NA,NA,"Árvore; h=3,5, CB = 120cm; MAD=bifurcação tronco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"555","2020-11-18 11:50:15-03","UERJ","HRJ","211","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Molden",NA,NA,NA,NA,"A.E.S. Oliveira; D.S. Fernandes","101","2000","03","27","Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,NA,NA,"HRJ00000211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-11-18 11:50:15-03","UERJ","HRJ","200","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Molden",NA,NA,NA,NA,"A.E.S. Oliveira; D.S. Fernandes","38","2000","02","16","Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,NA,NA,"HRJ00000200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-11-18 11:41:40-03","UERJ","HRJ","991","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Molden",NA,NA,NA,NA,"A.G. Pedrini; V. Cassano","s.n.","1991","04","06","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"HRJ00000991",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"558","2020-11-18 11:39:38-03","UERJ","HRJ","11986","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","J. Augusto",NA,NA,NA,"J. Augusto","s.n.","1984","06","03","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Tapuamas de Fora.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HRJ00012597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"559","2020-11-18 11:41:40-03","UERJ","HRJ","989","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Molden",NA,NA,NA,NA,"A.G. Pedrini; V. Cassano","s.n.","1991","04","11","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HRJ00000989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"560","2021-02-04 10:24:44-03","UFRPE","HST","8233","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"A.M.Miranda; et al.","387","1992","01","27","Brasil","Pernambuco","Goiana","Praia de Carne de Vaca","-35.002498626709","-7.56056022644043",NA,NA,"Árvore ca. 3 m alt.; flores alvas; frutos imaturos.","HST008233",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"561","2021-02-04 10:24:44-03","UFRPE","HST","2347","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","A.M.Miranda","2016",NA,NA,"S.Tavares","1214","1964","12","24","Brasil","Rio Grande do Norte","Natal","Próximo à ponte sobre o rio Pirangi","-35.209400177002","-5.79500007629395",NA,NA,"Árvore rara no mangue; flores alvas.","HST002347",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA
"562","2014-07-30 10:40:47-03","CITSF","HXBH","010118","S","Plantae","Avicenniaceae","Avicennia","schaueriana stapf et lechman","Avicennia schaueriana stapf et lechman",NA,"Hatschbach, G.",NA,NA,NA,"G & M Hatschbach 55713 & J.M. Silva",NA,"1991","08","20","BRA","SC","Palhoça","Enseada do Brito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-03-01 11:54:31-03","UFPE","UFP","8497","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moura, H","1992","10","20","Moura, H","s.n.","1992","10","17","Brasil","Pernambuco","Sirinhaém",NA,"-35.1161003112793","-8.59082984924316",NA,NA,"Flor gamopétala,dialipétalas,estames didíamos, avário súpero;zigomorfa","UFP008497",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"20997","auto",NA,NA,NA,NA,NA
"564","2021-03-01 11:54:31-03","UFPE","UFP","77367","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Passavante, JZO",NA,NA,NA,"Barbosa, JAP; Santana, MAN","s.n.","2014","11","16","Brasil","Pernambuco","Mangue da Ilha de Itamaracá",NA,"-34.859444","-7.819167","-34.859444","-7.819167","Presença de formigas.","UFP077367",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-03-01 11:54:31-03","UFPE","UFP","33088","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Barbosa, M","2002","10","17","Costa, IPW; Goto, BT","s.n.","2002","10","08","Brasil","Pernambuco","Itamacará",NA,NA,NA,NA,NA,"Maré seca,presença de ave migratórias; ambiente com pouca ação antrópica; em floração.&nf;&nf;; Manguezal do Rio Paripe.","UFP033088",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-11-16 11:55:51-03","UFPE","UFP","4313","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Duarte, T","1989","04","06","Florentino, T","s.n.","1985","02","24","Brasil","Pernambuco","Itamacará",NA,NA,NA,NA,NA,NA,"UFP004313",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-03-01 11:54:31-03","UFPE","UFP","68553","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cavalcanti, D","2011","09","09","Cavalcanti, D; Amorim, BS; Araújo, D; Chagas, MA; Setúbal, R","598","2011","09","09","Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","-34.820556","-7.606111","Árvore aprox. 4 m de altura, flores alvas.; Mata Atlântica.","UFP068553","UFP068553_01",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-03-01 11:54:31-03","UFPE","UFP","68554","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cavalcanti, D",NA,NA,NA,"Cavalcanti, D; García, D; Amorim, BS; Chagas, MA","452","2011","02","28","Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","-34.820556","-7.606111","Árvore 5 m de altura, frutos amarronzados.; Mata Atlântica.","UFP068554",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-03-01 11:54:31-03","UFPE","UFP","79763","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Amorim, BS","2013","12",NA,"Amorim, BS","1872","2013","11","04","Brasil","Maranhão","Raposa",NA,"-44.1325","-2.434722","-44.1325","-2.434722","Arbusto 1 m alt, flores brancas, frutos verdes.","UFP079763",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-03-01 11:54:31-03","UFPE","UFP","64605","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Matias, LQ","1999","05","28","Lima, JW","s.n.","1978","03","28","Brasil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,"Árvore pequena.","UFP064605",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"571","2021-03-01 11:54:31-03","UFPE","UFP","31477","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cano, O","2008","01","08","Nádia, TCL","s.n.","2001","10","07","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,"Vegetação de manguezal. Flor séssil branca, tetrâmera, gamopétala.","UFP031477",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"572","2021-03-01 11:54:31-03","UFPE","UFP","31479","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cano, O","2008","01","08","Nádia, T","13","2001","10","07","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,"Vegetação de manguezal flor séssil branca, tetrâmera, gamopétala.; Manguezal.","UFP031479",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"573","2020-11-16 11:55:51-03","UFPE","UFP","75458","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Passavante, Z","2013","07","09","Vieira, J RC","2","2013","08","09","Brasil","Pernambuco","Itamaracá",NA,"-34.8255996704102","-7.74777984619141",NA,NA,"Apresenta pneumatóforos e glândulas de sal.; Manguezal.","UFP075458",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"9347","auto",NA,NA,NA,NA,NA
"574","2021-03-01 11:54:31-03","UFPE","UFP","30338","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Barbosa, M","2001","05","17","Silva, MRO","04","2000","09","30","Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,"Planta arbustiva, típica de estuário, encontrada ao lado do mangue roxo ou vermelho.; Manguezal","UFP030338",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"575","2021-03-01 11:54:31-03","UFPE","UFP","81861","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Dourado, S","2016","01","03","Fereira, JP","2","2015","12","07","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"Local poluído, presença de insetos.","UFP081861",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"576","2021-03-01 11:54:31-03","UFPE","UFP","8496","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moura, H","1992","10","20","Moura, H","s.n.","1992","10","17","Brasil","Pernambuco","Sirinhaém",NA,"-35.1161003112793","-8.59082984924316",NA,NA,"Flor gamopétala,dialipétalas,estames didíamos, avário súpero;zigomorfa.","UFP008496",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"20997","auto",NA,NA,NA,NA,NA
"577","2019-07-31 14:31:59-03","CPATSA","HTSA","5164","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Guedes, M.L.","19332","2012","02","08","Brasil","Bahia",NA,"Extremo Sul. Belmonte. Rio do Peso.",NA,NA,NA,NA,"Árvore ca 20 m alt., Folhas cartáceas, discolores. Frutos imaturos verde-vináceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-09-12 05:00:02-03","US","US","1660151","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"R. Froes","1812","1932","8","16","Brazil","Maranhão",NA,"Praia do Murcego. Maracassumé River Region.",NA,NA,NA,NA,NA,"US02883740","US02883740_01",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"579","2020-09-12 05:00:02-03","US","US","3418749","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"J. Mattos","9160","1961","9","30","Brazil","São Paulo",NA,"Cananéia, junto a balsa.",NA,NA,NA,NA,NA,"US02883743","US02883743_01",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"580","2020-09-12 05:00:02-03","US","US","2281838","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"-- Reitz & Klein, --","683","1953","5","14","Brazil","Santa Catarina",NA,"Palhoça.",NA,NA,NA,NA,NA,"US02883741","US02883741_01","1",NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"581","2020-09-12 05:00:02-03","US","US","1055656","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"P. K. Dusén","202","1902","2","23","Brazil","Rio de Janeiro",NA,"Mauá, in litore.",NA,NA,NA,NA,NA,"US02883752","US02883752_01",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"582","2020-09-12 05:00:02-03","US","US","2564872","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"G. Hatschbach","14096","1966","3","23","Brazil","Paraná",NA,"Mun. Antonian. Pinheirinho.",NA,NA,NA,NA,NA,"US02883747","US02883747_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"583","2020-09-12 05:00:02-03","US","US","2650229","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"A. P. Duarte","5017","1959","9","17","Brazil",NA,NA,"Estado da Guanabara, Avenida Brasil, entrada para Petrópolis.",NA,NA,NA,NA,NA,"US02883746","US02883746_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"584","2020-09-12 05:00:02-03","US","US","1481835","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"P. K. Dusén","11418","1911","3","25","Brazil","Paraná",NA,"Jacarehý.",NA,NA,NA,NA,NA,"US02883745","US02883745_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"585","2020-09-12 05:00:02-03","US","US","2142517","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"-- Reitz & Klein, --","1183",NA,NA,NA,"Brazil","Santa Catarina",NA,"Rio Tavares, Ilha S. Catarina.",NA,NA,NA,NA,NA,"US02883744","US02883744_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"586","2020-09-12 05:00:02-03","US","US","2833040","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"G. T. Prance","21149","1974","7","10","Brazil","Pará",NA,"Macerico, Salinopolis.",NA,NA,NA,NA,NA,"US02883756","US02883756_01",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"587","2020-09-12 05:00:02-03","US","US","2123175","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"-- Reitz & Klein, --","683","1953","5","14","Brazil","Santa Catarina",NA,"Palhoça.",NA,NA,NA,NA,NA,"US02883742","US02883742_01","1",NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"588","2020-09-12 05:00:02-03","US","US","2547120","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"Nadeaud","s.n.","1862","11",NA,"Brazil",NA,NA,"Brésil, Marais salé de Victheroley [interpreted].",NA,NA,NA,NA,NA,"US02883754","US02883754_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"589","2020-09-12 05:00:02-03","US","US","2142574","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"-- Reitz & Klein, --","1414","1954","1","3","Brazil","Santa Catarina",NA,"Barra do Saí-guaçú, S. Francisco.",NA,NA,NA,NA,NA,"US02883749","US02883749_01","2",NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"590","2020-09-12 05:00:02-03","US","US","1594887","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"F. E. Drouet","2548","1935","10","3","Brazil","Ceará",NA,"Poço da Draga, Fortaleza.",NA,NA,NA,NA,NA,"US02883750","US02883750_01",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"591","2020-09-12 05:00:02-03","US","US","59278","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00830011","US00830011_01 US00830011_02",NA,NA,NA,"Scrophulariales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"592","2020-09-12 05:00:02-03","US","US","3109927","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf ex Moldenke",NA,NA,NA,NA,"O. S. Ribas & G. Hatschbach","94","1989","5","11","Brazil","Paraná",NA,"Barra do Rio Nhundiaquara (mun. Antonina).",NA,NA,NA,NA,NA,"US02883739","US02883739_01",NA,NA,NA,"Scrophulariales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
