"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"374","2020-07-23 12:03:39-03","CEPLAC","CEPEC","91083","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"L. V. Vasconcelos","J. G. Jardim","3622","2001","04","17",NA,"Brasil","Bahia","Rod. Cocos/Feira da Mata, 23Km de Cocos. Bacia do Rio Carinhanha.",NA,NA,NA,NA,NA,NA,"FEIRA DA MATA","-44.369444","-14.251111",NA,NA,NA,"44W22'10","14S15'4",NA,NA,NA,NA,"25/04/2013",NA,NA,NA,NA
"375","2020-07-23 12:03:39-03","CEPLAC","CEPEC","97889","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"L. V. Vasconcelos","T. R. S. Silva","136","2001","04","19",NA,"Brasil","Bahia","77Km de Paramirim, estrada de Paramirim/Caetité.",NA,NA,NA,NA,NA,NA,"CAETITÉ","-42.375","-13.761111",NA,NA,NA,"42W22'30","13S45'40",NA,NA,NA,NA,"26/04/2013",NA,NA,NA,NA
"376","2020-07-23 12:03:39-03","CEPLAC","CEPEC","6594","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"D. F. Austin","R. S. Pinheiro","1112","1971","03","11",NA,"Brasil","Bahia","Rod. p/ Floresta Azul.",NA,NA,NA,NA,NA,NA,"ALMADINA","-39.6371994018555","-14.7053003311157",NA,NA,NA,"0*0'0","0*0'0",NA,"14289","auto",NA,"30/11/1978",NA,NA,NA,NA
"377","2020-07-23 12:03:39-03","CEPLAC","CEPEC","20441","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"L. V. Vasconcelos","S. A. Mori","13469","1980","03","19",NA,"Brasil","Bahia","A 2Km ao S de Caetité.",NA,NA,NA,NA,NA,NA,"CAETITÉ","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"53684","auto",NA,"25/04/2013",NA,NA,NA,NA
"378","2020-07-23 12:03:39-03","CEPLAC","CEPEC","5143","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"D. F. Austin","J. A. de Jesus","369","1969","05","12",NA,"Brasil","Bahia","Rod. Ipiau/Jequie.",NA,NA,NA,NA,NA,NA,"IPIAÚ","-39.7338981628418","-14.1372003555298",NA,NA,NA,"0*0'0","0*0'0",NA,"24789","auto",NA,"30/11/1978",NA,NA,NA,NA
"379","2020-07-23 12:03:39-03","CEPLAC","CEPEC","970","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"Pessoal do Herbario","R. P. Belém","861","1965","04","17",NA,"Brasil","Bahia","Margem do Rio Jequitinhonha.",NA,NA,NA,NA,NA,NA,"ITAPEBÍ","-39.5339012145996","-15.9507999420166",NA,NA,NA,"0W0'0","0S0'0",NA,"43726","auto",NA,NA,NA,NA,NA,NA
"380","2020-07-23 12:03:39-03","CEPLAC","CEPEC","46555","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"A. Mc. Donald","A. M. de Carvalho","2868","1985","01","01",NA,"Brasil","Bahia","29Km na BA-052, Morro do Chapeu/Xique-Xique.",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,"28/02/1990",NA,NA,NA,NA
"381","2020-07-23 12:03:39-03","CEPLAC","CEPEC","115456","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii",NA,"Sem Informação","Farney, C.","3159","1992","08","14",NA,"Brasil","Rio de Janeiro","REE da Jacarepiá.",NA,NA,NA,NA,NA,NA,"saquarema","-42.5102996826172","-22.9200000762939",NA,NA,NA,"423'","227'",NA,"17036","auto",NA,NA,NA,NA,NA,NA
"382","2020-07-23 12:03:39-03","CEPLAC","CEPEC","100764","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii",NA,"M. L. Guedes","D. Rigueira","14","2003","04","30",NA,"Brasil","Bahia","Médio São Francisco. Estrada para Ibotirama - torre de alta tensão.",NA,NA,NA,NA,NA,NA,"bom jesus da lapa","-43.1875","-12.772778",NA,NA,NA,"43W11'15","12S46'22",NA,NA,NA,NA,"30/06/2003",NA,NA,NA,NA
"383","2020-11-04 17:28:55-03","UEM","HUEM","26742","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Tomazine, V;","50","2002","02","27",NA,"Brasil","Paraná","ribeirão São Pedro",NA,NA,NA,"Liana; flores brancas.","HUEM000024077",NA,"São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,"2016","03",NA,NA,"09","25063","auto",NA,NA,NA,NA,NA,NA
"384","2020-11-04 17:28:55-03","UEM","HUEM","27515","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"P.P.A.Ferreira; Durigon, J","756","2011","03","21",NA,"Brasil","Paraná",NA,NA,NA,NA,"Trepadeira; corola branca. Herbário ICN 166972.","HUEM000024076",NA,"Marechal Cândido Rondon","-54.121389","-24.557528",NA,NA,NA,"-54.121389","-24.557528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-11-12 17:03:29-03","UEL","FUEL","37213","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Juliana S. Carneiro; et al.","95","2004","04","30",NA,"Brasil","Paraná","Fazenda Figueira, Paiquerê",NA,NA,NA,NA,"FUEL018960",NA,"Londrina","-50.975556","-23.540833",NA,"2019","04","-50.975556","-23.540833","27",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-11-12 17:03:29-03","UEL","FUEL","38292","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Ferreira, PPA","Juliana S. Carneiro; et al.","458","2006","02","22",NA,"Brasil","Paraná","R.P.P.N. Mata São Pedro",NA,NA,NA,NA,"FUEL020430",NA,"Lupionópolis","-51.701667","-22.688333",NA,"2012","12","-51.701667","-22.688333","11",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-11-12 17:03:29-03","UEL","FUEL","38217","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Queiroz, LP; et al.","7663","2003","03","08",NA,"Brasil","Bahia","Morro do Chapéu-Irecê; 113021 411817, Irecê; 113021 411817",NA,NA,NA,NA,"FUEL018957",NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,"2019","04",NA,NA,"27","98143","auto",NA,NA,NA,NA,NA,NA
"388","2020-11-12 17:03:29-03","UEL","FUEL","29952","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Pavão, OC; Fadelli, L","s.n.","2000","05","19",NA,"Brasil","Paraná","Fazenda Ingá",NA,NA,NA,NA,"FUEL018954",NA,"Alvorada do Sul","-51.2310981750488","-22.7803001403809",NA,"2019","04",NA,NA,"27","20708","auto",NA,NA,NA,NA,NA,NA
"389","2020-11-12 17:03:29-03","UEL","FUEL","22066","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Vieira, AOS","Francisco, EM; et al.","s.n.","1998","04","02",NA,"Brasil","Paraná","Fazenda São Francisco",NA,NA,NA,NA,"FUEL018959",NA,"Assaí","-50.8414001464844","-23.3733005523682",NA,"2019","09",NA,NA,"23","20909","auto",NA,NA,NA,NA,NA,NA
"390","2020-11-12 17:03:29-03","UEL","FUEL","29951","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Ferreira, JA","s.n.","2000","03","09",NA,"Brasil","Paraná","Fazenda Horizonte",NA,NA,NA,NA,"FUEL018958",NA,"Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,"2015","12",NA,NA,"28","15605","auto",NA,NA,NA,NA,NA,NA
"391","2020-11-12 17:03:29-03","UEL","FUEL","46559","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Estevan, DA; et al.","1201","2006","04","03",NA,"Brasil","Paraná","Parque Estadual de Ibiporã",NA,NA,NA,NA,"FUEL018965",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,"2019","04",NA,NA,"27","20625","auto",NA,NA,NA,NA,NA,NA
"392","2020-11-12 17:03:29-03","UEL","FUEL","6463","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Romanos, RWR","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Sítio Nossa Senhora de Fátima",NA,NA,NA,NA,"FUEL018962",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,"2015","12",NA,NA,"28","63728","auto",NA,NA,NA,NA,NA,NA
"393","2019-11-01 14:56:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Castro, BM","Castro, BM","87","2014","03","27","Southern America","Brasil","Goiás","Estrada para Cidade Ocidental, próximo ao Condomínio Damha, após a ponte.","884","884",NA,"Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira lianescente, com folha cordiform",NA,NA,"Cidade Ocidental","-47.833064","-16.084345",NA,"2014","04","-47.833064","-16.084345",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 14:56:44-03","UnB","UB","213485","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Dal col, ACS","Dal col, ACS; Rodrigues Filho, J","299","2014","04","13","Southern America","Brasil","Espírito Santo","Parque Natural Municipal Morro da Pescaria: Trilha principal e lateral do morro para a Praia da Cerca",NA,NA,NA,"Trepadeira; flores brancas",NA,NA,"Guarapari","-40.471","-20.6545",NA,"2014",NA,"-40.471","-20.6545",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 14:56:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Proença, C; Harris, SA","4419","2012","07","08","Southern America","Brasil","São Paulo","Fazenda Salto Grande. Cercanias do Rio do Ouro","600","600",NA,"Trepadeira vigorosa; botões florais verde-escuros; Remanescente de Mata Atlântica com emergentes de 35m",NA,NA,"Araraquara","-48.22","-21.805278",NA,"2019","09","-48.22","-21.805278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 14:56:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Araújo, JF","IFN-54710592.1","2018","01","11","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Conglomerado BA-547. Subunidade 2. Subparcela 1. Indivíduo 5. F8; Liana/cipó; 2m; Cerrado stricto-sensu, solo arenoso, pouca presença de serrapilheira","UB0125232","UB0125232","Barra","-43.559722","-11.699722",NA,"2018","09","-43.559722","-11.699722","03",NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-01 14:56:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Moraes, TM","IFN_49417101.10","2018","04","12","Southern America","Brasil","Bahia","Faz. Granflor","427","427",NA,"Conglomerado BA-494. Subunidade 1. Subparcela 10. indivíduo 15. F8; Liana, cipó; ht: 2,30; Solo arenoso, relevo plano, cerrado- caatinga","UB0124967","UB0124967","Cotegipe","-44.766692","-11.86669",NA,"2018","04","-44.766692","-11.86669","23",NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 14:56:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Incógnito","Moraes, TM","IFN_40416983.1","2018","04","07","Southern America","Brasil","Bahia","Com. Buritizinho","506","506",NA,"Conglomerado BA-404. Subunidade 3. Subparcela 1. indivíduo 6. F8; Liana, cipó; ht: 2,50; Solo pedregoso, relevo montanhoso, cerrado-caatinga","UB0124968","UB0124968","Mansidão","-44.533345","-11.266638",NA,"2018","04","-44.533345","-11.266638","23",NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-01 14:56:44-03","UnB","UB","203766","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Faria, JEQ; Zanatta, MRV; Villarroel, D","3546","2013","05","17","Southern America","Brasil","Mato Grosso","Próximo a Cachoeira dos Macacos","442","442",NA,"Cipó trepador 0,4m. Fruto imaturo verde; Cerradão",NA,NA,"Vila Bela da Sma. Trindade","-60.060278","-14.903611",NA,"2015","12","-60.060278","-14.903611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-01 14:56:44-03","UnB","UB","149029","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Wood, JRI","Belém, RP","861","1965","04","17","Southern America","Brasil","Bahia","Margem do Rio Jequitinhonha.",NA,NA,NA,"Flores brancas e cálice escuro.",NA,NA,"Itapebi","-39.5339012145996","-15.9507999420166",NA,"2013","04",NA,NA,"30","43726","auto",NA,NA,NA,NA,NA,NA
"401","2020-07-29 09:04:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Krieger, L","18414","1981","07","15","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Cipó com frutos submaturos; Caatinga",NA,NA,"Araçuaí","-42.0703010559082","-16.8497009277344",NA,"2015","12",NA,NA,"30","46442","auto",NA,NA,NA,NA,NA,NA
"402","2019-11-01 14:56:44-03","UnB","UB","213481","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier",NA,"Varejão, NMS","s.n.","1984","05","20","Southern America","Brasil","Espírito Santo","Fradinhos",NA,NA,NA,NA,NA,NA,"Vitória","-40.3375","-20.3197",NA,NA,NA,"-40.3375","-20.3197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 14:56:44-03","UnB","UB","215000","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier","Bianchini, RS","Gaglianone, MC; et al.","102","2006","03","23","Southern America","Brasil","Rio de Janeiro","Mata do Funil",NA,NA,NA,"Liana com flores roxas",NA,NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"404","2019-11-01 14:56:44-03","UnB","UB","149032","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier","Junqueira, MER","Funch, R","93","2002","04","04","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Flores alvas.; Trepadeira.; Caatinga.",NA,NA,"Palmeiras","-41.542778","-12.441111",NA,"2002",NA,"-41.542778","-12.441111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 14:56:44-03","UnB","UB","213383","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier","Vasconcelos, LV","Duarte, AP","7758","1963","04","28","Southern America","Brasil","Minas Gerais","Fazenda Mãe d'Água",NA,NA,NA,"Cerradão, transição para mata semidecídua",NA,NA,"Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,"2012","10",NA,NA,"04","60948","auto",NA,NA,NA,NA,NA,NA
"406","2019-11-01 14:56:44-03","UnB","UB","214999","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier","Bianchini, RS","Gaglianone, MC; et al.","79","2005","04","08","Southern America","Brasil","Rio de Janeiro","Mata do Funil",NA,NA,NA,"Liana com flores brancas",NA,NA,"Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"407","2020-11-27 11:33:31-03","UFU","HUFU","51856","S","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, A.L.C.","Carneiro, J.S.; et al.","95","2004","04","30",NA,"Brasil","Paraná","Fazenda Figueira-Paiquerê",NA,NA,NA,"liana, frutos imaturos verdes.","HUFU00077722",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,"2019","04",NA,NA,"27","63728","auto",NA,NA,NA,NA,NA,NA
"408","2020-08-20 16:36:46-03","UFSC","FLOR","47294","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, A.L.C.","Funch, R.; Funch, L.S.","91","2002","04","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"Arbusto flexuoso ca. 2cm de altura. Folhas membranáceas, levemente discolores, flor com cálice verde, corola alva. Recebido de HUEFS 63610 Habitat: caatinga/agreste","FLOR0047294",NA,"Palmeiras","-41.542778","-12.441111",NA,"2019","04","41º32'34''W","12º26'28''S","27",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-04 15:46:39-03","IF","SPSF","03282","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","((Vell.)) Hallier f.","I.S. Marques","D.Bento Pickel","s/n","1949","04","20","América do Sul","Brasil","SP",NA,NA,NA,NA,"GEOGRAFIA: Na mata.;",NA,NA,"Ibitinga","-48.8199996948242","-21.75",NA,"2019","09",NA,NA,"11","25783","auto","Magnoliopsida",NA,NA,NA,NA,NA
"410","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Habitat pr. Almeida, prov. Espiritu-Santo.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Widgren, JF","306",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Gaudichaud Beaupré, C","597",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Lund, PW","549",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,"Dryas; HABITAT: Dryas",NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Schuchardt, CGT","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Burchell, WJ","2778","1826","03","22","Southern America","Brazil","Rio de Janeiro","IBB/Laranjeiras, Rio de Janeiro, RJ, Along aqueduct nearly to head of Valley of Laranjeiras",NA,NA,NA,NA,NA,"P07P0N0117","Rio de Janeiro","-43.183333","-22.933333",NA,NA,NA,"-43.183333","-22.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:09:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Breweria","burchellii","Breweria burchellii","Choisy",NA,"Barboza, GE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sepibus pr. S.Cristovão, allisque locis prov. Rio de Janeiro.",NA,NA,NA,NA,NA,"P07P0N0117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:39:21-03","UFRGS","ICN","191059","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Francisco, EM; et al.","s.n.","1998","04","02","América do Sul","Brasil","PR",NA,NA,NA,NA,"doação FUEL 22066","ICN00042500",NA,"Assaí","-50.8414001464844","-23.3733005523682",NA,"2019","04",NA,NA,"27","20909","auto",NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:39:21-03","UFRGS","ICN","151359","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Gonçalves, CN","s.n.","2007","03","31","América do Sul","Brasil","BA",NA,NA,NA,NA,NA,"ICN00042501",NA,"Palmeiras","-41.5588989257812","-12.5289001464844",NA,"2019","04",NA,NA,"27","20767","auto",NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:39:21-03","UFRGS","ICN","191060","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Pavão, OC; Fadelli, L","s.n.","2000","05","19","América do Sul","Brasil","PR",NA,NA,NA,NA,"doação FUEL 29952","ICN00042505",NA,"Alvorada do Sul","-51.2310981750488","-22.7803001403809",NA,"2019","04",NA,NA,"27","20708","auto",NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:39:21-03","UFRGS","ICN","166972","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Ferreira, PPA; Durigon, J","756","2011","03","21","América do Sul","Brasil","PR",NA,NA,NA,NA,"trepadeira, corola branca","ICN00042503",NA,"Marechal Cândido Rondon","-54.121389","-24.5575",NA,"2019","04","-54.121389","-24.5575","27",NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:39:21-03","UFRGS","ICN","171586","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Carneiro, JS; et al.","458","2006","02","22","América do Sul","Brasil","PR","Mata São Pedro 22º41'18''S - 51º42'06''W",NA,NA,NA,"Doação FUEL 38292; Liana, corola branca.","ICN00042504",NA,"Lupionópolis","-51.701667","-22.688333",NA,"2019","04","-51.701667","-22.688333","27",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:39:21-03","UFRGS","ICN","191058","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Ferreira, PPA","Ferreira, JA","s.n.","2000","03","09","América do Sul","Brasil","PR",NA,NA,NA,NA,"doação FUEL 29951","ICN00042502",NA,"Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
