"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber"
"98","2020-10-14 10:00:04-03","FURB","FURB","32312","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","15","Brasil","Santa Catarina","Taió","Barragem Oeste de Taió.","-50.0366666","-27.0913889","-50.0366666","-27.0913889","374","374","FURB19443","FURB19443","Romanini, R.P.","2017","11","22",NA,"5367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-16 17:54:13-03","UCS","HUCS","39685","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Valduga, E.","2012","10","13","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,NA,"Valduga, E.","2012","11",NA,"Epífita no alto da copa de árvore, pleno sol","467","Angiospermae","Poales",NA,NA,NA,"19547","auto",NA,NA,NA
"100","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8676","S","Plantae","Bromeliaceae","Billbergia","cylindrostachya","Billbergia cylindrostachya","Mez","Soares, C.R.A.; Silvino, L.; Moura, V.A. & Silva, G.M.","2012","06","20","Brasil","Pará","Jacareacanga","Afloramento rochoso.","-56.776667","-9.355833","-56.776667","-9.355833","174","174","HERBAM008676",NA,"Petini-Benelli, A","2012","07","05",NA,"Amarelo 316728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8676","S","Plantae","Bromeliaceae","Billbergia","cylindrostachya","Billbergia cylindrostachya","Mez","Soares, C.R.A.; Silvino, L.; Moura, V.A. & Silva, G.M.","2012","06","20","Brasil","Pará","Jacareacanga","Afloramento rochoso.","-56.776667","-9.355833","-56.776667","-9.355833","174","174","HERBAM008676",NA,"Petini-Benelli, A","2012","07","05",NA,"Amarelo 316728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-10-14 15:56:20-03","BS","M","M-0111861","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0111861",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,"NOTATYPE","Liliopsida",NA
"103","2020-04-27 16:09:05-03","UFES","VIES","33670","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Moraes, A.M.","2012","04","05","Brasil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,"1030","1030","VIES033670","VIES033670 VIES033670_1","Zorzanelli, J.P.F.","2013","01",NA,NA,"283",NA,NA,NA,NA,NA,"21988","auto",NA,NA,NA
"104","2019-06-27 10:24:20-03","UFES","VIES","10640","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Gomes, J.M.L.","1991","06","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"VIES010640","VIES010640","Gomes, J.M.L.",NA,NA,NA,NA,"2529",NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA
"105","2020-04-27 16:09:05-03","UFES","VIES","22943","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Gomes, J.M.L.; Fraga, C.N.","1995","06","04","Brasil","Espírito Santo","Domingos Martins","Panelas.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"VIES022943","VIES022943","Gomes, J.M.L.","1995","06","04",NA,"2063",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA
"106","2020-04-27 16:09:05-03","UFES","VIES","30217","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Zorzanelli, J.P.F.","2012","06","08","Brasil","Espírito Santo","Iúna","Ponte Alta. Floresta às margens da estrada.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES030217","VIES030217 VIES030217_1","Couto, D.R.","2012","10",NA,NA,"384",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA
"107","2020-04-27 16:09:05-03","UFES","VIES","21322","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Couto, D.R.","2012","03","20","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,"VIES021322","VIES021322","Couto, D.R.","2012","03","20",NA,"2111",NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA
"108","2021-02-12 18:11:56-03","UFES","VIES","11192","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Gomes, J.M.L.","1996","08","22","Brasil","Espírito Santo","Vitória","Fradinhos - Morro da TV.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES011192","VIES011192","Coser, T.S.","2011","06","02",NA,"s.n.",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA
"109","2019-06-27 10:24:20-03","UFES","VIES","33462","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Magro, A.M.","2011","04","25","Brasil","Minas Gerais","Espera Feliz","RPPN Meu Reino Encantado.","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,"VIES033462","VIES033462",NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,"21988","auto",NA,NA,NA
"110","2019-08-16 08:38:50-03","UTFPR","HCF","25839","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","M.G. Caxambu","2018","06","22","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Rio São João","-54.480806","-25.625556","54°28'50,9 W","25°37'32 S","134","134",NA,NA,"M.G. Caxambu","2018","06","22","erva epífita, ripária, ca. 0,60 m. Flores esverdeadas. Brácteas rosas.","8424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-16 08:38:50-03","UTFPR","HCF","25900","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","E.L. Siqueira","2018","06","22","Brasil","PR","Ivaiporã","Estação Ecológica Municipal Faian","-51.693306","-24.280194","51°41'35,9 W","24°16'48,7 S","630","630",NA,NA,"M.G. Caxambu","2018","07","06","erva palustre, semi-ciófila, epífita. Brácteas florais rosas. Flores em botões.","2651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-16 08:38:50-03","UTFPR","HCF","4900","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","M.G. Caxambu","2007","02","23","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.331111","-24.108278","52°19'52 W","24°06'29,8 S","544","544",NA,NA,"G.A. Dettke","2014","05","29","herbácea ciófila, epífita, com frutos recobertos por indumentos brancos. Rara. Solo pedregoso. Floresta ciliar.","1430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:38:50-03","UTFPR","HCF","21314","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","M.G. Caxambu","2016","09","22","Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú","-52.12675","-24.784889","52°07'36,3 W","24°47'05,6 S","577","577",NA,NA,"G.A. Dettke","2016","10","05","erva epífita, ripária, ciófila. Fruto imaturo envolto por pilosidade alva, ocasional.","7555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:38:50-03","UTFPR","HCF","3672","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","H.C.L. Geraldino","2006","01","31","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"G.A. Dettke","2014","05","29","epífita encontrada a aprox. 5 m na copa do forófito. Presença de escapos verdes com listas acinzentadas horizontais e espinhos laterais, com frutos verdes pêndulos.","343",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA
"115","2019-08-16 08:38:50-03","UTFPR","HCF","3952","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","H.C.L. Geraldino","2006","04","29","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"G.A. Dettke","2014","05","29","epífito, acaule, a aprox. 5 m na copa do forófito. Folhas dispostas em roseta, com base em tubo bem cilindrico e espinhos na margem, em linhas branco-zebradas. Inflorescência terminal pêndula rosa.","358",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA
"116","2019-08-16 08:38:50-03","UTFPR","HCF","4166","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","H.C.L. Geraldino","2006","06","05","Brasil","PR","Campo Mourão","CTG","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"G.A. Dettke","2014","05","29","epífita encontrada a aprox. 4 m, na copa do forófito, ciófila, com folhas verdes zebradas e presença de espinhos na borda. Frutos pêndulos, branco-aveludados.","393",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA
"117","2019-08-16 08:38:50-03","UTFPR","HCF","1192","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","E.G. Paulino","2004","07","15","Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"G.A. Dettke","2014","05","29","planta herbácea, epífita, entouceirada, com folhas verde-claras, com faixas acinzentadas na superfície abaxial. Bordos laterais com espinhos. Presença de frutos.","6",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA
"118","2020-06-29 09:29:55-03","UFRRJ","RBR","44603","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","C.V. Ariani","2000","04",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. CEADs, Vila Dois Rios, Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00044603","RBR00044603 RBR00044603_1",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"119","2020-06-29 09:29:55-03","UFRRJ","RBR","44229","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","A.F. Nunes-Freitas","2004","02","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. CEADS - Vila Dois Rios. Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00044229","RBR00044229 RBR00044229_1 RBR00044229_2",NA,NA,NA,NA,NA,"801",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"120","2020-06-29 09:29:55-03","UFRRJ","RBR","44287","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","T.C. Rocha-Pessôa; A.F. Nunes-Freitas","2004","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Mendanha. Trilha do Torre. Parque Natural Municipal do Mendanha","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00044287","RBR00044287 RBR00044287_1 RBR00044287_2",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA
"121","2020-06-29 09:29:55-03","UFRRJ","RBR","3715","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","H. Monteiro","1952","01","27","Brasil","Rio de Janeiro","Cabo Frio","Na capoeira á margem da estrada de armação dos búzios.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"RBR00003715","RBR00003715 RBR00003715_1","R. Moura","1998","10","09",NA,"3582",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA
"122","2020-06-29 09:29:55-03","UFRRJ","RBR","22113","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","M.M.S. Conde","1996","05","14","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada Barrelão-Reunião, beira da estrada. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00022113","RBR00022113","A. Costa","1997","07",NA,NA,"471",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"123","2020-12-11 15:25:24-03","UFSM","SMDB","18798","S","Plantae","Bromeliaceae","Bilbergia","zebrina","Bilbergia zebrina","(Herb.) Lindl.","Figueira, M; Schindler, B.; Gazzola, MD; Machado, PFS; Portalet, A.A.","2019","04","06","Brasil","Rio Grande do Sul","Santa Maria","distrito de Palma","-53.568056","-29.700944","-53.568056","-29.700944",NA,NA,"SMDB018798",NA,"Figueira, M; Schindler, B.","2019","04","06","Epífita, rara, sombreada, borda de mata, próxima a córrego, habitando indivíduo de Strychnos brasiliensis, escapo e frutos com textura branco-farinosa; Floresta Estacional Subtropical do Domínio Atlântico, próximo à arroio (= riacho), relevo ondulado","CFSM981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:19:23-03","MBM","MBM","270466","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Forzza, R.C.; et al.; et al.","2002","04","20","Brazil","Minas Gerais","Descoberto","Reserva Biológica do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"MBM270466","MBM270466","Forzza, R.C.",NA,NA,NA,NA,"2174",NA,NA,NA,"Southern America",NA,"11991","auto",NA,NA,NA
"125","2020-12-21 16:19:23-03","MBM","MBM","34022","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hatschbach, G.","1958","08","06","Brazil","Paraná","Antonina","Rio Faisqueira, Ilha dos Ratos Brancos","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM034022","MBM034022","Smith, L.B.",NA,NA,NA,"Epífita.","4980",NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA
"126","2020-12-21 16:19:23-03","MBM","MBM","394630","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Carneiro, J.","2014","01","16","Brazil","Paraná","Jundiaí do Sul","Rio Jundiaí","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM394630","MBM394630","Carneiro, J.","2014","01","16","Mata ciliar.","1664",NA,NA,NA,"Southern America",NA,"17300","auto",NA,NA,NA
"127","2020-12-21 16:19:23-03","MBM","MBM","1125","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Santo Antônio do Caiuá","Rio Paranapanema","-52.3422012329102","-22.7346992492676",NA,NA,NA,NA,"MBM001125","MBM001125","Smith, L.B.",NA,NA,NA,"Epífita.","14482",NA,NA,NA,"Southern America",NA,"15782","auto",NA,NA,NA
"128","2020-12-21 16:19:23-03","MBM","MBM","388160","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bonaldi, R.A.","2012","02","13","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389",NA,NA,"MBM388160","MBM388160","Ariati, V.","2012",NA,NA,"Epífita, brácteas rosas, pétalas verdes, estames brancos, anteras azuis.; Floresta Ombrófila Mista.","473",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:19:23-03","MBM","MBM","388160","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Bonaldi, R.A.","2012","02","13","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389",NA,NA,"MBM388160","MBM388160","Ariati, V.","2012",NA,NA,"Epífita, brácteas rosas, pétalas verdes, estames brancos, anteras azuis.; Floresta Ombrófila Mista.","473",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:19:23-03","MBM","MBM","275486","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Forzza, R.C.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Descoberto","Reserva Biológica do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"MBM275486","MBM275486","Forzza, R.C.",NA,NA,NA,NA,"2174",NA,NA,NA,"Southern America",NA,"11991","auto",NA,NA,NA
"131","2020-12-21 16:19:23-03","MBM","MBM","34023","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Hatschbach, G.","1957","11","19","Brazil","Paraná","Cerro Azul","Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM034023","MBM034023","Smith, L.B.",NA,NA,NA,"Epífita.","4256",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA
"132","2019-08-15 09:04:25-03","UESC","UESC","2975","S","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herbert) Lindley","Boone, W.","1988","11",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UESC0002975",NA,NA,NA,NA,NA,"Culta/Herb.","1259","Angiospermae","Florideophycidae",NA,NA,NA,"23813","auto",NA,"Monocotyledoneae",NA
"133","2015-09-28 19:53:54-03","MNHN","RECOLNAT_MNHN_P","P00753438","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","cylindrostachya","Billbergia cylindrostachya","Mez","Glaziou, A.","1886","8","3","Brésil",NA,NA,"Rio de Janeiro : Sao Christovao",NA,NA,NA,NA,NA,NA,"P00753438","P00753438_01",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753438' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"isotype",NA,"16427"
"134","2016-02-11 14:28:37-02","MNHN","RECOLNAT_MNHN_P","P00407358","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Balansa, B.","1884","11","9","Paraguay",NA,NA,"Vallée de l'Yaean guazu, près de Valenzuéla",NA,NA,NA,NA,NA,NA,"P00407358","P00407358_01","Mez",NA,NA,NA,"Reçu le 7 février 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00407358' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4750"
"135","2015-09-03 21:17:11-03","MNHN","RECOLNAT_MNHN_P","P02176307","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Saint-Hilaire, A. de","1816","1","1","Brésil","Rio de Janeiro",NA,"Brésil, Province de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176307","P02176307_01",NA,NA,NA,NA,". . Voyage d´ Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176307' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"A1 143"
"136","2015-09-03 21:17:11-03","MNHN","RECOLNAT_MNHN_P","P02176308","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Saint-Hilaire, A. de","1816","1","1","Brésil","Rio de Janeiro",NA,"Brésil. Pr. de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176308","P02176308_01",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176308' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"A1 143"
"137","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176309","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil","Rio de Janeiro",NA,"Brésil, prov Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176309","P02176309_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176309' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"A1 143"
"138","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176310","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Glaziou, A.","1885","4","10","Brasil","Rio de Janeiro",NA,"BRÉSIL; R.J.; Corcovado. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176310","P02176310_01",NA,NA,NA,NA,". . Herbier de A. GLAZIOU donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176310' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"16428"
"139","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176311","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Saint-Hilaire, A. de","1816","1","1","Brésil","Minas Gerais",NA,"Contendas. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176311","P02176311_01",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hillaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176311' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"140","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176312","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Saint-Hilaire, A. de","1816","1","1","Brésil","Rio de Janeiro",NA,"Brésil, Province de Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176312","P02176312_01",NA,NA,NA,NA,". . Voyage d´ Auguste de Saint-Hilaire de 1816/1821, Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176312' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C2 60"
"141","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176313","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio-Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176313","P02176313_01",NA,NA,NA,NA,". s.d. Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176313' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"8020"
"142","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176314","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Glaziou, A.","1875","10","23","Brasil","Rio de Janeiro",NA,"BRÉSIL. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176314","P02176314_01",NA,NA,NA,NA,". . Herbier de A. GLAZIOU donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176314' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"8020"
"143","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176315","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176315","P02176315_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176315' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"363"
"144","2015-09-03 21:17:12-03","MNHN","RECOLNAT_MNHN_P","P02176316","PreservedSpecimen",NA,"Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Herb.) Lindl.","Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176316","P02176316_01",NA,NA,NA,NA,". . Specimen in monographia Bromeliacearum citatum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176316' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"363"
"145","2020-12-11 11:43:29-03","UFMG","BHCB","68698","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Helbert) Lindl.","Lombardi, JA","2002","02","19","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, trilha do alojamento até o Córrego das Éguas",NA,"-18.122333",NA,"-18.122333",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado. Erva epífita, folhas externamente verde-arroxeadas, bandeadas de branco, brácteas salmão, ovário branco, botões verdes","4548","Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:43:29-03","UFMG","BHCB","144894","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","zebrina","Billbergia zebrina","(Helbert) Lindl.","Carmo, FF","2011","02","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","PETI/GR","-43.368636","-19.889944","-43.368636","-19.889944","815","815","BHCB050986",NA,NA,"2011","04","10","coletado afloramento de granito.","5441","Monocotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
