"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","continentOcean","class","order","relatedCatalogItem","individualCount","fieldNumber","typeStatus","preparationType"
"164","2020-10-14 10:06:37-03","FURB","FURB","54135","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","581","2017","03","17","Brasil","Santa Catarina","Benedito Novo","-49.3761111","-26.7852777","-49.3761111","-26.7852777","FURB54135","FURB54135","2017","06",NA,"Ribeirão Prochnow.",NA,NA,"flor amarela Habitat: beira de estrada Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-08 08:56:30-03","FURB","FURB","54440","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","780","2017","07","31","Brasil","Santa Catarina","Rio do Campo","-50.2227778","-26.8172223","-50.2227778","-26.8172223","FURB54440","FURB54440","2017","08","18",NA,"1195","1195","fruto imaturo Habitat: Borda da U.A. Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:06:37-03","FURB","FURB","5499","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Gasper, AL de","Piaz, G.K.; Bachmann, V.",NA,"2007","03","08","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","FURB43822","FURB43822","2007","07","19","FURB - Campus I -próximo à Casa de Vegetação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:06:37-03","FURB","FURB","55052","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1084","2017","09","26","Brasil","Santa Catarina","São Bonifácio","-48.9608333","-28.0805556","-48.9608333","-28.0805556","FURB55052","FURB55052","2017","10","20",NA,"332","332","flor amarela Habitat: interior do fragmento Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-08 08:56:30-03","FURB","FURB","6098","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Gasper, AL de","Quintani, I.J.",NA,"2007","05","09","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","FURB43836","FURB43836","2007","07","19","Campus I - FURB.","38","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:06:37-03","FURB","FURB","61701","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Marinero, F.","Rigon, L.G.C.","1750","2016","04","13","Brasil","Paraná","Chopinzinho","-52.38","-25.74","-52.3800000","-25.7400000","FURB61701","FURB61701","2016","05","25",NA,NA,NA,"Árvore 7,5m; flores amarelo-esverdeadas. Floresta Ombrófila Mista Montana Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:06:37-03","FURB","FURB","61716","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Marinero, F.","Rigon, L.G.C.","1996","2016","05","03","Brasil","Paraná","Mangueirinha","-52.2469444","-25.9661111","-52.2469444","-25.9661111","FURB61716","FURB61716","2016","05","25",NA,NA,NA,"Árvore 9m; frutos imaturos verdes. Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:06:37-03","FURB","FURB","6374","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli, M.S.","Ribas, O.S.; Silva, J.M.","7317","2006","06","30","Brasil","Paraná","Fênix","-51.9569444","-23.9175","-51.9569444","-23.9175000","FURB43775","FURB43775","2008","08","01","Parque Estadual Vila Rica do Espiríto Santo.",NA,NA,"Habitat: Floresta Estacional Semidecidual; Habito: arbórea; Fruto negro;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:06:37-03","FURB","FURB","7717","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","931","2007","11","12","Brasil","Santa Catarina","Irineópolis","-50.7658333","-26.3730556","-50.7658333","-26.3730556","FURB43826","FURB43826","2008","04","01","Rio Vermelho.","820","820","Florística IFFSC 976 Habitat: Floresta Ombrófila Mista; Estágio Avançado; sub-bosque Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-08 08:56:30-03","FURB","FURB","8172","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Oliveira, AA de","Verdi, M.","695","2008","07","31","Brasil","Santa Catarina","Pouso Redondo","-49.9422222","-27.3344444","-49.9422222","-27.3344444","FURB43837","FURB43837","2010","09","14","Corruchel.","616","616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:06:37-03","FURB","FURB","9572","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M","Gasper, A.L. de; Brogni, E.","1259","2008","01","15","Brasil","Santa Catarina","Porto União","-50.9408333","-26.4616667","-50.9408333","-26.4616667","FURB43820","FURB43820","2008","04","01","Cabeceira Barra Grande.","1143","1143","IFFSC 934/N/33 e 934/S/58. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:06:37-03","FURB","FURB","9600","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","24","2007","11","12","Brasil","Santa Catarina","Itaiópolis","-49.95","-26.2772223","-49.9500000","-26.2772223","FURB43828","FURB43828","2008","04","01","Butiazinho de Cima.","896","896","IFFSC 1016/3/22. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:06:37-03","FURB","FURB","9641","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Gasper, AL de","Verdi, M.; Carneiro, F.E.","648","2008","05","04","Brasil","Santa Catarina","Palmeira","-50.13","-27.5408333","-50.1300000","-27.5408333","FURB43839","FURB43839","2008","11","05","Cerro Alto.",NA,NA,"Coleta Extra IFFSC. Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor esverdeada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:06:37-03","FURB","FURB","48832","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Queiroz, L.E.","22","2014","09","13","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,"FURB48832","FURB48832",NA,NA,NA,"Unidade de Conservação Parque da Raposa.",NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:06:37-03","FURB","FURB","5401","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Gasper, AL de","Assunção, L.G.",NA,"2007","03","05","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB43821","FURB43821","2007","07","19","Rua: Vitor Konder. Ribeirão da Velha.",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-08 08:56:30-03","FURB","FURB","9848","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Aranha, C","Aranha, C.","10277","2001","04","20","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB43840","FURB43840","2001","05","08","Alto Quiriri.",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-08 08:56:30-03","FURB","FURB","9833","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Aranha, C","Aranha, C.","10276","2001","04","23","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB43830","FURB43830","2001","04","20","Alto Quiriri.",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-08 08:56:30-03","FURB","FURB","9842","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Aranha, C","Aranha, C.","10273","2001","04","06","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB43843","FURB43843","2001","04","11","Estrada do Quiriri.",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:56:30-03","FURB","FURB","6248","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M","Vieira, F.C.S.","944","2005","04","03","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB43829","FURB43829","2005","10","18","Quiriri.","100","100",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:55:10-03","UCS","HUCS","36333","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Valduga, E.","Valduga, E.","08","2010","08","08","Brasil","Rio Grande do Sul","Santa Tereza","-51.671233","-29.213769","-51.671233","-29.213769",NA,NA,"2014","02",NA,"Linha Presidente Soares Baixa","212","212","em borda da mata",NA,NA,"Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"184","2021-03-16 17:55:10-03","UCS","HUCS","46535","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Oliveira, A.A.","Kassner-Filho, A.","127","2017","03","20","Brasil","Santa Catarina","Rodeio","-49.410833","-26.91","-49.410833","-26.91",NA,NA,"2017","08","31",NA,"611","611","Arbórea, flor creme - IFFSC 2/690/Coleta extra/árvore - Doação FURB 53170; Borda do Fragmento",NA,NA,"Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"185","2021-03-16 17:55:10-03","UCS","HUCS","48255","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Oliveira, A.A.","Stival-Santos, A.","2784","2010","05","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","-48.800833","-27.7025","-48.800833","-27.7025",NA,NA,"2010","09","28","Rua Dom Pedro II",NA,NA,"FURB 29137; Floresta Ombrófila Densa, interior do fragmento. Arbórea, fruto verde, flor verde clara",NA,NA,"Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"186","2021-03-16 17:55:10-03","UCS","HUCS","36314","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Soares, E.L.C.","Soares, E.L.C.","93","2005","04","12","Brasil","Rio Grande do Sul","Caraá","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"2005","05","12",NA,NA,NA,"Arbusto de 2 a 3 m de altura. Herbário ICN 156419","21250","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"187","2021-03-16 17:55:10-03","UCS","HUCS","35429","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M.","Pasini, E.","315","2009","11","03","Brasil","Rio Grande do Sul","Santa Teresa","-51.7352981567383","-29.1688995361328",NA,NA,NA,NA,"2010","08","05",NA,NA,NA,"Em borada da mata junto a estrada.","10273","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"188","2021-03-16 17:55:10-03","UCS","HUCS","21254","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Silva, M.V.","Scur, L.","1153","2003","05","02","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2009","03",NA,"3ª Légua","780","780","no potreiro","49662","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"189","2021-03-16 17:55:10-03","UCS","HUCS","13607","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Kegler, A.","218","1999","03","10","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"1999","10",NA,"4° légua - Galópolis",NA,NA,"Na orla da mata","49662","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"190","2021-03-16 17:55:10-03","UCS","HUCS","36313","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Mentz, L.A.; Soares, E.C.; Vignoli, M.S.","Soares, E.C.","76","2005","03","19","Brasil","Rio Grande do Sul","Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,NA,NA,NA,"BR 101 a 1 km de Três Cachoeiras",NA,NA,"Herbário ICN 136966; Em beira da estrada ao lado de cultivo de bananas","17224","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"191","2021-03-16 17:55:10-03","UCS","HUCS","18744","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Wasum, R.A.","s.n.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2002","09",NA,"Floresta Nascional",NA,NA,"Interior da mata","76715","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"192","2021-03-16 17:55:10-03","UCS","HUCS","11295","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Butzke, A.","s.n.","1995","09","15","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"1996","04",NA,"IBDF",NA,NA,"HERBARA - 7733; Em beira da mata","46790","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"193","2021-03-16 17:55:10-03","UCS","HUCS","19073","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Wasum, R.A.","1461","2002","04","14","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2002","09",NA,"José Velho",NA,NA,"Árvore; Em beira da estrada","76715","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"194","2021-03-16 17:55:10-03","UCS","HUCS","14751","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Wasum, R.A.","396","1999","12","27","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2000","05",NA,"José Velho",NA,NA,"Na orla da mata","76715","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"195","2021-03-16 17:55:10-03","UCS","HUCS","34531","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Grings, M.","Grings, M.","603","2003","10",NA,"Brasil","Rio Grande do Sul","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,"Linha Brasil Fundos, Mallakoff",NA,NA,"Herbarium ICN 160525","14669","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"196","2021-03-16 17:55:10-03","UCS","HUCS","1899","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Smith, S.F.","Sehnem, A.","s.n.","1950","03","15","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"1985","12",NA,"L. S. Rita",NA,NA,"Herbário ASSL - 4433 a; arbor in silva","21601","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"197","2021-03-16 17:55:10-03","UCS","HUCS","35297","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Grings, M.","Grings, M.","137","2005","03","12","Brasil","Rio Grande do Sul","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,"Mato do Lenz",NA,NA,"Herbário ICN - 137260; Em borda do mato","14669","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"198","2021-03-16 17:55:10-03","UCS","HUCS","30130","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Vignoli, M.S.","Ribas, O.S.","7317","2006","06","30","Brasil","Paraná","Fenix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"2008","08","01","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"Árvore 5m, fruto negro, Floresta Estacional Semidecidual. Herb. MBM","16297","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"199","2021-03-16 17:55:10-03","UCS","HUCS","44988","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Sobral, M.E.G.","Vieira, F.C.S.","944","2005","04","03","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"2005","10","18","Quiriri","100","100",NA,"37150","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"200","2021-03-16 17:55:10-03","UCS","HUCS","32013","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Link, O.","Marchett, F.","611","2007","10","02","Brasil","Paraná","Mallet","-50.8210983276367","-25.877799987793",NA,NA,NA,NA,"2015","10","01","Rio Bonito","850","850","interior da mata","25088","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"201","2021-03-16 17:55:10-03","UCS","HUCS","44104","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Queiroz, L.E.","22","2014","09","13","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"Unidade de Conservação Parque da Raposa",NA,NA,"farbustiva, 3m alt. Flores brancas e perfumadas.; interior da mata.","23979","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"202","2021-03-16 17:55:10-03","UCS","HUCS","44063","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Kranz, W.M.","Kranz, W.M.","799","2002","04","08","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"2002","04","08","Vista Alegre, Faz. Pelizes",NA,NA,"arbusto, 2m de alt., fruto escuro, flor amarelo-claro. Invasora tóxixa.; pastagem","46016","auto","Angiospermae",NA,NA,"Solanales",NA,NA,NA,NA,NA
"203","2021-03-30 17:43:01-03","UTFPR","HCF","29400","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","J.E.M. Nascimento","207","2019","03","27","Brasil","PR","Maringá","-51.95","-23.416667","51°57'00 W","23°25'00 S",NA,NA,"2019","06",NA,"Distrito de Iguatemi. Fazenda Experimen",NA,NA,"arvoreta. Flores esverdeadas, perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:41:11-03","UTFPR","HCF","5036","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M.G. Caxambu","M.G. Caxambu","1471","2007","03","30","Brasil","PR","Campo Mourão","-52.32275","-24.10075","52°19'21,9 W","24°06'02,7 S",NA,NA,"2007","04","19","Parque Estadual Lago Azul (PELA)","594","594","árvore ca. 7 m de altura, heliófita, com flores amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:41:11-03","UTFPR","HCF","23943","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","L.R. Barbieri","25","2017","10","06","Brasil","PR","Campo Mourão","-52.405167","-24.017278","52°24'18,6 W","24°01'02,2 S",NA,NA,"2019","03","04","Vila Franciscana, próxima a Santa Casa","558","558","arvoreta ca. 1,5 m, semi-ciófila. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:41:11-03","UTFPR","HCF","25357","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","J. Cordeiro","M.G. Caxambu","8160","2018","04","12","Brasil","PR","Reserva do Iguaçu","-51.844194","-25.931333","51°50'39,1 W","25°55'52,8 S",NA,NA,"2018",NA,NA,"Estação Ecológica Municipal Francisco","1070","1070","arvoreta ca. 5 m, heliófita. Flores amarelo-vináceas. Botões florais verdes. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-08-16 08:41:11-03","UTFPR","HCF","17724","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","M.G. Caxambu","6780","2015","08","20","Brasil","PR","Céu Azul","-53.834167","-25.143528","53°50'03 W","25°08'36,7 S",NA,NA,"2018","06","22","Parque Nacional do Iguaçu, cercanias da","652","652","árvore ca. 5 m, heliófita. Flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-30 17:43:01-03","UTFPR","HCF","19937","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G. Felitto","G. Felitto","736","2013","10","08","Brasil","PR","Pato Branco","-52.654722","-26.226389","52°39'17 W","26°13'35 S",NA,NA,"2014","05","20","Loteamento Vila Campagna","867","867","árvore, 6 m; frutos maduros negros e imaturos verdes. Ecótone de Floresta Ombrófila Mista e Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-08-16 08:41:11-03","UTFPR","HCF","28157","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M.G. Caxambu","M.G. Caxambu","8929","2019","03","29","Brasil","PR","Cândido de Abreu","-51.13075","-24.719944","51°07'50,7 W","24°43'11,8 S",NA,NA,"2019","04","16","Estação Ecológica Municipal Três Bicos,","510","510","arbusto ca. 2,5 m, ripário, heliófito. Botões florais verdes com tons vináceos. Flores amarelo-esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-08-16 08:41:11-03","UTFPR","HCF","25246","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","E.L. Siqueira","2547","2018","03","02","Brasil","PR","Campo Mourão","-52.405417","-24.01675","52°24'19,5 W","24°01'00,3 S",NA,NA,"2019","03","04","Vila Franciscana, próxima a Santa Casa","549","549","arvoreta ca. 4 m, heliófita. Frutos roxos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-30 17:43:01-03","UTFPR","HCF","31232","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M.G. Caxambu","M.G. Caxambu","9263","2021","03","18","Brasil","PR","Guaraniaçu","-52.815944","-24.822806","52°48'57,4 W","24°49'22,1 S",NA,NA,"2021","03","30","Fazenda Slaviero","493","493","arvoreta ca. 7 m, heliófita. Flores esverdeadas com abertura do fauce alvacenta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-08-16 08:41:11-03","UTFPR","HCF","13883","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","J. Cordeiro","M.G. Caxambu","5149","2014","03","25","Brasil","PR","Guaraqueçaba","-48.405389","-25.184194","48°24'19,4 W","25°11'03,1 S",NA,NA,"2014",NA,NA,"Rio Serra Negra, proximidades da Prop.","19","19","arvoreta ca. 4 m, semi-ciófila. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-08-16 08:41:11-03","UTFPR","HCF","17987","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","M.G. Caxambu","6906","2015","10","01","Brasil","PR","Céu Azul","-53.871472","-25.199639","53°52'17,3 W","25°11'58,7 S",NA,NA,"2018","06","22","Parque Nacional do Iguaçu - Estrada de","626","626","árvore ca. 8 m, heliófita. Flores e botões florais amarelo-esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-08-16 08:41:11-03","UTFPR","HCF","25181","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","G.A. Dettke","E.L. Siqueira","2499","2018","03","22","Brasil","PR","Serranópolis do Iguaçu","-54.026167","-25.456222","54°01'34,2 W","25°27'22,4 S",NA,NA,"2018","06","22","Parque Nacional do Iguaçu, Estrada do","281","281","árvore ca. 6 m, heliófita. Botões florais verdes. Flores amarelo-esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-08-16 08:41:11-03","UTFPR","HCF","5365","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","J. Cordeiro & E. Barboza","M.G. Caxambu","1505","2007","05","18","Brasil","PR","Campo Mourão","-52.324667","-24.103722","52°19'28,8 W","24°06'13,4 S",NA,NA,"2008",NA,NA,"Parque Estadual Lago Azul (PELA)","578","578","arvoreta heliófita ca. 4 m de altura. Frutos imjaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-08-16 08:41:11-03","UTFPR","HCF","1401","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M.G. Caxambu","C.B. Miranda",NA,"2004","09","02","Brasil","MS","Itaquiraí","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"2004","09","30",NA,NA,NA,"subarbustiva, pouco ramificada, com flores amarelas, axilares.","44527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-08-16 08:41:11-03","UTFPR","HCF","3146","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M.G. Caxambu","F. Bassani",NA,"2005","09","07","Brasil","PR","Araruna","-52.4963989257812","-23.9316997528076",NA,NA,NA,NA,"2005","12","29","São Geraldo (Sítio Sagrada Família)",NA,NA,"arbusto semi-ciófilo, com flores amarelas, em inflorescências axilares.","26722","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
