"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"91","2021-01-14 15:27:57-03","MN","R","92782","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Glaziou, A.F.M.; Schwacke, C.A.W.",NA,"Brasil",NA,NA,NA,"R000092782",NA,NA,"G. Don","Silva, R. R.",NA,"1879","09",NA,"São Paulo",NA,NA,NA,NA,"R000092782_001",NA,NA,NA,NA,"1999","02","12",NA,NA,NA,NA,NA,NA,NA
"92","2015-07-02 14:01:39-03","JBP","HPL","5315","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"H. Lorenzi",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G.O. Romão","5711","2005","10","14","SC","Rancho Queimado","Coletado no Alto da Serra da Boa Vista, em área úmida, em grotas.","-49.0217","-27.6725",NA,NA,NA,"17361","auto","2007","05","31",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:34:59-03","UFJF","CESJ","9401","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"U.C. Câmara","América do Sul","Brasil",NA,NA,"Arbusto, 1,8m, alto da serra, flores alvas.","CESJ009401","Angiosperma",NA,"(Cham.) DC.","A. Cabral","s.n.","1970","09","30","Minas Gerais","Conceição de Ibitipoca","Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:34:59-03","UFJF","CESJ","50239","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"F.S. Souza; S.A. Roman; T.M. Machado; A.L.Santiago; A. Salino; V.A.O. Dittrich; L. Echterna","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m no campo arenoso.","CESJ050239","Angiosperma",NA,"(Cham.) DC.","S.A. Roman","427","2008","04","28","Minas Gerais","Lima Duarte","Serra Negra, Ninho da Égua","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto","2008","06","20",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:34:59-03","UFJF","CESJ","54198","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"J.H.C. Ribeiro; F.S. Souza; J.A. Oliveira; J.M. Santana","América do Sul","Brasil",NA,NA,"Arbusto, 1m, no campo rupestre a 1220m de altitude. Botões florais róseos, flores branco arroseadas. Frutos secos.","CESJ054198","Angiosperma",NA,"(Cham.) DC.","S.A. Roman","193","2009","08","22","Minas Gerais","Olaria","Serra Negra, Serrinha, Sítio do Rinaldo Degredo. Poços do Sr. Altair.","-43.937198638916","-21.8607997894287",NA,NA,NA,"15222","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:34:59-03","UFJF","CESJ","41562","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"K. Antunes; C.N. Matozinhos; A.S.M. Valente; F.R.G. Salimena; L.C.S. Assis","América do Sul","Brasil",NA,NA,"Arbusto ca. 2m alt., em campo rupestre; folhas coriáceas, frutos septicidas. Prensada em álcool.","CESJ041562","Angiosperma",NA,"(Cham.) DC.","G.O.Romão","26","2004","02","23","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"20815","auto","2004","02","23",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:34:59-03","UFJF","CESJ","51376","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"C.B. Poliquesi; J. Cordeiro","América do Sul","Brasil",NA,NA,"Arbusto, 1,45m, flor alva. Matinha nebular. Alt.: 1300m.","CESJ051376","Angiosperma",NA,"(Cham.) DC.","R.R.Silva","205","1994","11","09","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-07 11:43:02-03","UFMS","CGMS","49031","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"J. Cordeiro",NA,"Brasil",NA,NA,"Flor creme. Habitat: Brejo. Habito: Subarbusto. 0,70m de altura.","CGMS1078977",NA,NA,"(Cham.) G.Don","G. Hatschbach","2145","2003","11","12","Paraná","Piraquara","Medianeira.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-20 10:10:38-03","UNICAMP","UEC","116190","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, JP; Zidko, A; Mendonça, CG; Baptista, VR; Ferreira, L; Cielo-Filho, R; Rodrigues, R",NA,"Brazil",NA,NA,"Arbustos com frutos imaturos verdes, 2m de altura. Interior da mata com dominância de Eremanthus.","UEC053915","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","3478","2000","04","27","São Paulo","Caraguatatuba","P.E.Serra do Mar, Estrada intermediária, km42.Floresta ombrófila densa de altitude.","-41.95","-17.166667","UEC053915",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"-41.95","-17.166667",NA,NA,NA
"100","2019-08-20 10:10:38-03","UNICAMP","UEC","141424","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Custódio-Filho, A",NA,"Brazil",NA,NA,"Arbusto 2m., pétalas e sépalas creme, anteras abobora.","UEC053924","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","1824","1983","11","14","São Paulo","Biritiba Mirim","Estação Biológica da Boracéia","-45.883333","-23.633333","UEC053924",NA,NA,NA,NA,"2004","05",NA,NA,NA,"-45.883333","-23.633333",NA,NA,NA
"101","2021-03-01 16:29:01-03","UNICAMP","UEC","179775","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J",NA,"Brazil",NA,NA,"Subarbusto, 1-1,5m alt.; frutos castanhos.; Cerrado de altitude.","UEC021060","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","483","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46.8405","-20.395278","UEC021060","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.8405","-20.395278",NA,NA,NA
"102","2021-03-01 16:29:01-03","UNICAMP","UEC","134608","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Amaral, MCE; Bittrich, V",NA,"Brazil",NA,NA,"Arbusto, cerca 1 m, flores alvas.","UEC012376","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","472004","2002","08","25","São Paulo","Mogi Guaçu","Martinho Prado, Resesva Estadual Fazenda Campininha, área brejosa no cerrado.","-47.182222","-22.259444","UEC012376",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.182222","-22.259444",NA,NA,NA
"103","2021-03-01 16:29:01-03","UNICAMP","UEC","173350","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romão, GO; Feliciano, CD",NA,"Brazil",NA,NA,"Subarbusto a arbusto, 0,4-1,8m alt.; ramos eretos, pouco ramificado; cálice verde, corola branca, frutos castanhos. Muitos indivíduos adensados. Campo graminoso adjacente à mata ciliar, solo orgânico-úmido.; Borda de mata ciliar, com c","UEC089950","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","2288","2007","10","02","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para parte alta da Cachoeira Casta D'anta, próximo à nascente do rio São Francisco.","-46.446333","-20.242972","UEC089950",NA,NA,NA,NA,"2007","10","02",NA,NA,"-46.446333","-20.242972",NA,NA,NA
"104","2021-03-01 16:29:01-03","UNICAMP","UEC","180854","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J",NA,"Brazil",NA,NA,"Subarbusto, 1-1,5 m alt. Fritos castanhos.; Cerrado de altitude.","UEC081320","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","485","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do rio São Francisco.","-46.498611","-20.234167","UEC081320","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.498611","-20.234167",NA,NA,NA
"105","2021-03-01 16:29:01-03","UNICAMP","UEC","180856","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C; Romão, GO; Rigon, J",NA,"Brazil",NA,NA,"Subarbusto, 1-1,5 m alt. Frutos castanhos.; Cerrado de altitude.","UEC081323","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","481","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46.498611","-20.234167","UEC081323","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.498611","-20.234167",NA,NA,NA
"106","2019-08-20 10:10:38-03","UNICAMP","UEC","59021","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Confúcio, U",NA,"Brazil",NA,NA,"Arbusto de 1,80m., alto da serra. Flores alvas.","UEC053922","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","9401","1970","09","30","Minas Gerais","Serra de Ibitipoca.",NA,NA,NA,"UEC053922",NA,NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-20 10:10:38-03","UNICAMP","UEC","69928","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Silva, MA",NA,"Brazil",NA,NA,"Arbusto com ramos pendentes ca. 2,0m de altura, flores creme, anteras avermelhadas, botões florais avermelhados. Única planta encontrada. Ecótono mata galeria/campo limpo, lado oposto da chácara II.","UEC053917","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","2225","1994","07","27","Distrito Federal","Brasília","Reserva Ecologica do IBGE., Córrego Roncador.","-47.885278","-15.944722","UEC053917",NA,NA,NA,NA,"2005","05",NA,NA,NA,"-47.885278","-15.944722",NA,NA,NA
"108","2019-08-20 10:10:38-03","UNICAMP","UEC","28342","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ratter, JA; Fonseca, SG; Fonseca Filho, T",NA,"Brazil",NA,NA,"Flower cream. In wet campo.","UEC053920","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","3384","1976","08","05","Distrito Federal","Brasília","Fazenda Água Limpa, University of Brasilia fiels station. Near Vargem Bonita, c. 18km.SSW of Brasilia Tv tower.","-47.9296989440918","-15.7797002792358","UEC053920",NA,NA,"70570","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:10:38-03","UNICAMP","UEC","4313","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ratter, JA",NA,"Brazil",NA,NA,"Scrub with clump of shorts to 80cm. Tall arising from a commom root system. Corollas yellow-cream. Snowing in very wet loggy area with much iron bacterial activity.","UEC053919","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","3050","1976","05","19","Distrito Federal","Brasília","Fazenda Água Limpa, University of Brasilia fiels station. Near Vargem Bonita, c. 18km.SSW of Brasilia TV tower.","-47.9296989440918","-15.7797002792358","UEC053919",NA,NA,"70570","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:10:38-03","UNICAMP","UEC","124643","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Meireles, LD",NA,"Brazil",NA,NA,"Arbusto, 50cm, flores vermelhas, local impactado.","UEC087215","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","750","2001","11","08","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506","UEC087215",NA,NA,"22140","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:29:01-03","UNICAMP","UEC","78860","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Nakajima, JN; Romero, R; Klein, VLG; Alcantara, MB",NA,"Brazil",NA,NA,"Herbáceo, ca. 0,3m. Cálice esverdeado. Corola e estilete brancos.; Campo hidromórfico","UEC037914","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","1299","1995","09","25","Minas Gerais","São Roque de Minas","Nascente do Rio Sâo Francisco.","-46.3657989501953","-20.2453002929688","UEC037914",NA,NA,"57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:29:01-03","UNICAMP","UEC","78845","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romero, R; Nakajima, JN; Furlan, A; Garcia, FCP",NA,"Brazil",NA,NA,"Herbáceo, ca 0,5m. Cálice esverdeado. Corola branca. Estames creme.; Campo Hidromórfico. Beira da Mata.","UEC037913","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","1281","1995","10","16","Minas Gerais","São Roque de Minas","Nascente do Rio São Francisco, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688","UEC037913",NA,NA,"57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:29:01-03","UNICAMP","UEC","200992","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Mello-Silva, R; Lima, LR; Pontes, AF",NA,"Brazil",NA,NA,"Planta virgata, entre denso campo úmido de ciperáceas, no brejo. Cálice verde. Corola alvo-esverdeada.; Campo e mata cilar em forma de capão.","UEC183646","Magnoliopsida",NA,"(Cham.) G.Don","Cabral, A","1994","2002","11","09","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascentes do rio São Francisco. Campo e mata cilar em forma de capão ao lado da estrada São Roque de Minas - Sacramento, a 5km da portaria de São Roque.","-46.3657989501953","-20.2453002929688","UEC183646",NA,NA,"57119","auto","2017","07",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:29:01-03","UNICAMP","UEC","101223","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Cordeiro, I; Mello-Silva, R; Pirani, JR; Rossi, L",NA,"Brazil",NA,NA,"Subarbusto 1m alt. Entre rochas. Flores e cálice rosa-alaranjados.; Campo Rupestre.","UEC059102","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS; Romão, GO","CFCR5787","1984","11","02","Minas Gerais","São Tomé das Letras","Morro do Gavião.","-44.9852981567383","-21.7222003936768","UEC059102",NA,NA,"16076","auto","2012","10",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:29:01-03","UNICAMP","UEC","935","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Martins, E; et al.",NA,"Brazil",NA,NA,"Subarbustiva, frutos secos, marrons, e campo aberto.","UEC070935","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","26479","1992","06","07","São Paulo","Campos do Jordão","Horto Florestal Campos do Jordão, Trilha do Rio Sapucaí.","-45.5900001525879","-22.7299995422363","UEC070935",NA,NA,"21048","auto","2006","03",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:29:01-03","UNICAMP","UEC","89369","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, VC; Sakuragui, CM; Miyagi, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP",NA,"Brazil",NA,NA,"Arbusto, 1,3 m alt., corola alva com ápice esverdeado.; Campo com intensa ação antrópica, dominado por Baccharis trimera.","UEC070503","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","4013","1993","09","06","São Paulo","Itararé","Estação do IAC.","-49.3400001525879","-24.1100006103516","UEC070503",NA,NA,"27729","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:29:01-03","UNICAMP","UEC","166290","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Cesar, O; Feddersen Jr, A",NA,"Brazil",NA,NA,"Arbusto, flores verde-creme.","UEC070991","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","616","1985","08","29","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","UEC070991",NA,NA,"22843","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:10:38-03","UNICAMP","UEC","141441","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Mattos, J",NA,"Brazil",NA,NA,"Numa capoeirinha, lugar úmido. Arbusto 1,5m alt.","UEC053923","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","s.n.","1967","11","29","São Paulo","Salesópolis","Estação Biológica da Boracéia, Perto do rio Coruja.","-45.8400001525879","-23.5300006866455","UEC053923",NA,NA,"18032","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-20 10:10:38-03","UNICAMP","UEC","132173","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Freitas, L; Sazima, M; San Martin-Gajardo, I",NA,"Brazil",NA,NA,"Arbusto de 90cm, flores com corola vermelho vivo","UEC053918","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","431","1998","08","25","São Paulo","São José do Barreiro","Campo de altitude.","-44.5699996948242","-22.6399993896484","UEC053918",NA,NA,"30784","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:10:38-03","UNICAMP","UEC","101594","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Freitas, L; Sazima, M; San Martin-Gajardo, I",NA,"Brazil",NA,NA,"Arbusto de 70cm, flores com corola vermelho vivo.","UEC053926","Magnoliopsida",NA,"(Cham.) G.Don","Romão, GO","426","1998","07","20","São Paulo","São José do Barreiro","Campo de altitude.","-44.5699996948242","-22.6399993896484","UEC053926",NA,NA,"30784","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 10:10:38-03","UNICAMP","UEC","141423","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hoehne, FC",NA,"Brazil",NA,NA,NA,"UEC053921","Magnoliopsida",NA,"(Cham.) G.Don","Kinoshita, LS","s.n.","1917","08","30","São Paulo","São Paulo","Butantan, Ex. Instituto Butantan-Horto Oswaldo Cruz.","-46.6300010681152","-23.5400009155273","UEC053921",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-06 09:55:00-03","UFOP","OUPR","9262","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Messias, M.C.T.B.",NA,"Indisponível",NA,NA,"Arbusto ~2m. Campo rupestre. Sépalas verdes e pétalas amarelo-claras. Frutos capsulares. Renovos avermelhados. Espécie frequente",NA,NA,NA,"G.Don.",NA,"383","2000","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","07",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-06 09:55:00-03","UFOP","OUPR","6401","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Badini, J.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"G.Don.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2015","01","07",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-04 13:19:06-03","UDESC","LUSC","8080","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Antoniutti, M. J. et al.",NA,"Brasil",NA,NA,NA,"LUSC001692",NA,NA,"(Cham.) G.Don","Aguiar, N. S. & Antoniutti, M. J.","48","2013","12","16","Santa Catarina","Bom Jardim da Serra","Serra do Oratório.","-49.624698638916","-28.3369007110596","LUSC001692",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:39:10-03","UTFPR","HCF","11175","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"E.L. Siqueira",NA,"Brasil",NA,NA,"subarbusto heliófito. Flores alaranjadas. Em banhado.",NA,NA,NA,"(Cham.) G. Don","J. Cordeiro & P.Larocca","592","2012","09","27","PR","Guarapuava","estrada de terra próxima à Polícia","-51.261528","-25.368472",NA,"1206","1206",NA,NA,"2012",NA,NA,NA,NA,"51°15'41,5 W","25°22'06,5 S",NA,NA,NA
"126","2019-08-16 08:39:10-03","UTFPR","HCF","19250","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"J.M. Silva",NA,"Brasil",NA,NA,"arbusto, 3 m, flor creme. Matinha nebular.",NA,NA,NA,"(Cham.) G. Don","E. Barboza","7656","2010","12","17","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"41937","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-08-16 08:39:10-03","UTFPR","HCF","5434","S","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"C.B. Poliquesi",NA,"Brasil",NA,NA,"Arbusto, 1,45m, flor alva. Matinha nebular.",NA,NA,NA,"(Cham.) G. Don","R.R. Silva","205","1994","11","09","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"1300","1300","41937","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:23:19-03","MBM","MBM","229564","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ratter, J.A.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM229564",NA,NA,"(Cham.) G. Don",NA,"4282","1978","11","06","Distrito Federal",NA,"Fazenda Água Limpa, 18km SSW de Brasília",NA,NA,"MBM229564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:23:19-03","MBM","MBM","275522","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Marinho, M.","Southern America","Brazil",NA,NA,NA,"MBM275522",NA,NA,"(Cham.) G. Don","Barroso, G.M.","9371","1971","09","30","Minas Gerais",NA,"Serra do Ibitipoca",NA,NA,"MBM275522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:23:19-03","MBM","MBM","386429","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","Southern America","Brazil",NA,NA,"Arbusto 2m, flores creme.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM386429",NA,NA,"(Cham.) G. Don","Barboza, E.","4053","2013","10","30","Santa Catarina","Garuva","Campos do Quiriri","-48.979083","-26.032306","MBM386429","1350","1350",NA,NA,"2013","12","03",NA,NA,"-48.979083","-26.032306",NA,NA,NA
"131","2020-12-21 16:23:19-03","MBM","MBM","386429","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","Southern America","Brazil",NA,NA,"Arbusto 2m, flores creme.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM386429",NA,NA,"(Cham.) G. Don","Barboza, E.","4053","2013","10","30","Santa Catarina","Garuva","Campos do Quiriri","-48.979083","-26.032306","MBM386429","1350","1350",NA,NA,"2013","12","03",NA,NA,"-48.979083","-26.032306",NA,NA,NA
"132","2020-12-21 16:23:19-03","MBM","MBM","391158","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.; Romão, G.O.; Rigon, J.; Romão, G.O.; Rigon, J.","Southern America","Brazil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos.; Cerrado de altitude.","MBM391158",NA,NA,"(Cham.) G. Don","Romão, G.O.","481","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Parque Nacional da Serra da Canastra; proximidades da nascente do Rio São Francisco","-46.498611","-20.234167","MBM391158","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.498611","-20.234167",NA,NA,NA
"133","2020-12-21 16:23:19-03","MBM","MBM","391159","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.; Romão, G.O.; Rigon, J.; Romão, G.O.; Rigon, J.","Southern America","Brazil",NA,NA,"Subarbusto, 1-1,5m alt.; frutos castanhos.; Cerrado de altitude.","MBM391159",NA,NA,"(Cham.) G. Don","Romão, G.O.","485","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Proximidades da nascente do Rio São Francisco","-46.498611","-20.234167","MBM391159","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.498611","-20.234167",NA,NA,NA
"134","2020-12-21 16:23:19-03","MBM","MBM","391202","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.; Romão, G.O.; Rigon, J.; Romão, G.O.; Rigon, J.","Southern America","Brazil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos.; Cerrado de altitude.","MBM391202",NA,NA,"(Cham.) G. Don","Romão, G.O.","483","2012","05","16","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Proximidades da nascente do Rio São Francisco","-46.498611","-20.234167","MBM391202","1397","1397",NA,NA,"2012","05",NA,NA,NA,"-46.498611","-20.234167",NA,NA,NA
"135","2020-12-21 16:23:19-03","MBM","MBM","418369","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","Southern America","Brazil",NA,NA,"Arbusto ca. 1m altura. Frutos secos, castanhos.; Floresta Ombrófila Mista Aluvial em regeneração, estágio inical.","MBM418369",NA,NA,"(Cham.) G. Don","Meyer, F.S.","2419","2018","11",NA,"Santa Catarina","Ponte Alta do Norte","FRP - Fazenda Rio das Pedras","-50.513056","-27.120969",NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,"-50.513056","-27.120969",NA,NA,NA
"136","2020-12-21 16:23:19-03","MBM","MBM","51173","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","Southern America","Brazil",NA,NA,NA,"MBM051173",NA,NA,"(Cham.) G. Don","Marques, C.","13549","1962","10","26","Santa Catarina",NA,"Valões",NA,NA,"MBM051173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
