"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","sex"
"95","2015-09-05 07:48:56-03","MNHN","RECOLNAT_MNHN_P","P00639553","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Fiebrig, K.",NA,"1902","10","28",NA,"Paraguay","Cordillera de Altos","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00639553' target='other'> <mi>dwc_moreinfo</mi></a>","P00639553",NA,NA,"Müll.Arg.","P00639553_01","riedelii","Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337",NA,NA,NA,NA
"96","2015-09-04 13:22:56-03","MNHN","RECOLNAT_MNHN_P","P03857798","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Balansa|Benjamin",NA,"1874","4","11",NA,"Paraguay","Sommet du Cerro de Lambaré, près de l'assomption.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03857798' target='other'> <mi>dwc_moreinfo</mi></a>","P03857798",NA,NA,"Müll.Arg.","P03857798_01",NA,NA,"Asunción - Distrito Capital",NA,"-57.64133","-25.3404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-09-25 07:09:17-03","MNHN","RECOLNAT_MNHN_P","P00639552","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii","type","Riedel",NA,NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00639552' target='other'> <mi>dwc_moreinfo</mi></a>","P00639552",NA,NA,"Müll.Arg.","P00639552_01","riedelii","Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-05 07:48:56-03","MNHN","RECOLNAT_MNHN_P","P00639553","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Fiebrig, K.",NA,"1902","10","28",NA,"Paraguay","Cordillera de Altos","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00639553' target='other'> <mi>dwc_moreinfo</mi></a>","P00639553",NA,NA,"Müll.Arg.","P00639553_01","riedelii","Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337",NA,NA,NA,NA
"99","2020-12-11 11:31:42-03","UFMG","BHCB","154407","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Santos, LB; Ferreira, FLS","195","2009","04","23","Southern America","Brasil","Parque Ecológico da Pavuna, Da sede até a trilha da esquerda na entrada das cachoeiras, depois a esquerda na bifurcação até cachoeira final.",NA,NA,"Árvore, 4m. Com látex, folhas cartáceas, frutos imaturos verdes, pedicelados.; Mata Atlântica. Floresta Estacional Semidecídua.",NA,"Dicotyledon",NA,"Müll.Arg.",NA,NA,NA,"São Paulo","Botucatu","-46.511111","-22.8375","2009","12","-46.511111","-22.8375","750","750",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:17:51-03","UFPR","UPCB","85502","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Bochorny, T | Bonaldi, R.A.","37","2012","02","02",NA,"Brasil","PCH Presidente Vargas",NA,NA,"Arvoreta 2,5m, flores amarelas, ambiente pedregoso..","UPCB0033658",NA,NA,"Müll.Arg.","UPCB0033658",NA,"Bochorny, T.","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"101","2015-01-31 16:15:00-02","MO","MOBOT","3274147","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"G.G. Bondar","Bondar s.n.","1955","3","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,"Kurt Potgieter 1/","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-08-01 11:30:00-03","MO","MOBOT","1002420","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii","Syntype","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2016-07-05 13:10:00-03","MO","MOBOT","1003115","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"F.C. Hoehne","Hoehne s.n.","1936","11","10","South America","Brazil","Cultivada no Jardim Botanico de Sao Paulo. Ypanema.",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,"K. Potgieter (ILL)","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2455152","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"NILSON","NILSON s.n.",NA,NA,NA,"South America","Brazil","Parque Estadual de Itapuã, Viamão",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-28 10:27:00-03","MO","MOBOT","2489663","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Benedict (Benjamin) Balansa","Balansa 1344","1874",NA,NA,"South America","Paraguay","Cerro Lambaré, près de l'Assomption.",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"106","2016-06-29 09:11:00-03","MO","MOBOT","100915140","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Oswaldo Handro","Handro 330","1952","12",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,"K. Potgieter (ILL)","São Paulo","Tatuí","-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,"22710","auto",NA,"1",NA,NA,NA
"107","2020-06-15 15:28:24-03","UNESP-RC","HRCB","51120","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Santos, L.B.","195","2009","04","23",NA,"Brasil","Parque Ecológico da Pavuna",NA,NA,"Árvore, 4m, com látex, folhas cartáceas, frutos imaturos verdes, lenticelados.",NA,NA,NA,"Müll. Arg.",NA,NA,"Santos, L.B.","São Paulo","Botucatu","-46.511111","-22.8375","2009","12","46º30'40W","22º50'15S","750","750",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-15 15:28:24-03","UNESP-RC","HRCB","18892","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii ssp.riedelii",NA,"Tamashiro, J.Y.","452","1984","08","06",NA,"Brasil","Fazenda Ipanema",NA,NA,"Arbusto de 1 a 2,5 m, frutos maduros abertos.",NA,NA,NA,"Müll.Arg.",NA,"ssp.riedelii","Marcondes-Ferreira, W.","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"109","2019-05-23 11:07:33-03","UFLA","ESAL","30364","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Mansanares, ME; Domingos, DQ; Vital, FAZ; Pereira, MCSA; Fontanela, BDG","2369","2011","09","09",NA,"Brasil","Afloramento prox. à estrada de terra para Carranca, Ponto 17",NA,NA,"Subarbusto. Fruto aberto sem semente.; Crescendo em fenda de rocha",NA,NA,NA,"Müll.Arg.",NA,NA,"Simões, AO","Minas Gerais","Itutinga","-44.6925","-21.352222","2015","05","-44.6925","-21.352222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-17 14:34:27-03","UTFPR-SL","SHPR","1254","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Biral, L. | P. Akkawi","2326","2020","10","12","América do Sul","Brasil","Mata da Pavuna","exsicata",NA,"Árvore, flores inteiramente verdes.Habitat: Floresta Estacional Decidual","SHPR001254","Anthophyta",NA,"Müll. Arg.","SHPR001254_1 SHPR001254_2 SHPR001254_v1 SHPR001254_v2",NA,"L. Biral","São Paulo","Botucatu","-48.510833","-22.832222","2020","10","48°30'39 W","22°49'56 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2014-12-22 11:49:55-02","UFPB","EAN","13051","S","Plantae","Apocynaceae","Aspidosperma","riedelli","Aspidosperma riedelli",NA,NA,"50","2008","04","09",NA,"Brasil","Encontrada no Interior da Mata",NA,NA,"Árvore, com cerca de 20 m de altura.",NA,NA,NA,"Mull. Arg.",NA,NA,NA,"Paraíba","Dona Inês","-35.2917","-6.60333",NA,NA,NA,NA,NA,NA,NA,"40319","auto",NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2580171","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"O. Handro","330","1952","12",NA,"South America - Neotropics","Brazil","Tatuí.",NA,NA,NA,"US03230133",NA,"Gentianales","Müll. Arg.","US03230133_01",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2579796","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"F. C. Hoehne","35163","1936","2","10","South America - Neotropics","Brazil","Jardim Botânico de São Paulo.",NA,NA,NA,"US03230132",NA,"Gentianales","Müll. Arg.","US03230132_01",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"114","2019-11-13 11:14:51-03","USP","SPF","100000","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii","isolectotype","Riedel, L","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"SPF00100000",NA,NA,"Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 18:24:33-03","USP","SPF","72948","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Hoehne, FC","s.n.","1936","11","10",NA,"Brasil","Yapanema. Cultivado no Jardim Botânico de São Paulo.",NA,NA,"Arbusto.","SPF00072948",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 18:24:33-03","USP","SPF","99938","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Tamashiro, JY","452","1994","08","06",NA,"Brasil","Fazenda Ipanema.",NA,NA,"Arbusto de 1.0 a 2.5 m, frutos maduros abertos, crescendo sobre pedras.","SPF00099938",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 18:24:33-03","USP","SPF","72947","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Viégas, AP","s.n.","1938","11","06",NA,"Brasil","Joaquim Egidio, Fazenda Riqueza.",NA,NA,"Arbusto.","SPF00072947",NA,NA,"Müll.Arg.","SPF00072947","riedelii","Marcondes-Ferreira, W","São Paulo","Campinas","-47.060001373291","-22.8999996185303","1996","10",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"118","2021-03-15 18:24:33-03","USP","SPF","199291","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Cordeiro, I","s.n.","2010","11","08",NA,"Brasil","Jardim Botânico de São Paulo, Bosque de F.C. Hoehne.",NA,NA,"Arvoreta cultivada, nativa de matas semidecíduais do leste brasileiro. Flores com cálice verde e corola creme.","SPF00199291",NA,NA,"Müll.Arg.",NA,NA,"Cordeiro, I","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","2010",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"119","2019-11-13 11:14:51-03","USP","SPF","11338","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Hoehne, W","s.n.","1944","10","24",NA,"Brasil","Parque do Estado",NA,NA,NA,"SPF00011338",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","1996","10",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"120","2021-03-15 18:24:33-03","USP","SPF","82122","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Handro, O","330","1952","12",NA,NA,"Brasil",NA,NA,NA,"Arbusto de 3 m alt., muito ramoso.","SPF00082122",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo","Tatuí","-47.8499984741211","-23.3500003814697","1996","10",NA,NA,NA,NA,NA,"22710","auto",NA,NA,NA,NA,NA
"121","2021-03-15 18:24:33-03","USP","SPF","72948","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Hoehne, FC","s.n.","1936","11","10",NA,"Brasil","Yapanema. Cultivado no Jardim Botânico de São Paulo.",NA,NA,"Arbusto.","SPF00072948",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 18:24:33-03","USP","SPF","99938","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Tamashiro, JY","452","1994","08","06",NA,"Brasil","Fazenda Ipanema.",NA,NA,"Arbusto de 1.0 a 2.5 m, frutos maduros abertos, crescendo sobre pedras.","SPF00099938",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:24:33-03","USP","SPF","72947","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Viégas, AP","s.n.","1938","11","06",NA,"Brasil","Joaquim Egidio, Fazenda Riqueza.",NA,NA,"Arbusto.","SPF00072947",NA,NA,"Müll.Arg.","SPF00072947","riedelii","Marcondes-Ferreira, W","São Paulo","Campinas","-47.060001373291","-22.8999996185303","1996","10",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"124","2019-11-13 11:14:51-03","USP","SPF","11338","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Hoehne, W","s.n.","1944","10","24",NA,"Brasil","Parque do Estado",NA,NA,NA,"SPF00011338",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","1996","10",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"125","2021-03-15 18:24:33-03","USP","SPF","82122","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii",NA,"Handro, O","330","1952","12",NA,NA,"Brasil",NA,NA,NA,"Arbusto de 3 m alt., muito ramoso.","SPF00082122",NA,NA,"Müll.Arg.",NA,"riedelii","Marcondes-Ferreira, W","São Paulo","Tatuí","-47.8499984741211","-23.3500003814697","1996","10",NA,NA,NA,NA,NA,"22710","auto",NA,NA,NA,NA,NA
"126","2019-09-04 19:23:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii","Type [status unknown]","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"127","2019-09-04 17:23:53-03","F","FMNH-SEEDPLANTS","V0092480F","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii","Isotype","K. Fiebrig","337","1902","10","28","South America","Paraguay","Cordillera de Altos",NA,NA,NA,"V0092480F","Spermatophyta",NA,NA,"V0092480F_01",NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"128","2020-01-27 18:24:17-03","IAC","IAC","2909","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"A.P. Viégas et al.","s/nº","1938","11","06",NA,"Brasil","Joaquim Egídio, Fazenda Riqueza",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"A.P. Viégas et al.","São Paulo","Campinas","-47.0608","-22.9056","1938","11","-47.0608","-22.9056",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"129","2020-01-27 18:24:17-03","IAC","IAC","41376","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"J.E.A. Bertoni & A. Geremias","327","2000","08","25",NA,"Brasil","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L22, P10",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","-47.086761","-22.863721","2000","08","-47.086761","-22.863721",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA
"130","2020-01-27 18:24:17-03","IAC","IAC","42050","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"J.E.A. Bertoni & A. Geremias","655","2001","11","08",NA,"Brasil","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L22, P6",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","-47.086761","-22.863721","2001","11","-47.086761","-22.863721",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"131","2020-01-27 18:24:17-03","IAC","IAC","54914","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"?","883","2004","06","02",NA,"Brasil","IAC, Fazenda Santa Elisa",NA,NA,"Procedência: Pirajú (SP); &nf;Q. abacateiro 22-8; &nf;n° de introd. 15043",NA,NA,NA,"Müll.Arg.",NA,NA,"s/det.","São Paulo","Campinas","-47.077171","-22.870251","2004","06","-47.077171","-22.870251",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"132","2020-01-27 18:24:17-03","IAC","IAC","55010","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"J.E.A. Bertoni & A. Geremias","1056","2004","04","05",NA,"Brasil",NA,NA,NA,"Q. Lab.lab. 10/7; n° de introd. 15043",NA,NA,NA,"Müll.Arg.",NA,NA,"J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","-47.0608","-22.9056","2004","04","-47.0608","-22.9056",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"133","2020-01-27 18:24:14-03","IAC","IAC","7313","S","Plantae","Apocynaceae-1.Rauvolfioideae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"A.S. Lima","s/nº","1943","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"A.S. Lima","São Paulo","Salto","-47.2869","-23.2008","1943","11","-47.2869","-23.2008",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"134","2020-07-23 11:57:18-03","CEPLAC","CEPEC","47773","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"R. M. Harley","27019","1988","11","28",NA,"Brasil","43Km de Livramento do Brumado e 4Km de Caraibas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Bahia","PARAMIRIM","-42.166667","-13.616667",NA,NA,"42W10'","13S37'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA
"135","2020-07-23 11:57:17-03","CEPLAC","CEPEC","39296","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"A. M. de Carvalho","2407","1988","11","03",NA,"Brasil","48Km da estrada de Riacho das Lages/Morro do Chapeu, BA-426.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Bahia","MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,"30/12/1992",NA
"136","2019-10-03 10:03:21-03","UFSCar","SORO","1360","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,NA,"118","2009","10","06",NA,"Brasil","UNESP campus Rubião Júnior, Jardim Botânico, próximo ao prédio do herbário, entrada pela veterinária.",NA,NA,"Árvore 2m.",NA,NA,NA,"Mull. Arg.",NA,NA,NA,"São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"137","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Riedel, L","2771",NA,NA,NA,NA,"?",NA,NA,NA,"Pl. Oreas",NA,NA,NA,"Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Riedel, L","119",NA,NA,NA,"Southern America","Brazil","Habitat in saxosis ad Cataracta prope Ytu et prope Ypanema",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","101358","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Nilson, A.D.","697","2000","04",NA,NA,"Brasil",NA,NA,NA,"Projeto Pró-Guaíba Arvoreta.","HAS0101358","Magnoliophyta",NA,"Müll. Arg.",NA,NA,"Nilson, A. D.","Rio Grande do Sul","Pinto Bandeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","40642","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Grings, M.","1749","2013",NA,NA,NA,"Brasil","Panelão, na divisa com Nova Petrópolis",NA,NA,"Em mata na beira do perau, acima do Panelão","HAS0040642","Magnoliophyta",NA,"Müll. Arg.",NA,NA,"Grings, M.","Rio Grande do Sul","Gramado","-50.8739013671875","-29.3785991668701","2013","01",NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA
"141","2020-05-15 09:25:03-03","MCN-FZBRS","HAS","50064","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Mattos, J.","11797","1964","12",NA,NA,"Brasil","Jardim Botânico de São Paulo",NA,NA,"Pequena árvore, flores pequenas. Cultivada no JB de SP.","HAS0050064","Magnoliophyta",NA,"Müll. Arg.",NA,NA,"Mattos, J.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","1964",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"142","2019-11-21 09:58:37-03","IBt","SP","40597","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Viégas, AP","s.n.","1938","11","06",NA,"Brasil","Faz. Riquesa, J. Edigio",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"Marcondes Ferreira, W","São Paulo","Campinas","-47.060001373291","-22.8999996185303","1996","05",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"143","2019-11-21 09:58:37-03","IBt","SP","276136","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Tamashiro, JY; Torres, RB; Ferreira, WM; Monteiro, R; Santin, DA; Goldenberg, R; et al.","452","1994","08","06",NA,"Brasil","Fazenda Ipanema",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"Marcondes Ferreira, W","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"144","2019-11-21 09:58:37-03","IBt","SP","51787","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Lima, AS","s.n.","1943","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"Marcondes Ferreira, W","São Paulo","Salto","-47.2799987792969","-23.2000007629395","1996","05",NA,NA,NA,NA,NA,"11681","auto",NA,NA,NA,NA,NA
"145","2019-11-21 09:58:37-03","IBt","SP","35163","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Hoehne, FC","s.n.","1936","02","10",NA,"Brasil","Ipanema",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,"Marcondes Ferreira, W","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","1996","05",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
