"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","year","month","day","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","class","order","dayIdentified","relatedCatalogItem","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","preparationType","individualCount","typeStatus"
"52","2020-04-27 16:11:02-03","UFES","VIES","26304","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Peres, A.L.S.S.","336",NA,"Brasil","Espírito Santo","VIES026304","VIES026304","N.C. Bigio","2018","10","2009","06","04","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094",NA,NA,"auto",NA,NA,NA
"53","2020-04-27 16:11:02-03","UFES","VIES","26300","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Valadares, R.T.; Peres, A.L.S.S.","893",NA,"Brasil","Espírito Santo","VIES026300","VIES026300","N.C. Bigio","2018","10","2009","10","19","Linhares","Canivete.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094",NA,NA,"auto",NA,NA,NA
"54","2020-04-27 16:11:02-03","UFES","VIES","10279","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Almeida, R. de","6019",NA,"Brasil","Espírito Santo","VIES010279","VIES010279","N.C. Bigio","2018","10","1997","11","06","Pinheiros","Fazenda Santa Lúcia.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,NA,NA,NA,"28525",NA,NA,"auto",NA,NA,NA
"55","2020-04-27 16:11:02-03","UFES","VIES","24290","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Ribeiro, M.; Broggio, I.S. & Fanticelle, B.S.","325",NA,"Brasil","Espírito Santo","VIES024290","VIES024290","N.C. Bigio","2018","10","2010","11","01","Pinheiros","Reserva Biológica de Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,NA,NA,NA,"28525",NA,NA,"auto",NA,NA,NA
"56","2020-04-27 16:11:02-03","UFES","VIES","27125","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Ribeiro, M.; Oliveira, I.R. & Broggio, I.S.","276",NA,"Brasil","Espírito Santo","VIES027125","VIES027125","N.C. Bigio","2018","10","2010","09","19","Pinheiros","Reserva Biológica de Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,NA,NA,NA,"28525",NA,NA,"auto",NA,NA,NA
"57","2020-04-27 16:11:02-03","UFES","VIES","23736","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Menezes, L.F.T.","1913",NA,"Brasil","Espírito Santo","VIES023736","VIES023736","N.C. Bigio","2018","10","2001","01","22","São Mateus","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,NA,"56510",NA,NA,"auto",NA,NA,NA
"58","2020-04-27 16:11:02-03","UFES","VIES","2344","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Fabris, L.C. & Thomaz, L.D.","1378",NA,"Brasil","Espírito Santo","VIES002344","VIES002344","N.C. Bigio","2018","10","1987","11","19","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,NA,NA,"27156",NA,NA,"auto",NA,NA,NA
"59","2020-12-21 16:24:42-03","MBM","MBM","228251","PreservedSpecimen","Plantae",NA,"Euphorbiaceae","Pera","furfuracea","Pera furfuracea","Muell. Arg.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68020","Southern America","Brazil","Minas Gerais","MBM228251","MBM228251","Punt, W.",NA,NA,"1998","07","18","Cristália","Croslândia","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,NA,NA,NA,"30029",NA,NA,"auto",NA,NA,NA
"60","2021-01-26 13:57:11-03","IMA","MAC","61682","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll. Arg.","L.Nusbaumer","4655",NA,"Brasil","Alagoas","MAC0061682","MAC0061682",NA,NA,NA,"2015","10","19","Branquinha","Serra de Riachão, Serra de Murici.","-36.585475","-9.308314","-36.585475","-9.308314","Árvore ca. 20 m. Fruto ovóide verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-26 13:57:11-03","IMA","MAC","61690","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll. Arg.","L.Nusbaumer","4594",NA,"Brasil","Alagoas","MAC0061690","MAC0061690",NA,NA,NA,"2015","10","07","Quebrangulo","Reserva Biológica Federal de Pedra Talhada.","-36.679672","-9.417467","-36.679672","-9.417467","Árvore, ca. 20 m. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,"670","670",NA,NA,NA,NA
"62","2021-02-25 10:11:57-03","CVRD","CVRD","2322","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Farias, G.L.","291","América do Sul","BRASIL","BA","CVRD002322",NA,"Narcísio C. Bigio","2018","10","1989","07","11","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"68835",NA,NA,"auto",NA,NA,NA
"63","2021-02-25 10:11:57-03","CVRD","CVRD","10553","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Folli, D.A.","5771","América do Sul","BRASIL","ES","CVRD010553",NA,"Narcísio C. Bigio","2018","10","2007","11","13","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"Itaúnas <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"41644",NA,NA,"auto",NA,NA,NA
"64","2021-02-25 10:11:57-03","CVRD","CVRD","3652","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Folli, D.A.","1539","América do Sul","BRASIL","ES","CVRD003652",NA,"Narcísio C. Bigio","2018","10","1991","12","17","Itarana","Lado esquerdo de Itarana à Jatiboca.","-40.875301361084","-19.8738994598389",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"23320",NA,NA,"auto",NA,NA,NA
"65","2021-02-25 10:11:57-03","CVRD","CVRD","6388","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Mansano, V.F.","85","América do Sul","BRASIL","ES","CVRD006388",NA,"Narcísio C. Bigio","2018","10","1999","11","04","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"66","2021-02-25 10:11:57-03","CVRD","CVRD","12845","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Colletta, G.D.","276","América do Sul","BRASIL","ES","CVRD012845",NA,"Narcísio C. Bigio","2018","10","2009","05","13","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Coletores adicionais: M.S.Ferrucci, M.B.Ângulo,T.B.Flores. <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"67","2021-02-25 10:11:57-03","CVRD","CVRD","16566","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Lima, D.F.","216","América do Sul","BRASIL","ES","CVRD016566",NA,"Carnier, F.E.","2011","04","2011","04","17","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,0602 W","19,1525 S","Árvore; frutos verdes. <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"68","2021-02-25 10:11:57-03","CVRD","CVRD","16599","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Morokawa, R.","345","América do Sul","BRASIL","ES","CVRD016599",NA,NA,NA,NA,"2011","04","15","Linhares",NA,"-40.0722007751465","-19.3910999298096","40,03717 W","19,15208 S","frutos <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales",NA,NA,"48094",NA,NA,"auto",NA,NA,NA
"69","2021-02-25 10:11:57-03","CVRD","CVRD","16471","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Meirelles, J.","519","América do Sul","BRASIL","ES","CVRD016471",NA,"J. Meirelles","2011","04","2011","04","14","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Árvore, frutos imaturos verdes. <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","14",NA,"48094","52","52","auto",NA,NA,NA
"70","2021-02-25 10:11:57-03","CVRD","CVRD","10142","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Lucas, E.","842","América do Sul","BRASIL","ES","CVRD010142",NA,"Narcísio C. Bigio","2018","10","2006","11","30","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"71","2021-02-25 10:11:57-03","CVRD","CVRD","15943","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Siqueira, G.S.","1300","América do Sul","BRASIL","ES","CVRD015943",NA,"Geovane S. Siqueira","2018","12","2018","12","26","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"área em estágio de regeneração. <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","26",NA,"48094",NA,NA,"auto",NA,NA,NA
"72","2021-02-25 10:11:57-03","CVRD","CVRD","8007","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Folli, D.A.","4412","América do Sul","BRASIL","ES","CVRD008007","CVRD008007","Narcísio C. Bigio","2018","10","2002","11","19","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"73","2021-02-25 10:11:57-03","CVRD","CVRD","1470","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Sobral, M.","4771","América do Sul","BRASIL","ES","CVRD001470","CVRD001470","Narcísio C. Bigio","2018","10","1986","03","23","Linhares","Arvoreta em beira de estrada.","-40.0722007751465","-19.3910999298096",NA,NA,"Frutos maduros. <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"74","2021-02-25 10:11:57-03","CVRD","CVRD","13521","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Ferreira, V.B.R.","52","América do Sul","BRASIL","ES","CVRD013521",NA,"Geovane S. Siqueira","2011","11","2010","03","29","Linhares","C.N.Ceolin (arbóreo)","-40.0722007751465","-19.3910999298096",NA,NA,"Planta encontrada na borda do Nativo <ll>dwc_commonname:</ll> Pera da praia","Magnoliopsida","Euphorbiales","21",NA,"48094",NA,NA,"auto",NA,NA,NA
"75","2021-02-25 10:11:57-03","CVRD","CVRD","16762","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Valdemarin, K. S.","370","América do Sul","BRASIL","ES","CVRD016762",NA,"Geovane S. Siqueira","2020","02","2016","12","11","Linhares","Mata alta ( Estr. Flamengo trilha ao esquedo , proximo a torre )","-40.0722007751465","-19.3910999298096",NA,NA,"Col. Adic.: T.B. Flores, T. Maia <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","12",NA,"48094",NA,NA,"auto",NA,NA,NA
"76","2021-02-25 10:11:57-03","CVRD","CVRD","48","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Folli, D.A.","48","América do Sul","BRASIL","ES","CVRD000048",NA,"Narcísio C. Bigio","2018","10","1978","11","01","Linhares","Próxima a uma Angélica","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"77","2021-02-25 10:11:57-03","CVRD","CVRD","4210","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Folli, D.A.","1782","América do Sul","BRASIL","ES","CVRD004210",NA,"Narcísio C. Bigio","2018","10","1993","01","07","Linhares","Próximo ao Aceiro, ao lado do Pomar de Laranja.","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"78","2021-02-25 10:11:57-03","CVRD","CVRD","5771","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Simonelli, M.","643","América do Sul","BRASIL","ES","CVRD005771",NA,"Geovane S. Siqueira","2012","06","1997","11","03","Linhares","Próximo a parcela 8 - tese","-40.0722007751465","-19.3910999298096",NA,NA,"folhas com face abaxial <ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","05",NA,"48094",NA,NA,"auto",NA,NA,NA
"79","2021-02-25 10:11:57-03","CVRD","CVRD","8192","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Siqueira, G.S.","13","América do Sul","BRASIL","ES","CVRD008192",NA,"Narcísio C. Bigio","2018","10","2003","06","16","Linhares","Próximo a saída da trilha do pequi vinagreiro","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Virote","Magnoliopsida","Euphorbiales","19",NA,"48094",NA,NA,"auto",NA,NA,NA
"80","2021-02-25 10:11:57-03","CVRD","CVRD","10901","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Paciencia, M.B.","2344","América do Sul","BRASIL","ES","CVRD010901",NA,"Lorenzo, L.; Freire, G.Q.; Rodrigues, C.D.N.; Ogrzewalska M.","2006","04","2006","04","06","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Pera da praia","Magnoliopsida","Euphorbiales","14",NA,"48094",NA,NA,"auto",NA,NA,NA
"81","2021-02-25 10:11:57-03","CVRD","CVRD","11790","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Paciencia, M.B.","2399","América do Sul","BRASIL","ES","CVRD011790",NA,"Lorenzo, L.; Freire, G.Q.; Rodrigues, C.D.N.; Ogrzewalska M.","2006","04","2006","04","08","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"botões verde-amarelados <ll>dwc_commonname:</ll> Pera da praia","Magnoliopsida","Euphorbiales","14",NA,"48094",NA,NA,"auto",NA,NA,NA
"82","2020-09-02 16:35:36-03","Cenargen","CEN","57187","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","G. L. Farias - Pau-Brasil","291",NA,"Brasil","BA","CEN00057187","CEN00057187","N. C. Bigio","2009","08","1989","07","11","PORTO SEGURO","Aceiro com CEPLAC","-39.0647010803223","-16.4496994018555",NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 187. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.",NA,NA,NA,NA,"68835",NA,NA,"auto","Exsicatas","5",NA
"83","2021-03-15 18:29:09-03","USP","SPF","103145","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Godoy, SAP","610",NA,"Brasil","São Paulo","SPF00103145","SPF00103145","Bigio, NC","2019","03","1995","06","22","São Paulo","Parelheiros. Camping Ana Paula. Trilha na mata.","-46.774444","-23.9","-46.774444","-23.9","Árvore dióica, ca. 12 m alt., DAP 0,35 m. Flores pistiladas creme esverdeadas, região estigmatífera verde e viscosa. Frutos verde claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:28:06-03","USP","SPF","60742","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pirani, JR","2419",NA,"Brasil","Espírito Santo","SPF00060742",NA,"Bigio, NC","2019","03","1988","02","23","Guarapari",NA,"-40.45","-20.516667","-40.45","-20.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 18:29:09-03","USP","SPF","136298","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Costa, LV","425",NA,"Brasil","Minas Gerais","SPF00136298","SPF00136298","Bigio, NC","2019","03","1990","01","20","Caratinga","Estação Biológica de Caratinga, Mata atlântica.","-42.1391983032227","-19.7896995544434",NA,NA,"Arbóreo.",NA,NA,NA,NA,"49886",NA,NA,"auto",NA,NA,NA
"86","2019-11-13 11:28:06-03","USP","SPF","152923","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Gomes, JV","1672",NA,"Brasil","Minas Gerais","SPF00152923","SPF00152923","Bigio, NC","2019","03","2001","12","10","Caratinga","Estação Biológica de Caratinga, Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886",NA,NA,"auto",NA,NA,NA
"87","2019-09-04 19:55:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Euphorbiaceae","Pera","furfuracea","Pera furfuracea",NA,"C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"88","2019-11-01 15:07:42-03","UnB","UB","132943","PreservedSpecimen","Plantae","Dicotyledoneae","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Oliveira, JE","294","Southern America","Brasil","Minas Gerais",NA,NA,"Bigio, NC","2009",NA,"1941","05","01","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615",NA,NA,"Árvore 5m.; Capoeira",NA,NA,NA,NA,"16749",NA,NA,"auto",NA,NA,NA
"89","2021-03-04 15:44:46-03","IF","SPSF","21451","PreservedSpecimen","Plantae","Magnoliophyta","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","G.Hatschbach & J.M.Silva","61535","América do Sul","Brasil","ES",NA,NA,"N.C.Bigio","2019","09","1995","01","15","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"COLETA: Arbusto de 4 m de altura. Flor verde pálido.; GEOGRAFIA: Mata Pluvial. Torre Celest.;","Magnoliopsida","Malpighiales","05",NA,"15909","1200","1200","auto",NA,NA,NA
"90","2017-09-11 17:12:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Martius, C","s.n.","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in deserto provinciae Bahiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:14:01-03","IBt","SP","251592","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Mattos Silva, LA; et al.","2841",NA,"Brasil","Bahia",NA,NA,"Bigio, NC","2009","09","1989","05","22","Andaraí","Ramal com entrada no Km 10 da rodovia Andaraí/Lençois (BA 142), lado esquerdo, para a fazenda Lagoa Encantada. Coletas nos Km 2 a 5 do ramal.&nf;Vegetação de Mata de Cipó. Solo sílico-argiloso.","-41.3314018249512","-12.8072004318237",NA,NA,"Arvorezinha. Frequente.",NA,NA,"04",NA,"58558",NA,NA,"auto",NA,NA,NA
"92","2019-11-21 10:14:01-03","IBt","SP","370034","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Almeida, J; et al.","100",NA,"Brasil","Bahia",NA,NA,"Bigio, NC","2009","09","1968","09","23","Eunápolis","Saída da Eunapólis a Porto Seguro, mata costeiro","-39.5802993774414","-16.3775005340576",NA,NA,"Árvore de 3m alt., flor pétalas esverdeadas, ovário azul-escuro",NA,NA,"04",NA,"37596",NA,NA,"auto",NA,NA,NA
"93","2019-11-21 10:14:01-03","IBt","SP","370042","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Jesus, JA; et al.","385",NA,"Brasil","Bahia",NA,NA,"Bigio, NC","2009","09","1969","05","09","Itiruçu","Saida de Itiruçu/ Maracás","-40.1502990722656","-13.5317001342773",NA,NA,"Arvorezinha de 3m alt., frutos verdes, flor creme",NA,NA,"04",NA,"22271",NA,NA,"auto",NA,NA,NA
"94","2019-11-21 10:14:01-03","IBt","SP","51610","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Heringer, EP","1337",NA,"Brasil","Minas Gerais",NA,NA,"Bigio, NC","2009","09","1944","04","17","Coronel Pacheco","Estação Experimental Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"Árvore",NA,NA,"04",NA,"10350",NA,NA,"auto",NA,NA,NA
"95","2019-11-21 10:14:01-03","IBt","SP","51610a","Carpo","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Heringer, EP","1337",NA,"Brasil","Minas Gerais",NA,NA,"Bigio, NC","2009","09","1944","04","17","Coronel Pacheco","Estação Experimental Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"Árvore",NA,NA,"04",NA,"10350",NA,NA,"auto",NA,NA,NA
"96","2019-11-21 10:14:01-03","IBt","SP","53676","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Heringer, EP","2226",NA,"Brasil","Minas Gerais",NA,NA,"Bigio, NC","2009","09","1946","01","15","Coronel Pacheco","Estação Experimental Coronel Pacheco. Mata da Serra","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,"04",NA,"10350",NA,NA,"auto",NA,NA,NA
"97","2019-11-21 10:14:01-03","IBt","SP","52387","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Heringer, EP","1704",NA,"Brasil","Minas Gerais",NA,NA,"Bigio, NC","2009","09","1944","12","20","Juiz de Fora","Coronel Pacheco. Rodovia.","-43.3502998352051","-21.7642002105713",NA,NA,"Arbusto",NA,NA,"04",NA,"36144",NA,NA,"auto",NA,NA,NA
"98","2014-09-23 10:59:05-03","G","G","G00441957","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll. Arg.","Martius, C. F. P.",NA,"AMERIQUE DU SUD","Brazil","Bahia","G00441957",NA,"?",NA,NA,NA,NA,NA,NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556","Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TYPUS of Pera furfuracea Müll. Arg."
