"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"49","2017-03-17 15:12:00-03","MO","MOBOT","100959589","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Lyman B. Smith","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.","fide O'Leary et al.","Smith 15683","1971","12","Santa Catarina","Água Doce","5 km S of turn to the S in road E of Palmas","-51.5560989379883","-26.9978008270264",NA,"6",NA,NA,"52743","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"50","2017-03-17 15:37:00-03","MO","MOBOT","100959592","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Lyman B. Smith|Klein","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.","fide O'Leary et al.","Smith 13029",NA,NA,"Santa Catarina","Irani",NA,"-51.9016990661621","-27.0247001647949",NA,NA,NA,NA,"13629","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"51","2016-08-26 09:17:53-03","UFSM","HDCF","3889","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Longhi, S. J.","América","Brasil",NA,NA,"Flores alvas",NA,NA,NA,"Cham.",NA,"1246","1988","11","Rio Grande do Sul","Chapada",NA,"-53.067798614502","-28.0552997589111",NA,"07",NA,NA,"23411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-20 15:00:18-03","FUVATES","HVAT","3565","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"P. Crespam",NA,"Brasil",NA,NA,"Duplicata do registro ICN: 166647; arbusto ereto 205m. Corola lilás, flores com leve aroma adocicado","HVAT00003565",NA,NA,"Cham.","P. Crespam","73","2008","10","Rio Grande do Sul","Guaíba","Fazenda São Miximiano, BR 116, km 308.","-51.325","-30.113889",NA,"24",NA,NA,NA,NA,"2008","10","24",NA,NA,"51º19'30''W","30º6'50''S",NA,NA
"53","2020-10-20 15:00:18-03","FUVATES","HVAT","3517","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"P. C. Crespam; et al.",NA,"Brasil",NA,NA,"Doação do Herbáio ICN, registro ICN 166647; Arbusto ereto cerca de 2,5m, corola lilás, flores com leve aroma adocicado","HVAT00003517",NA,NA,"Cham.","P. C. Crespam","73","2008","10","Rio Grande do Sul","Guaíba","Fazenda São Maximiliano, BR 116, km 308.","-51.325","-30.113889",NA,"24",NA,NA,NA,NA,"2008","10","24",NA,NA,"51º19'30''W","30º6'50''S",NA,NA
"54","2020-09-12 05:00:02-03","US","US","3207125","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"G. Hatschbach & V. Nicolack","South America","Brazil",NA,NA,NA,"US03200864",NA,"Lamiales","Cham.",NA,"53669","1989","12","Paraná",NA,"Palmas, rod. para Mangueirinha.",NA,NA,"US03200864_01","6",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"55","2020-09-12 05:00:02-03","US","US","2688771","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"L. Smith, R. M. Klein & G. Hatschbach","South America","Brazil",NA,NA,NA,"US03200865",NA,"Lamiales","Cham.",NA,"15683","1971","12","Santa Catarina",NA,"Mun. Agua Doce: 5 km south of turn to the south in road east of Palmas.",NA,NA,"US03200865_01","6",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"56","2020-09-12 05:00:02-03","US","US","2573676","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"L. Smith & R. M. Klein","South America","Brazil",NA,NA,NA,"US03200867",NA,"Lamiales","Cham.",NA,"13577","1964","12","Santa Catarina",NA,"Mun. Agua Doce: Bog, river bank, and campo, Campos de Palmas, 15-19 km south of Horizonte (Paraná).","-51.62","-26.73","US03200867_01","4","1100","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","1706234","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"ex herb. Mus. Paris","South America","Brazil",NA,NA,NA,"US03200868",NA,"Lamiales","Cham.",NA,"s.n.",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,"US03200868_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","2706632","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"H. N. Moldenke","South America","Brazil",NA,NA,NA,"US03200866",NA,"Lamiales","Cham.",NA,"972","1971","12",NA,NA,"10 Km ao Noroeste de Palmas (mun. Palmas).",NA,NA,"US03200866_01","4",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"59","2019-10-07 09:16:57-03","UEFS","HUEFS","9835","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,NA,"HUEFS0009835","Angiospermae","Lamiales","Cham.","G.B. da Silva","314","1990","11","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258","HUEFS0009835 HUEFS0009835_e1","06",NA,NA,"46666","auto","2019","01",NA,"Asteranae",NA,NA,NA,NA,NA
"60","2019-09-04 18:48:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Lippia","polygalaefolia","Lippia polygalaefolia","Type [status unknown]","F. Sellow","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"61","2015-02-26 09:30:48-03","NHMLondon","NHM-LONDON-BOT","BM000643739","S","Plantae","Verbenaceae","Aloysia","polygaliifolia","Aloysia polygaliifolia",NA,"Henry Stephen Fox; b.1791; d.1846",NA,"Brasil",NA,"NHMUK:ecatalogue:4966849",NA,NA,NA,NA,"Cham.","Stephen Joseph Siedo; University of Texas at Austin; Siedo","68",NA,NA,"Rio Grande do Sul",NA,NA,"-53.180947","-29.779958",NA,NA,NA,NA,NA,NA,"2009","01","01",NA,NA,"-53.180947","-29.779958",NA,NA
"62","2017-09-11 17:14:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Lippia","polygalifolia","Lippia polygalifolia",NA,"Sellow, F",NA,"?",NA,NA,NA,NA,NA,NA,"(Cham.) Steud.",NA,"s.n.",NA,NA,NA,NA,"In Brasilia aut in Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 12:46:10-03","UFRGS","ICN","166620","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Schneider, AA","América do Sul","Brasil",NA,NA,"Banhado",NA,"Dicotyledon",NA,"Cham.","Schneider, AA","1687","2011","02","RS","Carazinho","Carazinho para Santa Bárbara","-52.896389","-28.336111",NA,"08","538","538",NA,NA,NA,NA,NA,NA,NA,"-52.896389","-28.336111",NA,NA
"64","2021-02-08 12:46:10-03","UFRGS","ICN","166654","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,"Arbusto, 2m de alt. População grande, muitos indivíduos novos",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","187","2009","02","RS","Fontoura Xavier","Soledade. Banhado próximo a BR-386 em campo pastejado.","-52.401111","-28.901667",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.401111","-28.901667",NA,NA
"65","2021-02-08 12:46:10-03","UFRGS","ICN","166655","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","188","2009","02","RS","Fontoura Xavier","Soledade. Banhado próximo a BR-386 em campo pastejado.","-52.401111","-28.901667",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.401111","-28.901667",NA,NA
"66","2021-02-08 12:46:10-03","UFRGS","ICN","064284","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Stehmann, JR","América do Sul","Brasil",NA,NA,"Arbusto com flores azuis",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","702","1985","10","RS","Esmeralda","Em beira de estrada, junto ao Rio Bernardo José","-51.190299987793","-28.0536003112793",NA,"23",NA,NA,"38649","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 12:46:10-03","UFRGS","ICN","183830","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Thode, V; Mota, N; Toledo, M; Lu-Irving, P","América do Sul","Brasil",NA,NA,"Arbusto de 2 a 3 m; fl. lilás, fr.; banhado",NA,"Dicotyledon",NA,"Cham.",NA,"398","2010","12","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"03",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 12:46:10-03","UFRGS","ICN","151500","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Lima, LF","América do Sul","Brasil",NA,NA,"Banhado.",NA,"Dicotyledon",NA,"Cham.",NA,"225","2005","12","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"17",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-08 12:46:10-03","UFRGS","ICN","166647","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,"Arbusto ereto 2,5m. Corola lilás, flores com leve aroma adocicado.",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","73","2008","10","RS","Guaíba","Fazenda São Maximiano BR-116 km 308. Em banhado","-51.3250007629395","-30.113899230957",NA,"24",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 12:46:10-03","UFRGS","ICN","166646","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,"Arbusto ereto 2,5m. Corola lilás, flores com leve aroma adocicado.",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","70","2008","10","RS","Guaíba","Fazenda São Maximiano BR-116 km 308. Em banhado","-51.3250007629395","-30.113899230957",NA,"24",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 12:46:10-03","UFRGS","ICN","166649","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","139","2008","12","RS","Guaíba","Fazenda São Maximiano BR-116 km 308. Em banhado","-51.3250007629395","-30.113899230957",NA,"12",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 12:46:10-03","UFRGS","ICN","166648","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","138","2008","12","RS","Guaíba","Fazenda São Maximiano BR-116 km 308. Em banhado","-51.3250007629395","-30.113899230957",NA,"12",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 12:46:10-03","UFRGS","ICN","175417","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Thode, V","América do Sul","Brasil",NA,NA,"Botão roxo",NA,"Dicotyledon",NA,"Cham.",NA,"26","2007","09","RS","Guaíba","Fazenda São Maximiano, BR 116, Km 312","-51.3250007629395","-30.113899230957",NA,"28",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 12:46:10-03","UFRGS","ICN","153909","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Hagelund, K","América do Sul","Brasil",NA,NA,"Doação do Herbário Karner Hagelund.",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","59",NA,NA,"RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 12:46:10-03","UFRGS","ICN","166652","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","177","2009","01","RS","Santa Maria","Boca do Monte Vila Esmeralda VRS-830 km 5 FEPAGRO banhado (seco) próximo as nogueiras em meio a vassoural","-53.8069000244141","-29.6842002868652",NA,"14",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 12:46:10-03","UFRGS","ICN","166653","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","178","2009","01","RS","Santa Maria","Boca do Monte Vila Esmeralda VRS-830 km 5 FEPAGRO banhado (seco) próximo as nogueiras em meio a vassoural","-53.8069000244141","-29.6842002868652",NA,"14",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 12:46:10-03","UFRGS","ICN","166650","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,"Arbusto 2m, corola roxo-claro, fauce branca. População grande",NA,"Dicotyledon",NA,"Cham.","Crespam, PC","175","2009","01","RS","Santa Maria","Boca do Monte Vila Esmeralda VRS-830 km 5 FEPAGRO banhado (seco) próximo as nogueiras em meio a vassoural","-53.8069000244141","-29.6842002868652",NA,"14",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 12:46:10-03","UFRGS","ICN","166651","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Crespam, PC; et al.","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Crespam, PC","176","2009","01","RS","Santa Maria","Boca do Monte Vila Esmeralda VRS-830 km 5 FEPAGRO banhado (seco) próximo as nogueiras em meio a vassoural","-53.8069000244141","-29.6842002868652",NA,"14",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","24472","PreservedSpecimen","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Abruzzi, M.L.",NA,"Brasil",NA,NA,"Arbusto ereto, flexível, cerca de 3m de altura; flores roxas.","HAS0024472","Magnoliophyta",NA,"Cham.","Schaefer, J.","1674","1988","11","Rio Grande do Sul","Rio Pardo","entre Pantano Grande e Santa Cruz do Sul","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"46320","auto","2017","08","22",NA,NA,NA,NA,NA,NA
"80","2020-04-15 17:20:37-03","IBt","SP","250260","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia",NA,"Nicolack, V",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"87","1989","11","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,"23",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-09-23 10:59:51-03","G","G","G00386462","S","Plantae","Verbenaceae","Aloysia","polygalifolia","Aloysia polygalifolia","LECTOTYPUS of Aloysia polygalifolia Cham.","Sellow, F.","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00386462",NA,NA,"Cham.","Siedo, Stephen J.",NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,"2010","01","01",NA,NA,"-53.08972222","-10.77305556",NA,NA
