"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","yearIdentified","monthIdentified","dayIdentified","year","month","day","individualCount","occurrenceRemarks","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","class","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","relatedCatalogItem","typeStatus","previousCatalogNumber"
"56","2015-09-16 23:36:16-03","MNHN","RECOLNAT_MNHN_P","P00482387","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1835",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482387' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Isabelle, A.","Brésil méridional",NA,NA,"Province de Rio Grande do Sul",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482387","P00482387_01",NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-09-04 18:19:54-03","MNHN","RECOLNAT_MNHN_P","P00482388","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1848","11",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482388' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","s.c.","Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482388","P00482388_01 P00482388_02",NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-03 19:56:27-03","MNHN","RECOLNAT_MNHN_P","P00482390","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1816",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482390' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Saint-Hilaire, A. de","Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482390","P00482390_01 P00482390_02",NA,NA,NA,NA,"8",NA,NA,NA
"59","2015-09-16 23:36:08-03","MNHN","RECOLNAT_MNHN_P","P00482391","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1883","6",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482391' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Balansa, B.","Paraguay",NA,NA,"Cordillière de Péribebuy",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482391","P00482391_01",NA,NA,NA,NA,"4543",NA,NA,NA
"60","2015-09-04 15:56:34-03","MNHN","RECOLNAT_MNHN_P","P00482392","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1883","6",NA,NA,"Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482392' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Balansa, B.","Paraguay",NA,NA,"Cordillière de Péribebuy",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482392","P00482392_01",NA,NA,NA,NA,"4543",NA,NA,NA
"61","2015-09-16 23:35:50-03","MNHN","RECOLNAT_MNHN_P","P00482403","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1891","5","28",NA,"Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482403' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Glaziou, A.","Brésil",NA,NA,"São Christovão",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482403","P00482403_01",NA,NA,NA,NA,"18513",NA,NA,NA
"62","2015-09-03 19:56:35-03","MNHN","RECOLNAT_MNHN_P","P00482404","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482404' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Saint-Hilaire, A. de","Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482404","P00482404_01",NA,NA,NA,NA,"A1 8",NA,NA,NA
"63","2015-09-03 19:56:35-03","MNHN","RECOLNAT_MNHN_P","P00482405","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1883","6",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482405' target='other'> <mi>dwc_moreinfo</mi></a>","Batista","Balansa, B.","Paraguay",NA,NA,"Cordillière de Péribebuy",NA,NA,NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,"hb","P00482405","P00482405_01",NA,NA,NA,NA,"4543",NA,NA,NA
"64","2020-10-01 14:26:14-03","JBB","HEPH","18964","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2003","04","08","2003","04","28",NA,"Viveiro BAG 1620","Gonçalves, LR","Gonçalves, LR","Brasil","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045","94621","auto",NA,"Lindl.","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-01 14:26:14-03","JBB","HEPH","7046","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1990","03","17",NA,NA,"Salles, AEH","Salles, AEH","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631","44638","auto",NA,"Lindl.","1656","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-29 17:16:17-03","UFMG","BHCB","195225","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2019","04","18",NA,"Flores vermelhas.; Afloramento de calcário. Epífita.",NA,"Ferreira, VL; Stehmann, JR; Santos, GVA","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.990833","-19.548056",NA,NA,NA,"(Lindl.) Van den Berg","282","Southern America",NA,"BHCB195225",NA,"-43.990833","-19.548056","719","719",NA,NA,NA,NA
"67","2020-12-11 11:44:22-03","UFMG","BHCB","93917","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2016","07","11","2005","05","08",NA,"Erva epífita, flores vermelhas, floresceu em cultivo; Mata sobre afloramento calcário",NA,"Melo, PHA de; Viana, PL; Santos, FM; Heringer, G; Melo Júnior, EA","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste, Margem esquerda do Rio São Miguel","-45.670844","-20.262247",NA,NA,NA,"(Lindl.) Van den Berg","1326","Southern America",NA,"BHCB037720",NA,"-45.670844","-20.262247","650","700",NA,NA,NA,NA
"68","2020-12-11 11:44:22-03","UFMG","BHCB","100398","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2006","04","23",NA,"erva epífita, flores vermelhas alaranjadas.",NA,"Borba, EL; et al.","Brasil","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605","21143","auto",NA,"(Lindl.) Van den Berg","2233","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-01-28 05:13:00-02","MO","MOBOT","100246069","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1993","3","21","1",NA,NA,"Andres E. Johnson","Argentina","Misiones","Iguazú","P.N. Iguazú, Seccional Timbó.",NA,NA,NA,NA,NA,"Lindl.","Johnson 0359","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2013-12-08 11:35:00-02","MO","MOBOT","2246734","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.J. Seijo","Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,"Lindl.","Seijo 205","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-05-17 05:29:00-03","MO","MOBOT","2402500","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1996","4","17",NA,NA,"Correa, M. N., //","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 7 km al N de Paraje 130","-53.88333","-25.98333",NA,NA,NA,"Lindl.","Zuloaga 5610","South America",NA,NA,NA,NA,NA,"620.00000000",NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","633147","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","pterocarpa","Sophronitis pterocarpa",NA,NA,NA,"1989","6","11","5",NA,"J.T. Atwood (SEL)","Elsa M. Zardini|C. Velázquez","Paraguay","Paraguarí",NA,"Acahay Massif. On rocks on south central peak.","-57.15","-25.9",NA,NA,NA,"Lindl. & Paxton","Zardini 12978","South America",NA,NA,NA,NA,NA,NA,NA,"110",NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","635467","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","pterocarpa","Sophronitis pterocarpa",NA,NA,NA,"1988","7","26","2",NA,"E.A. Christenson (NY)","Elsa M. Zardini","Paraguay","Paraguarí",NA,"Macizo Acahay. Eastern peak, on diorite rocks.","-57.15","-26.9",NA,NA,NA,"Lindl. & Paxton","Zardini 6040","South America",NA,NA,NA,NA,NA,"500.00000000",NA,"88-63",NA,NA,NA
"74","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","21573","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,NA,NA,NA,NA,"Epífita sobre rocha úmida;","E.C. Smidt","D.F. Peralta","Brasil","Minas Gerais","Gonçalves","pedra do cruzeiro","-45.8558006286621","-22.658899307251","15843","auto","Liliopsida","(Lindl.) Van den Berg",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-05-28 17:23:58-03","UNIOESTE","UNOP","1630","S","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2014","06","17","2014","06","17",NA,"Rupícola.","Vilaca, E.C.","Vilaca, E.C.","Brasil","Minas Gerais","Viçosa","Mata Atlântica, cultivada em viveiro.","-42.8819007873535","-20.7539005279541","13937","auto",NA,"(Lindl.) van den Berg","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-05-28 17:23:58-03","UNIOESTE","UNOP","1638","S","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2015","03","12","2015","03","11",NA,"Epífita. Pseudobulbo arredondado. Folhas coriáceas. Flores alaranjadas à avermelhadas.","Boff, L.","Boff, L.; Hammes, J.K.; Munhoz, H.M.; Escher, A.R.; Hammes, J.K.; Munhoz, H.M.; Escher, A.R.","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Hidrômetro.","-54.5881004333496","-25.5478000640869","39570","auto",NA,"(Lindl.) van den Berg","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-08-31 09:19:51-03","INPA","INPA","37391","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1972","08","18",NA,NA,NA,"Amaral Junior, A","Brasil","São Paulo","Botucatu","Fazenda do Sr. Camilo Dinucci, próximo ao Cerrito (13 de maio), banhado com mata de porte médio.","-48.439998626709","-22.8799991607666","40412","auto",NA,"Lindl.","1005","Southern America",NA,"INPA0037391","INPA0037391 INPA0037391_e",NA,NA,"550","550",NA,NA,NA,NA
"78","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","40382",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2010","08","03",NA,"Epífita, flores vermelhas. Floração em cultivo","H.L. Silva/17-01-2020","L. Kollmann; & E.Leme","Brasil","Minas Gerais","Caraí",NA,"-41.6946983337402","-17.1888999938965","40344","auto",NA,"(Lindl.) Van den Berg","11983",NA,NA,"MBML040382","MBML040382",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","17422",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1999","07","09",NA,"Formação de restinga floresta arenosa litorânea. Epífito, flores com sépalas, pétalas e labelo vermelho alaranjado, calo do labelo laranja, coluna branca com braços curtos e lilás.","H.L. Silva/17-01-2020","C. N. de Fraga","Brasil","Espírito Santo","Vitória","Goiabeiras, UFES","-40.304444","-20.276667",NA,NA,NA,"(Lindl.) Van den Berg","479",NA,NA,"MBML017422","MBML017422","40W18'16","20S16'36",NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","17423",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1995","05","21",NA,"Formação de restinga floresta arenosa litorânea. Epífita, flores com sépalas, pétalas e labelo vermelho alaranajado, calo do labelo laranja, coluna branca com braços curtos e lilás.","H.L. Silva/17-01-2020","C. N. de Fraga","Brasil","Espírito Santo","Guarapari","Setiba","-40.426389","-20.626944",NA,NA,NA,"(Lindl.) Van den Berg","175",NA,NA,"MBML017423","MBML017423","40W25'35","20S37'37",NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","18902",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2001","06","10",NA,"Flores com pét. E sép. Abóbora (laranja); labelo da base até o meio amarelo com ápice abóbora. Coluna branca com ápice lilás.","H.L. Silva/17-01-2020","A. P. Fontana; et al","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,NA,"(Lindl.) Van den Berg","125",NA,NA,"MBML018902","MBML018902","40W40'53","19S48'20",NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","38067",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2009","07","06",NA,"Epífita, frutos verdes.","H.L. Silva/17-01-2020","L. Kollmann; & E.Leme","Brasil","Minas Gerais","Caraí","afloramento rochoso","-41.341111","-17.171111",NA,NA,NA,"(Lindl.) Van den Berg","11751",NA,NA,"MBML038067","MBML038067","41W20'28","17S10'16","865","865",NA,NA,NA,NA
"83","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","6215",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1991","05","16",NA,"sobre árvore solitária no meio do pasto. Flor laranja avermelhada.","H.L. Silva/17-01-2020","L. Kollmann; E.Valpassos","Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande","-40.338333","-20.307222",NA,NA,NA,"(Lindl.) Van den Berg","93",NA,NA,"MBML006215","MBML006215","40W20'18","20S18'26",NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","6246",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"1991","04","18",NA,NA,"H.L. Silva/17-01-2020","Edson V. R. Mota","Brasil","Espírito Santo","Vitória","Parque Estadual Fonte Grande","-40.338333","-20.307222",NA,NA,NA,"(Lindl.) Van den Berg",NA,NA,NA,"MBML006246","MBML006246","40W20'18","20S18'26",NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:48:12-03","MBML","MBML-HERBARIO","38484",NA,"Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2004","05","04",NA,"Epífita. Flores laranjas. Vegetando na copa, em ilhas, a aprox. 1km acima da Ponte Santa Fé. Rio Itapemirim, abaixo da junção com o Rio Norte braço direito e Rio Norte braço esquerdo.","H.L. Silva/17-01-2020","D.R. Couto","Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752","26101","auto",NA,"(Lindl.) Van den Berg","119",NA,NA,"MBML038484","MBML038484",NA,NA,"200","200",NA,NA,NA,NA
"86","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","22894",NA,"Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1980","07","12",NA,"Somente em álcool.","L. Kollmann/12-03-1991","E. V. Mota","Brasil","Minas Gerais","Nanuqui","Fazenda Marajó","-40.344444","-17.841111",NA,NA,NA,"Lindl.",NA,NA,NA,"MBML022894",NA,"40W20'40","17S50'28",NA,NA,NA,NA,NA,NA
"87","2021-03-04 11:06:03-03","UFRB","HURB","22174","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"2018","11","11",NA,NA,NA,"Carvalho, A.A.; Souza, E.H.","Brasil","Bahia","Cravolândia","Assentamento;","-39.814998626709","-13.3585996627808","21331","auto",NA,"Lindl.",NA,NA,NA,"HURB000022174","HURB000022174",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-06-15 15:31:06-03","UNESP-RC","HRCB","70517","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equipe Tudo Azul","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242","38855","auto",NA,"(Lindl.) Van den Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-11-24 14:11:52-02","UFLA","ESAL","27396","S","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,NA,NA,NA,NA,"; ; vermelha;","Massensini, Jr A","Marcos Magalhães","Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807","7934","auto",NA,"(Lindl.) Beer","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-07 11:44:47-03","FUVATES","HVAT","5038","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2016","08","23","2015","03","06",NA,"Herbácea, epífita.; Sobre árvore isolada em campo com arenização.","E. Freitas","J. Siqueira","Brasil","Rio Grande do Sul","São Francisco de Assis","Jacaquá.","-55.406667","-29.7975",NA,NA,NA,"(Lindl.) Van den Berg","s.n.",NA,NA,"HVAT00005038",NA,"-55º24'24''W","-29º47'51''S",NA,NA,NA,NA,NA,NA
"91","2019-11-07 11:44:53-03","FUVATES","HVAT","1124","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2003","03","17","2001","03","17",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Bom Retiro do Sul",NA,"-51.943056","-29.608889",NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00001124",NA,"-51º56'35''W","-29º36'32''S",NA,NA,NA,NA,NA,NA
"92","2019-11-07 11:44:53-03","FUVATES","HVAT","932","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2002","04","22","2002","04","22",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Colinas",NA,"-51.869722","-29.387778",NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00000932",NA,"-51º52'11''W","-29º23'16''S",NA,NA,NA,NA,NA,NA
"93","2019-11-07 11:44:53-03","FUVATES","HVAT","259","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2000","04","02","2000","04","02",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944",NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00000259",NA,"-51º57'59''W","-29º30'7''S",NA,NA,NA,NA,NA,NA
"94","2019-11-07 11:44:53-03","FUVATES","HVAT","219","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2000","04","01","2000","04","01",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944",NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00000219",NA,"-51º57'41''W","-29º28'1''S",NA,NA,NA,NA,NA,NA
"95","2019-11-07 11:44:53-03","FUVATES","HVAT","523","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2000","07","02","2000","11","18",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Forquetinha","Morro Eckardt.",NA,NA,NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00000523",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-07 11:44:53-03","FUVATES","HVAT","2281","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2008","03","12","2006","03","25",NA,NA,"W. Heberle","R. Wasun","Brasil","Rio Grande do Sul","Nova Roma do Sul",NA,"-51.408056","-28.990278",NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00002281",NA,"-51º24'29''W","-28º59'25''S",NA,NA,NA,NA,NA,NA
"97","2019-11-07 11:44:53-03","FUVATES","HVAT","927","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2002","04","05","2002","04","05",NA,NA,"E. Freitas","E. Freitas","Brasil","Rio Grande do Sul","Forquetinha",NA,NA,NA,NA,NA,NA,"Lindl.","s.n.",NA,NA,"HVAT00000927",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-09 10:13:42-03","UENF","HUENF","5785","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2019","05","20","2007","08","11",NA,"epífita 'rastejante' em Velozzia sp. Nos cipós e ramos mais altos de grandes árvores, expopstas ao sol, flores alaranjadas ou vermelhas","D.R. Couto","Nascimento, M.T.; Pessanha, A.S.;","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,NA,"(Lindl.) Van den Berg","1",NA,NA,"HUENF00005788",NA,"41º26'53''W","21º47'50''S","201","201",NA,NA,NA,NA
"99","2021-02-09 10:13:42-03","UENF","HUENF","5767","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2008","08","02",NA,"epífita 'rastejante' em vellozia sp., nos cipós e ramos mais altos de grandes árvores, exposta ao sol, flores alaranjadas ou vermelhas",NA,"Pessanha, A.S.; Nascimento, M.T.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,NA,"(Lindl.) Van den Berg","33",NA,NA,"HUENF00005770",NA,"41º26'53''W","21º47'50''S","201","201",NA,NA,NA,NA
"100","2021-02-09 10:13:42-03","UENF","HUENF","5768","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2019","05","20","2008","08","02",NA,"epífita 'rastejante' em vellozia sp., nos cipós e ramos mais altos de grandes árvores, exposta ao sol, flores alaranjadas ou vermelhas","D.R. Couto20","Pessanha, A.S.; Nascimento, M.T.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,NA,"(Lindl.) Van den Berg","34",NA,NA,"HUENF00005771",NA,"41º26'53''W","21º47'50''S","201","201",NA,NA,NA,NA
"101","2021-02-09 10:13:42-03","UENF","HUENF","5766","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua",NA,NA,NA,"2008","07","19",NA,"epífita 'rastejante' em velloria sp. Em ramos expostos ao sol, flores alaranjadas ou vermelhas",NA,"Pessanha, A.S.; Nascimento, M.T.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,NA,"(Lindl.) Van den Berg","29",NA,NA,"HUENF00005769",NA,"41º26'53''W","21º47'50''S","201","201",NA,NA,NA,NA
"102","2021-02-09 10:13:42-03","UENF","HUENF","5765","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cattleya","cernua","Cattleya cernua","2019","05","20","2008","07","05",NA,"epífita 'rastejante' em velloria sp., flores alaranjadas ou vermelhas","D.R. Couto","Pessanha, A.S.; Nascimento, M.T.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222",NA,NA,NA,"(Lindl.) Van den Berg","28",NA,NA,"HUENF00005768",NA,"41º26'53''W","21º47'50''S","201","201",NA,NA,NA,NA
"103","2021-02-25 10:11:27-03","CVRD","CVRD","9662","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua","2006","11","10","2006","07","17",NA,"<ll>dwc_commonname:</ll> Orquídea foguinho","André Paviote Fontana","Folli, D.A.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","auto","Liliopsida","(Lindl.) Hook.","5321","América do Sul",NA,"CVRD009662","CVRD009662",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 11:50:12-03","UFPE","UFP","8508","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sophronitis","cernua","Sophronitis cernua","1993","03","25","1991","09",NA,NA,"Flor 5mm.; Flor 5mm.","Ferreira, ABC","Silva, M","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,"Lindl.","s.n.",NA,NA,"UFP008508",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","2841273","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1964","3","4","1",NA,NA,"R. M. Klein","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"5286","South America",NA,"US00459872","US00459872_01",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2841242","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Sophronitis","cernua","Sophronitis cernua",NA,NA,NA,"1974","4","13","1",NA,NA,"R. M. Klein & M. M. Klein","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"11099","South America",NA,"US00459871","US00459871_01",NA,NA,NA,NA,NA,NA,NA,NA
