"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount"
"102","2016-06-29 15:59:39-03","MNHN","RECOLNAT_MNHN_P","P01903653","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Saint-Hilaire, A. de",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903653' target='other'> <mi>dwc_moreinfo</mi></a>","P01903653",NA,NA,"Raddi",NA,NA,NA,NA,NA,"s.l.",NA,NA,"P01903653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270053","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Nadeaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270053' target='other'> <mi>dwc_moreinfo</mi></a>","P01270053",NA,NA,"Raddi",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","An Corcovado","-43.2075004577637","-22.9027996063232","P01270053_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270059","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Orbigny, A.D. d'",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270059' target='other'> <mi>dwc_moreinfo</mi></a>","P01270059",NA,NA,"Raddi",NA,"1826","10","Rio de Janeiro","Rio de Janeiro","Brésil. Cascade du Corcovado","-43.2075004577637","-22.9027996063232","P01270059_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"25",NA
"105","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270066","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Guillemin",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270066' target='other'> <mi>dwc_moreinfo</mi></a>","P01270066",NA,NA,"Raddi",NA,"1839","1","Rio de Janeiro","Rio de Janeiro","Brésil Méridional. Corcovado","-43.2075004577637","-22.9027996063232","P01270066_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"260",NA
"106","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270033","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Houllet",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270033' target='other'> <mi>dwc_moreinfo</mi></a>","P01270033",NA,NA,"Raddi",NA,"1839","1","Rio de Janeiro","Rio de Janeiro","Brésil. Montagne du Corcovado.","-43.2075004577637","-22.9027996063232","P01270033_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"260",NA
"107","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270063","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Vauthier",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270063' target='other'> <mi>dwc_moreinfo</mi></a>","P01270063",NA,NA,"Raddi",NA,"1833","1","Rio de Janeiro","Rio de Janeiro","Brésil. Pce. de Rio-Janeiro","-43.2075004577637","-22.9027996063232","P01270063_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"650 651",NA
"108","2015-09-03 16:26:06-03","MNHN","RECOLNAT_MNHN_P","P01270023","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Orbigny, A.D. d'",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270023' target='other'> <mi>dwc_moreinfo</mi></a>","P01270023",NA,NA,"Raddi",NA,"1826","10","Rio de Janeiro","Rio de Janeiro","Cascade du Corcovado","-43.2075004577637","-22.9027996063232","P01270023_01","1","200",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"109","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270064","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Vauthier",NA,"Brasil","hb",NA,"1847; Fougéres catal. Nº 38-55 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270064' target='other'> <mi>dwc_moreinfo</mi></a>","P01270064",NA,NA,"Raddi",NA,"1833","1","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232","P01270064_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"650",NA
"110","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270034","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Beyrich",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270034' target='other'> <mi>dwc_moreinfo</mi></a>","P01270034",NA,NA,"Raddi",NA,"1822","8","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","P01270034_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"6281",NA
"111","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270052","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Nadeaud",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270052' target='other'> <mi>dwc_moreinfo</mi></a>","P01270052",NA,NA,"Raddi",NA,"1860","1","Rio de Janeiro","Rio de Janeiro","Environs de la tete de [l´Aqueduc.]","-43.2075004577637","-22.9027996063232","P01270052_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-09-03 16:26:07-03","MNHN","RECOLNAT_MNHN_P","P01270062","PreservedSpecimen",NA,"Pteridophyta","Anemia","radicans","Anemia radicans","Vauthier",NA,"Brasil","hb",NA,"Herbier de Bory St. Vincent, 1847. Fougères catal. Nº 38.56 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01270062' target='other'> <mi>dwc_moreinfo</mi></a>","P01270062",NA,NA,"Raddi",NA,"1833","1","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos","-43.2075004577637","-22.9027996063232","P01270062_01","1",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"651",NA
"113","2015-11-07 09:41:09-02","MNHN","RECOLNAT_MNHN_P","P04021742","PreservedSpecimen",NA,"Pteridophyta","Anemia","spicantoides","Anemia spicantoides","Brade, A.C.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04021742' target='other'> <mi>dwc_moreinfo</mi></a>","P04021742",NA,NA,"Mabb.",NA,"1949","5",NA,NA,"Espírito Santo (ES), Castelo. Parque Estadual do Forno Grande. Forno Grande",NA,NA,"P04021742_01","15","1200",NA,NA,NA,"Mickel",NA,NA,NA,NA,NA,NA,"isotype","19833",NA
"114","2020-09-29 14:53:06-03","UFPR","UPCB","66732","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Labiak, P.H.",NA,"Brasil",NA,NA,"Rupícola no interior da mata..","UPCB0000954","Polypodiophyta",NA,"Mabb.","4976","2008","10","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"UPCB0000954","15","1220","1220",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA
"115","2020-09-29 14:53:06-03","UFPR","UPCB","57476","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Labiak, P.H.",NA,"Brasil",NA,NA,"Terrestre, às margens do rio em local ensolarado. Afloramentos rochosos, com matas úmidas nos vales. (Altitudes entre 1100-1700m).","UPCB0000955","Polypodiophyta",NA,"Mabb.","4226","2007","07","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"UPCB0000955","18","1200","1200",NA,NA,"Labiak, P.H. & Matos, F.B.","2007","07",NA,NA,"9999","9999",NA,NA,NA
"116","2020-09-29 14:53:06-03","UFPR","UPCB","66795","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Labiak, P.H.",NA,"Brasil",NA,NA,"Rupícola (no início da trilha)..","UPCB0000953","Polypodiophyta",NA,"Mabb.","4818","2008","07","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"UPCB0000953","18","1250","1600",NA,NA,"Pereira, J.B.S.","2009","12","03",NA,"9999","9999",NA,NA,NA
"117","2020-09-29 14:53:06-03","UFPR","UPCB","70789","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Kollmann, L.",NA,"Brasil",NA,NA,"Erva no sol..","UPCB0000951","Polypodiophyta",NA,"Mabb.","11078","2008","07","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"UPCB0000951","16","1102","1400",NA,NA,"Labiak, P.H.","2008","11",NA,NA,"9999","9999",NA,NA,NA
"118","2020-09-29 14:53:06-03","UFPR","UPCB","70797","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Labiak, P.H.",NA,"Brasil",NA,NA,"Rupícola em local exposto ao sol..","UPCB0000952","Polypodiophyta",NA,"Mabb.","4808","2008","07","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"UPCB0000952","17","1100","1400",NA,NA,"Labiak, P.H.","2008","10",NA,NA,"9999","9999",NA,NA,NA
"119","2020-09-29 14:53:06-03","UFPR","UPCB","77461","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","Forzza, R.C. | Amaral, J.A. | Monteiro, D. | Silva, R.G.B.",NA,"Brasil",NA,NA,"Terrestre em pleno sol..","UPCB0000950","Polypodiophyta",NA,"Mabb.","7701","2013","08","Espírito Santo","Mimoso do Sul","Córrego do Jardim. Floresta de Pseudobombax e Guapira sobre inselbergue. Elev.: 774m.","-41.544444","-20.938611","UPCB0000950","09",NA,NA,NA,NA,"Labiak, P.H.","2014","08",NA,NA,"-41.544444","-20.938611",NA,NA,NA
"120","2016-10-25 12:52:00-02","MO","MOBOT","3270817","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","W.G. Herter","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sm.","Herter 84543","1929","2","Rio de Janeiro",NA,"4-5 dm, Corovado,",NA,NA,NA,NA,"300.00000000",NA,NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2016-10-25 12:51:00-02","MO","MOBOT","3270959","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","Anonymous","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sm.","Anonymous 203",NA,NA,NA,NA,"Near Rio Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2010-05-03 13:29:00-03","MO","MOBOT","100270780","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","M.R.P. da Silva","South America","Brazil",NA,NA,NA,NA,NA,NA,"Raddi","Silva 1838","1995","6","Minas Gerais","Poços de Caldas","Complexo da Serra da Mantiqueira, Serra dos Poços, Cachoeira das Antas (Usina Hidroelétrica das Antas), ca. 4 km da Cidade.","-46.5666667","-21.7833333",NA,"15","1200.00000000","1250.00000000",NA,NA,"M.R.P. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2010-05-03 13:21:00-03","MO","MOBOT","100270776","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","M.R.P. da Silva","South America","Brazil",NA,NA,NA,NA,NA,NA,"Raddi","Silva 1919","1995","6","Minas Gerais","Poços de Caldas","Distrito de Pocinhos do Rio Verde, ca. 5 km de Caldas. Complexo da Serra da Mantiqueira, Serra dos Poços, Adega de Vinho J. Faria, ca. 1.5 km de Pocinhos do Rio Verde.","-46.3833333","-21.9333333",NA,"16","1150.00000000","1200.00000000",NA,NA,"M.R.P. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2018-09-12 14:47:58-03","UNIOESTE","UNOP","8446","S","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","Lombardi, J.A.; Taxonomia de campo; Taxonomia de campo",NA,"Brasil",NA,NA,"Mata atlântica, terrestre.",NA,NA,NA,"Sm.","8463","2011","04","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha Mozart Catão.","-42.983333","-22.416667",NA,"14","1190","1190",NA,NA,"Salino, A.","2011","10",NA,NA,"-42.983333","-22.416667",NA,NA,NA
"125","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31195",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos",NA,"Brasil",NA,NA,"Erva 40cm. Rupícola no sol, soros verdes.","MBML031195",NA,NA,"Mabb.","9929","2007","07","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","MBML031195","17","1180","1180",NA,NA,"P. Labiak/Set.2016",NA,NA,NA,NA,"40W58'52","19S44'29",NA,NA,NA
"126","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31574",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","P. Labiak; et al",NA,"Brasil",NA,NA,NA,"MBML031574",NA,NA,"Mabb.","4226","2007","07","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","MBML031574","18",NA,NA,NA,NA,"F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA
"127","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","35873",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","P. Labiak; et al",NA,"Brasil",NA,NA,NA,"MBML035873",NA,NA,"Mabb.","4808","2008","07","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","MBML035873","17",NA,NA,NA,NA,"P. Labiak/Set.2016",NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA
"128","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","36412",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","L. Kollmann; et al",NA,"Brasil",NA,NA,NA,"MBML036412",NA,NA,"Mabb.","11078","2008","07","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","MBML036412","16",NA,NA,NA,NA,"P. Labiak/2016",NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA
"129","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","36773",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","P. Labiak; et al",NA,"Brasil",NA,NA,NA,"MBML036773",NA,NA,"Mabb.","4818","2008","07","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","MBML036773","18",NA,NA,NA,NA,"P. Labiak/Set.2016",NA,NA,NA,NA,"41W6'6","20S31'37",NA,NA,NA
"130","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","37734",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","P. Labiak; R.C.Forzza & C.N.Fraga",NA,"Brasil",NA,NA,"Rupícola no interior da mata.","MBML037734",NA,NA,"Mabb.","4976","2008","10","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Estrada entre Balança e Rio Manso, vale da Comunidade de Pedregulho. Floresta Ombrófila Densa Altomontana.","-41.098611","-20.5375","MBML037734","15","1220","1220",NA,NA,NA,NA,NA,NA,NA,"41W5'55","20S32'15",NA,NA,NA
"131","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","47805",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides","A. C. Brade",NA,"Brasil",NA,NA,"Rupestre nas Lajes","MBML047805",NA,NA,"Mabb.","19833","1949","05","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Forno Grande","-41.083333","-20.516667","MBML047805","15","1200","1200",NA,NA,"J.T. Mickel/2009",NA,NA,NA,NA,"41W5'","20S31'","ISOTIPO",NA,NA
"132","2016-02-03 12:19:21-02","F","FMNH-PTERIDOPHYTES","C0641798F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","J. Nadeaud","South America","Brazil",NA,NA,NA,"C0641798F","Pteridophyta","Schizaeales","Raddi","s.n.","1861",NA,NA,NA,NA,"-52.8731","-10.8339","C0641798F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"133","2016-02-03 12:23:43-02","F","FMNH-PTERIDOPHYTES","C0641799F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","P. Occhioni","South America","Brazil",NA,NA,NA,"C0641799F","Pteridophyta","Schizaeales","Raddi","33312","1933","8",NA,NA,NA,"-52.8731","-10.8339","C0641799F_01","30",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"134","2016-02-03 12:25:54-02","F","FMNH-PTERIDOPHYTES","C0641800F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","P. von Luetzelburg","South America","Brazil",NA,NA,NA,"C0641800F","Pteridophyta","Schizaeales","Raddi","135","1910",NA,NA,NA,NA,"-52.8731","-10.8339","C0641800F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"135","2016-02-03 13:13:50-02","F","FMNH-PTERIDOPHYTES","C0641801F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans",NA,"South America","Brazil",NA,NA,NA,"C0641801F","Pteridophyta","Schizaeales","Raddi","s.n.",NA,NA,NA,NA,NA,"-52.8731","-10.8339","C0641801F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"136","2016-02-03 13:14:51-02","F","FMNH-PTERIDOPHYTES","C0641802F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans",NA,"South America","Brazil",NA,NA,NA,"C0641802F","Pteridophyta","Schizaeales","Raddi","s.n.",NA,NA,NA,NA,NA,"-52.8731","-10.8339","C0641802F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"137","2016-02-03 13:15:20-02","F","FMNH-PTERIDOPHYTES","C0641803F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","L. B. Smith","South America","Brazil",NA,NA,NA,"C0641803F","Pteridophyta","Schizaeales","Raddi","1376","1928","11",NA,NA,NA,"-52.8731","-10.8339","C0641803F_01","28",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"138","2016-02-03 13:16:03-02","F","FMNH-PTERIDOPHYTES","C0641804F","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","A. Maublanc","South America","Brazil",NA,NA,NA,"C0641804F","Pteridophyta","Schizaeales","Raddi","332","1913","4",NA,NA,NA,"-52.8731","-10.8339","C0641804F_01","20",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"139","2021-02-09 10:12:02-03","UENF","HUENF","5367","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","Mauad, L.P.; Souza, T.P.",NA,"Brasil",NA,NA,NA,"HUENF00005370",NA,NA,"Sm.","85","2009","12","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222",NA,"15","201","201",NA,NA,"C. Mynssen","2010","05","05",NA,"41º26'53''W","21º47'50''S",NA,NA,NA
"140","2021-04-06 18:56:45-03","UENF","HUENF","11670","PreservedSpecimen","Plantae","Anemiaceae","Anemia","spicantoides","Anemia spicantoides","D.R. Couto; H. Viana; M. Paixão & T. Paixão",NA,"Brasil",NA,NA,"Erva terrícola, ciófila, em solo bem drenado e com matacões rochosos.","HUENF00012549",NA,NA,"Mabb.","4457","2019","05","Rio de Janeiro","Campos dos Goytacazes","Ibitioca. Morro do Rato - Floresta Estacional Semidecidual (descendo para pastagem). Maciço do Itaoca","-41.452778","-21.798056",NA,"11","109","109",NA,NA,"D.R.Couto","2019","05","18",NA,"41º27'10''W","21º47'53''S",NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","1800941","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","M. B. Foster & R. Foster","South America - Neotropics","Brazil",NA,NA,NA,"US01427177",NA,"Schizaeales","Sm.","971","1940","8","Espírito Santo",NA,"Cachoeiro de Itaperiurim. Espirito Santo",NA,NA,"US01427177_01","17",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","763080","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","J. N. Rose & P. G. Russell","South America - Neotropics","Brazil",NA,NA,NA,"US01427227",NA,"Schizaeales","Sm.","21249","1915","7","Rio de Janeiro",NA,"On Corcovado, Rio de Janeiro, Brazil",NA,NA,"US01427227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1692406","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","v. Luetzelburg","South America - Neotropics","Brazil",NA,NA,NA,"US01427230",NA,"Schizaeales","Sm.","9","1910",NA,"Rio de Janeiro",NA,"Serra Estrella bei Rio de Janeiro: Costa Gama",NA,NA,"US01427230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1058517","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","R. Rathbun","South America","Brazil",NA,NA,NA,"US01427226",NA,"Schizaeales","Sm.","s.n.","1891",NA,NA,NA,"Corcovado",NA,NA,"US01427226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1095215","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","L. Oliveira","South America - Neotropics","Brazil",NA,NA,NA,"US01427175",NA,"Schizaeales","Sm.","1979","1909","6","Minas Gerais",NA,"Sumidouro - Pombra- Minas Gerais",NA,NA,"US01427175_01","28",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","1230494","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","-. Mosen","South America - Neotropics","Brazil",NA,NA,NA,"US01427225",NA,"Schizaeales","Sm.","s.n.",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"US01427225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","1497932","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","L. Smith & A. A. Vieira","South America - Neotropics","Brazil",NA,NA,NA,"US01427233",NA,"Schizaeales","Sm.","1376","1928","11","Rio de Janeiro",NA,"Brook trail between Sylvestre and Paineiras, Corcovado","-43.23","-22.93","US01427233_01","28","200","460",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1692405","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","v. Luetzelburg","South America - Neotropics","Brazil",NA,NA,NA,"US01427231",NA,"Schizaeales","Sm.","8","1910",NA,"Rio de Janeiro",NA,"Corcovados",NA,NA,"US01427231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","763086","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","J. N. Rose & P. G. Russell","South America - Neotropics","Brazil",NA,NA,NA,"US01427232",NA,"Schizaeales","Sm.","21255","1915","7","Rio de Janeiro",NA,"On Corcovado, Rio de Janeiro, Brazil",NA,NA,"US01427232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","1692410","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","v. Luetzelburg","South America - Neotropics","Brazil",NA,NA,NA,"US01427229",NA,"Schizaeales","Sm.","135","1910",NA,"Rio de Janeiro",NA,"Rio de Janeiro; Serra dos Orgaos; Gruta Paulo Emilis",NA,NA,"US01427229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","1527126","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","v. Luetzelburg","South America - Neotropics","Brazil",NA,NA,NA,"US01427234",NA,"Schizaeales","Sm.","9","1910",NA,"Rio de Janeiro",NA,"Sierra Estrella, Rio.",NA,NA,"US01427234_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","1692421","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","v. Luetzelburg","South America - Neotropics","Brazil",NA,NA,NA,"US01427228",NA,"Schizaeales","Sm.","386","1912",NA,"Rio de Janeiro",NA,"Serra Estrella bei Rio de Janeiro: Fraae",NA,NA,"US01427228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","2426914","PreservedSpecimen","Plantae","Anemiaceae","Anemia","blechnoides","Anemia blechnoides","ex herb. du Prince Roland Bonaparte","South America","Brazil",NA,NA,NA,"US01427224",NA,"Schizaeales","Sm.","6282","1823","2",NA,NA,"Serra d'Estrella",NA,NA,"US01427224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","3097235","PreservedSpecimen","Plantae","Anemiaceae","Anemia","radicans","Anemia radicans","G. Hatschbach & J. M. Silva","South America - Neotropics","Brazil",NA,NA,NA,"US01428099",NA,"Schizaeales","Raddi","49950","1985","10","Espírito Santo",NA,"Alto Bananal (mun. Conceição do Castelo) Espirito Santo",NA,NA,"US01428099_01","18","800",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
