"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"95","2021-03-16 17:53:45-03","UCS","HUCS","23619","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Barbosa, E.","802","2003","12","04","Brasil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","Wurdack",NA,NA,"arbusto 3m, flor alva; beira do rio encachoeirado",NA,"25228","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:53:45-03","UCS","HUCS","17768","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.","3327","2001","03","03","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500",NA,NA,"Angiospermae","Myrtales","Wurdack",NA,NA,"arbusto 2m, fruto maduro avermelhado; matinha nebular",NA,"37493","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:53:45-03","UCS","HUCS","18939","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.","3537","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400",NA,NA,"Angiospermae","Myrtales","Wurdack",NA,NA,"arvoreta 3m, fruto maduro negro; matinha nebular",NA,"37493","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-16 17:53:45-03","UCS","HUCS","30956","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Silva, J.M.","3908","2003","11","27","Brasil","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","Wurdack",NA,NA,"arbusto 3m, anteras creme; matinha nebular",NA,"12577","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-16 08:40:05-03","UTFPR","HCF","13430","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R.S. Vieira","R.S. Vieira","295","2013","11","10","Brasil","PR","Campina Grande do Sul","Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"arvoreta com aprox. 3,5 m. Na floresta altomontana. Presença de botões florais.",NA,"55154","auto","2013",NA,"11","10",NA,NA,NA,NA,NA
"100","2019-08-16 08:40:05-03","UTFPR","HCF","19246","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","E. Barboza","J.M. Silva","7661","2010","12","17","Brasil","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"arbusto, 2 m, anteras amarelas. Matinha nebular.",NA,"41937","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:40:05-03","UTFPR","HCF","15263","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R.S. Vieira","R.S. Vieira","398","2014","06","02","Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"arvoreta com 2,5 m, próxima ao cume. Com frutos arroxeados.",NA,"12577","auto","2014",NA,"06","02",NA,NA,NA,NA,NA
"102","2019-08-16 08:40:05-03","UTFPR","HCF","5063","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R. Goldenberg","J.M. Silva","3908","2003","11","27","Brasil","PR","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"arbusto, 3 m, anteras creme. Matinha nebular.",NA,"12577","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-08-16 08:40:05-03","UTFPR","HCF","2147","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","O.S. Ribas","O.S. Ribas","3327","2001","03","03","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500",NA,NA,NA,NA,"Wurdack",NA,NA,"Arbusto, 2m, fruto maduro avermelhado. Matinha nebular.",NA,"37493","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:34:42-03","MBM","MBM","220856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Barboza, E.","Oliveira, A.A.","3542","2016","10","10","Brazil","Paraná","Guaratuba","Conglomerado: 509; subunidade: 2; subparcela: 7; indivíduo: 50","-48.96","-25.92","-48.96","-25.92",NA,NA,"MBM220856","MBM220856",NA,NA,"Wurdack","Southern America",NA,"Árvore 12,4 m; botões florais amarelos, imaturos.",NA,NA,NA,"2017",NA,"05","23",NA,NA,NA,NA,NA
"105","2020-12-21 16:34:44-03","MBM","MBM","394992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Cordeiro, J.","Brotto, M.L.","1846","2015","01","09","Brazil","Paraná","Piraquara","Recreio da Serra","-49.006025","-25.454842","-49.006025","-25.454842","1180","1180","MBM394992","MBM394992",NA,NA,"Wurdack","Southern America",NA,"Arbusto de 1,2m de altura; flores brancas.; Campo de altitude.",NA,NA,NA,"2015",NA,"01","15",NA,NA,NA,NA,NA
"106","2020-12-21 16:34:44-03","MBM","MBM","396997","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Maçaneiro, J.P.","Maçaneiro, J.P.; Seubert, R.C.; Seubert, R.C.","45","2013","08","28","Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí, Morro do Sapo","-49.106069","-27.069631","-49.106069","-27.069631","671","671","MBM396997","MBM396997",NA,NA,"Wurdack","Southern America",NA,"Arbusto, 3m.; Floresta Ombrófila Densa. Topo do morro.",NA,NA,NA,"2013",NA,"08","22",NA,NA,NA,NA,NA
"107","2020-12-21 16:34:44-03","MBM","MBM","406297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.","172","2016","04","22","Brazil","Paraná","Campina Grande do Sul","Trilha para o Morro Ciririca","-48.831667","-25.284722","-48.831667","-25.284722","1672","1672","MBM406297","MBM406297",NA,NA,"Wurdack","Southern America",NA,"Arbusto, 1,30m; frutos maduros negros, imaturos verdes.; Campo de Altitude.",NA,NA,NA,"2016",NA,"04","25",NA,NA,NA,NA,NA
"108","2020-12-21 16:34:44-03","MBM","MBM","408837","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Rau, T.G.","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9161","2015","11","26","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.963889","-26.029722","-48.963889","-26.029722","1300","1300","MBM408837","MBM408837",NA,NA,"Wurdack","Southern America",NA,"Arbusto com 2 m de altura; fruto imaturo.; Floresta Ombrófila Densa Altomontana.",NA,NA,NA,"2017",NA,"05","03",NA,NA,NA,NA,NA
"109","2020-12-21 16:34:44-03","MBM","MBM","411509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Seubert, R.C.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","18","2014","08","28","Brazil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí","-49.199722","-27.120556","-49.199722","-27.120556","756","756","MBM411509","MBM411509",NA,NA,"Wurdack","Southern America",NA,"Arvoreta; F.O.D. Montana; Enconsa",NA,NA,NA,"2014",NA,"08","28",NA,NA,NA,NA,NA
"110","2020-12-21 16:34:44-03","MBM","MBM","427418","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Gasper, A.L.","Korte, A.; Kniess, A.; Kniess, A.","419","2009","10","21","Brazil","Santa Catarina","Vidal Ramos","Águas Frias","-49.410556","-27.360556","-49.410556","-27.360556","895","895","MBM427418",NA,NA,NA,"Wurdack","Southern America",NA,"Arbustiva.; Floresta Ombrófila Densa. Estágio médio de regeneração.",NA,NA,NA,"2009",NA,"11","17",NA,NA,NA,NA,NA
"111","2020-12-21 16:34:44-03","MBM","MBM","312374","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Goldenberg, R.; et al.; et al.","802","2005","10","24","Brazil","Paraná","Campina Grande do Sul","Subida para o Pico do Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM312374","MBM312374",NA,NA,"Wurdack","Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:34:44-03","MBM","MBM","297044","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Cordeiro, J.; Barboza, E.","Dunaiski Jr.; A.; A.; et al.; et al.","514","1998","03","07","Brazil","Paraná","Campina Grande do Sul","Trilha para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM297044","MBM297044",NA,NA,"Wurdack","Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:34:42-03","MBM","MBM","248583","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Barboza, E.; Ribas, O.S.; Ribas, O.S.","419",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM248583","MBM248583",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:34:44-03","MBM","MBM","294284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Silva, J.M.; Longhi-Wagner, H.M.; Longhi-Wagner, H.M.","3935","2004","01","12","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM294284","MBM294284",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:34:44-03","MBM","MBM","319778","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2649","1998","12","01","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM319778","MBM319778",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:34:42-03","MBM","MBM","239087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Fernandes, H.M.; et al.; et al.","64",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM239087","MBM239087",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:34:42-03","MBM","MBM","267062","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Labiak, P.; et al.; et al.","2064","2001","12","10","Brazil","Paraná","Morretes","Parque Estadual do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM267062","MBM267062",NA,NA,"Wurdack","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:34:42-03","MBM","MBM","267060","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Barboza, E.","4324","2002","02","20","Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM267060","MBM267060",NA,NA,"Wurdack","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:34:42-03","MBM","MBM","123458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","524",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM123458","MBM123458",NA,NA,"Wurdack","Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:34:42-03","MBM","MBM","1252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Hatschbach, G.","12132",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Barro Branco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM001252","MBM001252",NA,NA,"Wurdack","Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:34:42-03","MBM","MBM","234055","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Barboza, E.; Ribas, O.S.; Cordeiro, J.; Barboza, E.","2774",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM234055","MBM234055",NA,NA,"Wurdack","Southern America",NA,"Arbusto, 3m, flor creme. Orla da matinha nebular",NA,"37493","auto","1999",NA,"05",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:34:42-03","MBM","MBM","260528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","3537","2001","04","28","Brazil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM260528","MBM260528",NA,NA,"Wurdack","Southern America",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:34:42-03","MBM","MBM","202763","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Falkenberg, D.B.","3570",NA,NA,NA,"Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM202763","MBM202763",NA,NA,"Wurdack","Southern America",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:34:42-03","MBM","MBM","202765","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Falkenberg, D.B.","4727",NA,NA,NA,"Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM202765","MBM202765",NA,NA,"Wurdack","Southern America",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:34:42-03","MBM","MBM","202759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","6254",NA,NA,NA,"Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM202759","MBM202759",NA,NA,"Wurdack","Southern America",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:34:42-03","MBM","MBM","130964","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Wurdack, J.J.","Klein, R.; et al.; et al.","9859",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM130964","MBM130964",NA,NA,"Wurdack","Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:34:42-03","MBM","MBM","130979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Wurdack, J.J.","Klein, R.; et al.; et al.","9723",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM130979","MBM130979",NA,NA,"Wurdack","Southern America",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:34:44-03","MBM","MBM","40720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Wurdack, J.J.","Reitz, R.; Klein, R.M.; Klein, R.M.","10155",NA,NA,NA,"Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,"MBM040720","MBM040720",NA,NA,"Wurdack","Southern America",NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:34:44-03","MBM","MBM","315106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.; Cordeiro, J.; F. Marinero; Cordeiro, J.; F. Marinero","7178","2006","04","10","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM315106","MBM315106",NA,NA,"Wurdack","Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:34:42-03","MBM","MBM","219601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1949",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM219601","MBM219601",NA,NA,"Wurdack","Southern America",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:34:44-03","MBM","MBM","289789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Scheer, M.","Scheer, M.; et al.; et al.","108","2000","10","18","Brazil","Paraná","Guaraqueçaba","Serra Gigante","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM289789","MBM289789",NA,NA,"Wurdack","Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:34:42-03","MBM","MBM","105227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Paciornik, E.F.; Silva, J.M.; Silva, J.M.","206",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM105227","MBM105227",NA,NA,"Wurdack","Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:34:42-03","MBM","MBM","234054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2649",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM234054","MBM234054",NA,NA,"Wurdack","Southern America",NA,"Arbusto, 3m, flor alva. Matinha nebular",NA,"41937","auto","1999",NA,"05",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:34:42-03","MBM","MBM","267063","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.; Santos-Gonçalves, A.P.; Matsumoto, K.; Santos-Gonçalves, A.P.; Matsumoto, K.","4411","2002","02","23","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM267063","MBM267063",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:34:44-03","MBM","MBM","40702","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Hatschbach, G.","6582",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM040702","MBM040702",NA,NA,"Wurdack","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:34:42-03","MBM","MBM","225541","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Motta, J.T.","Motta, J.T.; et al.; et al.","597",NA,NA,NA,"Brazil","Paraná","Morretes","Cascata Dourada","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM225541","MBM225541",NA,NA,"Wurdack","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:34:42-03","MBM","MBM","267061","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Labiak, P.; et al.; et al.","1978","2001","12","08","Brazil","Paraná","Morretes","Parque Estadual do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM267061","MBM267061",NA,NA,"Wurdack","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:34:44-03","MBM","MBM","301255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Scheer, M.","20","2000","05","01","Brazil","Paraná","Morretes","Serra da Igreja","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM301255","MBM301255",NA,NA,"Wurdack","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:34:42-03","MBM","MBM","171511","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Wurdack, J.J.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","764",NA,NA,NA,"Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM171511","MBM171511",NA,NA,"Wurdack","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:34:44-03","MBM","MBM","289606","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Silva, J.M.; et al.; et al.","3908","2003","11","27","Brazil","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM289606","MBM289606",NA,NA,"Wurdack","Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:34:42-03","MBM","MBM","167528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Roderjan, C.V.","981",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM167528","MBM167528",NA,NA,"Wurdack","Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:34:42-03","MBM","MBM","137950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.; Nicolack, V.; Nicolack, V.","304",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM137950","MBM137950",NA,NA,"Wurdack","Southern America",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:34:42-03","MBM","MBM","251277","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","525",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM251277","MBM251277",NA,NA,"Wurdack","Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:34:42-03","MBM","MBM","219620","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ribas, O.S.; Cordeiro, J.; Pereira, L.B.S.; Cordeiro, J.; Pereira, L.B.S.","2145",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM219620","MBM219620",NA,NA,"Wurdack","Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:34:44-03","MBM","MBM","294283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Barboza, E.; Silva, J.M.; Silva, J.M.","802","2003","12","04","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM294283","MBM294283",NA,NA,"Wurdack","Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:34:42-03","MBM","MBM","255633","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.; Poliquesi, C.B.; Costa, E.F.; Poliquesi, C.B.; Costa, E.F.","3327",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM255633","MBM255633",NA,NA,"Wurdack","Southern America",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
