"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"953","2019-10-07 09:33:04-03","UEFS","HUEFS","212720","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Paiva, F.","1975","07","09",NA,"Brasil",NA,NA,NA,"HUEFS0212720","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","23","Maranhão","Presidente Dutra","Fazenda Poço Verde.","-44.4900016784668","-5.28999996185303","HUEFS0212720",NA,NA,NA,"23378","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"954","2019-10-07 09:33:03-03","UEFS","HUEFS","126418","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Stefane, R.","2007","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0126418","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","143","Bahia","São Desidério","Palmeiral.","-45.096111","-12.517222","HUEFS0126418",NA,"601","601",NA,NA,"45W5'46''","12S31'2''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"955","2019-10-07 09:33:03-03","UEFS","HUEFS","128961","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Cotrim, A.","2007","07","21",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0128961","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","816","Bahia","São Desidério","Manoel de Souza.","-45.096667","-12.5","HUEFS0128961","A.O.Moraes","594","594",NA,NA,"45W5'48''","12S30'0''","2008","03",NA,"Rosanae",NA,NA,NA,NA,NA
"956","2019-10-07 09:33:03-03","UEFS","HUEFS","128974","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Cotrim, A.","2007","07","21",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0128974","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","829","Bahia","São Desidério","Manoel de Souza.","-45.096944","-12.516667","HUEFS0128974",NA,"595","595",NA,NA,"45W5'49''","12S31'0''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"957","2019-10-07 09:33:04-03","UEFS","HUEFS","215806","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Fonseca, M.L.","2001","07","05",NA,"Brasil",NA,NA,"Carrasco. Solo argilo-arenoso.","HUEFS0215806","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","2850","Goiás","Cocos","Fazendas Trijunção. Estrada para a sede Santa Luzia.","-45.949167","-14.932778","HUEFS0215806",NA,"730","730",NA,NA,"45W56'57''","14S55'58''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"958","2019-10-07 09:33:04-03","UEFS","HUEFS","156687","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Guedes, M.L.S.","2009","09","22",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0156687","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","15977","Bahia","Sobradinho","Baixo médio São Francisco, Sobradinho.","-40.924167","-9.542778","HUEFS0156687",NA,"454","454",NA,NA,"40W55'27''","9S32'34''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"959","2019-10-07 09:33:04-03","UEFS","HUEFS","170082","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Fraga, C.N.","2009","07","16",NA,"Brasil",NA,NA,"Vereda em Cerrado.","HUEFS0170082","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","2721","Bahia","São Desidério","Palmeiral, margem do Rio Grande, estrada Vicinal ca. 20 Km da BA 462.","-45.085833","-12.511667","HUEFS0170082",NA,"596","596",NA,NA,"45W5'9''","12S30'42''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"960","2019-10-07 09:33:04-03","UEFS","HUEFS","177792","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Melo, E.","2011","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0177792","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","10253","Ceará","Missão Velha","Margem do Rio Solaman. APA Cachoeira da Missão Velha.","-39.143889","-7.2225","HUEFS0177792",NA,"342","342",NA,NA,"39W8'38''","7S13'21''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"961","2019-10-07 09:33:04-03","UEFS","HUEFS","202398","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Jardim, J.G.","2009","08","15",NA,"Brasil",NA,NA,NA,"HUEFS0202398","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","5517","Rio Grande do Norte","Caicó","RN 288, sentido Currais Novos, entrada cerca de 1 Km da cidade. Vicinal para a Serra da Pormiga, 13 Km da estrada, próximo a um córrego.","-36.986667","-6.383056","HUEFS0202398",NA,"214","214",NA,NA,"36W59'12''","6S22'59''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"962","2019-10-07 09:33:04-03","UEFS","HUEFS","209548","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Costa, R.M.T.","2009","08","29",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0209548","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","6","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas: Lajedo Cumaru. Obs.: Geo-referenciamento da Coleção do Herbário JPB. Sede da Reserva Particular do Patrimônio Natural Fazenda Almas.","-36.898333","-7.470556","HUEFS0209548",NA,"600","600",NA,NA,"36W53'54''","7S28'14''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"963","2019-10-07 09:33:03-03","UEFS","HUEFS","9235","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Queiroz, L.P.de","1989","08",NA,NA,"Brasil",NA,NA,NA,"HUEFS0009235","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","2383","São Paulo","Itirapina",NA,"-47.816667","-22.25","HUEFS0009235",NA,NA,NA,NA,NA,"47W49'","22S15'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"964","2019-10-07 09:33:04-03","UEFS","HUEFS","210750","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Lozano, E.D.","2013","08","09",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0210750","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","1388","Bahia","São Desidério","Ca. de 8 Km Oeste da rodovia BA-135.","-45.084444","-12.344167","HUEFS0210750",NA,NA,NA,NA,NA,"45W5'4''","12S20'39''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"965","2019-10-07 09:33:03-03","UEFS","HUEFS","64630","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Brito, D.S.de","2000","06","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0064630","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","40","Distrito Federal","Gama","Parque Recreativo do Gama. Centro-oeste.","-48.055","-16.048333","HUEFS0064630",NA,NA,NA,NA,NA,"48W3'18''","16S2'54''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"966","2019-10-07 09:33:04-03","UEFS","HUEFS","214252","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Guedes, M.L.","2014","08","14",NA,"Brasil",NA,NA,NA,"HUEFS0214252","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","22246","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904444","HUEFS0214252",NA,"189","189",NA,NA,"39W8'25''","4S54'16''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"967","2019-10-07 09:33:04-03","UEFS","HUEFS","251973","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Aparecida da Silva, M.","2015","08","27",NA,"Brasil",NA,NA,"Floresta Estacional semidecidual.","HUEFS0251973","Angiospermae","Malvales","(Mart.ex Schrank) Pilg.","8302","Goiás","Cocalzinho de Goiás","Próximo ao povoado Girassol. Alto da Serra do Rio Verde. Folha: SD-22-Z-D.","-48.380278","-15.659722","HUEFS0251973",NA,"1015","1015",NA,NA,"48W22'49''","15S39'35''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"968","2019-10-07 09:33:04-03","UEFS","HUEFS","178931","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Miranda, A.M.","2011","08","31",NA,"Brasil",NA,NA,"Cerrado caducifólio.","HUEFS0178931","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","6365","Bahia","Barra",NA,"-43.1417007446289","-11.0894002914429","HUEFS0178931",NA,NA,NA,"116121","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"969","2019-10-07 09:33:04-03","UEFS","HUEFS","210344","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Kawasaki, M.L.","1981","09","09",NA,"Brasil",NA,NA,NA,"HUEFS0210344","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","21294","Bahia","Livramento do Brumado","Perto da Usina.","-41.8405990600586","-13.6430997848511","HUEFS0210344",NA,NA,NA,"61794","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"970","2019-10-07 09:33:03-03","UEFS","HUEFS","151271","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Miranda, A.M.","2009","05","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0151271","Angiospermae","Malvales","(Mart. ex Schrank) Pilg.","5938","Piauí","Uruçuí","Rodovia para Ribeiro Gonçalves.","-44.5560989379883","-7.22944021224976","HUEFS0151271","A.M.Miranda",NA,NA,"137737","auto",NA,NA,"2009","05",NA,"Rosanae",NA,NA,NA,NA,NA
"971","2018-03-20 10:49:56-03","F","FMNH-SEEDPLANTS","V0464865F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","E. H. Amorim & S. Mendes","2002","10","26","South America","Brazil",NA,NA,NA,"V0464865F","Spermatophyta",NA,NA,"296",NA,NA,NA,"-52.8731","-10.8339","V0464865F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"972","2018-03-20 10:49:56-03","F","FMNH-SEEDPLANTS","V0464866F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","T. J. Killeen","1986","9","4","South America","Bolivia",NA,NA,NA,"V0464866F","Spermatophyta",NA,NA,"2153",NA,NA,NA,"-64.435","-16.7261","V0464866F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"973","2018-03-20 10:49:57-03","F","FMNH-SEEDPLANTS","V0464867F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J. Murça Pires & P. B. Cavalcante","1962","7","26","South America","Brazil",NA,NA,NA,"V0464867F","Spermatophyta",NA,NA,"52272",NA,NA,NA,"-52.8731","-10.8339","V0464867F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"974","2018-03-20 10:49:57-03","F","FMNH-SEEDPLANTS","V0464868F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","G. Felippe",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0464868F","Spermatophyta",NA,NA,"86",NA,NA,NA,"-52.8731","-10.8339","V0464868F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"975","2018-03-20 10:49:57-03","F","FMNH-SEEDPLANTS","V0464869F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","G. G. Hatschbach","1965","10","13","South America","Brazil",NA,NA,NA,"V0464869F","Spermatophyta",NA,NA,"12967",NA,NA,NA,"-52.8731","-10.8339","V0464869F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"976","2020-03-15 15:18:46-03","F","FMNH-SEEDPLANTS","V0464870F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Mello Barreto","1934","9","11","South America","Brazil",NA,NA,NA,"V0464870F","Spermatophyta",NA,NA,"2217",NA,NA,NA,"-52.8731","-10.8339","V0464870F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"977","2020-04-17 12:03:18-03","F","FMNH-SEEDPLANTS","V0464996F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","A. de Andrade Chiappeta","1983","9","19","South America","Brazil",NA,NA,NA,"V0464996F","Spermatophyta",NA,NA,"377",NA,NA,NA,"-52.8731","-10.8339","V0464996F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"978","2018-03-20 10:50:29-03","F","FMNH-SEEDPLANTS","V0464997F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J. H. Kirkbride, Jr.","1982","6","16","South America","Brazil",NA,NA,NA,"V0464997F","Spermatophyta",NA,NA,"4817",NA,NA,NA,"-52.8731","-10.8339","V0464997F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"979","2018-03-20 10:50:29-03","F","FMNH-SEEDPLANTS","V0464998F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J. Murça Pires & M. R. dos Santos","1978","7","25","South America","Brazil",NA,NA,NA,"V0464998F","Spermatophyta",NA,NA,"16176",NA,NA,NA,"-52.8731","-10.8339","V0464998F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"980","2018-03-20 10:50:29-03","F","FMNH-SEEDPLANTS","V0464999F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J. Murça Pires et al.","1961","9","18","South America","Brazil",NA,NA,NA,"V0464999F","Spermatophyta",NA,NA,"51101",NA,NA,NA,"-52.8731","-10.8339","V0464999F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"981","2018-03-20 10:50:30-03","F","FMNH-SEEDPLANTS","V0465000F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","T. J. Killeen","1985","5","13","South America","Bolivia",NA,NA,NA,"V0465000F","Spermatophyta",NA,NA,"918",NA,NA,NA,"-64.435","-16.7261","V0465000F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"982","2019-09-04 17:52:10-03","F","FMNH-SEEDPLANTS","V0054575F","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","trilobum","Cochlospermum trilobum","M. Cárdenas","1934","10",NA,"South America","Bolivia",NA,NA,NA,"V0054575F","Spermatophyta",NA,NA,"2970","Santa Cruz",NA,"Roboré",NA,NA,"V0054575F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA
"983","2019-01-25 15:34:13-02","IAC","IAC","17243","S","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","s/col.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","s/nº","São Paulo","Matão","Fazenda Paulistas","-48.3658","-21.6033",NA,"D.M. Dedecca",NA,NA,NA,NA,"-48.3658","-21.6033","1954","08","26",NA,NA,NA,NA,NA,NA
"984","2019-01-25 15:34:13-02","IAC","IAC","18106","S","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","D.M. Dedecca","1955","09","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","614","São Paulo","Mogi Guaçu","Fazenda Campininha, Estação de Pádua Sales","-46.9422","-22.3722",NA,"D.M. Dedecca",NA,NA,NA,NA,"-46.9422","-22.3722","1955","10","15",NA,NA,NA,NA,NA,NA
"985","2019-01-25 15:34:13-02","IAC","IAC","5751","S","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Vasconcellos Sobrinho","1936","12","15",NA,"Brasil",NA,NA,"Nome popular: rhuibarbo do campo, vumauma do igapo, algodoeiro bravo",NA,NA,NA,"A.St.-Hil.","s/nº","Pernambuco",NA,"Engenho São Bento",NA,NA,NA,"Vasconcello Sobrinho",NA,NA,NA,NA,NA,NA,"1936","12","15",NA,NA,NA,NA,NA,NA
"986","2019-01-25 15:34:13-02","IAC","IAC","7397","S","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","A.S. Lima","1943","12","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","s/nº","São Paulo","Mogi Mirim","estrada de Rodagem km 153","-46.9578","-22.4319",NA,"D.M. Dedecca",NA,NA,NA,NA,"-46.9578","-22.4319","1949","06","10",NA,NA,NA,NA,NA,NA
"987","2019-06-24 08:12:32-03","IAC","IAC","23571","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H.S. Irwin; J.W. Grear Jr; R. Souza & R.R. Santos","1966","06","04",NA,"Brasil",NA,NA,"det. seg. flora neotropica, 1981&nf;Material não localizado no acervo.",NA,NA,NA,"(Schrank) Pilger","s/nº","Mato Grosso","Nova Xavantina","Serra do Roncador, 86 km ao norte de Xavantina","-52.3531","-14.6733",NA,"M. Kirizawa",NA,NA,NA,NA,"-52.3531","-14.6733","1997","02","25",NA,NA,NA,NA,NA,NA
"988","2019-01-25 15:38:59-02","IAC","IAC","4946","S","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","P.T. Mendes","1939","07","25",NA,"Brasil",NA,NA,"Registrado como da Bahia, Pirapora ou próximo!",NA,NA,NA,"(Mart. & Schrad) Pilger","s/nº","Minas Gerais","Pirapora","Cerrado próximo a Pirapora","-44.9419","-17.345",NA,"A.S. Lima",NA,NA,NA,NA,"-44.9419","-17.3450","1940","01","24",NA,NA,NA,NA,NA,NA
"989","2020-02-17 11:29:25-03","UEG","HUEG","1112","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Irwin, H.S.; Miranda; et al.","2003","06","15","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre","HUEG001112","Dicotyledoneae",NA,"(Schrank) Pilg.","164","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,"Ianhez, M.",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2020-02-17 11:29:46-03","UEG","HUEG","7283","PreservedSpecimen","Plantae","Malvaceae","Cochlospermum","regium","Cochlospermum regium","Gomes Júnior, J.C.; Kay Anne","2008","06","04","Southern America","Brasil",NA,NA,NA,"HUEG007283","Dicotyledoneae",NA,"(Mart. ex Schrank.) Pilger","s.n.","Tocantins","Wanderlândia",NA,"-47.9631004333496","-6.84917020797729",NA,"Nascimento, E.A.",NA,NA,"41617","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2020-02-17 11:29:25-03","UEG","HUEG","511","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Ratter, J.A.; Oliveira, A.E.","2002","05","05","Southern America","Brasil",NA,NA,NA,"HUEG000511","Dicotyledoneae",NA,"(Schrank) Pilg.","s.n.","Goiás","Jaraguá","chave de dificilidentificação","-49.334400177002","-15.7568998336792",NA,"Proença, C.E.B.",NA,NA,"39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2020-02-17 11:29:25-03","UEG","HUEG","6205","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Irwin, H.S.; Miranda; et al.","2003","07","10","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre","HUEG006205","Dicotyledoneae",NA,"(Schrank) Pilg.","358","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,"Ianhez, M.",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-02-17 11:29:25-03","UEG","HUEG","265","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Irwin, H.S.; Passos; et al.","2002","05","01","Southern America","Brasil",NA,NA,"Arbusto, flor amarela dourada, muitos estames.","HUEG000265","Dicotyledoneae",NA,"(Schrank) Pilg.","s.n.","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,"Ianhez, M.",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-02-17 11:29:25-03","UEG","HUEG","1110","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Irwin, H.S.; Miranda; et al.","2003","07","10","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre","HUEG001110","Dicotyledoneae",NA,"(Schrank) Pilg.","358","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,"Ianhez, M.",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-02-17 11:29:25-03","UEG","HUEG","5902","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","Proença, C.E.B.; Marlene; Fábio","2008","05","28","Southern America","Brasil",NA,NA,"Heliófito, arbusto casca do tronco lisa, folha coriácea.","HUEG005902","Dicotyledoneae",NA,"(Schrank) Pilg.","s.n.","Tocantins","Araguaína","Supimpa - av. Rio Bandeira","-48.2071990966797","-7.19111013412476",NA,"Salles, P.; Santos M. L.",NA,NA,"117559","auto",NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA
"996","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","187","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","Fotius, G.","1984","12","05",NA,"Brasil","Álcool",NA,"Latossolo arenoso. <ll>dwc_commonname:</ll> Algodão brabo",NA,NA,NA,NA,NA,"Rio Grande do Norte",NA,"Fazenda Pocinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2020-11-19 14:06:03-03","Unimontes","MCMG","4135","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Schrank) Pilg.",NA,"Minas Gerais",NA,"Sítio Duboca Montes Claros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2020-11-19 14:06:03-03","Unimontes","MCMG","341","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Coutinho,E.S.","2007","04",NA,NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"(Schrank) Pilg.",NA,"Minas Gerais","Montes Claros","Sitio Duboca","-43.8616981506348","-16.7350006103516",NA,"Santos,R. M",NA,NA,"72568","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"999","2021-02-12 15:01:59-03","UFSCar","SPSC","7232","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","I.A. Silva","2007","07",NA,NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","São Carlos","UFSCar.",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2021-02-12 15:01:59-03","UFSCar","SPSC","3412","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","D. Santos Jr.","1994","02","04",NA,"Brasil",NA,NA,"Flor púrpura;",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","Itirapina","Estação Ecológica de Itirapina. Cerrado Ubá",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2021-02-12 15:01:59-03","UFSCar","SPSC","612","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","M.H.A.O. Souza","1974","09","02",NA,"Brasil",NA,NA,"Flor roxa; trepadeira; n2532;",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","Itirapina","Represa do Lobo. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2021-02-12 15:01:59-03","UFSCar","SPSC","615","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J.J. Soares ;M.H. Sousa","1983","12","01",NA,"Brasil",NA,NA,"Flor branca;Cerradão",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,"G.M. Antar",NA,NA,NA,NA,"9999","9999","2016","09",NA,NA,NA,NA,NA,NA,NA
"1003","2021-02-12 15:01:59-03","UFSCar","SPSC","611","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","M.H.A.O. Souza","1974","08","19",NA,"Brasil",NA,NA,"Flor roxa; trepadeira; n1703;",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","Itirapina","Represa do Lobo. Cerrado",NA,NA,NA,"G.M. Antar",NA,NA,NA,NA,"9999","9999","2016","09",NA,NA,NA,NA,NA,NA,NA
"1004","2021-02-12 15:01:59-03","UFSCar","SPSC","613","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J.J. Soares ;M.H. Sousa","1982","10","14",NA,"Brasil",NA,NA,"Flor roxa; n5442;",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,"G.M. Antar",NA,NA,NA,NA,"9999","9999","2016","09",NA,NA,NA,NA,NA,NA,NA
"1005","2021-02-12 15:01:59-03","UFSCar","SPSC","614","PreservedSpecimen","Plantae","Cochlospermaceae","Cochlospermum","regium","Cochlospermum regium","J.J. Soares ;M.H. Sousa","1983","12","01",NA,"Brasil",NA,NA,"Cerradão",NA,NA,NA,"(Mart. ex Schrank) Pilg.",NA,"São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,"G.M. Antar",NA,NA,NA,NA,"9999","9999","2016","09",NA,NA,NA,NA,NA,NA,NA
