"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","eventTime","dayIdentified","fieldNumber","individualCount","sex"
"96","2019-10-07 09:16:38-03","UEFS","HUEFS","32693","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama var. bakeri","Baker, C.F.","1908","02","20",NA,NA,NA,NA,NA,"HUEFS0032693",NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales","Moldenke",NA,"281",NA,NA,NA,NA,NA,"var. bakeri",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"97","2019-09-04 19:11:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","G. Gardner","1838","9",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"1817",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"98","2019-01-23 11:24:22-02","F","FMNH-SEEDPLANTS","V0074570F","PreservedSpecimen","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","G. Gardner","1838","9",NA,"South America","Brazil",NA,NA,NA,"V0074570F",NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,"1817",NA,NA,"V0074570F_01","Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"99","2019-09-04 19:11:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","C. F. Baker","1908","2","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,"Moldenke",NA,"281",NA,NA,NA,"Isotype",NA,"bakeri",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"100","2016-08-23 11:00:28-03","NHMLondon","NHM-LONDON-BOT","BM000992831","S","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","Jakob (Jacques) E. Huber; b.1867; d.1914; Huber","1908","02","20",NA,"Brasil",NA,"NHMUK:ecatalogue:494401","<a href=http://www.nhm.ac.uk/services/media-store/asset/10a4ddd138a5d0c0d27c5b11d9baaee720351b01/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Pará",NA,"-52.4957","-3.601317","-52.4957","-3.601317",NA,NA,"Moldenke","Harold Norman Moldenke; b.1909; d.1996; Moldenke","281",NA,NA,NA,"Isotype",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-08-23 11:00:28-03","NHMLondon","NHM-LONDON-BOT","BM000992832","S","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","George Gardner; b.1812; d.1849; Gardner","1838","11",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:494405","<a href=http://www.nhm.ac.uk/services/media-store/asset/ca70799d4cf67993c56939b3368f2b32fed7e12b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Ceará",NA,"-39.3206","-5.4983","-39.3206","-5.4983",NA,NA,"Moldenke","Harold Norman Moldenke; b.1909; d.1996; Moldenke","1817",NA,NA,NA,"Isotype",NA,NA,"1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Marinho, MAO","2018","06","01","Southern America","Brasil",NA,NA,"Conglomerado MA-228. Subunidade 1. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 1,30; base reta; Cerrado típico, solo argiloso",NA,"Maranhão",NA,"-43.920005","-3.599996","-43.920005","-3.599996","Dicotyledoneae",NA,"Moldenke","Antar, GM","IFN-2286551.1","25","25",NA,NA,"Chapadinha",NA,"2018",NA,NA,NA,NA,"10",NA,"03",NA,NA,NA
"103","2019-11-01 15:01:54-03","UnB","UB","161201","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ratter, JA; Bridgewater, S; Fonseca Filho, J","1997","11","06","Southern America","Brasil",NA,NA,"Vegetative ecological voucher.; Sapling, 0,50m tall.; In cerrado sensu stricto with trees to 8-10 m .",NA,"Tocantins","10 km from Barrolândia on the road to Miranorte.","-48.43","-9.47","-48.43","-9.47","Dicotyledoneae",NA,"Moldenke",NA,"7931v",NA,NA,NA,NA,"Barrolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:01:54-03","UnB","UB","161212","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Bridgewater, S; et al.","1998","11","14","Southern America","Brasil",NA,NA,"Contorted tree to 2,5m; bark rough, fissured and v. flakey; fruits yellow/green turning red.; Cerrado on sandy soils.",NA,"Tocantins","70 km from Ponte Alta on the road to Mateiros.","-47.05","-10.24","-47.05","-10.24","Dicotyledoneae",NA,"Moldenke","Antar, GM","1080",NA,NA,NA,NA,"Ponte Alta",NA,"2015",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"105","2019-11-01 15:01:54-03","UnB","UB","13280","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Brito, M; Paes, NO; Matos, VL; Santos, JB","2001","11","24","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; .",NA,"Goiás",NA,"-49.133333","-15.783333","-49.133333","-15.783333","Dicotyledoneae",NA,"Moldenke","França, F","62","870","870",NA,NA,"Pirenópolis",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:01:54-03","UnB","UB","13294","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Brito, M; Paes, NO; Matos, VL; Santos, JB","2002","09","04","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; .",NA,"Goiás",NA,"-49.133333","-15.783333","-49.133333","-15.783333","Dicotyledoneae",NA,"Moldenke","França, F","76","870","870",NA,NA,"Pirenópolis",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:01:54-03","UnB","UB","161199","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Conceição, GM","1998","10","09","Southern America","Brasil",NA,NA,"Árvore. Fruto imaturo.; Cerrado.",NA,"Maranhão","Parque Estadual do Mirador.","-44.43","-6.1","-44.43","-6.1","Dicotyledoneae",NA,"Moldenke","Proença, CEB","316",NA,NA,NA,NA,"Mirador",NA,"1999",NA,NA,NA,NA,"02",NA,"03",NA,NA,NA
"108","2019-11-01 15:01:54-03","UnB","UB","35275","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ratter, JA","1980","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Goiás",NA,"-50.5","-10.5","-50.5","-10.5","Dicotyledoneae",NA,"Moldenke","França, F","4412",NA,NA,NA,NA,"Macaúba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:01:54-03","UnB","UB","35273","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Bucci, FFB","2003","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Margem esquerda do rio Tocantins","-48.173611","-12.942778","-48.173611","-12.942778","Dicotyledoneae",NA,"Moldenke","Proença, CEB","1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:01:54-03","UnB","UB","35266","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ratter, JA","1976","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Barra do Garças","-52.25","-15.883333","-52.25","-15.883333","Dicotyledoneae",NA,"Moldenke","França, F","3962",NA,NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:01:54-03","UnB","UB","35267","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Marimon, BS","1999",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Reserva Biológica Mário Viana","-52.359444","-14.72","-52.359444","-14.72","Dicotyledoneae",NA,"Moldenke","Marimon, BS","388",NA,NA,NA,NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:01:54-03","UnB","UB","35269","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Marimon, BS","1999","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Reserva Biológica Mário Viana","-52.359444","-14.72","-52.359444","-14.72","Dicotyledoneae",NA,"Moldenke","França, F","378",NA,NA,NA,NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:01:54-03","UnB","UB","35271","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ratter, JA","1998","08","18","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Ribeirão Cascalheira","-51.766667","-12.816667","-51.766667","-12.816667","Dicotyledoneae",NA,"Moldenke","França, F","8087",NA,NA,NA,NA,"Ribeirão Cascalheira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:01:54-03","UnB","UB","35272","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ratter, JA","1976","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Barra do Garças","-52.25","-15.883333","-52.25","-15.883333","Dicotyledoneae",NA,"Moldenke","França, F","3962",NA,NA,NA,NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Araújo, JF","2018","04","17","Southern America","Brasil",NA,NA,"Conglomerado MA-331. Subunidade 2. Subparcela 10. indivíduo 48. F6; Arbusto; DAP em cm: 9,0; altura em m: 3,50; base reta; casca marrom por fora, marrom por dentro, grossa, fissurada; Floresta secundária jovem, camada de serrapilheira mediana, solo a",NA,"Maranhão",NA,"-43.559995","-4.320026","-43.559995","-4.320026","Dicotyledoneae",NA,"Moldenke","Antar, GM","IFN-33114682.10","72","72",NA,NA,"Codó",NA,"2018",NA,NA,NA,NA,"10",NA,"03",NA,NA,NA
"116","2019-11-01 15:01:54-03","UnB","UB","35270","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Marimon, BS","1996","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Água Boa, Reserva Indígena Areões","-51.974722","-14.567778","-51.974722","-14.567778","Dicotyledoneae",NA,"Moldenke","França, F","18",NA,NA,NA,NA,"Água Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:01:54-03","UnB","UB","35268","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Richards, PW","1967","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","5 km E. of Xavantina","-52.333333","-14.733333","-52.333333","-14.733333","Dicotyledoneae",NA,"Moldenke","França, F","R501",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:01:54-03","UnB","UB","35274","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Harley, RM","1968","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Base Camp","-51.766667","-12.816667","-51.766667","-12.816667","Dicotyledoneae",NA,"Moldenke","França, F","10841",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Santos, RS","2018","03","20","Southern America","Brasil",NA,NA,"Conglomerado MA-357. Subunidade 3. Subparcela 6. indivíduo 21. F6; Árvore; DAP em cm: 15,0; altura em m: 10,50; base reta; casca amarelada por fora, amarelada por dentro, fina, fendida lembra terra molhada; Vegetação dominada por palmeiras, solo alag",NA,"Maranhão","Barroca D'Anta","-43.559991","-4.5","-43.559991","-4.5","Dicotyledoneae",NA,"Moldenke","Antar, GM","IFN-3571643.6","56","56",NA,NA,"Aldeias Altas",NA,"2018",NA,NA,NA,NA,"10",NA,"03",NA,NA,NA
"120","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Moraes, TM","2018","06","11","Southern America","Brasil",NA,NA,"Conglomerado MA-256. Subunidade 3. Subparcela 1. indivíduo 4. F6; Árvore; DAP em cm: 15,6; altura em m: 5,50; base reta; casca marrom por fora, amarela por dentro, grossa, fissurada, sem odor; Vegetação com predominância de palmeiras, relevo ondulado",NA,"Maranhão",NA,"-43.380007","-3.780006","-43.380007","-3.780006","Dicotyledoneae",NA,"Moldenke","Antar, GM","IFN-25622723.1","72","72",NA,NA,"Chapadinha",NA,"2018",NA,NA,NA,NA,"10",NA,"03",NA,NA,NA
"121","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Silva, RM","2018","07","23","Southern America","Brasil",NA,NA,"Conglomerado MA-568. Indivíduo 3. Coleta extra; Árvore. Fuste de base reta; Área de cerradão, região de chapada, terreno montanhoso e pedregoso no topo de morros",NA,"Maranhão",NA,"-44.820833","-5.940278","-44.820833","-5.940278","Dicotyledoneae",NA,"Moldenke","Moura, R","IFN-5681815",NA,NA,NA,NA,"Tuntum",NA,"2020",NA,NA,NA,NA,"05",NA,"11",NA,NA,NA
"122","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Sousa, CA","2017","09","12","Southern America","Brasil",NA,NA,"Conglomerado MA-356. Subunidade 3. Subparcela 7. Indivíduo 17. F6; Árvore com 9,0 m e DAP de 13,9 cm. Base reta. Casca parda, grossa e rugosa, internamente amarelada","UB0126010","Maranhão",NA,"-43.740011","-4.5","-43.740011","-4.5","Dicotyledoneae",NA,"Moldenke","Schindler, B","IFN-3567733.7",NA,NA,"UB0126010",NA,"Codó",NA,"2018",NA,NA,NA,NA,"04",NA,"25",NA,NA,NA
"123","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Viana, G","2018","07","17","Southern America","Brasil",NA,NA,"Conglomerado PI-564. Extra; Árvore; dap: 10,7; ht: 10,00; base reta; casca: amarronzada (cor externa), amarelada (cor interna), grossa, áspera; mata de galeria, solo bastante úmido.","UB0124139","Piauí","Riacho Das Porcas","-45.720225","-9.539473","-45.720225","-9.539473","Dicotyledoneae",NA,"Moldenke","Antar, GM; Neto, NEO","IFN-56440extra","452","452","UB0124139",NA,"Santa Filomena",NA,"2018",NA,NA,NA,NA,"10",NA,"09",NA,NA,NA
"124","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Moraes, TM","2018","06","11","Southern America","Brasil",NA,NA,"Conglomerado MA-256. Subunidade 1. Subparcela 1. indivíduo 6. F8; Árvore; altura em m: 1,70; Vegetação com predominância de palmeiras, relevo ondulado, solo argilo-arenoso",NA,"Maranhão",NA,"-43.380007","-3.780006","-43.380007","-3.780006","Dicotyledoneae",NA,"Moldenke","Antar, GM","IFN-25622521.1","72","72",NA,NA,"Chapadinha",NA,"2018",NA,NA,NA,NA,"10",NA,"03",NA,NA,NA
"125","2021-01-04 10:57:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Araújo, JF","2018","04","17","Southern America","Brasil",NA,NA,"Conglomerado MA-331. Subunidade 2. Subparcela 10. indivíduo 45. F6; Árvore; DAP em cm: 12,1; altura em m: 7,00; base reta; casca marrom por fora, marrom por dentro, grossa, laminada; Floresta secundária jovem, camada de serrapilheira mediana, solo ar",NA,"Maranhão",NA,"-43.559995","-4.320026","-43.559995","-4.320026","Dicotyledoneae",NA,"Moldenke","Moura, R","IFN-33114782.10","72","72",NA,NA,"Codó",NA,"2020",NA,NA,NA,NA,"05",NA,"11",NA,NA,NA
"126","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Silva, RM","2018","07","15","Southern America","Brasil",NA,NA,"Conglomerado MA-812. Extra; Árvore; DAP em cm: 12,9; altura em m: 6,00; base reta; casca escura-amarronzada por fora, amarelada por dentro, grossa, fissurada; Área de cerrado com regeneração de Bambu",NA,"Maranhão","Povoado São Pedro","-46.620689","-9.180385","-46.620689","-9.180385","Dicotyledoneae",NA,"Moldenke","Oliveira, CT","IFN-8121495","551","551",NA,NA,"Alto Parnaíba",NA,"2018",NA,NA,NA,NA,"11",NA,"27",NA,NA,NA
"127","2019-11-01 15:01:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Silva, KF","2017","08","16","Southern America","Brasil",NA,NA,"Conglomerado MA-416. Subunidade 3. Subparcela 1. indivíduo 2. F6; Árvore; DAP em cm: 10,7; altura em m: 6,60; base dilatada; casca marrom por fora, melpor dentro, fina, lisa, odor doce; Cerrado, solo argiloso",NA,"Maranhão","Fazenda Ramires","-43.200011","-4.860003","-43.200011","-4.860003","Dicotyledoneae",NA,"Moldenke","Neto, NEO","IFN-4163633.1","136","136",NA,NA,"Caxias",NA,"2018",NA,NA,NA,NA,"11",NA,"19",NA,NA,NA
"128","2019-11-01 15:01:54-03","UnB","UB","161200","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Prance, GT; Silva, NT","1964","08","09","Southern America","Brasil",NA,NA,"Tree, 20 m x 0,30 m diameter. upper lobe of corlla deep blue, others pale blue, eye yellow with dark blue lines.; Low forest; transition from Cerado to Amazonia.",NA,"Maranhão","Road Carolina to Estreita, 2-15 km. from Estreita.","-47.4693984985352","-7.33277988433838",NA,NA,"Dicotyledoneae",NA,"Moldenke","Moldenke, HN","58615",NA,NA,NA,NA,"Carolina",NA,"1970","99438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:01:54-03","UnB","UB","106601","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2006","03",NA,"Southern America","Brasil",NA,NA,"Arbóreo 10m x 59cm; .",NA,"Piauí",NA,"-43.5691986083984","-6.78694009780884",NA,NA,"Dicotyledoneae",NA,"Moldenke","Gomes, BM","s.n.105",NA,NA,NA,NA,"Guadalupe",NA,NA,"42640","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:01:54-03","UnB","UB","22499","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2005","07",NA,"Southern America","Brasil",NA,NA,"Arbusto 5m x 24cm; .",NA,"Piauí",NA,"-44.1817016601562","-6.96721982955933",NA,NA,"Dicotyledoneae",NA,"Moldenke","Gomes, BM","s.n.47",NA,NA,NA,NA,"Porto Alegre do Piauí",NA,NA,"40634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-03 17:39:00-03","UFMT","CNMT","9751","S","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Giacoppini, D.R.; Córdova, M.O.","2020","04","10",NA,"Brasil",NA,NA,"Botões florais pubescentes amarelo.Estudo de Impacto Ambiental, das Pequenas Centrais Hidrelétricas (PCH's) Cumbuco e Geóloga Lucimar Gomes.","CNMT009751","Mato Grosso","Área de influência direta da PCH's Cumbuco e Geóloga Lucimar Gomes. Beira de estrada de acesso.","-54.040278","-15.230278","54°02'25W","15°13'49S","Angiosperma",NA,"Moldenke","Giacoppini, D.R.","788","630","630","CNMT009751_v02 CNMT009751_v03",NA,"Primavera do Leste",NA,"2020",NA,NA,NA,NA,"04",NA,"11",NA,NA,NA
"132","2021-04-05 12:35:14-03","UNIVASF","HVASF","18108","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","A.C.P. Oliveira","2012","11","01","América do Sul","Brasil",NA,NA,"Árvore com ca. de 7,00m alt.. Folha composta e alterna. Flor roxa. Fruto tipo baga marrom.","HVASF018108","Ceará","Sítio Massapê","-39.119369","-7.530458","-39.119369","-7.530458",NA,NA,"Moldenke","F. França","1791","608","608",NA,NA,"Porteiras",NA,"2013",NA,NA,NA,NA,"12",NA,"06",NA,NA,"U"
"133","2021-04-05 12:35:14-03","UNIVASF","HVASF","8954","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","L.W. Lima-Verde","1999","12","14","América do Sul","Brasil",NA,NA,"Árvore, 17m alt.","HVASF008954","Ceará","Flona do Araripe, floresta ombrófila.","-39.484419","-7.20255","-39.484419","-7.202550",NA,NA,"Moldenke","F. França","1850","851","851",NA,NA,"Crato",NA,"2013",NA,NA,NA,NA,"12",NA,"06",NA,NA,"U"
"134","2010-08-16 16:42:21-03","GH","HU-HERB","GH 00096145","PreservedSpecimen","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","George Gardner",NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,"Ceara",NA,NA,NA,NA,NA,NA,"Moldenke",NA,"1817",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,"undetermined"
"135","2014-09-23 10:58:05-03","G","G","G00366760","S","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Baker, C. F.","1908","02","20","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=258091&base=img&lang=en","G00366760","Pernambuco",NA,"-36.36833333","-7.83888889","-36.36833333","-7.83888889",NA,NA,"Moldenke","Moldenke, H. N.","281",NA,NA,"G00366760","ISOTYPUS of Vitex polygama var. bakeri Moldenke","Pará",NA,"1936",NA,NA,NA,NA,"01",NA,"01",NA,NA,NA
"136","2014-09-23 10:58:05-03","G","G","G00366763","S","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Baker, C. F.","1908","02","20","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=258092&base=img&lang=en","G00366763","Pernambuco",NA,"-36.36833333","-7.83888889","-36.36833333","-7.83888889",NA,NA,"Moldenke","Moldenke, H. N.","281",NA,NA,"G00366763","ISOTYPUS of Vitex polygama var. bakeri Moldenke","Pará",NA,"1936",NA,NA,NA,NA,"01",NA,"01",NA,NA,NA
"137","2014-09-23 10:58:05-03","G","G","G00366762","S","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Gardner, G.","1840",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=258093&base=img&lang=en","G00366762","Ceará",NA,"-39.32527778","-5.40277778","-39.32527778","-5.40277778",NA,NA,"Moldenke","Moldenke, H. N.","1817",NA,NA,"G00366762","ISOTYPUS of Vitex panshiniana Moldenke",NA,NA,"1936",NA,NA,NA,NA,"01",NA,"01",NA,NA,NA
