"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"46","2020-02-08 09:13:24-03","NBC","NL-BOTANY","U.1315807","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"Berti LM",NA,"1964","05","24","Southern America","Venezuela",NA,"Territorio Federal Delta Amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1315807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1315807","NL-U1315807",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:13:24-03","NBC","NL-BOTANY","U.1315812","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"Berti LM",NA,"1965","01","13","Southern America","Venezuela",NA,"Territorio Federal Delta Amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1315812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1315812","NL-U1315812",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:13:24-03","NBC","NL-BOTANY","U.1315813","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"Berti LM",NA,"1965","01","13","Southern America","Venezuela",NA,"Territorio Federal Delta Amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1315813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1315813","NL-U1315813",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:13:24-03","NBC","NL-BOTANY","U.1315833","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) Kunth",NA,"Smith HH",NA,"1898","02","01","Southern America","Colombia",NA,"Plants of Santa Marta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1315833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1315833","NL-U1315833",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:13:24-03","NBC","NL-BOTANY","U 0278132","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.",NA,"Lanjouw J; Lindeman JC",NA,"1949","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278132",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1996",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:09:44-03","ESALQ","ESA","11047","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius",NA,NA,"Tozzi, A.M.G.A.","21947.0","1985","03","12",NA,"Brasil","São Paulo",NA,"-47.060001373291","-22.8999996185303",NA,NA,"ESA011047","ESA011047","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:29:40-03","MN","R","69682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Azevedo-Tozzi, A.M.G.","Melinon, M.","s.n.","1862",NA,NA,NA,"Guiana Francesa",NA,NA,NA,NA,NA,"Herb. J. de Saldanha 80. Herb. Mus. Paris.",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:29:40-03","MN","R","69683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Hahn, L.","s.n.",NA,NA,NA,NA,"França","Martinique",NA,NA,NA,NA,"L. Hahn Pl. de la Martinique 187/ nº 1504. Herb. J. de Saldanha 2189.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:29:40-03","MN","R","54663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Ducke, W.A.","s.n.","1940","10","19",NA,"Brasil","Pará",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:29:40-03","MN","R","54661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Ducke, W.A.","s.n","1941","08","24",NA,"Brasil","Pará",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:29:40-03","MN","R","13996","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Ducke, W.A.","s.n.","1919",NA,NA,NA,"Brasil","Pará",NA,"-50.4803009033203","-1.68221998214722",NA,NA,NA,NA,"Breves","134266","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:29:40-03","MN","R","131641","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Azevedo-Tozzi, A.M.G.","Mello Filho, L.E.","2654","1969","04",NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-29 20:58:26-03","UFPI","TEPB","6966","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Will) DC","Afrânio Fernandes","J.J.Pipoly","3601","1979","02","27",NA,"Nicarágua",NA,"El Salto, along Río Pis Pis and surronding hills;",NA,NA,NA,"small tree at forest edge, ca 10m; flowerr buds green Ambiente: Open fields and disturberd rainforest",NA,NA,NA,NA,NA,"1992","09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-02 02:00:43-03","UFPI","TEPB","3291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Will) DC","FERNANDES, A.","M.Sousa","12373","1982","05","10",NA,"Nicarágua",NA,"Orilla de Río Candelaria, sobre la carr. Escárcega - Villahermosa",NA,NA,NA,"Arbolito de 3m de alto; flores rojizas <ll>dwc_commonname:</ll> Mata Pasto",NA,NA,NA,NA,NA,"1994","04","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-29 20:58:26-03","UFPI","TEPB","3293","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Will) DC","Sérgio, A","M.Sousa","12347","1982","05","08",NA,"Nicarágua",NA,"El Palmar, orilla del Río Hondo (límite de México -Belice) a 33Km al S de Chetumal.",NA,NA,NA,"Arbolito de 4m de alto, flores rojizas, se inicia la floración Ambiente: Veg. Riparia con Pachira & Bucida <ll>dwc_commonname:</ll> mata zombando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","150",NA,NA,NA,NA
"61","2015-07-02 14:02:00-03","JBP","HPL","11742","S","Plantae",NA,NA,"Fabaceae-Faboideae","Lonchocarpus","latifolius","Lonchocarpus latifolius",NA,"H. Lorenzi","H. Lorenzi","6471","2008","01","17",NA,NA,"SP","Coletado em cultivo na arborização urbana.",NA,NA,NA,NA,NA,NA,"Campinas",NA,NA,"2008","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-07-02 14:02:00-03","JBP","HPL","9188","S","Plantae",NA,NA,"Fabaceae-Faboideae","Lonchocarpus","latifolius","Lonchocarpus latifolius","Kunth ex DC.","H. Lorenzi","H. Lorenzi","195","1993","05","04",NA,"Brasil","SP","Coletado nas vias públicas.","-47.06","-22.9",NA,NA,NA,NA,"Campinas","23900","auto","1993","05","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-07-02 14:02:00-03","JBP","HPL","11736","S","Plantae",NA,NA,"Fabaceae-Faboideae","Lonchocarpus","latifolius","Lonchocarpus latifolius",NA,"H. Lorenzi","H. Lorenzi","6461","2007","12","07",NA,"Brasil","SP","Coletado no arboreto da Fazenda Campininha.",NA,NA,NA,NA,NA,NA,"Martinho Prado",NA,NA,"2007","12","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-25 11:38:30-03","IECOS","HBRA","3966","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","heptaphyllus","Lonchocarpus heptaphyllus","(Poir.) DC.","U. Mehlig","M. P. M. Menezes","477","2009","11","29","América do Sul","Brasil","Pará","transição entre manguezal e igapó ao sul de Bacuriteua","-47.3955","-0.96463889","exsicata","Árvore <8 m. Pétalas vermelho-vinho, mancha central da estandarte verde; margem da estandarte involuta","HBRA0001631","HBRA0001631","Santarém Novo",NA,NA,"2010","04","17",NA,NA,"-47.39550000","-0.96463889",NA,NA,NA,NA,NA,NA
"65","2020-02-10 17:52:54-03","UNICAMP","UEC","37316","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Lewis, GP","Lewis, GP","s.n.","1982","03","15",NA,"Brazil","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,"fruto, Large tree, to 15m tall. Foliage dark green above, paler glaucow green below. Young fruit yellowish green.",NA,NA,"Rio de Janeiro","57442","auto","1983","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:30:45-03","UNICAMP","UEC","8554","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Tozzi, AMGA","Mathes, LAF","10071","1978","03","02",NA,"Brazil","São Paulo","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,"Árvore até 10m; em frutificação.; Nativo no interior do bosque.",NA,NA,"Campinas","23900","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-10 17:52:54-03","UNICAMP","UEC","98086","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","7","1996","03","13",NA,"Brazil","São Paulo","Cultivada nas proximidades do colégio Co","-47.060001373291","-22.8999996185303",NA,"fruto, Árvore de 3m de altura, frutos pardos.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:30:45-03","UNICAMP","UEC","58900","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","21974","1985","03","12",NA,"Brazil","São Paulo","Fazenda Santa Elisa, Monjolinho.","-47.060001373291","-22.8999996185303",NA,"Árvore cultivada. Frutos pardos.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:30:45-03","UNICAMP","UEC","157045","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Tozzi, AMGA","Cordeiro, L","22","1985","04","22",NA,"Brazil","São Paulo","Fazenda Sta Elisa, Nativo.","-47.060001373291","-22.8999996185303",NA,"Árvore de até 4m.","UEC008423","UEC008423","Campinas","23900","auto","1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:30:45-03","UNICAMP","UEC","66728","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","19","1994","08","16",NA,"Brazil","São Paulo","IAC, Monjolinho.","-47.060001373291","-22.8999996185303",NA,"Material testemunho: estudos químicos de raiz.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-10 17:52:54-03","UNICAMP","UEC","95750","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Bernacci, LC","2581","1998","03","08",NA,"Brazil","São Paulo","Jd. Pacaembú, Praça próxima ao Condomíni","-47.060001373291","-22.8999996185303",NA,"fruto, Arvoreta ca. 3m altura, folhas discolores, frutos imaturos com pilosidade ocracea.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-10 17:52:54-03","UNICAMP","UEC","144927","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Ikemoto, E","0414","2003","08","27",NA,"Brazil","São Paulo","Parque Portugal, Entorno do Museu Dinâmico de Ciências de Campinas.","-47.060001373291","-22.8999996185303",NA,"Árvore; flores com pétalas vinho.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-10 17:52:54-03","UNICAMP","UEC","144904","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Ikemoto, E","0427","2003","10","01",NA,"Brazil","São Paulo","Parque Portugal, Entorno do Museu Dinâmico de Ciências de Campinas.","-47.060001373291","-22.8999996185303",NA,"Árvore; flores com pétalas.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-10 17:52:54-03","UNICAMP","UEC","144917","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Ikemoto, E","0406","2003","06","11",NA,"Brazil","São Paulo","Parque Portugal, Entorno do Museu Dinâmico de Ciências de Campinas.","-47.060001373291","-22.8999996185303",NA,"Árvore.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-10 17:52:54-03","UNICAMP","UEC","98086","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","967","1996","03","13",NA,"Brazil","São Paulo","Proximidades do Colégio Coração de Jesus, Cultivada.","-47.060001373291","-22.8999996185303",NA,"Árvore de 3 m de altura. Frutos pardos.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:30:45-03","UNICAMP","UEC","071990","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Tozzi, AMGA","Santin, DA","30966","1991","11","19",NA,"Brazil","São Paulo","UEC - Parque Ecológico - Arboreto Curva 02, Rua 03","-47.060001373291","-22.8999996185303",NA,"Flores lilás.",NA,NA,"Campinas","23900","auto","1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-10 17:52:54-03","UNICAMP","UEC","071969","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Tozzi, AMGA","Santin, DA","30969","1993","05","18",NA,"Brazil","São Paulo","UEC, Parque Ecológico - Arboreto Curva 02, Rua 04","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Campinas","23900","auto","1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-10 17:52:54-03","UNICAMP","UEC","105715","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","5","1996","03","23",NA,"Brazil","São Paulo","UNICAMP.","-47.060001373291","-22.8999996185303",NA,"fruto, Árvore de 3m de altura, flores vermelhas, frutos imaturos verdes.","UEC033120","UEC033120","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-10 17:52:54-03","UNICAMP","UEC","98084","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","5","1996","03","23",NA,"Brazil","São Paulo","UNICAMP.","-47.060001373291","-22.8999996185303",NA,"fruto, Árvore de 3m de altura, flores vermelhas, frutos imaturos verdes.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-10 17:52:54-03","UNICAMP","UEC","98084","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Tozzi, AMGA","965","1996","03","23",NA,"Brazil","São Paulo","Unicamp, Cultivada.","-47.060001373291","-22.8999996185303",NA,"Árvore de 3 m. de altura; flores vermelhas; frutos imaturos verdes.",NA,NA,"Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:30:45-03","UNICAMP","UEC","87512","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.",NA,"Gonzaga, L","662","1940","04","08",NA,"Brazil","São Paulo","Bairro de Vila Amália. Arboreto","-46.6300010681152","-23.5400009155273",NA,"Árvore, frutos.",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-10 17:52:54-03","UNICAMP","UEC","92816","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) A.DC.","Tozzi, AMGA","Wasicky, R","s.n.","1942","05","28",NA,"Brazil","São Paulo","Horto da Cantareira.","-46.6300010681152","-23.5400009155273",NA,"fruto, Cultivado.",NA,NA,"São Paulo","53584","auto","1997","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:30:26-03","UFRRJ","RBR","33043","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","T.A. Amorim","T.A. Amorim","100","2008","12","27",NA,"Brasil","Rio de Janeiro","Ribeirão das Lajes, Área da Represa da Light, Próximo ao antigo Cassino.","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00033043",NA,"Piraí","20293","auto","2011","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2013-04-01 09:18:09-03","IPT","BCTW","19813","S","Plantae","Magnoliophyta",NA,NA,"Lonchocarpus","latifolius","Lonchocarpus latifolius",NA,"Instituto Plantarum","Lorenzi, H.","267",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:26:54-03","MBM","MBM","260183","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Mello Barreto","Evangelista de Oliveira, J.","1184","1942","12","12","Southern America","Brazil","Minas Gerais","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,"MBM260183","MBM260183","Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:26:54-03","MBM","MBM","154916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Trujillo, B.; et al.; et al.","19468","1985","07","21","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"MBM154916","MBM154916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:26:54-03","MBM","MBM","171008","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Kurtz, D.","Neffa, V.S.","35",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM171008","MBM171008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:26:54-03","MBM","MBM","47056","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Smith, Herbert H","933",NA,NA,NA,"Southern America","Colombia",NA,"Santa Marta",NA,NA,NA,NA,"MBM047056","MBM047056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:26:54-03","MBM","MBM","88249","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Sousa, M.","Sousa, M.; et al.; et al.","12347",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM088249","MBM088249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:26:54-03","MBM","MBM","88252","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Sousa, M.","Sousa, M.; et al.; et al.","12373",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM088252","MBM088252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:26:54-03","MBM","MBM","159287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.",NA,"Tozzi, A.M.G.A.","21974",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"-47.060001373291","-22.8999996185303",NA,NA,"MBM159287","MBM159287","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:26:54-03","MBM","MBM","236304","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.","Sousa, M.","Martin-Ballesteros, M.A.; et al.; et al.","1769",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM236304","MBM236304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:26:54-03","MBM","MBM","293040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.",NA,"Ibañez, A.; et al.; et al.","620","1998","04",NA,"Southern America","Panama",NA,"Isla de Coiba",NA,NA,NA,NA,"MBM293040","MBM293040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:26:54-03","MBM","MBM","46300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.",NA,"Dwyer, John D","11279",NA,NA,NA,"Southern America","Belize",NA,NA,NA,NA,NA,NA,"MBM046300","MBM046300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:26:54-03","MBM","MBM","46307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.",NA,"Dwyer, John D","10720",NA,NA,NA,"Southern America","Belize",NA,NA,NA,NA,NA,NA,"MBM046307","MBM046307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:26:54-03","MBM","MBM","46308","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.","Dwyer, J.","Liesner, R.","1375",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM046308","MBM046308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:26:54-03","MBM","MBM","62618","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","pentaphyllus","Lonchocarpus pentaphyllus","(Poir.) DC.","Liesner, R.","Liesner, R.","2185",NA,NA,NA,"Southern America","Costa Rica",NA,NA,NA,NA,NA,NA,"MBM062618","MBM062618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 04:58:32-03","MNHN","RECOLNAT_MNHN_P","P02582056","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","latifolius","Lonchocarpus latifolius","(Willd.) DC.","Tozzi","Krukoff, B.A.",NA,"1931","12","1",NA,"Brasil","Mato Grosso","Brésil. Source of the Jatuarana River, Machado River region.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02582056' target='other'> <mi>dwc_moreinfo</mi></a>","P02582056","P02582056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688",NA,NA,NA
