"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"48","2021-03-16 17:53:57-03","UCS","HUCS","33340","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Silva, J.M.","6053","2007","10","04",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"árvore 7m, flor alva; encosta de paredão - local úmido",NA,NA,"2017",NA,NA,"05","15","46557","auto",NA,NA,NA,NA,NA,NA
"49","2021-03-16 17:53:57-03","UCS","HUCS","20262","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Kegler, A.","1448","2003","02","01",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva - São Francisco","-51.1794013977051","-29.1681003570557","780","780",NA,"mata terciária",NA,NA,"2017",NA,NA,"05","15","49662","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-16 17:53:57-03","UCS","HUCS","22090","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Wasum, R.A.","2055","2003","11","15",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Bom Jardim","-50.4166984558105","-28.6678009033203","1200","1200",NA,"orla da mata",NA,NA,"2017",NA,NA,"05","15","55856","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-16 17:53:57-03","UCS","HUCS","22091","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Wasum, R.A.","2057","2003","11","15",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Bom Jardim","-50.4166984558105","-28.6678009033203","1200","1200",NA,"interior da mata",NA,NA,"2017",NA,NA,"05","15","55856","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-16 17:53:57-03","UCS","HUCS","22094","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Wasum, R.A.","2043","2003","11","15",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Bom Jardim","-50.4166984558105","-28.6678009033203","1200","1200",NA,"interior da mata",NA,NA,"2017",NA,NA,"05","15","55856","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-16 17:53:57-03","UCS","HUCS","22096","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Wasum, R.A.","2050","2003","11","15",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Bom Jardim","-50.4166984558105","-28.6678009033203","1200","1200",NA,"interior da mata",NA,NA,"2017",NA,NA,"05","15","55856","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-16 17:53:57-03","UCS","HUCS","48327","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Mozz, M.","Silveira, N.","9868","1993","11","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Doação Herbário HAS 95276; mata, arvoreta, flor branca",NA,NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-16 17:53:57-03","UCS","HUCS","34900","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Mattos, J.","20367","1978","11","13",NA,"Brasil","Santa Catarina","São Joaquim","Invernadinha - Taperinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,"arvoreta - HAS 76287",NA,NA,"2017",NA,NA,"05","15","48290","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-16 17:53:57-03","UCS","HUCS","1192","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Wasum, R.A.","s.n.","1985","10","19",NA,"Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,"arbusto à beira da mata",NA,NA,"2017",NA,NA,"05","16","18321","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-16 17:53:57-03","UCS","HUCS","38736","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Silveira, N.","2021","1985","02","05",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,"ca. 6 m de alt.",NA,NA,"2017",NA,NA,"05","15","21048","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-16 17:53:57-03","UCS","HUCS","14884","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Barbosa, E.","167","1998","10","21",NA,"Brasil","Paraná","Balsa Nova","Serra São Luiz","-49.6356010437012","-25.5839004516602",NA,NA,NA,"arbusto 2,50m., flor alva; afloramento de arenito - borda de costa devoniana",NA,NA,"2017",NA,NA,"08","15","27346","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:53:57-03","UCS","HUCS","35440","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Barbosa, E.","167","1998","10","21",NA,"Brasil","Paraná","Balsa Nova","Serra São Luiz","-49.6356010437012","-25.5839004516602",NA,NA,NA,"afloramento de arenito",NA,NA,"2017",NA,NA,"05","15","27346","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-16 17:53:57-03","UCS","HUCS","18797","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Kegler, A.","1320","2002","02","10",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557","780","780",NA,"mata ciliar",NA,NA,"2017",NA,NA,"05","16","49662","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-16 17:53:57-03","UCS","HUCS","16362","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Kegler, A.","585","2000","02","01",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557","780","780",NA,"capão ciliar",NA,NA,"2017",NA,NA,"05","16","49662","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:53:57-03","UCS","HUCS","14624","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand","Molz, M.","Soares, F.","s.n.","1999","11","13",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Rota do Sol","-51.1794013977051","-29.1681003570557","780","780",NA,"orla da mata",NA,NA,"2017",NA,NA,"05","16","49662","auto",NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:32-03","UFRRJ","RBR","42442","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","438","2017","06","17",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino, Próximo a Cachoeira de Papel. Parque Nacional da Serra dos Órgãos","-43.016389","-22.454722","1786","1786",NA,NA,"RBR00042442","RBR00042442",NA,"43º0'59''W","22º27'17''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:32-03","UFRRJ","RBR","42443","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","414","2017","04","24",NA,"Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos. Trilha Uricanal. Parque Nacional da Serra dos Órgãos","-43.111944","-22.478056","1294","1294",NA,NA,"RBR00042443","RBR00042443",NA,"43º6'43''W","22º28'41''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:31:32-03","UFRRJ","RBR","42444","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","199","2015","11","28",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos","-43.000556","-22.451389","1154","1154",NA,NA,"RBR00042444","RBR00042444",NA,"43º0'2''W","22º27'5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:32-03","UFRRJ","RBR","42445","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","198","2015","11","28",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio, margem do rio Paquequer. Parque Nacional da Serra dos Órgãos","-43","-22.458333","1221","1221",NA,NA,"RBR00042445","RBR00042445",NA,"43º0'W","22º27'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:32-03","UFRRJ","RBR","42446","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","187","2015","11","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio. Parque Nacional da Serra dos Órgãos","-43.001111","-22.457778","1245","1245",NA,NA,"RBR00042446","RBR00042446",NA,"43º0'4''W","22º27'28''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-19 17:01:49-03","UFRRJ","RBR","55097","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","321","2016","08","28",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","-43.0125","-22.447222","1448","1448",NA,NA,"RBR00055097",NA,NA,"43º0'45''W","22º26'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-19 17:01:49-03","UFRRJ","RBR","55098","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.F. Gonçalves","L.F. Gonçalves","466","2017","11","01",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Entrada da Trilha da Agulhinha do Beija Flor (beira do rio). Parque Nacional da Serra dos Órgãos","-43.005556","-22.4475","1253","1253",NA,NA,"RBR00055098",NA,NA,"43º0'20''W","22º26'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:03-03","MBM","MBM","299378","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Ribas, O.S.","Liebsch, D.","s.n.","2003","11",NA,"Southern America","Brazil","Paraná","Bituruna","Fazenda Lajeado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"MBM299378","MBM299378",NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:37:03-03","MBM","MBM","132175","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53595","1989","11","08","Southern America","Brazil","Paraná","Tijucas do Sul","Lagoinha, rodovia para Agudos do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM132175","MBM132175",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:03-03","MBM","MBM","66034","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Landrum, L.R.","3012","1977","12","28","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM066034","MBM066034",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:03-03","MBM","MBM","66299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Landrum, L.R.","3012","1977","12","28","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Tambescinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Bis","MBM066299","MBM066299",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:37:03-03","MBM","MBM","66325","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Landrum, L.R.","30145","1977","12","28","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Tambescinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM066325","MBM066325",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:37:03-03","MBM","MBM","257865","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Ribas, O.S.","Kegler, A.","585","2000","02","01","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM257865","MBM257865",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:37:03-03","MBM","MBM","263112","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Smith, S.F.","Wasum, R.","885","2001","01","07","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM263112","MBM263112",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:37:03-03","MBM","MBM","34896","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Legrand, D.","Hatschbach, G.","3579","1956","12","09","Southern America","Brazil","Paraná","Campina Grande do Sul","Rio Taquari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM034896","MBM034896",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:37:03-03","MBM","MBM","66324","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Landrum, L.R.","3013","1977","12","28","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Tambescinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM066324","MBM066324",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:37:03-03","MBM","MBM","66298","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(Legr.) Landrum","Landrum, L.R.","Landrum, L.R.","3012","1977","12","28","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Tambescinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Bis","MBM066298","MBM066298",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"80","2015-08-08 05:51:00-03","MO","MOBOT","1939369","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum","Leslie R. Landrum","Apparicio Altamiro|Edmund Walter","Altamiro 66","1945","10","24","South America","Brazil","Rio de Janeiro",NA,"Lote 17 próximo E. Campo Belo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1",NA
"81","2015-06-18 21:42:00-03","MO","MOBOT","2480416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"Eberhard M.L. Kausel","Kausel 1592",NA,NA,NA,"South America","Chile","Bíobío","Concepción","Villamávida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-03 13:56:22-03","UFF","NIT","NIT700","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","T. Fernandes","J. Garcia","106","2012","06","17",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"NIT00000699",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","3232884","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"G. Hatschbach & J. M. Silva","53595","1989","11","8","South America - Neotropics","Brazil","Paraná","Tijucas do Sul","Lagoinha, rod. para Agudos do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"US01891634","US01891634_01 US01891634_02",NA,NA,NA,NA,NA,"25228","auto","Dicotyledonae",NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","2841726","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. M. Klein & -- Bresolin","7916","1968","9","11","South America - Neotropics","Brazil","Santa Catarina","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335","200",NA,NA,NA,"US01891640","US01891640_01 US01891640_02",NA,NA,NA,NA,NA,"27000","auto","Dicotyledonae",NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","3422383","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"F. Soares","s.n.","1999","11","13","South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca - Rota do Sol","-51.1794013977051","-29.1681003570557","780",NA,NA,NA,"US01891632","US01891632_01 US01891632_02",NA,NA,NA,NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","3424728","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. Wasum","885","2001","1","7","South America - Neotropics","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525","830",NA,NA,NA,"US01891631","US01891631_01 US01891631_02",NA,NA,NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","3074325","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. Wasum & Alunos da Botanica III","s.n.","1986","11","8","South America - Neotropics","Brazil","Rio Grande do Sul","Cambará do Sul","Pedra do Segredo","-50.1446990966797","-29.0478000640869","1000",NA,NA,NA,"US01891635","US01891635_01 US01891635_02",NA,NA,NA,NA,NA,"30776","auto","Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","2841727","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. M. Klein","7936","1968","10","17","South America - Neotropics","Brazil","Santa Catarina","Florianópolis","Morro do Rio Vermelha","-48.5491981506348","-27.596700668335","200",NA,NA,NA,"US01891639","US01891639_01 US01891639_02",NA,NA,NA,NA,NA,"27000","auto","Dicotyledonae",NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3428873","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"A. Kegler","1320","2002","2","10","South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557","780",NA,NA,NA,"US01891630","US01891630_01 US01891630_02",NA,NA,NA,NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2841729","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. M. Klein & -- Bresolin","9765","1971","10","18","South America - Neotropics","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736","300",NA,NA,NA,"US01891638","US01891638_01 US01891638_02",NA,NA,NA,NA,NA,"13751","auto","Dicotyledonae",NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2403299","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. Reitz & R. Klein","7427","1958","10","23","South America - Neotropics","Brazil","Santa Catarina","São Joaquim","Serra do Oratório, Bom Jardim","-49.9317016601562","-28.2938995361328","1400",NA,NA,NA,"US01891642","US01891642_01 US01891642_02",NA,NA,NA,NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","3418042","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"S. Diesel","1770","1998","11","5","South America - Neotropics","Brazil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"US01891633","US01891633_01 US01891633_02",NA,NA,NA,NA,NA,"16452","auto","Dicotyledonae",NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","2841227","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. M. Klein","4557","1963","11","2","South America - Neotropics","Brazil","Santa Catarina","Urupema","São Joaquim","-49.8731002807617","-27.9528007507324","1200",NA,NA,NA,"US01891641","US01891641_01 US01891641_02",NA,NA,NA,NA,NA,"23096","auto","Dicotyledonae",NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","2841733","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. M. Klein & -- Bresolin","10632","1972","12","15","South America - Neotropics","Brazil","Santa Catarina","Anitápolis","Rio Branco","-49.1286010742188","-27.9018993377686","600",NA,NA,NA,"US01891637","US01891637_01 US01891637_02",NA,NA,NA,NA,NA,"20462","auto","Dicotyledonae",NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","3078318","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D. Legrand) Landrum",NA,"R. Wasum & et al.","s.n.","1985","10","19","South America - Neotropics","Brazil","Rio Grande do Sul","Flores da Cunha","Flores da Cunha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"US01891636","US01891636_01 US01891636_02",NA,NA,NA,NA,NA,"18321","auto","Dicotyledonae",NA,NA,NA,"1",NA
"96","2020-09-02 16:33:53-03","Cenargen","CEN","85903","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","K. M. Gomes-Bezerra","Kadja Milena Gomes-Bezerra","36","2011","12","06",NA,"Brasil","DF","BRASILIA","Córrego Bananal, ca 20m da Br-020","-47.912777","-15.730833","1011","1011","Exsicatas","Ramos glabrescentes. Doação Herbário UB - Distrito Federal","CEN00085903","CEN00085903","2013","-47.912777","-15.730833",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2019-11-13 11:26:54-03","USP","SPF","112581","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D.Legrand) Landrum","Kawasaki, ML","Rossi, L","133","1979","11","29",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112581",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:26:54-03","USP","SPF","112582","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovata","acutata","Myrceugenia ovata acutata","(D.Legrand) Landrum","Sobral, M","Rossi, L","146","1979","12","13",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112582",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"99","2021-03-25 13:52:50-03","UNIVILLE","JOI","17356","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","F.C.S.Vieira","Oliveira, A.A. de,","2805","2015","09","07",NA,"Brasil","Santa Catarina","Correia Pinto","Reflorestamento Farias","-50.219722","-27.630833","891","891",NA,"Botão floral imaturo Habito: Terrícola","JOI017356","JOI017356","2020","50º13'11''W","27º37'51''S","02","14",NA,NA,NA,NA,NA,NA,NA,NA
