X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNumber,identificationQualifier,references,verbatimEventDate,institutionID,verbatimLocality,higherClassification,habitat,otherCatalogNumbers,preparations,gadm,fieldNotes,vernacularName,previousIdentifications,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,endDayOfYear,startDayOfYear,higherGeography,organismID,locationID,datasetID,accessRights,dynamicProperties,rights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinateUncertaintyInMeters,georeferencedDate,georeferencedBy,georeferenceProtocol,verbatimCoordinateSystem,disposition,reproductiveCondition,georeferenceSources,verbatimElevation,eventRemarks,informationWithheld,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferenceVerificationStatus,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,identificationID,samplingProtocol,georeferenceRemarks,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,locationRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,lifeStage,associatedTaxa,eventID,higherGeographyID,typeStatus,typifiedName,infraspecificEpithet,taxonRemarks,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.408889,-24.051667,"1252617102",Ocotea aciphylla (Nees) Mez,-24.051667,-48.408889,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,"600","0",NA,São Paulo,"1995","9","2",1995-09-02T00:00:00Z,2019-11-13T14:21:06Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:110385,"126","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Mirante do Angico.",Eldorado,SPF - Herbário da Universidade de São Paulo,"1252617102",pt,SPF,BRA:USP:SPF:110385,Collection,"110385","Rodrigues, RR",USP,Universidade de São Paulo,NA,"Baitello, JB",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.408889,-24.051667,"2452875537",Ocotea aciphylla (Nees) Mez,-24.051667,-48.408889,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2003-01-01T00:00:00Z,"600","0",NA,São Paulo,"1995","9","2",1995-09-02T00:00:00Z,2019-11-21T13:07:28Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:291852,"126","Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, Mirante do Angico",Eldorado,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452875537",pt,SP,BRA:IBT:SP:291852,Collection,"291852","Rodrigues, RR; et al.",Instituto de Botânica,Instituto de Botânica,NA,"Baitello, JB",Ocotea aciphylla (Nees) Mez,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1089018177",Ocotea aciphylla (Nees) Mez,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1987","8","29",1987-08-29T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:53472,"1573",NA,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089018177",pt,UEC,BRA:UNICAMP:UEC:53472,Collection,"53472","Silva, AF; Menezes Silva, S",UNICAMP,Universidade Estadual de Campinas,"Árvore de até 20 m de altura, madeira aromática, casca e lenho creme, flores creme aromáticas.",NA,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1089018753",Ocotea aciphylla (Nees) Mez,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1985","10","8",1985-10-08T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:54356,"1258",Estrada do Turvo.,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089018753",pt,UEC,BRA:UNICAMP:UEC:54356,Collection,"54356","Silva, AF",UNICAMP,Universidade Estadual de Campinas,"Árvore até 15 m altura, flores creme, estames amarelos aromáticos, beira de estrada.",NA,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1089065318",Ocotea aciphylla (Nees) Mez,-23.075,-45.9375,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1985","10","10",1985-10-10T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:117466,"1290",Mata da represa.,São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089065318",pt,UEC,BRA:UNICAMP:UEC:117466,Collection,"117466","Silva, AF",UNICAMP,Universidade Estadual de Campinas,"Árvore de até 20 m, flores de cor creme aromáticas.",NA,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1090449519",Ocotea aciphylla (Nees) Mez,-23.075,-45.9375,"gass84,colmafu,inmano",bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T13:48:41Z,2021-03-30T12:31:53Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1985","10","8",1985-10-08T00:00:00Z,2020-07-23T15:09:32Z,2021-03-30T12:31:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,2a3c417c-d633-4838-8894-78094cfe5e49,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,BRA:CEPLAC:CEPEC:51129,"1258",Res. Florestal da Boa Vista.,SÃO JOSÉ DOS CAMPOS,CEPEC - Herbário do Centro de Pesquisas do Cacau,"1090449519",pt,CEPEC,BRA:CEPLAC:CEPEC:51129,Collection,"51129",A. F. Silva,Comissão Executiva do Plano da Lavoura Cacaueira,Comissão Executiva do Plano da Lavoura Cacaueira,NA,A. F. Silva,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/12/1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1090838316",Ocotea aciphylla (Nees) Mez,-23.075,-45.9375,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:04Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"1985","10","8",1985-10-08T00:00:00Z,2020-12-21T00:18:04Z,2021-04-08T12:09:04Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,BRA:UFV:VIC:10904,"1258","Flora da Reserva Florestal da Boa Vista, Estrada do turvo.",São José dos Campos,VIC - Herbário da Universidade Federal de Viçosa,"1090838316",pt,VIC,BRA:UFV:VIC:10904,Collection,"10904","Silva, A.F.",UFV,Universidade Federal de Viçosa,"Árvore de tae 15 m de altura, flores creme, estames aromaticos amrelos na beira de estrada.",NA,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.992538,-25.197304,"1927808810",Ocotea aciphylla (Nees) Mez,-25.197304,-47.992538,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:08Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1981","2","21",1981-02-21T00:00:00Z,NA,2021-03-30T13:07:08Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,02f04607-0bc0-4d75-bbf0-0683c23fbef9,"8138",Ilha do Cardoso,NA,Vascular plants,"1927808810",en,NY,02f04607-0bc0-4d75-bbf0-0683c23fbef9,PhysicalObject,"469356",K. Kubitzki,NY,NA,NA,NA,Ocotea aciphylla (Nees) Mez,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,Cananéia,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=82506,21 Feb 1981-23 Feb 1981,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,Mata de restinga,NA,sheet,NA,NA,NA,NA,NA,"54","52",NA,NA,NA,NA,NA,NA,NA,NA,"17256.57",2015-09-30T00:00:00Z,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"Google Maps (map data 2015), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.992538,-25.197304,"1929864793",Ocotea aciphylla (Nees) Mez,-25.197304,-47.992538,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:46Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1981","2","21",1981-02-21T00:00:00Z,NA,2021-03-30T13:06:46Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,94813f6a-43f6-49e6-9977-a0cc294b5dfb,"8138",Ilha do Cardoso,NA,Vascular plants,"1929864793",en,NY,94813f6a-43f6-49e6-9977-a0cc294b5dfb,PhysicalObject,"469355",K. Kubitzki,NY,NA,NA,NA,Ocotea aciphylla (Nees) Mez,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,Cananéia,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=82505,21 Feb 1981-23 Feb 1981,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,Mata de restinga,NA,sheet,NA,NA,NA,NA,NA,"54","52",NA,NA,NA,NA,NA,NA,NA,NA,"17256.57",2015-09-30T00:00:00Z,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"Google Maps (map data 2015), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.2181,-23.0903,"1090550302",Ocotea aciphylla (Nees) Mez,-23.0903,-47.2181,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,1971-02-14T00:00:00Z,NA,NA,NA,São Paulo,"1971","1","20",1971-01-20T00:00:00Z,2019-01-25T17:41:52Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:21424,s/nº,NA,Indaiatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090550302",pt,IAC,BRA:IAC:IAC:21424,Collection,"21424",H.F. Leitão Filho,IAC,Instituto Agronômico de Campinas,NA,J.J. Lui,Ocotea aciphylla (Nees) Mez,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"1928707512",Ocotea aciphylla (Nees) Mez,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:01Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1946","6","26",1946-06-26T00:00:00Z,NA,2021-03-30T13:07:01Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,426cb25d-bcf7-43bc-950a-cf4016ace4f0,"3225","Sao Paulo, Jardim Botanico",NA,Vascular plants,"1928707512",en,NY,426cb25d-bcf7-43bc-950a-cf4016ace4f0,PhysicalObject,"469353",M. Kuhlmann,NY,NA,NA,M. Kuhlmann,Ocotea aciphylla (Nees) Mez,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,Sao Paulo,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=82482,26 Jun 1946,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,sheet,NA,NA,NA,NA,NA,"17","17",NA,NA,NA,NA,NA,NA,NA,NA,"1336.57",2016-03-23T00:00:00Z,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"1930095477",Ocotea aciphylla (Nees) Mez,-23.646109,-46.618358,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:25Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"1946","6","26",1946-06-26T00:00:00Z,NA,2021-03-30T13:07:25Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,a4a9878d-3da9-4d3e-953c-7e8c9db161b1,"3225","Sao Paulo, Jardim Botanico",NA,Vascular plants,"1930095477",en,NY,a4a9878d-3da9-4d3e-953c-7e8c9db161b1,PhysicalObject,"469354",M. Kuhlmann,NY,NA,NA,M. Kuhlmann,Ocotea aciphylla (Nees) Mez,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,ICN,Sao Paulo,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=82483,26 Jun 1946,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,NA,sheet,NA,NA,NA,NA,NA,"17","17",NA,NA,NA,NA,NA,NA,NA,NA,"1336.57",2016-03-23T00:00:00Z,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
