X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,institutionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,collectionKey,geodeticDatum,elevation,elevationAccuracy,otherCatalogNumbers,fieldNotes,continent,references,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,habitat,verbatimElevation,georeferenceSources,created,associatedSequences,higherClassification,taxonID,nomenclaturalStatus,bibliographicCitation,individualCount,georeferencedDate,georeferenceProtocol,coordinateUncertaintyInMeters,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,fieldNumber,rights,identificationQualifier,accessRights,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,dynamicProperties,datasetID,taxonRemarks,organismID,locationID,verbatimCoordinateSystem,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,identificationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.932778,-22.836944,"1089050619",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1997","6","22",1997-06-22T00:00:00Z,2019-08-20T13:25:27Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:97669,"256",Sub-distrito de Souzas. Floresta estacio,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089050619",pt,UEC,BRA:UNICAMP:UEC:97669,Collection,"97669","Santos, K",UNICAMP,Universidade Estadual de Campinas,"Fruto, Interior da mata. Árvore, 8 m de altura. Frutos maduros abertos",NA,Esenbeckia leiocarpa Engl.,-22.836944,-46.932778,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.109167,-22.829167,"1089058264",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1996","5","25",1996-05-25T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:108212,"220",Reserva Municipal de Santa Genebra.,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089058264",pt,UEC,BRA:UNICAMP:UEC:108212,Collection,"108212","Grombone-Guaratini, MT; Galvão, JC; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore com cerca de 7m de altura; frutos imaturos verdes e maduros acastanhados.","Grambone-Guaratini, MT",Esenbeckia leiocarpa Engl.,-22.829167,-47.109167,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47,-22.783333,"1089108080",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1996","7","20",1996-07-20T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:171921,"310","Mata Furnas (Fragmento P2); área total: 13,2ha.",Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089108080",pt,UEC,BRA:UNICAMP:UEC:171921,Collection,"171921","Santos, K; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura total: 6,5m; altura do fuste: 2,5m; PAP: 44cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual, -658 msm.",NA,Esenbeckia leiocarpa Engl.,-22.783333,-47,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.109167,-22.829167,"1089058263",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1996","8","16",1996-08-16T00:00:00Z,2021-03-01T19:40:26Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:108214,"222",Reserva Municipal de Santa Genebra.,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089058263",pt,UEC,BRA:UNICAMP:UEC:108214,Collection,"108214","Guaratini, MTG; Galvão, JC; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore com cerca de 7m de altura; frutos imaturos verdes e maduros acastanhados.","Guaratini, MTG",Esenbeckia leiocarpa Engl.,-22.829167,-47.109167,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.058333,-22.829167,"1089058255",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1996","11","7",1996-11-07T00:00:00Z,2019-08-20T13:25:27Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:108213,"221",Reserva Municipal de Santa Genebra,Campinas,UEC - Herbário da Universidade Estadual de Campinas,"1089058255",pt,UEC,BRA:UNICAMP:UEC:108213,Collection,"108213","Grombone-Guaratini, MT; Belinello, R; Galvão, JC",UNICAMP,Universidade Estadual de Campinas,"Flor, Árvore com cerca de 7 m de altura, flores",NA,Esenbeckia leiocarpa Engl.,-22.829167,-48.058333,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.5,-22.25,"1089038296",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2003-01-01T00:00:00Z,São Paulo,"1995","12","21",1995-12-21T00:00:00Z,2021-02-12T13:04:34Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:80740,FP98,Est. Ecológica dos Caetetus,Gália,UEC - Herbário da Universidade Estadual de Campinas,"1089038296",pt,UEC,BRA:UNICAMP:UEC:80740,Collection,"80740","Passos, FC",UNICAMP,Universidade Estadual de Campinas,"Flor, Árvore for amarelo esverdeada","Pirani, JR",Esenbeckia leiocarpa Engl.,-22.25,-49.5,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"1089033034",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1994","4","14",1994-04-14T00:00:00Z,2019-08-20T13:25:27Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:73481,"5696",Faz. Cambuhy. Mata mesófila semidecídua,Matão,UEC - Herbário da Universidade Estadual de Campinas,"1089033034",pt,UEC,BRA:UNICAMP:UEC:73481,Collection,"73481","Souza, VC; Sakuragui, CM; Rodrigues, RR; Moraes, PLR",UNICAMP,Universidade Estadual de Campinas,"Fruto, Árvore, ca 15m alt, frutos imaturos verde-claros",NA,Esenbeckia leiocarpa Engl.,-21.620833,-48.558056,a995cf02-345c-46db-8674-3415572615a6,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"1423933877",Esenbeckia leiocarpa Engl.,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,NA,São Paulo,"1994","4","14",1994-04-14T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1185413,"5696",Fazenda Cambuhy,Matão,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423933877",NA,RB,urn:catalog:JBRJ:RB:1185413,Physical Object,RB01185413,"V.C. Souza; R.R. Rodrigues; C.M. Sakuragui",JBRJ,NA,NA,R.R. Rodrigues,Esenbeckia leiocarpa Engl.,-21.620833,-48.558056,NA,WGS84,"600",NA,RB 664179,Mata Mesófila Semidecídua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"1840927554",Esenbeckia leiocarpa Engl.,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,1994-05-01T00:00:00Z,São Paulo,"1994","4","14",1994-04-14T00:00:00Z,2019-11-13T14:30:52Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:95942,"5696",NA,Matão,SPF - Herbário da Universidade de São Paulo,"1840927554",pt,SPF,BRA:USP:SPF:95942,Collection,"95942","Souza, VC",USP,Universidade de São Paulo,NA,"Rodrigues, RR",Esenbeckia leiocarpa Engl.,-21.620833,-48.558056,NA,WGS84,"600","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"2452874764",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,2002-01-01T00:00:00Z,São Paulo,"1994","4","14",1994-04-14T00:00:00Z,2019-11-21T13:18:45Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,TRUE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:292960,"5696",Fazenda Cambuhy.,Matão,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452874764",pt,SP,BRA:IBT:SP:292960,Collection,"292960","Souza, VC; et al.",Instituto de Botânica,Instituto de Botânica,NA,"Pirani, JR",Esenbeckia leiocarpa Engl.,-21.620833,-48.558056,ef48401a-d9e5-467c-b40a-0146618d38de,WGS84,"600","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.7147,-23.1019,"1090557217",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,1995-10-07T00:00:00Z,São Paulo,"1994","7","19",1994-07-19T00:00:00Z,2019-01-25T17:37:00Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:29125,"472","IAC, Estação Experimental",Tietê,IAC - Herbário do Instituto Agronômico de Campinas,"1090557217",pt,IAC,BRA:IAC:IAC:29125,Collection,"29125",L.C. Bernacci et al.,IAC,Instituto Agronômico de Campinas,NA,S.L. Jung-Mendaçolli,Esenbeckia leiocarpa Engl.,-23.1019,-47.7147,cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.763056,-22.592222,"1423933905",Esenbeckia leiocarpa Engl.,"cdround,gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:34Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,1994-01-01T00:00:00Z,São Paulo,"1994","8","2",1994-08-02T00:00:00Z,NA,2021-04-06T14:39:34Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1185410,"2775",Mata da Glória,Charqueada,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423933905",NA,RB,urn:catalog:JBRJ:RB:1185410,Physical Object,RB01185410,"K.D. Barreto; G.D. Fernandes; J. Gouveia",JBRJ,NA,NA,"R.R. Rodrigues; V.C. Souza; L. Capellari Jr.",Esenbeckia leiocarpa Engl.,-22.592222,-47.763056,NA,WGS84,NA,NA,RB 664176,Mata Mesófila Semidecídua. Borda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.9753,-23.0297,"1090557418",Esenbeckia leiocarpa Engl.,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,1994-11-25T00:00:00Z,São Paulo,"1994","11","23",1994-11-23T00:00:00Z,2019-01-25T17:37:00Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:29428,"696",Represa 1,Vinhedo,IAC - Herbário do Instituto Agronômico de Campinas,"1090557418",pt,IAC,BRA:IAC:IAC:29428,Collection,"29428",S.L. Jung-Mendaçolli et al.,IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci & R.B. Torres,Esenbeckia leiocarpa Engl.,-23.0297,-46.9753,cb38d6b5-89fd-4aac-9ea7-7d37201df368,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.13333,-22.83333,"1258387336",Esenbeckia leiocarpa Engl.,"gass84,osiic,ambcol,inmafu",7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2021-04-13T10:49:47Z,2021-04-13T11:22:11Z,"168",90fd6680-349f-11d8-aa2d-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5592987","6","7707728","220","933","2396","3190391","5592987","5592987",Esenbeckia leiocarpa Engl.,Plantae,Tracheophyta,Sapindales,Rutaceae,Esenbeckia,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,SPECIES,ACCEPTED,VU,1987-01-01T00:00:00Z,São Paulo,"1985","1","4",1985-01-04T00:00:00Z,NA,2021-04-13T11:22:11Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,1be3aa67-8f90-4309-92f4-bd55426a8c09,FALSE,Magnoliopsida,BR,none,none,Brazil,Missouri Botanical Garden,urn:catalog:MO:Tropicos:118240,Gentry 49170,"SANTA GENEBRA: UNICAMP Forest Reserve, near Campinas, Betel. Transect 1.",NA,Tropicos,"1258387336",NA,MO,urn:catalog:MO:Tropicos:118240,PhysicalObject,"118240",Alwyn H. Gentry|Elsa M. Zardini,MO,MOBOT,NA,R.E. Gereau,Esenbeckia leiocarpa Engl.,-22.83333,-47.13333,NA,WGS84,"600",NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,ICNafp,NA,NA,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,"28101614",No opinion,http://www.tropicos.org/Specimen/118240,"5",NA,NA,NA,NA,NA,85-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
