X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,name,elevation,elevationAccuracy,continent,collectionKey,occurrenceRemarks,gadm,institutionKey,habitat,higherGeography,georeferenceProtocol,eventRemarks,higherClassification,otherCatalogNumbers,fieldNotes,verbatimEventDate,institutionID,taxonID,datasetID,identificationID,typeStatus,nomenclaturalCode,organismID,locationID,accessRights,collectionID,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,individualCount,coordinateUncertaintyInMeters,references,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,rights,startDayOfYear,http...unknown.org.recordEnteredBy,georeferenceSources,fieldNumber,verbatimLocality,preparations,previousIdentifications,infraspecificEpithet,dynamicProperties,reproductiveCondition,county,nomenclaturalStatus,bibliographicCitation,identificationRemarks,verbatimElevation,endDayOfYear,lifeStage,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,typifiedName,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,informationWithheld,created,associatedSequences,georeferencedDate,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0711,-23.4339,"1090574963",Eugenia vattimoana Mattos,-23.4339,-45.0711,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416778","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,vattimoana,SPECIES,SYNONYM,NA,2018-07-08T00:00:00Z,São Paulo,"2006","12","6",2006-12-06T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:48071,"4314","IAC, Estação Experimental (Horto), beira do rio Ipiranguinha",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090574963",pt,IAC,BRA:IAC:IAC:48071,Collection,"48071","L.C. Bernacci; F.R.G. Amaral & J.A.M.A. Gomes",IAC,Instituto Agronômico de Campinas,M.E.G. Sobral,Eugenia vattimoana Mattos,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.411667,-23.035,"1086901202",Eugenia brevistyla D.Legrand,-23.035,-46.411667,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2015-04-15T00:00:00Z,Sp,"2003","9","5",2003-09-05T00:00:00Z,2021-03-04T18:45:21Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:32384,"1255",P.E.Xixová-Japuí,São Vicente,SPSF - Herbário Dom Bento José Pickel,"1086901202",pt,SPSF,BRA:IF:SPSF:32384,Collection,"32384",J.A.Pastore & C.Moura,IF,Instituto Florestal,A.Giaretta,Eugenia brevistyla D.Legrand,NA,NA,SOUTH_AMERICA,835c4b58-e96d-49cc-b711-0f3de04547c0,"COLETA: Árvore 15m de altura, tronco ritidoma, flores cremes e frutos imaturos verdes; resquício de sépalas de cor avermelhada.; GEOGRAFIA: Trilha da Pedreira, primeiro acesso após o mirante, topo de morro.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.968889,-24.0675,"2005001303",Eugenia brevistyla D.Legrand,-24.0675,-47.968889,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:31Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2013-01-01T00:00:00Z,São Paulo,"2002","4","20",2002-04-20T00:00:00Z,2019-11-13T14:26:42Z,2021-03-30T09:57:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:225789,"238",Parque Estadual Carlos Botelho,São Miguel Arcanjo,SPF - Herbário da Universidade de São Paulo,"2005001303",pt,SPF,BRA:USP:SPF:225789,Collection,"225789","Savassi-Coutinho, AP",USP,Universidade de São Paulo,"Sobral, M",Eugenia brevistyla D.Legrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.083333,-24.233333,"1095359546",Calycorectes australis D.Legrand,-24.233333,-48.083333,"gass84,incomis,diffown",2273e40d-26c2-4959-aea2-b6abcce16d09,04481953-6112-489f-bb8d-9703d787e3ea,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T15:06:13Z,2021-03-30T10:00:48Z,"238",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,NA,Sp,"2000","12","13",2000-12-13T00:00:00Z,2021-02-08T15:43:45Z,2021-03-30T10:00:48Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ICN - Herbário do Instituto de Ciências Naturais,BRA:UFRGS:ICN:178513,"209",Parque Intervales-Base Saibadela,Sete Barras,ICN - Herbário do Instituto de Ciências Naturais,"1095359546",pt,ICN,BRA:UFRGS:ICN:178513,Collection,"178513","Guilherme, FAG",UFRGS,Universidade Federal do Rio Grande do Sul,"Guilherme, FAG",Calycorectes australis D.Legrand,NA,NA,SOUTH_AMERICA,NA,"árvore, aprox. 11 m de altura, frutosverdes com resto de cálice verde e frutos maduros com cores variando desde o vermelho até o roxo; floresta atlântica de terras baixas, ambiente sombreado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675,"1089073614",Calycorectes australis D.Legrand,-24.675,-47.876944,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,NA,São Paulo,"1996","9","21",1996-09-21T00:00:00Z,2021-03-01T19:36:02Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128757,"892",Propriedade de Antonio Povinski,Pariquera-Açu,UEC - Herbário da Universidade Estadual de Campinas,"1089073614",pt,UEC,BRA:UNICAMP:UEC:128757,Collection,"128757","Ivanauskas, NM",UNICAMP,Universidade Estadual de Campinas,"Ivanauskas, NM",Calycorectes australis D.Legrand,NA,NA,NA,a995cf02-345c-46db-8674-3415572615a6,"Árvore de 20m. Flores brancas, perfumadas. Indivíduo 139D do levantamento fitossociológico.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.8811,-24.715,"1090570486",Eugenia vattimoana Mattos,-24.715,-47.8811,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416778","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,vattimoana,SPECIES,SYNONYM,NA,2012-06-21T00:00:00Z,São Paulo,"1996","9","21",1996-09-21T00:00:00Z,2020-11-23T14:39:09Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43596,"892",propriedade de Antônio Povinski,Pariquera-Açu,IAC - Herbário do Instituto Agronômico de Campinas,"1090570486",pt,IAC,BRA:IAC:IAC:43596,Collection,"43596",N.M. Ivanauskas,IAC,Instituto Agronômico de Campinas,M.E.G. Sobral,Eugenia vattimoana Mattos,NA,NA,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,indivíduo 139D do levantamento fitossociológico,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.866667,-24.666667,"1424449400",Calycorectes australis D.Legrand,-24.666667,-47.866667,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:33Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,NA,São Paulo,"1996","9","21",1996-09-21T00:00:00Z,NA,2021-04-06T14:39:33Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:782149,"892",Propriedade de Antônio Povinski.,Pariquera-Açu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424449400",NA,RB,urn:catalog:JBRJ:RB:782149,Physical Object,RB00782149,N. M. Ivanauskas,JBRJ,NA,N. M. Ivanauskas,Calycorectes australis D.Legrand,NA,NA,NA,NA,"Árvore ca 20m, flores brancas, perfumadas. Indivíduo 139D do levantamento fitossociológico",NA,NA,NA,NA,NA,NA,NA,RB 575186,Floresta Atlântica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"1801145311",Calycorectes australis D.Legrand,-24.675833,-47.876944,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3178267","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Calycorectes,australis,SPECIES,SYNONYM,EN,NA,São Paulo,"1996","9","21",1996-09-21T00:00:00Z,2019-10-03T13:04:05Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:5331,"892",Propriedade de Antonio Povinski. Floresta Atlânica.,Pariquera-Açu,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801145311",pt,SORO,BRA:UFSCAR:SORO:5331,Collection,"5331",NA,UFSCar,Universidade Federal de São Carlos,NA,Calycorectes australis D.Legrand,NA,NA,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,"Árvore de 20 m. Flores brancas,perfumadas. Índividuo 139 D do levantamento fitossociológico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"2452902347",Eugenia brevistyla D.Legrand,-24.675833,-47.876944,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:16Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2017-10-01T00:00:00Z,São Paulo,"1996","9","21",1996-09-21T00:00:00Z,2019-11-21T13:11:22Z,2021-04-12T14:22:16Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:334073,"892",Propriedade de Antonio Povinski,Pariquera-Açu,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452902347",pt,SP,BRA:IBT:SP:334073,Collection,"334073","Ivanauskas, NM",Instituto de Botânica,Instituto de Botânica,"Giaretta, A",Eugenia brevistyla D.Legrand,NA,NA,NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"1087720043",Eugenia brevistyla D.Legrand,-24.608333,-47.885,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,"1995","7","20",1995-07-20T00:00:00Z,2019-10-03T13:04:10Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:2508,"246",Estação Experimental do IAC,Pariquera-Açu,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1087720043",pt,SORO,BRA:UFSCAR:SORO:2508,Collection,"2508",NA,UFSCar,Universidade Federal de São Carlos,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"1423908433",Eugenia brevistyla D.Legrand,-24.608333,-47.885,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:35Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2011-02-14T00:00:00Z,São Paulo,"1995","7","20",1995-07-20T00:00:00Z,NA,2021-04-06T14:39:35Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:1116806,"246",Estação Experimental do IAC,Pariquera-Açu,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1423908433",NA,RB,urn:catalog:JBRJ:RB:1116806,Physical Object,RB01116806,N.M. Ivanauskas,JBRJ,NA,D.S. Gissi,Eugenia brevistyla D.Legrand,NA,NA,NA,NA,"Árvore de 11m. Casca externa marrom, descamante e placas. Flores em botão",NA,NA,NA,NA,NA,NA,NA,RB 647893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"1801145261",Eugenia brevistyla D.Legrand,-24.608333,-47.885,"gass84,colmafu,inmano",e1278068-7d2d-44e0-8274-a46ae6ebf957,69e3ffff-c8fa-43a5-8d76-0c24261df2d7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:18Z,2021-04-08T12:17:25Z,"267",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,NA,São Paulo,"1995","7","20",1995-07-20T00:00:00Z,2019-10-03T13:04:10Z,2021-04-08T12:17:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,BRA:UFSCAR:SORO:5323,"246",Estação experimental IAC. Mata Atlântica.,Pariquera-Açu,SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade,"1801145261",pt,SORO,BRA:UFSCAR:SORO:5323,Collection,"5323",NA,UFSCar,Universidade Federal de São Carlos,NA,Eugenia brevistyla D.Legrand,NA,NA,NA,9351dbb9-194e-4cf3-8ad2-774ee7efc326,"Árvore de 11m. Casca externa marrom, descamante em placas. Flores em botão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.706556,-22.384917,"2452873468",Eugenia brevistyla D.Legrand,-22.384917,-46.706556,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5416681","6","7707728","220","690","5014","3177662","5416681","5416681",Eugenia brevistyla D.Legrand,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eugenia,Eugenia brevistyla,Eugenia,brevistyla,SPECIES,ACCEPTED,NA,2017-10-01T00:00:00Z,São Paulo,"1994","1","22",1994-01-22T00:00:00Z,2019-11-21T13:11:22Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:291160,"1840",Fazenda Bom Retiro,Itapira,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452873468",pt,SP,BRA:IBT:SP:291160,Collection,"291160","Barreto, KD; Fernandes, GD; Vitti, FX",Instituto de Botânica,Instituto de Botânica,"Giaretta, A",Eugenia brevistyla D.Legrand,NA,NA,NA,ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
