X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,name,dateIdentified,institutionKey,identifiedBy,otherCatalogNumbers,fieldNotes,occurrenceRemarks,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,geodeticDatum,references,created,associatedSequences,higherClassification,taxonID,individualCount,coordinateUncertaintyInMeters,continent,georeferencedDate,institutionID,georeferencedBy,georeferenceProtocol,county,verbatimLocality,disposition,collectionID,georeferenceSources,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,verbatimCoordinateSystem,locationID,organismRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,higherGeography,preparations,accessRights,nomenclaturalStatus,nomenclaturalCode,identificationQualifier,bibliographicCitation,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,endDayOfYear,startDayOfYear,verbatimEventDate,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,typeStatus,fieldNumber,previousIdentifications,organismID,datasetID,habitat,typifiedName,dynamicProperties,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7725,-23.663056,"1676471561",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1993","9","29",1993-09-29T00:00:00Z,2019-11-13T14:31:20Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121052,"421",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1676471561",pt,SPF,BRA:USP:SPF:121052,Collection,"121052","Garcia, RJF",USP,Universidade de São Paulo,Xylosma glaberrimum Sleumer,1995-01-01T00:00:00Z,NA,"Garcia, RJF",NA,NA,NA,-23.663056,-46.7725,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"1676471560",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1993","11","10",1993-11-10T00:00:00Z,2019-11-13T14:31:20Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,FALSE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:121053,"432",Parque Santo Dias,São Paulo,SPF - Herbário da Universidade de São Paulo,"1676471560",pt,SPF,BRA:USP:SPF:121053,Collection,"121053","Garcia, RJF",USP,Universidade de São Paulo,Xylosma glaberrimum Sleumer,1995-01-01T00:00:00Z,NA,"Garcia, RJF",NA,NA,NA,-23.663056,-46.7725,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.9972,-23.8783,"1090565042",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1990","6","12",1990-06-12T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:38119,"105",Parque Estadual Carlos Botelho,São Miguel Arcanjo,IAC - Herbário do Instituto Agronômico de Campinas,"1090565042",pt,IAC,BRA:IAC:IAC:38119,Collection,"38119",P.L.R. Moraes,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2018-01-26T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-23.8783,-47.9972,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"1090569431",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:53Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1988","8","6",1988-08-06T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:42566,"412","Picinguaba, trilha do Morro do Corsário em direção ao mangue",Ubatuba,IAC - Herbário do Instituto Agronômico de Campinas,"1090569431",pt,IAC,BRA:IAC:IAC:42566,Collection,"42566",J.E.L.S. Ribeiro et al.,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2004-09-06T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-23.4339,-45.0711,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"1090573208",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1984","7","22",1984-07-22T00:00:00Z,2019-06-24T11:13:59Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46313,"208","Parque Estadual da Ilha do Cardoso, Rio Canjoca",Cananéia,IAC - Herbário do Instituto Agronômico de Campinas,"1090573208",pt,IAC,BRA:IAC:IAC:46313,Collection,"46313",S. Romaniuc Neto & M. Kirizawa,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1996-09-22T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-25.0147,-47.9267,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"1090573201",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1984","8","21",1984-08-21T00:00:00Z,2019-06-24T11:13:59Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46314,"195",Parque Estadual da Ilha do Cardoso,Cananéia,IAC - Herbário do Instituto Agronômico de Campinas,"1090573201",pt,IAC,BRA:IAC:IAC:46314,Collection,"46314",S. Romaniuc Neto & M. Kirizawa,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2004-10-21T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,Nome vulgar: Figueira mata-pau,-25.0147,-47.9267,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.5553,-24.7081,"1090565778",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:56Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1983","8","27",1983-08-27T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:38896,"822",Estação Ecológica de Juréia,Iguape,IAC - Herbário do Instituto Agronômico de Campinas,"1090565778",pt,IAC,BRA:IAC:IAC:38896,Collection,"38896",J.R. Pirani,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2004-08-27T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,E. Ramos & R.B. Torres,NA,NA,NA,-24.7081,-47.5553,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"1090573187",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1983","9","15",1983-09-15T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46312,"945","Ilha do Cardoso, morro marginal ao rio Canjoca",Cananéia,IAC - Herbário do Instituto Agronômico de Campinas,"1090573187",pt,IAC,BRA:IAC:IAC:46312,Collection,"46312",F. Barros,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1985-05-16T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-25.0147,-47.9267,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"1090573202",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1981","11","10",1981-11-10T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46315,"16","Ilha do Cardoso, Cachoeira do Engenho",Cananéia,IAC - Herbário do Instituto Agronômico de Campinas,"1090573202",pt,IAC,BRA:IAC:IAC:46315,Collection,"46315",J.B. Baitello,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1996-09-10T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-25.0147,-47.9267,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-45.8464,-23.5322,"1090561919",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:50Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1959","6","10",1959-06-10T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:50Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:34701,"867",Boracéia,Salesópolis,IAC - Herbário do Instituto Agronômico de Campinas,"1090561919",pt,IAC,BRA:IAC:IAC:34701,Collection,"34701",O. Handro,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,2004-09-10T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,R.B. Torres,NA,NA,NA,-23.5322,-45.8464,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-45.886229,-23.65179,"1930393310",Xylosma glaberrimum Sleumer,"txmatfuz,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:43Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1959","6","10",1959-06-10T00:00:00Z,NA,2021-03-30T13:06:43Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,FALSE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,b9b2fef1-1d76-4fae-9e93-2a66e1f356ba,"867","Salesopolis, Boraceia",NA,Vascular plants,"1930393310",en,NY,b9b2fef1-1d76-4fae-9e93-2a66e1f356ba,PhysicalObject,"375955",O. Handro,NY,NA,Xylosma glaberrimum Sleumer,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,E. A. da Anunciação,NA,NA,NA,-23.65179,-45.886229,NA,NA,WGS84,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=344690,NA,NA,NA,NA,NA,"6246.57",SOUTH_AMERICA,2016-04-25,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,"Georeferencing Quick Reference Guide, Version 2012",Salesópolis,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,sheet,NA,NA,ICN,NA,NA,NA,"16","16",10 Jun 1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090573198",Xylosma glaberrimum Sleumer,"gass84,txmatfuz,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:52Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1945","5","29",1945-05-29T00:00:00Z,2019-01-25T17:46:48Z,2021-03-30T09:40:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:46316,s/nº,Horto Florestal,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090573198",pt,IAC,BRA:IAC:IAC:46316,Collection,"46316",B.J. Pickel,IAC,Instituto Agronômico de Campinas,Xylosma glaberrimum Sleumer,1994-07-29T00:00:00Z,841aebec-2beb-4b59-96f1-fdf9d91ccff8,J.A. Pastore,NA,NA,NA,-23.5475,-46.6361,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"1927831433",Xylosma glaberrimum Sleumer,"txmatfuz,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:21Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5792713","6","7707728","220","1414","6664","2874117","5792713","5792713",Xylosma glaberrimum Sleumer,Plantae,Tracheophyta,Malpighiales,Salicaceae,Xylosma,Xylosma glaberrimum,Xylosma,glaberrimum,SPECIES,ACCEPTED,DD,São Paulo,"1935","6","16",1935-06-16T00:00:00Z,NA,2021-03-30T13:06:21Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,TRUE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,047b0ac6-fc31-43e9-aa88-20d6bc10f555,"33522","Jardim Botanico, S. Paulo.",NA,Vascular plants,"1927831433",en,NY,047b0ac6-fc31-43e9-aa88-20d6bc10f555,PhysicalObject,"108204",F. C. Hoehne,NY,NA,Xylosma glaberrimum Sleumer,1975-01-01T00:00:00Z,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,H. O. Sleumer,NA,NA,NA,-23.646109,-46.618358,NA,NA,WGS84,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=344689,NA,NA,NA,NA,NA,"1336.57",SOUTH_AMERICA,2016-03-22,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,"Georeferencing Quick Reference Guide, Version 2012",Sao Paulo,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,sheet,NA,NA,ICN,NA,NA,NA,"16","16",16 Jun 1935,NA,ISOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sem subset: checar ortografia FB/GBIF,"35",São Paulo,SP,Sudeste
