X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,elevation,elevationAccuracy,continent,recordNumber,gadm,institutionKey,references,http...unknown.org.recordId,county,taxonID,rights,startDayOfYear,higherClassification,collectionID,otherCatalogNumbers,fieldNotes,created,associatedSequences,dynamicProperties,individualCount,establishmentMeans,infraspecificEpithet,verbatimEventDate,higherGeography,georeferenceRemarks,previousIdentifications,verbatimElevation,georeferenceSources,identificationQualifier,habitat,institutionID,datasetID,identificationID,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,coordinateUncertaintyInMeters,georeferencedBy,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,preparations,identificationRemarks,endDayOfYear,georeferenceProtocol,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,fieldNumber,verbatimLocality,taxonRemarks,organismID,locationID,accessRights,disposition,reproductiveCondition,eventRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,island,verbatimCoordinateSystem,associatedTaxa,waterBody,islandGroup,verbatimTaxonRank,georeferencedDate,locationAccordingTo,parentNameUsage,verbatimSRS,typeStatus,vernacularName,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,locationRemarks,organismRemarks,geologicalContextID,eventID,projectId,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.586389,-24.331389,"1086911657",Ilex paraguariensis A.St.-Hil.,-24.331389,-48.586389,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,Sp,"2009","9","6",2009-09-06T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43173,Parque Estadual Turistico do Alto Ribeira,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086911657",pt,SPSF,BRA:IF:SPSF:43173,Collection,"43173",F.M.Souza & N.M.Ivanauskas & D.Souza & A.A.Silva,IF,Instituto Florestal,"COLETA: Arvoreta, 4,5m. Flores brancas.; GEOGRAFIA: Núcleo Areado, Trilha do Ribeirão Bonito, Floresta Ombrófila Densa Montana.;",G.A.D.C. Franco,Ilex paraguariensis A.St.-Hil.,"883","0",SOUTH_AMERICA,"1176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.598611,-24.337222,"1086911684",Ilex paraguariensis A.St.-Hil.,-24.337222,-48.598611,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,Sp,"2009","9","5",2009-09-05T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43172,Parque Estadual Turistico do Alto Ribeira,Iporanga,SPSF - Herbário Dom Bento José Pickel,"1086911684",pt,SPSF,BRA:IF:SPSF:43172,Collection,"43172",F.M.Souza & N.M.Ivanauskas & D.Souza & A.A.Silva,IF,Instituto Florestal,"COLETA: Árvore, 9m. Flores brancas.; GEOGRAFIA: Núcleo Areado, Trilha da Serra do Facão, Divisa entre PETAR e a propriedade de Iara Pesec, Floresta Ombrófila Densa Montana.;",G.A.D.C. Franco,Ilex paraguariensis A.St.-Hil.,"904","0",SOUTH_AMERICA,"1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.586389,-24.331389,"1094902071",Ilex paraguariensis A.St.-Hil.,-24.331389,-48.586389,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:30Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,NA,São Paulo,"2009","9","6",2009-09-06T00:00:00Z,2019-10-07T12:10:53Z,2021-04-08T12:39:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:185000,"Parque Estadual Turístico do Alto Ribeira, Núcleo Areado, Trilha do Ribeirão Bonito.",Iporanga,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1094902071",pt,HUEFS,BRA:UEFS:HUEFS:185000,Collection,"185000","Souza, F.M.",UEFS,Universidade Estadual de Feira de Santana,Floresta Ombrófila Densa Montana.,NA,Ilex paraguariensis A.St.-Hil.,"883","0",NA,"1176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.586389,-24.331389,"2464874565",Ilex paraguariensis A.St.-Hil.,-24.331389,-48.586389,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:05Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,São Paulo,"2009","9","6",2009-09-06T00:00:00Z,2020-11-12T19:58:04Z,2021-04-08T12:18:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:48888,"Parque Estadual Turístico Alto Ribeira, Núcleo Areado, trilha do Ribeirão Bonito",Iporanga,FUEL - Herbário da Universidade Estadual de Londrina,"2464874565",pt,FUEL,BRA:UEL:FUEL:48888,Collection,"48888","Souza, FM; Ivanauskas, NM; D. de Souza; Silva, AA",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Franco, GADC",Ilex paraguariensis A.St.-Hil.,"883","0",NA,"1176",NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.603056,-24.398611,"1086911673",Ilex paraguariensis A.St.-Hil.,-24.398611,-48.603056,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:42Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,Sp,"2009","12","8",2009-12-08T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:43174,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,Apiaí,SPSF - Herbário Dom Bento José Pickel,"1086911673",pt,SPSF,BRA:IF:SPSF:43174,Collection,"43174",R.L.Miashike & N.M.Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado,IF,Instituto Florestal,"COLETA: Árvore, 5m. Frutos imaturos verdes.; GEOGRAFIA: Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos, Floresta Ombrófila Densa Aluvial.;",G.A.D.C. Franco,Ilex paraguariensis A.St.-Hil.,"821","0",SOUTH_AMERICA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.603056,-24.398611,"2464873177",Ilex paraguariensis A.St.-Hil.,-24.398611,-48.603056,"gass84,colmafu,inmafu",78dcee36-b0a2-4679-802d-bc0b5016518b,eec37c7c-2dce-440e-8de1-966214931e74,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:40Z,2021-04-08T12:18:05Z,"254",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2010-01-29T00:00:00Z,São Paulo,"2009","12","8",2009-12-08T00:00:00Z,2020-11-12T19:58:04Z,2021-04-08T12:18:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,f817d0ad-f92a-43d3-a82c-f0d1e1d39b2c,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,FUEL - Herbário da Universidade Estadual de Londrina,BRA:UEL:FUEL:48898,"Parque Estadual Turístico Alto Ribeira, Núcleo Caboclos, estrada de terra entre a guarita dos vigilantes e o núcleo caboclos",Iporanga,FUEL - Herbário da Universidade Estadual de Londrina,"2464873177",pt,FUEL,BRA:UEL:FUEL:48898,Collection,"48898","Miashike, RL; et al.",Universidade Estadual de Londrina,Universidade Estadual de Londrina,NA,"Franco, GADC",Ilex paraguariensis A.St.-Hil.,"821","0",NA,"73",NA,515c3a20-01fa-4794-9e5c-4a5d888b9f79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744832",Ilex paraguariensis A.St.-Hil.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,NA,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-03-01T19:22:31Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200174,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744832",pt,UEC,BRA:UNICAMP:UEC:200174,Collection,"200174","Padgurschi, MCG; Belinello, R",UNICAMP,Universidade Estadual de Campinas,Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=1,NA,Ilex paraguariensis A.St.-Hil.,"1017.5","27.5",NA,M972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.780556,-23.529167,"1086907837",Ilex paraguariensis A.St.-Hil.,-23.529167,-48.780556,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2008-01-29T00:00:00Z,Sp,"2008","1","29",2008-01-29T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39200,Estação Ecológica de Paranapanema,Paranapanema,SPSF - Herbário Dom Bento José Pickel,"1086907837",pt,SPSF,BRA:IF:SPSF:39200,Collection,"39200",R.Cielo-Filho & J.B.Baitello & C.R.Lima,IF,Instituto Florestal,"COLETA: Frutos maduros vinaceo, 3m.; GEOGRAFIA: Proximidades do Açude.;",J.B.Baitello,Ilex paraguariensis A.St.-Hil.,"610","0",SOUTH_AMERICA,"623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.780556,-23.528889,"1932866866",Ilex paraguariensis A.St.-Hil.,-23.528889,-48.780556,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:32Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2008-01-01T00:00:00Z,São Paulo,"2008","1","29",2008-01-29T00:00:00Z,2019-11-13T14:15:34Z,2021-03-30T09:57:32Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:194577,Estação Ecológica de Paranapanema,Paranapanema,SPF - Herbário da Universidade de São Paulo,"1932866866",pt,SPF,BRA:USP:SPF:194577,Collection,"194577","Cielo-Filho, R",USP,Universidade de São Paulo,NA,"Baitello, JB",Ilex paraguariensis A.St.-Hil.,"610","0",NA,"623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.080278,-24.073611,"1086908214",Ilex paraguariensis A.St.-Hil.,-24.073611,-49.080278,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2008-03-03T00:00:00Z,Sp,"2008","2","27",2008-02-27T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39580,Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086908214",pt,SPSF,BRA:IF:SPSF:39580,Collection,"39580",A.P.Ribeiro & O.T. Aguiar & J.B.Baitello,IF,Instituto Florestal,"COLETA: Árvore 5 m, fruto maduro negro.; GEOGRAFIA: Trilha do Banhado.;",J.B.Baitello,Ilex paraguariensis A.St.-Hil.,"750","0",SOUTH_AMERICA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.073889,-24.076667,"1086909703",Ilex paraguariensis A.St.-Hil.,-24.076667,-49.073889,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2008-12-30T00:00:00Z,Sp,"2008","10","29",2008-10-29T00:00:00Z,2021-03-04T18:42:19Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:41115,Estação Ecológica,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086909703",pt,SPSF,BRA:IF:SPSF:41115,Collection,"41115",J.B.Baitello & C.R.Lima & R.Cielo-Filho,IF,Instituto Florestal,"COLETA: Arvoreta 5m, frutos imaturos.; GEOGRAFIA: Início da trilha 2.;",R.Cielo-Filho,Ilex paraguariensis A.St.-Hil.,"750","0",SOUTH_AMERICA,"2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"1089103509",Ilex paraguariensis A.St.-Hil.,-23.325556,-45.067778,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"5414252","6","7707728","220","7226638","6716","10792217","5414252","5414252",Ilex paraguariensis A.St.-Hil.,Plantae,Tracheophyta,Aquifoliales,Aquifoliaceae,Ilex,Ilex paraguariensis,Ilex,paraguariensis,SPECIES,ACCEPTED,2009-01-01T00:00:00Z,São Paulo,"2008",NA,NA,2008-01-01T00:00:00Z,2021-03-01T19:22:31Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:166685,PESM. Núcleo Santa Virgínia - Parcela K.,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1089103509",pt,UEC,BRA:UNICAMP:UEC:166685,Collection,"166685","Padgurschi, MCG; Tamashiro, JY; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"K1642 Árvore, ca. 18 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.","Tamashiro, JY",Ilex paraguariensis A.St.-Hil.,"1083","10",NA,"1512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
