X,Y,key,scientificName,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,gadm,collectionKey,isInCluster,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,decimalLatitude,decimalLongitude,geodeticDatum,locality,elevation,elevationAccuracy,institutionKey,otherCatalogNumbers,fieldNotes,institutionID,county,rights,nomenclaturalStatus,nomenclaturalCode,taxonID,bibliographicCitation,collectionID,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,individualCount,higherGeography,endDayOfYear,startDayOfYear,higherClassification,verbatimEventDate,georeferenceRemarks,previousIdentifications,georeferenceSources,datasetID,identificationID,typeStatus,preparations,georeferenceProtocol,eventRemarks,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,verbatimLocality,coordinateUncertaintyInMeters,references,identificationRemarks,georeferencedDate,organismID,locationID,accessRights,locationRemarks,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.25,-23.25,"1089063444",Sessea brasiliensis Toledo,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,NA,NA,São Paulo,"1998","7","14",1998-07-14T00:00:00Z,2021-03-01T19:41:35Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:115155,"812",Jundiaí,UEC - Herbário da Universidade Estadual de Campinas,"1089063444",pt,UEC,BRA:UNICAMP:UEC:115155,Collection,"115155","Leite, EC",UNICAMP,Universidade Estadual de Campinas,6 metros.,"Leite, EC",Sessea brasiliensis Toledo,-23.25,-46.25,WGS84,Reserva Biológica Municipal da Serra do Japi.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090570584",Sessea brasiliensis Toledo,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,1994-05-20T00:00:00Z,NA,São Paulo,"1994","5","20",1994-05-20T00:00:00Z,2020-04-07T19:32:07Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43720,"14",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090570584",pt,IAC,BRA:IAC:IAC:43720,Collection,"43720",R.C.O. Santos,IAC,Instituto Agronômico de Campinas,Coletado para estudos de associação com drosofilídeos,R.C.O. Santos,Sessea brasiliensis Toledo,-23.5475,-46.6361,WGS84,"Parque Estadua das Fontes do Ipiranga, Instituto de Botânica, trilha próxima à Seção de Ecologia",NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.466667,-23.583333,"1978401820",Sessea brasiliensis Toledo,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,2009-08-01T00:00:00Z,NA,São Paulo,"1994","5","25",1994-05-25T00:00:00Z,2019-11-13T14:32:09Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:97447,"487",São Paulo,SPF - Herbário da Universidade de São Paulo,"1978401820",pt,SPF,BRA:USP:SPF:97447,Collection,"97447","Garcia, RJF",USP,Universidade de São Paulo,NA,"Giacomin, LL",Sessea brasiliensis Toledo,-23.583333,-46.466667,WGS84,APA Parque e Fazenda do Carmo,"800","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.466667,-23.583333,"2452880462",Sessea brasiliensis Toledo,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,2009-08-01T00:00:00Z,NA,São Paulo,"1994","5","25",1994-05-25T00:00:00Z,2019-12-05T12:46:16Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,ef48401a-d9e5-467c-b40a-0146618d38de,TRUE,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:303440,"487",São Paulo,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452880462",pt,SP,BRA:IBT:SP:303440,Collection,"303440","Garcia, RJF; Stahlhauer, SAS; Brischi, AM",Instituto de Botânica,Instituto de Botânica,NA,"Giacomin, LL",Sessea brasiliensis Toledo,-23.583333,-46.466667,WGS84,"Parque Ecológico da APA do Carmo, Trilha 1","800","0",95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"1089040823",Sessea brasiliensis Toledo,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,NA,NA,São Paulo,"1993","10","2",1993-10-02T00:00:00Z,2021-03-01T19:41:35Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,FALSE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:84532,"233",São Roque,UEC - Herbário da Universidade Estadual de Campinas,"1089040823",pt,UEC,BRA:UNICAMP:UEC:84532,Collection,"84532","Leite, C; Oliveira, A",UNICAMP,Universidade Estadual de Campinas,"7 m de altura, nome popular: perobinha.; Mata mesófila semidecídua.","Leite, C",Sessea brasiliensis Toledo,-23.523889,-47.1125,WGS84,Mata da Câmara.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1089018261",Sessea brasiliensis Toledo,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:52Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,NA,NA,São Paulo,"1985","9","10",1985-09-10T00:00:00Z,2021-03-01T19:41:35Z,2021-04-08T12:43:52Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,a995cf02-345c-46db-8674-3415572615a6,TRUE,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:53629,"1246",São José dos Campos,UEC - Herbário da Universidade Estadual de Campinas,"1089018261",pt,UEC,BRA:UNICAMP:UEC:53629,Collection,"53629","Silva, AF; Martins, FR",UNICAMP,Universidade Estadual de Campinas,"Árvore de até 10 m; frutos imaturos de cor verde, depois de cor palha.",NA,Sessea brasiliensis Toledo,-23.075,-45.9375,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"1424243263",Cestrum toledii Carvalho & Schnoor,"gass84,rdativ,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:15Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"8123303","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Cestrum,toledii,SPECIES,ACCEPTED,NA,1999-03-25T00:00:00Z,NA,São Paulo,"1985","9","10",1985-09-10T00:00:00Z,NA,2021-04-06T14:39:15Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,NA,TRUE,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:526738,"1246",São José dos Campos,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424243263",NA,RB,urn:catalog:JBRJ:RB:526738,Physical Object,RB00526738,"A.F. Silva; F.R. Martins",JBRJ,NA,"Árvore de até10m. de altura,frutos imaturos de cor verde,depois palha.",Carvalho & Schnoor,Cestrum toledii Carvalho & Schnoor,-23.075,-45.9375,WGS84,"Estrada Turvo,oberv.Halley. Eserva Florestal da Boa Vista",NA,NA,NA,RB 315545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090570591",Sessea brasiliensis Toledo,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,1994-06-10T00:00:00Z,NA,São Paulo,"1979","10","10",1979-10-10T00:00:00Z,2020-04-07T19:32:07Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43718,"151",São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090570591",pt,IAC,BRA:IAC:IAC:43718,Collection,"43718",M.M.R.F. Melo,IAC,Instituto Agronômico de Campinas,NA,S.C. Galassi,Sessea brasiliensis Toledo,-23.5475,-46.6361,WGS84,Reserva Biológica do Parque Estadual das Fontes do Ipiranga (entre vila Faccini e Campanário),NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"1090581358",Sessea brasiliensis Toledo,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:49Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,1932-06-16T00:00:00Z,NA,São Paulo,"1932","6","16",1932-06-16T00:00:00Z,2020-04-07T19:32:46Z,2021-03-30T09:40:49Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:54567,s/nº,São Paulo,IAC - Herbário do Instituto Agronômico de Campinas,"1090581358",pt,IAC,BRA:IAC:IAC:54567,Collection,"54567",F.C. Hoehne,IAC,Instituto Agronômico de Campinas,NA,F.C. Hoehne,Sessea brasiliensis Toledo,-23.5475,-46.6361,WGS84,"Parque do Estado, Jardim Botânico",NA,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"1930944909",Sessea brasiliensis Toledo,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:28Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3797121","6","7707728","220","1176","7717","2928784","8123303","8123303",Cestrum toledii Carvalho & Schnoor,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum toledii,Sessea,brasiliensis,SPECIES,SYNONYM,DD,NA,SOUTH_AMERICA,São Paulo,"1932","6","16",1932-06-16T00:00:00Z,NA,2021-03-30T13:07:28Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,TRUE,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,e0bd01a2-0297-4f97-96e8-b6d0cfea2537,s.n. [=herb. SP 29746],NA,Vascular plants,"1930944909",en,NY,e0bd01a2-0297-4f97-96e8-b6d0cfea2537,PhysicalObject,"1795761",F. C. Hoehne,NY,NA,NA,NA,Sessea brasiliensis Toledo,-23.646109,-46.618358,WGS84,"Parque do Estrado, Jardim Botânico",NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,São Paulo,NA,NA,ICN,NA,NA,http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,NA,"16","16",NA,16 Jun 1932,NA,NA,"Google Maps (map data 2016), Manis Georef. Calculator",NA,NA,ISOSYNTYPE,sheet,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,"1336.57",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2024094,Basionym,2016-03-22,NA,NA,NA,NA,subset a nome correto segundo GBIF,"35",São Paulo,SP,Sudeste
