"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"45","2020-10-14 10:02:54-03","FURB","FURB","7239","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Oliveira, AA de","2010","07","29","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","03","Brasil","Santa Catarina","São Cristovão do Sul","Caraguatá.","-50.22","-27.27","-50.2200000","-27.2700000",NA,NA,"Florística IFFSC 455(Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: herbácea; Fruto azul;","FURB29618","1603","19","FURB29618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-10-14 10:02:54-03","FURB","FURB","7240","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Oliveira, AA de","2010","07","29","Gasper, A.L. de; Brogni, E. & Wolff, A.G.B.","2008","01","Brasil","Santa Catarina","Matos Costa","Pedra Branca.","-51.03","-26.46","-51.0300000","-26.4600000","1090","1090","Florística IFFSC 933(Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: herbácea; Fruto verde;","FURB02235","1226","14","FURB02235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:02:54-03","FURB","FURB","7246","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Oliveira, AA de","2010","07","29","Gasper, A.L. de; Uhlmann, A.","2008","02","Brasil","Santa Catarina","Timbó Grande","Santa Maria.","-50.7513889","-26.645","-50.7513889","-26.6450000","1262","1262","Florística IFFSC 843(Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: herbácea; Fruto roxo;","FURB29620","1436","19","FURB29620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-16 17:53:41-03","UCS","HUCS","43704","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Oliveira, A.A.","2015","03","06","Oliveira, A.A.","2015","03","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande","-50.940833","-26.461667","-50.940833","-26.461667","114","114","FOM; estágio médio de regeneração; arbustiva; fruto verde",NA,"1282","06",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-06-27 10:25:38-03","UFES","VIES","28022","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","2013","06","Brasil","Minas Gerais","Alto Caparaó","Serra do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,"1818","1818",NA,"VIES028022","56","18","VIES028022",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:34:18-03","MBM","MBM","42155","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","1962","12","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM042155","9533","02","MBM042155",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:34:18-03","MBM","MBM","8919","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","1968","11","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM008919","20326","13","MBM008919",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:34:18-03","MBM","MBM","23929","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","1972","01","Brazil","Paraná","Jaguariaíva","Paredão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM023929","31132","11","MBM023929",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:34:18-03","MBM","MBM","33372","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade","Wurdack, J.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Pereira, E.; Smith, L.B.; Pereira, E.","1975","01","Brazil","Rio de Janeiro","Itatiaia","Itatiaia, subida ao Planalto","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM033372","35851","26","MBM033372",NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:34:19-03","MBM","MBM","317341","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","et al.; Souza, M.L.D.",NA,NA,NA,"Loefgren, A.","1996","12","Brazil","São Paulo","São Francisco dos Campos?","São Francisco dos Campos?",NA,NA,NA,NA,NA,NA,NA,"MBM317341","3439","26","MBM317341",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-07-21 15:27:45-03","MNHN","RECOLNAT_MNHN_P","P00117325","PreservedSpecimen",NA,"Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Souza & Baumgratz",NA,NA,NA,"Hatschbach, G.","1968","2","Brésil",NA,NA,"Mun. Camp. Grande Sul, Ribeiro Grande",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117325' target='other'> <mi>dwc_moreinfo</mi></a>","P00117325",NA,"6","P00117325_01",NA,NA,NA,"hb",NA,NA,NA,NA,"18542",NA,NA,NA
"56","2021-02-11 17:19:46-03","UFPR","UPCB","67068","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade","Reginato, M.","2010","01","01","Reginato, M.","2009","12","Brasil","Santa Catarina","Urubici","Serra do Corvo Branco, Início da descida.","-49.5917015075684","-28.0149993896484",NA,NA,"1200","1200","Arbusto 1m, pétalas e estames brancos..","UPCB0014133","1053","31","UPCB0014133",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:19:48-03","UFPR","UPCB","88110","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2011","02","16","Reginato, M. | Pereira, J.B.S.","2011","02","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-49.013889","-25.896667","-49.013889","-25.896667",NA,NA,"Arbusto 2m com frutos violetas, pétalas e filetes alvos, anteras rosas, borda da mata..","UPCB0023519","1233","16","UPCB0023519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-11 17:19:48-03","UFPR","UPCB","89392","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2017",NA,NA,"Souza, R.P.M. et al.","2007","04","Brasil","Santa Catarina","Bocaina do Sul","Fazenda da Farofa, trilha da estrada do meio. Vegetação secundária de Floresta Ombrófila Mista","-49.861389","-27.891944","-49.861389","-27.891944","1334","1334","Arbusto de 2m. Frutos azuis-escuros..","UPCB0030556","94","06","UPCB0030556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:19:48-03","UFPR","UPCB","90805","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2013",NA,NA,"Bacci, L.F. | Zorzanelli, J.P.F.","2013","06","Brasil","Minas Gerais","Alto Caparaó","Serra do Caparaó","-41.4951","-20.2908","-41.4951","-20.2908","1818","1818","Árvore, ca. 6m alt..","UPCB0027708","56","18","UPCB0027708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:19:48-03","UFPR","UPCB","72908","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2012","03","01","Reginato, M.","2012","01","Brasil","Paraná","Guaratuba","Pedra Branca do Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto 2.5m. Pétalas alvas, filetes alvos, anteras róseas. Clareira em Floresta montana.","UPCB0014236","1257","07","UPCB0014236",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:19:48-03","UFPR","UPCB","67131","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2010","01","01","Reginato, M.","2010","01","Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônea.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Arbusto 1m com frutos róseos..","UPCB0014235","1116","21","UPCB0014235",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:19:48-03","UFPR","UPCB","72953","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2012","03","01","Reginato, M.","2012","02","Brasil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Trilha para o Agulhas Negras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arbusto 1.5m, floresta alto-montana, borda da mata. Pétalas alvas, filetes alvos, anteras róseas.","UPCB0014237","1346","16","UPCB0014237",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"63","2021-02-11 17:19:48-03","UFPR","UPCB","80404","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M.","2016",NA,NA,"Souza, J.P.","1996","12","Brasil","São Paulo","Cunha","Trilha do Rio Paraibuna; Floresta Ombrófila Densa","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arbusto, 1,5m alt. Sépalas róseas, pétalas e filetes alvos, estames róseos.","UPCB0013816","949","15","UPCB0013816",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:19:48-03","UFPR","UPCB","85985","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Reginato, M.","2016",NA,NA,"Reginato, M | Meyer, F.S.","2016","01","Brasil","Santa Catarina","Urubici","Serra do Corvo Branco.","-49.368204","-28.054908","-49.368204","-28.054908",NA,NA,"Arbusto 1m. Pétalas alvas, anteras rosas..","UPCB0013812","1504","05","UPCB0013812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:19:48-03","UFPR","UPCB","87991","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Reginato, M.","2014",NA,NA,"Reginato, M.","2014","01","Brasil","Santa Catarina","Rancho Queimado","Estrada rural próxima a cidade.","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"Arbusto 1m, pétalas e filetes alvos, anteras róseas..","UPCB0023520","1455","18","UPCB0023520",NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"66","2021-02-11 17:19:48-03","UFPR","UPCB","84295","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne",NA,NA,NA,NA,"Reginato, M.","2013","02","Brasil","São Paulo","São José do Barreiro","P. N. da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Arbusto 1m com frutos verdes, borda da mata nebular..","UPCB0013814","1439","08","UPCB0013814",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"67","2018-05-15 11:30:00-03","MO","MOBOT","101046179","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","M. Reginato",NA,NA,NA,"Marcelo Reginato","2014","1","Brazil",NA,NA,"Santa Rancho Queimado. Estrada rural próxima a cidade.",NA,NA,NA,NA,NA,NA,NA,NA,"Reginato 1455","18",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2018-05-14 14:27:00-03","MO","MOBOT","101045962","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","M. Reginato",NA,NA,NA,"Marcelo Reginato|F.S. Meyer","2012","2","Brazil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia, Agulhas Negras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"Reginato 1346","16",NA,NA,NA,"South America",NA,"19648","auto",NA,NA,NA,"1",NA,NA
"69","2019-07-29 10:00:00-03","MO","MOBOT","101144625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","purpureovillosa","Miconia purpureovillosa","(Hoehne) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"D. Lemos","1921","11","Brazil","São Paulo",NA,"Mata de Estração Biológica, Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,"Lemos 7530","8",NA,NA,NA,"South America",NA,NA,NA,NA,"Holotype",NA,"1",NA,NA
"70","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","36332",NA,"Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","R. Goldenberg/2015",NA,NA,NA,"R. C. Forzza; et al","2008","02","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","41W6'6","20S31'37",NA,NA,NA,"MBML036332","4992","13","MBML036332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-20 15:00:15-03","FUVATES","HVAT","2648","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","A. A. de Oliveira","2013","03","20","L. A. Funes","2012","11","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.104722","-27.025833","49º6'17''W","27º1'33''S",NA,NA,"Flor cor creme, altura 2 metros, arbustiva. Doação do Herbário Dr. Roberto Miguel Klein, registro FURB 39599.","HVAT00002648","1215","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-26 13:56:18-03","IMA","MAC","25629","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","M.C.S.Mota","2010","02","15","O.Handro","1957","11","Brasil","São Paulo","Salesopolis","Próximo do Rio Claro.","-46.418139","-23.891125","-46.418139","-23.891125",NA,NA,"Arbusto ca. 1,70m de altura. Flores alvas.","MAC0025629","742","21","MAC0025629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","2698279","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"G. Hatschbach","1972","1","Brazil","Paraná","Jaguariaíva","Paredão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"US01902077","31132","11","US01902077_01 US01902077_02",NA,"Myrtales","South America - Neotropics",NA,"44368","auto","Dicotyledonae",NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","2557370","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"G. Hatschbach","1968","11","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"1200",NA,NA,"US01902076","20326","13","US01902076_01 US01902076_02",NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2404754","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"G. Hatschbach","1962","12","Brazil","Paraná","Campina Grande do Sul","Serra do Capivary","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01902075","9533","2","US01902075_01 US01902075_02",NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"76","2020-09-12 05:00:02-03","US","US","2615238","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"W. Handro","1957","11","Brazil","São Paulo","Salesópolis","Próximo do Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"US01902074","742","21","US01902074_01 US01902074_02",NA,"Myrtales","South America - Neotropics",NA,"18032","auto","Dicotyledonae",NA,NA,"1",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2688090","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1966","7","Brazil","Rio de Janeiro","Resende","Itatiaia National Park. South face of Mt. Itatiaia. Along road West of television relay tower, East of head of main valley of Rio Itatiaia","-44.4467010498047","-22.468900680542",NA,NA,"1840",NA,NA,"US01902079","7738","31","US01902079_01 US01902079_02",NA,"Myrtales","South America - Neotropics",NA,"36089","auto","Dicotyledonae",NA,NA,"1",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2623392","PreservedSpecimen","Plantae","Melastomataceae","Leandra","navicularis","Leandra navicularis","Brade",NA,NA,NA,NA,"-- Brade","1945","2","Brazil","Rio de Janeiro","Itatiaia","Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,"1800",NA,NA,"US01902078","17505","27","US01902078_01 US01902078_02",NA,"Myrtales","South America - Neotropics",NA,"19648","auto","Dicotyledonae",NA,NA,"1",NA,NA
"79","2020-09-12 05:00:02-03","US","US","3144137","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1988","1","Brazil","Santa Catarina",NA,"Parque das Pedras Brancas, 10 km SE de Lages",NA,NA,NA,NA,NA,NA,NA,"US01902317","42065","17","US01902317_01 US01902317_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"80","2019-12-09 17:30:13-03","UFPR","EFC","6410","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Goldenberg, R.","2018","11","15","Gatti, G.; Strobel, J.S.; Tiepolo, G.","1996","11","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"Arbusto, beira de estrada em capoeira, anteras castanhas.","EFC006410","63","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:25:24-03","USP","SPF","97240","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2011",NA,NA,"Godoy, SAP","1994","09","Brasil","São Paulo","São Paulo","Novo Parelheiros","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SPF00097240","257","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-13 11:25:24-03","USP","SPF","97241","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2011",NA,NA,"Godoy, SAP","1994","09","Brasil","São Paulo","São Paulo","Novo Parelheiros","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SPF00097241","229","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-13 11:25:24-03","USP","SPF","122111","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2011",NA,NA,"Ferretti, AR","1996","12","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SPF00122111","35","12",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:25:24-03","USP","SPF","115183","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","Reginato, M","2011",NA,NA,"Macias, L","1996","05","Brasil","São Paulo","Piquete",NA,"-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,NA,"SPF00115183","96138","25",NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:25:24-03","USP","SPF","81974","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne",NA,NA,NA,NA,"Handro, O","1957","11","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00081974","742","21",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:25:24-03","USP","SPF","176258","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne",NA,NA,NA,NA,"Kuhlmann, M","1948","11","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00176258","1724","27",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"87","2015-12-16 13:39:15-02","F","FMNH-SEEDPLANTS","V0133206F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133206F",NA,NA,"V0133206F_01 V0133206F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"88","2015-12-16 13:39:13-02","F","FMNH-SEEDPLANTS","V0133138F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133138F",NA,NA,"V0133138F_01 V0133138F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"89","2015-12-16 13:39:15-02","F","FMNH-SEEDPLANTS","V0133207F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133207F",NA,NA,"V0133207F_01 V0133207F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"90","2015-12-16 13:39:27-02","F","FMNH-SEEDPLANTS","V0133579F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133579F",NA,NA,"V0133579F_01 V0133579F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"91","2015-12-16 13:39:45-02","F","FMNH-SEEDPLANTS","V0133731F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133731F",NA,NA,"V0133731F_01 V0133731F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"92","2020-07-23 12:12:55-03","CEPLAC","CEPEC","124575","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,"L. A. F. Santos-Filho",NA,NA,NA,"J. F. A. Baumgratz","1992","03","Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional do Itatiaia, estrada para as Prateleiras e Pico das Agulhas Negras, antes do Brejo da Lapa.","-44.75","-22.466667","44W45'","22S28'",NA,NA,NA,NA,"926","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA
"93","2020-07-23 12:12:55-03","CEPLAC","CEPEC","125236","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa",NA,"R. Goldenberg",NA,NA,NA,"R. C. Forzza","2008","02","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"4992","13",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"94","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000884521","S","Plantae","Melastomataceae","Leandra","purpureovillosa","Leandra purpureovillosa","Hoehne","John Julius Wurdack; b.1921; d.1988; Wurdack, J.J.","1979",NA,NA,"D. Lemos","1921","12","Brasil","São Paulo",NA,NA,"-48.476133","-22.204289","-48.476133","-22.204289",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/cb0091c3d0a0d01b221f1b0259c2bd40ec0178a5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"7530","08",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:4994252"
"95","2020-08-20 20:40:03-03","UFSC","FLOR","43233","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.; Baumgratz, J.F.A.","2008",NA,NA,"Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","2007","02","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, estrada para as Prateleiras e Pico das Agulhas Negras, antes do Brejo da Lapa.","-44.579167","-22.257778","44º34'45''W","22º15'28''S","2400","2400","arbusto com ramos e pecíolos verdes com tricomas vinosos; folhas verde discolores, flor raque, hipanto e cálice verde-claros, com tricomas alvos, pétalas alvas, reflexas; filetes e estiletes alvos, anteras róseas a róseo-violetas, 1","FLOR0043233","926","06",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-20 20:40:03-03","UFSC","FLOR","34751","PreservedSpecimen","Plantae","Melastomataceae","Leandra","purpureo-villosa","Leandra purpureo-villosa","Hoehne","Souza, M.L.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","2006","04","Brasil","Santa Catarina","Urubici","Estrada após o albergue e pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# em direção ao Campo dos Padres, próximo à entrada do Sítio Pedra Bo.","-49.355278","-27.995","49º21'19''W","27º59'42''S","1355","1355","arbusto. Comum, 1,20m.","FLOR0034751","1561","26",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
