"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","class","individualCount"
"52","2019-12-09 17:29:39-03","UFPR","EFC","18532","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Souza, I.; Monastier, S.H.","535","2019","07","20",NA,"Brasil","Paraná","Cachoeira da Mariquinha",NA,"Erva rupícola 30 cm, flores amarelas, caule angulado espinecente.","EFC018532",NA,"Souza, I.","Ponta Grossa","-49.94652","-25.202564",NA,NA,"2019","07","21","960","960",NA,"-49.946520","-25.202564",NA,NA
"53","2019-12-09 17:29:39-03","UFPR","EFC","8936","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Ziller, S.R.","1854","1999","09","01",NA,"Brasil","Paraná","Fazenda Cambiju, Colonia Primavera",NA,"Cacto de flores amarelas, rupestre, comum nos afloramentos de arenito. __COMMOM_NAME__: Cacto","EFC008936",NA,"Hatschbach, G.","Palmeira","-50.0064010620117","-25.4293994903564","35166","auto","1999","12","01",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-13 11:17:25-03","USP","SPF","40070","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","spinescens","Rhipsalis spinescens","Lombardi","Hutchison, PC; Matthes, LA","9039","1985","08","28",NA,"Brasil","São Paulo","Serra Bom Successo, overlooking Paraná to the south, near the field station of the Inst. Agron. Campinas (for potato). Tops of huge sandstone outcrops.",NA,NA,"SPF00040070",NA,"Lombardi, JA","Itararé","-49.3400001525879","-24.1100006103516","27729","auto","1991",NA,NA,"1060","1060","isotype",NA,NA,NA,NA
"55","2014-04-04 18:26:53-03","PNFM","IRAI","2532","S","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Temponi, L.G.","589","2009","10","10",NA,"Brasil","Paraná","Trilha para Cachoeira Jacutinga",NA,"Epífita, flor alvacenta. Floresta Estacional Semidecidual","IRAI00002532",NA,"Cordeiro, J.; Barbosa, E.","Céu Azul",NA,NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-25 13:51:53-03","UNIVILLE","JOI","10237","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","L.G. Temponi","589","2009","10","10",NA,"Brasil","Paraná","Trilha para a Cachoeira Jacutinga.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta estacional semidecídua","JOI010237","JOI010237","J. Cordeiro & E. Barbosa","Céu Azul","-53.8485984802246","-25.1466999053955","51148","auto","1905","07","02",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-01 14:55:53-03","UnB","UB","207894","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K.Schum.","Temponi, LG; Cordeiro, J; Silva, JM","589","2009","10","10","Southern America","Brasil","Paraná ","Trilha para a cachoreira Jacutinga",NA,"Epífita, flor alvacenta; Floresta Estacional Semidecidual",NA,NA,"Cordeiro, J","Céu Azul","-53.8485984802246","-25.1466999053955","51148","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-08-20 20:38:24-03","UFSC","FLOR","61091","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Lozano, E.D.","1327","2013","07","07",NA,"Brasil","Paraná","Parque Estadual do Guartelá.",NA,"Flores alvas, 50cm alt, afloramento rochoso","FLOR0061091","FLOR0061091","Lozano, E.D.","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G.Lindb.) K.Schum.","Lofgren, A","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Habitat in Brasiliae provincia S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 12:39:03-03","UFRGS","ICN","165648","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","disimilis","Rhipsalis disimilis","Schumann","Temponi, LG; et al.","589","2009","10","10","América do Sul","Brasil","PR","TRilha para Cachoeira Jacutinga",NA,"doação MBM; epífita, flor alvacenta; Floresta Estacional Semidecídual",NA,NA,"Cordeiro, J; Barbosa, E","Céu Azul","-53.8485984802246","-25.1466999053955","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 12:39:03-03","UFRGS","ICN","184261","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","dissimilis","Rhipsalis dissimilis","(G. Lindb.) K. Schum.","Lozano, ED","1327","2013","07","07","América do Sul","Brasil","PR","Parque Estadual do Guartelá",NA,"Doação MBM; Rupícola, 50cm, flores alvas.; Campos gerais, afloramento rochoso",NA,NA,"Lozano, ED","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
