"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","coordinatePrecision","geoFlag","individualCount","continentOcean","preparationType","previousCatalogNumber","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"1752","2020-10-14 09:58:07-03","FURB","FURB","25644","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2010","05","14","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","Warnow Alto.","-49.2308334","-27","-49.2308334","-27.0000000","Florística IFFSC 635 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: erva terrícola;","FURB05133","FURB05133","357","357","3225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2020-10-14 09:58:07-03","FURB","FURB","25763","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","06","08","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","Florística IFFSC 584 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05132","FURB05132","60","60","2675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","2020-10-14 09:58:07-03","FURB","FURB","26071","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.",NA,NA,NA,NA,"Korte, A.; Kniess, A.","2010","05","19","Brasil","Santa Catarina","Apiúna","Ribeirão Vinte.","-49.4108333","-27.09","-49.4108333","-27.0900000","Florística IFFSC 575 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB05131","FURB05131","333","333","3314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","2020-10-14 09:58:07-03","FURB","FURB","26454","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","Florística IFFSC e993b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira do rio Habito: rupícola;","FURB05130","FURB05130","417","417","2118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756","2020-10-14 09:58:07-03","FURB","FURB","26589","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Silveira, S","2010","05","31","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","05","31","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Cova da Onça.","-48.7808334","-27.6288889","-48.7808334","-27.6288889","Florística IFFSC 317 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05129","FURB05129","236","236","2902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757","2020-10-14 09:58:07-03","FURB","FURB","26608","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","06","02","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","02","Brasil","Santa Catarina","Palhoça","Pedra Branca.","-48.6916666","-27.63","-48.6916666","-27.6300000","Florística IFFSC 318 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05128","FURB05128","65","65","2965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","2020-10-14 09:58:07-03","FURB","FURB","26632","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2010","06","03","Korte, A.; Kniess, A.","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","Barra da Prata.","-49.8608333","-26.7302778","-49.8608333","-26.7302778","Florística IFFSC 798 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05127","FURB05127","540","540","3604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","2020-10-14 09:58:07-03","FURB","FURB","26853","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","06","30","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.8713889","-27.7188889","-48.8713889","-27.7188889","Florística IFFSC 285 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB05126","FURB05126","250","250","2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","2020-10-14 09:58:07-03","FURB","FURB","26917","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Royer, RM","2009","09","30","Royer, R.M.; Montagner, M.","2009","09","30","Brasil","Santa Catarina","São Miguel Do Oeste","São Sebastião.","-53.5116667","-26.7147222","-53.5116667","-26.7147222",NA,"FURB05125","FURB05125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","2020-10-14 09:58:07-03","FURB","FURB","2732","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Hiendlmayer, R","1999","01","19","Hiendlmayer, R.","1999","01","19","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,"FURB05108","FURB05108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","2020-10-14 09:58:07-03","FURB","FURB","28","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2008","08","19","Dreveck, S.; Verdi, M. & Godoy, M.B.","2008","01","13","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo.","-49.2286111","-26.0988889","-49.2286111","-26.0988889","Florística IFFSC 1063. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: terrícola;","FURB05116","FURB05116","861","861","115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","2020-10-14 09:58:07-03","FURB","FURB","28351","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Verdi, M","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.9938889","-48.9600000","-27.9938889","Florística IFFSC 197 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05117","FURB05117","339","339","5106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","2020-10-14 09:58:07-03","FURB","FURB","28408","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2010","08","25","Korte, A.; Kniess, A.","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.8605556","-26.6402777","-49.8605556","-26.6402777","Florística IFFSC 853 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05124","FURB05124","601","601","3677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","2020-10-14 09:58:07-03","FURB","FURB","28594","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Verdi, M","2010","09","20","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","-48.7800000","-27.9900000","Florística IFFSC 199 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05123","FURB05123 FURB05123_1","329","329","4907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","2020-10-14 09:58:07-03","FURB","FURB","28650","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Verdi, M","2010","06","17","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","17","Brasil","Santa Catarina","Alfredo Wagner","Alto Rio Lessa.","-49.2291667","-27.7211111","-49.2291667","-27.7211111","Florística IFFSC 281 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB05122","FURB05122","803","803","5099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","2020-10-14 09:58:07-03","FURB","FURB","28700","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","06","16","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","16","Brasil","Santa Catarina","Biguaçu","Instituto Itaúna de Educação Ambiental.","-48.69","-27.45","-48.6900000","-27.4500000","Florística IFFSC 390 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05121","FURB05121","66","66","3005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","2020-10-14 09:58:07-03","FURB","FURB","28716","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","06","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","-48.6900000","-27.8100000","Florística IFFSC 256 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05120","FURB05120","220","220","3032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","2020-10-14 09:58:07-03","FURB","FURB","28759","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Verdi, M","2010","06","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","Florística IFFSC 226 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: erva terrícola;","FURB05119","FURB05119","295","295","4913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","2020-10-14 09:58:07-03","FURB","FURB","28912","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2010","09","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB05118","FURB05118","479","479","2433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","2020-10-14 09:58:07-03","FURB","FURB","29038","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Stival-Santos, A","2010","05","21","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48.7800000","-27.7200000","Florística IFFSC 286 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB05250","FURB05250","612","612","2840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","2020-10-14 09:58:07-03","FURB","FURB","29306","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Cadorin, TJ","2010","06","22","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","22","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","Florística IFFSC e8006b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: rupícola;","FURB05249","FURB05249","46","46","2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2019-11-08 08:48:48-03","FURB","FURB","2952","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2005","08","25","Sevegnani, L.","2001","06","16","Brasil","Santa Catarina","Ibirama","Ilha das Cutias.","-49.5483333","-27.0411111","-49.5483333","-27.0411111",NA,"FURB05107","FURB05107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","2020-10-14 09:58:07-03","FURB","FURB","30366","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2010","06","29","Korte, A.; Kniess, A.","2010","06","29","Brasil","Santa Catarina","José Boiteux","Rio Platê.","-49.6805556","-26.8202778","-49.6805556","-26.8202778","Florística IFFSC 743 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05248","FURB05248","394","394","3944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2020-10-14 09:58:07-03","FURB","FURB","30411","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Cadorin, TJ","2010","10","13","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","21","Brasil","Santa Catarina","Florianópolis","Vargem Grande.","-48.43","-27.4791667","-48.4300000","-27.4791667","Florística IFFSC e8005b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; área aberta Habito: erva terrícola;","FURB05247","FURB05247","211","211","2724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","2020-10-14 09:58:07-03","FURB","FURB","30630","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2010","10","14","Korte, A.; Kniess, A.","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz.","-49.6783334","-26.9086111","-49.6783334","-26.9086111","Florística IFFSC 687 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05246","FURB05246","652","652","3764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","2020-10-14 09:58:07-03","FURB","FURB","31465","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2010","11","03","Korte, A.; Kniess, A.","2010","10","13","Brasil","Santa Catarina","Águas Mornas","Rio Miguel.","-48.9608333","-27.7202778","-48.9608333","-27.7202778","Florística IFFSC 284 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB05245","FURB05245","460","460","4616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","2020-10-14 09:58:07-03","FURB","FURB","31654","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2010","11","05","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","Florística IFFSC 255 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05244","FURB05244","558","558","4683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2020-10-14 09:58:07-03","FURB","FURB","32777","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2010","12","01","Korte, A.; Kniess, A.","2010","11","09","Brasil","Santa Catarina","Camboriú","Cobra Fria.","-48.7805556","-27.09","-48.7805556","-27.0900000","Florística IFFSC 582b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB05243","FURB05243","341","341","4891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2020-10-14 09:58:07-03","FURB","FURB","33284","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2011","01","14","Korte, A.","2010","12","03","Brasil","Santa Catarina","Palhoça","Pedra do Urubu.","-48.5847222","-27.9022222","-48.5847222","-27.9022222","Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas e Restinga; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB05242","FURB05242","36","36","5416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","2020-10-14 09:58:07-03","FURB","FURB","33377","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Gasper, AL de","2011","01","11","Korte, A.","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","Florística IFFSC 1066b (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: erva terrícola;","FURB05241","FURB05241","800","800","5105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","2020-10-14 09:58:07-03","FURB","FURB","33864","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Verdi, M","2010","10","10","Verdi, M.; Dreveck, S.","2010","10","10","Brasil","Santa Catarina","São Bento do Sul","Serra do Rio Natal - APA Rio Vermelho/Humbold.","-49.3138889","-26.3311111","-49.3138889","-26.3311111","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: erva terrícola;","FURB05239","FURB05239","674","674","5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2020-10-14 09:58:07-03","FURB","FURB","34043","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2011","03","09","Korte, A.; Rigon-Junior, M.J.","2011","02","04","Brasil","Santa Catarina","Massaranduba","Serra do Jacu.","-49.0505556","-26.5502778","-49.0505556","-26.5502778","Florística IFFSC 909 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: erva terrícola;","FURB05238","FURB05238","617","617","5885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","2020-10-14 09:58:07-03","FURB","FURB","34247","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2011","03","22","Korte, A.","2011","03","01","Brasil","Santa Catarina","Rio dos Cedros","Rio Rosina.","-49.32","-26.64","-49.3200000","-26.6400000","Florística IFFSC 859 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Habito: erva terrícola;","FURB05237","FURB05237","585","585","6049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2020-10-14 09:58:07-03","FURB","FURB","34288","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2011","03","22","Korte, A.","2011","03","10","Brasil","Santa Catarina","Trombudo Central","Rio Kindel.","-49.86","-27.36","-49.8600000","-27.3600000","Florística IFFSC 417 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: erva terrícola;","FURB05236","FURB05236","409","409","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","2020-10-14 09:58:07-03","FURB","FURB","34488","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","03","31","Brasil","Santa Catarina","Novo Horizonte","Santa Terezinha.","-52.74","-26.46","-52.7400000","-26.4600000","Florística IFFSC 924 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: erva terrícola;","FURB05235","FURB05235","536","536","6485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2020-10-14 09:58:07-03","FURB","FURB","34495","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2011","05","18","Korte, A.","2011","03","28","Brasil","Santa Catarina","Chapecó","Linha Batistello.","-52.74","-27","-52.7400000","-27.0000000","Florística IFFSC 596 (Erva Terrícola) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Habito: erva terrícola;","FURB05234","FURB05234","730","730","6418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","2020-10-14 09:58:07-03","FURB","FURB","34525","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","03","29","Brasil","Santa Catarina","Chapecó","Serraria Reatto.","-52.74","-27.18","-52.7400000","-27.1800000","Florística IFFSC 479 (Erva Terrícola) Habitat: Floresta Estacional Decidual; Habito: erva terrícola;","FURB05233","FURB05233","485","485","6464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2020-10-14 09:58:07-03","FURB","FURB","34576","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Korte, A","2011","05","18","Korte, A.","2011","03","24","Brasil","Santa Catarina","Palmitos","Taquarossu.","-53.28","-27.18","-53.2800000","-27.1800000","Florística IFFSC 475 (Erva Terrícola) Habitat: Floresta Estacional Decidual; Estágio Inicial Habito: erva terrícola;","FURB05232","FURB05232","250","250","6342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","2020-10-14 09:58:07-03","FURB","FURB","34602","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","04","18","Brasil","Santa Catarina","Capinzal","Alto Alegre.","-51.66","-27.36","-51.6600000","-27.3600000","Florística IFFSC 397 (Erva Terrícola) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio Médio Habito: erva terrícola;","FURB05231","FURB05231","600","600","6671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2020-10-14 09:58:07-03","FURB","FURB","34603","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","04","18","Brasil","Santa Catarina","Campos Novos","Pocinho Campos Novos.","-51.48","-27.36","-51.4800000","-27.3600000","Florística IFFSC 399 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: erva terrícola;","FURB00002","FURB00002","770","770","6679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2020-10-14 09:58:07-03","FURB","FURB","34636","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","04","19","Brasil","Santa Catarina","Brunópolis","Carazinho.","-50.94","-27.36","-50.9400000","-27.3600000","Florística IFFSC 405 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: erva terrícola;","FURB05230","FURB05230","920","920","6708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2020-10-14 09:58:07-03","FURB","FURB","34654","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","03","22","Brasil","Santa Catarina","Iporã do Oeste","Linha Taquara.","-53.46","-27","-53.4600000","-27.0000000","Florística IFFSC 588 (Erva Terrícola) Habitat: Floresta Estacional Decidual; Estágio Inicial Habito: erva terrícola;","FURB05229","FURB05229","350","350","6495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2020-10-14 09:58:07-03","FURB","FURB","34678","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","03","17","Brasil","Santa Catarina","Alfredo Wagner","Morro da Bracatinga.","-49.32","-27.72","-49.3200000","-27.7200000","Florística IFFSC 280 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: erva terrícola;","FURB05228","FURB05228","600","600","6204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2020-10-14 09:58:07-03","FURB","FURB","34699","PreservedSpecimen","Plantae","Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Rigon-Junior, MJ","2011","05","18","Korte, A.","2011","04","11","Brasil","Santa Catarina","Lindóia do Sul","Próximo à rodovia SC-488, na divisa com Irani.","-52.02","-27","-52.0200000","-27.0000000","Florística IFFSC 604 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Habito: erva terrícola;","FURB05227","FURB05227","970","970","6524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
