"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"577","2021-03-15 16:37:00-03","NY","NYBG","1580579","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"G. T. Prance","1977","11","11","Brazil","Pará",NA,"Km 798 Cuiabá-Santarém Highway, Vicinity of Cachimbo Airport.","-54.9642","-9.3347",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1856399' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580579",NA,"25232","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY01580579_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2016-09-27 19:51:00-03","NY","NYBG","1580581","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"E. M. Zardini","1989","10","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. 5 kms N of administration","-56.8","-26.05",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1856417' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580581",NA,"15485","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY01580581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-03-15 16:37:00-03","NY","NYBG","515215","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. de F. Leitão Filho","1968","01","30","Brazil","São Paulo","Sorocaba",NA,"-47.45","-23.5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515215",NA,"294","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00515215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-03-15 16:37:00-03","NY","NYBG","515205","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"L. Riedel","1834","01",NA,"Brazil",NA,NA,"In campis siceis gramin. St. Carlos",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515205",NA,"1923","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00515205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-03-15 16:37:00-03","NY","NYBG","00935286","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"R. P. Belém","1965","02","26","Brazil","Distrito Federal","Brasília","Sobradinho","-47.9294","-15.7797",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935286",NA,"491","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2021-03-15 16:37:00-03","NY","NYBG","00935245","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1965","10","05","Brazil","Distrito Federal","Brasília","Near Sobradinho","-47.8167","-15.6333",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973301' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935245",NA,"8969","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935245_01","1100","1100",NA,NA,NA,NA,NA,NA,NA
"583","2021-03-15 16:37:00-03","NY","NYBG","00935309","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"G. G. Hatschbach","1975","05","23","Brazil","Goiás","São João d'Aliança","Rod. GO-12","-47.5244","-14.7058",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935309",NA,"36727","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-03-15 16:37:00-03","NY","NYBG","00935310","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"W. R. Anderson","1975","02","20","Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, 15-40 km W and N of Alto Paraíso","-47.4581","-13.7975",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973991' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935310",NA,"11502","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935310_01","1250","1500",NA,NA,NA,NA,NA,NA,NA
"585","2021-03-15 16:37:00-03","NY","NYBG","00935311","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"W. R. Anderson","1973","05","16","Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.80861","-15.7880556",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935311",NA,"10417","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935311_01","1230","1230",NA,NA,NA,NA,NA,NA,NA
"586","2021-03-15 16:37:00-03","NY","NYBG","00935247","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1965","12","12","Brazil","Distrito Federal","Brasília","Dam at Lagoa Paranoá","-47.77","-15.78",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973308' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935247",NA,"11245","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935247_01","1000","1000",NA,NA,NA,NA,NA,NA,NA
"587","2021-03-15 16:37:00-03","NY","NYBG","00935383","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"J. E. de Paula","1965","04","05","Brazil","Minas Gerais","Paraopeba","Paraopeba, Reserva do Horto Florestal","-44.4042","-19.2744",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935383",NA,"52","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-03-15 16:37:00-03","NY","NYBG","00935337","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"J. R. Pirani","1987","02","08","Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, Rodovia GO 118, 41 km ao Norte de Alto Paraíso de Goiás","-47.3","-13.87",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974019' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935337",NA,"1795","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-03-15 16:37:00-03","NY","NYBG","00935336","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"E. Y. Dawson","1956","04","13","Brazil","Goiás","São João d'Aliança","Chapada dos Veadeiros, 20 km N of São João da Aliança.","-47.5","-14.5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935336",NA,"14160","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2016-10-28 16:14:00-02","NY","NYBG","00935283","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"G. Pereira-Silva","1994","01","26","Brazil","Distrito Federal","Brasília","Reserva Ecologica do Guara","-47.97","-15.8",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935283",NA,"2227","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935283_01","1035","1035",NA,NA,NA,NA,NA,NA,NA
"591","2021-03-15 16:37:00-03","NY","NYBG","00935308","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1970","01","21","Brazil","Goiás","Catalão","Contraforte Central, ca. 25 km N.E. of Catalão","-47.78292","-18.00698",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935308",NA,"25056","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935308_01","875","875",NA,NA,NA,NA,NA,NA,NA
"592","2021-03-15 16:37:00-03","NY","NYBG","00935221","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1964","08","19","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E. of Brasília","-47.9294","-15.7797",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935221",NA,"5326","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935221_01","700","1000",NA,NA,NA,NA,NA,NA,NA
"593","2021-03-15 16:37:00-03","NY","NYBG","00935255","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1966","02","27","Brazil","Distrito Federal","Brasília","Ca. 10 km N.W. of Planaltina","-47.73264","-15.5528",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973340' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935255",NA,"13203","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935255_01","950","950",NA,NA,NA,NA,NA,NA,NA
"594","2021-03-15 16:37:00-03","NY","NYBG","00960761","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"G. W. Fernandes","1994","07","13","Brazil","Minas Gerais",NA,"Furnas",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00960761",NA,"15","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00960761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2021-03-15 16:37:00-03","NY","NYBG","00935319","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1970","03","08","Brazil","Minas Gerais",NA,"Middle slopes of Serra do Cabral, ca. 2 km W. of Cantoni","-44.13","-17.57",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974056' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935319",NA,"27156","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935319_01","850","850",NA,NA,NA,NA,NA,NA,NA
"596","2021-03-15 16:37:00-03","NY","NYBG","00935377","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"R. C. Vieira","1981","01","30","Brazil","Minas Gerais",NA,"Estrada Sacramento- Franca, perto da CEMIG, Sacramento",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935377",NA,"89","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-03-15 16:37:00-03","NY","NYBG","00935251","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1966","02","05","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935251",NA,"12276","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935251_01","975","975",NA,NA,NA,NA,NA,NA,NA
"598","2021-03-15 16:37:00-03","NY","NYBG","515210","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"R. C. de Mendonça","1989","04","08","Brazil","Bahia","Formosa do Rio Preto",NA,"-45.58","-11.15",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464160' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515210",NA,"1438","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00515210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-03-15 16:37:00-03","NY","NYBG","00935307","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1970","01","21","Brazil","Goiás","Catalão","Contraforte Central, ca. 25 km N.E. of Catalão","-47.78292","-18.00698",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935307",NA,"25056","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935307_01","875","875",NA,NA,NA,NA,NA,NA,NA
"600","2021-03-15 16:37:00-03","NY","NYBG","00935357","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"R. Romero","1995","01","12","Brazil","Minas Gerais","São Roque de Minas","Morro da Cachoeira da Casca D'Anta, PARNA Serra da Canastra.","-46.522778","-20.301513",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935357",NA,"1777","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-03-15 16:37:00-03","NY","NYBG","00935250","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1966","02","03","Brazil","Distrito Federal","Brasília",NA,"-47.9167","-15.7833",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935250",NA,"12228","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935250_01","950","950",NA,NA,NA,NA,NA,NA,NA
"602","2021-03-15 16:37:00-03","NY","NYBG","515208","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","A. Fernandes; P. Bezerra",NA,NA,NA,"A. G. Fernandes","1978","01","30","Brazil","Bahia","Barreiras",NA,"-44.99","-12.15",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515208",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00515208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2021-03-15 16:37:00-03","NY","NYBG","00935264","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"J. H. Kirkbride Jr.","1980","05","01","Brazil","Distrito Federal","Brasília","Cabeça de Veado, 1 km S de Escola Faziendeira por estrada.","-47.83","-15.88",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935264",NA,"3168","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935264_01","1230","1230",NA,NA,NA,NA,NA,NA,NA
"604","2021-03-15 16:37:00-03","NY","NYBG","00935280","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1970","02","20","Brazil","Distrito Federal","Brasília","Cachoeira Piripiripau, ca. 15 km S. of Planaltina","-47.65125","-15.75985",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935280",NA,"26420","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-03-15 16:37:00-03","NY","NYBG","00935292","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"E. P. Heringer","1980","03","26","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu. Quadrícula # 155","-47.9294","-15.7797",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973397' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935292",NA,"4079","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-03-15 16:37:00-03","NY","NYBG","00935330","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1959","02","03","Brazil","Goiás","Caiapônia","139 km W. of Rio Verde on road to Caiaponia","-51.8103","-16.9569",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935330",NA,"2568","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-03-15 16:37:00-03","NY","NYBG","00959371","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"M. L. M. Azevedo","1997","12","04","Brazil","Minas Gerais","Formoso","Parque Nacional Grande Sertao Veredas, próximo a estrada que da acesso ao Alojamento da FUNATURA; ca. de 500 m. da Vereda do Veado, na nascente do Rio Preto","-45.9186","-15.4097",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031033' target='other'> <mi>dwc_moreinfo</mi></a>","NY00959371",NA,"1265","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00959371_01","865","865",NA,NA,NA,NA,NA,NA,NA
"608","2021-03-15 16:37:00-03","NY","NYBG","00935353","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"I. Cordeiro","1981","01","30","Brazil","Minas Gerais",NA,"Estr. Sacramento-Franca (entrada da CEMIG)",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935353",NA,"CFCR657","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-03-15 16:37:00-03","NY","NYBG","00935354","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"A. Krapovickas","1979","01","19","Brazil","Mato Grosso do Sul","Ponta Porã","7 km de Ponta Porá, camino a Dourados","-55.7256","-22.5361",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974142' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935354",NA,"34292","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-03-15 16:37:00-03","NY","NYBG","00935345","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"H. S. Irwin","1959","01","31","Brazil","Minas Gerais",NA,"50 km SE. of Uberlândia on road to Altos Campos",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935345",NA,"2524","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935345_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-03-15 16:37:00-03","NY","NYBG","00935358","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","R. C. Barneby",NA,NA,NA,"B. A. S. Pereira","1983","03","31","Brazil","Minas Gerais","Paracatú","Fazenda Ponte Nova, Sítio do Sr. Dozindo","-46.8744","-17.2222",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935358",NA,"418","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-15 16:37:00-03","NY","NYBG","00935324","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"H. S. Irwin","1969","02","23","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra dos Três Irmãos, ca. 25 km west of Montes Claros, road to Agua Boa.","-43.64425","-16.78765",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974065' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935324",NA,"23692a","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935324_01","1000","1000",NA,NA,NA,NA,NA,NA,NA
"613","2021-03-15 16:37:00-03","NY","NYBG","00749136","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby",NA,NA,NA,NA,"W. R. Anderson","1973","03","28","Brazil","Distrito Federal","Brasília","Parque do Gama, ca. 20 km by road S of Brasília.","-47.92","-15.95",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=888613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749136",NA,"7963","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00749136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-03-15 16:37:00-03","NY","NYBG","00935381","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"R. Romero","1995","01","09","Brazil","Minas Gerais","Sacramento","Próximo a guarita de Sacramento, PARNA Serra da Canastra.","-47.4397","-19.8656",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=975171' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935381",NA,"1618","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-03-15 16:37:00-03","NY","NYBG","00935380","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","desvauxii","Chamaecrista desvauxii langsdorfii","(Kunth ex Vogel) H.S.Irwin & Barneby","B. Baker",NA,NA,NA,"R. Kfuri","1987","11","14","Brazil","Minas Gerais",NA,"Serra de Itabirito. Km 14 da Rodovia BH-Itabiro","-43.8","-20.23",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935380",NA,"s.n.","South America","sheet",NA,"Magnoliophyta","Fabales","langsdorfii",NA,"NY00935380_01","1300","1300",NA,NA,NA,NA,NA,NA,NA
