"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","barcode","class","order","continentOcean","occurrenceRemarks","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","phylum","dayIdentified","fieldNumber","preparationType","minimumElevationInMeters","maximumElevationInMeters","individualCount","relatedCatalogItem"
"50","2019-10-07 09:19:55-03","UEFS","HUEFS","165921","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne",NA,NA,NA,"Popovkin, A.V.","761","2010","10","07","Brasil","Bahia","Entre Rios","Imbé.","38W0'","12S3'","HUEFS0165921","Lilianae","Asparagales",NA,"Atlantic forest.",NA,"-38","-12.05",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-07 09:19:55-03","UEFS","HUEFS","190363","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne",NA,NA,NA,"Melo, E.","11745","2012","11","16","Brasil","Bahia","Itatim","Água Branca.","39W42'","12S45'","HUEFS0190363","Lilianae","Asparagales",NA,"Caatinga, beira da lagoa.",NA,"-39.7","-12.75",NA,NA,"Angiospermae",NA,NA,NA,"420","420",NA,NA
"52","2019-10-07 09:19:55-03","UEFS","HUEFS","22080","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne",NA,"2001","02","França, F.","1415","1995","11","25","Brasil","Bahia","Itatim","Morro da Tocas.","39W42'","12S43'","HUEFS0022080","Lilianae","Asparagales",NA,"Interior da Mata.",NA,"-39.7","-12.716667",NA,NA,"Angiospermae",NA,NA,NA,"310","430",NA,NA
"53","2019-10-07 09:19:55-03","UEFS","HUEFS","6860","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne",NA,"2001","02","Queiroz, L.P.de","1161","1986","11","17","Brasil","Bahia","Queimadas","BA-120, entre Queimadas e Cansanção. 11 Km após Queimadas.","39W36'0''","10S55'35''","HUEFS0006860","Lilianae","Asparagales",NA,NA,NA,"-39.6","-10.926389",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"54","2020-07-23 12:17:11-03","CEPLAC","CEPEC","56773","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas",NA,"C. A. Bastos",NA,NA,"S. C. de Sant'Ana","248","1992","11","21","Brasil","Bahia","iramaia","Km 9 estr. Iramaia/Juraci.",NA,NA,NA,NA,NA,NA,NA,NA,"-40.951099395752","-13.2855997085571","68663","auto",NA,NA,NA,NA,NA,NA,NA,"07/04/2011"
"55","2020-07-23 12:17:11-03","CEPLAC","CEPEC","15168","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas",NA,"C. A. Bastos",NA,NA,"S. A. Mori","11116","1978","11","17","Brasil","Bahia","MARACÁS","Rod. BA-026, 15Km ao SW de Maracás.",NA,NA,NA,NA,NA,NA,NA,NA,"-40.4308013916016","-13.4411001205444","50558","auto",NA,NA,NA,NA,NA,NA,NA,"27/04/2011"
"56","2020-07-23 12:17:11-03","CEPLAC","CEPEC","704","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas",NA,"C. A. Bastos",NA,NA,"R. P. Belém","1555","1965","08","10","Brasil","Espírito Santo","LINHARES","Margem do Rio Doce.","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,NA,NA,NA,NA,NA,"12/04/2011"
"57","2019-11-01 15:15:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Pabst, G","1966",NA,"Pires, JM","56733","1963","10","18","Brasil","Rondônia","Porto Velho","Cachoeira Samuel",NA,NA,"UB0015898",NA,NA,"Southern America","Rocks in fruit","UB0015898","-63.9039001464844","-8.76194000244141","333357","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 15:15:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne",NA,NA,NA,"França, F; Melo, E; Correia, C; Jesus, I","1415","1995","11","25","Brasil","Bahia","Itatim","Morro da Tocas","-39.7","-12.716667","UB0015896",NA,NA,"Southern America","Herva epífita, escapo floral com 80 cm. Tépalas externas esverdeadas com pontos vinosos. Tépalas internas amarelo-esverdeada labelo com bordas onduladas alas levemente vinosas, coluna verde; Interior da mata","UB0015896 UB0015896_1","-39.7","-12.716667",NA,NA,"Monocotyledonae",NA,NA,NA,"310","430",NA,NA
"59","2019-05-06 12:01:20-03","UFU","HUFU","31250","S","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Hattori, E.K.O.","2004","12","Mendes, S.; Oliveira, A.P.; Yamamoto, M. & Duarte, P.C.","428","2002","12","20","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.",NA,NA,"HUFU00030444",NA,NA,NA,"Herbácea, ca. 0,6 m. Hábito terrestre, fruto verde com sementes amarelos.; Cerrado.","HUFU00030444","-47.2928009033203","-19.3528003692627","45889","auto",NA,"07",NA,NA,NA,NA,NA,NA
"60","2019-05-06 12:01:20-03","UFU","HUFU","31799","S","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Pacheco, R.A.","2005","01","Amorim, E.H.; Mendes, S. & Barbosa, A.A.A.","698","2003","03","07","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.",NA,NA,"HUFU00030445",NA,NA,NA,"Frutos verdes.","HUFU00030445","-47.2928009033203","-19.3528003692627","45889","auto",NA,"11",NA,NA,NA,NA,NA,NA
"61","2019-11-21 10:13:06-03","IBt","SP","25603","S","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Hoehne, FC",NA,NA,"Spannagel, C","103","1927","10",NA,"Brasil","Rio de Janeiro","Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 10:13:06-03","IBt","SP","46098","S","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Hoehne, FC",NA,NA,"Brade, AC","s.n.","1939","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 10:13:06-03","IBt","SP","49096","S","Plantae","Orchidaceae","Cyrtopodium","gigas","Cyrtopodium gigas","(Vell.) Hoehne","Bianchetti, LB","2002","11","Ribas, WP","s.n.","1943","09","21","Brasil","São Paulo","Eldorado","Xiririca",NA,NA,NA,NA,NA,NA,NA,NA,"-48.0999984741211","-24.5200004577637","38804","auto",NA,NA,NA,NA,NA,NA,NA,NA
