X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,order,recordNumber,continentOcean,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,class,dayIdentified,relatedCatalogItem,minimumDepthInMeters,maximumDepthInMeters,individualCount,typeStatus,fieldNumber,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.271667,-24.240833,"330",2019-11-21 10:04:07-03,IBt,SP,"279812",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1994","06","03",Brasil,São Paulo,Itararé,-49.271667,-24.240833,"-49.271667","-24.240833",NA,NA,NA,NA,"6063",NA,"Fazenda Ibiti (RIPASA).&nf;Mata com Araucária.","1200","1200",NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9199981689453,-23.0900001525879,"338",2019-11-21 10:04:07-03,IBt,SP,"118673",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Mattos, JR; Mattos, NF","1967","03","15",Brasil,São Paulo,Avaré,-48.9199981689453,-23.0900001525879,NA,NA,NA,NA,NA,NA,"14522",NA,"A 37 Km de Avaré, rodovia Avaré-São Manoel.&nf;Cerrado degradado.",NA,NA,NA,NA,"29856",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"339",2019-11-21 10:04:07-03,IBt,SP,"1932",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Hoehne, W","1945","09","12",Brasil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"9448",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"340",2019-11-21 10:04:07-03,IBt,SP,"46435",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Hoehne, W","1942","01","06",Brasil,São Paulo,Caieiras,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"9448",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"341",2019-11-21 10:04:07-03,IBt,SP,"276668",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1993","09","06",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"4039",NA,NA,NA,NA,NA,NA,"27729",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"342",2019-11-21 10:04:07-03,IBt,SP,"296920",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1995","08","18",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"8807",NA,"Estrada Itararé-Bom Sucesso de Itararé. Fazenda Ibiti (Ripasa).&nf;Mata de Araucária.",NA,NA,NA,NA,"27729",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"343",2019-11-21 10:04:07-03,IBt,SP,"288125",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1994","11","13",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"7146",NA,"Estrada Itararé-Bonsucesso. Fazenda Ibiti (Ripasa).&nf;Mata de Araucária. Beira de mata.",NA,NA,NA,NA,"27729",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"344",2019-11-21 10:04:07-03,IBt,SP,"287259",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Souza, VC; et al.","1995","05","28",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"8681",NA,"Estrada Itararé-Itapeva, próximo à ponte do Rio Verde.&nf;Cerrado, com banhado adjacente.",NA,NA,NA,NA,"27729",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"345",2019-11-21 10:04:07-03,IBt,SP,"102550",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Mattos, JR","1966","10","21",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"14107",NA,"Serra de Bom Sucesso, Campos de São Pedro, fazenda Ventania.&nf;Capoeira.",NA,NA,NA,NA,"27729",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"346",2019-11-21 10:04:07-03,IBt,SP,"7155",S,Plantae,Euphorbiaceae,Croton,serratifolius,Croton serratifolius,Baill.,"Cordeiro, I; Caruzo, MBR","Brade, AC","1915","03","14",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,"7334",NA,Campo,NA,NA,NA,NA,"17840",auto,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
