X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"1106",2018-12-19 17:40:29-02,MNHN,RECOLNAT_MNHN_P,P02001451,PreservedSpecimen,NA,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Lirio,NA,NA,NA,"Handro, O.",NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Nativa do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,P02001451,P02001451_01,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02001451' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.859083,-24.173194,"1112",2020-12-11 11:38:51-03,UFMG,BHCB,"171336",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2013","04","04","Bettinardi, ML; Moreno, VS; Girão, VJ; Florido, DB; Braga, DPP; Souza, VC de; Rodrigues, RR; Ta","17","2013","04","01",Brasil,São Paulo,Tapiraí,"Reserva particular da Votorantim., UHE da Barra, UHE Alecrim, trilha da chaminé.",-47.859083,-24.173194,"-47.859083","-24.173194","297","297",BHCB015879,NA,NA,Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.633333,-24.0725,"1115",2020-12-11 11:38:51-03,UFMG,BHCB,"171291",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2013",NA,NA,"Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC de; Rodrigues, RR; Tamashiro, J","72","2013","03","28",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA)., UHE Barra, trilha Casa de Pedra",-47.633333,-24.0725,"-47.633333","-24.0725","65","65",BHCB015831,NA,"Arvoreta, 4m, frutos esverdeados",Dicotyledon,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"1124",2020-12-11 11:38:51-03,UFMG,BHCB,"59346",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Franco, G; et al.","2956",NA,NA,NA,Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,NA,NA,Dicotyledon,NA,Southern America,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.901111,-24.442778,"1154",2021-02-11 17:20:28-03,UFPR,UPCB,"93043",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Völtz, R.R.","2018","09",NA,"Völtz, R.R. | Brotto, M.L.","1755","2017","11","25",Brasil,Paraná,Morretes,Parque Estadual do Marumbi,-48.901111,-24.442778,"-48.901111","-24.442778","600","600",UPCB0036358,UPCB0036358,"Sub-bosque de floresta de encosta. Arvoreta 4 n alt.; botões florais verdes; sub-bosque e floresta de encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"1155",2021-02-11 17:20:28-03,UFPR,UPCB,"49679",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Spina, A.P.",NA,NA,NA,"Spina, A.P.","323","1994","09","22",Brasil,São Paulo,Campinas,"Barão Geraldo, Fazenda Santa Genebra",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,"Arbusto, 2,5m, planta masculina, flores verdes, interior da mata. Mata higrófila..",NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"1215",2020-08-31 09:11:42-03,INPA,INPA,"172207",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2014","03",NA,"Assis, MA de","22807","1989","11","29",Brasil,São Paulo,Guarujá,Mata de encosta,-46.25,-23.9899997711182,NA,NA,NA,NA,INPA0172207,INPA0172207 INPA0172207_e,NA,Dicotyledon Magnoliids,Laurales,Southern America,NA,NA,"18989",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.997222,-23.882778,"1243",2020-07-10 09:47:43-03,MBML,MBML-HERBARIO,"48107",NA,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,Perkins,E.J. Lirio/2016,NA,NA,NA,"P.L.R. de Moraes; M.N. Saka, J.G. Rohwer & L.P. Poli","3333","2011","09","02",Brasil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho. Estrada de Serviço, próximo ao Mirante",-47.997222,-23.882778,47W59'50,23S52'58,NA,NA,MBML048107,MBML048107,Árvore ca 5m. Botões creme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"1258",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"17014",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,cyathantha,Mollinedia cyathantha,Perkins ,A. L. Peixoto,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-44.866667,-23.35,44°52'W,23°21'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1260",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"8536",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,A. L. Peixoto,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1261",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29555",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1262",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29552",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"1264",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"17047",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,A. L. Peixoto,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-44.866667,-23.35,44°52'W,23°21'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"1265",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"17550",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,A. L. Peixoto,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-44.866667,-23.35,44°52'W,23°21'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1266",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"51024",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,E. M. B. Prata,NA,NA,NA,"Prata, E. M. B.",s/n,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1267",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29560",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1268",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29559",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1269",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29558",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1270",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29557",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1271",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"29556",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1272",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"44191",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Ressel, K.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba - Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"1273",2020-06-17 15:25:17-03,UNESP-RC,HRCB,"44192",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins ,NA,NA,NA,NA,"Ressel, K.",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba - Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"1288",2021-01-26 13:56:32-03,IMA,MAC,"25580",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A.L.Peixoto,"1991",NA,NA,"M.Candida; V.C.Souza","124","1989","02","22",Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Morro do Ipanema, área proximo a cachoeira.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,MAC0025580,NA,"Arbusto escandente. Frutos esverdeados.; Mata.",NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.278889,-23.169722,"1289",2021-01-26 13:56:32-03,IMA,MAC,"23535",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Eduardo Kühn.,NA,NA,NA,M.Kuhlmann,"603","1943","04","06",Brasil,São Paulo,Amparo,"Amparo, Monte Alegre, Fazenda Santa Isabel.",-47.278889,-23.169722,"-47.278889","-23.169722",NA,NA,MAC0023535,NA,"Arbusto.; Mata virgem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7,-23.58,"1304",2020-09-12 05:00:02-03,US,US,"3560963",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,floribunda,Mollinedia floribunda,Tul.,NA,NA,NA,NA,S. Aragaki,"425","1994","9","22",Brazil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.7,-23.58,NA,NA,NA,NA,US01347554,US01347554_01,NA,NA,Laurales,South America - Neotropics,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1361",2020-09-12 05:00:02-03,US,US,"2771646",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,A. Gehrt,s.n.,"1939","12","17",Brazil,São Paulo,São Paulo,Pirajussara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347594,US01347594_01,NA,NA,Laurales,South America - Neotropics,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.0299987792969,-23.5699996948242,"1364",2020-09-02 16:33:35-03,Cenargen,CEN,"62274",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A. Custódio Filho,"1989",NA,NA,Alcebíades Custódio Filho,"2224","1984","02","03",Brasil,SP,BIRITIBA-MIRIM,Estação Biológica da Boracéia. Lat.: 23°38' - 23°39' S. Long.:45°52' - 45°53' O. Alt.: 890 - 950 m.,-46.0299987792969,-23.5699996948242,NA,NA,NA,NA,CEN00062274,CEN00062274,Doação do Instituto de Botânica - SP. São Paulo.,NA,NA,NA,Exsicatas,NA,"19656",auto,NA,NA,NA,"1",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"1365",2020-09-02 16:33:35-03,Cenargen,CEN,"70992",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A. L. Peixoto,"1991",NA,NA,Maria Cândida Henrique Mamede,"124","1989","02","22",Brasil,SP,CANANEIA,"Parque Estadual da Ilha do Cardoso, Morro de Ipanema, próximo à cachoeira.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,CEN00070992,CEN00070992,Ramos escandentes. Doação Instituto de Botânica de São Paulo.,NA,NA,NA,Exsicatas,NA,"37574",auto,NA,NA,NA,"1",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"1381",2019-11-13 11:26:21-03,USP,SPF,"117999",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1998",NA,NA,"Garcia, RJF","103","1992","07","14",Brasil,São Paulo,São Paulo,"Parque Santo Dias, Trilha principal.",-46.7725,-23.663056,"-46.7725","-23.663056",NA,NA,SPF00117999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.048056,-23.224444,"1382",2019-11-13 11:26:21-03,USP,SPF,"118933",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Rapini, A","112","1996","03","21",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha.",-45.048056,-23.224444,"-45.048056","-23.224444","1100","1100",SPF00118933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716667,-23.55,"1383",2019-11-13 11:26:21-03,USP,SPF,"149077",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Groppo, M","2001","06",NA,"Groppo, M","819","2001","06","28",Brasil,São Paulo,São Paulo,NA,-46.716667,-23.55,"-46.716667","-23.55","760","760",SPF00149077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.901667,-24.479167,"1388",2019-11-13 11:26:21-03,USP,SPF,"191197",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Lobão, AQ","1418","2007","10","24",Brasil,São Paulo,Barra do Chapéu,Estrada de Barra do Chapéuy para Apiaí. A 16 km de Barra do Chapéu.,-48.901667,-24.479167,"-48.901667","-24.479167","897","897",SPF00191197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.020944,-23.236694,"1389",2019-11-13 11:26:21-03,USP,SPF,"175700",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Fiaschi, P","3057","2006","06","22",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha - Indaiá. Trilha do Rio Bonito.",-45.020944,-23.236694,"-45.020944","-23.236694","1050","1050",SPF00175700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.216667,-24.05,"1398",2019-11-13 11:26:21-03,USP,SPF,"94388",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1997",NA,NA,"Pirani, JR","3127","1994","04","20",Brasil,São Paulo,Miracatu,"Serra de Paranapiacaba, Trilha do Morro Yolanda.",-47.216667,-24.05,"-47.216667","-24.05","550","600",SPF00094388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"1399",2019-11-13 11:26:21-03,USP,SPF,"99560",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1999",NA,NA,"Furlan, A","1478","1994","04","15",Brasil,São Paulo,Ubatuba,"Trilha da Almada, km 13 da Rod. Rio/Santos.",-44.866667,-23.35,"-44.866667","-23.35",NA,NA,SPF00099560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"1400",2019-11-13 11:26:21-03,USP,SPF,"99565",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Assis, MA","319","1994","08","27",Brasil,São Paulo,Ubatuba,Trilha e estrada da Alamada.,-44.866667,-23.35,"-44.866667","-23.35",NA,NA,SPF00099565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"1411",2019-11-13 11:26:21-03,USP,SPF,"176275",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Barros, F","1561","1988","09","07",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Mata de encosta no Morro da Captação.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,SPF00176275,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"1412",2019-11-13 11:26:21-03,USP,SPF,"176274",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1991",NA,NA,"Grande, DA","178","1978","11","10",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Trilha de acesso à captação de água.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,SPF00176274,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"1413",2019-11-13 11:26:21-03,USP,SPF,"150799",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Cordeiro, I","2353","2000","09","28",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Captação.",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,SPF00150799,NA,NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"1414",2019-11-13 11:26:21-03,USP,SPF,"150800",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Sugiyama, M","2000","11",NA,"Rossi, L","2161","2000","09","20",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha dos Tropeiros.",-45.4099998474121,-23.6200008392334,NA,NA,"100","240",SPF00150800,NA,NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"1415",2019-11-13 11:26:21-03,USP,SPF,"92962",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","1998",NA,NA,"Mello-Silva, R","994","1994","05","14",Brasil,São Paulo,Eldorado,"Estrada vicinal não pavimentada, lado direito da Rodovia SP 165 (trecho Sete Barras - Eldorado, não pavimentado), 3 km além do distrito de Quatro Vergueiro (9 km da bifurcação).",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,SPF00092962,NA,NA,NA,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"1416",2019-11-13 11:26:21-03,USP,SPF,"96085",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL",NA,NA,NA,"Cordeiro, I","1444","1994","05","18",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Arredores da Caverna do Diabo, encosta do morro em frente ao restaurante.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,SPF00096085,NA,NA,NA,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"1417",2019-11-13 11:26:21-03,USP,SPF,"107901",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Souza, VC","9045","1995","09","03",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha entre a Cachoeira do Araçá e a área conhecida como descampado. Área de rochas calcárias.",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,SPF00107901,NA,NA,NA,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"1418",2019-11-13 11:26:21-03,USP,SPF,"107447",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Aguiar, OT","578","1995","08","11",Brasil,São Paulo,Miracatu,"Parque Estadual do Jurupará, Região do Ribeirão do Mico, próximo do Rio Juquiá.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,SPF00107447,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"1419",2019-11-13 11:26:21-03,USP,SPF,"93001",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lírio, EJ","2016","12",NA,"Mello-Silva, R","959","1994","05","13",Brasil,São Paulo,Registro,"Rod. SP 130 (Registro-Sete Barras), km 7, mata pluvia atlântica.",-47.8400001525879,-24.4799995422363,NA,NA,NA,NA,SPF00093001,NA,NA,NA,NA,NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
