X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,geoFlag,recordNumber,year,month,day,continentOcean,minimumElevationInMeters,maximumElevationInMeters,preparationType,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,relatedCatalogItem,infraspecificEpithet,typeStatus,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"595",2019-11-21 10:13:57-03,IBt,SP,"168403",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Bicalho, H",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,"37574",NA,auto,s.n.,"1962","08","17",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"596",2019-11-21 10:13:57-03,IBt,SP,"245400",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Barros, F",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Restinga do Pereirinha",-47.9199981689453,-25.0100002288818,"37574",NA,auto,"1915","1990","09","13",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"597",2019-11-21 10:13:57-03,IBt,SP,"162666",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"De-Grande, DA; Lopes, EA; Morais, JD",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Restinga próxima ao rio Perequê",-47.9199981689453,-25.0100002288818,"37574",NA,auto,"313","1979","08","05",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"598",2019-11-21 10:13:57-03,IBt,SP,"24279",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Hoehne, FC",Brasil,São Paulo,Iguape,Baixada de Iguape,-47.5499992370605,-24.7000007629395,"55628",NA,auto,s.n.,"1929","09","21",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"599",2019-11-21 10:13:57-03,IBt,SP,"270126",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Tomasulo, PLB; et al.",Brasil,São Paulo,Pindamonhangaba,"Fazenda São Sebastião do Ribeirão Grande, área I, trilha em direção a Campos do Jordão",-45.4599990844727,-22.9200000762939,"24176",NA,auto,"235","1992","06","20",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1699981689453,-22.6100006103516,"600",2019-11-21 10:13:57-03,IBt,SP,"384502",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Kirizawa, M",Brasil,São Paulo,Piquete,"Serra da Mantiqueira, Trilha para Morro Careca. Trilha pedregosa entre o local de estacionamento e Morro Careca, com áreas úmidas, vegetação arbustiva com algumas arvoretas",-45.1699981689453,-22.6100006103516,"13434",NA,auto,"3531","2006","04","15",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"601",2019-11-21 10:13:57-03,IBt,SP,"155950",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Mattos, J",Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.8400001525879,-23.5300006866455,"18032",NA,auto,"13582","1966","04","27",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"602",2019-11-21 10:13:57-03,IBt,SP,"291281",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Shirasuna, RT; et al.",Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Estrada para barragem da SABESP no rio Guaratuba",-45.8400001525879,-23.5300006866455,"18032",NA,auto,"29","1994","09","05",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"603",2019-11-21 10:13:57-03,IBt,SP,"2385",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Hoehne, FC",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,"27258",Este exemplar esteve misturado com Zyg. crinitum Lodd. sob n° 2385-A,auto,s.n.,"1918","08","27",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"604",2019-11-21 10:13:57-03,IBt,SP,"93159",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Handro, O",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Estação Campo Grande linha São Paulo-Santos",-46.5299987792969,-23.6599998474121,"27258",Terrestre no campo,auto,"504","1955","07","21",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"605",2019-11-21 10:13:57-03,IBt,SP,"99314",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Handro, O",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Estação Campo Grande lvia férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,"27258",No campo graminoso formando touceiras grandes,auto,"1148","1966","07","12",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"606",2019-11-21 10:13:57-03,IBt,SP,"269978",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Kirizawa, M; Sugiyama, M",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Picada 1, voltada para Cubatão",-46.5299987792969,-23.6599998474121,"27258",NA,auto,"2923","1994","09","30",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"607",2019-11-21 10:13:57-03,IBt,SP,"271991",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Ferreira, S",Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Calçada do Lorena",-46.560001373291,-23.6900005340576,"31119",NA,auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"608",2019-11-21 10:13:57-03,IBt,SP,"271112",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Marzola, ELC; Machado, S",Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Trecho anterior ao setor A da Calçada do Lorena",-46.560001373291,-23.6900005340576,"31119",NA,auto,"76","1994","09","26",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"609",2019-11-21 10:13:57-03,IBt,SP,"175125",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Brolio, P; Dick, CH",Brasil,São Paulo,São Paulo,Km 42 da Estrada Velha de Santos. Cultivado em São Paulo fl. em 3-IX-1968,-46.6300010681152,-23.5400009155273,"53584",NA,auto,s.n.,"1967","08","15",NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7000007629395,-22.6100006103516,"610",2019-11-21 10:13:57-03,IBt,SP,"252273",S,Plantae,NA,NA,NA,Orchidaceae,Zygopetalum,maculatum,Zygopetalum maculatum,(Kunth) Garay,"Barros, F; Chiea, SAC",Brasil,São Paulo,Serra Negra,"Serra Negra, Alto da Serra",-46.7000007629395,-22.6100006103516,"12188",NA,auto,"2370","1991","11","22",NA,"1200","1200",NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
