X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,occurrenceRemarks,recordNumber,minimumElevationInMeters,maximumElevationInMeters,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.077171,-22.870251,"1093",2020-02-20 14:37:43-03,IAC,IAC,"112",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","03","29",A. Carvalho (1),"1935","03","29",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,"Planta 189; colt. variações",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1094",2020-02-20 14:37:43-03,IAC,IAC,"113",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","03","18",A. Carvalho (1),"1935","03","18",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,"Planta 191; col. variações",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1095",2019-06-24 08:11:54-03,IAC,IAC,"12",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","09","24",A. Carvalho (1),"1935","09","24",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1096",2019-06-24 08:11:54-03,IAC,IAC,"13",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","09","24",A. Carvalho (1),"1935","09","24",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1097",2020-02-20 14:37:43-03,IAC,IAC,"133",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","03","29",A. Carvalho (1),"1935","03","29",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,"Planta 185; col. variações",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.9458,-22.2139,"1098",2020-02-20 14:37:43-03,IAC,IAC,"134",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,G.P. Viégas,"1935","04","09",G.P. Viégas,"1935","04","09",Brasil,São Paulo,Marília,Fazenda Jacutingá,-49.9458,-22.2139,"-49.9458","-22.2139",NA,NA,"Anot. na ficha: var.: bourbon variegata, planta n° 225",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.901072,-21.220292,"1099",2020-02-20 14:37:43-03,IAC,IAC,"135",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","06","19",A. Carvalho (1),"1935","06","19",Brasil,São Paulo,Pindorama,"IAC, Estação Experimental",-48.901072,-21.220292,"-48.901072","-21.220292",NA,NA,Planta 117,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.901072,-21.220292,"1100",2020-02-20 14:37:43-03,IAC,IAC,"136",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","06","22",A. Carvalho (1),"1935","06","22",Brasil,São Paulo,Pindorama,"IAC, Estação Experimental",-48.901072,-21.220292,"-48.901072","-21.220292",NA,NA,Planta 5,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1101",2019-06-24 08:11:54-03,IAC,IAC,"14",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","09","25",A. Carvalho (1),"1935","09","25",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1102",2019-06-24 08:11:54-03,IAC,IAC,"15",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1935","09","25",A. Carvalho (1),"1935","09","25",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1103",2019-06-24 08:11:57-03,IAC,IAC,"16439",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1953","09","15",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Não localizado no acervo!,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1104",2019-06-24 08:11:57-03,IAC,IAC,"16440",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1105",2019-06-24 08:11:57-03,IAC,IAC,"16441",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1106",2019-06-24 08:11:57-03,IAC,IAC,"16442",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1107",2020-02-20 14:37:43-03,IAC,IAC,"16443",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Anot. na ficha: var.: abramulosa,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1108",2019-06-24 08:11:57-03,IAC,IAC,"16444",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1109",2019-06-24 08:11:57-03,IAC,IAC,"16445",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,"var. abranulosa, det. H.F. Leitão Filho, 20/09/1967. Taxon não localizado.",s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1110",2020-02-20 14:37:43-03,IAC,IAC,"16446",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Anot. na ficha: var.: bourbon amarelo,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1111",2020-02-20 14:37:43-03,IAC,IAC,"16447",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,anot. na ficha: var.: bourbon amarelo,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1112",2020-02-20 14:37:43-03,IAC,IAC,"16448",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Anot. na ficha: var.: bourbon amarelo,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1113",2020-02-20 14:37:43-03,IAC,IAC,"16449",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Anot. na ficha: var.: bourbon amarelo,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1114",2019-06-24 08:11:57-03,IAC,IAC,"16450",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1953","09","15",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,Não localizado no acervo!,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1115",2020-02-20 14:37:43-03,IAC,IAC,"16451",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1953","09","15",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1116",2020-02-20 14:37:43-03,IAC,IAC,"16452",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1117",2019-06-24 08:11:57-03,IAC,IAC,"16453",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1118",2019-06-24 08:11:57-03,IAC,IAC,"16454",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1119",2019-06-24 08:11:57-03,IAC,IAC,"16455",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Fillho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1120",2020-02-20 14:37:43-03,IAC,IAC,"16456",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1121",2020-02-20 14:37:43-03,IAC,IAC,"16457",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1122",2020-02-20 14:37:43-03,IAC,IAC,"16458",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1123",2020-02-20 14:37:43-03,IAC,IAC,"16459",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1124",2020-02-20 14:37:43-03,IAC,IAC,"16460",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1125",2020-02-20 14:37:43-03,IAC,IAC,"16461",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1126",2019-06-24 08:11:57-03,IAC,IAC,"16462",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1953","09","15",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1127",2019-06-24 08:11:57-03,IAC,IAC,"16463",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1128",2019-06-24 08:11:57-03,IAC,IAC,"16464",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1129",2019-06-24 08:11:57-03,IAC,IAC,"16465",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1130",2019-06-24 08:11:57-03,IAC,IAC,"16466",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1131",2019-06-24 08:11:57-03,IAC,IAC,"16467",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1132",2019-06-24 08:11:57-03,IAC,IAC,"16468",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,H.F. Leitão Filho,"1967","09","20",A. Carvalho (1),"1953","09","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1133",2019-06-24 08:11:57-03,IAC,IAC,"16484",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1953","11","15",A. Carvalho (1),"1953","11","15",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1134",2020-02-20 14:37:43-03,IAC,IAC,"16559",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","04","01",A. Carvalho (1),"1954","04","01",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1135",2019-06-24 08:11:57-03,IAC,IAC,"16560",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","04","01",A. Carvalho (1),"1954","04","01",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1136",2019-06-24 08:11:57-03,IAC,IAC,"16623",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1137",2020-02-20 14:37:43-03,IAC,IAC,"16624",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1138",2019-06-24 08:11:57-03,IAC,IAC,"16625",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1139",2019-06-24 08:11:57-03,IAC,IAC,"16627",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1140",2020-02-20 14:37:43-03,IAC,IAC,"16629",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"1141",2019-06-24 08:11:57-03,IAC,IAC,"16630",S,Plantae,Rubiaceae-336.Cinchonoideae-Coffeeae,Coffea,arabica,Coffea arabica,L.,A. Carvalho (1),"1954","01","04",A. Carvalho (1),"1954","01","04",Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,"-47.077171","-22.870251",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
