X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.733333,-22.8,"153",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"27489",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Ishara, K.L.",NA,NA,NA,"Ishara, K.L.","243","2008","11","18",Brasil,São Paulo,Pratânia,Fazenda Palmeira da Serra,-48.733333,-22.8,48°44'w,22°48's,NA,NA,"Arbusto 1,8m, frutos vermelhos",BOTU027489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"161",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"1528",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Amaral Jr., A.","1997","01","15","Costa, F.","18","1972","10","24",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,"Arbusto. Flor oposta, 1,5 m de altura",BOTU001528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.059139,-21.725778,"186",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"22843",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,NA,NA,NA,NA,"Amaral Jr., A.","369","1999","04","10",Brasil,São Paulo,Presidente Epitácio,NA,-52.059139,-21.725778,"52°03'32,9w","21°43'32,8s",NA,NA,Arbusto 2m.,BOTU022843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433333,-22.866667,"195",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"29281",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,NA,NA,NA,NA,"Bignotto, R.B.","182","2004","02","05",Brasil,São Paulo,Botucatu,NA,-48.433333,-22.866667,48°26'w,22°52's,NA,NA,"Árvore 3m, frutos vermelhos e frutos verdes.; Coleção: Jardim Botânico UNESP Botucatu",BOTU029281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.059139,-21.725778,"196",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"22838",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,NA,NA,NA,NA,"Amaral Jr., A.","364","1999","04","10",Brasil,São Paulo,Presidente Epitácio,NA,-52.059139,-21.725778,"52°03'32,9w","21°43'32,8s",NA,NA,"Arbusto 1m, estéril.",BOTU022838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.416667,-22.75,"203",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"10750",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","311270","1970","12","31",Brasil,São Paulo,Botucatu,"18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio",-48.416667,-22.75,48°25'w,22°45's,NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Shrub 2m tall.; Coleção: Cerrado Estação 13 de Maio",BOTU010750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.284722,-22.8,"205",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"14284",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Bicudo, L.R.H.",NA,NA,NA,"Bicudo, L.R.H.","165","1985","12","10",Brasil,São Paulo,Botucatu,NA,-48.284722,-22.8,48°17'5w,22°48's,NA,NA,"Planta de 6 m de altura e 3 cm de circunferência do tronco a 30 cm dosolo, frutos vermelhos",BOTU014284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.375,-22.875,"208",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"1527",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Amaral Jr., A.","1997","01","15","Ishida, J.","18","1972","10","24",Brasil,São Paulo,Botucatu,NA,-48.375,-22.875,48°22'30w,22°52'30s,NA,NA,Arbusto,BOTU001527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743056,-22.813889,"214",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"24270",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Campos, C.J.",NA,NA,NA,"Ishino, M.N.","99","2004","01","12",Brasil,São Paulo,Pratânia,"Reserva Particular Fazenda Palmeira da Serra, Rodovia João Mellão , Km 218",-48.743056,-22.813889,48°44'35w,22° 48' 50s,NA,NA,"Cerrado s s. Arbusto de 1,70m frutos vermelhos pequenos, globosos e maduros.; Coleção: Biota - Cerrado Pratânia",BOTU024270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.284722,-22.8,"222",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"18598",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Amaral Jr., A.",NA,NA,NA,"Bicudo, L.R.H.",NA,"1993","06","01",Brasil,São Paulo,Botucatu,NA,-48.284722,-22.8,48°17'5w,22°48's,NA,NA,Arbusto de 3 m de altura sem flores,BOTU018598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.738611,-22.566667,"226",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"14281",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,"Bicudo, L.R.H.",NA,NA,NA,"Bicudo, L.R.H.","1631","1986","10","23",Brasil,São Paulo,Botucatu,NA,-48.738611,-22.566667,48°44'19w,22°34's,NA,NA,"Planta de 1,20 m de altura, botões e frutos verdes",BOTU014281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.733333,-22.8,"227",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"23599",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,NA,NA,NA,NA,"Ferreira, R.C.C.","247","1998","10","01",Brasil,São Paulo,Botucatu,NA,-48.733333,-22.8,48° 44' w,22°48's,NA,NA,"Arbusto, flores brancas, pentâmeras.",BOTU023599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.78,-20.51,"228",2021-02-08 11:08:12-03,UNESP-IBB,BOTU,"31776",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E. Schulz,NA,NA,NA,NA,"Harley, R.M.","28519","1997","03","28",Brasil,São Paulo,Bocaina do Sul,"Guara, São José.",-47.78,-20.51,47º46'48w,20°30'36''s,"600","600",NA,BOTU031776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.916667,-22.916667,"229",2021-02-08 11:08:13-03,UNESP-IBB,BOTU,"30970",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,NA,NA,NA,NA,"Bicudo, L.R.H.","1779","1996","03","12",Brasil,São Paulo,Botucatu,"Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",-48.916667,-22.916667,48°55'w,22°55's,NA,NA,NA,BOTU030970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"238",2021-03-30 12:37:58-03,EAO,IAN,"55306",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,"Gehrt, A","1940","04",NA,"Zagatto, O","4077","1938","12","28",Brasil,São Paulo,Campinas,Canal Saneamento.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,IAN055306,NA,Dicotiledônea,NA,Southern America,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"239",2021-03-30 12:37:58-03,EAO,IAN,"155000",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,"Plowman, T","1981","03",NA,"Leitão Filho, HFP; Stubblebine, WH","8652","1978","11","14",Brasil,São Paulo,Campinas,Souzas.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,IAN155000,NA,Dicotiledônea,NA,Southern America,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"240",2021-03-30 12:37:58-03,EAO,IAN,"35844",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,"Lima, AS",NA,NA,NA,"Lima, AS","7254","1943","11","09",Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,NA,IAN035844,IAN035844 IAN035844_e,Dicotiledônea,NA,Southern America,NA,"21773",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"241",2020-01-20 14:40:26-03,UPM,MACK,"2323",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,R. J. F. Garcia,"2011","12","01",E. H. P. Barretto,"13","2009","11","19",Brasil,SP,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"242",2020-01-20 14:40:26-03,UPM,MACK,"2924",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,Morcies,"2017",NA,NA,G. Amole,"4","2015","10","02",Brasil,SP,Franco da Rocha,Parque Estadual do Juquery,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"243",2020-01-20 14:40:26-03,UPM,MACK,"239",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O. E. Schulz,A. Amaral Jr.,"2001","01","10",L. C. Souza,"155","1997","11","14",Brasil,SP,Itapetininga,"Estação Experimental, e banhado.",-48.0499992370605,-23.5900001525879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7200012207031,-23.3799991607666,"244",2020-01-20 14:40:26-03,UPM,MACK,"238",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O. E. Schulz,R. Cielo Filho,"2007","12","13","J. B. Baitello; et al.","1947","2007","12","05",Brasil,SP,Paranapanema,"Estação Ecológica, borda da mata, próximo à entrada da cachoeira.",-48.7200012207031,-23.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29740",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"249",2019-10-09 11:13:46-03,UFBA,ALCB,"06330",PreservedSpecimen,Plantae,Erythroxylaceae,Erythroxylum,cuneifolium,Erythroxylum cuneifolium,(Mart.) O.E.Schulz,"Lima, AS","1943","11",NA,"Lima, AS",s/n,"1943","11",NA,Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,NA,ALCB036946,ALCB036946,Dicotyledon,NA,Southern America,NA,"21773",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
