X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,phylum,order,typeStatus,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"684",2019-11-21 10:11:55-03,IBt,SP,"118475",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1966","12","17",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"14742","Fazenda da Guarda, Reserva Florestal.",NA,NA,"Na mata. Arbusto ca. 2,5m alt.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"685",2019-11-21 10:11:55-03,IBt,SP,"101689",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1967","07","26",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"15018","Fazenda da Guarda, Reserva Florestal.",NA,NA,"Na mata virgem. Arbusto ca. 1,5m alt.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"686",2019-11-21 10:11:55-03,IBt,SP,"118458",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1966","12","17",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"14727","Fazenda da Guarda, Reserva Florestal. Na mata.",NA,NA,"Arbusto ca. 1,5m alt., flores brancas.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"687",2019-11-21 10:11:55-03,IBt,SP,"118469",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1966","12","17",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"14734","Fazenda da Guarda, Resesrva Florestal. Na mata.",NA,NA,Arbusto ca. 2m alt.,NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"688",2019-11-21 10:11:55-03,IBt,SP,"146228",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Landrum, LR","Mattos, J","1974","04","23",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,SP057634,SP057634,"1980",NA,NA,"15798",Parque Estadual.,NA,NA,NA,NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"689",2019-11-21 10:11:55-03,IBt,SP,"156547",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J","1974","10","25",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,"15893","Parque Estadual de Campos do Jordão, Fazenda da Guarda, perto da Pedra Chorona. Na mata virgem.",NA,NA,"Arbusto ca. 2m alt., frutos maduros ca. 6mm compr., negros.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"690",2019-11-21 10:11:55-03,IBt,SP,"155461",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, JR","1974","04","23",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"1994",NA,NA,"15762",Parque Estadual. Na mata.,NA,NA,"Arbusto 1,5m alt.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"691",2019-11-21 10:11:55-03,IBt,SP,"156618",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J","1974","10","25",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,15893A,"Parque Estadual, perto da Pedra Chorona.",NA,NA,"Na mata virgem. Arbusto ca. 2m alt., frutos maduros ca. 6mm compr. negros.",NA,NA,NA,NA,NA,regnelliana,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"692",2019-11-21 10:11:55-03,IBt,SP,"102665",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J; Mattos, N","1966","10","10",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,SP057630,SP057630,NA,NA,NA,"14900","Campos de São Pedro, Fazenda Ventania, Boca da Serra de Bom Sucesso.",NA,NA,"Numa capoeira, na borda de um riacho. Arbusto 2m alt.",NA,NA,NA,NA,NA,regnelliana,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"693",2019-11-21 10:11:55-03,IBt,SP,"115960",S,Plantae,Myrtaceae,Myrceugenia,ovata,Myrceugenia ovata regnelliana,(O.Berg) Landrum,"Kawasaki, ML","Mattos, J","1966","08","26",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,SP057628,SP057628,NA,NA,NA,"13866","Estação Biológica de Boraceia. na margem do Rio Claro. Na mata virgem, na margem do rio.",NA,NA,Arbusto 2m alt.,NA,NA,NA,NA,NA,regnelliana,"18032",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.481389,-22.691111,"694",2019-11-21 10:11:55-03,IBt,SP,"347483",S,Plantae,Myrtaceae,Myrceugenia,regnelliana,Myrceugenia regnelliana,(O.Berg) D.Legrand & Kausel,"Mazine, FF","Costa, CB; Fiaschi, P; Konno, T; Bitencourt, G","2000","12","05",Brasil,São Paulo,Campos do Jordão,-45.481389,-22.691111,"-45.481389","-22.691111",SP057647,SP057647,NA,NA,NA,"411","Parque Estadual de Campos do Jordão, Trilha do Rio Sapucaí, floresta ombrófila mista","1500","1500","Arbusto ca. 1,5m alt., flores com estames alvos e pétalas róseas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
