X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,locality,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.7099990844727,-22.4300003051758,"188",2020-11-04 11:14:21-03,ESALQ,ESA,"6498",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Rodrigues, R.R.","Rodrigues, R.R. ; Zandoval, J.A.","1989","03","10",Brasil,São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,ESA006498,ESA006498,NA,NA,NA,NA,"427.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"189",2020-11-04 11:14:21-03,ESALQ,ESA,"80927",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Soares e Silva, L.H.","Soares e Silva, L.H. et al.","1995","08","07",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA080927,ESA080927,NA,NA,NA,NA,"366.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"190",2020-11-04 11:14:21-03,ESALQ,ESA,"22612",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, M.L.","Barreto, K.D.","1994","11","10",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA022612,ESA022612,NA,NA,NA,NA,"3204.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"191",2020-11-04 11:14:21-03,ESALQ,ESA,"111635",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,NA,"Severo, R.","Severo, R.","2008","10","18",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA111635,ESA111635,"2008","10","25",NA,"1.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"192",2020-11-04 11:14:21-03,ESALQ,ESA,"15499",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, M.L.","Ivanauskas, N.M.","1993","10","25",Brasil,São Paulo,Itatinga,-48.6100006103516,-23.1000003814697,NA,NA,ESA015499,ESA015499,NA,NA,NA,NA,"59.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"193",2020-11-04 11:14:21-03,ESALQ,ESA,"48489",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Mazine, F.F.","Rozza, A.F.","1995","06","08",Brasil,São Paulo,Matão,-48.3600006103516,-21.6000003814697,NA,NA,ESA048489,NA,NA,NA,NA,NA,"54.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"194",2020-11-04 11:14:21-03,ESALQ,ESA,"21241",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Kawasaki, M.L.","Barreto, K.D. et al.","1994","08","25",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA021241,NA,NA,NA,NA,NA,"3014.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"195",2020-11-04 11:14:21-03,ESALQ,ESA,"36858",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Mazine, F.F.","Hoehne, W.","1947","02","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA036858,ESA036858,NA,NA,NA,NA,"2401.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"196",2020-11-04 10:56:23-03,ESALQ,ESA,"143572",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,NA,"Souza, V.C.","Souza, V.C. & Colletta, G.D.","2019","09","03",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,"-49,167,741","-24,274,521",ESA143572,NA,"2019","09","06","Estrada Velha Itararé - Bom Sucesso de Itararé, ca. 500 m da estrada principal. Fragmento de Floresta Ombrófila Mista bastante degradada.","42548.0",NA,NA,"Árvore, ca. 4 m alt.; frutos imaturos verdes.",NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-20.7199993133545,"197",2020-11-04 11:14:21-03,ESALQ,ESA,"79497",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,NA,"Farah, F.T.","2000","01","01",Brasil,São Paulo,Orlândia,-47.8800010681152,-20.7199993133545,NA,NA,ESA079497,ESA079497,NA,NA,NA,Faz. Vale do Rosário,"1717.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"16147",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"198",2020-11-04 11:14:21-03,ESALQ,ESA,"75267",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Mazine, F.F. & Souza, V.C.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA075267,ESA075267,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","84.0",NA,NA,"Arbusto, 1m alt. Frutos arroxeados. Campo.",NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"200",2020-11-04 11:14:21-03,ESALQ,ESA,"103608",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,conncina,Calyptranthes conncina,NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","2005","06","15",Brasil,São Paulo,Gália,-49.5499992370605,-22.2900009155273,NA,NA,ESA103608,ESA103608,NA,NA,NA,NA,"10023.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"23314",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"201",2020-11-04 11:14:21-03,ESALQ,ESA,"53467",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O. Berg,"Lourenço, A.R.","Lucas, E.J. et al.","2006","11","18",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,ESA053467,NA,"2015","11","05",NA,"467.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"202",2020-11-04 11:14:21-03,ESALQ,ESA,"14030",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O.Berg,"Sobral, M.","Souza, V.C. et al.","1994","04","14",Brasil,São Paulo,Matão,-48.3600006103516,-21.6000003814697,NA,NA,ESA014030,ESA014030,"2003",NA,NA,NA,"5646.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"203",2020-11-04 11:14:21-03,ESALQ,ESA,"18525",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O. Berg,"Mazine, F.F.","Barreto, K.D. et al.","1994","04","12",Brasil,São Paulo,Matão,-48.3600006103516,-21.6000003814697,NA,NA,ESA018525,ESA018525,NA,NA,NA,NA,"2277.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.8500003814697,"204",2020-11-04 10:56:23-03,ESALQ,ESA,"136159",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,widgreniana,Calyptranthes widgreniana,O. Berg,M. Sobral,R.M.G. Konopczyk,"2013","08","08",Brasil,São Paulo,Porto Ferreira,-47.4700012207031,-21.8500003814697,NA,NA,ESA136159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13859",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"205",2020-11-04 11:14:50-03,ESALQ,ESA,"24789",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,cruciflora,Myrcia cruciflora,A.R.Lourenço & E.Lucas,"Santos, M.F.","Souza, V.C. et al.","1995","08","19",Brasil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,ESA024789,NA,"2019",NA,NA,NA,"8892.0",NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"208",2015-07-02 14:03:07-03,JBP,HPL,"5459",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,G.F. Arbocz,G.F. Arbocz,"1994","10","28",Brasil,SP,Campinas,-47.06,-22.9,NA,NA,NA,NA,"1994","10","28",Coletado estrada seguindo em direção a margem do rio Atibaia.,"939",NA,NA,NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"290",2020-12-20 21:18:34-03,UFV,VIC,"20491",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,"Soares, L.H.","Soares, L.H.; et al.","1995","08","07",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,VIC020491,VIC020491,"1995",NA,NA,NA,"00366",NA,NA,Mata ciliar na margem esquerda do Ribeirão Caiara.,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.075278,-22.820556,"306",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0060139,PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,L. Rossi,L. Rossi,"1979","7","6",Brazil,Sao Paulo,NA,-47.075278,-22.820556,NA,NA,NA,NA,NA,NA,NA,São Paulo. Mata da Reserva da Cidade Universitária Armando Salles Oliveira. USP Área 3.,"140",NA,NA,"Arvoreta, 5 m de altura, DAP 3 cm, flores verdes.",NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.075278,-22.820556,"319",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0060140,PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,L. Rossi,L. Rossi,"1979","11","8",Brazil,Sao Paulo,NA,-47.075278,-22.820556,NA,NA,NA,NA,NA,NA,NA,São Paulo. Mata da Reserva da Cidade Universitária Armando Salles Oliveira. USP Área 3.,"113",NA,NA,"Arvoreta, 5 m alt. DAP 3 cm, ramos finos, ramificação dicotômica, flores esverdeadas, frutos verdes.",NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"342",2019-11-21 14:40:00-03,UFJF,CESJ,"26572",PreservedSpecimen,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,DC.,R.R. Rodrigues,"W.Mantovani; E.L.M. Catharino","1985","08","29",Brasil,São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,CESJ026572,NA,NA,NA,NA,NA,"3541",NA,NA,"Arbusto de 3m de altura, frutos maduros de cor marrom, beira do corrego",América do Sul,NA,NA,Angiosperma,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.809083,-22.817583,"364",2021-03-01 16:36:02-03,UNICAMP,UEC,"159952",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Arzolla, FARDP; Paula, GCR; Vilela, FESP; Antunes, AZ","2007","04","03",Brazil,São Paulo,Embu-Guaçu,-46.809083,-22.817583,"-46.809083","-22.817583",UEC017929,UEC017929,"2007","04",NA,"Parque da Várzea do Embu-Guaçu, Vegetação de Várzea.","1093","750","750","Árvore, 6 metros de altura, com frutos maduros arroxeados escuros.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.683333,-23.383333,"365",2021-03-01 16:36:02-03,UNICAMP,UEC,"105514",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Sobral, M","Tozzi, AMGA; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC","1998","07","04",Brazil,São Paulo,Iperó,-47.683333,-23.383333,"-47.683333","-23.383333",NA,NA,"2003",NA,NA,"Fazenda Ipanema, Porteira da Fepasa.","368","520","520",Arbusto até 4m de alt. Flores brancas. Corola e estames velhos persistentes.,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.109167,-22.829167,"366",2021-03-01 16:36:02-03,UNICAMP,UEC,"108195",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1997","11","07",Brazil,São Paulo,Campinas,-47.109167,-22.829167,"-47.109167","-22.829167",NA,NA,NA,NA,NA,Reserva Municipal de Santa Genebra,"200",NA,NA,"Arvoreta com 2,3m alt.; botões brancos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.109167,-22.829167,"367",2021-03-01 16:36:02-03,UNICAMP,UEC,"108203",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","11","07",Brazil,São Paulo,Campinas,-47.109167,-22.829167,"-47.109167","-22.829167",NA,NA,NA,NA,NA,Reserva Municipal de Santa Genebra,199A,NA,NA,"Arvoreta com 2,3m de altura; botões jovens de coloração castanha.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.109167,-22.829167,"368",2021-03-01 16:36:02-03,UNICAMP,UEC,"108434",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Kawasaki, ML","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","1996","11","07",Brazil,São Paulo,Campinas,-47.109167,-22.829167,"-47.109167","-22.829167",NA,NA,NA,NA,NA,Reserva Municipal de Santa Genebra,"199",NA,NA,"Arvoreta com 2,3m de altura; botões jovens de coloração castanha.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"369",2021-03-01 16:36:02-03,UNICAMP,UEC,"113782",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Kawasaki, ML","Pedroni, F; Sanchez, M","1996","01","11",Brazil,São Paulo,Ubatuba,-44.8,-23.366667,"-44.8","-23.366667",NA,NA,"1997",NA,NA,Picinguaba,"575",NA,NA,"Mata de Planície. Restinga. Árvore 3530 com 15m de altura, com botões, casca avermelhada desfoliante.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"370",2021-03-01 16:36:02-03,UNICAMP,UEC,"122070",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF; Souza, VC","Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR; Souza, VC; et al.","2001","04","10",Brazil,São Paulo,São Paulo,-46.733333,-23.983333,"-46.733333","-23.983333",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do CAmpo.","566","800","800","Arbusto, ca 1m alt., frutos negros, lustrosos. Campo.; Floresta de Neblina com Campo Adjacente.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"371",2021-03-01 16:36:02-03,UNICAMP,UEC,"122071",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF; Souza, VC","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.","2001","04","11",Brazil,São Paulo,São Paulo,-46.733333,-23.983333,"-46.733333","-23.983333",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do CAmpo.","70","800","800","Arbusto, 2m alt.. Frutos arroxeados. Campo.; Floresta ribeirinha Altomontana com Campo Adjacente.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.733333,-23.983333,"372",2021-03-01 16:36:02-03,UNICAMP,UEC,"122073",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Mazine, FF; Souza, VC","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR; et al.","2001","04","11",Brazil,São Paulo,São Paulo,-46.733333,-23.983333,"-46.733333","-23.983333",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do CAmpo.","84","800","800","Arbusto, 1m alt.. Frutos arroxeados. Campo.; Floresta ribeirinha Altomontana com Campo Adjacente.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.578464,-23.4241,"373",2021-03-01 16:36:02-03,UNICAMP,UEC,"203678",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Silva, BG","Pires, TP; Silva, BG; Lima, GM","2019","01","09",Brazil,São Paulo,Jundiaí,-47.578464,-23.4241,"-47.578464","-23.4241",UEC163314,UEC163314 UEC163314_v01 UEC163314_v02 UEC163314_v03,"2019","02","01","Serra do Japi - Trilha da Cachoeira do Paraíso, Local: Borda da trilha, copa a meia sombra. Solo: Arenoso, em meio à serrapilheira.","182",NA,NA,"Hábito: Arbóreo. Altura: 2m. Látex: Ausente. Cor: Frutos pretos quando maduros, folhas discolor cor ferrugem. Odor: Ausente. Outros: Frutos globosos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-22.916667,"374",2021-03-01 16:36:02-03,UNICAMP,UEC,"168450",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Santos, K","Santos, K; Belinello, R","2001","01","19",Brazil,São Paulo,Itatiba,-46.866667,-22.916667,"-46.866667","-22.916667",UEC091111,UEC091111,NA,NA,NA,"Mata da Fazenda Malabar (Fragmento M3); área total: 20 ha, Floresta estacional semidecidual.","3887","717","717","Árvore semidecídua, zoocórica; cortéx rugoso, madeira pesada; altura total: 12 m; altura do fuste: 6 m; PAP: 38 cm.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.544111,-22.769167,"376",2021-03-01 16:36:02-03,UNICAMP,UEC,"161780",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Arzolla, FARDP","Arzolla, FARDP; Paula, GCR","2007","03","23",Brazil,São Paulo,Campos do Jordão,-45.544111,-22.769167,"-45.544111","-22.769167",UEC009553,UEC009553,"2008","03","27",Estrada para o Pico do Itapeva.,"1076","1850","1850","Árvore, 3 metros, frutos vermelho-alaranjados.; Floresta Ombrófila Densa Alto-Montana.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"378",2021-03-01 16:36:02-03,UNICAMP,UEC,"168451",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Santos, K","Santos, K; Belinello, R","2000","05","07",Brazil,São Paulo,Campinas,-46.916667,-22.816667,"-46.916667","-22.816667",UEC091112,UEC091112,NA,NA,NA,"Mata Ribeirão Cachoeira (Área C2); área total: 244,9 ha, Floresta estacional semidecidual.","1396","660","660","Árvore perinifólia, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 7,5 m; altura do fuste: 1,2 m; PAP: 18 cm. 01-25 % da copa infestada por lianas.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916583,-25.0203,"379",2021-03-01 16:36:02-03,UNICAMP,UEC,"73017",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,NA,"Fernandes, GD; et al.","1995","02","11",Brazil,São Paulo,Cananéia,-47.916583,-25.0203,"-47.916583","-25.0203",NA,NA,NA,NA,NA,Ilha Comprida,"33388",NA,NA,"Restinga. Árvore 7m, flores brancas, folhas discolores.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.774444,-23.9,"381",2021-03-01 16:36:02-03,UNICAMP,UEC,"85534",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Taylor, CM","Ávila, NS; Bellenzani, MLR; Garcia, RJF","1994","09","12",Brazil,São Paulo,São Paulo,-46.774444,-23.9,"-46.774444","-23.9",NA,NA,"1997",NA,NA,"Camping Ana Paula, Área aberta, próxima aos quiosques - região do município de São Paulo.","334",NA,NA,"Arvoreta 4m alt., frutos verdes.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"382",2021-03-01 16:36:02-03,UNICAMP,UEC,"61327",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna concinna,A.DC.,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1984",NA,NA,Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,NA,NA,NA,Aeroporto Internacional de Guarulhos,s.n.,NA,NA,"Sítio 121. Nº 597; Mata Mesófila Semidecídua",NA,NA,NA,Magnoliopsida,NA,NA,NA,concinna,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"383",2020-02-10 17:55:37-03,UNICAMP,UEC,"61328",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna concinna,A.DC.,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1983","12","20",Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,NA,NA,NA,Aeroporto Internacional de São Paulo,s.n.,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,concinna,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"389",2021-03-01 16:36:02-03,UNICAMP,UEC,"122708",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Kawasaki, ML","Ongaro-Pinheiro, MH","1997","07","09",Brazil,São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,"1998","10",NA,Jardim Botânico Municipal de Bauru,"347",NA,NA,"Arbusto de 3m alt., frutos imaturos, esverdeados.; Mata mesófila, próximo mata de brejo.",NA,NA,NA,Magnoliopsida,NA,"29186",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"390",2021-03-01 16:36:02-03,UNICAMP,UEC,"172812",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Toniato, MTZ; Spina, AP","1994","06","16",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC084667,UEC084667,NA,NA,NA,Altura km 139 da Rod D. Pedro I.,"33728",NA,NA,Mata de Brejo.,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"391",2021-03-01 16:36:02-03,UNICAMP,UEC,"172813",S,Plantae,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,A.DC.,"Aguiar, OT","Toniato, MTZ","1994","11","08",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC084669,UEC084669,NA,NA,NA,Altura km 139 da Rod D. Pedro I.,"33729",NA,NA,Mata de Brejo.,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
