X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.7700004577637,-22.1900005340576,"257",2021-03-01 16:28:51-03,UNICAMP,UEC,"56286",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Zickel, CS","1995","07",NA,"Kotchetkoff-Henriques, O","1989","11","28",Brazil,São Paulo,Boracéia,NA,-48.7700004577637,-22.1900005340576,NA,NA,NA,NA,UEC044059,UEC044059,"22334","Arbusto, 1,5m. Flores brancas.; Mata de restinga.",NA,NA,NA,Magnoliopsida,NA,"10241",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"258",2021-03-01 16:28:51-03,UNICAMP,UEC,"133560",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Urbanetz, C","2004","02",NA,"Urbanetz, C","2004","02","11",Brazil,São Paulo,Cananéia,Fazenda Folha Larga.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC044066,UEC044066,"361",Arvoreta de 6m.,NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"259",2021-03-01 16:28:51-03,UNICAMP,UEC,"133505",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Urbanetz, C","2004","02",NA,"Urbanetz, C","2004","02","11",Brazil,São Paulo,Cananéia,Fazenda Folha Larga.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC044049,UEC044049,"361",Arvoreta de 6m.,NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"260",2021-03-01 16:28:51-03,UNICAMP,UEC,"4023",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Pirani, JR","1982","05","28","Vital, DM","1977","01","11",Brazil,São Paulo,Cananéia,Ilha do cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC033693,UEC033693,"6713","Arbusto com ca. 3m altura, flores brancas.",NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"261",2021-03-01 16:28:51-03,UNICAMP,UEC,"40064",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Zickel, CS","1995","07",NA,"Leitão Filho, HF; Tamashiro, JY","1985","12","03",Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC044058,UEC044058,"17979","Árvore até 7m, flores brancas.; Mata de restinga.",NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"262",2021-03-01 16:28:51-03,UNICAMP,UEC,"4025",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Pirani, JR","1982",NA,NA,"Prance, GT; Shepherd, GJ; Benson, WW","1978","02","02",Brazil,São Paulo,Cananéia,"Ilha do Cardoso, Perto da Cananeia. Alt. + ou - 0m.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC033694,UEC033694,"6943","Arvore de 12m x 25 cm de diametro, flores creme.; Mistura de restinga e mata.",NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"263",2021-03-01 16:28:51-03,UNICAMP,UEC,"107716",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Barros, F","2005","01",NA,"Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","1999","01","06",Brazil,São Paulo,Iguape,"Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da Rodovia Pariquera-Iguape.",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,UEC044056,UEC044056,"66","Árvore de 4m. Botões cremes. Flores com estames alvos.; Floresta Ombrófila Densa. Floresta apresentando fortes sinais de perturbação antrópica em área alagada.",NA,NA,NA,Magnoliopsida,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"264",2021-03-01 16:28:51-03,UNICAMP,UEC,"135480",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Zickel, CS","1995","07",NA,"Passos, FC","1989","11","28",Brazil,São Paulo,Santos,Boracéia.,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,UEC044055,UEC044055,"22559",Arbustivo-arbóreo com inflorescências de flores amarelas.,NA,NA,NA,Magnoliopsida,NA,"26836",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616639,-22.733889,"324",2021-03-16 17:54:05-03,UCS,HUCS,"48328",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl,"Gonzatti, F.","2018","07",NA,"Gonzatti, F.","2018","04","29",Brasil,São Paulo,São José do Barreiro,"Serra da Bocaina, Parque Nacional",-44.616639,-22.733889,"-44.616639","-22.733889","1513","1513",NA,NA,"4356","Arvoreta, ca. 1,8m de altura, bordo de mata e estrada",NA,NA,NA,Angiospermae,Oxalidales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"340",2019-09-27 18:04:20-03,UFES,VIES,"3272",S,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Pereira, O.J.","1988","12","30","Pereira, O.J.; Gomes, J.M.L.; Fabris, L.C. & Thomaz, L.D.","1988","12","30",Brasil,São Paulo,Cananéia,Reserva Biológica da Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,VIES003272,VIES003272,"1915",NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.616667,-22.733889,"355",2020-12-21 16:21:46-03,MBM,MBM,"422408",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl,"Gonzatti, F.","2018","07",NA,"Gonzatti, F.; Peralta, D.F.; Britto, O.; Peralta, D.F.; Britto, O.","2018","04","29",Brazil,São Paulo,São José do Barreiro,"Serra da Bocaina, Parque nacional",-44.616667,-22.733889,"-44.616667","-22.733889","1513","1513",MBM422408,NA,"4356","Árvore ca. 1,8m de altura.; Bordo de mata e estrada.",Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"397",2020-12-21 16:21:45-03,MBM,MBM,"243137",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl,"Hashimoto, G.",NA,NA,NA,"Hashimoto, G.","1989","08","23",Brazil,São Paulo,Salesópolis,Serra do Mar,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,MBM243137,MBM243137,"912",NA,Southern America,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"443",2020-12-21 16:21:46-03,MBM,MBM,"271971",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl,"Sampaio, D.",NA,NA,NA,Alunos de Taxonomia Vegetal,"2001","11","28",Brazil,São Paulo,São Luís do Paraitinga,São Luís do Paraitinga,-45.310001373291,-23.2199993133545,NA,NA,NA,NA,MBM271971,MBM271971,"35",NA,Southern America,NA,NA,NA,NA,"27362",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"495",2021-02-11 17:18:37-03,UFPR,UPCB,"40680",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Silva, S.M.","2000","02",NA,"Borgo, M.","2000","02","12",Brasil,São Paulo,Ilha Comprida,Rio Camapui,-47.5400009155273,-24.7399997711182,NA,NA,NA,NA,NA,NA,"666","Arbusto com 1,8m, com frutos, em local alterado em brejo..",NA,NA,NA,NA,NA,"49747",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.090278,-23.975556,"515",2021-03-04 11:05:01-03,UFRB,HURB,"3790",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl. ex Ser.,R.T. Polisel,"2008","12","10","Polisel, R.T.","2008","11","28",Brasil,São Paulo,Juquitiba,"Estrada da Palestina (BR 116, Km 330); Km 3.2, na borda da estrada",-47.090278,-23.975556,47°5'25 W,23°58'32 S,"700","700",HURB000003790,NA,"923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"517",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"69423",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl,NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha, trilha das cachoeiras.",-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"519",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"41277",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Castro, E.R.","2005","02","02","Castro, E.R.","2003","12","09",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,"314",Árvore com cerca de 5 m. presença de inflorescência com pétalas de cor amarela,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.039167,-23.212222,"520",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"27018",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,NA,NA,NA,NA,"Ferretti, A. R.",NA,NA,NA,Brasil,São Paulo,Cunha,Estação Experimental da Serra do Mar,-45.039167,-23.212222,45º02'21W,23º12'44S,NA,NA,NA,NA,"145","Árvore de 6 m; casca fina, fissurada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.125,-23.344267,"521",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"36399",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Sampaio, D.","2001","11","28",Disciplina Princípios e Métodos em Taxonomia Vegetal,"2001","11","21",Brasil,São Paulo,São Luís do Paraitinga,Núcleo Santa Virgínia,-45.125,-23.344267,45º07'30W,23º20'39.36S,NA,NA,NA,NA,"35","Árvore de 5m, heliófito, presença de flores e botões brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.414889,-24.962361,"522",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"20955",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,NA,NA,NA,NA,"Leitão Filho, H.F.","1995","02","14",Brasil,São Paulo,Jacupiranga,Parque Estadual de Jacupiranga,-48.414889,-24.962361,48º24'53.6W,"24º57'44,5S",NA,NA,NA,NA,s.n.,"Árvore 18 m, frutos imaturos verdes claro, estípulas foliáceas presas por apêndices",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"523",2020-06-15 15:30:07-03,UNESP-RC,HRCB,"36685",PreservedSpecimen,Plantae,Cunoniaceae,Weinmannia,paulliniifolia,Weinmannia paulliniifolia,Pohl ex Ser.,"Ivanauskas, N.","2002","04",NA,"Carrasco, P.G.","2000","01","23",Brasil,São Paulo,Ilha Comprida,Arredores da Vila de Pedrinhas,-47.5400009155273,-24.7399997711182,NA,NA,NA,NA,NA,NA,"89",Arbóreo <ll>dwc_commonname:</ll> Jacareperama,NA,NA,NA,NA,NA,"49747",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
