X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"53",2020-12-21 16:36:19-03,MBM,MBM,"81868",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Landrum, L.R.","Landrum, L.R.","4013","1981","12","20",Southern America,Brazil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,MBM081868,MBM081868,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"54",2020-12-21 16:36:19-03,MBM,MBM,"187155",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Landrum, L.R.","Kawasaki, M.L.; et al.; et al.","896","1995","10","25",Southern America,Brazil,São Paulo,São Paulo,Jargim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,MBM187155,MBM187155,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"59",2020-12-11 11:39:03-03,UFMG,BHCB,"109511",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,NA,"Baitello, JB; Souza, D; Silva, EL","1794","2005","11","05",Southern America,Brasil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Ao longo da trilha da represa, próximo ao alojamento.",-47.9900016784668,-23.8700008392334,NA,"Arvoreta isolada, 4m de altura, flores creme esbranquiçadas.",BHCB000777,BHCB000777,NA,NA,"2007","27904",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"60",2021-02-11 17:20:39-03,UFPR,UPCB,"3557",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) L.R.Landrum,"Mattos, J.","Mattos, J.",NA,"1960","10","20",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,"7m, cultivado no Jardim Botânico, florindo em outubro..",NA,NA,NA,NA,"1961","53584",auto,NA,NA,NA,NA,NA,"01","01",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46,-23.58333,"61",2008-05-27 22:02:00-03,MO,MOBOT,"309250",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,Bruce K. Holst,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4686,"1987","2","4",South America,Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 10",-46,-23.58333,NA,NA,NA,NA,"870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-11,"1",NA,"35",São Paulo,SP,Sudeste
-46,-23.58333,"66",2008-05-27 22:02:00-03,MO,MOBOT,"309257",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Paivaea,langsdorfii,Paivaea langsdorfii,O. Berg,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4530A,"1987","2","3",South America,Brazil,São Paulo,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1",-46,-23.58333,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-1,"1",NA,"35",São Paulo,SP,Sudeste
-47.416667,-21.816667,"70",2020-06-15 15:31:04-03,UNESP-RC,HRCB,"71780",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,G.P. Sabino,Sabino,NA,NA,NA,NA,NA,Brasil,São Paulo,Porto Ferreira,Parque Estadual de Porto Ferreira,-47.416667,-21.816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47°25'0.0006W,21°49'0.0006S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"71",2017-11-24 14:11:41-02,UFLA,ESAL,"15864",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Richieri Sartori,"Sartori, RA",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Socorro,Bairro dos Farias,-46.5200004577637,-22.5900001525879,NA,"árvore; 6 m; ;; floresta",NA,NA,NA,NA,NA,"17674",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"77",2016-01-25 13:36:34-02,CPQBA,CPMA,"2309",S,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,NA,Compra / Ilio,NA,NA,NA,NA,Sul Americano,Brasil,São Paulo,Limeira,Diierberguer,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,NA,NA,NA,"20999",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"186535",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"80",2020-09-12 05:00:02-03,US,US,"2646809",PreservedSpecimen,Plantae,NA,Myrtales,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O. Berg) Landrum,NA,O. Handro,s.n.,"1945","11","18",South America - Neotropics,Brazil,São Paulo,São Paulo,Nativa na mata do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,US01890234,US01890234_01 US01890234_02,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.959444,-23.654722,"82",2019-06-05 10:33:50-03,UFG,HJ,"6375",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,A.A. Oliveira,"Oliveira, A.A.; Passold, A.J.; Nogueira, L.; Matteo, B.C.; Giarola, N.; Fonseca, M.G.; Gandolfi, A.; Rodrigues, R.R. Tamashiro, J.Y.","3683","2000","04","24",NA,Brasil,São Paulo,Mogi das Cruzes,Estrada Usaca em torno da represa Casa Grande da Sabesp.,-45.959444,-23.654722,NA,NA,HJ00006375,NA,"800","800","2000",NA,NA,NA,NA,NA,45º57'34''W,23º39'17''S,"06","24",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.824167,-24.041111,"83",2019-06-05 10:33:50-03,UFG,HJ,"6377",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2302","2001","04","17",NA,Brasil,São Paulo,Itanhaém,Parque Estadual da Serra do Mar,-46.824167,-24.041111,NA,entorno do vale dos rios Mambu e dos Macacos,HJ00006377,NA,"30","30",NA,NA,NA,NA,NA,NA,46º49'27''W,24º2'28''S,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"84",2020-10-16 10:36:26-03,UFG,HJ,"6392",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Marcelo M. Leão,"Leão, M.M.",NA,"2010","09","30",NA,Brasil,São Paulo,Limeira,Pomar Dieberger.,-47.4000015258789,-22.5599994659424,NA,NA,HJ00006392,NA,NA,NA,NA,"20999",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"85",2020-10-16 10:36:26-03,UFG,HJ,"6381",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Marcelo M. Leão,"Leão, M.M.",NA,"2011","02","22",NA,Brasil,São Paulo,Limeira,Sítio Recanto da Natureza.,-47.4000015258789,-22.5599994659424,NA,NA,HJ00006381,NA,NA,NA,NA,"20999",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-23.3799991607666,"86",2020-10-16 10:36:26-03,UFG,HJ,"6374",S,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,Marcelo M. Leão,"Leão, M.M.",NA,"2011","02","20",NA,Brasil,São Paulo,Paraibuna,Sítio do Belo.,-45.6599998474121,-23.3799991607666,NA,NA,HJ00006374,NA,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.730556,-23.558833,"90",2021-03-15 18:28:56-03,USP,SPF,"227502",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Campomanesia,phaea,Campomanesia phaea,(O.Berg) Landrum,"Colli-Silva, M","Colli-Silva, M","12","2015","12","21",NA,Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística da USP, atrás do Bloco A.",-46.730556,-23.558833,NA,"Árvore, ca. 4 m alt. Folhas verdes discolores, face abaxial mais clara. Fruto verde-claro velutino com tricomas esbranquiçados.; Jardim. Área urbana.",SPF00227502,SPF00227502,"732","732","2015",NA,NA,NA,NA,NA,"-46.730556","-23.558833",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
