X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,relatedCatalogItem,infraspecificEpithet,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.433333,-20.216667,"151",2021-03-04 15:46:38-03,IF,SPSF,"22302",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,Kunth,F.R.S.Pires,E.E.Macedo,NA,"1997","10","11",América do Sul,Brasil,SP,Pedregulho,P.E.Furnas do Bom Jesus,-47.433333,-20.216667,NA,"COLETA: XLS: SPSFAntigo&nf;mata ciliar.&nf;Arbustiva 2m., flores brancas.;",NA,NA,NA,NA,NA,NA,"2007","04","20",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.788889,-23.542778,"152",2021-03-04 15:46:38-03,IF,SPSF,"38665",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,Kunth,J.A.Pastore,C. R. Lima & O. T. Aguiar & J. B. Baitello,"31","2007","08","30",América do Sul,Brasil,SP,Paranapanema,Estação Ecológica de Paranapanema,-48.788889,-23.542778,NA,"COLETA: Flores brancas.; GEOGRAFIA: Trilha 4.;",NA,NA,NA,NA,NA,NA,"2008","05","30",Magnoliopsida,"630","630",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.070278,-24.062222,"153",2021-03-04 15:46:38-03,IF,SPSF,"41753",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,N.O.Costa,R.Cielo-Filho & J.B.Baitello & C.R.Lima,"907","2009","06","23",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.070278,-24.062222,NA,"COLETA: Erva, flor rósea; GEOGRAFIA: Trilha do Canyon - Afloramento.;",NA,NA,NA,NA,NA,NA,"2009","08","12",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.069444,-24.061944,"154",2021-03-04 15:46:38-03,IF,SPSF,"42622",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,N.O.Costa,R.Cielo-Filho & J.B.Baitello & O.T. Aguiar,"996","2009","09","23",América do Sul,Brasil,SP,Itapeva,Estação Experimental,-49.069444,-24.061944,NA,"COLETA: Erva. Flores vermelhas.; GEOGRAFIA: Trilha do Canyon #?# Lajeado;",NA,NA,NA,NA,NA,NA,"2009","10","20",Magnoliopsida,"700","700",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.178333,-24.2275,"155",2021-03-04 15:46:38-03,IF,SPSF,"53447",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,((Mart.)) Wiehler,J.B.Baitello,F.A.R.D.P. Arzolla et al.,"1813","2014","11","05",América do Sul,Brasil,SP,Itararé,Estação Experimental de Itararé,-49.178333,-24.2275,NA,"COLETA: Erva de 50 cm de altura. Flores rosas.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,NA,NA,NA,NA,"2016","05","30",Magnoliopsida,"1030","1030",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.200556,-24.296389,"156",2021-03-04 15:46:38-03,IF,SPSF,"53449",PreservedSpecimen,Plantae,Magnoliophyta,Scrophulariales,Gesneriaceae,Sinningia,canescens,Sinningia canescens,((Mart.)) Wiehler,J.B.Baitello,F.A.R.D.P. Arzolla et al.,"1815","2014","11","05",América do Sul,Brasil,SP,Itararé,Estação Experimental de Itararé,-49.200556,-24.296389,NA,"COLETA: Erva de 50 cm de altura. Flores rosas.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,NA,NA,NA,NA,"2016","05","31",Magnoliopsida,"1120","1120",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.263056,-24.261667,"164",2020-07-16 10:05:37-03,IBt,SP,"288118",S,Plantae,NA,NA,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,NA,"Souza, VC","7347","1994","11","14",NA,Brasil,São Paulo,Itararé,NA,-49.263056,-24.261667,NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"166",2020-07-16 10:05:37-03,IBt,SP,"290134",S,Plantae,NA,NA,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,NA,"Souza, VC","7162","1994","11","13",NA,Brasil,São Paulo,Bom Sucesso de Itararé,NA,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"167",2020-09-17 08:57:51-03,IBt,SP,"320437",S,Plantae,NA,NA,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,NA,"Barreto, KD","3265","1994","11","24",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"168",2020-09-17 08:57:51-03,IBt,SP,"320459",S,Plantae,NA,NA,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,NA,"Sakuragui, CM","357","1993","10","02",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"169",2020-09-17 08:57:51-03,IBt,SP,"320464",S,Plantae,NA,NA,Gesneriaceae,Sinningia,canescens,Sinningia canescens,(Mart.) Wiehler,NA,"Sakuragui, CM","447","1993","10","02",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
