X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,coordinatePrecision,preparationType,geoFlag,typeStatus,class,eventTime,fieldNumber,individualCount,relatedCatalogItem,minimumDepthInMeters,maximumDepthInMeters,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.5,-23.9599990844727,"116",2021-03-04 15:44:57-03,IF,SPSF,"18372",PreservedSpecimen,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,NA,NA,NA,NA,NA,R.Mello-Silva,"914","1994","05","11",Brasil,SP,Tapiraí,"Km 166, Rodovia SP 79",-47.5,-23.9599990844727,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Myrtales,América do Sul,"41034",NA,auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.25,-24.55,"118",2019-11-21 10:09:47-03,IBt,SP,"218929",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kirizawa, M; Lopes, EA; Vital, DM","1941","1987","11","17",Brasil,São Paulo,Iguape,"Estação Ecológica de Juréia, morro de Juréia. Topo do morro, beira de um rio",-47.25,-24.55,"-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"120",2019-11-21 10:09:47-03,IBt,SP,"246639",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Barros, F; Ribeiro, JELS","2031","1990","12","05",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Morro do Cardoso",-47.9199981689453,-25.0100002288818,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"121",2020-11-12 15:23:32-03,IBt,SP,"302241",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP","9093","1995","09","04",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha para o mirante mais alto",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"122",2019-11-21 10:09:47-03,IBt,SP,"248116",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Catharino, ELM; et al.","1534","1990","11","22",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha da subida",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arbusto ca. 0,5 m, folhas discolores, nervura vinácea na face abaxial, inflorescência pêndula, cálice creme-esverdeado, pétalas alvas, semi-translúcidas, anteras creme- amareladas",NA,NA,NA,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"123",2019-11-21 10:09:47-03,IBt,SP,"269426",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Sugiyama, M; Anunciação, EA","1160","1994","05","17",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do morrinho",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arbusto 2 m, frutos maduros arroxeados. Em local bem aberto no caminho para o segundo morro",NA,NA,NA,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"124",2019-11-21 10:09:47-03,IBt,SP,"263424",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Rossi, L; Carvalhaes, MA; Anunciação, EA; Yoshioka, CM","1228","1992","12","15",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia - Itatins, subida para o alto do morro próximo ao alojamento",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"125",2019-11-21 10:09:47-03,IBt,SP,"237654",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Cordeiro, I; et al.","527","1990","03","15",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha do alojamento para o alto do morro, próximo à Ponta da Juréia, mata",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arvoreta ca. 2,5 m alt., frutos imaturos verdes, púrpura quando maduros",NA,NA,NA,NA,NA,"55628",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"126",2019-11-21 10:09:47-03,IBt,SP,"327185",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Dias, AC; Pinto, RO","511","1994","03","28",Brasil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, trilha perto da Prainha, mata secundária",-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"127",2019-11-21 10:09:47-03,IBt,SP,"333344",S,Plantae,Melastomataceae,Leandra,brackenridgei,Leandra brackenridgei,(A.Gray) Cogn.,"Reginato, M","2013","01",NA,"Garcia, RJF; Rossi, L; Simão Bianchini, R","1691","1998","12","02",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Estrada sob Pinus",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"128",2019-11-21 10:09:51-03,IBt,SP,"302239",S,Plantae,Melastomataceae,Leandra,pilonensis,Leandra pilonensis,Wurdack,"Reginato, M","2011",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Scalon, VR; Farah, FT; Mazine, FF","9106","1995","09","04",Brasil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha para o Mirante mais alto",-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
