X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,verbatimLongitude,verbatimLatitude,fieldNumber,typeStatus,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9900016784668,-24.3199996948242,"126",2019-11-21 14:35:54-03,UFJF,CESJ,"27700",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"D.Dedecca; Krug; Gardini",CESJ27700,"1947","06","05",América do Sul,Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,"Árvore, mata, Peruibe, Est. de S.Paulo. Folhas no herbário.",CESJ027700,NA,NA,NA,"21922",auto,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916817,-25.015,"128",2019-11-27 13:48:26-03,UFS,ASE,"29272",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,NA,"Eiten, G; Clayton, WD","6143","1965","02","16",Southern America,Brasil,São Paulo,Cananéia,NA,-47.916817,-25.015,NA,"Sandy beach at sea level. On wave-cut hard sand cliff 1 1/2m tall. Shurb, flowers white.; Cerrado aberto, solo vermelho, seco, argiloso, sujeito a fogo ocasional. Margem de estrada. Pouco frequente.",ASE0000743,ASE0000743,NA,NA,NA,NA,"2012","09","13",NA,NA,"-47.916817","-25.015",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"129",2020-02-10 17:52:08-03,UNICAMP,UEC,"115179",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Pedroni, F; Sánchez, MS","623","1996","05","25",NA,Brazil,São Paulo,Ubatuba,Picinguaba,-44.8,-23.366667,NA,"fruto, Mata de planície, restinga, árvores/num com 5m alt., com frutos.",NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.805556,-24.895,"130",2020-02-10 17:52:08-03,UNICAMP,UEC,"115582",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Tamashiro, JY","Hanazaki, N; Peroni, N; Teixeira, B","189","1999","06","23",NA,Brazil,São Paulo,Ilha Comprida,Pedrinhas,-47.805556,-24.895,NA,"flor, Árvore. Nome local: Timbuvão. Nativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.805556","-24.895",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-24.956944,"131",2020-02-10 17:52:08-03,UNICAMP,UEC,"115750",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Tamashiro, JY","Hanazaki, N; Peroni, N; Veríssimo, MM; Veríssimo, J","76","1998","11","17",NA,Brazil,São Paulo,Cananéia,São Paulo Bagre,-47.89,-24.956944,NA,Restinga.Árvore. Nativa. Nome local: Timuva.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.89","-24.956944",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"132",2021-03-01 16:29:45-03,UNICAMP,UEC,"163437",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Silva, ED","Silva, ED","732","2007","04","06",NA,Brazil,São Paulo,Ubatuba,"Picinguaba Parque Estadual da Serra do Mar.&nf;Estrada de acesso à Praia da Fazenda.",-44.849722,-23.355556,NA,"Árvore 3 m, flores brancas.; Floresta de Restinga.",UEC028887,UEC028887,"2","2",NA,NA,"2007","06",NA,NA,NA,"-44.849722","-23.355556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"133",2021-03-01 16:29:45-03,UNICAMP,UEC,"179144",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Silva, ED","Silva, ED","518","2006","11","13",NA,Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda.",-44.849722,-23.355556,NA,"Árvore 2,5m flores brancas.; Floresta de Restinga.",UEC042571,UEC042571,"2","2",NA,NA,"2007","02",NA,NA,NA,"-44.849722","-23.355556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"134",2021-03-01 16:29:45-03,UNICAMP,UEC,"179146",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Silva, ED","Silva, ED","725","2007","04","06",NA,Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda.",-44.849722,-23.355556,NA,"Árvore 4m, flores brancas, frutos maduros.; Floresta de restinga",UEC099144,UEC099144,"2","2",NA,NA,"2007","07",NA,NA,NA,"-44.849722","-23.355556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"136",2021-03-01 16:29:45-03,UNICAMP,UEC,"179148",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Silva, ED","Silva, ED","319","2006","06","16",NA,Brazil,São Paulo,Ubatuba,"Núcleo Picinghuaba, Parque Estadual da Serra do Mar, Praia da Fazenda",-44.849722,-23.355556,NA,"Árvore 3,5m, frutos maduros.; Floresta de Restinga.",UEC099149,UEC099149,"2","2",NA,NA,"2006","09",NA,NA,NA,"-44.849722","-23.355556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.966667,-23.35,"137",2020-02-10 17:52:08-03,UNICAMP,UEC,"67900",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Martini, A","30126","1993","11","11",NA,Brazil,São Paulo,Ubatuba,Praia do Puruba,-44.966667,-23.35,NA,"Árvore, 6m, flores brancas.",NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,"-44.966667","-23.35",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.742222,-24.815,"139",2020-02-10 17:52:08-03,UNICAMP,UEC,"75563",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sanches, CD; Gorenstein, MR; Hoffmann, JRR; Pereira, VF; Bastos, EB","55","1994","09","07",NA,Brazil,São Paulo,Subaúma,"Beira da estrada Subaúma-Iguape, Área de transição mata e restinga-mata atlântica.",-47.742222,-24.815,NA,"Arbusto, 1,5m alt.; sementes com base alva e ápice negro.Local alagável",NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,"-47.742222","-24.815",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.649444,-24.708889,"140",2020-02-10 17:52:08-03,UNICAMP,UEC,"107924",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sztutman, M; Brito, MC; Cezare, CHG; Santos, JD; Santos, AP; Felipim, MJC","248","1999","01","11",NA,Brazil,São Paulo,Pariquera-Açu,Parque Estadual de Pariquera-Abaixo (PEP,-47.649444,-24.708889,NA,"Arvoreta 2,5m; cálice e corola esverdaedos, estames creme.",NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,"-47.649444","-24.708889",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"145",2020-02-10 17:52:08-03,UNICAMP,UEC,"56231",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Grombone-Guaratini, MT; Sales, M; Martins, E; Silveira, ST; Spigolon, RAP; Lieberg, SA","22442","1989","11","27",NA,Brazil,São Paulo,Bertioga,"Mata de restinga, Boracéia.",-46.138599395752,-23.8544006347656,NA,"Arvoreta mais ou menos 2m, botões esverdeados.",NA,NA,NA,NA,"37616",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"146",2020-02-10 17:52:08-03,UNICAMP,UEC,"52529",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Assis, MA","22438","1989","11","28",NA,Brazil,São Paulo,Bertioga,Restinga arbórea na estrada Rio-Santos,-46.138599395752,-23.8544006347656,NA,"Árvore, 4 m; flores verdes (botão).",NA,NA,NA,NA,"37616",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"147",2020-02-10 17:52:08-03,UNICAMP,UEC,"59848",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Assis, MA","22438","1989","11","28",NA,Brazil,São Paulo,Bertioga,Restinga arbórea na estrada Rio-Santos,-46.138599395752,-23.8544006347656,NA,"Árvore, 4 m; flores verdes (botão).",NA,NA,NA,NA,"37616",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"148",2020-02-10 17:52:08-03,UNICAMP,UEC,"45194",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Tamashiro, JY; Leitão Filho, HF; Rodrigues, RR","18705","1986","11","03",NA,Brazil,São Paulo,Bertioga,Restinga da praia de Itaguaré.,-46.138599395752,-23.8544006347656,NA,"Arvoreta 4m, flores com botões esverdeados.",NA,NA,NA,NA,"37616",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"149",2020-02-10 17:52:08-03,UNICAMP,UEC,"146599",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Muniz, CFS","468","1982","11","23",NA,Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"150",2020-02-10 17:52:08-03,UNICAMP,UEC,"7323",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Cruz, MAV; Makino, H; Jung, SL; Grande, DA","9033","1978","11","03",NA,Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,"Planta com 30cms de altura. Flores esverdeadas, com estames brancos. Na restinga.",NA,NA,NA,NA,"37574",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"151",2020-02-10 17:52:08-03,UNICAMP,UEC,"7341",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Davis, PH; Shepherd, GJ; Sakane, M","60638","1976","09","07",NA,Brazil,São Paulo,Cananéia,"Ilha do Cardoso, oposite Cananéia.",-47.9199981689453,-25.0100002288818,NA,Low shrub up to 1m. Fruitts semicircular.,NA,NA,NA,NA,"37574",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"152",2020-02-10 17:52:08-03,UNICAMP,UEC,"7342",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Davis, PH; Shepherd, GJ; Sakane, M","60695","1976","09","08",NA,Brazil,São Paulo,Cananéia,"Ilha do Cardoso, S. promontory nr Maruja. Sea level. Restinga(scrub) on fixed dunes.",-47.9199981689453,-25.0100002288818,NA,"1m shrub. Flowers whitish(over). Seeds white, grey and dark grey.",NA,NA,NA,NA,"37574",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"153",2020-02-10 17:52:08-03,UNICAMP,UEC,"38530",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Figueiredo, N","17149","1985","03","10",NA,Brazil,São Paulo,Iguape,Estação Ecologica de Jureia,-47.5499992370605,-24.7000007629395,NA,"Árvore aproximadamente 5m, trilha praia da Juréia.",NA,NA,NA,NA,"55628",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"154",2020-02-10 17:52:08-03,UNICAMP,UEC,"28687",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Knoll, FRN",s.n.,"1982","03","21",NA,Brazil,São Paulo,Iguape,"Praia do Grajaú,mata da baixada",-47.5499992370605,-24.7000007629395,NA,"Arbusto de 1,5m- 2,0m coletada na restinga do Rio Verde.",NA,NA,NA,NA,"55628",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"155",2020-02-10 17:52:08-03,UNICAMP,UEC,"28706",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","13226","1981","12","11",NA,Brazil,São Paulo,Iguape,Restinga de Grajaú,-47.5499992370605,-24.7000007629395,NA,"Arbusto, frutos maduros.",NA,NA,NA,NA,"55628",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"156",2020-02-10 17:52:08-03,UNICAMP,UEC,"107475",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","144","1999","01","13",NA,Brazil,São Paulo,Pariquera-Açu,"Parque Estadual do Pariquera-Abaixo, Acesso pela parte sul, atravessando o Rio Pariquera Mirim.",-47.8800010681152,-24.7099990844727,NA,"flor, Floresta ombrófila densa. Floresta alta de restinga.",NA,NA,NA,NA,"17990",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"157",2020-02-10 17:52:08-03,UNICAMP,UEC,"99814",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Hoehne, W",SPF,"1944","10","17",NA,Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,flor,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"158",2020-02-10 17:52:08-03,UNICAMP,UEC,"7317",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Bordo, A",s.n.,"1977","08",NA,NA,Brazil,São Paulo,São Paulo,Jardim Botânico ( Parque do Estado),-46.6300010681152,-23.5400009155273,NA,Árvore. Flor branca.,NA,NA,NA,NA,"53584",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"159",2020-02-10 17:52:08-03,UNICAMP,UEC,"99814",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Hoehne, W","11348","1944","10","17",NA,Brazil,São Paulo,São Paulo,Parque do Estado de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"160",2020-02-18 09:33:41-03,UNICAMP,UEC,"7344",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sarti, SJ; Santos, JR; Don, D","4657","1977","01","20",NA,Brazil,São Paulo,São Paulo,Rod. Santos-Rio de Janeiro ás 70Km de Ca,-46.6300010681152,-23.5400009155273,NA,"Árvore até 3m; flores brancas.",NA,NA,NA,NA,"53584",auto,"2008","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"161",2020-02-10 17:52:08-03,UNICAMP,UEC,"7343",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","3514","1976","11","10",NA,Brazil,São Paulo,São Sebastião,Bertioga,-45.4099998474121,-23.7600002288818,NA,"Arbusto até 1,3m, flores brancas, frutos deiscentes com sementes branco-azuladas.",NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"162",2020-02-10 17:52:08-03,UNICAMP,UEC,"20695",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sazima, M","10866","1979","10","24",NA,Brazil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,"Arbusto até 1,5m. Flores esbranquiçadas.",NA,NA,NA,NA,"34265",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"163",2020-02-10 17:52:08-03,UNICAMP,UEC,"106808",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Grecco, MDN; Cardoso-Leite, E; Goldenberg, R","34684","1996","02","07",NA,Brazil,São Paulo,Ubatuba,Ilha Anchieta - Restinga da Praia das Pa,-45.0699996948242,-23.4300003051758,NA,"Altura de 2m, frutos abertos castanhos, sementes bicolores acinzentadas.",NA,NA,NA,NA,"34265",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"164",2021-03-01 16:29:45-03,UNICAMP,UEC,"185157",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Silva, ED","Silva, ED","1015","2008","01","25",NA,Brazil,São Paulo,Ubatuba,"Picinguaba, Parque Estadual da Serra do Mar. Trilha do Mengueti. Floresta Ombrófila Densa de Terras Baixas.",-45.0699996948242,-23.4300003051758,NA,"Árvore de 10m, frutos maduros.",UEC011119,UEC011119,NA,NA,"34265",auto,"2008","06","15",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"165",2020-02-10 17:52:08-03,UNICAMP,UEC,"25934",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Peixoto; Sazima, M; Sazima, I; Peixoto","13066","1981","10","21",NA,Brazil,São Paulo,Ubatuba,Praia do Lamberto,-45.0699996948242,-23.4300003051758,NA,"Arbusto ca. 2m. Flores alvas, perfumadas. Frutos velorcidos, sementes cor cinza , esbranquiçadas.",NA,NA,NA,NA,"34265",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"166",2020-02-10 17:52:08-03,UNICAMP,UEC,"38341",S,Plantae,Magnoliopsida,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(A.DC.) Barneby & J.W.Grimes,"Iganci, JRV","Sazima, M","18212","1985","12","12",NA,Brazil,São Paulo,Ubatuba,"Praia do Lázaro, Col. mata em terreno baldio.",-45.0699996948242,-23.4300003051758,NA,"Arbusto até 2,5m. Flores esbranquiçadas, de antese crepuscular, perfume denso. Frutos.",NA,NA,NA,NA,"34265",auto,"2008","01",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"195",2020-04-27 16:09:42-03,UFES,VIES,"3264",S,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,"Lima, H.C. de","Pereira, O.J.; Fabris, L.C.; Thomaz, L.D. & Gomes, J.M.L.","1925","1988","12","01",NA,Brasil,São Paulo,Cananéia,Reserva Biológica da Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,VIES003264,VIES003264,NA,NA,"37574",auto,"2008","08","22",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"196",2019-08-16 08:39:17-03,UTFPR,HCF,"21744",S,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,E.D. Silva,E.D. Silva,"518","2006","11","13",NA,Brasil,SP,Ubatuba,"Núcleo Picinguaba, Parque Estadual da",-44.849722,-23.355556,NA,"árvore 2,5 m, flores brancas. Floresta de Restinga.",NA,NA,"2","2",NA,NA,"2007","02",NA,NA,NA,44°50'59 W,23°21'20 S,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.849722,-23.355556,"211",2020-12-21 16:25:03-03,MBM,MBM,"410815",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W. Grimes,"Silva, E.D.","Silva, E.D.","518","2006","11","13",Southern America,Brazil,São Paulo,Ubatuba,"Núcleo Picinguaba, Praia da Fazenda",-44.849722,-23.355556,NA,"Árvore 2,5 m, flores brancas.; Floresta de Restinga.",MBM410815,MBM410815,"2","2",NA,NA,"2007","02",NA,NA,NA,"-44.849722","-23.355556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"245",2020-12-21 16:25:03-03,MBM,MBM,"128293",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & Grimes,"Iganci, J.","Tamashiro, J.Y.; et al.; et al.","18705","1986","11","03",Southern America,Brazil,São Paulo,Bertioga,restinga da praia de Itaguaré,-46.138599395752,-23.8544006347656,NA,"Arvoreta 4m, flores com botões esverdeados",MBM128293,MBM128293,NA,NA,"37616",auto,"2009","06","16",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"246",2020-12-21 16:25:03-03,MBM,MBM,"307270",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & Grimes,"Castro, E.R.","Castro, E.R.","260","2001","12","20",Southern America,Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,MBM307270,MBM307270,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"247",2020-12-21 16:25:03-03,MBM,MBM,"215747",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & Grimes,NA,"Camara, M.C.; et al.; et al.","28",NA,NA,NA,Southern America,Brazil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,MBM215747,MBM215747,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"248",2020-12-21 16:25:03-03,MBM,MBM,"238278",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & Grimes,NA,"Dittrich, V de O","6","1995","10","13",Southern America,Brazil,São Paulo,Ubatuba,Praia do Puruba,-45.0699996948242,-23.4300003051758,NA,Planta na beira da estrada de acesso à praia. Flores com estames alvos,MBM238278,MBM238278,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.84972,-23.35556,"258",2016-03-09 18:11:28-03,MNHN,RECOLNAT_MNHN_P,P00871103,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"Silva, E.D.",NA,"2006","11","13",NA,Brasil,São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda",-44.84972,-23.35556,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871103' target='other'> <mi>dwc_moreinfo</mi></a>,P00871103,P00871103_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518",NA,NA,"35",São Paulo,SP,Sudeste
-44.84972,-23.35556,"259",2016-03-09 17:11:54-03,MNHN,RECOLNAT_MNHN_P,P00871138,PreservedSpecimen,NA,NA,NA,Fabaceae,Abarema,brachystachya,Abarema brachystachya,(DC.) Barneby & J.W.Grimes,NA,"Silva, E.D.",NA,"2006","5","17",NA,Brasil,São Paulo,Ubatuba,"Núcleo Picinguaba, Parque Estadual da Serra do Mar, Praia da Fazenda",-44.84972,-23.35556,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871138' target='other'> <mi>dwc_moreinfo</mi></a>,P00871138,P00871138_01,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"326",NA,NA,"35",São Paulo,SP,Sudeste
