X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.408333,-23.256944,"507",2019-08-20 10:02:38-03,UNICAMP,UEC,"92583",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Tamashiro, JY; Nave, AG; Peneireiro, FM","128",NA,NA,NA,Brazil,São Paulo,Cunha,-45.408333,-23.256944,"-45.408333","-23.256944",NA,NA,"flor e fruto, Floresta ombrófila densa, floresta ciliar. Árvore de 11m, casca rendilhada.",UEC072957,UEC072957,"Estação Experimental da Serra do Mar, Núcleo Cunha. Trilha da bacia experimental B à Cachoeira.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"508",2021-03-01 16:21:25-03,UNICAMP,UEC,"79123",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","11",NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","8486","1984",NA,NA,Brazil,São Paulo,Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,Mata Mesófila Semidecídua.,UEC072992,UEC072992,Aeroporto Internacional de São Paulo. Sítio 74,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.85,-23.35,"509",2019-08-20 10:02:38-03,UNICAMP,UEC,"82207",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34718","1996","01","30",Brazil,São Paulo,Ubatuba,-44.85,-23.35,"-44.85","-23.35",NA,NA,"fruto, Transição entre planície e encosta atlântica. Árvore com 8m alt., frutos maduros amarelos.",UEC072971,UEC072971,Trilha da Casa da Farinha.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"510",2019-08-20 10:02:38-03,UNICAMP,UEC,"91552",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Ivanauskas, NM","469","1995","10","01",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"fruto, Floresta atlântica. Árvore de 7m. Frutos.",UEC072949,UEC072949,Estação Experimental do Instituto Agronô,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"511",2019-08-20 10:02:38-03,UNICAMP,UEC,"91553",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Ivanauskas, NM","97","1995","03","24",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,Floresta atlântica. Árvore de 8m. Frutos velhos.,UEC072968,UEC072968,Estação Experimental do IAC.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"512",2019-08-20 10:02:38-03,UNICAMP,UEC,"91554",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Ivanauskas, NM","600","1995","12","16",Brazil,São Paulo,Pariquera-Açu,-47.876944,-24.608333,"-47.876944","-24.608333",NA,NA,"flor, Floresta atlântica. Árvore de 7m. Casca marrom, fissurada longitudinalmente. Flores e frutos.",UEC072972,UEC072972,Estação Experimental do IAC.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"523",2019-08-20 10:02:38-03,UNICAMP,UEC,"50538",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Tamashiro, JY; Leitão Filho, HF; Rodrigues, RR","18737","1986","11","04",Brazil,São Paulo,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,"flor, Árvore até 4m, flores amareladas.",UEC072942,UEC072942,Est. Bertioga-Mogi das Cruzes.,NA,NA,NA,NA,Magnoliopsida,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"524",2019-08-20 10:02:38-03,UNICAMP,UEC,"74664",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Proença, SL; Kirizawa, M; Rapini, A; Ferreira, C","79","1995","08","22",Brazil,São Paulo,Bertioga,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,"fruto, Floresta de restinga alta preservada, alterada nos bordos. Árvore 4m alt. Frutos secos.",UEC072951,UEC072951,"Rod. BR 101, km 203., Condomínio Guaratuba 2, depois do Morro da Petrobrás.",NA,NA,NA,NA,Magnoliopsida,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"525",2019-08-20 10:02:38-03,UNICAMP,UEC,"30581",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF","8351","1978","08","31",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"flor, Com brotos rosados.",UEC072956,UEC072956,Fazenda Santa Elisa.,NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"526",2021-03-12 12:52:36-03,UNICAMP,UEC,"207332",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,NA,NA,NA,NA,"Campos-Rocha, A","352","2009","09","19",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore ca. 8 m de altura (25 cm DAP), botões verdes",UEC173806,UEC173806,"Instituto de Biologia, Unicamp",NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"527",2019-08-20 10:02:38-03,UNICAMP,UEC,"22233",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF","10805","1979","12","11",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"flor e fruto, Flores creme esverdeadas.",UEC072976,UEC072976,Ilha do Cardoso,NA,NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"528",2019-08-20 10:02:38-03,UNICAMP,UEC,"30579",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Prance, GT; Shepherd, GJ; Benson, WW","6982","1978","02","02",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"fruto, Árvore de 4m, frutos verdes. MIstura de restinga e mata.",UEC072974,UEC072974,Ilha do Cardoso Perto de Cananéia.,NA,NA,NA,NA,Magnoliopsida,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"529",2019-08-20 10:02:38-03,UNICAMP,UEC,"82342",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC",NA,NA,NA,"KS; Brown Jr, KS; Francini, RB","20817","1988","10","08",Brazil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"flor, Arvoreta 6m, pontas (folhas novas) vermelhas, flores verde-brancas, escassas. Planta-hospedeira de Eurytides telesilaus (Papilionidae).",UEC072989,UEC072989,"Portão de entrada da Represa da COSIPA,",NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"530",2021-03-01 16:21:25-03,UNICAMP,UEC,"50196",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","11",NA,"Brown Jr, KS; Francini, RB","20817","1988","10","08",Brazil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Arvoreta 6m, pontas (folhas novas) vermelhas,flores verde-brancas, escassas. Planta- hospedeira de <em> Eurytides telesilaus</em> (Papilionidae)",UEC072990,UEC072990,"Portão de entrada da represa da COSIPA, 9km da Paçaquera no Alro Rio Quilombo.",NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.189998626709,-22.8099994659424,"531",2019-08-20 10:02:38-03,UNICAMP,UEC,"112635",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Cavalcanti, DC","293","1996","02","24",Brazil,São Paulo,Guaratinguetá,-45.189998626709,-22.8099994659424,NA,NA,NA,NA,"fruto, Árvore ca. 10m, frutos. Mata de planalto.",UEC072952,UEC072952,"Reserva Florestal da Escola de Especiali, Mata de planalto.",NA,NA,NA,NA,Magnoliopsida,NA,"27040",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"532",2021-02-12 10:02:14-03,UNICAMP,UEC,"37906",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Figueiredo, N; Oliveira, U; Kawasaki, CS","14768","1983","07","20",Brazil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"fruto, Árvore 6m, frutos marrons-beira-rio.",UEC072978,UEC072978,Est. Ecol. de Juréia,NA,NA,NA,NA,Magnoliopsida,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"533",2019-08-20 10:02:38-03,UNICAMP,UEC,"31967",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","13203","1981","12","10",Brazil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"flor, Árvore de 5m, pétalas esverdeadas.",UEC072962,UEC072962,Praia do Grajaú. Mata de baixada.,NA,NA,NA,NA,Magnoliopsida,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"534",2019-08-20 10:02:38-03,UNICAMP,UEC,"63917",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Kinoshita, LS","27226","1992","11","12",Brazil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,NA,"flor e fruto, Árvore +/- 6m, caule liso, não latescente.",UEC072948,UEC072948,Horto Florestal,NA,NA,NA,NA,Magnoliopsida,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-23.3799991607666,"535",2019-08-20 10:02:38-03,UNICAMP,UEC,"35819",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Shepherd, GJ; Tamashiro, JY","15848","1984","03","26",Brazil,São Paulo,Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,NA,"fruto, Arvoreta 8m, frutos imaturos de cor verde, maduros amarelados. Frutos coletados p/ o arboreto.",UEC072980,UEC072980,Usina hidrelétrica de Paraibuna.,NA,NA,NA,NA,Magnoliopsida,NA,"30824",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"536",2019-08-20 10:02:38-03,UNICAMP,UEC,"72830",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1041","1995","01","10",Brazil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,"fruto, Floresta alta. Árvore ca. 10m alt., frutos imaturos.",UEC072987,UEC072987,Estação Experimental do IAC.,NA,NA,NA,NA,Magnoliopsida,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"537",2019-08-20 10:02:38-03,UNICAMP,UEC,"77287",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Almeida-Scabbia, RJ","207","1994","04","08",Brazil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"fruto, Árvore, 12m alt., frutos escuros, passados e secos.",UEC072983,UEC072983,"Faz. Intervales, Base Saibadela., Trilha do rio, beira rio.",NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"538",2019-08-20 10:02:38-03,UNICAMP,UEC,"76352",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Miyagi, PH; Souza, JP; Zandoval, JA","504","1995","02","15",Brazil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"fruto, Árvore, mais de 6m alt. Tépalas creme esverdeadas.",UEC072941,UEC072941,"Mamparra, Reserva Floresta Carlos Botelho, a 2km d",NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"539",2019-08-20 10:02:38-03,UNICAMP,UEC,"66385",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF","331","1968","01","31",Brazil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 7m, na época c/ frutos em formação.",UEC072943,UEC072943,Nativa a beira da estrada.,NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"540",2019-08-20 10:02:38-03,UNICAMP,UEC,"32728",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Yamamoto, K; Marcondes-Ferreira, W; Chautems, A","14615","1983","04","01",Brazil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"fruto, Arvoreta ca. 3m de alt.; fruto maduro amarelo, ca. de 3,5cm de altura por 4cm de largura.",UEC072982,UEC072982,Reserva Florestal de Sete Barras. Mata.,NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"541",2019-08-20 10:02:38-03,UNICAMP,UEC,"22232",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Tamashiro, JY; Silva, AF","10532","1979","10","16",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, Árvore com 8m alt., com flores ferrugéveras e frutos.",UEC072954,UEC072954,Estação Experimental de Ubatuba (IAC).,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"542",2019-08-20 10:02:38-03,UNICAMP,UEC,"21206",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Silva, AF","10990","1978","10","23",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, Árv. com 10m alt., com flores e frutois. NV: jaquinha.",UEC072953,UEC072953,Estação Experimental do IAC.,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"543",2019-08-20 10:02:38-03,UNICAMP,UEC,"82208",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34763","1996","02","01",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"fruto, Transição entre planície e encosta atlântica. Árvore com 4m alt.",UEC072998,UEC072998,IAC.,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"544",2019-08-20 10:02:38-03,UNICAMP,UEC,"66177",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Pedroni, F","30448","1992","11","22",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor e fruto, Árvore de 9m alt., flores esverdeadas.",UEC072991,UEC072991,"Núcleo Picinguaba, margens do Rio da Faz",NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"545",2019-08-20 10:02:38-03,UNICAMP,UEC,"97054",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"de; Lopes, J","2009","02",NA,"Furlan, A","1337","1990","11","12",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, Árvore 10m alt. Flores creme-escuro.",UEC072967,UEC072967,"Picinguaba, Trilha do Palmital (atrás do alojamento).",NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"546",2019-08-20 10:02:38-03,UNICAMP,UEC,"25935",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Peixoto; Sazima, M; Sazima, I; Peixoto","13069","1981","10","21",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"flor, Árvore ca. de 3m, flores amarelo sujo.",UEC072955,UEC072955,Praia do Lamberto,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"547",2019-08-20 10:02:38-03,UNICAMP,UEC,"66378",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Leitão Filho, HF","904","1969","09","30",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Nativo alto da serra. Árvore, 7m, folhas ferruginosas.",UEC072946,UEC072946,Rod. Ubatuba-Caraguatatuba,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"548",2019-08-20 10:02:38-03,UNICAMP,UEC,"74454",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Lobo, PC","29062","1993","11","09",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"fruto, Árvore 6m, com flores e frutos.",UEC072966,UEC072966,Trilha do Corisco Picinguaba.,NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.812222,-23.311111,"549",2021-03-01 16:21:25-03,UNICAMP,UEC,"173741",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Sanchez, M","2012",NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1513","1997","02","06",Brazil,São Paulo,Ubatuba,-44.812222,-23.311111,"-44.812222","-23.311111","300","300","Árvore 244 com 9m de altura, vegetativo..; Mata Atlântica de Encosta, Morro do Corisco.",UEC089679,UEC089679,Picinguaba.,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"550",2021-03-01 16:21:25-03,UNICAMP,UEC,"173263",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Sanchez, M",NA,NA,NA,"Pedroni, F; Sanchez, M","1470","1997","02","04",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,"300","300","Árvore nº4 com 13m de alt., com frutos.; Mata Atlantica de Encosta.",UEC084306,UEC084306,"Picinguaba, Morro do Corisco.&nf;23º18'40''S , 44º48'44''W.",NA,NA,NA,NA,Magnoliopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366667,"551",2021-03-01 16:21:26-03,UNICAMP,UEC,"144665",S,Plantae,Annonaceae,Rollinia,dolabripetala,Rollinia dolabripetala,(Raddi) R.E.Fr.,"Mello-Silva, R","2008","02",NA,"Rochelle, ALC",J148,NA,NA,NA,Brazil,São Paulo,Ubatuba,-45.084167,-23.366667,"-45.084167","-23.366667","450","450",Indivíduo J148 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.,UEC041728,UEC041728,"Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.781667,-22.455556,"552",2019-08-20 10:02:46-03,UNICAMP,UEC,"88223",S,Plantae,Annonaceae,Rollinia,dolabripetala,Rollinia dolabripetala,(Raddi) R.E.Fr.,NA,NA,NA,NA,"Moreira, JLA; Kinoshita, LS","53","1995","04","07",Brazil,São Paulo,Queluz,-44.781667,-22.455556,"-44.781667","-22.455556",NA,NA,"fruto, Mata. Árvore de 12m, frutos maduros amarelados.",UEC093118,UEC093118,"Ca. de 9km ao N de Queluz., Beira do Rio das Cruzes.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"555",2021-03-01 16:21:26-03,UNICAMP,UEC,"132878",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Lelo; Domingos","148","2003","10","01",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","100","100",Árvore de 15m. Frutos secos.,UEC093102,UEC093102,Fazenda Folha Larga,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"556",2021-03-01 16:21:26-03,UNICAMP,UEC,"133492",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","261","2003","12","15",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","30","155",Arvoreta de 2.5m.,UEC093104,UEC093104,"Fazenda Folha Larga, Entrada da trilha do jacaré.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"557",2021-03-01 16:21:26-03,UNICAMP,UEC,"133538",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","309","2004","01","14",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","30","155","Árvore de 15m; frutos imaturos verdes.",UEC093101,UEC093101,"Fazenda Folha Larga, Trilha da Vitória.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"558",2021-03-01 16:21:26-03,UNICAMP,UEC,"133928",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","132","2003","10","01",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","100","100",Árvore de 7 metros. Frutos seco.,UEC093106,UEC093106,Fazenda Folha Larga,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9125,-24.905556,"559",2021-03-01 16:21:26-03,UNICAMP,UEC,"149434",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C","2008","11",NA,"Urbanetz, C; Matsumoto, RS","506","2008","11","22",Brazil,São Paulo,Cananéia,-47.9125,-24.905556,"-47.9125","-24.905556",NA,NA,"Árvire, ca. de 6m, flores amarelo ocre.; Floresta de restinga, solo arenoso.",UEC093105,UEC093105,"Km 31,5 da rodovia SP- 232.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"560",2021-03-01 16:21:26-03,UNICAMP,UEC,NA,S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","309","2004","01","14",Brazil,São Paulo,Cananéia,-47.916667,-24.883333,"-47.916667","-24.883333","30","155","Árvore de 15m; frutos imaturos verdes.",NA,NA,"Fazenda Folha Larga, Trilha da Vitória.",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
